番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
104,2019年12月17日,新潟,ＨＰ,ニッサン,ティアナ,2009年05月,"36,454 Km",CBA-J32,VQ25,エンジン,２０１９年１２月,ステアリングロックユニットの不備でエンジンが掛からなくなった。
105,2019年12月17日,富山,ＨＰ,フォルクスワーゲン,パサートヴァリアント,2016年05月,"29,000 Km",DBA-3CCZE,CZE,エンジン,不明,ウォーターポンプの破損により、朝、車の下にクーラント液が漏れていた。
106,2019年12月17日,東京,ＨＰ,マツダ,ＲＸ－８,2003年07月,"56,100 Km",LA-SE3P,13B,かじ取り,２０１９年５月,エンジン始動時にハンドルがカタガタいう
107,2019年12月17日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,パッソ,2009年11月,"20,000 Km",DBA-KGC10,1KR,制動装置,不明,ブレーキアクチュエーターの不良により、ブレーキが効かなくなるとともに、ペダルが奥まで踏み込める状態になった。
108,2019年12月17日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ６アバント,2019年08月,不明,AAA-F2DLZF,DLZ-4449,車枠・車体,不明,足元センサー付きのオートマチックテールゲート搭載車で、センサーの感度と、検知範囲の設定が不適切なため、バンパーの奥に足を入れていなくてもセンサーが反応し、荷物の出し入れ中にゲートが下がり、頭を打ってしまった。
109,2019年12月17日,埼玉,ＨＰ,ニッサン,ＮＶ３５０,2016年07月,"79,000 Km",LDF-VW2E26,YD25,エンジン,新車からずっと。７万ｋｍから酷くなった。,冷却水が減り、３ヶ月で空になる。新車から１０リットル以上は補給している。
110,2019年12月17日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ｉ３,2016年11月,"7,000 Km",DLA-1Z06,W20K06A-P250,その他,不明,ＢＭＷコネクテッド・ドライブがフリーズしたり、ブラックアウトして、電源が落ちてしまう。
111,2019年12月17日,静岡,ＨＰ,ニッサン,デイズ,2014年09月,"60,000 Km",DBA-B21W,3B20,保安灯火,２０１９年１０月,運転終了後、左ドアミラーが格納しなくなった。
112,2019年12月17日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,５２３ｄ,2018年08月,不明,LDA-JC20,B47D20A,乗車装置,不明,リモコン記憶式のシートメモリー機能搭載車で、ドアロックを解除後、運転席以外のドアを開けて荷物と一緒にキーリモコンを車内に置き、運転者がキーリモコンを持たないままで運転席のドアを開けて乗り込むと、シート位置が登録したリモコンキー毎の設定位置に調整されない。
113,2019年12月17日,広島,ＨＰ,ボルボ,Ｖ４０,2014年03月,"74,600 Km",DBA-MB4164T,B4164T,動力伝達,２０１９年８月・２０１９年１２月,走行中、トランスミッション性能低下のアラートが表示されて加速不能になり停止した。
114,2019年12月17日,福岡,ＨＰ,ニッサンＭＴ,マーチ,2012年09月,"66,000 Km",DBA-K13,HR12,動力伝達,２０１９年１２月,ＣＶＴの故障により、アクセルペダルを踏んでもエンジンの回転数が上がらず動かなくなった。
115,2019年12月16日,青森,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサスポーツ,2013年07月,"113,700 Km",DBA-GP3,FB16,エンジン,２０１９年,オイルコントロールバルブの不良により、エンジンオイルが漏れ、ハーネスとＥＧＩコントトロールユニットも被害を受けて故障した。
116,2019年12月16日,長野,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｂ１８０,2014年04月,"62,900 Km",DBA-246242,270,エンジン,２０１９年１２月,メーターパネル内のエンジン警告灯が点灯し、消えなくなった。
117,2019年12月16日,東京,ＨＰ,フォルクスワーゲン,パサートヴァリアント,2014年03月,"78,000 Km",DBA-3CCAX,CAX,動力伝達,３年目,発進時ジャダーが出てスピードが上がらない。交差点での右左折、合流時に上手く加速が出来ず、危険を感じる時がある。
118,2019年12月16日,神奈川,ＨＰ,ＢＭＷ,Ｓ１０００ＸＲ,2015年08月,"5,100 Km",EBL-S10CA,104EC,エンジン,２０１９年１２月１４日,一般道を走行中に突然エンジンが停止し、惰性で路肩に流れ着いた。その後エンジンが掛からなくなった。
119,2019年12月16日,埼玉,ＨＰ,ボルボ,Ｖ７０,2014年08月,"52,500 Km",DBA-BB4164TW,B4164T,動力伝達,２０１９年１２月,赤信号等で減速をしているとき、時速２０ｋｍ位まで速度が落ちた時にいきなり１速に入れるためか、エンジン回転が急上昇する。その後ギアが抜けた状態になる。
120,2019年12月16日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2018年08月,"5,600 Km",LDF-VW6E26,YD25,走行装置,２０１９年１２月,タイヤ交換のため、車から後輪のスチールホイールを外そうとしたところ、ボルトをすべて外してもホイールが車軸に張り付いた状態で、まったく外れない状態なっていた。
121,2019年12月16日,茨城,ＨＰ,フォルクスワーゲン,ティグアン,2019年07月,"2,000 Km",LDF-5NDFGF,DFG,エンジン,２０１９年８月頃,エンジン停止後に、車から工事用の発電機を回した時のような音がし、ボンネットがやけどしそうなほど高温となり、オイルが焦げたような異臭がした。
122,2019年12月16日,山梨,ＨＰ,ニッサン,ルークス,2010年06月,"27,600 Km",CBA-ML21S,K6A,エンジン,２０１４年７月頃より毎年（夏・冬）,エンジン始動時にファンベルトが鳴く。
123,2019年12月16日,静岡,ＨＰ,ニッサン,デイズ,2014年11月,"18,300 Km",DBA-B21W,3B20,保安灯火,２０１９年１２月１４日,施錠時にミラーが自動で格納されるが、開錠してもモーター音のみで開かなくなった。その後、繰り返し操作した結果、開いたままで閉じなくなった。
124,2019年12月16日,福井,ＨＰ,トヨタ,アクア,2012年02月,"65,000 Km",DAA-NHP10,1NZ-1LM,乗車装置,２０１９年１１月,運転席のドアロックが急に効かなくなり、鍵の開け閉めができなくなった。
125,2019年12月16日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,スカイラインＧＴ－Ｒ,1992年11月,"90,000 Km",E-BNR32,RB26,車枠・車体,不明,リアガラスのモールが劣化し、ガラスのコーナー部分から外れてくる。
126,2019年12月16日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2012年03月,"50,000 Km",DBA-MK21S,K6A,かじ取り,２０１９年１２月１５日,電動ステアリングロックの不良により、エンジンが始動できなくなった。
127,2019年12月16日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフＧＴＩ,2010年03月,"59,000 Km",ABA-1KCCZ,CCZ,動力伝達,不明,ＤＳＧの不具合により、走行中にギアがつながらなくなり、動けなくなった。
128,2019年12月16日,愛媛,ＨＰ,スバル,レガシィツーリングワゴン,2009年06月,"123,000 Km",DBA-BR9,EJ25,動力伝達,２０１９年１１月,走行中、ギアが２速から３速へ入らず空回りした後、急に３速へ入り、追突されたような衝撃が発生した。
129,2019年12月16日,不明,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,不明,不明,LDA-KE2AW,SH,エンジン,不明,エンジンにススが堆積したため、アクセルを開けても加速しない症状が出るようになった。
130,2019年12月15日,東京,ＨＰ,ホンダ,クロスカブ１１０,2018年07月,不明,2BL-JA45,不明,保安灯火,２０１８年７月～２０１９年１２月までに何,テールランプのソケット不良により不点灯になった。
131,2019年12月15日,岐阜,ＨＰ,三菱,デリカＤ２カスタムＨＹＢＲＩＤ,2018年04月,"20,000 Km",DAA-MB46S,K12C-PB05A,動力伝達,２０１９年６月,湿度の高い日や雨降りの日、冬の寒い日の朝などに発進時のみクラッチが滑ったようにガガッとなる。
132,2019年12月15日,兵庫,ＨＰ,アウディ,Ａ７スポーツバック,2012年01月,"48,000 Km",ABA-4GCGWC,CGW,エンジン,２０１９／１２／０１,サーモスタットの故障により、冷却水が循環せず、水温が異常に上昇した。
133,2019年12月15日,滋賀,ＨＰ,スバル,レガシィ,2006年11月,"174,000 Km",CBA-BP5,EJ20,動力伝達,２０１９年１２月,車検時にＡＴＦ交換後、変速時に、大きな衝撃発生と共に、トランスミッションシステム点検の表示が出た。
134,2019年12月15日,熊本,ＨＰ,スバル,レヴォーグ,2014年12月,"67,000 Km",DBA-VMG,FA20,制動装置,２０１９年１１月,ブレーキマスターパックの負圧漏れにより、ブレーキペダルの踏みが固く始動できない。
135,2019年12月14日,新潟,ＨＰ,アバルト,１２４スパイダー,2017年04月,"27,000 Km",CBA-NF2EK,3268,動力伝達,２０１９年８月,マニュアルシフト車で、走行中に４速に入れると３～５秒後に走行中にも関わらず、自然にニュートラルに戻る。
136,2019年12月14日,東京,ＨＰ,三菱,ふそうローザ,2016年06月,"39,925 Km",TPG-BE640J,4P10,電気装置,２０１９年１２月,オルタネーターのワンウェイクラッチプーリーの不良により、通常運行時にエンジンが暖まってくると「キーキーキーキー」と金属音が発生する。
137,2019年12月14日,東京,ＨＰ,三菱,ふそうローザ,2017年03月,"32,024 Km",TPG-BE640J,4P10,電気装置,２０１９年１０月,オルタネーターのワンウェイクラッチプーリーの不良により、通常運行時にエンジンが暖まってくると「キーキーキーキー」と金属音が発生する。
138,2019年12月14日,千葉,ＨＰ,ホンダ,バモス,2005年07月,"117,400 Km",ABA-HM1,E07Z,エンジン,不明,高速道路を走行中、突然水温警告灯が点灯してからヘッドガスケットが抜けた。
139,2019年12月14日,愛知,ＨＰ,スズキ,スペーシア,2016年10月,"33,000 Km",DAA-MK42S,R06A-WA04A,エンジン,２０１９年１２月１４日,信号停止寸前にエンジンの回転数が２０００ｒｐｍ程上昇することがある。
140,2019年12月13日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ１８０ＣＧＩ,2013年11月,"68,000 Km",DBA-204249,271,エンジン,２０１９年１０月,油圧カムシャフトアジャスタのリコール対象範囲外の車で、カムシャフトアジャスタが故障し、エンジンチェックランプが点灯した。
141,2019年12月13日,神奈川,ＨＰ,三菱,エクリプスクロス,2019年02月,"5,600 Km",DBA-GK1W,4B40,エンジン,２０１９年４月,加速時にカリカリとノッキングが起こる。
142,2019年12月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ＫＹＭＣＯ,ＧＰ１２５Ｉ,2019年12月,不明,-,不明,車枠・車体,購入直後から,アクセルを４分の１程度に開き、メーター読みで５５ｋｍ／ｈ～６０ｋｍ／ｈ・７０００ｒｐｍ位になると、グワングワンと車体が振動する。
143,2019年12月13日,大阪,ＨＰ,ヤマハ,ＸＶＳ９５０ＣＵ　ＢＯＬＴ　Ｒ,2014年02月,"34,000 Km",EBL-VN04J,N605E,かじ取り,時速３０ｋｍぐらい,ハンドルから片手または両手を離すとハンドルが左右に揺れ始め、だんだんと揺れが激しくなる。
144,2019年12月13日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,スカイラインＧＴ－Ｒ,1992年11月,"90,000 Km",E-BNR32,RB26,燃料装置,不明,樹脂製燃料タンク搭載車で、タンクに亀裂が入り燃料が漏れた。
145,2019年12月13日,高知,ＨＰ,ニッサン,セレナ,2012年07月,"80,000 Km",DBA-FC26,MR20,電気装置,不明,オルタネーターの損傷により、エンジン始動後、エンジンルームから異音が発生した。
146,2019年12月13日,宮崎,電話,マッセイファーガソン,農耕トラクタ,不明,不明,MF354F,不明,その他,約１０ヶ月から,エンジンが暖まってくるとメーター（回転計、水温計、燃料計）のレンズが曇る。
147,2019年12月12日,北海道,ＨＰ,トヨタ,Ｃ－ＨＲ,不明,不明,不明,不明,制動装置,常時,エンジン始動後、ＰからＤにシフトチェンジしても電動パーキングブレーキが解除されないことがある。
148,2019年12月12日,北海道,ＨＰ,スバル,フォレスター,2018年12月,"12,000 Km",5AA-SKE,FB20-MA1,制動装置,２０１９年１２月１０日,雪道直進中、交差点にさしかかり、轍にハンドルをとられたため、ブレーキをかけて減速したところ、車が滑り始めて道路脇の電柱にぶつかりそうになりハンドルをきろうとしたが、ロックされて動かせず、コントロール不能で用水路に滑落した。
149,2019年12月12日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,パッソ,2017年08月,不明,DBA-M700A,1KR,乗車装置,不明,車室内にネズミが侵入し、後席シートベルトがかじられたため、シートベルトがボソボソになり、その後、切れてしまった。
150,2019年12月12日,長野,ＨＰ,ニッサン,エルグランド,2014年07月,"73,129 Km",DBA-PNE52,VQ35,動力伝達,２０１９年１１月頃,高速道路を走行中にエンジン警告灯が点灯するとともに、エンジン回転数が上がらなくなり惰性で路肩に流れ着いた。
151,2019年12月12日,東京,ＨＰ,いすゞ,エルフ,2010年11月,"382,300 Km",BKG-NMR85N,4JJ1,エンジン,２０１９年５月２６日,走行中に異音が発生し、白煙とエンジンから出火した。
152,2019年12月12日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ハーレーダビッドソン,８８３スポーツスター,不明,不明,-,不明,走行装置,不明,前輪ホイールのリムとタイヤのビード部にグリスなどのカスが付着したまま組付けられていたため、エア漏れをした。
153,2019年12月12日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＣＬＳ３５０,2013年05月,"90,000 Km",RBA-218359,276,制動装置,不明,ブレーキパイプが錆びてオイル漏れを起こしたため、ブレーキ警告灯が点灯するとともにブレーキの効きが悪くなった。
154,2019年12月12日,埼玉,ＨＰ,フォルクスワーゲン,ティグアン,2014年03月,"32,000 Km",DBA-5NCTH,CTH,エンジン,２０１９年１２月,ウォーターポンプの破損により、異音と水漏れが発生し、リザーバが空になったため、警告が点灯した。
155,2019年12月12日,愛知,ＨＰ,スバル,ＷＲＸ　Ｓ４,2018年10月,"6,590 Km",DBA-VAG,FA20,燃料装置,新車登録から１３ヶ月後,高速道路走行中にエンジンが停止し、高速道路上で停止した。
156,2019年12月12日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2019年09月,不明,DAA-HE12,HR12-EM57,エンジン,２０１９年１１月１４日,アクセルやブレーキを操作していないのにもかかわらず、車が突然急加速をし、ポールに衝突した。
157,2019年12月12日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００ＣＧＩ,2012年12月,"104,000 Km",DBA-204248,271,エンジン,不明,油圧カムシャフトアジャスタのリコール対象範囲外の車で、カムシャフトアジャスタが故障し、ガラガラと激しい異音が出るようになった。
158,2019年12月12日,奈良,ＨＰ,ニッサン,エクストレイル,2018年07月,"8,000 Km",DAA-HNT32,MR20-RM31,動力伝達,総走行距離１０００ｋｍ程度に達してから,ＥＶ走行からエンジン走行に切り替わる際、ＣＶＴ付近から金属が擦れるような摩擦音がする。
159,2019年12月12日,広島,ＨＰ,トヨタ,レジアスエース,2007年01月,"180,000 Km",KR-KDH200V,2KD,エンジン,２０１７年１２月,冷間時にマフラーから白煙すごく出る。エンジンを掛けて少しの間エンジンの回転が安定しない。
160,2019年12月12日,福岡,ＨＰ,ボルボ,Ｓ６０,2015年02月,"63,000 Km",DBA-FB420,B420,エンジン,２０１７年１月,信号待ちで突然エンジンが停止し、再スタートを試すがそのままエンジンがかからない。修理を数回してもらい、現在はアイドリングストップ時にエンジンが落ちる状況となっている。
161,2019年12月12日,不明,電話,トヨタ,ハイエース,2013年11月,"72,300 Km",CBA-TRH214W,2TR,車枠・車体,不明,塗装（パールホワイト）が一度剥離し、塗装し直したが再度剥離した。
162,2019年12月11日,北海道,ＨＰ,フォルクスワーゲン,ゴルフバリアント,2014年12月,"35,000 Km",DBA-AUCHP,CHP,エンジン,２０１８年８月,ウォーターポンプ不良により冷却水が漏れた。
163,2019年12月11日,北海道,ＨＰ,フォルクスワーゲン,ゴルフバリアント,2014年12月,"45,000 Km",DBA-AUCHP,CHP,エンジン,２０１８年２月、１０月、２０１９年１１月,エンジン始動スイッチの接触不良により、スイッチを押してもエンジンが始動できない、停止できない症状が頻発する。
164,2019年12月11日,北海道,ＨＰ,フォルクスワーゲン,ゴルフバリアント,2014年12月,"45,000 Km",DBA-AUCHP,CHP,保安灯火,２年目くらいから,ヘッドライトに複数の線状の傷のようなものが発生しライトを点灯するとレンズが白濁した様な状態となり照度が低下する。
165,2019年12月11日,宮城,ＨＰ,アウディ,Ａ３　１．８　ＴＦＳＩ,2010年06月,"71,400 Km",ABA-8PCDA,CDA,動力伝達,２０１８年５月,変速機のメカトロニクスの不良により、エンジンは始動するものの、アクセルペダルを踏んでも回転数が上がらなくなった。
166,2019年12月11日,青森,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2008年04月,"96,000 Km",CBA-MK21S,K6A,かじ取り,不明,電動ステアリングロックの不良により、突然エンジンがかからなくなった。
167,2019年12月11日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ＵＤトラックス,クオン,2013年06月,"533,300 Km",QKG-CW5YL,GH11,エンジン,２０１９年１２月２日,ヒューヒューとかすかな音がして１０キロくらい走行後、バタバタ音になったため、緊急停車した。メーターパネルに「燃料フィルター目詰まり」「！」警告がでており、ディーラーで診断を受けたところ、ギアトレインの破損、パワーステアリングポンプのギア欠けが確認された。
168,2019年12月11日,東京,ＨＰ,スバル,レガシィＢ４,2009年07月,"139,400 Km",DBA-BM9,EJ25,車枠・車体,２０１３年頃,雨が降ると、インタークーラーダクトより水が浸入し、ボンネット内側の吸音材が濡れる。そのままでいると、水の重みで脱落する。
169,2019年12月11日,東京,ＨＰ,スバル,レガシィＢ４,2009年07月,"139,400 Km",DBA-BM9,EJ25,乗車装置,２０１９年９月,運転席シートのランバーサポートが故障し、エアが入らないため、背中（腰）の部分の膨らみが足りず、シートポジションがしっくりこない。
170,2019年12月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンディーゼル,コンドル,2008年09月,"144,900 Km",BDG-BPR85AN,4JJ1,排ｶﾞｽ･騒音,２０１９年１２月,排気ガス再循環装置（ＥＧＲクーラ）の蛇腹管に亀裂が生じ、排気が漏れるようになった。
171,2019年12月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＧＬＣ４３　ＡＭＧ,2017年04月,不明,CBA-253964,276M30,かじ取り,購入時から,ハンドルを大きく切ると前輪から大きな振動と音が発生する。
172,2019年12月11日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,2008年01月,"378,700 Km",BKG-NMR85AN,4JJ1,燃料装置,不明,インジェクターの不良により、エンジンがかからなくなった。
173,2019年12月11日,茨城,ＨＰ,ホンダ,アコードワゴン,2002年12月,"113,000 Km",UA-CM2,K24A,乗車装置,２０１９年１１月,再リコールにより助手席のエアバッグ部品の再交換（リコール）を終え、その帰宅途中にエアバッグ警告灯が点灯していることに気が付いた。
174,2019年12月11日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴィッツ,2016年01月,"43,000 Km",DBA-NCP131,1NZ,エンジン,購入直後から,手動変速機搭載車で、エンジンオイルの消費が激しく、１０００ｋｍの走行でも大幅に減少する。
175,2019年12月11日,栃木,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2018年06月,"7,000 Km",DAA-HE12,HR12-EM57,電動機(モーター),２０１９年９月、１２月,エンジンチェックランプ点灯し、修理後、ｅ－ｐｏｗｅｒ警告灯が点灯。
176,2019年12月11日,滋賀,ＨＰ,トヨタ,プリウス,2012年09月,"245,400 Km",DAA-ZVW30,2ZR-3JM,排ｶﾞｽ･騒音,２０１９年１２月１１日　早朝,朝８時頃、プッシュスタートを押すと、ガラガラガタガタとすごい音と振動が発生した。１分後に音は消えた。再度発生した。
177,2019年12月11日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2010年10月,"111,200 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,不明,運転席前方のフェンダーあたりからビビリ音が発生する。
178,2019年12月11日,宮崎,ＨＰ,アルファロメオ,ジュリア,2018年10月,不明,ABA-95220,55273835,エンジン,２０１９年１２月７日,一般道路を走行中、赤信号で停止しアイドリングストップが作動後、エンジン警告灯が点灯するとともにエンジンは再始動しなかった。メーターパネルを確認すると、「Ｓｔａｒｔ＆Ｓｔｏｐ　利用不可」「エンジン要点検」の警告表示が出ていた。
179,2019年12月10日,福島,24時間電話,トヨタ,カローラスポーツ,2018年10月,"1,000 Km",6AA-ZWE211H,2ZR-1NM,その他,不明,ロードサインアシスト機能搭載車で、本来認識するはずの一時停止標識を殆ど認識しない。
180,2019年12月10日,福島,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ７,2011年08月,"120,000 Km",ABA-4GCGWC,CGW,動力伝達,２０１９年１２月１０日ＡＭ４：５０,走行中に「ギアボックスの故障：運転を継続できます」と言う警告表示が点灯し、走行不能ではないものの、変速制御がまともに行われなくなり、変速時に大きなショックが発生するようになった。
181,2019年12月10日,山形,電話,マツダ,ＣＸ－５,2017年11月,"35,465 Km",LDA-KF2P,SH,制動装置,不明,新車で購入し２年でパッド残量が無くなった。
182,2019年12月10日,東京,ＨＰ,ジープ,ラングラーアンリミテッド,2019年09月,"2,000 Km",ABA-JL20L,不明,制動装置,２０１９年１２月８日,屋根付きの駐車場を走行中に突如アラート音とともに急ブレーキがかかり、急停車した。この車は緊急ブレーキの誤作動の対策プログラムを措置した車であったが、誤作動が発生した。
183,2019年12月10日,神奈川,ＨＰ,マツダ,アテンザワゴン,2013年05月,"39,168 Km",LDA-GJ2FW,SH,エンジン,２０１９年１１月２７日,ステアリングロックユニットの故障により、エンジンが始動できなくなった。
184,2019年12月10日,神奈川,ＨＰ,フォルクスワーゲン,ポロ,2015年12月,"30,000 Km",DBA-6RCJZ,CJZ,制動装置,２０１７年８月と２０１９年２月,前方に車両が無い状況で緊急ブレーキが誤作動し、時速５０ｋｍから時速２０ｋｍほどに急減速した。
185,2019年12月10日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＧＬＣ２２０ｄ,2017年12月,不明,LDA-253905C,651,その他,不明,トラクションコントロールが搭載されている車であるにも関わらず、加速時や高速でのカーブで前輪がスリップ気味になる。
186,2019年12月10日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＧＬＣ２２０ｄ,2017年12月,不明,LDA-253905C,651,制動装置,不明,車の真正面に人が通ったのにも関わらず、衝突被害軽減ブレーキの警告等が何も作動しなかった。
187,2019年12月10日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＧＬＣ２２０ｄ,2017年12月,不明,LDA-253905C,651,動力伝達,不明,１速と２速のギア比が大きく離れているためなのか、変速が円滑でなく、大きなショックが出る。
188,2019年12月10日,千葉,ＨＰ,アウディ,Ａ１,2012年06月,"75,000 Km",DBA-8XCAX,CAX,動力伝達,２０１９年１２月９日,ＤＳＧのメカトロニクスユニットのアキュームレーターの破損によるオイル漏れにより、走行中にトランスミッションチェックランプが点灯した。
189,2019年12月10日,千葉,ＨＰ,メルセデス・ベンツ,ＧＬＣ４３,不明,不明,CBA-253964,不明,かじ取り,２０１９年１２月７日,自宅の駐車場や狭い道路を曲がる際、ハンドルを大きく切ると前輪から大きな振動と音がして前輪が横滑りする。
190,2019年12月10日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,不明,不明,DBA-MR31S,R06A,保安灯火,不明,購入から１週間で、右ウインカーが作動しなくなり、その後、出発時にルームランプが点かなくなったり、ＥＴＣ、サイドミラー、ＴＶモニター等が作動しなくなる症状が発生した。
191,2019年12月10日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2009年03月,"69,000 Km",DBA-ANH20W,2AZ,エンジン,不明,エンジンオイルの消費量が増大し、６０００ｋｍの走行でオイルランプが点灯するほどまで減るようになった。
192,2019年12月10日,埼玉,ＨＰ,ニッサン,スカイライン,不明,不明,DAA-HV37,不明,かじ取り,２０１９年１１月下旬,走行時に突然警告音と共に支援サポート機能が解除され、同時にステアリングの正位置が左にズレた状態になる。
193,2019年12月10日,茨城,ＨＰ,三菱,ふそうキャンター,2014年03月,"342,900 Km",TKG-FEB50,4P10,エンジン,２０１９年１２月７日,高速道路を走行中にエンジンストールした。
194,2019年12月10日,茨城,ＨＰ,三菱,ふそうキャンター,2015年11月,"318,000 Km",TKG-FEB50,4P10,動力伝達,不明,デュオニック（自動変速機）搭載車で、Ｒレンジ入っていても数十秒動かない。信号や交差点前で減速中にエンストする。
195,2019年12月10日,群馬,ＨＰ,ニッサン,フェアレディＺ,2009年04月,"68,000 Km",CBA-Z34,VQ37,かじ取り,２０１９年１２月１０日,プッシュスタートにてエンジンをかけようとしたらかからず、鍵マークの警告灯が表示され、エンジンがかからなくなった。
196,2019年12月10日,静岡,ＨＰ,スズキ,アルトラパン,2007年11月,"52,500 Km",CBA-HE21S,K6A,燃料装置,不明,給油時にガソリンが漏れた。
197,2019年12月10日,三重,電話,トヨタ,グランビア,1997年12月,"201,200 Km",E-VCH16W,5VZ,その他,不明,フロントルームランプのボディー側接続部が断線し、ルームランプがつかない。
198,2019年12月10日,京都,ＨＰ,三菱,ふそうスーパーグレート,2012年11月,"538,224 Km",QKG-FS54VZ,6R10,動力伝達,発進時,イノマット２（自動変速機）搭載車で、渋滞など、発進と停車が多いとギアの入りが悪くなり、１日に数回はガチャン！っと大きな音と大きな変速ショックが発生する。
199,2019年12月10日,京都,ＨＰ,ニッサン,セレナ,2016年10月,"14,400 Km",DAA-GFC27,MR20-SM24,その他,納車後直ぐ,プロパイロットによる走行中、前車が減速してもこちらは減速しない。また、ＡＣＣとしての機能が動作せず、緩やかな下りですら、速度維持をせず加速し、途中からニュートラルに入ったようなショックのあと、重力に従い際限なく加速をし、設定車間を超えて前走車に突っ込む。
200,2019年12月10日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＦＪクルーザー,2012年11月,"7,200 Km",CBA-GSJ15W,1GR,車枠・車体,不明,運転席側の窓の上部から雨漏りし、ドアフレーム等の金属部が腐食してしまった。
201,2019年12月10日,大分,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｂ２００ｄ,2019年11月,不明,3DA-247012,654,その他,購入後２週間,エンジン始動後、メーターパネルが全く表示されない状態になった。
202,2019年12月09日,岩手,ＨＰ,日野,プロフィア,2018年03月,"186,000 Km",2RG-FS1AHA,A09C,エンジン,２０１９年１２月４日,走行中エンジンに振動がきたため、停車してキャブを上げてみたところ、エンジンブロックに亀裂がはしっていた。
203,2019年12月09日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2012年08月,"90,000 Km",LDA-KE2AW,SH,エンジン,不明,何の警告灯も出ないまま、エンジンがオーバーヒートし、エンジンが損傷した。
204,2019年12月09日,千葉,ＨＰ,トヨタ,プリウス,2009年06月,"85,600 Km",DAA-ZVW30,2ZR-3JM,エンジン,不明,気温が低い時にエンジン始動直後にガタガタと大きい音と振動が発生する。
205,2019年12月09日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,マジェスティ１２５,不明,"25,000 Km",-,不明,走行装置,不明,ホイールの鋳造上の接合部分に亀裂が生じたため、エアが漏れる。
206,2019年12月09日,群馬,ＨＰ,メルセデス・ベンツ,Ａ１７０,2005年06月,"79,908 Km",DBA-169032,266,動力伝達,２０１９年１１月,走行中にたまにギアチェンジ出来なくなった。
207,2019年12月09日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,ラングラーアンリミテッド,2019年09月,不明,ABA-JL20L,N,制動装置,購入１週間後から,前方車両と、１０ｍ以上の間隔が開いていて、危険のない場面で、被害軽減ブレーキが作動し、急ブレーキがかかった。
208,2019年12月09日,滋賀,ＨＰ,フォルクスワーゲン,ゴルフ,2014年04月,"47,000 Km",DBA-AUCPT,CPT,その他,２０１９年１２月９日,走行中に突然「ＡＣＣとＦｒｏｎｔ　Ａｓｓｉｓｔは使用できません。バックギアは使用できません。とエラー表示が出た。
