番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
38,2019年04月24日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウスα,2014年09月,不明,DAA-ZVW41W,2ZR-5JM,制動装置,２０１７年,急ブレーキ操作時、空走して効き始めるまでに時間がかかった。
39,2019年04月24日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,ラングラー,不明,不明,ABA-JL36S,不明,電気装置,２０１９年３月,購入してまもなく、走行中に「バッテリー交換」の表示がでた。ディーラーで修理をしたが、走行中にまた「安全な場所に停車してください」の表示がでた。
40,2019年04月24日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,エリシオンプレステージ,2012年09月,"43,200 Km",DBA-RR5,J35A,車枠・車体,２０１９年４月１９日,走行中、左側のＡピラーガーニッシュが外れた。
41,2019年04月24日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2007年03月,"176,600 Km",ABA-DA64W,K6A,エンジン,不明,冷却水のサーモスタッドハウジング、プレッシャーキャップの不良により、高負荷時に冷却水がオーバーフローし、オーバーヒートしてしまう。
42,2019年04月24日,静岡,ＨＰ,ニッサン,セレナ,2013年04月,"56,500 Km",DAA-HFC26,MR20-SM23,電気装置,２０１９年３月,オルタネーターの不良により、エンジン始動後、ゴロゴロというガラガラゴトゴト異音が周囲に響き渡った。
43,2019年04月24日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＭＲ－Ｓ,2004年03月,"84,900 Km",TA-ZZW30,1ZZ,動力伝達,２０１９年３月中旬,シフト不具合により、ガソリンスタンドで給油後、エンジンが再始動できなくなった。
44,2019年04月24日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2015年08月,"25,500 Km",DBA-JF1,S07A,エンジン,初回車検後あたりから,走行後、給油等で、一度エンジンを止めた後に再始動しようとする際に、なかなかエンジンがかからず、何度も再始動操作を繰り返し、やっとのことで始動する現象が出ることがある。
45,2019年04月24日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ザ・ビートル,2014年01月,"6,200 Km",DBA-16CBZ,CBZ,保安灯火,２０１９年４月１６日,パワーウインドウの窓が開かなくなった。
46,2019年04月24日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2011年11月,"13,000 Km",DAA-ZVW30,2ZR-3JM,電動機(モーター),２０１９年４月２３日,走行中にＨＶシステムチェックという警告が出て、車が止まってしまった。
47,2019年04月24日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2015年01月,"18,800 Km",DBA-LA300S,KF,保安灯火,２０１９年４月１８日,買い物から戻ると、フロントガラスに１５ｃｍほどひびが入っていた。
48,2019年04月23日,宮城,ＨＰ,スズキ,スイフト,2010年09月,"70,400 Km",DBA-ZC72S,K12B,エンジン,２０１９年２月,暖機後、アイドリングが不安定で、メーター読みで５００から７００回転辺りを脈動し、交差点右折待機時等に不意にエンストする。
49,2019年04月23日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,不明,不明,DAA-ZVW30,2ZR-3JM,制動装置,２０１７年,複数回のブレーキで減速していると、いつもより制動力が弱くなる。
50,2019年04月23日,福島,ＨＰ,スズキ,アルトエコ,2014年05月,"6,900 Km",DBA-HA35S,R06A,電気装置,２０１９年４月２２日,右後輪サイドスピードセンサーの故障により、一般道走行中エンジンが急に高回転になり、ＡＢＳ警告灯、赤とオレンジのブレーキ警告灯が点灯し、ＡＢＳが動作しなくなった。
51,2019年04月23日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ２５０,2013年08月,"81,300 Km",RBA-212036C,274,乗車装置,２０１９年４月２２日,追突事故等になっていないのにも関わらず、両席のアクティブヘッドレストが作動したため、後頭部に衝撃を受けた。
52,2019年04月23日,千葉,ＨＰ,三菱,ふそうスーパーグレート,2011年10月,"656,243 Km",LKG-FS54VZ,6R10,エンジン,２０１９年３月,エンジンを始動させたところ、アクセルペダルを踏んでいないのにエンジンが吹けあがり、エンジンが破損した。
53,2019年04月23日,愛知,ＨＰ,アルファロメオ,アルファスパイダー,2009年11月,"47,800 Km",ABA-93932S,939A,車枠・車体,２０１６年９月頃,電動オープンのルーフを閉じるときに、エラーメッセージが出て幌が閉まらなくなった。
54,2019年04月23日,大阪,ＨＰ,ハーレーダビッドソン,ロードグライドウルトラ,2017年03月,"28,000 Km",EBL-FLD,D,制動装置,２０１９年４月２０日,ＡＢＳ警告灯の点灯に伴い、再始動後、ＡＢＳ警告灯消灯にも関わらず、常時ＡＢＳ作動したような症状が出た。
55,2019年04月23日,山口,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,キャリイ,2013年03月,"41,300 Km",EBD-DA63T,K6A,燃料装置,不明,燃料タンク下部のバッフルプレート溶接部と思われる場所から、燃料が滲み出ている。
56,2019年04月22日,神奈川,ＨＰ,トヨタ,プリウス,2000年02月,"30,000 Km",ZA-NHW11,1NZ,動力伝達,２００３年頃,始動直後の出庫時に車を前後中、エンジン回転が高くなり、急発進してブレーキが効かず事故になった。
57,2019年04月22日,神奈川,ＨＰ,ニッサン,ノート,不明,"70,000 Km",DBA-E11,不明,エンジン,４、５年前,停車中、エンジンが急にフル回転する不具合が３回発生した。
58,2019年04月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－３,2015年04月,"29,700 Km",LDA-DK5AW,S5,その他,２０１８年秋,冷媒のパイプに穴が開き、エアコンから冷風が出なくなった。
59,2019年04月22日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,バレーノ,2016年05月,不明,CBA-WB42S,K10C,走行装置,不明,走行中にタイヤノイズに混ざって、グオングオンと、周期的な異音がする。
60,2019年04月22日,愛知,ＨＰ,ニッサン,セレナ,2017年01月,"24,433 Km",DAA-GFC27,MR20-SM24,制動装置,２０１９年４月１日,始動後、電動パーキングブレーキ解除後にパーキングブレーキ故障ランプが点灯し、パーキングブレーキが作動しなくなった。
61,2019年04月22日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2010年10月,"79,600 Km",DBA-DE3FS,ZJ,動力伝達,２０１９年４月１０日,車庫で停車をしようとブレーキペダルを強く踏んだところ、車が急発進し、ブロック塀に激突した。隣の民家に入らないようにギアをバックに入れたところ、後方へ急発進、たんぼに落ちて停車した。
62,2019年04月22日,岐阜,ＨＰ,ニッサン,エクストレイル,2010年08月,"114,026 Km",LDA-DNT31,M9R,動力伝達,２０１９年４月１６日、１７日,高速道路の本線進入用加速車線でアクセルペダルを強めに踏み込んだ際、エンジン回転数はレッドゾーンまで回転したが、スピードが出なかった。
63,2019年04月22日,三重,ＨＰ,ヤマハ,ＷＲ２５０Ｒ,2011年04月,"7,000 Km",JBK-DG15J,G363E,その他,２０１８年１２月,４０～５０ｋｍ／ｈで走行中、メーターが１９９ｋｍ／ｈの表示になり、トリップメーターも誤動作し、停止をしてもメーターが戻らない。
64,2019年04月22日,大阪,電話,トヨタ,アルファード,2009年05月,"47,000 Km",DBA-ANH20W,2AZ,エンジン,不明,エンジンオイルが著しく減り、チェックランプが点灯する。
65,2019年04月22日,兵庫,ＨＰ,マツダ,デミオ,2014年10月,"20,000 Km",DBA-DJ3FS,P3,車枠・車体,最近,サイドブレーキ横にコマンドボタンが設置されている車において、戻るキーが押し込んだまま戻らない時がある。
66,2019年04月22日,兵庫,ＨＰ,マツダ,デミオ,2014年10月,"20,000 Km",DBA-DJ3FS,P3,保安灯火,最近,ウォッシャポンプより液漏れがあり、タンクが空になる。
67,2019年04月22日,島根,ＨＰ,ニッサンＭＴ,マーチ,2010年11月,"55,862 Km",DBA-K13,HR12,動力伝達,２０１９年３月,ＣＶＴの異常により、走行中にミッションが滑り、スムースに加速しない。
68,2019年04月22日,岡山,ＨＰ,スバル,レガシィツーリングワゴン,2012年09月,"130,000 Km",DBA-BRG,FA20,動力伝達,２０１９年４月２１日,走行中に「ＡＴ　ＯＩＬ　ＴＥＮＰ」の警報ランプが点滅した。ＶＤＣ使用不可。パーキングブレーキ点検の表示は発生した。
69,2019年04月22日,愛媛,ＨＰ,スズキ,ワゴンＲ,2014年10月,"36,193 Km",DBA-MH34S,R06A,動力伝達,走行距離５８０ｋｍくらいの中古で購入した,ＣＶＴの不良により、滑らかに発進停止、加速減速が出来ない。
70,2019年04月22日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＶＥＺＥＬハイブリッド,2016年07月,"2,000 Km",DAA-RU3,LEB-H1,制動装置,購入直後から,パーキングブレーキを作動させた時にギュッという近所迷惑になる異音が出る。
71,2019年04月22日,不明,24時間電話,メルセデス・ベンツ,Ａ１８０,不明,"25,000 Km",DBA-176042,270,車枠・車体,不明,車室内に水が浸入し、後席に溜まっていた。
72,2019年04月21日,富山,ＨＰ,メルセデス・ベンツ,Ｃ２８０,2006年06月,"70,960 Km",DBA-203254,272M,エンジン,２０１９年３月,バランスシャフトスプロケットの摩耗により、カムのタイミングがズレてエンジンチェックランプが点灯した。
73,2019年04月21日,神奈川,ＨＰ,ドゥカティ,Ｍｏｎｓｔｅｒ１２００,2015年01月,"4,200 Km",ZDMM603JAEB,ZDM1198WH,制動装置,購入後３ヶ月ほど,通常使用で３ヶ月程するとリアブレーキの踏み込みがスポンジのように軽くなり、その後１－２週間放置すると全く効かない状態となる。
74,2019年04月21日,千葉,ＨＰ,メルセデス・ベンツ,Ｍ３５０,2006年12月,"60,000 Km",DBA-164186,272,エンジン,２０１８年９月,バランスシャフトスプロケットが摩耗し、エンジンチェックランプが点灯した。
75,2019年04月21日,愛知,ＨＰ,トヨタ,ランドクルーザープラド,2007年07月,"70,100 Km",CBA-TRJ120W,2TR,車枠・車体,２０１８年９月,車のルーフ、クォーターガラスの下、バンパー、ドアなど、その他多数の塗装が剥がれた。
76,2019年04月21日,福岡,ＨＰ,ニッサンＭＴ,マーチ,2014年05月,"20,000 Km",DBA-K13,HR12,動力伝達,２０１８年の１１月あたり,ＣＶＴ付近からキュルキュルとベルトが滑るような音がする。
77,2019年04月21日,佐賀,ＨＰ,ニッサン,セレナ,2012年09月,"66,100 Km",DAA-HFC26,MR20-SM23,保安灯火,２０１８年８月,後ろのハイマウントストップランプのレンズが外傷も無いのに真ん中辺りが割れる。雨水でショートし、ランプが点かない。
78,2019年04月20日,北海道,ＨＰ,トヨタ,プリウス,不明,不明,不明,不明,エンジン,２０１８年,アクセルが戻らず、車が勝手に加速した。
79,2019年04月20日,青森,ＨＰ,トヨタ,プリウス,2010年06月,"95,000 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,２０１９年４月,屋根の塗装が剥がれた。
80,2019年04月20日,茨城,ＨＰ,ダイハツ,ミライース,2015年12月,"47,733 Km",DBA-LA300S,KF,保安灯火,購入時から現在まで,ホーンパッドの特定の部分を押すとクラクションが鳴らない。又は、音がとぎれとぎれに鳴る。
81,2019年04月20日,群馬,24時間電話,スズキ,ＭＲワゴン,2013年05月,"10,000 Km",DBA-MF33S,R06A,その他,２０１９年４月上旬,エアコンから異音がした後、エアコンをかけても冷たい風が出てこなくなった。
82,2019年04月20日,愛知,ＨＰ,ニッサン,フェアレディＺ,2012年09月,"89,459 Km",CBA-Z34,VQ37,かじ取り,２０１８年１２月３１日,ステアリングロックの不良により、計器盤にＫＥＹと表示され、スタートボタンを押してもエンジンが始動しない。
83,2019年04月20日,愛知,ＨＰ,メルセデス・ベンツ,Ｖ３５０,2010年06月,"39,500 Km",ABA-639350C,M272,緩衝装置,２０１９年４月,トーションバーの位置決めカラーがズレて、左右据え切り時にトーションバー本体が左右に移動し、ストラットのブレーキホース保持部を破損させた。
84,2019年04月20日,愛知,ＨＰ,アルファロメオ,ジュリエッタ,2013年06月,"39,200 Km",ABA-940141,940A2,乗車装置,２０１９年４月１８日,運転席のドアインナーハンドルが折損し、運転席からドアを開けられなくなった。
85,2019年04月20日,愛知,ＨＰ,ボルボ,Ｖ４０,2013年06月,"45,000 Km",DBA-MB4164T,B4164T,動力伝達,２０１９年４月,走行中、車速が落ち「トランスミッション機能低下」の警告がついた。駐車したがバックギアに入らなくなった。
86,2019年04月20日,静岡,ＨＰ,スズキ,ワゴンＲ,2014年04月,"39,000 Km",DBA-MH34S,R06A,緩衝装置,２回目の車検を受けるとき,車検時の事前点検で、フロントサスペンションの固定に隙間があり、車検に通らないと言われた。
87,2019年04月20日,福岡,ＨＰ,ホンダ,ＧＲＡＣＥハイブリッド,2016年07月,"29,285 Km",DAA-GM4,LEB-H1,制動装置,２０１６年７月,２５～３０ｋｍ／ｈで走行中、前方に障害物が全く無い状態でも警告灯・警告音が鳴り、ＣＴＢＡ（被害軽減ブレーキ）が作動して急ブレーキがかかる。
88,2019年04月19日,福島,ＨＰ,トヨタ,アルファード,2012年01月,"45,000 Km",DAA-ATH20W,2AZ-2JM-2FM,車枠・車体,２０１９年３月,塗装が剥がれてきた。
89,2019年04月19日,秋田,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,８６,2013年09月,"18,600 Km",DBA-ZN6,FA20,燃料装置,２０１９年４月１０日,走行中にエンジンが停止した。
90,2019年04月19日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ１００クリッパー,2015年11月,"68,700 Km",HBD-DR17V,R06A,車枠・車体,２０１９年４月１５日,国道の下り坂を走行中、雪解け水で路面がぬれ、シャーベット状になっている様子がうかがえたため、その手前でブレーキをかけ、速度を落として通過しようとしたが、よく判らないうちに滑ったような状態で車が横転した。
91,2019年04月19日,石川,ＨＰ,三菱,ふそうファイター,2015年08月,"231,700 Km",TKG-FK64F,6M60,エンジン,２０１８年４月１８日　運行前点検時,冷却水が３００ｋｍほどの走行で１リットル減っている。
92,2019年04月19日,石川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プレミオ,2008年05月,"98,000 Km",DBA-ZRT265,2ZR,車枠・車体,不明,車両の姿勢が左右に傾いている。
93,2019年04月19日,千葉,ＨＰ,ホンダ,ライフ,不明,不明,DBA-JB5,不明,かじ取り,２０１９年４月１日,右左折後にハンドルが自動的に真ん中に戻らず、正しい位置に修正する必要がある。
94,2019年04月19日,埼玉,ＨＰ,三菱,アウトランダーＰＨＥＶ,2016年03月,"24,100 Km",DLA-GG2W,4B11-S61-Y61,その他,買ったときから,バックモニターが明るすぎてしまい、瞳孔が収縮する。したがって肉眼で周囲を確認することが難しく、視認性が落ちる。
95,2019年04月19日,栃木,ＨＰ,スズキ,スイフトスポーツ,2017年12月,"20,000 Km",CBA-ZC33S,K14C,制動装置,購入から約半年後,昼夜問わず前方に障害物が無いにも関わらず、自動ブレーキのアラームが鳴り警告画面が表示される。実際に自動ブレーキがかかることはないがアラームと表示が頻発する。
96,2019年04月19日,栃木,ＨＰ,スズキ,スイフトスポーツ,2017年12月,"20,000 Km",CBA-ZC33S,K14C,エンジン,購入から約半年後,システム要点検／ＬＫＡシステム要点検が表示される
97,2019年04月19日,栃木,ＨＰ,スズキ,スイフトスポーツ,2017年12月,"20,000 Km",CBA-ZC33S,K14C,車枠・車体,購入から約３ヶ月後,Ｃピラーガーニッシュの樹脂部が白ボケて波模様になってしまった。
98,2019年04月19日,栃木,ＨＰ,スズキ,スイフトスポーツ,2017年12月,"20,000 Km",CBA-ZC33S,K14C,エンジン,購入から約一年後,始動後車速５～１５ｋｍ／ｈ前後の緩加速時、車両が前後に振られるような振動を感じる。エンジンが温まるとそのような症状は見られない。
99,2019年04月19日,愛知,ＨＰ,トヨタ,ラクティス,2008年07月,"54,000 Km",DBA-NCP100,1NZ,保安灯火,２０１７年４月と２０１９年３月,ヘッドライトを固定しているステーのうち、フェンダー上部のステーが真横に折れた。
100,2019年04月19日,愛知,ＨＰ,ボルボ,Ｖ６０,2013年06月,"82,900 Km",DBA-FB4164T,B4164T,動力伝達,２０１９年４月１５日,発進直後に「トランスミッションセイノウテイカ」と表示され、正常にシフトアップして走らなくなる。
101,2019年04月19日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タントカスタム,2008年07月,"113,200 Km",DBA-L375S,KF,保安灯火,不明,制動灯の配線不良により、夜間に尾灯を点灯させた状態でブレーキペダルを踏むと、制動灯が点かない。
102,2019年04月19日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ルークス,2010年11月,"53,100 Km",DBA-ML21S,K6A,制動装置,不明,ブレーキローターのアンバランスにより、走行中にジャダーが出た。
103,2019年04月19日,岐阜,ＨＰ,アルファロメオ,ジュリエッタ,2015年12月,"30,000 Km",ABA-940181,940B2,エンジン,２０１９年４月１５日,ラジエターアッパータンクに亀裂が入って破損した。
104,2019年04月19日,福井,電話,三菱,ふそうスーパーグレート,2013年10月,"123,600 Km",QDG-FV50VX,6R10,燃料装置,不明,インジェクターの不良により、停車中にエンジンが勝手に回転数が上がった。
105,2019年04月19日,福井,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルトワークス,2016年10月,不明,DBA-HA36S,R06A,エンジン,２０１８年９月,気温１５度以上で始動時、エンジンから金属部品を転がすようなガラガラという音がする。
106,2019年04月19日,兵庫,ＨＰ,トヨタ,マークＸジオ,2008年07月,"44,000 Km",DBA-ANA10,2AZ,エンジン,２０１９年４月１５日,走行中に２度にわたり、エンジン油圧計不足の警告灯が瞬間的に点灯し、警告音が発せられた。
107,2019年04月19日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,パサートヴァリアント,2012年03月,"38,800 Km",DBA-3CCAX,CAX,燃料装置,２０１９年１月３１日,燃料ポンプの不良により、走行中にエンジンが停止した。
108,2019年04月19日,広島,ＨＰ,三菱,アイミーブ,2011年02月,"63,000 Km",ZAA-HA3W,Y4F1,電動機(モーター),２０１７年３月頃,一般道路を５０ｋｍ／ｈ程度で走行中に突然車が歩くスピードくらいに減速した。
109,2019年04月19日,徳島,ＨＰ,スバル,レガシィツーリングワゴン,2005年06月,"410,098 Km",TA-BP5,EJ20,動力伝達,２０１９年３月１５日,走行中に大きなショックとともに変速し、身体が飛ばされるような感じがする。
110,2019年04月19日,徳島,ＨＰ,スバル,レガシィツーリングワゴン,2005年06月,"410,098 Km",TA-BP5,EJ20,エンジン,２０１９年３月１５日,バックギアにいれアクセルペダルを踏んだ瞬間にエンジンが突然停止し、再始動しても、回転をあげながらでないと後進しないときがある。
111,2019年04月19日,福岡,ＨＰ,トヨタ,プリウス,2011年11月,"164,897 Km",DAA-ZVW30,2ZR-3JM,制動装置,２０１９年４月６日１５時４０分頃,走行中、警告音が鳴り、ブレーキが効かなくなった。ハンドルも重く、サイドブレーキで路肩に停車した。
112,2019年04月19日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ピクシスエポック,2012年07月,"114,900 Km",DBA-LA300A,KF,制動装置,２０１９年４月１６日,走行中、前走車が右折のために停止をしたため、それに合わせてブレーキをかけたが、滑るような状態でブレーキが効かず、前車に追突してしまった。
113,2019年04月18日,北海道,ＨＰ,スバル,レガシィアウトバック,2004年03月,"130,000 Km",UA-BP9,EJ25,動力伝達,２０１８年１０月,エンジンが冷えてるとき１速から２速、２速から３速と変速ショックがかなり大きい。エンジンが温まればショックがなくなる。
114,2019年04月18日,福島,ＨＰ,ニッサン,デイズ,不明,不明,DBA-B21W,不明,保安灯火,不明,ドアロックを開けた時に左のドアミラーのモーターが空回りし、開かなくなった。
115,2019年04月18日,山形,ＨＰ,スズキ,アルト,2016年03月,"110,000 Km",DBA-HA36S,R06A,制動装置,時々,交差点の右折レーンで、前車の後ろで停止し、前車が発進に続いて発進したところ、自動ブレーキが作動し、３０秒間位アクセルペダルを踏んでも戻しても車が動かなくなった。
116,2019年04月18日,長野,ＨＰ,メルセデス・ベンツ,Ａ１８０,2014年03月,"9,500 Km",DBA-176042,270,車枠・車体,２０１９年２月,車室内に水が侵入し、車内後部側に大量に溜まっていた。
117,2019年04月18日,東京,ＨＰ,三菱,ふそうスーパーグレート,2014年12月,"266,741 Km",QPG-FP64VDR,6R10,エンジン,２０１９年１月,ラジエーターの不良により、冷却水が減少した。
118,2019年04月18日,東京,ＨＰ,三菱,ふそうスーパーグレート,2015年09月,"102,400 Km",QPG-FP64VDR,6R10,エンジン,２０１９年３月,オイルパンが割れた。
119,2019年04月18日,東京,ＨＰ,三菱,ふそうスーパーグレート,2015年07月,"126,422 Km",QKG-FV60VX,6R10,エンジン,２０１９年３月,オイルパンが割れ、オイルが減少した。
120,2019年04月18日,東京,ＨＰ,三菱,ふそうスーパーグレート,2013年07月,"426,100 Km",QKG-FP54,6R10,エンジン,２０１９年３月,ラジエーターの割れにより、冷却水が減少した。
121,2019年04月18日,東京,ＨＰ,三菱,ふそうスーパーグレート,2015年07月,"126,422 Km",QKG-FV60VX,6R10,エンジン,２０１９年３月,オイルパンが割れ、オイルが減少した。
122,2019年04月18日,東京,ＨＰ,三菱,ふそうスーパーグレート,2013年09月,"224,691 Km",QKG-FV50VX,6R10,エンジン,２０１９年１月,ＰＣＶバルブの不良により、エンジンが吹けあがった。
123,2019年04月18日,東京,ＨＰ,三菱,ふそうスーパーグレート,2014年10月,"178,729 Km",QKG-FV50VX,6R10,エンジン,２０１９年２月,エアーコンプレッサの不良により、冷却水が吹き返した。エンジンオイル減少していた。
124,2019年04月18日,東京,ＨＰ,三菱,ふそうスーパーグレート,2015年11月,"84,582 Km",QKG-FV60VX,6R10,エンジン,２０１９年３月１９日,ヒーターホースバンドの不良により、冷却水が減少した。
125,2019年04月18日,東京,ＨＰ,三菱,ふそうスーパーグレート,2014年12月,"266,741 Km",QPG-FP64VDR,6R10,エンジン,２０１９年１月,ラジエーターの不良により、冷却水が減少した。
126,2019年04月18日,東京,ＨＰ,三菱,ふそうスーパーグレート,2013年07月,"266,075 Km",QKG-FP54VDR,6R10,制動装置,２０１９年２月,ＥＢＳバルブの不良により、エア漏れする。
127,2019年04月18日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,３２０ｉ,2009年10月,"170,000 Km",ABA-VR20,N46B20B,緩衝装置,２か月前,左後輪から異音が出始めたため、点検を受けたところ、ロアアームのタイヤ側のボルトが折損しており、アームが浮いたような状態になっていると判明した。
128,2019年04月18日,埼玉,ＨＰ,ニッサン,セレナ,2012年05月,"83,672 Km",DBA-FNC26,MR20,電気装置,２０１９年４月８日,一般道路を走行中、突然異音がして暫く走行すると衝撃音がして安全な所に停車後、エンジンが停止し、再始動しなくなった。エンジンルームを開けてみるとオルタネーターのシャフト部分が欠損し、プーリー部分とベルトが欠落していた。
129,2019年04月18日,愛知,ＨＰ,フィアット,５００,2015年03月,"34,000 Km",ABA-31209,312A2,動力伝達,２０１９年４月３日,のぼり坂に差し掛かった時、突然ギアがニュートラルになり、メーターパネルに警告と思われる表示が出て、ギアが入らなくなった。
130,2019年04月18日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,不明,不明,DBA-JF1,S07A,エンジン,不明,走行中に、エンジン警告灯が点灯して加速しなくなった。
131,2019年04月18日,福井,ＨＰ,フォルクスワーゲン,アップ,2012年10月,"72,000 Km",DBA-AACHY,CHY,エンジン,２０１９年２月,走行中に突然エンジンがストップする。ＥＰＣランプやエンジンマークが点灯する。
132,2019年04月18日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2012年11月,"251,500 Km",DAA-ZVW30,2ZR-3JM,制動装置,２０１９年４月１２日,ブレーキアクチュエーターの不良により、高速道路を走行中に突然メーターに赤いランプが５つ点灯し、ピピピという警告音が鳴ってブレーキが効かなくなったため、エンジンブレーキで減速しつつ、最後はブレーキペダルを目一杯踏みながらパーキングボタンを使って避難帯へ停車した。
133,2019年04月18日,兵庫,電話,ダイハツ,ウェイク,2015年05月,"69,000 Km",DBA-LA700S,KF,制動装置,不明,車両旋回時にハンドルを切るとハンドルが重たい。確認したところ、フロントのブレーキローターおよびブレーキパッドが異常摩耗していた。
134,2019年04月18日,兵庫,ＨＰ,マツダ,ビアンテ,2009年07月,"61,000 Km",DBA-CCEFW,LF,電気装置,初年度から５年,始動後に、ＡＢＳ、ＤＳＣランプが点灯し、ｉ－ｓｔｏｐランプが点滅した。
135,2019年04月18日,兵庫,ＨＰ,ＵＤトラックス,クオン,2014年09月,"548,400 Km",QKG-CD5ZA,GH11,動力伝達,２０１８年１１月,ミッションが入らない。
136,2019年04月18日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2014年09月,"22,600 Km",DAA-GP5,LEB-H1,電気装置,不明,走行中に、全ての電源が落ちた。その後、アクセルを踏み込んでも加速しない症状が出たことが有り、不具合を診断するため、ディーラーでコンピューターを接続したところ、車両のコンピューターがフリーズしてしまった。
137,2019年04月18日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2017年02月,不明,DBA-VM4,FB16,走行装置,２０１９年３月中旬,身に覚えのないホイールの凹みにより、タイヤがパンクした。メーカーに製品欠陥の疑いがある旨を申し出たが、受け付けられなかった。
138,2019年04月18日,奈良,ＨＰ,トヨタ,エスクァイア,2018年10月,"6,000 Km",DAA-ZWR80G,2ZR-5JM,動力伝達,２０１９年４月７日,一般道路にてアクセルペダルを踏み込み発進時に、前方及び前輪足回り付近からコツコツと言う振動異音が発生する。
139,2019年04月18日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2013年05月,"68,300 Km",DBA-LA100S,KF,エンジン,２０１８年１０月,カウルルーバーの止水処理不足でプーリなどにさびが出ている。
140,2019年04月18日,長崎,ＨＰ,三菱,パジェロ,2011年03月,"186,667 Km",LDA-V98W,4M41,燃料装置,２０１８年１２月１６日,前日まで普通に動いていたのに、エンジンがかからなくなった。
141,2019年04月17日,新潟,ＨＰ,トヨタ,アルファード,2010年10月,"126,200 Km",DBA-ANH20E,2AZ,車枠・車体,２０１７年７月,パールホワイト塗装の車で、天井、ボンネット等に突然塗装の剥がれや水泡状の浮き上がりが発生した。
142,2019年04月17日,石川,ＨＰ,三菱,ふそうファイター,2014年03月,"350,000 Km",TKG-FK64F,6M60,エンジン,２０１８年４月,高速にてエア漏れが発生した。冷却水の減りも多い。
143,2019年04月17日,東京,ＨＰ,トヨタ,アルファードＶ,2005年03月,"81,321 Km",CBA-ANH15W,2AZ,エンジン,２０１９年２月２３日,シリンダヘッドカバーガスケットの交換のため、カバーを外したところ、鋳造時の不良と思われる穴と変形が見つかった。
144,2019年04月17日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,不明,不明,不明,不明,動力伝達,２０１９年４月１５日,Ｄドライブで信号待ちすると発進できなくなった。
145,2019年04月17日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2016年09月,不明,DAA-ZVW50,2ZR-1NM,電動機(モーター),３年で数回,一時停止後、アクセルペダルを踏んでもすぐに発進しない。
146,2019年04月17日,兵庫,ＨＰ,ホンダ,オデッセイ,2012年11月,"59,410 Km",DBA-RB3,K24A,かじ取り,２０１９年４月,走行中にＥＰＳの警告ランプが点灯し、パワーステアリングが効かなくなったため、ハンドル操作が困難になった。
147,2019年04月17日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,トール,2017年03月,不明,DBA-M900S,1KR,かじ取り,半年前から,ハンドルを左右に操作するとキュッキュッと異音がでる。
