番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
106,2019年08月22日,岩手,ＨＰ,スズキ,スペーシアカスタム,2013年07月,"35,951 Km",DBA-MK32S,R06A,その他,不明,エアコンコンプレッサーのオイル漏れにより、エアコンが効かなくなり異音が発生した。
107,2019年08月22日,神奈川,ＨＰ,アウディ,Ａ１,2011年09月,"41,186 Km",DBA-8XCAX,CAX,動力伝達,２０１９年５月,メカトロユニットの油圧低下により、警告灯が点灯した。
108,2019年08月22日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2013年08月,"50,000 Km",DBA-B21W,3B20,動力伝達,不明,ＣＶＴ（無段変速機）ギアがつながるまでのタイムラグがあり、停車時にブレーキペダルを離して数秒してから動く。右折時にギアがつながるまでに時間がかかり、アクセルペダルを踏むと急発進になる。
109,2019年08月22日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2013年08月,"50,000 Km",DBA-B21W,3B20,エンジン,不明,エンジンの回転数が不必要に上下し、スムーズな加減速が出来ない。
110,2019年08月22日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2013年08月,"50,000 Km",DBA-B21W,3B20,保安灯火,不明,走行中に助手席側のドアミラーが勝手に閉まった。
111,2019年08月22日,埼玉,ＨＰ,トヨタ,エスティマハイブリッド,2007年08月,"153,800 Km",DAA-AHR20W,2AZ-2JM-2FM,エンジン,２０１２年～２０１３年ごろ,２ＡＺエンジンのオイル消費過多に対する隠蔽問題
112,2019年08月22日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2015年04月,"50,000 Km",TKG-FEA50,4P10,エンジン,２０１９年８月,電子コントロールユニットの不良により、警告灯が点灯してエンジンが始動できなくなった。部品の交換を行ったが、数日後にフューエルポンプが故障し、エンストした。
113,2019年08月22日,栃木,ＨＰ,ボルボ,Ｖ６０,2014年09月,"72,000 Km",DBA-FB4164T,B4164T,動力伝達,２０１９年８月１８日,エンジンをかけたところ、メーターパネルに「トランスミッションセイノウテイカ」のメッセージが出た。走り出してみると、エンジン回転数は上がるが加速が鈍くなっていたため、引き返して、自宅にてバックで収めようとしたがバックが出来なかった。エンジンを再始動したところ、何事もなかったように復旧した。
114,2019年08月22日,岐阜,ＨＰ,トヨタ,ルーミーカスタムＧＴ,2016年12月,"19,000 Km",DBA-M900A,1KR,動力伝達,発進時,アクセルペダルを踏んで発進するとき、スムーズに加速しない。
115,2019年08月22日,大阪,ＨＰ,アウディ,Ａ３,2011年06月,"68,700 Km",DBA-8PCAX,CAX,動力伝達,不明,１速から２速への変速時にクラッチのジャダーが発生する。
116,2019年08月22日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ソリオハイブリッド,2019年05月,不明,DAA-MA36S,K12C-WA05A,エンジン,不明,カタログ燃費が２７．８ｋｍ／Ｌのところ、１２～１３ｋｍ／ｈ程度しか走らない。また、メーターパネル上の燃費計で表示される燃費値と給油量から計算する燃費値が２ｋｍ／Ｌ前後ずれる。
117,2019年08月22日,兵庫,ＨＰ,ＢＭＷ,１１６ｉ,2014年12月,"48,000 Km",DBA-1A16,N13B16A,エンジン,２０１９年７月、２０１９年８月,エンジン始動時から間もなく「ドライブトレーン」の警告が発報した。リセット後も連発し、ノッキングとエンジンがかからない状態になった。
118,2019年08月22日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2016年05月,"24,400 Km",DAA-ZVW51,2ZR-1NM,その他,不明,バックカメラ周りの排水設計が悪いため、雨が降ると、バックカメラ周辺に水滴がつき、カメラ映像がモヤモヤになって、視界が確保できなくなる。
119,2019年08月22日,滋賀,ＨＰ,フォルクスワーゲン,シャラン,2012年02月,"129,200 Km",DBA-7NCAV,CAV,エンジン,２０１９年１月,ウォータポンププーリーの軸ぶれにより、エンジン始動後に異音と振動が出るようになった。
120,2019年08月22日,滋賀,ＨＰ,フォルクスワーゲン,シャラン,2012年02月,"129,200 Km",DBA-7NCAV,CAV,車枠・車体,２０１５年１月・２０１９年１月,後席用レギュレーティングバルブの開閉を司るギアの歯が摩耗し、２列目及び３列目のリアヒーターが効かなくなる。
121,2019年08月22日,島根,ＨＰ,フォルクスワーゲン,ゴルフ,2009年07月,"105,700 Km",ABA-1KCAV,CAV,エンジン,２０１７年８月,ウォーターポンプの不具合により、エンジンチェックランプが点灯し、スーパーチャージャーが過吸せず、制御が入ってまともに加速しなくなる。
122,2019年08月22日,福岡,来訪,三菱,アウトランダーＰＨＥＶ,2014年06月,"132,800 Km",DLA-GG2W,4B11-S61-Y61,その他,２０１８年７月頃,エアコン用外気温度センサー取付け場所が悪く、高温時期になると外気熱がこもりセンサーが異常な温度（車内表示は４９度）を感知している。そのため、車体への影響を少なくするために制御が働くため結果的にエアコンの効きが悪くなっている。（送付量及び冷却が弱い。）
123,2019年08月22日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タントカスタムＲＳ,2015年11月,"35,200 Km",DBA-LA600S,KF,その他,２０１９年８月,新車購入から４年弱であるにも関わらず、エアコンが故障した。
124,2019年08月21日,長野,ＨＰ,アウディ,Ａ３スポーツバック,2014年09月,"73,000 Km",DBA-8VCXS,CXS,動力伝達,２０１９年８月１８日,一般道を走行中、突然トランスミッション異常がディスプレイに表示され、走行不能になった。
125,2019年08月21日,東京,ＨＰ,トヨタ,プリウス,2013年12月,"35,100 Km",DAA-ZVW30,2ZR-3JM,動力伝達,２０１９年８月１８日,駐車場に停車し、サイドブレーキを踏んだまま、パーキングギアを入れようとしてシフトレバーを操作していたところ、アクセルペダルを踏んでいないのにも関わらず、突然エンジンの回転があがって急発進し、前方の車に追突してしまった。
126,2019年08月21日,東京,ＨＰ,ニッサン,セレナ,不明,不明,DAA-HC26,不明,緩衝装置,２０１９年８月７日,右折しきれずバックしていたところ、車が動かなくなった。車両を確認したところ、助手席側のロアアームがはずれていた。
127,2019年08月21日,東京,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2008年07月,"496,500 Km",BDG-FV50JX,6M70,燃料装置,不明,燃料噴射ポンプやインジェクターが詰まり、エンジン出力が著しく低下する。
128,2019年08月21日,神奈川,ＨＰ,ＢＭＷ,３３５ｉ,2008年01月,"100,000 Km",ABA-WL35,N54B30A,エンジン,不明,走行中に突然エンストした。エンジンを止めて再度かけるが途中で失火し、エンジンがかからない。
129,2019年08月21日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフバリアント,2012年03月,"32,700 Km",DBA-1KCAV,CAV,エンジン,２０１９年８月,店舗の駐車場に停めるため、クリープ状態でバックしていたところ、アクセルペダルから足を離しているにも関わらず勝手に加速をし、車止めを乗り越えて、お店の壁に衝突した。
130,2019年08月21日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフバリアント,2012年03月,"32,700 Km",DBA-1KCAV,CAV,エンジン,２０１９年,片側４車線の大通りを右折しようとした際に、突然エンストをした。
131,2019年08月21日,埼玉,ＨＰ,フォルクスワーゲン,ゴルフ,2011年06月,"78,000 Km",DBA-1KCAX,CAX,動力伝達,２０１９年８月１８日,高速道路を走行中、シフトインジケータとスパナマークが交互に点滅し、勝手にシフトダウンしたため、高速道路上で停止した。
132,2019年08月21日,埼玉,ＨＰ,ニッサン,スカイライン,不明,不明,DAA-HV37,不明,車枠・車体,２０１５年１１月から,空調使用時にダッシュボード内で定期的に異音がする。
133,2019年08月21日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,テリオスキッド,2011年09月,"47,200 Km",ABA-J111G,EF,電気装置,不明,点火コイルが故障し、エンジンチェックランプが点灯する。整備工場でコイルの交換を行ったが、同じコイルが再び故障した。
134,2019年08月21日,兵庫,電話,トヨタ,マークＸジオ,2007年10月,"59,000 Km",DBA-ANA10,2AZ,電気装置,２０１９年８月１３日,駐車場に車を停めようとしてギヤをＲレンジに入れた時にパワーステアリングが効かなくなってハンドルが重たくなり、充電系の警告表示が出た。直前の走行時に高音の異音がしていた。後日に車を動かそうしたが、エンジンが掛からずレッカー移動することにし、移動前にエンジンルーム内を確認したところ、オルタネータのコイルが焼損していた。オルタネータのベルトは切れていなかった。
135,2019年08月21日,奈良,ＨＰ,メルセデス・ベンツ,Ｖ２２０ｄ,2015年12月,"28,200 Km",LDA-447811,651,その他,２０１８年７月,エアコンのクーラーを最大、又は強で内循環させると、リアタイヤフェンダー内の内装奥から大きな「ドタドタ」音がする。
136,2019年08月21日,広島,ＨＰ,いすゞ,ギガ,2017年12月,"171,500 Km",2PG-CYL77C,6UZ1,エンジン,２０１９年８月２０日,ＤＰＦセンサーの異常により、エンジン警告灯が点灯した。
137,2019年08月21日,鳥取,ＨＰ,スズキ,パレット,2011年10月,"43,557 Km",DBA-MK21S,K6A,エンジン,２０１９年８月９日,セルボタンを押して車のエンジンを始動しようとしたところ、ステアリングロックユニットの不良により、全く反応がなく始動出来なかった。メーターパネルにはキーマークが点灯したままになっていた。
138,2019年08月21日,沖縄,ＨＰ,フォルクスワーゲン,トゥアレグ,2009年10月,"56,000 Km",ABA-7LBHKS,BHK,動力伝達,２０１９年８月,プロペラシャフトの破損により、高速道路を走行中に異音と激しい振動が発生した。
139,2019年08月21日,沖縄,ＨＰ,フォルクスワーゲン,ゴルフ,2014年07月,"37,000 Km",DBA-1KCAV,CAV,緩衝装置,２０１９年７月,リアサスペンションコイルが破損したため、右後輪サスペンションが作動する時に異音がし、ホイールハウスとタイヤの隙間がほぼなくなった。
140,2019年08月20日,東京,ＨＰ,メルセデス・ベンツ,ＭＬ３２０,2001年08月,"108,000 Km",GF-163154,112,その他,２０１９年８月１２日,高速道路を１００ｋｍ／ｈで走行中、前輪が交互にトラクションコントロールが効いてタイヤがロックした。下道に降りてから４０ｋｍ／ｈ程度で走行中に同じ症状が発生した時は、びっくりマークが出た。
141,2019年08月20日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2008年03月,"104,000 Km",DBA-MK21S,K6A,かじ取り,不明,ステアリングロックの不具合により、スタートボタンを押してもスターターが回らず、エンジンがかからなくなった。
142,2019年08月20日,神奈川,ＨＰ,ホンダ,ＦＲＥＥＤ,2018年06月,"26,000 Km",DBA-GB5,L15B,制動装置,２０１９年８月２日,上り坂で発進をするため、ブレーキペダルから足を離したところ、車が下がってしまった。ブレーキペダルを再度踏んだが止まらず、ギアをパーキングにしたり、ドライブに入れてアクセルペダルを踏むなどして下がる事を止めようとしたが何も反応せず、挙句にメーター表示にサイドブレーキを解除するように表示が出て、指示通りに解除をして、ブレーキペダルを踏み続けても止まらす、そのまま電信柱にぶつかった。ぶつかった後、ブレーキの感触が変わりブレーキが効くようになり、改めてギアをパーキングにし、サイドブレーキを踏みエンジンを切った。
143,2019年08月20日,愛知,ＨＰ,アルファロメオ,ミト,2012年03月,"93,000 Km",ABA-955142,955A7,かじ取り,２０１９年８月,一般道を走行中に突然警告音と共にハンドルが極端に重くなり、再始動するまでパワーステアリングが回復しなかった。
144,2019年08月20日,愛知,ＨＰ,アルファロメオ,ミト,2012年03月,"93,000 Km",ABA-955142,955A7,電気装置,２０１９年７月,走行中に温度計の表示が氷点下３０度以下を表示して凍結警告マークが点灯した。その際エアコンの冷房機能が働かなくなり最低温度を指定しても温風のみが出るようになった。同時にオンボードの燃費系の表示が２０％近く悪化した。
145,2019年08月20日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ルークス,2012年06月,"50,000 Km",DBA-ML21S,K6A,かじ取り,２０１９年８月１８日,ステアリングロックの不良により、駐車場に止めた後、エンジンが全くかからなくなった。
146,2019年08月20日,大阪,ＨＰ,ダイハツ,タント,2009年03月,"50,400 Km",DBA-L375S,KF,車枠・車体,２０１９年８月,ハイマウントストップランプより車室内に漏水した。
147,2019年08月20日,熊本,ＨＰ,フォルクスワーゲン,ポロ,2010年05月,"52,000 Km",DBA-6RCBZ,CBZ,動力伝達,２０１９年８月１９日　午前８時１５分頃,片側一車線の自動車専用道路（７０ｋｍ／ｈ制限）を突然アクセルペダルを踏んでもエンジンの回転数が上がらず、駆動力を喪失した。メーターのギア表示が点滅しており、ＰレンジとＮレンジではエンジンの回転数が上がったが、Ｄ．Ｒレンジでは回転数が上がらず、走行不能になった。
148,2019年08月19日,北海道,24時間電話,ＢＭＷ,ミニクーパーＤクロスオーバーＡ,不明,"70,000 Km",不明,不明,エンジン,２０１９年７月２０日,走行中にタイミングチェーンが切れて、バルブが破損エンジンが破損し、走行不能状態になった。
149,2019年08月19日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2014年10月,"35,600 Km",DBA-B21A,3B20,保安灯火,不明,ドアミラー開閉不良により、左側だけ開いたままになっている。
150,2019年08月19日,神奈川,ＨＰ,フォルクスワーゲン,アップ,2014年04月,"39,100 Km",DBA-AACHY,CHY,動力伝達,２０１９年８月,トランスミッションとクラッチの故障により、走行中に警告灯が点灯して走行不能になり、惰行により停止した。エンジンを再始動したが、アクセルペダルを踏んでも車が加速しない。
151,2019年08月19日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＡＺ－ワゴン,2012年09月,"100,000 Km",DBA-MJ23S,K6A,かじ取り,２０１９年８月,ステアリングロックが内部で折損したため、スタートスイッチを押してもエンジンがかからなくなった。
152,2019年08月19日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ２５０,2017年11月,不明,RBA-213045C,274,燃料装置,不明,メーカー純正のカーナビで、対向車線上に目的地が有り、直接右折進入できないようなところにルート設定をすると、最短距離での案内をせず、著しく遠回りの迂回させるような案内をする。特に田舎道では、とてつもない距離の迂回を案内する。
153,2019年08月19日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ２５０,2017年11月,不明,RBA-213045C,274,燃料装置,不明,燃料ポンプの不良により、交差点の中央で突然エンジンが停止した。１０回以上再始動操作をして、やっとエンジンがかかり、交差点から脱出をした。
154,2019年08月19日,静岡,ＨＰ,ニッサン,セレナ,2016年11月,"15,000 Km",DAA-GFC27,MR20-SM24,エンジン,購入当初より,靴のサイズが大きいため普段からアクセルペダル周辺の突起物にあたり、ペダルが踏み込みにくい。高速道路でアクセルペダルを踏み込んだところペダル周りの突起物に靴がはまり、抜けなくなった。
155,2019年08月19日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,日野,デュトロ,2014年03月,"102,600 Km",TKG-XZU640F,N04C,制動装置,２０１９年,電動サイドブレーキのモーター不良により、走行中に電動サイドブレーキの警告灯が点灯した。
156,2019年08月19日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,日野,デュトロ,2014年03月,"102,600 Km",TKG-XZU640F,N04C,エンジン,２０１７年,ウォーターポンプに気泡が出ていた。
157,2019年08月19日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,日野,デュトロ,2014年03月,"102,600 Km",TKG-XZU640F,N04C,排ｶﾞｽ･騒音,２０１７年,マフラーの蛇腹部が腐食していた。
158,2019年08月19日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,日野,デュトロ,2014年03月,"102,600 Km",TKG-XZU640F,N04C,車枠・車体,購入当初から,走行中、突き上げるような車体の振動がある。
159,2019年08月19日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸカスタム,2017年09月,不明,DBA-JF3,S07B,制動装置,不明,エアコンを入れた状態でブレーキペダルを操作すると、普段の半分くらいの制動力しか出ない時や、ワンテンポ遅れて制動力が増加する挙動が出る。
160,2019年08月19日,兵庫,ＨＰ,マツダ,ＣＸ－３,2016年06月,"33,337 Km",LDA-DK5FW,S5,エンジン,不明,平地から坂道に差し掛かった時に、アクセルペダルを踏んでも回転が上がらず、ペダルを数回踏んでも数秒間スカスカの状態になった。
161,2019年08月19日,滋賀,ＨＰ,ボルボ,Ｖ６０　Ｔ４,2013年02月,"130,700 Km",DBA-FB4164T,B4164T,動力伝達,２０１９年７月２９日,走行中に突然「トランスミッションセイノウテイカ」が点灯し、シフトアップしなくなった。
162,2019年08月19日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2018年10月,"24,000 Km",DBA-LA600S,KF,制動装置,購入直後から,エアコンを使用し、アイドリングが高くなった状態でブレーキペダルを踏んで停車中、アイドリングアップが終わってエンジン回転が下がると、ブレーキペダルが自分が踏んでいる以上に勝手に奥へ沈みこみ、制動力が低下する。
163,2019年08月19日,香川,ＨＰ,マツダ,ＣＸ－５,2012年09月,"125,000 Km",LDA-KE2FW,SH,電気装置,２０１９年８月１８日,オルタネーターのプーリーが破損し、プーリーの内部機構が金属片となってエンジンルーム内に飛散したため、エンジンルームから異音が発生し、その後、走行不能となった。
164,2019年08月19日,鹿児島,24時間電話,マツダ,ＭＰＶ,2012年07月,"51,300 Km",DBA-LY3P,L3,エンジン,２０１９年８月１４日,電気系統の不良により、走行中にエンジンが停止した。
165,2019年08月18日,千葉,24時間電話,スズキ,アルトラパン,2012年09月,"48,900 Km",DBA-HE22S,K6A,かじ取り,２０１９年８月１８日２０時頃,ステアリングロックが解除されずエンジンがかからなくなった。
166,2019年08月18日,埼玉,ＨＰ,フォルクスワーゲン,シャラン,2012年10月,"68,000 Km",DBA-7NCAV,CAV,動力伝達,夏期,市街地走行時、停止からの発進時又は減速からの再加速時等にアクセルペダル踏んでも反応しなくなる。
167,2019年08月18日,埼玉,ＨＰ,フォルクスワーゲン,シャラン,2012年10月,"68,000 Km",DBA-7NCAV,CAV,エンジン,夏期,タイミングチェーンの伸びにより、エンジン警告灯が点灯した。
168,2019年08月18日,埼玉,ＨＰ,スバル,エクシーガ,2008年08月,"105,400 Km",CBA-YA5,EJ20,動力伝達,２０１９年８月１２日,加速時に変速するタイミングで突然エンジン回転数が上がり、その後、強烈な衝撃と音が発生した。車も一瞬蹴り出される様な状態になった。
169,2019年08月18日,静岡,ＨＰ,マツダ,ＣＸ－５,不明,不明,DBA-KE2FW,不明,その他,２０１９年８月１日,エアコンのエバポレーターからガス漏れし、エアコンが効かなくなった。
170,2019年08月18日,静岡,ＨＰ,マツダ,ＣＸ－５,不明,不明,DBA-KE2FW,不明,保安灯火,２０１９年８月１日,ドアミラーのギア破損により、開閉不能になった。
171,2019年08月18日,大阪,ＨＰ,マツダ,ＡＺ－ワゴン,2012年04月,"54,600 Km",CBA-MJ23S,K6A,エンジン,２０１９年８月,ステアリングロック装置のサービスキャンペーンについて対象範囲外の車で、ステアリングロック装置の不良により、エンジンがかからなくなった。
172,2019年08月18日,兵庫,ＨＰ,ダイハツ,ムーヴ,2012年03月,"51,875 Km",DBA-LA100S,KF,エンジン,１０日ぐらい前から,ウォーターポンプからの異音がする。
173,2019年08月17日,埼玉,ＨＰ,トヨタ,カローラルミオン,2009年04月,"14,100 Km",DBA-NZE151N,1NZ,エンジン,２０１９年の３月,エンジンが掛からない、スマートキーが作動しない。
174,2019年08月17日,埼玉,ＨＰ,ニッサン,セレナ,2013年08月,"104,284 Km",DAA-HFC26,MR20-SM23,電気装置,２０１９年８月,オルタネーターから異音が発生し、アイドリングストップからのエンジン始動ができなくなり、エンストした。その後、警告灯が点滅を繰り返し、アイドリングストップが機能しなくなった。
175,2019年08月17日,愛知,ＨＰ,トヨタ,クラウン,2013年07月,"56,828 Km",DBA-GRS210,4GR,かじ取り,２０１８年１月,ステアリングホイールを操作中、表皮が剥けた。
176,2019年08月17日,福岡,ＨＰ,マツダ,ＣＸ－３,2015年12月,"45,000 Km",LDA-DK5FW,S5,エンジン,２０１６年～２０１９年,加速中に突然タイヤのスキール音が響くほどの急減速が発生しその後はアクセル制御不能となり緩やかに減速した。不具合発生と同時にモニターに「エンジンシステム異常」の表示が出た。
177,2019年08月16日,福島,24時間電話,ニッサン,ノート,2014年02月,"33,400 Km",DBA-E12,HR12,その他,２０１９年８月１４日夕方,エアコンが冷えなくなった。
178,2019年08月16日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2013年10月,"79,562 Km",ZAA-AZE0,EM57,緩衝装置,２０１９年８月５日,駐車場から車を出そうとしたところ、突然前輪ロアアームが折れて、タイヤが車体に引っかかった状態になってしまった。
179,2019年08月16日,東京,電話,フォルクスワーゲン,ポロ,2009年12月,"9,800 Km",ABA-6RCGG,CGG,動力伝達,２０１９年８月１４日,ＤＳＧ（自動変速機）搭載車で、ＤレンジやＲレンジにシフト操作をしても、インジケーター表示が点滅をして、車が動かない症状が出るようになった。
180,2019年08月16日,埼玉,ＨＰ,フォルクスワーゲン,ゴルフＴＳＩ,2014年03月,"17,996 Km",DBA-AUCPT,CPT,電気装置,２０１９年８月,右後輪スピードセンサーの不良により、走行中に突然「Ｓｔａｒｔ／Ｓｔｏｐシステム」、「ＡＣＣとＦｒｏｎｔ　Ａｓｓｉｓｔは使用できません」の警告灯が点灯して、自動運転機能が停止した。
181,2019年08月16日,香川,ﾌﾘｰﾀﾞｲｱﾙ,ルノー,カングー,2017年12月,"5,000 Km",ABA-KWH5F1,H5F,エンジン,２０１８年５月～,運転中に突然エンジンが停まり、再始動できなくなる。ディーラーでコンピューターの入替えを行ったが、その後も再発をした。
182,2019年08月16日,徳島,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,フォワード,2009年05月,"324,400 Km",PKG-FSR90S2,4HK1,エンジン,不明,ラジエーターに穴が開き、冷却水が無くなったため、エンジンから発火した。
183,2019年08月15日,福島,ﾌﾘｰﾀﾞｲｱﾙ,レクサス,ＧＳ３５０,2018年09月,"7,000 Km",DBA-ARL10,8AR,燃料装置,２０１９年８月１１日　１３日,一般道を走行中に突然失速した。路肩に寄せてエンジンを再始動したところ復旧したため、ディーラーに連絡をして診断機による確認を受け、異常は見られないという事だったので使用を再開したが、２日後に同じ現象が再発し、今度は走行不能になった。
184,2019年08月15日,神奈川,ＨＰ,アウディ,Ａ５スポーツバック,2011年06月,"43,350 Km",ABA-8TCDNL,CDN,エンジン,２０１８年１２月２７日,エンジンオイルの消費がとても多く、走行６００ｋｍでエンジンオイルが１リットル減る。
185,2019年08月15日,埼玉,ＨＰ,ボルボ,Ｖ６０,2012年12月,"60,000 Km",DBA-FB4164T,B4164T,動力伝達,５年、５万ｋｍ,使用中、ギアをリバースに入れても反応しない。走行中にギアが抜け、急激にエンジン回転が上がる。エンジン始動時に「トランスミッション　セイノウテイカ」と表示されると、走り始めてもギアが変速せず、また、エンジン回転も上がらない。
186,2019年08月15日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサＸＶ,2015年11月,"20,000 Km",DBA-GP7,FB20,エンジン,１～２年前から,チェンジレバーのＰレンジ認識不良により、鍵が抜けなくなる。
187,2019年08月15日,大阪,ＨＰ,フォルクスワーゲン,ポロ,2011年08月,"32,100 Km",DBA-6RCBZ,CBZ,動力伝達,２０１９年４月４日,７速乾式ＤＳＧ（自動変速機）搭載車で、峠道を走行中に突然ギア抜けし、メーター表示では３速に入っていることになっているが、アクセルペダルを踏んでも空ぶかしになり失速した。
188,2019年08月15日,広島,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2010年09月,"75,000 Km",DBA-1KCAX,CAX,動力伝達,２０１９年８月１４日,一般道を走行中、突然変速機のインジケーターが点滅し、駆動力が伝わらなくなり、走行不能になった。
189,2019年08月14日,北海道,ＨＰ,スバル,エクシーガ,2010年06月,"105,000 Km",DBA-YA9,EJ25,動力伝達,２０１９年８月１０日,停車から、走りだし２０ｋｍ／ｈ～３０ｋｍ／ｈ辺りで強いガクンとした衝撃があり、ＡＴ　ＯＩＬＴＥＭＰ警告灯か点灯した。
190,2019年08月14日,岩手,ＨＰ,ホンダ,ＣＲＦ２５０Ｌ,2013年09月,不明,JBK-MD38,MD38E,エンジン,前所有者、保有時から。,主にクラッチを切ってる状態でエンジンが止まる。クラッチを握り、シフトダウン直後にクラッチを繋ぐ直前にいきなりエンストし、クラッチレバーを話した瞬間にタイヤがロックし、転びそうになった。
191,2019年08月14日,富山,来訪,トヨタ,クラウン,2004年09月,"161,100 Km",DBA-GRS182,3GR,乗車装置,不明,ダッシュボードの端やグローブボックス両脇にひび割れが見られる。また、助手席窓のモールのゴムもボロボロになっている。
192,2019年08月14日,静岡,ＨＰ,フォルクスワーゲン,アップ,2012年10月,"70,000 Km",DBA-AACHY,CHY,エンジン,２０１７年８月と２０１９年８月１３日,ラジエータファンのブレードが脱落したため、エアコン不作動とエンジンオーバーヒートに至った。
193,2019年08月13日,東京,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2011年08月,"70,900 Km",DBA-1TCAV,CAV,動力伝達,２０１９年８月１３日,ＤＳＧ（自動変速機）搭載車で、メカトロニクスの不良により、信号待ちにて停車後、発進しようとした際にシフトインジケーター・スパナマークが交互に点滅してギヤ入らなくなり、走行不能になった。
194,2019年08月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＶＥＺＥＬハイブリッド,2014年07月,"16,600 Km",DAA-RU3,LEB-H1,動力伝達,２０１９年８月１１日,高速道路の渋滞で、発進停止をしていたところ、トランスミッションが高温になったため、車を停止させてくださいというサインが出た。路肩に停車をし３０～４０分冷却したところ、回復して走行を再開した。
195,2019年08月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤハイブリッド,2019年03月,不明,DAA-GB7,LEB-H1,エンジン,２０１９年７月２７日,狭い敷地内の、のぼり傾斜路において、ブレーキペダルから足を離した際に、突然エンジン回転が上昇し、車が暴走をしたため前方のフェンスに衝突した。
196,2019年08月13日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,フレア,2018年12月,不明,DAA-MJ55S,R06A-WA05A,エンジン,２０１９年８月８日,病院の駐車場から出るため、出口ゲートでクリープ現象を使って前進すべく、ブレーキペダルから足を離したところ、車が突然暴走し、出口ゲートを突っ切って道路の反対側のコンビニエンスストアに突っ込んだ。
197,2019年08月13日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2018年01月,不明,DAA-ZVW55,2ZR-1NM-1MM,燃料装置,２０１９年４月２０日１９時半頃,燃料タンクに亀裂が生じたため、給油時に燃料が大量に漏れた。
198,2019年08月13日,兵庫,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2017年03月,"7,800 Km",DAA-HE12,HR12-EM57,動力伝達,２０１８年５月４日８時,車庫に車を入れるため、後進中にブレーキペダルで速度をコントロールしながら、一旦、前進して幅寄せをしようとシフトレバーに触れたあたりで、車がバック方向に急加速した。急加速と同時にブレーキペダルを踏んだが間に合わず、自宅の壁に助手席側ドアが接触した。
199,2019年08月13日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,キューブ,2012年06月,"114,200 Km",DBA-Z12,HR15,緩衝装置,２０１９年８月８日,左前輪のロアアームボールジョイントが突然外れたため、タイヤが外れたような状態になって、走行不能になった。
200,2019年08月13日,広島,24時間電話,スズキ,アルトラパン,2010年07月,"95,500 Km",DBA-HE22S,K6A,走行装置,不明,左後輪がパンクした。
201,2019年08月13日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,日野,プロフィア,2016年06月,"365,690 Km",QPG-SH1EDDG,E13C,エンジン,不明,高速走行中にエンジンからパタパタと異音がして、エンジンが停止してしまった。整備工場でエンジンオイルを検査したところ、金属片が確認された。
202,2019年08月12日,神奈川,ＨＰ,ニッサン,エクストレイル,2014年03月,"50,000 Km",DBA-T32,MR20,その他,２０１７年７月,エアコンをつけると１時間くらいから、急に風が出なくなる。１時間くらい経たないと発生しないことから、日産も把握していながら対処しない。
