番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
106,2020年01月19日,愛知,ＨＰ,ホンダ,ＣＲ－Ｚ,2015年03月,"66,079 Km",DAA-ZF2,LEA-MF6,乗車装置,２０１９年１２月,運転席のアウターハンドルが上手く戻らなくなり、手動で押してアウターハンドルを元の位置に戻さなければならなくなった。
107,2020年01月19日,京都,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2017年11月,"37,000 Km",DBA-JF3,S07B,燃料装置,２０１９年１１月２０２０年１月,登り坂の高速道路を走行中、振動を伴いながら失速し、ＰＧＭ－ＦＩ警告灯が点滅した。しばらく走行したら消えた。
108,2020年01月19日,兵庫,ＨＰ,スズキ,スイフトスポーツ,2018年05月,"21,377 Km",CBA-ZC33S,K14C,乗車装置,２０２０年１月１４日,運転席から焦げた匂いがし、慌ててシートから離れて確認すると、シートの一部が線香の先の様に赤く穴が広がっていた。ズボンが焦げた。
109,2020年01月19日,兵庫,ＨＰ,メルセデス・ベンツ,Ｃ１８０ワゴン,2013年02月,"61,000 Km",DBA-204249,271,エンジン,２０１９年１０月,カムシャフトアジャスタの性能不良により、エンジン始動時にエンジンチェックランプが点灯するようになった。
110,2020年01月19日,岡山,ＨＰ,ホンダ,ライフ,2007年12月,"64,000 Km",DBA-JB5,P07A,かじ取り,中古で買った時から,ハンドル操作が重い。右左折後、ハンドルがスムーズに直進に戻らない。手で戻さずに放っておくと、そのまま曲がり続ける。
111,2020年01月19日,長崎,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2014年11月,"32,616 Km",DAA-RU3,LEB-H1,乗車装置,２０１９年１２月,パワースイッチの故障により、スマートキー警告灯が点灯し、スイッチの交換が必要になった。
112,2020年01月18日,千葉,ＨＰ,ジープ,グランドチェロキー,2016年04月,"95,000 Km",ABA-WK36T,G,エンジン,２０１９年１１月１１日,高速道路を走行中エンジン警告灯が点灯するとともに、アクセルペダルを踏み込んでも４速から変わらず、６５ｋｍ／ｈ以上スピードが出なくなった。
113,2020年01月18日,千葉,ＨＰ,ニッサン,セレナ,2016年12月,"29,032 Km",DAA-GFNC27,MR20-SM24,電気装置,２０１９年１２月２９日,ボンネットの中で金槌で叩くような異音がして、ナットが車の下にこぼれ落ち、メーターパネルに「至急車を停めてエンジンを停止してください」との警告表示がされた。ディーラーで確認をしたところ、オルタネーターからプーリーが脱落していた。
114,2020年01月18日,埼玉,ＨＰ,ホンダ,モンキー１２５　ＡＢＳ,2019年07月,215 Km,2BJ-JB02,JB-02E,エンジン,２０２０年１月,１０ｋｍ走行後に変速ギアをニュートラル操作してから１速に操作するとエンジンの回転音が２秒ほど聴こえてからエンジンストールした。併発的にバッテリー警告灯が点滅した。
115,2020年01月18日,群馬,ＨＰ,トヨタ,レジアスエース,2014年01月,"140,000 Km",QDF-KDH201V,1KD,車枠・車体,２０１４年８月,サイドドアの小窓から雨漏りした。
116,2020年01月18日,愛知,ＨＰ,スバル,レガシィ,2011年01月,"65,474 Km",DBA-BR9,EJ25,制動装置,約３カ月前,ＶＤＣハイドロリックユニットの不良により、エンジン始動後、時々、メーターパネルにＶＤＣ警告灯、ＡＢＳ警告灯が表示される。
117,2020年01月18日,大分,ＨＰ,トヨタ,ヴェルファイア,2018年06月,"14,995 Km",DBA-GGH30W,2GR,エンジン,２０２０年１月７日,アイドリングストップ後にエンジンが再始動せず、レッカー移動になった。
118,2020年01月18日,沖縄,ＨＰ,ジープ,ラングラーアンリミテッド,2016年09月,"9,200 Km",ABA-JK36L,G,エンジン,購入から１年ほど経過した（２０１８年９月,エンジンが掛からない。または、エンジンを掛けた後に、不具合がないのに警告灯の点灯や警告音が継続する。
119,2020年01月17日,福島,ＨＰ,トヨタ,アクア,2012年08月,"47,000 Km",DAA-NHP10,1NZ-1LM,保安灯火,前回車検のころ,テールランプに水が混入する。
120,2020年01月17日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ミニクーパーＳペースマン,2013年12月,"17,700 Km",DBA-SS16S,N18B16A,制動装置,不明,ＡＢＳハイドロリックユニットの故障により、ＡＢＳランプが点灯するとともに、エンジンを切ってもＡＢＳモーターが回りっぱなしになり、バッテリー上がりを起こす状態になった。
121,2020年01月17日,東京,ＨＰ,スバル,フォレスター,2019年02月,"4,600 Km",5AA-SKE,FB20-MA1,制動装置,２０１９年１０月,ブレーキペダルを操作中に、踏んでいる感覚が抜けて「ギギギ」と、異音が生じる。
122,2020年01月17日,神奈川,ＨＰ,フォルクスワーゲン,ポロ,2016年10月,"10,000 Km",DBA-6RCJZ,CJZ,車枠・車体,２０１９年１０月,ディーラーオプションにて装着した前輪の泥除けが、ぶつかってもいないのに千切れた。
123,2020年01月17日,愛知,ＨＰ,メルセデス・ベンツ,Ｅ２２０ｄエステート,2015年11月,"42,000 Km",LDA-212201C,651,排ｶﾞｽ･騒音,購入後１．５年で発生、修理後１．５年で再,ＮＯＸセンサー（窒素酸化物濃度検出）の不良により、メーターパネルのエンジン故障ランプが点灯した。
124,2020年01月17日,大阪,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2016年11月,"28,000 Km",DAA-RU3,LEB-H1,制動装置,２０１９年１２月,電動パーキングブレーキの作動時及びエンジンストップ時にギューと異音がする。
125,2020年01月17日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2014年01月,"53,000 Km",DBA-JF1,S07A,エンジン,２０１９年１２月から,スロットルの不良により、信号待ちから発進する時などにエンストするようになった。
126,2020年01月17日,佐賀,ＨＰ,トヨタ,プリウスＳ,2017年02月,"25,000 Km",DAA-ZVW50,2ZR-1NM,その他,外気温が５℃前後,単眼カメラ取り付け装置のガラスに結露ができて、レーンディパーチャーが機能しない。
127,2020年01月17日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ライフディーバ,2011年10月,"103,400 Km",DBA-JC1,P07A,車枠・車体,２０２０年１月１３日,高速道路を走行中、フロントバンパーが飛んで行った。
128,2020年01月16日,青森,ＨＰ,トヨタ,プリウス,2018年02月,"28,000 Km",DAA-ZVW55,2ZR-1NM-1MM,保安灯火,購入後１年たったあたりから,オートマチックハイビーム搭載車で、天気も良く、見通しも良く、フロントガラスも汚れていない状態でメーターパネル内のオートマチックハイビームの動作ランプがついたり消えたりする。
129,2020年01月16日,富山,ＨＰ,ホンダ,シビックハッチバック,2019年07月,不明,DBA-FK7,L15C,その他,２０１９年１０月末,レーンキープアシストを使用して高速道路を走行中に、トンネル内の待避所の横を通過したところ、レーンキープアシストが誤作動を起こし、急にステアリングが左に切れてトンネルの壁に接触したため、車両左側を損傷した。
130,2020年01月16日,神奈川,ＨＰ,ホンダ,フリード,2011年07月,"55,000 Km",DBA-GB3,L15A,動力伝達,２０１９年１２月末,前輪付近から異音がして、交差点に入った時にエンジンは回るが車が動かず、噴かすような状態になり、車が動かなくなった。
131,2020年01月16日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2017年03月,不明,DAA-MK42S,R06A-WA04A,エンジン,２０１９年１２月２０日,交差点で警告灯が点灯し、走行不能になった。カー用品店にて確認を受けたところ、ファンベルトが切れ、プーリーあたりから油漏れしていた。
132,2020年01月16日,三重,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,パサート,不明,"35,000 Km",不明,不明,エンジン,去年４～６月ごろ,バッテリーが上がったため、交換をしたところ、それ以降、走行中にエンジンがしゃくるような挙動を出すようになった。また、バッテリー上がり前に、後席のドアロックが故障していたが、バッテリー交換後は正常に作動するようになった。
133,2020年01月16日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年07月,"60,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０１９年１月１４日２１時ごろ,オルタネーターの部品が折れて走行中に突然とまった。
134,2020年01月16日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ＮＭＡＸ１２５,不明,"4,500 Km",EBL-SE86J,E3P8E,エンジン,不明,走行中に突然エンストし、始動困難になる。
135,2020年01月16日,愛媛,電話,マセラテイ,レヴァンテ,2019年03月,"20,000 Km",FDA-MLE30A,M16164D,その他,不明,高速道路を走行中に突然エンストし、再始動できなくなった。
136,2020年01月16日,福岡,ＨＰ,ニッサン,デイズルークス,2016年09月,不明,DBA-B21A,3B20,保安灯火,２０１９年１２月２５日,ドアミラーがモーター音はするが、開放、格納共出来ない。
137,2020年01月16日,不明,電話,スバル,レガシィ,2006年07月,"98,000 Km",TA-BP5,EJ20,かじ取り,不明,パワステ部よりオイルが漏れて、ハンドルを切ると異音がする。
138,2020年01月16日,不明,電話,スバル,レガシィ,2006年07月,"98,000 Km",TA-BP5,EJ20,電気装置,不明,アイドラプーリーのベアリング部が摩耗し、異音がする。
139,2020年01月15日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＪＡＤＥハイブリッド,2016年09月,"58,800 Km",DAA-FR4,LEB-H1,動力伝達,２０１９年１２月１５日,変速機のかみ合い不良により、信号停止からの発進時に突然加速不能になり、エンジンは動いたまま、走行不能になった。
140,2020年01月15日,長野,ＨＰ,メルセデス・ベンツ,Ｃ１８０ＣＧＩ,2012年11月,"96,600 Km",DBA-204249,271,エンジン,２０１８年１１月頃,カムシャフトアジャスターの不良により、エンジン警告ランプが点灯した。
141,2020年01月15日,石川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＬＥＧＥＮＤ,2016年06月,"38,500 Km",DAA-KC2,JNB-H2-H3-H3,その他,購入当初から,カーナビの案内の精度が低いために、間違ったルートに行くことがある。
142,2020年01月15日,東京,ＨＰ,スズキ,ＧＳＲ２５０,不明,不明,JBK-GJ55D,不明,エンジン,２０１９年１１月,キーを回した際、数回に１回の割合でＦＩ警告灯が点滅して一時的に始動できなくなる。
143,2020年01月15日,東京,ＨＰ,スバル,エクシーガ,2008年09月,"33,000 Km",CBA-YA5,EJ20,動力伝達,２０２０年１月１４日,信号待ち発進後、後ろから衝突されたようなショックが発生し、変速切り替え時に一度動力が伝わらなくなりエンジン回転があがった際に突然動力が伝わる。その後ＡＴ　ＯＩＬ　ＴＥＭＰが点滅し、エアバッグ、ＶＤＣの警告灯が点灯、シフトインジケータには横棒が表示された。
144,2020年01月15日,神奈川,ＨＰ,ヤマハ,ＲＺ２５０Ｒ,不明,不明,29L,不明,エンジン,２０１９年１１月２９日,エンジンの始動性が極めて悪い。大きな幹線道路を走行中に前触れなく突然エンジンが停止した。
145,2020年01月15日,神奈川,ＨＰ,ヤマハ,ＲＺ２５０Ｒ,不明,不明,29L,不明,その他,２０１９年１１月２９日,走行開始からメーターから異音がかなりうるさく出ており、次第にスピードメーターの針が暴走して読み取れない。
146,2020年01月15日,茨城,ＨＰ,ジープ,ＪＬラングラー　アンリミテッド,2019年09月,"4,378 Km",ABA-JL20L,N,エンジン,２０１９年１０月,エンジン警告灯、ＥＴＣ警告灯が点灯し、エンジンの回転数が上がらなくなった。エンジン音の異音、スピード低下、その他ＥＳＣ、衝突アシスト等のランプが点灯した。
147,2020年01月15日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2014年01月,"37,300 Km",DBA-B21W,3B20,乗車装置,２０２０年１月１４日,左後席とバックドアの施錠装置が故障した。
148,2020年01月15日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2017年09月,不明,DBA-LA350S,KF,制動装置,購入して間もないころから,ブレーキをかけた際に、ガガガッと、地面を擦ったかのような異音が出ることがある。平たん路では、ブレーキペダルを強く踏んだ時に出やすく、下り坂道ではそれほど強く踏み込まなくても発生する。
149,2020年01月15日,岐阜,来訪,日野,プロフィア,2012年06月,"812,500 Km",QKG-FW1EXBG,E13C,走行装置,２０１９年１２月２２日,高速道路の出口近辺で大きな音がしたことから、停車して車両を確認したところ左リヤタイヤが２本外れていた。
150,2020年01月15日,兵庫,ＨＰ,スマート,フォーフォー,2016年03月,"29,300 Km",DBA-453042,281,エンジン,２０２０年１月,交差点でアイドルストップ後、再始動しなかった。
151,2020年01月15日,福岡,電話,三菱,パジェロ,2004年03月,不明,LA-V73W,6G72,制動装置,不明,ブレーキペダルを踏み込んだ際にギイギイと異音がする。
152,2020年01月14日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,キューブ,2012年02月,"32,000 Km",DBA-Z12,HR15,かじ取り,２０１０年１月１０日,ステアリングロックの故障により、エンジンを始動しようとした時にキーの警告灯が点灯し、エンジンがかからなくなった。
153,2020年01月14日,静岡,ＨＰ,ニッサン,セレナ,2013年03月,"123,600 Km",DAA-HFC26,MR20-SM23,車枠・車体,２０１９年３月,パールホワイト塗装の車で塗装剥がれが発生しており、最初はボンネット、次はリアガラスのフレーム、そして今は屋根に至っている。
154,2020年01月14日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2014年10月,"64,900 Km",DBA-VM4,FB16,エンジン,２０１９年１０月,エンジンオイルが漏れて、部品とハーネスを伝ってコンピューターにまでオイルが浸入したため、コンピューターが故障し、エンジンが不調になった。
155,2020年01月14日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサＸＶ,2019年09月,"5,000 Km",DBA-GT7,FB20,エンジン,２０２０年１月１１日,３０～３５ｋｍ／ｈで走行中、勝手にエンジンが全開状態にふけ上がった。８秒間ほどふけ上がったあと、回転は治まり、正常な動きになった。
156,2020年01月14日,広島,ＨＰ,スズキ,ＧＳＲ２５０,不明,不明,GJ55D,不明,エンジン,新車購入から３年,キーオン時ＦＩエラーが出ることがある。４年目にはキーオンで電源が入らない事もあった。
157,2020年01月14日,香川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,タンク,2018年09月,不明,DBA-M900A,1KR,かじ取り,購入１か月後くらいから,１１０～１２０ｋｍ／ｈで走行すると、ハンドルブレが発生する。
158,2020年01月14日,福岡,ＨＰ,日野,プロフィア,2007年03月,"688,000 Km",BKG-FR1EXYG,E13C,車枠・車体,２０１６年～２０２０年,キャブマウントの摩耗により、徐々にキャブが傾いて運転席側が下がり、最終的にキャブが上がらなくなる。
159,2020年01月13日,宮城,ＨＰ,スズキ,ワゴンＲスティングレー,2009年08月,"140,000 Km",CBA-MH23S,K6A,動力伝達,２０２０年１月１０日,リコール国３７６５について対象車台番号の車両で、処置点検済であるにも関わらず、走行中にエアコンコンプレッサがロックし急減速した。
160,2020年01月13日,千葉,ＨＰ,ニッサン,エルグランド,2012年08月,"60,500 Km",DBA-TE52,QR25,動力伝達,購入してから,ＣＶＴ（無段変速機）の不良により、加速時に車体がガクガク揺れる。
161,2020年01月13日,千葉,ＨＰ,フォルクスワーゲン,ゴルフ,2006年11月,"106,763 Km",GH-1KBLX,BVY,車枠・車体,納車時より,車体後部の牽引用ボルトを挿入する車体のメスネジ径が小さくと前方メスネジのサイズが異なり後部への取り付けが出来ず、後部より牽引ができない。
162,2020年01月13日,千葉,ＨＰ,フォルクスワーゲン,ゴルフ,2006年11月,"106,763 Km",GH-1KBLX,BVY,エンジン,２０１９年１２月２１日,路上でエンジン故障によって車両が自走できなくなった。
163,2020年01月13日,群馬,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2015年09月,"38,713 Km",DAA-RU3,LEB-H1,エンジン,２０２０年１月,パワースイッチの不良により、突然「スマートキーシステム点検」と表示された。
164,2020年01月13日,栃木,ＨＰ,ニッサン,デイズルークス,2016年12月,"31,000 Km",DBA-B21A,3B20,保安灯火,２０１９年１２月２６日,左ドアミラーが突然格納しなくなり、モーター音が１分程度鳴る。
165,2020年01月13日,愛知,ＨＰ,メルセデス・ベンツ,Ｃ１８０,2013年09月,"44,000 Km",DBA-204049,271,エンジン,２０１９年８月,エンジンのカムシャフトアジャスターの不良により、エンジン始動時にガラガラという異音が出る。エンジンのかかりが悪く、エンジンチェックランプが点灯する。
166,2020年01月13日,京都,ＨＰ,ダイハツ,トール,2018年12月,"17,400 Km",DBA-M900S,1KR,電気装置,２０２０年１月１３日,国道を走行中に急にエンジンと電機系統が止まり、パタっと落ちて、何をしても動かない状態になった。
167,2020年01月13日,和歌山,ＨＰ,ニッサン,キャラバン,2011年11月,"15,800 Km",CBF-VRE25,QR20,動力伝達,２０１７年、２０２０年,ＰレンジからＤレンジに入れた途端、アクセルペダルを踏んでいないのにも関わらず、エンジン音がウオーと唸り声をあげて急発進した。
168,2020年01月13日,広島,ＨＰ,ニッサン,セレナ,2014年01月,"52,000 Km",DAA-HFC26,MR20-SM23,緩衝装置,２０２０年１月９日,駐車するためハンドルをきると、右前輪のロアアームとドライブシャフトが外れ、フェンダーが落ち、タイヤと接触した状態となり、自走不能となった。
169,2020年01月13日,広島,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2014年07月,"72,000 Km",DBA-JF1,S07A,動力伝達,２０２０年１月１日,エンジン始動後、シフトノブをＤに入れたが、車がバックした。
170,2020年01月13日,山口,ＨＰ,ニッサン,ノート,2015年01月,"110,157 Km",DBA-E12,HR12,動力伝達,２０２０年１月１２日,高速道走行中、エンジン回転数がハンチングして急停止し、走行不能になったため、惰性で路肩に寄せた。
171,2020年01月12日,北海道,ＨＰ,マツダ,ＣＸ－５,2013年07月,"69,000 Km",LDA-KE2AW,SH,排ｶﾞｽ･騒音,３年ほど前から　３２０００ｋｍ超えたあた,極端な燃費悪化とパワーダウンをしている。
172,2020年01月12日,新潟,ＨＰ,ダイハツ,タント,2012年02月,"75,000 Km",DBA-L375S,KF,エンジン,２０２０年１月,走行中に油圧ランプが点灯。エンジンオイルを確認すると半年前に交換したにもかかわらず５００ｃｃ程しか残っていなかった。この間の走行距離約７０００ｋｍ。
173,2020年01月12日,静岡,ＨＰ,トヨタ,エスティマ,2007年11月,"144,000 Km",DBA-ACR50W,2AZ,制動装置,２０１９年１１月　及び　２０２０年１月１,２０ｋｍ／ｈで走行中、信号が赤に変わり、停止しようとブレーキを掛けたが、突然ブレーキペダルが床まで踏み抜け、ブレーキが効かなくなった。
174,2020年01月11日,北海道,ＨＰ,ＵＤトラックス,クオン,2014年10月,"285,800 Km",QKG-PK39LD,GH7,動力伝達,２０１７年１０月,マニュアルミッションで２速に入れてクラッチをつなぐとかなりの衝撃音とともに弾かれてニュートラルになる。
175,2020年01月11日,福島,ＨＰ,ホンダ,ＶＥＺＥＬ,2014年03月,"87,782 Km",DAA-RU4,LEB-H1,乗車装置,２０１８年１１月,自動ロックが作動してもリアドアのロックが掛からない。解除も同様に解除される時とされない時があった。
176,2020年01月11日,愛知,ＨＰ,トヨタ,ハイエース,2010年11月,"139,100 Km",CBF-TRH200V,1TR,エンジン,２０１９年１２月,冷却水が漏れてオーバーヒートしそうになった。樹脂製冷却水パイプが使われていて必ず冷却水が漏れる。新部品は対策されていて金属製になっていた。
177,2020年01月11日,大阪,ＨＰ,フォルクスワーゲン,ゴルフＧＴＩ,2015年03月,"82,000 Km",ABA-AUCHH,CHH,エンジン,２０１９年１２月１５日,高速道路を走行中にバルブスプリングが破損したため、振動が発生して、エンジン警告灯が灯り、路肩に停車するとエンジンが停止した。
178,2020年01月11日,島根,ＨＰ,ホンダ,ライフ,2005年04月,"137,589 Km",CBA-JB5,P07A,かじ取り,かなり前からあったらしい。,ハンドルが重く、常に修正しないと道路の傾きの方向に進んでしまう。
179,2020年01月11日,宮崎,ＨＰ,ニッサン,ティーダ,2009年04月,"83,000 Km",DBA-C11,HR15,動力伝達,ＣＶＴ異音,走行中にＣＶＴから異音（ブーンブーン）がする。
180,2020年01月10日,東京,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2008年09月,"70,700 Km",ABA-1KCAX,CAX,エンジン,２０１９年９月,走行中に突然エンジンが止まり、ハンドル、ブレ－キは酷く重くなり、前の止まっている車にぶつかりそうになった。
181,2020年01月10日,京都,ﾌﾘｰﾀﾞｲｱﾙ,プジョー,５０８ＳＷ,2013年11月,"47,822 Km",ABA-W2W5F02,5F02,エンジン,２０２０年１月,点検でディーラーに入庫中、突然コンピューターの基盤が故障し、エンジンがかからなくなった。
182,2020年01月10日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2012年12月,"92,300 Km",TKG-FBA20,4P10,燃料装置,２０１９年,燃料ポンプのコネクターが焼損し、エンジンがかからなくなった。
183,2020年01月10日,高知,24時間電話,マツダ,ＣＸ－３０,2019年11月,"1,800 Km",3DA-DN8P,S8,保安灯火,不明,雨天走行時、オートライトで走行中、前方のパトカーよりハイビームではないかと指導された。
184,2020年01月09日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2012年03月,"53,195 Km",DBA-1KCAX,CAX,動力伝達,不明,ＤＳＧ（自動変速機）のメカトロニクスの不良により、走行中にメーターパネルにスパナのマークが点滅するようになった。
185,2020年01月09日,秋田,ＨＰ,三菱,デリカＤ５,2014年01月,"115,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０１９年１２月,インジェクション取り付けパッキン不良によるブローバイ漏れにより、車内外で排気ガス臭が蔓延した。
186,2020年01月09日,富山,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2018年09月,不明,DAA-MH55S,R06A-WA05A,エンジン,購入時から,丁寧に運転をしているのにも関わらず、１２ｋｍ／Ｌくらいの燃費になる。
187,2020年01月09日,石川,ﾌﾘｰﾀﾞｲｱﾙ,ＵＤトラックス,クオン,2014年03月,"298,000 Km",QKG-CW5XL,GH11,エンジン,不明,走行中に突然エンジン回転数が上昇し、キーをオフにしても止まらない状態になった。車両を停止後、しばらくしてエンジンは止まったが、内部が損傷しており、エンジン交換が必要になった。
188,2020年01月09日,東京,ＨＰ,シトロエン,グランドＣ４ピカソ,2016年04月,"8,000 Km",ABA-B7875G01,5G01,エンジン,２０１９年１２月,首都高速走行中に突然エンジン故障が点灯してエンストしそうな振動が発生し、アクセルペダルを踏むも速度が３０－４０ｋｍ／ｈまで低下し危険な状況になった。パーキングまで移動し一時停止したところでエンジンが停止した。エンジンをかけなおすと通常走行可能になるも警告灯は消えず、その後、再び首都高速内で同じ現象が発生した。
189,2020年01月09日,千葉,ＨＰ,ＢＭＷ,ミニクーパーＳ,2015年05月,"89,700 Km",DBA-XM20,B48A20A,エンジン,不明,走行中にセンターディスプレイ（ナビ画面）に「ドライブトレーン　慎重に走行して下さい。最大駆動力は使用できません」という案内がでる。スピードメーターには（！）の警告マークが出る。場合によってはエンジンが停止する。
190,2020年01月09日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,カワサキ,ＫＬＸ２３０,2019年12月,不明,2BK-LX230A,不明,緩衝装置,不明,スイングアームとサスペンションを接続しているリンクに使用されているローラーベアリングにグリスが入っていない。
191,2020年01月09日,愛知,ＨＰ,スバル,レガシィ,2012年04月,"56,600 Km",DBA-BMM,FB25,エンジン,２０１６年から,信号待ちのためアイドリングストップした後、エンジン始動時にエンストする。
192,2020年01月09日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,Ｖ６０,不明,"32,000 Km",DBA-FB4164T,B4164T,動力伝達,不明,変速機の不具合により、走行中に「トランスミッションセイノウテイカ」の警告メッセージが表示され、エンジンがふけ上がらなくなり、走れなくなる。
193,2020年01月09日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ミニキャブ,2008年07月,"23,000 Km",DBA-H82W,3G83,動力伝達,中古車購入直後から,エンジンが暖まるまでの間、ギアをＤレンジに入れた時と、１速から２速に変速する時に大きな変速ショックが発生する。
194,2020年01月09日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2011年09月,"56,000 Km",DBA-FC26,MR20,動力伝達,２０１９年１月１日,ＣＶＴ（無段変速機）の不良により、走行中に突然アクセル操作に反応しなくなり、走行不能になった。
195,2020年01月09日,兵庫,ＨＰ,ホンダオブザユーケー,シビックタイプＲ,2019年02月,"8,500 Km",DBA-FK8,K20C,燃料装置,２０１９年１２月２９日,２時間ほど走行し、道の駅で停車後、燃料ポンプの不良により、ガス欠のようにエンジン始動してもすぐにストールするようになり、エンジンチェックランプ・レブマッチシステム点検表示が出た。
196,2020年01月09日,兵庫,ＨＰ,ヤマハ,ＸＶＳ９５０ＣＵ　ＢＯＬＴ,2014年01月,"4,500 Km",EBL-VN04J,N605E,かじ取り,２０１６年５月,ハンドルを握る手を少し力を緩めただけで事故を起こしそうなくらいハンドルがかなりブレる。（シミー現象）
197,2020年01月08日,北海道,ＨＰ,マツダ,ＣＸ－５,2013年08月,"65,000 Km",DBA-KEEAW,PE,エンジン,２０２０年１月１日,エアフローセンサーの不良により、駐車後、エンジンが突然かからなくなり運転できなくなった。
198,2020年01月08日,岩手,ＨＰ,ニッサン,ルークス,2013年02月,"42,400 Km",DBA-ML21S,K6A,かじ取り,２０１９年１２月,ステアリングロックの不良により、かかったりかからなくなったりする現象が発生し、最終的に全くかからなくなった。
199,2020年01月08日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＧＲＡＣＥ,2019年09月,不明,DBA-GM6,L15B,保安灯火,不明,ダッシュボードの銀色のフレーム部分が、運転席側の窓ガラスに映り込み、ドアミラーで後方を視認する際に邪魔になる。
200,2020年01月08日,茨城,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2018年02月,"30,500 Km",LDF-VW6E26,YD25,エンジン,総走行距離　３０００ｋｍ,冷却水の減りが激しく、４０００ｋｍ程度毎にＬＯＷまで減少する。
201,2020年01月08日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,タンク,2019年01月,不明,DBA-M900A,1KR,エンジン,不明,アクセルペダルを踏み込んでも加速をしない。販売店で、ＣＶＴ、インジェクターの交換、およびＥＣＵの書き換えが行われたが、解消しておらず、修理後に交差点でジリジリとしか進まなくなる症状も発生した。
202,2020年01月08日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,オデッセイ,2015年03月,"43,000 Km",DBA-RC1,K24W,動力伝達,不明,ＣＶＴ（無段変速機）の不良により、高速道路を走行中に突然エンジンが止まり、走行不能になった。
203,2020年01月08日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年08月,"72,100 Km",DAA-HFC26,MR20-SM23,かじ取り,２０１９年９月１７日,走行中にコトンという音とともにボルトが足元に落下し、その後、道路を左折しようとした際に突然ハンドルが空回りし、操縦不能になった。
204,2020年01月07日,埼玉,ＨＰ,スバル,レガシィ,2014年05月,"68,000 Km",DBA-BRM,FB25,エンジン,２０１８年冬に３回　２０１９年１２月に２,通常走行後エンジンを停止、２０～３０分後に再始動をすると、アイドリングせずエンジンが止まる。
205,2020年01月07日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼット,2011年09月,"53,000 Km",EBD-S211P,KF,乗車装置,不明,エンジンルームの点検時に使用する固定フックをひっかけるためのシートフレームピンの溶接がはがれたため、点検時にシートを固定できなくなった。
206,2020年01月07日,静岡,ＨＰ,スバル,レヴォーグ,2014年06月,"118,000 Km",DBA-VM4,FB16,制動装置,２０１９年１１月,ブレーキブースターの負圧漏れにより、エンジン始動時にブレーキペダルが固くなってしまう。
207,2020年01月07日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2017年11月,"35,000 Km",LDA-BMLFP,S5,エンジン,不明,高速道路走行中　前触れなくノッキングが発生し、ガクンガクンという衝撃とともに止まってしまいそうな症状が発生した。
208,2020年01月07日,佐賀,ＨＰ,スバル,アウトバック,2016年12月,"29,300 Km",DBA-BS9,FB25,その他,２０１９年９月、２０２０年１月５日,メーターの航続距離が３０ｋｍ、４０ｋｍ残っているのにエンスト。航続距離の数値が一気に下る。
