番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
102,2020年03月17日,滋賀,ＨＰ,カワサキ,Ｚ１２５Ｐｒｏ,2016年08月,不明,2BJ-BR125H,不明,電気装置,２０２０年３月,車体左側に配線された電源ハーネスが車両フレームの溶接アングル部と干渉、ハーネス被服の破損により断線した箇所から漏電、煙が発生した。
103,2020年03月17日,奈良,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2017年06月,"25,000 Km",DAA-HE12,HR12-EM57,保安灯火,２０１９年１２月,ヘッドライトユニット内側に水滴痕が見受けられる。
104,2020年03月17日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,レネゲード,2018年12月,不明,ABA-BU14,55263624,動力伝達,購入直後から,走行中に突然変速しなくなり、警告灯が点灯して、ギヤがニュートラルに切替わり走行不能になる。
105,2020年03月16日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2020年01月,不明,6BA-JF4,S07B,車枠・車体,不明,６０ｋｍ／ｈくらいで走行中に左右に揺れが発生する。車両後方からギシギシと異音が出る。
106,2020年03月16日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,キャタピラー,９１０Ｈ,2013年12月,不明,KDP-SAT,CPS4,エンジン,２０２０年３月６日,オイル管理等を適切に行っていたのにも関わらず、ターボチャージャーが破損し、羽の破片がエンジンに混入したことからエンジン本体も破損した。
107,2020年03月16日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,極東,粉粒体運搬セミトレーラ,2019年03月,不明,KA2469K-1,不明,緩衝装置,不明,ＢＰＷ製の足回りを装着している車両で、トルクロッドにガタが発生しているのを発見した。
108,2020年03月16日,宮城,ＨＰ,三菱,アウトランダーＰＨＥＶ,2014年02月,"57,000 Km",DLA-GG2W,4B11-S61-Y61,電気装置,不明,走行中、ナビ画面が瞬断後、ハンドル、ブレーキ以外操作不能となり、２０種類くらいのエラーが表示されて、パワースイッチも切れず、ドアロックもできない状態になった。
109,2020年03月16日,長野,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2008年06月,"100,000 Km",ABA-1TBLG,BLG,動力伝達,走行開始後数分,ＤＳＧトランスミッション不良により、シフトインジケータが全点滅し、１速固定になり、バック不能になった。
110,2020年03月16日,長野,ＨＰ,コマツ,１．５ｔ　バッテリーフォーク,2018年03月,不明,FB15-12,不明,エンジン,２０２０年３月,アクセルリターンスプリング破損のためアクセルが踏み込まれたまま戻らなくなった。速度リミッターを掛けていてさほどスピードが出ていなかったたあめ、ブレーキをかけキーオフで安全に停止することが出来た。
111,2020年03月16日,東京,ＨＰ,レクサス,ＧＳ４５０Ｈ,2016年01月,"71,900 Km",DAA-GWL10,2GR-1KM,エンジン,２０２０年１月及び２０１８年１２月,ブレーキペダルを踏んだ瞬間、車が大きく振動した。
112,2020年03月16日,神奈川,ＨＰ,ジープ,ジープラングラー,2019年12月,不明,ABA-JL36L,G,制動装置,２０２０年２月,自動ブレーキが誤作動し、何もないところで急ブレーキがかかる。
113,2020年03月16日,茨城,ＨＰ,フォルクスワーゲン,ポロ,2012年05月,"71,396 Km",DBA-6RCBZ,CBZ,動力伝達,２０２０年１月２４日,ＤＳＧメカトロユニットの不具合により、メーターパネルに警告表示がされた。
114,2020年03月16日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,不明,不明,DBA-JF1,S07A,エンジン,不明,エンジンのチェーンカバーと、カムカバーに使用されているパッキン、および液体ガスケット部分からオイルがにじみだした。
115,2020年03月16日,岐阜,ＨＰ,フォルクスワーゲン,シャラン,2012年10月,"134,520 Km",DBA-7NCAV,CAV,動力伝達,２０２０年２月,一般道走行中にいきなりエンジンルームから突き上げるような振動があり、しばらく走っているとギアチェンジ時に異音がしエンストしそうになる。
116,2020年03月16日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｘ３,2019年06月,不明,LDA-TX20,B47D20A,エンジン,購入当初から,低速走行時、エンジンがしゃくる。車体が前に出るような感覚がある。
117,2020年03月16日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,２２５ｘｅ,2017年03月,"11,300 Km",DLA-2L15,B38A15A-P160,車枠・車体,不明,電動リアゲートが意図していないところで勝手に開くことがあり、駐車しておいた車の後方にいた際に勝手に開き、車両後方のフェンスと車体に挟まれたことがある。
118,2020年03月15日,東京,ＨＰ,トヨタ,クラウン　アスリートＳ,2017年03月,"59,800 Km",DAA-AWS210,2AR-1KM,乗車装置,２０２０年３月５日,タクシー仕様の車で、出庫前点検の際に、自動ドアの開閉点検を行ったところ、ガラと音がしてその後動作が出来なくなった。ディーラーにて確認したところ、モーターから駆動を伝える鉄ステー（３、４ｍｍ厚）、ドアの開閉を伝えるロッドが、ちぎれ取れていた。
119,2020年03月15日,茨城,ＨＰ,マツダ,プレマシー,不明,不明,DBA-CREW,不明,乗車装置,２０２０年３月,ドアを開けドアを閉めるもドアノブが戻らず、ドアがロックされない。
120,2020年03月15日,京都,ＨＰ,スズキ,エブリイ,2017年12月,"17,000 Km",EBD-DA17V,R06A,エンジン,購入当初,冷却水が著しく減る。
121,2020年03月15日,福岡,ＨＰ,ニッサン,デイズ,2015年04月,"13,800 Km",DBA-B21W,3B20,保安灯火,冬の気温が低い日,冬の気温が低い日に運転席の窓を下げた後、上げようとしてパワーウインドウのスイッチを入れると、少し上に上がるが、ストンと下がりスイッチに指をかけたままでないと上がらないときがよくある。
122,2020年03月15日,熊本,ＨＰ,スバル,レヴォーグ,2016年04月,"50,000 Km",DBA-VM4,FB16,エンジン,２０２０年３月９日,突然何らかのセキュリティが作動し、エンジンが始動不能になった。
123,2020年03月15日,沖縄,ＨＰ,ダイハツ,ソニカ,2007年10月,"92,000 Km",CBA-L405S,KF,エンジン,不明,前回オイル交換後、３０００ｋｍ付近でカタカタ音が発生し、オイル漏れもないのにオイルレベルゲージにオイルがつかない。
124,2020年03月14日,北海道,ＨＰ,トヨタ,エスクァイア,2018年01月,"23,311 Km",DBA-ZRR85G,3ZR,制動装置,２０１９年７月,長く駐車した後に車を動かすと、ブレーキをひきづってる様なキーキーと異音がする。
125,2020年03月14日,神奈川,ＨＰ,ホンダ,ステップワゴン,2016年07月,"33,400 Km",DBA-RP3,L15B,乗車装置,２０１９年５月,リアゲートが開かなくなる。
126,2020年03月14日,茨城,ＨＰ,ホンダ,フィット,2012年06月,"77,778 Km",DBA-GE6,L13A,エンジン,２０２０年１月,エンジン起動時に異音がし、エンジンが起動しなくなった。
127,2020年03月14日,静岡,ＨＰ,ホンダ,シビック　ハッチバック,2018年11月,不明,DBA-FK7,L15C,エンジン,２０１９年１２月７日,下り坂での走行中、突然エンジンが止まり、各種操作が不能になった。
128,2020年03月14日,静岡,ＨＰ,ニッサン,ノート,2016年09月,"16,950 Km",DBA-E12,HR12,エンジン,２０１８年１１月、２０１９年１０月、２０,信号で停止しアイドリングストップして、ブレーキペダルから足を離すとエンジンがかかるが、アクセルペダルを踏むと警告灯などランプが全てつき、エンストする。
129,2020年03月14日,兵庫,ＨＰ,ニッサン,デイズルークス,2015年01月,"28,600 Km",DBA-B21A,3B20,保安灯火,２０２０年３月１４日,左の電動開閉ドアミラーが開閉しなくなり、モーターが空回りする。
130,2020年03月14日,徳島,ＨＰ,ニッサン,デイズ,2016年03月,"74,400 Km",DBA-B21W,3B20,保安灯火,２０２０年２月２３日,ドアの解錠施錠でドアミラーが開閉していたが、ドアミラーが動かなくなった。
131,2020年03月13日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,インサイト,2019年09月,不明,6AA-ZE4,LEB-H4,その他,不明,前後のソナーに汚れがないのにも関わらず、「汚れています」というエラーが出て被害軽減ブレーキ等が使えなくなる。
132,2020年03月13日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,インサイト,2019年09月,不明,6AA-ZE4,LEB-H4,保安灯火,２０１９年１１月,オートハイビーム搭載車で、前方にライトをつけている車両がいたり、明らかに周囲が明るい状態であるのにハイビームになり、周囲にパッシングをしているかのような状態になる。
133,2020年03月13日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷアルピナ,Ｂ３　３．３,2000年07月,不明,GF-3E44,E44,電気装置,２０２０年２月２０日,ブレーキ倍力装置の負圧ポンプがショートし、過電流が流れたため、配線が過熱して、焼損するとともに原動機ＥＣＵ用ヒューズが飛び、エンジンが始動できなくなった。
134,2020年03月13日,兵庫,ＨＰ,シトロエン,Ｃ４ピカソ,2015年12月,"35,500 Km",ABA-B785G01,5G01,電気装置,２０１９年４月,走行中（主に右左折時）にメイン電源が瞬間停電を起こす。また、聞きなれないアラームが一時的に鳴る。
135,2020年03月13日,兵庫,ＨＰ,トヨタ,ハリアーハイブリッド,2005年10月,"257,618 Km",DAA-MHU38W,3MZ-1JM-2FM,制動装置,２００６年４月,ブレーキが効くときと効かない時がある。寒い日や車が暖まる前に多く発生するように感じる。完全に利かなくなるわけではないが、大きく低下する。
136,2020年03月13日,広島,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,キャリイ,2018年06月,不明,EBD-DA16T,R06A,その他,購入半年くらいから,燃料を満タンに給油した後、燃料計の表示が増えない。ある程度使った後、燃料の残量表示が増えたり減ったりする。
137,2020年03月13日,山口,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＷＧＮ,2014年02月,"57,000 Km",DBA-JH1,S07A,エンジン,２０２０年,高速道路を１００ｋｍ／ｈくらいで走行中、突然４０ｋｍ／ｈくらいまで失速した。焦げ臭い異臭も発生していたが、ディーラーに相談しても、原因が特定されない。
138,2020年03月13日,不明,電話,スズキ,スウィッシュ,2019年04月,不明,2BJ-DV12B,不明,エンジン,２０１９年７月以降,信号待ち時、エンジン回転数が勝手に５０００ｒｐｍ以上まで上がり、急発進しそうになる（通常アイドル時１０００～１５００ｒｐｍ）。使用者が自らエンジン停止し、再始動すると一旦通常回転に戻るが、別日にまた発生する。
139,2020年03月13日,不明,電話,スズキ,スウィッシュ,2019年04月,不明,2BJ-DV12B,不明,走行装置,購入直後から,前輪のベアリングから異音が発生する。当初は運転手だけが気づくくらいの小さな音だったが、だんだん大きくなり、他車の運転手にも聞こえるレベルになった。
140,2020年03月12日,長野,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アクセラ,2017年04月,不明,LDA-BM2AS,SH,その他,不明,マツダコネクト搭載車で、カーナビのＧＰＳの精度が悪い。ルート案内時に表示が付いてこない。オーディオにＵＳＢを接続して利用する際、ＵＳＢ内の音楽データをフォルダ分けしていても、それが正しく表示されない。突然ブラックアウトする。
141,2020年03月12日,神奈川,ＨＰ,ニッサン,フェアレディＺ,2013年02月,"26,600 Km",CBA-Z34,VQ37,かじ取り,２０２０年３月,ステアリングロックの作動不良により、エンジン再始動時、キー警告が表示され、突然エンジンがかからなくなった。
142,2020年03月12日,埼玉,24時間電話,スズキ,アルト,2007年08月,"46,800 Km",DBA-HA24S,K6A,エンジン,不明,駐車場でエンジンが停止した。
143,2020年03月12日,埼玉,ＨＰ,ホンダ,ステップワゴン,2017年01月,"58,300 Km",DBA-RP4,L15B,車枠・車体,２０１９年夏頃,一定速度走行中、ロードノイズとは別にコツコツ・ゴツゴツとした小さな振動が発生する。
144,2020年03月12日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年05月,"78,000 Km",DAA-HFC26,MR20-SM23,車枠・車体,２０２０年１月～２月ごろから,天井と、Ａピラーの塗装が剥がれた。
145,2020年03月12日,鳥取,来訪,ダイハツ,ミライース,2013年06月,"62,000 Km",DBA-LA310S,KF,動力伝達,不明,リヤアクスルケースのデファレンシャルドレン部付近にある溶接箇所に巣ができており、そこからオイル漏れが発生している。ディーラーに話をするも保証対応等は出来ないと言われた。溶接不良による製品不良なのではないか。
146,2020年03月11日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,2009年10月,"85,000 Km",BDG-NPS85AN,4JJ1,排ｶﾞｽ･騒音,２年前,国２７５９のリコール対象外の形状であるキャブオーバ（車載車）仕様の車で、リコール届出内容と同じ排気ガス再循環装置（ＥＧＲクーラ）の蛇腹管に亀裂が入って排気ガス漏れした。
147,2020年03月11日,青森,ＨＰ,三菱,ｅＫスペースカスタム,2014年06月,"35,591 Km",DBA-B11A,3B20,動力伝達,２０２０年３月,フロントトランスファからガタつきが発生し、４ＷＤなのでリアデフまで振動が発生し、速度をあげて走ることが困難になる。
148,2020年03月11日,神奈川,ＨＰ,フォルクスワーゲン,アルテオン,2019年01月,不明,ABA-3HDJHF,DJH,その他,２０２０年２月２９日,ガソリンタンク内の燃料センサー取り付け不良により、燃料計が誤作動し、警告灯が点灯せずにガス欠したため、走行中いきなりエンジンストールした。
149,2020年03月11日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2012年04月,"118,100 Km",LDF-KDH201V,1KD,車枠・車体,不明,ホワイトパール塗装の車で、ドアの縁部分の塗装が剥がれた。
150,2020年03月11日,栃木,ＨＰ,マツダ,ＣＸ－５,2016年06月,"15,000 Km",DBA-KE5FW,PY,保安灯火,２０１９年９月１４日,夜間走行時、アダプティブＬＥＤヘッドライトを作動させて走行すると、オレンジの警告灯が点灯して対向車が来てもハイビームのままで前車に追い付いても下向きにならずに前方を照らしている。
151,2020年03月11日,岐阜,ＨＰ,マツダ,デミオ,2015年08月,"39,300 Km",LDA-DJ5FS,S5,車枠・車体,購入時より,付属のトノカバーの末端処理が不適切なため、荷物の出し入れ時に手を切創する。
152,2020年03月11日,京都,来訪,ボルボ,Ｖ５０,2011年07月,"36,500 Km",CBA-MB4204S,B4204S,エンジン,２０２０年１月,ピストンリングの３層構造のうち１層が無い状態のため、エンジンオイルが異常消費し、エキゾーストバルブが破損した。
153,2020年03月11日,佐賀,ＨＰ,スバル,レガシィツーリングワゴン,2009年11月,"124,867 Km",DBA-BR9,EJ25,エンジン,２０２０年３月１０日,停車する際、強くブレーキペダルを踏むとエンジンが止まる。
154,2020年03月11日,不明,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＷＲＸ　Ｓ４,2016年04月,"20,000 Km",DBA-VAG,FA20,かじ取り,不明,ハンドルを左に切ると、異音（ギーギー）がする。
155,2020年03月10日,青森,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2014年03月,"48,500 Km",ZAA-AZE0,EM57,制動装置,２０２０年３月１０日,交差点で停車のため、前車に追従して減速をすべく、ブレーキペダルを踏んだところ、まったく減速感がなく、２度ほどグッと前に引っ張られるような感触がして車が止まらず、前車に追突した。
156,2020年03月10日,新潟,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2012年03月,"168,800 Km",DBA-JF1,S07A,動力伝達,２０２０年２月,低速からアクセルペダルを踏むとエンジンが止まったり、アクセルが抜けた感じが起こる。またゴロゴロと音がする場合がある。
157,2020年03月10日,東京,ＨＰ,スバル,レヴォーグ,2014年06月,"34,800 Km",DBA-VMG,FA20,乗車装置,２０２０年３月、２０１８年１０月,駐車しておいた車で、車上荒らしなどの様子が無いのにも関わらず、突然警報音が鳴った。
158,2020年03月10日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2013年05月,"88,200 Km",CBF-TRH200V,1TR,乗車装置,不明,助手席側ドアロックが、内側ノブを開ける操作をすると、ロックをしていても強制的にロックが解除され、ドアを開けることが出来てしまうため、助手席の乗員が子供であった場合等に、不意にドアを開けてしまうことが出来、危ない。
159,2020年03月10日,神奈川,ＨＰ,スバル,レガシィアウトバック,2014年10月,"33,000 Km",BDA-BRM,FB25,保安灯火,不明,自己の運転ミスによりブロック塀に衝突し横転した際、電動ウインドウが誤作動して開閉した。この時右腕が挟まれたが、挟み込み防止装置が作動せずに挟まれ、右ひじの骨折等の傷害を負った。
160,2020年03月10日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2011年07月,不明,DBA-FC26,MR20,エンジン,不明,燃料系統圧力系統の不良により、エンジンチェックランプが点灯する。
161,2020年03月10日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,2016年03月,"8,200 Km",DBA-RP1,L15B,乗車装置,不明,コンピューターの不良により、リヤゲートのロックが開いたり開かなかったりする。
162,2020年03月10日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－８,2019年12月,不明,5BA-KG5P,PY,電気装置,不明,フロントボディコントロールモジュールの基盤が漏電したため、バッテリーがダウンした。
163,2020年03月10日,茨城,ＨＰ,三菱,ふそうキャンター,2014年03月,"319,000 Km",TKG-FEB50,4P10,エンジン,２０１９年５月,コモンレール・サプライポンプの不良により、高速道路走行中にエンジンストールし、警告灯やブザーは鳴らない。
164,2020年03月10日,静岡,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2018年06月,不明,DBA-JF3,S07B,制動装置,２０２０年３月８日,駐車場で発進しようとしてエンジンをかけたら、ブレーキ・ＣＭＢＳ・ＡＣＣ・ＬＫＡＳの警告灯が点灯した。インフォメーションディスプレーにも同点検を促す表示が繰り返し表示され、エンジンをかけ直しても警告が消えない。
165,2020年03月10日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エスクード,2009年02月,"61,000 Km",CBA-TDA4W,J24B,制動装置,７年目の車検後から,ＡＢＳアクチュエーターの不良により、横滑りの警告が点灯するようになった。
166,2020年03月10日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｉ－ＭｉＥＶ,不明,不明,ZAA-HA3W,Y4F1,電動機(モーター),不明,駆動用バッテリーの不具合により、残走行可能距離が４０ｋｍ残っている状態で、電欠を知らせる亀マークの点灯もないまま突然電源が落ちて、走行不能になる。
167,2020年03月10日,鹿児島,ＨＰ,ホンダ,ライフ,不明,"90,000 Km",CBA-JB5,不明,かじ取り,購入時から,ステアリングが重い。ハンドルが戻らず、ぶつかりそうになった。
168,2020年03月09日,北海道,ＨＰ,三菱,アウトランダーＰＨＥＶ,2013年10月,"67,000 Km",DLA-GG2W,4B11-S61-Y61,電気装置,２０２０年３月９日,駆動用バッテリーに水が浸入して漏電したため、走行中に突然ＥＶエラーが発生し、速度が５０ｋｍ／ｈ以下に低下した。
169,2020年03月09日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2015年07月,不明,QPG-FS64VZ,6R10,エンジン,２０２０年,オイルパンの２か所に亀裂が発生し、オイルが漏れてくる状態になった。
170,2020年03月09日,愛知,ＨＰ,アウディ,Ａ３　スポーツバック,2012年06月,"60,600 Km",DBA-8PCAX,CAX,動力伝達,２０２０年２月,７速Ｓトロニック自動変速ユニットのメカトロニクスで、シフト部の油漏れにより油圧が低下し、メーターパネルのシフト表示灯が点滅した。
171,2020年03月09日,静岡,ＨＰ,スバル,フォレスター,2018年10月,不明,5AA-SKE,FB20-MA1,動力伝達,２０２０年２月,登坂信号待ち右折時、発進しようとアクセルペダルを踏んだが車が発進せず後退した。（体感的に１～２秒）
172,2020年03月09日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカＤ２,2016年03月,"85,000 Km",DAA-MD36S,K12C-WA05A,緩衝装置,不明,左右のサスペンションのダストブーツが破けた。
173,2020年03月09日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸカスタム,2015年08月,"43,000 Km",DBA-JF1,S07A,エンジン,不明,エンジン始動後発進する際にエンジンがストールする。ディーラーに相談をしているが、入庫中に症状が確認できないために原因が特定されない。
174,2020年03月09日,沖縄,ＨＰ,スズキ,クロスビー,2019年03月,"2,700 Km",DAA-MN71S,K10C-WA05A,制動装置,２０１９年６月,前方に何も無く走行中に予期せぬ緊急ブレーキが作動し、シートベルトで鎖骨が痛くなった。バックカメラが突然にピンボケし、白黒になり見え辛くなる。
175,2020年03月08日,東京,ＨＰ,ＢＭＷ,３３０ｅ　ＭＳＰｏｒｔ,2020年01月,560 Km,3LA-5X20,B48B20B-P251,走行装置,２０２０年２月６日,走行中タイヤ空気圧異常のアラームが鳴り、緊急停止の指示が出た。
176,2020年03月08日,岡山,24時間電話,ニッサン,デイズルークス,2015年05月,"34,600 Km",DBA-B21A,3B20,保安灯火,２０１９年１２月,左ドアミラーが格納しなくなり、モーターが空回りする状態になった。
177,2020年03月08日,岡山,24時間電話,ニッサン,デイズルークス,2015年05月,"34,600 Km",DBA-B21A,3B20,エンジン,２０２０年２月１８日,エンジンが不調になり、ガガガッと異音が出たり、アクセルペダルを踏むとドッドッドッと振動するようになり、その後エンジンが止まるようになった。
178,2020年03月08日,岡山,24時間電話,ニッサン,デイズルークス,2015年05月,"34,600 Km",DBA-B21A,3B20,走行装置,２０１９年１０月,高速道路を走行中にパンッという音がしたため、ディーラーで確認を行ったところ、左タイヤハブベアリングが破損していた。
179,2020年03月08日,香川,ＨＰ,スバル,レガシィ,2010年12月,"33,700 Km",DBA-BR9,EJ25,制動装置,２０１９年１０月頃,ＶＤＣハイドロリックユニットの不良により、メーターパネルにＶＤＣ警告灯、ＡＢＳ警告灯が表示される。
180,2020年03月07日,北海道,ＨＰ,トヨタ,マークＸジオ,2011年03月,"96,800 Km",DBA-ANA15,2AZ,かじ取り,２０２０年１月,走行中、路面の段差によりステアリング部からコトコト音が発生する。
181,2020年03月07日,埼玉,ＨＰ,ボルボ,Ｖ６０　Ｔ４,2013年09月,"62,000 Km",DBA-FB4164T,B4164T,動力伝達,２０２０年１月より,低速走行中にギア抜けのように、エンジン回転数のみが急に上がることがしばしば発生するようになった。
182,2020年03月07日,三重,ＨＰ,ニッサンＭＴ,マーチ　ニスモＳ,2014年06月,"102,700 Km",DBA-K13改,HR15,車枠・車体,２０１９年１２月５日,テールレンズの裏のボディーパネルの繋ぎ目が歪んでいたか何かでメーカーにて補修した跡があったが、その補修材が割れてテールランプの辺りから浸水した。
183,2020年03月07日,大阪,ＨＰ,シトロエン,Ｃ４ピカソ,2016年09月,"18,236 Km",ABA-B7875G01,5G01,エンジン,２０２０年２月２３日　３月１日,エンジンが不安定になり、出力が半減した。
184,2020年03月07日,福岡,ＨＰ,ニッサン,セレナ,2019年09月,"4,749 Km",DAA-GFC27,MR20-SM24,エンジン,２０２０年２月１４日,バイパスの追越車線を走行中、いきなりエンストした。
185,2020年03月07日,熊本,24時間電話,ニッサン,デイズ,2019年05月,不明,5BA-B43W,BR06,電気装置,２０２０年１月１８日,バッテリーが上がる。一度整備を受けたが、その後に再度バッテリーが上がってしまった。
186,2020年03月06日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2017年10月,"16,000 Km",DBA-JF4,S07B,その他,不明,燃料計と、走行可能距離表示がフリーズすることがある。
187,2020年03月06日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2017年10月,"3,000 Km",DBA-JF4,S07B,排ｶﾞｽ･騒音,２０１８年４月５日,暖機運転中、マフラーからポコポコと異常音がする。
188,2020年03月06日,福島,ＨＰ,ニッサン,エルグランド,2015年02月,"43,211 Km",DBA-TNE52,QR25,車枠・車体,２０１９年２月,低回転で走行中、３０ｋｍ／ｈ辺りから６０ｋｍ／ｈぐらいまでの間で毎回振動が起きる。
189,2020年03月06日,東京,ＨＰ,ニッサン,セレナ,2019年06月,"9,793 Km",DAA-GFNC27,MR20-SM24,エンジン,２０２０年２月２９日,サービスエリアで２時間ほど仮眠後、エンジンのスタートボタンを押したら「キーＩＤが認識できません」となり動かせなくなった。
190,2020年03月06日,東京,ＨＰ,ＢＭＷ,３３０ｅ　ＭＳｐｏｒｔ,2020年01月,450 Km,3LA-5X20,B48B20B-P251,乗車装置,２／４新車受け取り、２／５友人を助手席に,助手席乗員が降車しようとしたところ、ドアが開かない。何度か力づくで脱出した。その後も外からも開かないことを確認した。
191,2020年03月06日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカＤ５,2019年11月,不明,不明,不明,制動装置,不明,被害軽減ブレーキが不要作動したり、突然オフになることがあり、信頼して使えない。
192,2020年03月06日,千葉,電話,ダイハツ,タント,2017年03月,"12,000 Km",DBA-LA600S,KF,制動装置,中古で購入した２０１９年ごろから,スマートアシストの警告が表示され、機能が停止する。
193,2020年03月06日,大阪,ＨＰ,アウディ,ＲＳ５,2011年05月,"40,000 Km",ABA-8TCFSF,CFS,エンジン,２０２０年１月２５日,フューエルポンプコネクタの不良により、エンジン始動させても、スターターが回るだけでエンジンが全くかからない。
194,2020年03月06日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2012年02月,"60,000 Km",DBA-1KCAX,CAX,動力伝達,２０２０年３月５日,運転中に突然加速しなくなり、停車をして再始動をしたところ、エンジンはかかるものの、動力が伝わらずに空回り状態となり、走行不能になった。
195,2020年03月06日,沖縄,ＨＰ,トヨタ,ランドクルーザープラド,2006年05月,"75,000 Km",CBA-TRJ120W,2TR,車枠・車体,２０１９年にネットで話題になったことから,ホワイトパール色塗装の車で、ドア、天井部の塗装が剥がれた。
196,2020年03月05日,宮城,ＨＰ,日野,レンジャー,2011年07月,"61,300 Km",BKG-FC7JCYA,J07E,保安灯火,２０２０年３月５日,ブレーキペダルのブレーキスイッチの不具合により、ストップランプが左右両方点灯しなくなった。
197,2020年03月05日,宮城,ＨＰ,日野,レンジャー,2011年07月,"66,900 Km",BKG-FC7JCYA,J07E,車枠・車体,２０１９年６月,クラッチペダルに付いているＰＴＯセンサースイッチの不具合で、ＰＴＯが入らない。
198,2020年03月05日,宮城,ＨＰ,日野,レンジャー,2011年07月,"61,300 Km",BKG-FC7JCYA,J07E,車枠・車体,２０２０年３月５日,クラッチペダルに付いているＰＴＯセンサースイッチの不具合で、ＰＴＯが入らない。
199,2020年03月05日,宮城,ＨＰ,日野,レンジャー,2011年07月,"61,300 Km",BKG-FC7JCYA,J07E,乗車装置,２０２０年３月５日,運転席ドアのカギを閉めた状態で、ドアノブに触らないで閉めてもインロックされる。
200,2020年03月05日,宮城,ＨＰ,日野,レンジャー,2013年02月,"41,000 Km",TKG-FC9JCAA,J05E,車枠・車体,２０１９年８月,クラッチペダルに付いているＰＴＯセンサースイッチの不具合で、ＰＴＯが入らない。
201,2020年03月05日,宮城,ＨＰ,日野,レンジャー,2013年02月,"25,000 Km",TKG-FC9JCAA,J05E,車枠・車体,２０１９年５月,クラッチペダルに付いているＰＴＯセンサースイッチの不具合で、ＰＴＯが入らない。
202,2020年03月05日,宮城,ＨＰ,日野,レンジャー,2013年02月,"21,200 Km",TKG-FC9JCAA,J05E,車枠・車体,２０１９年３月,クラッチペダルに付いているＰＴＯセンサースイッチの不具合で、ＰＴＯが入らない。
203,2020年03月05日,宮城,ＨＰ,日野,レンジャー,2013年02月,"33,200 Km",TKG-FC9JCAA,J05E,車枠・車体,２０１９年２月,クラッチペダルに付いているＰＴＯセンサースイッチの不具合で、ＰＴＯが入らない。
204,2020年03月05日,長野,ＨＰ,ニッサン,ノート,2014年09月,"136,595 Km",DBA-E12,HR12,エンジン,２０２０年１月１５日,ラジエーターファンモーターのガタにより異音が発生し、ファンシュラウドと接触・損傷した。
205,2020年03月05日,富山,ＨＰ,ダイハツ,タントカスタム,2016年03月,"35,000 Km",DBA-LA600S,KF,エンジン,新車購入時からたびたび,エンジン始動時、セルはまわるがエンジンがかからない時があり、しばらくエンジンがかからない。
206,2020年03月05日,東京,ＨＰ,ＢＭＷ,Ｘ１,2016年09月,"50,000 Km",LDA-HT20,B47C20A,制動装置,２０１９年９月,ブレーキパッドが片減りし、残量センサーのないアウター側のみ減っていた。
