番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
109,2020年08月24日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2016年01月,"8,800 Km",DAA-GP5,LEB-H1,電気装置,２０２０年８月１４日,バッテリーが過熱し、走行不能になった。
110,2020年08月24日,埼玉,電話,ニッサン,ＮＶ１００クリッパー,2016年11月,不明,HBD-DR17V,R06A,動力伝達,２０２０年８月１０日,交差点で停止後、発進しなくなった。
111,2020年08月24日,埼玉,ＨＰ,フォルクスワーゲン,ポロ,2019年08月,"4,000 Km",ABA-AWCHZ,CHZ,車枠・車体,購入当初から,運転席の左足・助手席の右足辺りのセンターコンソールが熱くなる。
112,2020年08月24日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2010年05月,"170,000 Km",DAA-ZVW30,2ZR-3JM,エンジン,２０１９年１１月，２０２０年５月,ＥＧＲバルブの不具合により、エンジンから異音が出た。
113,2020年08月24日,静岡,ＨＰ,カワサキ,Ｗ８００,2016年09月,"10,000 Km",EBL-EJ800A,EJ800AE,エンジン,２０１９年１０月,２０００～３０００回転で走行中に回転が落ちて失速し、その後に急加速する。しばらくしてＦＩアラームが出るようになった。
114,2020年08月24日,静岡,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2016年10月,"34,400 Km",DBA-JH1,S07A,保安灯火,２０２０年８月２１日,仕事が終わり、帰宅しようとしたところ、助手席側の後部座席のドアガラスが割れていた。
115,2020年08月24日,広島,電話,アウディ,Ａ４,2007年04月,"108,757 Km",GH-8EBWEF,BWE,エンジン,８月中旬～下旬,冷却水がすぐになくなる。
116,2020年08月24日,岡山,電話,ダイハツ,トール,2019年10月,"4,239 Km",DBA-M900S,1KR,かじ取り,７月中旬,ハンドルが異常に重い。
117,2020年08月24日,愛媛,ＨＰ,アウディ,Ａ１スポーツバック,2013年07月,"38,342 Km",DBA-8XCAX,CAX,エンジン,２０２０年８月２４日高速走行後,ターボチャージャーの軸の摩耗からガタツキが発生したため、アクセルペダルを踏んで、３．４速に切り替わる頃にエンジンより異音が発生するようになった。
118,2020年08月24日,福岡,ＨＰ,アウディ,Ａ６アバント,2015年03月,"13,000 Km",DBA-4GCDN,CDN,かじ取り,２０２０年８月９日１０：３０,高速走行後、コンビニに駐車。エンジン再起動の際ハンドルが異常な振動を起こし、ＥＣＵ故障と警告灯が点灯。ハンドルが効かなくなり走行不能になった。ディーラーで確認を受けたところ、ステアリングギアボックスのコンピューター故障と診断された。
119,2020年08月24日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2019年06月,不明,DAA-MK53S,不明,エンジン,不明,実走行燃費が悪く、カタログ表示で２７ｋｍ／Ｌのところ、１０ｋｍ／Ｌしか走らない。
120,2020年08月24日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,不明,"60,000 Km",DBA-C26,不明,車枠・車体,不明,パールホワイト色塗装の車で、塗装が剥がれた。
121,2020年08月23日,北海道,ＨＰ,ニッサン,エクストレイル,不明,"60,000 Km",NT32,不明,動力伝達,２０２０年８月１８日,運転中に突然警告灯が点灯し、その後からＣＶＴの切り替わりに衝撃が出る。
122,2020年08月23日,山形,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2016年06月,"40,000 Km",DBA-AUCHP,CHP,保安灯火,２０２０年７月,走行中、右側ドアミラーの鏡部が剥離した。
123,2020年08月23日,埼玉,ＨＰ,ニッサン,セレナ,2014年09月,"94,500 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２０年８月,高速道路を走行中、突然マフラーから白煙が上がり、アクセルペダルを踏んでもスピードが時速８０ｋｍ程度しか出なくなった。高速を降りたあと、信号で停車すると自走できなくなった。
124,2020年08月23日,茨城,ＨＰ,ダイハツ,ブーン,2016年11月,"37,000 Km",DBA-M700S,1KR,エンジン,２０１８年７月１日頃から,０ｋｍ／ｈからのスタートで、アクセルペダルを踏んでも１～２秒はほとんど加速しなくなる。
125,2020年08月23日,愛知,ＨＰ,ホンダ,ＳＨＵＴＴＬＥハイブリッド,2016年12月,"38,000 Km",DAA-GP7,LEB-H1,電動機(モーター),２０１９年７月頃から頻発,ハイブリッド走行用バッテリの残量表示が１目盛になり、動力低下なのか加速が著しく悪くなり、ガクガクとギクシャクした走行になる。
126,2020年08月23日,兵庫,ＨＰ,ＫＴＭ,３９０ＤＵＫＥ,2018年12月,"1,600 Km",2BL-390DUKE,938,エンジン,２０２０年８月２０日,信号待ちで停止後、再発進しようとしたところアクセルを開けてもエンジン回転が上がらない。一度エンジンを切り再始動させると回復するが警告灯が点灯する。
127,2020年08月23日,兵庫,ＨＰ,ジープ,ラングラーＪＫアンリミテッド,2015年11月,"64,571 Km",ABA-JK36LR,G,エンジン,２０２０年１月頃から（走行５７００ｋｍ）,ディーゼルエンジンのようなタペットの異音が発生した。
128,2020年08月23日,兵庫,ＨＰ,トヨタ,プリウス,2018年09月,"15,632 Km",DAA-ZVW50,2ZR-1NM,その他,納車時より,ナビ不具合により、エンジン停止後、車輛に乗り込みスタートボタンを押すと不定期にラジオの音声が無音となる。位置ずれが多い。
129,2020年08月22日,福島,ＨＰ,マツダ,デミオ,不明,不明,DJ5AS,不明,エンジン,２０２０年８月２２日,信号停車でアイドリングストップが作動後、ブレーキペダルから足を離しても再始動せず、ギアをパーキングに入れてスタートボタンを押すとエンジンが動いて走行出来た。
130,2020年08月22日,群馬,ＨＰ,スバル,ＷＲＸ　ＳＴＩ,2012年05月,"48,000 Km",CBA-GRF,EJ25,制動装置,２０２０年０３月,ブレーキマスターバックの気密不良により、ブレーキペダルが固く踏めなくなり、エンジンが始動出来なくなった。
131,2020年08月22日,福井,ＨＰ,ジープ,レネゲード,不明,不明,BU14,不明,電気装置,２０２０年８月,電気系統の不具合により、走行中にハンドルが動かなくなった。
132,2020年08月22日,兵庫,24時間電話,スズキ,キャリイ,2017年07月,"22,200 Km",EBD-DA16T,R06A,保安灯火,不明,左右の窓ガラスが下がったまま上がらなくなった。
133,2020年08月22日,兵庫,ＨＰ,トヨタ,プリウス,2018年09月,不明,DAA-ZVW50,2ZR-1NM,保安灯火,納車時より,オートワイパー（雨滴感知式ワイパー）が機能しないまたは誤動作するときがある。
134,2020年08月22日,兵庫,ＨＰ,トヨタ,プリウス,2018年09月,不明,DAA-ZVW50,2ZR-1NM,その他,納車時より,一般道及び高速道走行中、警告音有無に関係なくＬＤＡ（レーンディパーチャーアラート）及びステアリング制御が機能していない時がある。走行支援システム連携画面でも、車線を認識しない時がある。警告音、鳴らない時もある。ハンドルを軽く添えてもＬＤＡが機能せず対向車線または追い越し車線に逸脱する。道路（車線）中央走行中も警告音が鳴る時がある。ディスプレイにＬＤＡ操舵支援表示灯が表示されない時がある。
135,2020年08月22日,兵庫,ＨＰ,トヨタ,プリウス,2018年09月,不明,DAA-ZVW50,2ZR-1NM,保安灯火,納車時より,オートマチックハイビームが機能しないときがある。
136,2020年08月22日,奈良,ＨＰ,ニッサン,ＲＯＯＸ,2020年07月,350 Km,5AA-B44A,BR06-SM21,制動装置,２０２０年８月１６日午前１０時頃,一般道路走行中、信号で停止しようしたところ、ブレーキペダルが重くなり、通常の力で踏み込めなくなった。
137,2020年08月22日,広島,ＨＰ,マツダ,ＣＸ－５,2012年04月,"160,016 Km",LDA-KE2AW,SH,電気装置,２０２０年８月２２日,走行中にオルタネータープーリーが脱落した。
138,2020年08月22日,高知,ＨＰ,スバル,レヴォーグ,2015年05月,"83,900 Km",DBA-VMG,FA20,電気装置,２０２０年８月２２日,エンジンルーム内のハーネスに水が入り、Ｏ２センサーよりの情報がエラーとなったため、エンジンチェックランプが点灯し、「販売店に連絡」の表示が出て、セーフモードとなった。
139,2020年08月22日,佐賀,ＨＰ,ニッサン,ノート,2014年01月,"33,000 Km",DBA-E12,HR12,エンジン,２０２０年８月１５日,インタークーラー吸気側配管の破損により、高速道路を走行中に突然の異音がし、走行不能になった。
140,2020年08月21日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エルグランド,2011年03月,"54,500 Km",DBA-TE52,QR25,かじ取り,不明,パワーステアリングポンプからオイルが漏れ、パワーステアリングが効かなくなったため、左カーブを走行中に突然ハンドルが操作できなくなり、対向車線にはみ出してしまった。
141,2020年08月21日,埼玉,ＨＰ,スバル,フォレスター,2012年12月,"78,900 Km",DBA-SJ5,FB20,保安灯火,２０１７年,外気温が３０℃を超えると左右のミラーが開閉できなくなる症状が頻発する。
142,2020年08月21日,山口,ＨＰ,マツダ,ＣＸ－５,2017年03月,"49,900 Km",LDA-KF2P,SH,保安灯火,２０２０年１月,ドアミラーの開閉ができなくなった。
143,2020年08月21日,福岡,ＨＰ,フォルクスワーゲン,ポロ,2012年09月,"68,000 Km",DBA-6RCBZ,CBZ,エンジン,２０１９年１月,タイミングチェーンの伸びにより、エンジン始動時にガラガラと大きな異音がする。
144,2020年08月21日,大分,ＨＰ,ニッサン,デイズ,2013年09月,"33,300 Km",DBA-B21W,3B20,かじ取り,１回目の車検前頃,走行中にブレーキペダルを踏むと、ブレーキペダル、ハンドルがぶれる。振動する。
145,2020年08月21日,宮崎,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2011年03月,"65,600 Km",DBA-1KCAV,CAV,制動装置,２０２０年８月２１日,「ＡＢＳ」「ＥＳＰ」の警告灯が点灯し、警告音が鳴った。
146,2020年08月20日,千葉,ＨＰ,メルセデス・ベンツ,ＣＬＳ２２０ブルーテック　ＳＢ,2015年06月,"50,000 Km",LDA-218901,651,排ｶﾞｽ･騒音,２０２０年８月８日,ＮＯｘセンサーの不良により、走行中にエンジン警告灯が点灯した。
147,2020年08月20日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2019年12月,不明,DBA-GK3,L13B,動力伝達,２０２０年８月１０日,車を止めようと後退している途中で車止めを乗り越えて、車止めの後ろの植木鉢に当たり反動で前に出た瞬間に運転席のエアバッグが開いた。この事故時、ギアをバックに入れていたはずなのに前進した。慌てていたのでよくわからないうちに前進して道路に出て６ｍほど進んで、公園の壁ににぶつかって助手席のエアバッグが開いて、車が止まった。
148,2020年08月20日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2018年01月,不明,DBA-JF3,S07B,動力伝達,２０２０年７月末,国４６７７（自動無段変速機（ＣＶＴ）のトルクコンバータ）のリコール対象車で、作業ミスにより警告灯が点灯し、Ｄで走行中に「Ｎ」の点滅表示になった。
149,2020年08月20日,静岡,ＨＰ,ジープ,ラングラーアンリミテッド,2016年07月,"20,200 Km",ABA-JK36L,G,動力伝達,２０２０年８月２０日,変速機の制御コンピュータの不具合により、突然ＨＯＴ　ＯＩＬ（ＡＴオイル高温警報）の警告が出て、車内の運転席から警告音が止まらなくなった。
150,2020年08月20日,静岡,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2017年08月,不明,DBA-1TCZD,CZD,保安灯火,２０２０年７月と２０２０年８月,外２５８５のリコールにて、バルブホルダを対策品に交換した車両で、テール＆ストップランプが正常に点灯しなくなった。
151,2020年08月20日,静岡,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2017年08月,不明,DBA-1TCZD,CZD,保安灯火,２０２０年７月と２０２０年８月,外２５８５のリコールにて、バルブホルダを対策品に交換した車両で、テール＆ストップランプが正常に点灯しなくなった。
152,2020年08月20日,三重,ＨＰ,トヨタ,ランドクルーザープラド,2014年10月,"38,000 Km",LDA-GDJ150W,1GD,排ｶﾞｽ･騒音,２０２０年８月１３日,ユリアポンプの不良により、一般道を６０ｋｍ／ｈで走行中にエンジン警告灯が点灯した。
153,2020年08月20日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,アウトランダーＰＨＥＶ,2013年12月,"90,000 Km",DLA-GG2W,4B11-S61-Y61,電動機(モーター),不明,バッテリーの性能低下により、高速道路で１００ｋｍ／ｈ走行中、突然加速しなくなって３０ｋｍ／ｈになった。一度路側帯に止めて確認し、再度走り出したら、加速は出来たが、この間に警告灯は点灯しなかった。
154,2020年08月20日,京都,ＨＰ,スズキ,ソリオ,2013年03月,"43,273 Km",DBA-MA15S,K12B,かじ取り,２０２０年８月１６日,ステアリングロックの不良により、突然エンジンがかからなくなった。
155,2020年08月20日,滋賀,ＨＰ,アウディ,Ａ３,2010年01月,"44,800 Km",ABA-8PCAX,CAX,動力伝達,２０２０年７月２１日,トランスミッションの不良のにより、走行中にエンジン警告灯が点灯し、走行に不具合が生じたため、通り道の駐車場へ緊急停止した。
156,2020年08月20日,香川,ＨＰ,マツダ,タイタンダッシュ,2006年03月,"92,000 Km",KR-SYF4T,RF,動力伝達,２０２０年８月１１日,走行中にプロペラシャフトが破損したため、走行不能になった。
157,2020年08月19日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＧＲＡＣＥハイブリッド,2016年10月,"16,300 Km",DAA-GM4,LEB-H1,電動機(モーター),２０１８年,エアコンを使用した際に、ハイブリッドバッテリーの電圧が急激に低下し、路上で止まってしまった。
158,2020年08月19日,新潟,ＨＰ,メルセデス・ベンツ,Ｅ３５０　Ｂｌｕｅｔｅｃ,2015年03月,"73,000 Km",LDA-212026C,642,排ｶﾞｽ･騒音,２０２０年８月１４日,ＮＯｘセンサーの故障により、走行中に警告灯が点灯した。
159,2020年08月19日,長野,ＨＰ,ニッサン,デイズ,2015年03月,"39,686 Km",DBA-B21W,3B20,保安灯火,２０２０年８月１５日,左の電動ドアミラーが開閉しなくなった。
160,2020年08月19日,東京,ＨＰ,クライスラー,ジープラングラーアンリミテッドサハラ,2020年07月,不明,ABA-JL20L,N,かじ取り,納車時から,ハンドルの遊びが大きく、かつ走行中ハンドルが左に取られる。平地でハンドルから手を離すと左に曲がる。常に右にハンドルを切り続けないと直進できない。
161,2020年08月19日,東京,ＨＰ,クライスラー,ジープラングラーアンリミテッドサハラ,2020年07月,不明,ABA-JL20L,N,かじ取り,納車時から,ハンドルの遊びが大きく、かつ走行中ハンドルが左に取られる。平地でハンドルから手を離すと左に曲がる。常に右にハンドルを切り続けないと直進できない。
162,2020年08月19日,東京,ＨＰ,テスラ,モデルＳ,2014年09月,"67,900 Km",ZAA-SL1SA,L1S,その他,２０１９年５月,センターパネルがブラックアウトし、何をしても再起動しなくなり、エアコン等が操作できなくなった。
163,2020年08月19日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,オデッセイ,2004年09月,"111,700 Km",DBA-RB1,K24A,かじ取り,不明,パワーステアリングが故障したため、走行中に突然ハンドルがロック状態になり、カーブを曲がれなくなった。
164,2020年08月19日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカＤ２,2012年09月,"30,200 Km",DBA-MB15S,K12B,車枠・車体,不明,フロントグリルと、リヤゲートガーニッシュに水が溜まる。
165,2020年08月19日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,クリッパー,2004年08月,不明,LE-U72T,3G83,エンジン,不明,エンジンのリングギアが削れたため、エンジンが始動できなくなった。
166,2020年08月19日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザ,2013年07月,"65,000 Km",LDA-GJ2FW,SH,保安灯火,２０２０年７月の車検時に発見,左前照灯のリフレクタが焼け溶け、火災寸前のような状態になっていた。
167,2020年08月19日,愛知,ＨＰ,ダイハツ,タント,2019年10月,"83,600 Km",CBA-L350S,EF,電気装置,不明,オルタネーターアジャストステーが折損し、異音、ベルト鳴きが発生した。バッテリーの警告が点灯した。
168,2020年08月19日,三重,電話,スズキ,ワゴンＲ,2009年09月,"20,000 Km",DBA-MH23S,K6A,エンジン,不明,エアコンをつけた状態で乗るとエンストする。
169,2020年08月19日,大阪,ＨＰ,ＢＭＷ,２１８ｄ,2015年11月,"30,000 Km",LDA-2C20,B47C20A,動力伝達,２０１９年１２月,トランスミッションの内部故障により、市街を通常走行中にドライブトレーン異常の警告が出て、走りが重たくなった。
170,2020年08月19日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2015年08月,"83,000 Km",TKG-FEB50,4P10,車枠・車体,不明,サイドバンパーをフレームに取り付けるためのボルト穴部分に亀裂が発生した。
171,2020年08月19日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2011年11月,"90,000 Km",DBA-C26,MR20,動力伝達,不明,ＣＶＴの不具合により、交差点で発進時に突然アクセルペダルを踏んでもガラガラと異音がして、動力が切れたような状態で進まなくなり、惰性で路肩に停車した。
172,2020年08月19日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2011年02月,"85,600 Km",DBA-MH23S,K6A,その他,不明,エアコンのエバポレーターからガス漏れし、エアコンが効かなくなった。
173,2020年08月19日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2013年03月,"108,200 Km",LDA-KE2FW,SH,保安灯火,不明,左右のドアミラーが内部の歯車が破損し、格納できなくなった。
174,2020年08月19日,熊本,ＨＰ,ニッサン,ルークス,2011年10月,"88,658 Km",DBA-ML21S,K6A,エンジン,２０２０年５月,プッシュスタートでエンジンがかからなくなった。
175,2020年08月19日,大分,ＨＰ,マツダ,ＣＸ－５,2017年02月,"89,000 Km",LDA-KF2P,642,その他,２０２０年８月１５,エアコンのサーモスタット（フロスト・スイッチ）の不良により、走行中にエアコンの風量調整をしても風が出なくなった。
176,2020年08月18日,東京,ＨＰ,テスラ,モデル３,2020年04月,"5,202 Km",ZAA-3L13,3D1,電動機(モーター),２０２０年８月１７日,走行中にいきなり警告音が鳴り、ディスプレイに「走行できません。安全に停止して下さい」と出てアクセルが反応しなくなった。
177,2020年08月18日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2015年03月,"50,400 Km",DBA-B21A,3B20,保安灯火,不明,ドアミラーが格納しなくなった。
178,2020年08月18日,愛知,ＨＰ,ニッサン,ルークス,2012年02月,"40,244 Km",DBA-ML21S,K6A,かじ取り,２０２０年８月１８日,ステアリングロックの不良により、出先で突然エンジンが始動しなくなった。
179,2020年08月18日,大阪,ＨＰ,トヨタ,ヴォクシー,2014年05月,"57,099 Km",DBA-ZRR80G,3ZR,電気装置,２０２０年７月１６日,ネットワークゲートウェイコンピュータの不良により、早期にバッテリーがあがる。
180,2020年08月18日,京都,ＨＰ,スバル,ステラ,2007年12月,"58,313 Km",DBA-RN1,EN07,動力伝達,不明,リコール対策後に走行８０００ｋｍ使用したところで、ＣＶＴオイルポンプの不良によりエンジンチェックランプが点灯した。
181,2020年08月18日,兵庫,ＨＰ,スバル,レガシィツーリングワゴン,2012年08月,"84,231 Km",DBA-BRM,FB25,保安灯火,２０１８年,右後部及び右前部のパワーウインドウが全く動かなくなった。
182,2020年08月18日,兵庫,ＨＰ,ニッサン,エルグランド,2012年05月,"78,610 Km",DBA-TNE52,QR25,動力伝達,２０２０年８月７日　１７：４０頃,ＣＶＴの不具合により、走行中にアクセルペダルを踏んでも前進しなくなった。
183,2020年08月18日,福岡,ＨＰ,マツダ,ＣＸ－３,2015年04月,"82,000 Km",LDA-DK5FW,S5,電気装置,２０２０年８月１６日,一般道走行中に、右前付近にてパタパタ音がなり、直ぐに停車して確認すると、オルタネーターのプーリーが落ちかけ、ベルトが破断していた。
184,2020年08月18日,福岡,ＨＰ,ホンダ,フィット,2020年05月,944 Km,6BA-GR1,L13B,制動装置,２０２０年６月２５日,ブレーキペダルを踏むとギー・ギーと連続した異音が発生した。
185,2020年08月18日,福岡,ＨＰ,ホンダ,フィット,2020年05月,944 Km,6BA-GR1,L13B,車枠・車体,２０２０年６月２４日,下り坂で突然ゴーという音が発生した。
186,2020年08月18日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エルグランド,2011年05月,"60,000 Km",DBA-TE52,QR25,かじ取り,２０２０年８月１３日,パワーステアリングの不具合により、車に乗ろうとした際にハンドルが重たくなっていた。確認したところ、オイルが漏れていた。
187,2020年08月18日,宮崎,ＨＰ,ニッサン,セレナ,2016年03月,"33,300 Km",DAA-HFC26,MR20-SM23,乗車装置,２０２０年８月１７日、１９：４０,エンジンを始動したまま、集中ロックをかけた後、運転席以外のドアよりロックして車外へ出た際、車外からキーレスの電波、およびメカニカルキー共に施錠・解錠が不可になる。
188,2020年08月17日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2017年05月,"650,000 Km",QPG-FU65VZ,6R10,エンジン,不明,樹脂製のエンジンオイルパンに亀裂が生じ、エンジンオイルが漏れた。
189,2020年08月17日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2017年05月,"600,000 Km",QPG-FU65VZ,6R10,エンジン,不明,インジェクターの不良により、エンジンチェックランプ、排気ガスチェックランプが点灯して出力が低下するため、坂道で４０ｋｍ／ｈ程度しか出なくなる。
190,2020年08月17日,秋田,電話,ニッサン,デイズルークス,2015年02月,"10,000 Km",DBA-B21A,3B20,エンジン,２０２０年８月,スタートボタンを押してもエンジンがかからない。
191,2020年08月17日,東京,ＨＰ,テスラ,モデルＳ,2015年03月,"86,000 Km",ZAA-SL1S,L1S,その他,２０２０年８月６日,センターモニターが表示しなくなった。
192,2020年08月17日,東京,ＨＰ,ＢＭＷ,Ｘ５,2013年03月,"101,000 Km",DBA-ZV30S,N55B30A,エンジン,２０２０年７月,一般道路で信号待ちの際に、突然、車のモニターに「エンジン出力異常」と警告が表示されてエンジンがストップした。その後、エンジンを掛けるが全く反応しなくなった。
193,2020年08月17日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,不明,不明,DBA-GK3,L13B,エンジン,半年くらい前,走行中に異常な振動が発生する。バッテリーや、点火プラグなどを交換すると、一時的に解消するが、しばらくすると再発する。
194,2020年08月17日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウンハイブリッド,2013年10月,"360,000 Km",DAA-AWS210,2AR-1KM,制動装置,不明,一般道を走行中、警告音とブレーキ異常の警告表示が出るとともに、ブレーキペダルが踏み抜けるような状態になった。
195,2020年08月17日,神奈川,ＨＰ,スズキ,スイフト,2007年06月,"81,374 Km",CBA-ZC31S,M16A,制動装置,２０２０年８月７日,エンジン始動時にＥＳＰ警告灯が点灯し、ＡＢＳ及び横滑り防止機能が停止した。
196,2020年08月17日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2015年08月,"24,400 Km",DBA-LA300S,KF,乗車装置,２０２０年８月１４日,交差点で、右折車両に追突し、自車両が大きくくの字型に損傷するほどの破損をしたが、この際にエアバッグが開かなかった。
197,2020年08月17日,埼玉,ＨＰ,スバル,レガシィツーリングワゴン,2014年06月,"51,000 Km",DBA-BRM,FB25,制動装置,２０２０年６月頃より,エンジン始動時、ブレーキペダルが重く、かなり力を入れないと踏み込めない。
198,2020年08月17日,埼玉,ＨＰ,ニッサン,セレナ,2010年08月,"52,500 Km",DBA-CC25,MR20,エンジン,２０１９年１０月頃,走行時、段差などでゴトゴト音がするようになり、少しずつ音の出る頻度が多くなってきた。また、アイドリング時のエンジン振動が大きくなってきており、Ｄレンジにおいて顕著に症状が現れる。
199,2020年08月17日,茨城,ＨＰ,三菱,ふそうキャンター,2016年10月,"279,000 Km",TPG-FEB50,4P10,動力伝達,２０２０年８月１４日,配送途中、突然Ｔ／Ｍ　ＳＹＳの警告灯が点灯してシフトできなくなり、走行出来なくなった。
200,2020年08月17日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ３,不明,不明,6BA-BP5P,P5,その他,不明,アクティブドライビングディスプレイ搭載車で、ディスプレイに西日が当たると、鏡のように反射して眩しい。
201,2020年08月17日,京都,ＨＰ,ＢＭＷ,３２０ｄ　ツーリング,2015年11月,"20,000 Km",LDA-3D20,N47D20C,エンジン,２０２０年８月１４日,下り坂でフットブレーキで停車中に突然エンジン回転数が上がり、前車に追突した。
202,2020年08月17日,山口,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,不明,"146,200 Km",GF-L900S,EF,エンジン,不明,セルモーターから発煙した。
203,2020年08月16日,東京,ＨＰ,メルセデス・ベンツ,Ｖ２２０ｄ,2016年12月,"45,000 Km",LDA-447811,651,車枠・車体,購入後３０ヶ月,外装パネル接合部の塗装が剥離した。
204,2020年08月16日,神奈川,ＨＰ,フォルクスワーゲン,ゴルフ,2009年09月,"53,658 Km",ABA-1KCAV,CAV,動力伝達,２０２０年８月１１日,一般道路走行中に、メーターパネルに（ｔｒａｎｓｍｉｓｓｉｏｎ　ｏｖｅｒｈｅａｔｅｄ）の異常表示が出た。警告音も出たため、路肩に停車したところ、走行不能となった。
205,2020年08月16日,静岡,ＨＰ,トヨタ,カローラツーリング,2020年06月,"1,140 Km",3BA-ZRE212W,2ZR,乗車装置,２０２０年８月１５日（納車１ケ月半ほど）,スマートキーを使用してドアロックを解除し、助手席側ドアを開けようとしたが、ドアが開かなくなっていた。ドアロックは、見た目では解除されているが、運転席ドアを開けて内側から開けようとドアハンドルを引いても開かない。
206,2020年08月16日,静岡,ＨＰ,ニッサン,セレナ,2012年08月,"61,814 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年８月１２日,一般道を走行中にエンジンルーム内からガラガラと異音が一瞬鳴った。その後、音が消えたため、走行を継続したところ、車両停止時にエンジンが停止し、再始動して走行を再開したところ、ブレーキ、バッテリーの警告が点灯し、アイドリングストップボタンが点滅したため、停車場所を探しつつ走行を続けたところ、エンジンがオーバーヒートし、挙動がおかしくなった。
207,2020年08月16日,兵庫,ＨＰ,ダイハツ,タント,2019年04月,不明,DBA-LA600S,KF,制動装置,２０２０年８月１６日１３時頃,何もないところでピピピピピと音がなって、いきなり自動ブレーキがかかった。
208,2020年08月16日,滋賀,ＨＰ,スバル,レガシィＢ４,2007年03月,"80,500 Km",CBA-BL5,EJ20,排ｶﾞｽ･騒音,２０２０年６月上旬,朝エンジンを始動するとエンジン警告灯が点灯し、確認のためボンネットを開けたところ、２次エアポンプ部より発煙・異臭が発生した。
209,2020年08月16日,福岡,ＨＰ,ニッサン,デイズルークス,2016年11月,"37,900 Km",DBA-B21A,3B20,保安灯火,２０２０年８月１６日１０時ごろ,キーロックを解除したら、助手席側のサイドミラーが音だけ鳴って開かない。角度調節ボタンを押しても動かない。
210,2020年08月15日,青森,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ４,2019年02月,"86,155 Km",ABA-8KCDNF,CDN,保安灯火,２０２０年８月５日,走行中に右サイドミラーのガラス鏡面部分が剥がれ落ちた。
211,2020年08月15日,茨城,ＨＰ,スバル,アウトバック,2008年06月,"147,000 Km",CBA-BPH,EJ25,動力伝達,２０２０年８月１５日,発進後の１速→２速の変速時に後ろから押されるような衝撃をうける。ＡＴＦの温度警告、ＡＢＳとＶＤＣの警告灯が表示される。
212,2020年08月15日,愛知,ＨＰ,フォルクスワーゲン,ザ・ビートル,2015年06月,"57,725 Km",ABA-16CPL,CPL,保安灯火,２０２０年８月１４日,走行中にドアミラーのガラスだけが外れて落下し、割れた。
213,2020年08月15日,愛知,ＨＰ,フォルクスワーゲン,ザ・ビートル,2015年06月,"56,689 Km",ABA-16CPL,CPL,車枠・車体,２０２０年７月１８日,フューエルリッドのふたのロック／アンロックをするアクチュエーター内部のモーターのブラシが磨耗して通電不良を起こしたため、フューエルリッドが開かなくなった。
