番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
110,2020年09月23日,福井,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィツーリングワゴン,2014年03月,"100,000 Km",DBA-BRG,FA20,動力伝達,２０２０年９月,ＣＶＴコンピュータの故障により、変速ショックが出るようになった。
111,2020年09月23日,大阪,ＨＰ,ボルボ,Ｓ６０　Ｔ４,2013年10月,"27,400 Km",DBA-FB4164T,B4164T,乗車装置,２０２０年６月頃,運転席側のシートベルトが、降車時に巻き取られず、たるんだ状態の不具合が起こる。
112,2020年09月23日,兵庫,ＨＰ,メルセデス・ベンツ,Ａ２００ｄ,2020年05月,"6,000 Km",3DA-177112,654,制動装置,２０２０年９月２１日１６：００過ぎ,高速道路のトンネルを走行中、急に赤色三角表示とピピピと警告音が鳴り、同時にガンと急ブレーキがかかった。障害物はなかった。
113,2020年09月23日,福岡,ＨＰ,三菱,デリカＤ５,2013年03月,"103,500 Km",LDA-CV1W,4N14,エンジン,２０２０年７月頃,坂道を上るときやアクセルペダルを踏み込んだ際にエンジンからキュイーンと音がなるようになった。（ターボチャージャーからの異音）
114,2020年09月22日,北海道,ＨＰ,スバル,エクシーガ,2009年03月,"93,450 Km",CBA-YA5,EJ20,動力伝達,２０１７年７月頃から２０２０年９月まで月,信号発進等で加速時、ニュートラルで加速しなくなり、その後追突されたような強い衝撃発生する。その後、各種警告灯が点灯した。
115,2020年09月22日,宮城,ＨＰ,ニッサン,デイズ,2016年03月,"43,000 Km",DBA-B21W,3B20,乗車装置,先月から頻繁に症状が出る,鍵の開閉時に後部席とトランクのカギが開閉していないことがある。
116,2020年09月22日,東京,ＨＰ,ニッサン,セレナ,2015年08月,"22,596 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,ＣＶＴの不具合により走行時にガクガクする。プログラミング作業をしたが直らず、ＣＶＴ交換になった。
117,2020年09月22日,東京,ＨＰ,ニッサン,セレナ,2015年08月,"35,092 Km",DAA-HFC26,MR20-SM23,保安灯火,不明,ハイマウントストップランプに縦にひび割れが発生した。
118,2020年09月22日,東京,ＨＰ,ニッサン,セレナ,2015年08月,"30,880 Km",DAA-HFC26,MR20-SM23,かじ取り,不明,ハンドルを動かすとステアリングからコクンと音が鳴る。ステアリングロアシャフトからの音と診断され、交換を行ったが解消せず、さらにパワーステアリングギアボックス交換になった。
119,2020年09月22日,東京,ＨＰ,ホンダ,ＮＳＸ,2018年06月,"11,000 Km",CAA-NC1,JNC-H2-H3-H3,エンジン,２０２０年９月２１日,高速道路走行中、警告音とともにエンジン出力低下の警告が出て速度が低下したため、路肩で停車したところ、再スタート出来なくなった。
120,2020年09月22日,千葉,ＨＰ,スバル,レガシィツーリングワゴン,2013年03月,"52,000 Km",DBA-BRM,FB25,制動装置,２０２０年７月頃から,ブレーキマスターバッグの気密不良により、６時間程度駐車すると、エンジン始動時にブレーキパッドの踏みしろがなくなり、固くなる。
121,2020年09月22日,岐阜,ＨＰ,ニッサン,セレナ,2015年03月,不明,DAA-HFC26,MR20-SM23,動力伝達,１～２年前,ＣＶＴの不具合により、走行中にアクセルペダルをどれだけ踏んでもスピードが上がらなくなった。
122,2020年09月21日,神奈川,ＨＰ,アルファロメオ,ジュリアクワドリホリオ,2018年03月,"10,939 Km",ABA-95229,670050436,車枠・車体,２０２０年９月２０日,右折左折すると、ギリギリ・カリカリと大きな音がする。
123,2020年09月21日,神奈川,ＨＰ,スバル,ＷＲＸ　ＳＴＩ,2011年08月,"18,700 Km",CBA-GVF,EJ25,動力伝達,２０２０年９月２０日,ＡＴ油温警告灯・ＡＢＳ警告灯・ＶＤＣ警告灯が点灯し、翌日に低速時追突されたかのような変速ショックを感じた。
124,2020年09月21日,静岡,ＨＰ,フォルクスワーゲン,ポロ,2020年07月,不明,ABA-AWCHZ,CHZ,エンジン,２０２０年９月５日,一般道路の交差点を信号待ちから発進後、交差点を過ぎてまもなくアクセルの反応が無くなり減速し、そのままエンジンが停止して走行不能になった。
125,2020年09月21日,岐阜,ＨＰ,トヨタ,ヴェルファイア,2017年07月,"38,800 Km",DBA-AGH30W,2AR,乗車装置,２０１８年,発進時とブレーキを踏んだ時にスライドドア左からカクッ、コトッという音が頻繁に鳴るようになった。
126,2020年09月21日,大阪,ＨＰ,ニッサン,セレナ,2014年07月,"55,000 Km",DAA-HC26,MR20-SM23,動力伝達,２０２０年７月１日,ＣＶＴの不良により、アクセルペダルを踏み込んでも速度があがらずノッキングする。
127,2020年09月21日,福岡,ＨＰ,ニッサン,ノート,2016年02月,"41,637 Km",DBA-E12,HR12,エンジン,２０２０年９月１６日,高速道路を出た直後、車床あたりで異音（バタバタ音）が発生したため確認したところ、エンジンベルトが千切れていた。
128,2020年09月20日,宮城,ＨＰ,ニッサン,ジューク,2014年11月,"57,000 Km",CBA-NF15,MR16,動力伝達,不明,ＣＶＴの不具合により、高速を一定速度で走行中、ガクガクと異常な振動が出はじめ、数日後にチェックランプが点灯した。
129,2020年09月20日,神奈川,ＨＰ,スバル,インプレッサ,2002年08月,"72,500 Km",TA-GDA,EJ20,エンジン,２０１９年９月１９日,商店街を低速走行中にアクセルペダル（アクセルブラケット）が脱落した。ボデー隔壁とアクセルブラケットがスポット溶接されていたが、そのスポット溶接部分から剥離していた。
130,2020年09月20日,愛知,ＨＰ,レクサス,ＩＳ３００ｈ,2013年07月,"77,300 Km",DAA-AVE30,2AR-1KM,走行装置,２０２０年８月,約３８０００ｋｍの使用でリアタイヤ内側が異常摩耗した。
131,2020年09月20日,京都,ＨＰ,マツダ,ＲＸ－８,2003年04月,"94,000 Km",LA-SE3P,13B,かじ取り,２０２０年９月,エンジン始動直後の発進時にハンドルがガクガクし、勝手に切れてぶつかりそうになった。
132,2020年09月20日,奈良,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2017年09月,"25,900 Km",DBA-1TCZD,CZD,走行装置,２０２０年９月,左後輪のハブグリスシールド不良により、ハブ部に滲みが発見された。
133,2020年09月19日,長野,ＨＰ,ホンダ,フィット,2020年05月,不明,6AA-GR8,LEB-H5,車枠・車体,２０２０年６月と９月,フロントバンパーにはめ込まれているウレタン部分が、直ぐに外れてしまう。
134,2020年09月19日,神奈川,ＨＰ,ニッサン,セレナ,2018年11月,"6,600 Km",DAA-GFC27,MR20-SM24,乗車装置,２０１９年,エンジンを切り、８分から１０分程度後にスライドドアが閉まってきた。
135,2020年09月19日,埼玉,ＨＰ,ＵＤトラックス,クオン,2013年11月,"546,500 Km",QKG-GK6XAB,GH13,電気装置,２０２０年９月,トラクターとトレーラーを繋ぐジャンパーケーブルの被膜が剥がれて配線がショートしたため、走行中にＡＢＳ警告灯が点灯した。
136,2020年09月19日,岐阜,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2015年09月,"55,200 Km",DAA-RU3,LEB-H1,エンジン,２０２０年９月,スタートスイッチを押してハイブリッドシステム起動と同時に「Ｈｏｎｄａスマートキーシステム点検」と警告表示が出た。
137,2020年09月19日,大阪,ＨＰ,三菱,デリカＤ５,2016年02月,"42,000 Km",LDA-CV1W,4N14,保安灯火,２０２０年３月,左前照灯のバルブのバネを固定するツメが欠損したため、左ロービームの光軸が安定しなくなった。
138,2020年09月19日,兵庫,ＨＰ,メルセデス・ベンツ,Ｃ２００ステーションワゴン,2013年08月,"62,768 Km",DBA-204248,271,エンジン,２０２０年７月ごろ,カムシャフト・アジャスターとチェーンがずれて始動時に空回りするようになったため、ある日突然、エンジン始動時にガラガラ音が鳴り、エンジンがかかりにくくなった。エンジン警告灯が点灯した。
139,2020年09月18日,北海道,ＨＰ,三菱,ふそうローザ,2012年08月,"167,468 Km",TPG-BE640G,4P10,エンジン,２０２０年９月,駐車場を出発し数百メートル走行後、エンジンが不調になり、加速できなくなったため路肩に停止。その後エンジンが始動できなくなった。整備工場で確認したところ、エンジンのエキゾーストバルブが脱落し、内部で噛み込みが発生していた。
140,2020年09月18日,秋田,ＨＰ,スバル,エクシーガ,2008年09月,"173,500 Km",CBA-YA5,EJ20,動力伝達,２０２０年９月,低速走行時に一度エンジンが空転し、その後追突されたかのような衝撃があり急加速した。かなりの衝撃で首に違和感を感じる程だった。
141,2020年09月18日,東京,ＨＰ,ジャガー,Ｓタイプ　Ｒ,2004年06月,"96,100 Km",GH-J011C,1B,保安灯火,２０２０年８月,警告表示はなく、走行中にヘッドライトが数秒間消える。
142,2020年09月18日,神奈川,ＨＰ,メルセデス・ベンツ,Ｅ２２０ｄ,2018年09月,"17,000 Km",LDA-213004C,654,車枠・車体,２０２０年３月以降,車両停止時にノイズと車両に揺れが発生。下り坂での停車の際は特に大きなノイズが車両前方から聞こえる。ホールド後の発進時も同様になる。
143,2020年09月18日,千葉,文書,モト・グッツィ,Ｖ７ストーン,2016年06月,"9,000 Km",ZGULW,AN,保安灯火,不明,初回車検で、前照灯の照度が３分の１しか出ずに不合格になった。
144,2020年09月18日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年10月,"70,000 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,ＣＶＴの不具合により、発進直後のエンジン回転が１５００～２０００回転あたりのところで、異常な振動が出る。
145,2020年09月18日,兵庫,ＨＰ,レクサス,ＬＳ５００ｈ,2019年07月,不明,DAA-GVF50,8GR-2NM,エンジン,２０２０年９月１８日,交差点の右折レーンに入り徐行し、右折青矢印が点灯したのでアクセルペダルを踏んで右折しようとしたところ、車がまったく加速しなかった。最終的にはアクセルを全開にし続けていると緩やかに加速し、すぐに元の状態に戻った。
146,2020年09月18日,兵庫,ＨＰ,レクサス,ＬＳ５００ｈ,2019年07月,不明,DAA-GVF50,8GR-2NM,制動装置,新車購入後１年で２０回ほど不定期に発生,信号待ちなどで減速する際、アクセルを抜いて惰性で走っているとき、急にブレーキがかかったかのように減速する。
147,2020年09月18日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,2019年03月,不明,DBA-GB5,L15B,その他,不明,アクティブクルーズコントロールがセットできなくなることがある。
148,2020年09月18日,山口,ＨＰ,ホンダ,Ｎ－ＢＯＸ　カスタム,2013年08月,"60,000 Km",DBA-JF1,S07A,動力伝達,２０２０年９月１５日,セレクトレバーの解除ボタン内部の破損により、セレクトレバーをＰに入れた後、発進するためＤに入れようとしても全然動かなくなり、道路の真ん中で立往生した。
149,2020年09月18日,佐賀,ＨＰ,三菱,ｅＫワゴン,2017年05月,"48,100 Km",DBA-B11W,3B20,保安灯火,２０２０年９月,駐車しミラーを閉じようとしたら開閉ができなくなった。
150,2020年09月17日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,マジェスティ,2007年01月,不明,JBK-SG20J,G359E,保安灯火,不明,配線の接触不良により、前照灯がちらつく。
151,2020年09月17日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2012年02月,"48,000 Km",DAA-ZVW30,2ZR-3JM,電気装置,不明,ハイブリッドシステムが故障した。
152,2020年09月17日,京都,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2010年03月,"136,500 Km",DBA-MK21S,K6A,緩衝装置,２０２０年９月９日,一般道を走行中に前輪のロアアームが抜けたため、走行不能になった。
153,2020年09月17日,兵庫,電話,メルセデス・ベンツ,Ｃ２００,2015年06月,"34,100 Km",RBA-205042C,274,電気装置,２０２０年９月２日,駐車場に駐車後、２分後にボンネットから煙が出ているのを確認し、開けてみると出火していたため消防に連絡した。
154,2020年09月17日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2018年01月,不明,DBA-B21A,3B20,保安灯火,不明,運転席側のドアミラーが開閉しなくなった。
155,2020年09月17日,奈良,24時間電話,スバル,インプレッサ,2015年02月,"47,000 Km",DBA-GP7,FB20,制動装置,２０２０年４月５日,ブレーキマスターバッグの気密保持不良により、丸一日停車後、エンジンを始動する際にブレーキペダルが固くなる。
156,2020年09月17日,山口,ＨＰ,マツダ,アテンザワゴン,2015年07月,"169,000 Km",LDA-GJ2FW,SH,エンジン,２０１５年９月９日,走行中、突然エンジンの出力が低下した。警告灯は一過性に点滅したのみであったが、オーバーヒートでエンジンが破損した。
157,2020年09月17日,山口,ＨＰ,マツダ,アテンザワゴン,2015年07月,"169,000 Km",LDA-GJ2FW,SH,車枠・車体,購入当初より,運転席シート左側のコンソールボックスとの隙間に物が落下したため、販売店に相談をしたところ、シートを外さないと取れないと説明を受けた。
158,2020年09月17日,香川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハリアー,2017年07月,"36,900 Km",DBA-ZSU60W,3ZR,車枠・車体,最近,前フェンダーの純正モデリスタアンダースポイラ取付部に亀裂があった。
159,2020年09月17日,福岡,ＨＰ,日野,プロフィア,2011年03月,"9,200 Km",LKG-FW1EXBG,E13C,動力伝達,２０２０年８月６日,セイフティアイ異常が出ていて、走行を続けていると、セイフティアイ異常の他に、エンジン系統表示停止、ＥＢＳ・ＡＢＳ表示停止、プロシフト表示停止、エアサス表示停止の表示を繰り返し、水温計・アドブルー計が動かなくなり、プロシフトが効かなくなり停車してしまう。放置していたりしていると、突然すべての異常表示が消えてなくなり、正常な状態になってしまう。
160,2020年09月17日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2013年09月,"532,400 Km",QDG-FV50VJR,6R10,エンジン,不明,エンジンオイルの消費が多くなった。
161,2020年09月17日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2013年09月,"532,400 Km",QDG-FV50VJR,6R10,エンジン,不明,エンジンオイルの消費が多くなった。
162,2020年09月17日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2013年09月,"532,400 Km",QDG-FV50VJR,6R10,排ｶﾞｽ･騒音,不明,排ガス減少装置の不具合により、ススが焼けなくなった
163,2020年09月16日,福島,ＨＰ,マツダ,デミオ,2008年01月,"82,000 Km",DBA-DE5FS,ZY,エンジン,直近２週間で２回,走行中にエンストを起こした。車の往来が激しいところで尚且つ退避する場所がなかったため、緊急停車後、エンジン再始動をし、走行することができた。
164,2020年09月16日,富山,ＨＰ,トヨタ,ライズ,2020年01月,"2,380 Km",5BA-A200A,1KR,エンジン,２０２０年８月１７日,エンジン停止後、パワーステアリング・エンジン警告灯が点灯し、エンジンが再始動しなかった。
165,2020年09月16日,東京,ＨＰ,三菱,ふそうキャンター,2014年01月,"105,403 Km",TKG-FBA20,4P10,エンジン,２０２０年７月１４日,排気バルブ側のロッカーアームが損傷し、ロッカーアームの破片がロッカーカバーを内側から突いたため、カバーに亀裂が生じてオイルが漏れた。
166,2020年09月16日,東京,ＨＰ,マツダ,ＲＸ－８,2007年11月,"87,000 Km",ABA-SE3P,13B,乗車装置,運転席側：１０年目、助手席側：１３年目,ドアアウターハンドルにクラックが生じ、ドア開閉が不可能になった。
167,2020年09月16日,神奈川,ＨＰ,ニッサン,セレナ,2013年03月,"33,300 Km",DAA-HFC26,MR20-SM23,保安灯火,不明,ハイマウントストップランプが割れ、ブレーキランプの一部が、明るく点灯しない。
168,2020年09月16日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＲＡＶ４ハイブリット,2019年07月,不明,6AA-AXAH54,A25A-3NM-4NM,車枠・車体,２０２０年,ラゲッジボードを固定するための内装固定部が破損し、走行中にラゲッジボードが落ちた。
169,2020年09月16日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＡＭＧ　Ｅ５３　４ＭＡＴＩＣ＋,2019年10月,不明,CAA-213061,256-EM0014,制動装置,２０２０年,高速道路を６０～７０ｋｍ／ｈで走行中、渋滞で前方が止まっていたため、強めにブレーキをかけようとしたところ、ペダルが踏み抜けたような感触でブレーキが効かず、車がスーッと流れてしまい、前車に追突をした。この際、衝突安全ブレーキは作動しなかった。
170,2020年09月16日,埼玉,ＨＰ,フォルクスワーゲン,ゴルフ,2014年03月,"100,200 Km",DBA-AUCJZ,CJZ,動力伝達,２０２０年９月１３日,ＤＳＧの不具合により、走行中、メーター内の警告灯が点灯と点滅し、アクセルを開けるとギアがガクガクして切り替わらず加速できなくなった。メーターパネルを見ると警告灯が点灯したり点滅していた。
171,2020年09月16日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2017年04月,"99,145 Km",TPG-FBA20,4P10,制動装置,不明,前回の車検で、前輪のブレーキパッドが８ｍｍ残っていたが、そこから４５０００ｋｍの走行で左前輪のブレーキパッドが摩耗しきってしまい、パッドが脱落した。
172,2020年09月16日,愛知,ＨＰ,ニッサン,デイズルークス,2017年05月,"30,000 Km",DBA-B21A,3B20,保安灯火,２０２０年９月１１日,ある日突然、ドアロックをしても左側のドアミラーが開閉しなくなった。（モーター音はする）
173,2020年09月16日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,アクシスＺ１２５,不明,不明,2BJ-SED7J,不明,エンジン,不明,購入から１年程度の車両でオイル漏れが発生した。
174,2020年09月16日,三重,ＨＰ,いすゞ,エルフ,2009年04月,"88,000 Km",PKG-NPR75N,4HK1,エンジン,購入後４～５年,ターボチャージャーの不良により、走行中にエンジンチェックランプが点灯し、車速が上がらなくなった。
175,2020年09月16日,広島,ＨＰ,スバル,ＷＲＸ－Ｓ４,2018年10月,"19,600 Km",DBA-VAG,FA20,燃料装置,２０２０年８月２２日　８月３０日,燃料ポンプが故障し、エンストした。燃料ポンプの修理をし、使用を再開したところ、今度は燃料ポンプ系統のヒューズが切れたため、エンストした。
176,2020年09月16日,高知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2020年02月,不明,DAA-GC27,MR20-SM24,制動装置,購入直後から,前方に何の異常もないのにも関わらず、突然衝突回避ブレーキが作動し、車が急減速した。
177,2020年09月16日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,その他,ウイルズウィン　ロイヤルマフラー　ポッパータイプ,不明,不明,-,不明,装置その他,不明,スズキアドレスＶ１２５Ｓに当該製品を装着したところ、車高等を一切改造していないのにも関わらず、道路の凹凸でマフラーが路面に接触する。
178,2020年09月16日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,2015年04月,"39,500 Km",DBA-RP3,L15B,動力伝達,不明,エンジン始動直後、変速機にオイルが回らないため、チェンジレバーをＤに入れても車が進まない。
179,2020年09月16日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,2015年04月,"39,500 Km",DBA-RP3,L15B,保安灯火,不明,車を使用中、スマートキーシステム点検、車線逸脱点検、オートライト点検、アイドリングストップ点検という警告表示が出るとともにウインカーが点かなくなった。
180,2020年09月15日,宮城,ＨＰ,ダイハツ,ウェイク,2015年01月,"60,000 Km",DBA-LA710S,KF,エンジン,５５０００ｋｍ位,エンジンをかけた際、またアイドリング中にエンジンからガタガタとい異音がし、日が経つにつれ音が大きくなった。整備工場へ入庫したところ、ウォーターポンプのガタがあると診断された。
181,2020年09月15日,秋田,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１１８ｄ,2018年02月,"30,000 Km",LDA-1S20,B47D20A,走行装置,不明,１年３万ｋｍしか使用していないのに、４本の夏タイヤのうち１本だけがスリップサインが出るほど摩耗した。
182,2020年09月15日,新潟,来訪,ホンダ,インテグラ,2013年09月,"102,700 Km",EBL-RC62,RC61E,その他,２０２０年８月,走行中異音を感じ、車両を確認したところチェーンケースを固定する２カ所のステーうち、１カ所がスイングアームとの溶接部から折損していた。
183,2020年09月15日,新潟,ＨＰ,ニッサン,エクストレイル,2012年06月,"75,000 Km",LDA-DNT31,M9R,エンジン,２０２０年７月,信号待ちの際何の前触れも無くエンストした。走行中にはエンジン回転が３０００回転以上上がらなくなった。
184,2020年09月15日,新潟,ＨＰ,ホンダ,バモスホビオ,2003年09月,"126,500 Km",LA-HM4,E07Z,エンジン,２００８年,オイルフィードパイプからオイルが漏れ、触媒コンバーターに付着し発煙した。
185,2020年09月15日,石川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2008年01月,"122,000 Km",DBA-MK21S,K6A,その他,２０２０年９月,エアコンのエバポレーターとコンプレッサーのリコール対策を済ませた車両にも関わらず、エバポレーターからのガス漏れが発生し、エアコンが冷えなくなった。
186,2020年09月15日,神奈川,ＨＰ,スズキ,ジムニー,2017年02月,"32,000 Km",ABA-JB23W,K6A,かじ取り,２０２０年５月頃,高速道路を８０ｋｍ／ｈで走行中、ハンドルに小刻みな振動が発生。振動が次第に大きくなり車体全体が大きく振動するようになり、制御不能となって路肩に停止した。
187,2020年09月15日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ルークス,不明,不明,DBA-ML21S,不明,その他,不明,コンプレッサーのベアリングから異音がする。
188,2020年09月15日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2013年01月,"75,000 Km",DBA-JF2,S07A,動力伝達,不明,ＣＶＴの不具合により走行中にガタガタと異音が出る。
189,2020年09月15日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラスポーツ,2019年07月,不明,3BA-NRE210H,8NR,保安灯火,不明,ブレーキホールド（信号待ちで足を離してもブレーキ保持）機能において、ブレーキランプが消えてしまう。
190,2020年09月15日,静岡,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ３,2012年12月,"96,000 Km",DAA-3F30,N55B30A-M230,制動装置,２０２０年８月６日,ブレーキのバキュームポンプ不良により、走行開始後数分間、ブレーキを掛けると途中から勝手にペダルが入り込みＡＢＳが作動する。その後、停車時に警告音が鳴って、「エンジンオートスタートストップ作動不能」の警告とともにアイドルストップしなくなる。
191,2020年09月15日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイワゴン,2017年10月,不明,ABA-DA17W改,R06A,その他,不明,福祉仕様の車両で、ウインチのフックが外れていた。
192,2020年09月15日,大阪,ＨＰ,ＢＭＷ,１１６ｉ　ｓｔｙｌｅ,2013年11月,"41,300 Km",DBA-1A16,N13B16A,燃料装置,２０２０年９月７日,フューエルポンプ機能不良により、走行中にエンジンストールし停止した。
193,2020年09月15日,不明,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ジョグ,不明,不明,2BH-AY01,AF74E,走行装置,不明,カーブを走行中、後輪がロック・ブレーキがかかったような状態になり転倒した。バイクを確認したところ、後輪の芯棒が折れていた。
194,2020年09月14日,宮城,ＨＰ,スバル,レヴォーグ,2015年03月,"31,000 Km",DBA-VM4,FB16,緩衝装置,２回目の車検後,低速走行時、微速～２、３０ｋｍ／ｈぐらいまでで、フロント左ストラットからカタカタ、コトコト音が発生する。
195,2020年09月14日,石川,ＨＰ,ダイハツ,コペン,2015年10月,"51,000 Km",DBA-LA400K,KF,車枠・車体,２０１８年,走行中にルーフ内のリベットが破断して脱落した。
196,2020年09月14日,東京,ＨＰ,三菱,ふそうエアロスター,2010年12月,"359,944 Km",LKG-MP37FK,6M60,排ｶﾞｽ･騒音,２０２０年８月,夏の猛暑日になるような気温の時、運行後の車両に尿素を補充するときにキャップを開けるとアンモニアの刺激臭がし、目が痛くなる。
197,2020年09月14日,東京,ＨＰ,三菱,ふそうエアロスター,2010年12月,"359,944 Km",LKG-MP37FK,6M60,その他,２０２０年９月１４日,エアコンプレッサーヘッドに異物が堆積し、圧縮が出来なくなったため、発進後にエア圧が低下し、警告表示および警告音が鳴ったため、次バス停にて運行を中止した。
198,2020年09月14日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,2015年10月,"25,700 Km",DBA-RP3,L15B,乗車装置,不明,リアゲートの電子ロックが正しく機能せず、半ドア状態のまま開閉不能になる。
199,2020年09月14日,千葉,ＨＰ,スバル,フォレスター,2016年09月,"56,000 Km",DBA-SJ5,FB20,制動装置,２０２０年６月ごろ,数時間止めていると、エンジン始動時にブレーキペダルがかなり硬くなり、強い力をかけないと踏み込めず、エンジンが始動できない。
200,2020年09月14日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,シフォン,不明,"8,000 Km",5BA-LA650F,不明,排ｶﾞｽ･騒音,不明,燃料蒸発発散防止装置のバルブ不良により、オレンジ色のエンジンチェックランプが点灯した。
201,2020年09月14日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2015年07月,"299,300 Km",QKG-FV60VX,6R10,エンジン,不明,オイルパンからオイルがにじんでしまう。
202,2020年09月14日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2014年07月,"289,000 Km",QDG-FV50VJR,6R10,エンジン,２０２０年７月２６日,エンジンのブローバイガスを処理するＣＣＶの不良により、エンジンが破損した。
203,2020年09月14日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2012年06月,"180,000 Km",DBA-MK21S,K6A,エンジン,不明,プーリーの不良により、ファンベルトが縦方向に切れてしまう。
204,2020年09月14日,茨城,ＨＰ,三菱,ふそうキャンター,2015年11月,"334,150 Km",TPG-FEB50,4P10,エンジン,２０２０年９月１１日,高速道路走行中エンスト、一旦キーＯＦＦ後再始動走行できるが５分も走ると又エンストする。一般道では出なかった。
205,2020年09月14日,茨城,ＨＰ,三菱,ふそうキャンター,2015年11月,"357,173 Km",TPG-FEB50,4P10,排ｶﾞｽ･騒音,２０２０年９月１３日,高速道路走行中、「エンジン・アドブルー・ブルーテック」の警告灯が点灯した。
206,2020年09月14日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2009年01月,"110,000 Km",DBA-ANH20W,2AZ,車枠・車体,不明,３列目窓の上あたりの塗装が剥がれた。
207,2020年09月14日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2014年01月,"61,800 Km",DBA-NT32,MR20,その他,不明,気温が高いときに長時間運転していると、冷房の効きが悪くなり、風も弱くなることがある。
208,2020年09月14日,大阪,ＨＰ,スバル,エクシーガ,2013年12月,"87,348 Km",DBA-YAM,FB25,エンジン,２０２０年９月１４日,車検前点検時にエンジンオイルの漏れが確認された。
209,2020年09月14日,大阪,ＨＰ,マツダ,アテンザワゴン,2013年03月,"153,696 Km",LDA-GJ2FW,SH,エンジン,２０２０年９月７日,冷却水のバイパスパイプが損傷し、冷却水が漏れたため、走行中に高水温の案内表示が点灯した。
210,2020年09月14日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,フォワード,2013年06月,"658,200 Km",TKG-FRR90S2,4HK1,エンジン,不明,走行中に、突然エンジンからガラガラ・・と激しい異音がし、その後エンジンが破損した。
211,2020年09月14日,兵庫,ＨＰ,ホンダ,フィット,2015年02月,"53,000 Km",DAA-GP5,LEB-H1,制動装置,２０２０年４月,車庫から出そうとエンジンをかけたところ、足を乗せたブレーキペダルがさらに下がったような感じがあり、車が強く動き出そうになり、ブレーキを相当強く踏まなければならなかった。
212,2020年09月14日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2019年05月,不明,DAA-HE12,HR12-EM57,車枠・車体,不明,ガーネットレッド塗装の車で、塗装が２箇所位剥げた。
213,2020年09月13日,宮城,ＨＰ,マツダ,デミオ,2015年02月,"31,200 Km",LDA-DJ5FS,S5,動力伝達,２０２０年９月５日,一般道を走行中にシフトレバーがトランスミッションから外れ、走行不能となり、レッカー移動された。
214,2020年09月13日,岩手,ＨＰ,フィアット,５００Ｘクロスプラス,2017年02月,"30,436 Km",ABA-33414,55263323,動力伝達,２０２０年７月,リアルタイム方式四輪駆動車で、走行中に４ＷＤシステムの警告等が表示された。
