番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
106,2020年11月19日,青森,ＨＰ,スバル,レガシィ　ツーリングワゴン,2009年07月,"57,000 Km",DBA-BR9,EJ25,制動装置,２０２０年９月,ＶＤＣハイドロリックユニットの不良により、メーターパネルにＶＤＣ警告灯、ＡＢＳ警告灯が表示される。
107,2020年11月19日,千葉,ＨＰ,ニッサン,ノート,2016年12月,"18,500 Km",DBA-E12,HR12,エンジン,高速道路走行中,高速道路走行中アクセルペダルを踏んでも吹けなくなった。確認したところ、インタークーラーからインテークパイプをつないでいるパイプが裂けていた。
108,2020年11月19日,千葉,ＨＰ,スズキ,アルトラパン,2016年09月,"25,000 Km",DBA-HE33S,R06A,エンジン,２０２０年１１月１１日,交差点を右折するために発進したところ、エンジンがふけずクリープ状態で交差点に進入し、周りの車に迷惑を掛けた。
109,2020年11月19日,群馬,ＨＰ,スバル,エクシーガ,2008年07月,"125,000 Km",CBA-YA5,EJ20,動力伝達,２０２０年１１月１９日,交差点を１５ｋｍ／ｈ程度で曲がり、低速からの加速中、突然駆動力が抜けエンジンの回転数が急激に上がった。その直後、追突されたかの様な大きな衝撃と共に変速し、車両の挙動が乱れた。
110,2020年11月19日,大阪,ＨＰ,昭和,タンクセミトレーラー２４ＫＬ,2014年11月,不明,ST26105D改,不明,制動装置,２０２０年１０月１日,ブレーキバルブのエア漏れによりブレーキチャンバーが作動したため、走行中にブレーキがかかり、ドラムが過熱して周辺装置が溶解破損し、タイヤがバーストした。
111,2020年11月19日,滋賀,ＨＰ,ＢＭＷ,３２０ｉ,2015年01月,"32,000 Km",DBA-3B20,N20B20B,電気装置,２０２０年９月,車輪のパルスセンサーの不良により、ナビシステム、バックモニター、エアーバック等が作動せずにエラーメッセージが表示される。
112,2020年11月19日,山口,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,2017年01月,"23,900 Km",DAA-GB7,LEB-H1,制動装置,購入当初から,ブレーキが鳴く。
113,2020年11月19日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2019年01月,"90,000 Km",TPG-FEB50,4P10,制動装置,不明,左右リアブレーキローターが偏摩耗する。
114,2020年11月19日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,スバル,フォレスター,2016年11月,"24,800 Km",DBA-SJ5,FB20,その他,不明,ドライブレコーダーのリアカメラが撮影していなかった。
115,2020年11月18日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2008年02月,"69,000 Km",DBA-L175S,KF,エンジン,不明,エンジンオイルが２０００ｋｍで半分くらいまで減った。
116,2020年11月18日,東京,ＨＰ,トヨタ,ヤリスクロス,2020年09月,500 Km,6AA-MXPJ15,M15A-1NM-1MM,電動機(モーター),不明,高速道路通行中、「ハイブリットシステム故障」とメーターパネルに警告表示がされ、警告音が鳴った。オペレーティングシステムによりディーラーに連絡がいった。
117,2020年11月18日,神奈川,ＨＰ,ニッサン,エクストレイル,2014年04月,"39,000 Km",DBA-T32,MR20,動力伝達,２０１８年８月頃から,３０ｋｍ／ｈ前後に減速して、再加速すると前方がダダダダッと振動し、アクセルペダルを離すと症状はおさまる。
118,2020年11月18日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＷＲＸ　ＳＴＩ　Ａライン,2011年08月,"71,800 Km",CBA-GVF,EJ25,動力伝達,不明,タービンセンサ不良により、ＡＴ油温警告灯が点灯し、大きな変速ショックが発生するようになったため、走行は危険と判断し、レッカー搬送した。
119,2020年11月18日,愛知,ＨＰ,ニッサン,ノート,2013年08月,"96,575 Km",DBA-E12,HR12,車枠・車体,２０２０年６月未明から,ブレーキング時に後輪からガチャガチャと異音がする。
120,2020年11月18日,愛知,ＨＰ,ニッサン,ノート,2013年08月,"96,755 Km",DBA-E12,HR12,制動装置,中古で購入後３か月以降,アイドリングストップが作動しない程度での停止時におけるブレーキングで、車が動いたり停止したりを繰り返す。
121,2020年11月18日,愛知,ＨＰ,ニッサン,ノート,2013年08月,"96,755 Km",DBA-E12,HR12,制動装置,中古で購入後３か月以降,アイドリングストップが作動しない程度での停止時におけるブレーキングで、車が動いたり停止したりを繰り返す。
122,2020年11月18日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,５２３ｄ,2014年06月,"46,900 Km",LDA-FW20,N47D20C,保安灯火,半年くらい前から,左前照灯が結露し、内部に水分が溜まって内部のコンピューターが壊れる。
123,2020年11月18日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヤリスクロス,不明,不明,6AA-MXPJ10,M15A-1NM-1MM,電動機(モーター),不明,駐車場から道路に出る際にガタガタと異常な振動が出るとともに、ハイブリッドシステムを停止するという警告が表示された。
124,2020年11月18日,大阪,ＨＰ,トヨタ,クラウン,2018年12月,不明,6AA-AZSH20,A25A-1KM,乗車装置,不明,ドア開閉時、かなりの頻度で鈍い音が鳴る。
125,2020年11月18日,奈良,ＨＰ,ニッサン,ティアナ,2010年09月,"100,758 Km",DBA-J32,VQ25,かじ取り,２０２０年１１月１３日,ステアリングロックユニットの異常により、駐車場で一時的にエンジンを切って再度かけようとしたら、まったく反応なくエンジンがかからなかった。
126,2020年11月18日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,パッソ,2010年03月,"75,000 Km",DBA-KGC10,1KR,制動装置,２０２０年１１月１２日,電気系統の不具合により、一度急ブレーキをかけた後、ブレーキが効かなくなった。
127,2020年11月17日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2012年07月,"84,000 Km",DFA-JF1,S07A,動力伝達,中古で購入当初から,ＣＶＴの不具合により、走行中にゴトゴトと異音が出る。スピードが上がると大きくなる。
128,2020年11月17日,埼玉,ＨＰ,スズキ,ソリオバンディット,2018年06月,"20,306 Km",DAA-MA46S,K12C-PB05A,動力伝達,２０２０年１０月３０日,渋滞中の上り坂でトランスミッション警告灯が点灯し、警告音が鳴り、発進時はノッキングのような現象がおきた。車内に焦げ臭い匂いがした。
129,2020年11月17日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｘ３,2015年03月,"80,000 Km",LDA-WY20,N47D20C,かじ取り,購入当初から,段差でハンドルにがたつき・遊びがある。減速時に車体が振動する。
130,2020年11月17日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシアカスタム,2020年02月,"7,000 Km",DAA-MK53S,R06A-WA05A,エンジン,購入当初から,エンジンの始動性が悪く、一度でかからない。２回目には始動出来る。
131,2020年11月17日,栃木,ＨＰ,マツダ,ＣＸ－５,2015年02月,"142,000 Km",LDA-KE2AW,SH,エンジン,２０２０年１１月,暖房が効かなくなり、おかしいと思いボンネット開けたらラジエターの冷却水が吹き出していた。
132,2020年11月17日,栃木,ＨＰ,ホンダ,Ｎ－ＢＯＸ　カスタム,2019年07月,"17,000 Km",DBA-JF3,S07B,車枠・車体,２０２０年１０月,特別色のスポーティブルー／ブラックカラーのツートンカラー塗装車で、ブラック部のみにクリア浮きのようなポツポツが発生した。
133,2020年11月17日,岐阜,ＨＰ,アルファロメオ,ステルヴィオ,2019年09月,"6,000 Km",ABA-94920,55273835,制動装置,２０２０年７月,ブレーキを踏むとドドドドドと振動がする。ブレーキの効きも良くない。
134,2020年11月17日,大阪,電話,ボルボ,Ｖ７０,2015年08月,不明,DBA-BB420W,B420,電気装置,２年半前から,カーナビのコンピュータの不具合が発生している。一度、パーツを変えたが改善されない。この前はヘッドライトが点灯しなかった。
135,2020年11月17日,大阪,ＨＰ,メルセデス・ベンツ,ＧＬＢ２００ｄ,2020年08月,"1,880 Km",3DA-247612M,654,制動装置,２０２０年１１月１日,下り坂を６０～７０ｋｍ／ｈで走行中、急カーブのため、強めにブレーキをかけようとしたところ、ペダルが踏み抜けたような感触でブレーキが効かず、車がスーッと流れてしまったが、再度、渾身の力でブレーキペダルを踏みなおしたところ、減速し間一髪で事故を免れた。その時の警告表示は一切なく、その後は、ブレーキは通常通り作動した。
136,2020年11月17日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2011年07月,"41,000 Km",DBA-LA100S,KF,乗車装置,２０２０年１１月１７日,スマートキーを押してもドアが開かなくなった。物理鍵で開けることは出来たが、警告音がプープーと鳴り続け、エンジンが始動できなかった。
137,2020年11月17日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,３２０ｄ,2013年10月,"21,000 Km",LDA-3D20,N47D20C,制動装置,２０２０年９月,マスターバッグ内のパワーピストンのゴムの亀裂が生じ、空気漏れが発生したため、信号停止前でブレーキペダルが硬くて踏み込めず、エンジンを切ってなんとか停止した。
138,2020年11月17日,鳥取,来訪,トヨタ,アクア,2014年01月,"31,200 Km",DDA-NHP10,1NZ-1LM,その他,不明,デフロスターを作動させても温度が高くならない。
139,2020年11月17日,鳥取,来訪,トヨタ,アクア,2014年01月,"31,200 Km",DAA-NHP10,1NZ-1LM,排ｶﾞｽ･騒音,不明,マフラーからバンバンといった破裂音らしき音がした。
140,2020年11月17日,山口,ＨＰ,スバル,フォレスター,2014年03月,"84,000 Km",DBA-SJ5,FB20,かじ取り,２０２０年１１月６日,エンジン始動時にステアリング制御警告灯が点灯し、ハンドル操作が重くなった。
141,2020年11月17日,福岡,電話,スズキ,ジクサー,不明,不明,2BK-ED22B,EJA1,エンジン,不明,信号待ちで停車後、再発進をしようとしたところ、エンジンが停止して発進できなくなった。電動のインジケーターパネルが黒くなっていた。
142,2020年11月17日,長崎,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント　ハイライン,2014年09月,"37,600 Km",DBA-AUCHP,CHP,電気装置,２０２０年８月６日,スピードセンサーの不良により、走行中にＡＢＳやＡＣＣが作動しないなど６項目の警告が発生した。
143,2020年11月17日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,スバル,エクシーガ,2017年01月,"36,000 Km",DBA-YAM,FB25,その他,ここ数ヶ月,カーナビの車体位置が実際と１０ｍほどずれる。
144,2020年11月17日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,スバル,エクシーガ,2017年01月,"36,000 Km",DBA-YAM,FB25,制動装置,不明,アイサイトが夕方小雨で作動しない。
145,2020年11月16日,北海道,ＨＰ,マツダ,アテンザセダン,2013年07月,"80,000 Km",DBA-GJEFP,PE,車枠・車体,２０２０年９月に認識,運転席ドアのサッシュモールのプロテクターが外れていたため、金属製モールの端部が露出し、ドアを閉める時に右手親指に裂傷を負った。
146,2020年11月16日,宮城,ＨＰ,ニッサン,キューブ,2012年02月,"54,000 Km",DBA-Z12,HR15,かじ取り,２０２０年１１月１５日,ステアリングロックの不良により、セキュリティーインジケータが赤点滅と、黄色のキーランプが点灯し、プッシュボタンを押してもエンジンが始動できなくなった。ステアリングロックが解除できない。
147,2020年11月16日,富山,ＨＰ,スバル,レガシィＢ４,2014年01月,"108,400 Km",DBA-BMM,FB25,制動装置,２０１９年１０月,エンジンを切ってから半日以上経過すると、次のエンジン始動時にブレーキペダルが固くなり、強く踏み込まないとエンジンがかけられない。
148,2020年11月16日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2012年12月,"200,000 Km",DAA-ZVW30,1ZR-3JM,制動装置,不明,ブレーキアクチュエーターの不良により、ブレーキの効きが甘くなる。
149,2020年11月16日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2012年03月,"200,000 Km",DAA-ZVW30,2ZR-3JM,制動装置,不明,ブレーキアクチュエーターの不良により、ブレーキの効きが甘くなる。
150,2020年11月16日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１１６ｉ,2012年02月,"74,300 Km",DBA-1A16,N13B16A,保安灯火,不明,左前照灯の内側が曇る。
151,2020年11月16日,栃木,ＨＰ,ＢＭＷ,１１６ｉ,2011年10月,"82,000 Km",DBA-1A16,不明,エンジン,２０２０年１１月,運転中にドライブトレーン警告が出て、エンジンがブルブル震えて２０ｋｍ／ｈぐらいしか出せなくなった。
152,2020年11月16日,福井,ＨＰ,ニッサン,キューブ,2012年03月,"113,100 Km",DBA-Z12,HR15,かじ取り,２０２０年１１月１６日および１９日,ステアリングロックの不良により、エンジンが始動出来なくなった。症状が出た際、キーのランプが点灯していた。
153,2020年11月16日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2018年06月,"29,696 Km",DAA-HE12,HR12-EM57,電動機(モーター),不明,ワンペダル走行で、車のガラス修理のために整備工場の建物内に入庫し、停止のためにアクセルペダルから足を離していたが、停止寸前に車が急加速し、前方の停車車両に衝突した。
154,2020年11月16日,鳥取,ＨＰ,三菱,ふそうスーパーグレート,2015年12月,不明,QPG-FS65VZ,6R10,エンジン,不明,オイルパンに亀裂が生じ、エンジンオイルが漏れる。
155,2020年11月16日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＸＶハイブリッド,不明,"95,000 Km",DAA-GPE,FB20-MA1,エンジン,不明,走行中に突然エンジンが止まり、ハイブリッドシステムの異常の警報が出る。
156,2020年11月15日,宮城,ＨＰ,ニッサン,ＤＡＹＺ,2019年08月,"7,222 Km",5AA-B44W,BR06-SM21,保安灯火,新車購入時から,ドアの開閉の度に左ドアミラーが外れそうな位の酷いバタつき音が発生した。更に右ドアミラーは自動格納機能が壊れ、格納展開が不能となった。
157,2020年11月15日,神奈川,ＨＰ,ＢＭＷ,３２５ｉクーペ,2011年11月,"76,604 Km",LBA-KE25,N53B30A,動力伝達,２０２０年１１月６日,シフトレバーを動かしても、トランスミッションがＤからＤＳモードに切り替わらない。
158,2020年11月15日,埼玉,ＨＰ,ＢＭＷ,１１８ｉＭ,2015年06月,"22,000 Km",DBA-1A16,N13B16A,保安灯火,２０２０年３月と２０２０年１１月,エンジンをかけようとイグニションスイッチをオンにしてもメーターパネルに何も表示しない。エンジンは始動出来て、ナビ、オーディオ、エアコン等は作動するが、ウインカーは作動しない。
159,2020年11月15日,群馬,ＨＰ,プジョー,３０８,2017年01月,"62,000 Km",ABA-T9HN02,HN02,エンジン,２０２０年１月より,５００ｍｌ／１０００ｋｍ程度オイル消費が発生する。
160,2020年11月15日,山梨,ＨＰ,ニッサン,セレナ,2013年07月,"100,000 Km",DAA-HC26,MR20-SM23,電気装置,２週間前,オルタネーターの故障により、エンジン始動時に異音が出るようになった。
161,2020年11月15日,大阪,ＨＰ,トヨタ,タンク,2019年03月,"9,002 Km",DNA-M900A,1KR,その他,２０２０年１０月９日,傾斜のある駐車場へ止めていた車に乗車し、エンジンを始動したところ、すぐに車が滑り出し、前方のレンガにぶつかり、フロントバンパーの下部を破損した。
162,2020年11月15日,岡山,ＨＰ,トヨタ,パッソ,2009年02月,"100,000 Km",DBA-KGC10,1KR,燃料装置,２０２０年１０月１６日,ガソリンタンクにφ２程度穴あきが発生し、下部（金属部）から激しいガソリン漏れが発生した。
163,2020年11月15日,高知,ＨＰ,ホンダ,Ｎ－ＢＯＸ　ｃｕｓｔａｍ,2018年10月,"20,231 Km",DBA-JF3,S07B,エンジン,２０２０年１１月,アイドリングストップ後、再始動しない。
164,2020年11月14日,北海道,ＨＰ,スバル,レガシィツーリングワゴン,2008年11月,"109,900 Km",CBA-BP5,EJ20,動力伝達,２０２０年１１月１４日,３０ｋｍ／ｈ→４０ｋｍ／ｈあたりの加速中、２速から３速への変速時に大きなショックがあり、ＡＴオイル警告灯、ＡＢＳ、ＶＤＣランプが点灯する。
165,2020年11月14日,北海道,ＨＰ,ＢＭＷ,ミニクロスオーバーＳＥ,2017年07月,"36,900 Km",CLA-YU15,B38A15A-P160,車枠・車体,日常何時でも,リモコンを操作しないにも関わらず、勝手にバックドアが開く。
166,2020年11月14日,宮城,ＨＰ,ボルボ,Ｓ６０,2012年05月,"98,000 Km",DBA-FB4164T,B4164T,動力伝達,２０１７年頃から,停車時にシフトレバーＤポジションで静かにアクセルペダルを踏み込むと、ドンという衝撃と伴に急発進する。
167,2020年11月14日,青森,ＨＰ,マツダ,ＭＡＺＤＡ２,2020年08月,"3,000 Km",6BA-DJLFS,P5,かじ取り,２０２０年１１月１３日,落雷の直前にＧ－ベクタリングコントロールプラスが作動しステアリング操作が重くなった。
168,2020年11月14日,栃木,ＨＰ,いすゞ,ギガ,2019年03月,"107,209 Km",2PG-EXD52CE,6WG1,エンジン,２０２０年３月,エアードライヤーからエアーと一緒にオイルが噴き出す。
169,2020年11月14日,京都,ＨＰ,プジョー,２００８,2020年10月,500 Km,5BA-P24HN05,NH05,その他,２０２０年１０月２２日の購入直後から,スピードメーター等の表示パネルが水分によって短期間に変質し、全く見えなくなる。
170,2020年11月13日,長野,ＨＰ,ジープ,ラングラーアンリミテッド,2016年11月,"56,000 Km",ABA-JK36L,G,エンジン,２０２０年９月,シリンダーヘッドの不良により、失火が発生し、走行中に突然エンジンチェックランプが点灯した。
171,2020年11月13日,東京,ＨＰ,ポルシェ,９１１カレラＳ,2007年10月,"103,000 Km",ABA-997M9701,M9701,エンジン,購入時より,エンジンをかけると左マフラーから白煙が出て、エンジンからタンタンという打音が発生する。少し経つと白煙は収まるが異音はずっと続く。
172,2020年11月13日,千葉,ＨＰ,三菱,ふそうスーパーグレート,2012年12月,"490,667 Km",GDG-FV50VJR,6R10,排ｶﾞｽ･騒音,購入後１年未満の間,エンジンシステム異常ランプ、トランスミッション制御ランプ、ＤＰＦ手動再生要求ランプが点灯し、ＤＰＦ再生不可の表示が出た。
173,2020年11月13日,千葉,ＨＰ,ドゥカティ,ムルティストラーダ１２００Ｓ,2016年07月,"28,000 Km",EBL-AA02,1198VT,電気装置,２０１７年１１月および２０２０年１０月（,スターターリレーコネクター内のコネクターピンの接点不良（面積不足）で、電源入り時に一時的に大きな電流が流れ、リレーのチャタリングが起きるとコネクター内が高温になり発熱でコネクターが焼損する。当該コネクターが焼損すると、車体電源を入れることが出来なくなり不動となる。
174,2020年11月13日,埼玉,ＨＰ,ホンダ,ＣＢ６５０Ｆ,2014年02月,"12,089 Km",EBL-RC83,RC83E,エンジン,納車後しばらくしてから現在まで,エンジン下部、ウォーターポンプ周りにオイル滲みがあり、時間が経つと滴下する。
175,2020年11月13日,埼玉,ＨＰ,マツダ,ＣＸ－５,2015年03月,"35,000 Km",LDA-KE2AW,SH,エンジン,２０２０年１０月,インテークマニホールドにもの凄いススの塊が堆積したため、駐車場にバックする時に道の真ん中でエンストし動かなくなった。沢山のメーターパネルが表示されていた。
176,2020年11月13日,愛知,ＨＰ,トヨタ,アクア,2020年09月,不明,6AA-NHP10,1NZ-1LM,制動装置,購入から１か月半後くらいから発生,自宅の駐車場にいつも通り駐車しようとしたら、何もないところで緊急ブレーキの警告表示とブザー音が鳴り、停止してしまった。何もない道路を走行中、警告表示とブザー音が鳴り、緊急停止した。
177,2020年11月13日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,2015年05月,"26,900 Km",DAA-NHP10,1NZ-1LM,燃料装置,２０２０年５月,給油口のエア抜きホースの蛇腹部に１ｃｍほどの亀裂があり、満タンまで給油すると燃料が漏れる。
178,2020年11月13日,和歌山,ＨＰ,トヨタ,ＣＨ－Ｒ,2017年09月,"16,000 Km",DAA-ZYX10,2ZA-1MN,保安灯火,不明,ヘッドライトとテールランプの内側で曇り止めの液漏れが発生した。
179,2020年11月13日,広島,ＨＰ,ニッサン,デイズルークス,2015年11月,"9,900 Km",DBA-B21A,3B20,保安灯火,２０２０年１１月１２日,助手席の電動格納ミラーが突然動かなくなり、安全運行不能になった。
180,2020年11月13日,島根,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ウェイク,2015年05月,"74,900 Km",DBA-LA700S,KF,エンジン,不明,ウォーターポンプの不具合により、カタカタと異音が出る。
181,2020年11月13日,宮崎,ＨＰ,トヨタ,アルファードハイブリッド,2005年01月,"150,000 Km",CAA-ATH10W,2AZ-1EM-1FM,電動機(モーター),２０２０年１０月３０日９時頃,インバーターの不良により、アクセルペダルを踏んでもパワーが出ないような感じがあった。その後、一般道を走行中にメーターパネルの表示もなく突然停止した。
182,2020年11月12日,北海道,ＨＰ,スズキ,ハスラー,2016年03月,不明,DAA-MR41S,R06A-WA04A,制動装置,不明,ブレーキの制動力が不足しており、きつく踏み込んでもすぐには止まらない。
183,2020年11月12日,長野,ＨＰ,ニッサン,ノート,2015年03月,"112,403 Km",DBA-NE12,HR12,エンジン,２０２０年４月１９日,ラジエーターファンモーターガタにより異音が発生した。
184,2020年11月12日,長野,ＨＰ,ニッサン,マーチ,2013年06月,"65,844 Km",DBA-K13,HR12,エンジン,２０２０年１０月６日,ラジエーターファンモーターのガタにより、異音が発生した。
185,2020年11月12日,東京,電話,トヨタ,プリウス,2010年05月,不明,DAA-ZVW30,2ZR-3JM,車枠・車体,１年～１年半前,プリウスの屋根の塗装が剥げた（５０ｃｍ四方）
186,2020年11月12日,神奈川,ＨＰ,トヨタ,エスティマハイブリッド,2006年11月,"317,600 Km",DAA-AHR20W,2AZ-2JM-2FM,制動装置,２０２０年１１月９日（２回目の不具合）,ＶＳＣチェックなどの警告表示、ＡＢＳ、ブレーキ警告灯が点灯し、その後、警告音とともにブレーキがほぼ効いていない状態になった。
187,2020年11月12日,埼玉,ＨＰ,トヨタ,ノア,2015年03月,"47,533 Km",DBA-ZRR85W,3ZR,エンジン,２０１８年１１月と２０２０年１１月７日,走行中にエンジン警告灯が点灯し、アクセルが効かなくなったり効くようになったりを繰り返した。２０２０年には走行中にエンジン警告灯が点滅し、この時からアクセルが全く効かなくなった。
188,2020年11月12日,栃木,ＨＰ,マツダ,ＣＸ－５　Ｌパッケージ,2012年06月,"135,000 Km",LDA-KE2AW,SH,エンジン,２０２０年１０月,エンジン始動後、１００ｍ程走行し一時停止で停車したところエンジンが停止し、再始動できなくなった。
189,2020年11月12日,栃木,ＨＰ,マツダ,ＣＸ－５　Ｌパッケージ,2012年06月,"135,000 Km",LDA-KE2AW,SH,エンジン,２０２０年５月,ボンネット内にＬＬＣが吹き出した跡があった。高速使用込みで約１５０ｋｍ通勤で走るとラジエーター内のＬＬＣが１リットルほど減り、その分がリザーブタンクに溜まる。
190,2020年11月12日,大阪,ＨＰ,ニッサン,セレナ,2012年10月,"50,000 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２０年７月,リコール改修後にアクセルペダルの踏み込み時に滑る様な感覚があり、段々と酷くなりガタガタとノッキングが発生。最終的に自走出来なくなった。
191,2020年11月12日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2015年11月,"49,000 Km",DBA-B21A,3B20,保安灯火,不明,走行中に車の左前方で発煙があった。異臭もあったため、ディーラーに相談をしたが、不具合が無いと言われ、約２か月後、車検のため整備工場で点検を受けたところ左前照灯のバルブが割れていた。
192,2020年11月12日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ジョグ,2020年02月,不明,2BH-AY01,AF74E,制動装置,不明,ブレーキの効きが悪い。
193,2020年11月12日,滋賀,ＨＰ,スズキ,ワゴンＲスティングレー,2013年06月,"115,720 Km",DBA-MH34S,R06A,走行装置,２０２０年１１月７日,タイヤ交換時にナットを緩めたら右リアハブボルトが損傷した。この車で３箇所目の発生。
194,2020年11月12日,奈良,ＨＰ,ニッサン,セレナ,2014年11月,"51,640 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２０年１０月３１日,ＣＶＴの不良により、高速道路を走行中に、登り坂でアクセルペダルを踏み込むもスピードが出ず、エンジン音が高くなった。
195,2020年11月12日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－３０,2020年05月,"1,600 Km",5BA-DMEP,PE,電気装置,不明,バッテリー系統のプログラム不良により、走行中に電源システム異常、アイドリングストップ異常などの警告が表示された。ディーラーでプログラムの修理を受けたが、１６００ｋｍほど使用した後、エンジンがかからなくなった。
196,2020年11月12日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,Ｃ－ＨＲ,2017年09月,"15,000 Km",DAA-ZYX10,2ZR-1NM,保安灯火,不明,ヘッドライトとテールライトの内側に溶けたような液だれの跡が出来た。
197,2020年11月12日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2006年04月,"123,000 Km",DAA-NHW20,1NZ-3CM,電動機(モーター),１週間前,エンジンを始動したところ、ギアがＰから動かなくなっていた。再起動したら復旧した。
198,2020年11月11日,北海道,ＨＰ,トヨタ,エスティマ　アエラス,2006年03月,"155,000 Km",DBA-ACR55W,2AZ,エンジン,２０１９年１０月,オイル交換後１０００ｋｍ走行でオイルチェックランプが点灯した。エンジンが温まった状態でコンビニなどで買い物をしエンジンを掛けようとするとクランキングはするがエンジンが掛からない。何度か試してエンジンは掛かるが焦げ臭い匂いがする。信号待ちで停車中にアクセル操作は一切行っていないがエンジン回転数が突然下がり発進しようとする。
199,2020年11月11日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ピクシススペース,2012年07月,"64,200 Km",DBA-L585A,KF,エンジン,不明,ラジエーター横のスポンジが外れて触媒に立てかかって溶けていた。
200,2020年11月11日,福島,ＨＰ,ホンダ,フリード,2009年06月,"245,000 Km",DBA-GB3,L15A,動力伝達,ディーラー車検を受けた４か月後のトラブル,信号機停止後、発進したところ大きな異音が鳴り、走行不能となった。レッカーで購入店で確認したところ、運転席側ドライブシャフトが腐食により折れていた。
201,2020年11月11日,東京,ＨＰ,トヨタ,フォークリフトｇｅｎｅＢ,不明,不明,8FB15,不明,電気装置,２０１９年,バッテリーの端子不具合により電源供給がおこなわれなくなり、突然停止にいたる。
202,2020年11月11日,東京,ＨＰ,スバル,エクシーガ,2008年08月,"50,000 Km",CBA-YA5,EJ20,動力伝達,２０２０年１１月７日,店の駐車場から出た後、２～３速にシフトアップするときに空ぶかし状態になり　エンジン回転数がいきなり上昇し、その後急激にクラッチが繋がる。ＡＴｏｉｌｔｅｍｐ、ＡＢＳ、警告灯が点灯した。通常ドライブモード「Ｄ」と表示されるところも、「－」となっていた。
203,2020年11月11日,千葉,ＨＰ,ＢＭＷ,Ａｃｔｉｖｅ　Ｈｙｂｒｉｄ　３,2015年01月,"70,000 Km",DAA-3F30,N55B30A-M230,乗車装置,２０２０年３月ごろ,走行中、スイッチ類に一切触れていないのに、パワーシートが前後に動き出す。その際にスイッチを触っても一切反応しない。身体で衝撃を与えたりすると、動作が停止したり、スイッチが再度使用できるようになったりすることもある。
204,2020年11月11日,埼玉,ＨＰ,プジョー,２０８　ＸＹ,2013年12月,"113,000 Km",ABA-A9C5F02,5F02,制動装置,２０２０年１１月８日,助手席下にあるブレーキセンサーが故障し、四輪ともフットブレーキがロックされた状態になった。
205,2020年11月11日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2013年01月,"39,700 Km",TKG-FBA60,4P10,排ｶﾞｽ･騒音,不明,尿素タンクのセンサーの不具合・再生バルブの不具合により、エンジン警告灯が点灯した。
206,2020年11月11日,愛知,ＨＰ,マツダ,ＣＸ－５,2012年09月,"145,000 Km",LDA-KE2AW,SH,排ｶﾞｽ･騒音,２０２０年９月,ＤＰＦ作動時にガクガクと振動し、加速不良、アイドリング不良になる。
207,2020年11月11日,大阪,ＨＰ,アウディ,ＲＳ５,2011年05月,"44,000 Km",AVA-8TCFSF,CFS,動力伝達,２０２０年１０月１７日,走行中突然メーター内にギアボックスエラーの警告表示が出た。走行状態は目立つ症状が無いのでディーラーへ連絡後、走行していると表示は消えたが、暫くしたら再び表示、消灯を繰り返した。
