番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
106,2021年01月21日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカＤ：５,2017年01月,"80,000 Km",LDA-CV1W,4N14,エンジン,不明,以前からエンジンのかかりが悪く、その後始動しなくなった。
107,2021年01月21日,愛知,ＨＰ,マセラテイ,ギブリ,2017年05月,"38,500 Km",ABA-MG30C,M156D,乗車装置,２０２１年１月２０日,運転席側ドアが内側から開けられず、運転者が降車できない。ドア内部のオープナーのリンク部品が破損していた。
108,2021年01月21日,大阪,ＨＰ,ニッサン,クリッパーリオ,2018年11月,"35,000 Km",ABA-DR17W,R06A,電気装置,２０２０年１月９日　ＰＭ　５：００頃,信号待ちしていて、発進した際、交差点の中央部で突然エンジンが停止し、電気系すべて停止となった。
109,2021年01月21日,大阪,ＨＰ,ニッサン,デイズルークス,2016年03月,"30,600 Km",DBA-B21A,3B20,保安灯火,２０２１年１月２０日,左側のドアミラーがモーターの音はするが動かなくなった。
110,2021年01月21日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＲＯＯＸ,2020年08月,不明,5AA-B44A,不明,その他,２０２０年８月購入当初から,納車日からエアコンが効かない。
111,2021年01月21日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ７,2011年06月,"55,600 Km",ABA-4GCGWC,CGW,動力伝達,不明,車をガレージから出したところで、「後退出来ない」という警告灯点灯した。
112,2021年01月20日,北海道,ＨＰ,スバル,レヴォーグ,2014年07月,"77,424 Km",DBA-VM4,FB16,エンジン,２０２１年１月,定期点検の際にオイルコントロールバルブよりエンジンオイルが漏れ、ハーネスを伝っているのが確認された。
113,2021年01月20日,福島,ＨＰ,ニッサン,サファリ,2003年10月,"110,000 Km",TA-WFGY61,TB48,その他,２０１６年頃,燃料計の不具合により、ガソリン残量が３／４表示をしているのに実際には燃料切れになり、エンストした。
114,2021年01月20日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,2020年04月,不明,6AA-NHP10,1NZ-1LM,乗車装置,不明,後席シートベルトを装着すると、成人男性の装着であってもベルトが首にかかる。
115,2021年01月20日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスティマハイブリッド,2006年06月,"160,000 Km",DAA-AHR20W,2AZ-2JM-2FM,制動装置,不明,ブレーキアクチュエーターの故障により、走行中に突然ブレーキが効かなくなった。
116,2021年01月20日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2016年03月,"27,000 Km",DAA-HT32,MR20-RM31,動力伝達,２０２１年１月,ＣＶＴ（無段変速機）の不良により、異音がでるようになった。
117,2021年01月20日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アイシス,不明,"80,000 Km",DBA-ZGM11W,3ZR,車枠・車体,不明,ホワイトパール塗装色の車で、洗車時にボンネットやトランクの塗装剥がれていることに気が付いた。
118,2021年01月20日,愛知,電話,ホンダ,フィット,2016年03月,"31,000 Km",DAA-GP5,LEB-H1,動力伝達,２０２０年９月頃,トランスミッションのサービスキャンペーンの対象としてソフトウェアのバージョンアップをした後、トランスミッションから異音がするようになった。
119,2021年01月20日,愛知,ＨＰ,ニッサン,マーチ,2007年07月,"107,259 Km",DBA-YK12,HR15,電気装置,不明,ドライブレンジで停車中（信号待ち等）にアイドリング回転が低くなり、エンストしそうになった。整備工場で別の整備をしていた際に右アースワイヤの断線が発見され、部品を交換したところ症状が改善した。
120,2021年01月20日,大阪,来訪,マツダ,ＣＸ－５,2013年11月,"120,000 Km",LDA-KE2AW,SH,エンジン,不明,走行中に振動が生じてエンジンが停止した。
121,2021年01月20日,大阪,ＨＰ,アルファロメオ,ステルヴィオ,2020年12月,"1,200 Km",3DA-94922,不明,動力伝達,新車当時から,ゴーアンドストップの多いところで、アクセルを抜いて次にブレーキペダルを踏んだ瞬間に、エンジン回転が上がって一瞬加速する。
122,2021年01月20日,京都,電話,三菱,ミニキャブ,不明,"170,000 Km",GD-U61V,3G83,エンジン,不明,タイミングベルトのテンショナーのピンが折損したため、高速道路上で突然エンジンが止まった。
123,2021年01月20日,徳島,ＨＰ,ニッサン,リーフ,2015年03月,"88,000 Km",ZAA-ZE0,27,制動装置,２０２０年１２月３１日,ブレーキが突然効かなくなった。駐車ブレーキを踏んで回避し、その後、安全な場所で再始動操作をしたところ、スイッチオンの際に電気的な異音がし、ブレーキペダルを踏んだ際には抵抗なく底まで踏めて電気的異音と振動があった。
124,2021年01月20日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,キャラバン,1992年10月,"220,000 Km",U-VRGE24 改,TD27,動力伝達,不明,変速機の不良により、３速に入らない事がある。
125,2021年01月20日,鹿児島,ＨＰ,ニッサン,ノート,2013年05月,"88,761 Km",DBA-E12,HR12,動力伝達,２０２０年７月頃,加速をすると３０００回転あたりで急にギアが滑り、急加速とギアの滑りを小刻みに繰り返す。
126,2021年01月19日,福島,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2020年08月,"7,000 Km",DAA-SNE12,HR12-EM57-N2,エンジン,２０２０年１２月,スーパーに停車してブレーキベダルから足を離した瞬間に急発進したため、車止めを乗り越えてフェンスに衝突し、車の前部分が大破した。
127,2021年01月19日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,2017年04月,"63,000 Km",DAA-GB8,LEB-H1,乗車装置,購入当初,後部スライドドア内部のフックが当たる状態になっていたため、ドアが閉まらなくなった。
128,2021年01月19日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,2017年04月,"63,000 Km",DAA-GB8,LEB-H1,保安灯火,２０２１年１月１６日、１８日,ワイパーが動かなくなった。
129,2021年01月19日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,2017年04月,"63,000 Km",DAA-GB8,LEB-H1,その他,夏,ラジエーターの部品不良により、エアコンが止まったことがある。
130,2021年01月19日,長野,ＨＰ,ホンダ,フィット,2020年05月,"7,900 Km",6AA-GR3,LEB-H5,制動装置,２０２０年７月,駐車場からの発進時、後ろからキーと言う音が鳴り、高音になり酷い時は２００ｍ位鳴きっぱなしになる。
131,2021年01月19日,東京,ＨＰ,スズキ,ソリオ,2019年04月,"15,300 Km",DAA-MA46S,K12C-PB05A,動力伝達,２０２０年１０月３１日,いろは坂の上りで渋滞が発生したので、進む・停止を繰り返していたところ、メーターパネルのトランスミッション警告灯が点灯した。この状態で動くとノッキングのような現象が起きた。停止してしばらく経過すると蛍光灯は消えたが、低速で動くとすぐに警告灯が点灯してノッキングが起こるという状態が続いた。
132,2021年01月19日,神奈川,ＨＰ,レクサス,ＲＸ４５０ｈ,2020年01月,837 Km,DAA-GYL20W,2GR-6JM,かじ取り,２０２０年９月２９日,レストランの駐車場に入れる際、ハンドルが動かなくなり、ブレーキもきかなくなり花壇にぶつかった。
133,2021年01月19日,埼玉,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2014年05月,"184,700 Km",LDF-VW2E26,YD25,乗車装置,２０２１年１月６日,コンピューターの故障により、車を止めて降りたところ、鍵が中にあるままドアがロックされた。
134,2021年01月19日,栃木,ＨＰ,マツダ,フレアクロスオーバー,2016年01月,"21,422 Km",DAA-MS41S,R06A-WA04A,制動装置,２０２１年１月１９日,エンジン始動直後の発進時、ブレーキの効きが極端に悪い。
135,2021年01月19日,愛知,ＨＰ,テスラ,モデル３,2020年12月,350 Km,ZAA-3L23P,3D3-3D1,保安灯火,２０２０年１２月,フロントガラスの品質が悪く、歪んで見える
136,2021年01月19日,愛知,ＨＰ,テスラ,モデル３,2020年12月,350 Km,ZAA-3L23P,3D3-3D1,走行装置,２０２０年１２月,納車後３００ｋｍぐらいで走行中にガタガタ異音がし、整備工場でジャッキアップして確認したところ、ホイールナットが５本とも緩み、ホイールが外れかけていた。また、タイヤも片減りしてしまった。
137,2021年01月19日,大阪,ＨＰ,ニッサン,ノート,2020年10月,"7,000 Km",DAA-HE12,HR12-EM57,その他,購入後すぐ。２０２０年１０月,自動運転が突然停止、または、先行車への車間距離制御が停止して衝突しそうになる。
138,2021年01月19日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＷＧＮ　ｃｕｓｔｏｍ,2020年07月,"1,700 Km",6BA-JH3,S07B,動力伝達,購入当初から,朝一番と帰宅時の一番最初に、３分間エンジンを暖機してからアクセルペダルを踏み込んでもエンジン回転数が上がるだけでＣＶＴが滑り、加速しない。
139,2021年01月18日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2014年03月,"80,000 Km",DBA-GK4,L13B,エンジン,２０１９年ごろ,エンジンがノッキングするような症状と共に吹けなくなる。
140,2021年01月18日,富山,ﾌﾘｰﾀﾞｲｱﾙ,レクサス,ＣＴ２００ｈ,2017年10月,不明,DAA-ZWA10,2ZR-3JM,車枠・車体,不明,バックドアを開けた際に途中で止まってしまう。閉めようとしてもスムーズに開閉せず、途中で止まってしまう。
141,2021年01月18日,富山,ﾌﾘｰﾀﾞｲｱﾙ,レクサス,ＣＴ２００ｈ,2017年10月,不明,DAA-ZWA10,2ZR-3JM,車枠・車体,不明,バックドアを開けた際に途中で止まってしまう。閉めようとしてもスムーズに開閉せず、途中で止まってしまう。
142,2021年01月18日,神奈川,ＨＰ,メルセデス・ベンツ,Ｂ１８０,2013年04月,"63,400 Km",DBA-246244,270M20,燃料装置,２０２０年１１月下旬,エンジン始動直後１５分程度、エアコンを作動させている時にガソリンの臭いがし、暖機されると臭いがなくなる。ディーラーで確認したところ、高圧燃料ポンプからガソリンが気化して漏れていると説明された。
143,2021年01月18日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,不明,不明,NMR,不明,車枠・車体,不明,キャンピングカー仕様の車両で、エンジン点検口の固定ベルトが自動車メーカーからキャンピングビルダーに車両が渡った後に除去されてしまったようで、点検口を開けた状態で維持するものが無い。
144,2021年01月18日,埼玉,ＨＰ,トヨタ,ライズ,2019年11月,"2,500 Km",5BA-A210A,1KR,電気装置,２０２０年８月２日,突然”キーフリーシステム故障”とのエラーメッセージが表示され、エンジンが始動できなくなった。
145,2021年01月18日,大阪,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2014年11月,"76,900 Km",DBA-JH1,S07A,エンジン,２０２１年１月,朝エンジンを掛けようとした所、スタートボタンを押してもセルが回るだけでエンジンが掛からなかった。何度もボタンを押してようやく掛かったが、暫くはアイドリングが不安定な状態だった。
146,2021年01月18日,兵庫,ＨＰ,スズキ,ソリオ,2018年08月,不明,DAA-MA36S,K12C-WA05A,エンジン,２０２０年３月頃　購入後１年半後位,信号待ちでアイドリングストップ後、アクセルペダルを踏んでもエンスト状態になったり、少し発進してすぐエンジンが勝手に止まったり、ハンドルロックがかかる。
147,2021年01月18日,兵庫,ＨＰ,トヨタ,ヴェルファイア,2015年06月,"39,210 Km",DBA-GGH30W,2GR,エンジン,２０２１年１月９日,エンジンコントロールコンピュータの不良により、走行中に何の前触れもなくエンジンが停止し、交差点の真ん中で停まった。
148,2021年01月18日,奈良,ＨＰ,アウディ,Ａ５　２．０ＴＦＳＩクワトロ,2012年04月,"55,000 Km",DBA-8TCDNF,CDN,保安灯火,２０２０年３月１１日（左部）と１０月３日,２０２０年３月１１日　走行中、左サイドミラーに何も映らないので、おかしいと思い停止確認したところ、鏡部分が剥がれミラーカバーと台座の間に挟まっていた。１０月３日　駐車時に格納状態からミラーが開く時に鏡部分が剥がれて落下した。
149,2021年01月18日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2015年04月,"70,000 Km",DBA-B21A,3B20,乗車装置,不明,ドアロックの不良により、リモコンでドアロック操作をしても、運転席のロックがかからない。
150,2021年01月18日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2017年10月,"60,000 Km",QDF-KDH201V,1KD,排ｶﾞｽ･騒音,２年くらいの間,ＤＰＦのランプが点いた際にその場での自己再生処理が出来ず、販売店へ入庫する指示が出る。販売店に入庫をして異常を解除をするのも、何度も再生処理を要しているが、コンピューターの履歴には異常というデータが残らず、原因が特定されないため、処理後に数ｋｍ走行しただけで警告が再度出てしまう。
151,2021年01月17日,京都,ＨＰ,メルセデス・ベンツ,Ｅ２２０　Ｂｌｕｅｔｅｃ,2015年07月,"36,000 Km",LDA-212001C,651,排ｶﾞｽ･騒音,２０２１年１月３日,ＮＯｘセンサーの不良により、走行中にエンジンランプが点灯すると共にギアダウンし、急減速した。
152,2021年01月17日,兵庫,ＨＰ,ニッサン,セレナ,2013年07月,"86,000 Km",DAA-HFC26,MR20-SM23,動力伝達,新車購入時（２０１３年）から現在まで。,かなりゆっくり発進した場合、時速３０ｋｍ／ｈ程でノッキングを起こす。
153,2021年01月17日,岡山,ＨＰ,ニッサン,フェアレディＺ,2012年08月,"50,000 Km",CBA-Z34,VQ37,かじ取り,２０２１年１月１６日,ステアリングロックの故障により、エンジンをかけようとしたらメーター内のＫＥＹランプが点灯したままキーもＯＮにならず、ハンドルロックもかからず一切エンジンがかからなくなった。
154,2021年01月17日,山口,ＨＰ,トヨタ,プリウス　Ｓ,2014年03月,"96,100 Km",DAA-ZVW30,2ZR-3JM,制動装置,車検時,ホイールシリンダーの錆びつきにより、右後輪のブレーキが効かなくなった。
155,2021年01月17日,福岡,ＨＰ,ニッサン,セレナ　Ｓハイブリッド,2014年02月,"58,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年１２月中旬頃,オルタネーターの故障により、エンジン始動後、エンジンルームより凄い異音が発生した。
156,2021年01月17日,福岡,ＨＰ,メルセデス・ベンツ,Ｅ３５０　ブルーテックワゴン,2013年09月,"50,000 Km",LDA-212226C,642,エンジン,２年くらい前から,エンジンがかかりにくく、４～５回操作を繰り返してやっとかかる状態になっており、徐々にやり直す回数が増えている。
157,2021年01月16日,岩手,ＨＰ,ニッサン,ルークス,2013年02月,"67,000 Km",DBA-ML21S,K6A,エンジン,２０２１年１月３日,エンジン始動時にエンジンルームより異音とゴム臭と発煙があり、バッテリーマークが点灯した。調べたところ、エンジンルームに水が浸入してオルタネーターが凍結したことが原因と判った。
158,2021年01月16日,東京,ＨＰ,アウディ,Ａ４アバント,2013年02月,"19,959 Km",DBA-8KCDN,CDN,かじ取り,２０２０年９月,エンジンを始動すると突然ステアリング故障の警告灯が点灯し、ハンドルが重くなり運転が困難になった。
159,2021年01月16日,神奈川,ＨＰ,ニッサン,セレナ,2018年10月,"18,000 Km",DAA-GFC27,MR20-SM24,保安灯火,２０２０年１２月２６日,ハイビームアシストの誤作動により、前方に他の車両がいるにも拘わらず突然ハイビームになる。
160,2021年01月16日,神奈川,ＨＰ,ニッサン,セレナ,2018年10月,"18,000 Km",DAA-GFC27,MR20-SM24,制動装置,２０２０年１２月２６日,片側二車線道路の左側を走行中、前方車両が左折し、その後ろを通り過ぎようとしたところ、突然誤踏み防止の機能が作動して車両が停止し、しばらく動かなくなった。
161,2021年01月16日,千葉,ＨＰ,スズキ,スペーシアギア,2020年09月,"5,500 Km",5AA-MK53S,R06A,電気装置,２０２０年１２月１０日,高速道路をオートクルーズコーントロールを設定して走行中、前方に車両や障害物がない状態でオートクルーズがキャンセルされ、再設定しても同様の症状が出た。その後メーター内にオートクルーズ、自動ブレーキ、車線逸脱＆ふらつき防止警告、オートライト、アイドリングストップが出来ない警告灯が点灯した。サービスエリアにてエンジン再始動をしてみたが、症状が再発し、エネチャージが出来ない症状も出た。また全方位モニターも障害物検知のアラームが出来ない表示が出た。
162,2021年01月16日,大阪,ＨＰ,三菱,ふそうキャンター,2019年08月,"46,892 Km",TPG-FBA20,4P10,動力伝達,ＡＴ動作不良,「Ｎ」から「Ｄ」や「Ｒ」にシフトチェンジしてもギアが繋がらない時がある。
163,2021年01月16日,岡山,ＨＰ,ニッサン,スカイライン,2015年11月,"35,000 Km",DBA-YV37,274A,エンジン,２０２０年１２月にバイパス走行時,バイパス走行時にアイドリングストップ異常の警告がモニターに付き、その後にエンジンが停止した。整備工場で調べたところ、エンジンが焼き付いていた。
164,2021年01月15日,北海道,ＨＰ,トヨタ,ライズ,2020年03月,"7,043 Km",5BA-A210A,1KR,緩衝装置,２０２０年１２月１０日,スタビライザーブッシュの不良により、走行中に前側からコトコト異音がするようになった。
165,2021年01月15日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,日野,デュトロ,不明,500 Km,XZU,不明,車枠・車体,２０２０年購入当初から,ダンプ架装の車両で、荷台がうまく動かない。
166,2021年01月15日,愛知,ＨＰ,ニッサン,エクストレイル,2004年12月,"147,200 Km",UA-NT30,QR20,制動装置,２０１９年,ＡＢＳポンプモジュールコントロールユニットの不良により、運転中にＡＢＳ警告灯が点灯した。
167,2021年01月15日,愛知,ＨＰ,ニッサン,エクストレイル,2004年12月,"147,200 Km",UA-NT30,QR20,その他,２０１４年ごろ,燃料メーターが減らないために使用し続けていたら、ガス欠になりＪＡＦのお世話になった。
168,2021年01月15日,岐阜,ＨＰ,三菱,デリカＤ５,2015年07月,"115,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０１８年頃,エキゾーストマニホールドのフランジ溶接部から排気漏れにより車内に排気ガスが充満する。
169,2021年01月15日,大阪,ＨＰ,メルセデス・ベンツ,Ｃ２５０,2015年03月,"40,000 Km",RBA-205045,274,燃料装置,２０２０年１１月末頃から,冷間時のエンジン始動において、暖機完了までの間エンジンルームからガソリン臭がし、車内にもガソリン臭が充満しており引火の危険性がある。
170,2021年01月15日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザ,2013年06月,"165,000 Km",LAD-GJ2FW,SH,エンジン,２０２１年１月１２日,油圧ポンプのチェーンが切損したため、一般道路を走行中にエンジン警告灯、油圧異常ランプが点灯すると同時に異音と車体に大きな揺れが発生し、アクセルペダルを踏んでもエンジンが吹けず、反応もない状態で惰性で安全な路肩に流れ着いた。
171,2021年01月15日,島根,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,スクラムバン,2015年03月,"42,000 Km",HBD-DG17V,R06A,緩衝装置,２０２０年１２月,ハンドルから異音がするため、車両を確認したところ、フロントコイルスプリングが折損していた。
172,2021年01月15日,長崎,ＨＰ,ニッサン,デイズ,2015年09月,"35,000 Km",DBA-B21W,3B20,保安灯火,不明,左側のドアミラーがモーター音はするが、開閉しない。
173,2021年01月14日,福島,ＨＰ,スズキ,アルトラパン,2015年09月,"54,000 Km",DBA-HE33S,R06A,電気装置,２０１９年１１月,フロント右側ドアスピーカーから音が出なくなったため、調べたところ、ドアハーネスの被覆が破れていた。
174,2021年01月14日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,アクティ,2020年01月,"22,000 Km",EBD-HA9,E07Z,制動装置,不明,前輪のＡＢＳセンサーハーネスの配策が悪く、前輪周辺に雪の塊が付着すると、配線に雪の重みがかかる状態になるため、配線が断線し、ＡＢＳランプが点いてしまう。
175,2021年01月14日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,アクティ,2020年11月,"6,670 Km",EBD-HA9,E07Z,制動装置,不明,前輪のＡＢＳセンサーハーネスの配策が悪く、前輪周辺に雪の塊が付着すると、配線に雪の重みがかかる状態になるため、配線が断線し、ＡＢＳランプが点いてしまう。
176,2021年01月14日,東京,ＨＰ,ダイハツ,ハイゼットカーゴ,2015年03月,"7,901 Km",EBD-S331V,KF,燃料装置,不明,ガソリンスタンドでガソリンを満タンにした際に燃料が漏れていますと指摘を受けた。
177,2021年01月14日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ミニクロスオーバーＳＤ,2014年12月,不明,不明,不明,エンジン,不明,停車状態から、ギアをバックにしてアクセルペダルを踏んだところ、タイミングチェーンが切れてエンジンが止まった。
178,2021年01月14日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,キャデラック,ＡＴＳ,2015年09月,"51,500 Km",ABA-A1SL,1D,乗車装置,２０２０年１２月,運転席の座席下部を通しているエアバッグの配線が断線したため、エアバッグが開かない警告が出た。
179,2021年01月14日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2020年09月,不明,DAA-HE12,HR12-EM57,制動装置,不明,前方に何も障害物がないのにも関わらず、被害軽減ブレーキがかかることがある。
180,2021年01月14日,福井,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アクセラ,2014年01月,"70,201 Km",LDA-BM2FS,SH,エンジン,不明,電子制御システムの不具合により、交差点で停車した際にエンストした。
181,2021年01月14日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年02月,"70,000 Km",DAA-HC26,MR20-SM23,電気装置,不明,オルタネータープーリーの不良により、ベルトが滑落状態になって発電不良を起こすとともにウォーターポンプも回らなくなったためにオーバーヒートした。
182,2021年01月14日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2012年05月,"120,000 Km",DBA-L375S,KF,動力伝達,２０２１年１月１３日,ＣＶＴの不良により、傾斜のある駐車場で、異音と共にバックが出来なくなった。
183,2021年01月14日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,スバル,サンバー,不明,"80,900 Km",V-KS4,EN07,エンジン,不明,エンジンのガスケットが早期にダメになりエンジンオイルが漏れる。
184,2021年01月13日,宮城,ＨＰ,ニッサン,セレナ,2020年11月,"1,600 Km",DAA-GNC27,MR20-SM24,制動装置,２０２０年１２月１６日,走行中、何も無いのに自動ブレーキが作動した。
185,2021年01月13日,石川,ＨＰ,トヨタ,ランドクルーザープラド,2008年08月,"61,300 Km",CBA-TRJ120W,2TR,車枠・車体,３年前,塗装が剥がれた。（特に屋根）
186,2021年01月13日,神奈川,ＨＰ,ＢＭＷ,２１８ｄ　グランツアラー,2015年09月,"35,640 Km",LDA-2E20,B47C20A,動力伝達,２０２１年１月,トランスミッションの不良により、走行中「ドライブトレーン異常」の警告が出た。シフトをＤに入れてアクセルペダル踏んでも走行しない。エンジン回転数は上がるが、ミッションが滑っているような状態になる。
187,2021年01月13日,千葉,ＨＰ,三菱,ふそうキャンター,2015年10月,"156,400 Km",TKG-FEA50,4P10,緩衝装置,２０１７年～現在,走行中にリーフスプリングが破損した。
188,2021年01月13日,埼玉,ＨＰ,トヨタ,エスティマ,不明,"105,000 Km",DBA-ACR50W,2AZ,エンジン,不明,エンジンオイルの異常消費によりオイルランプがついた。
189,2021年01月13日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2016年07月,"15,200 Km",DBA-LA600S,KF,車枠・車体,不明,国４４７１のリコールで、カウルルーバーとダッシュパネルの合わせ部の止水シールを交換する措置を受けた後、窓付近に３ｍｍ隙間が出来た。
190,2021年01月13日,栃木,ＨＰ,ＢＭＷ,ミニクロスオーバー,2013年07月,"60,000 Km",CBA-ZA16,N16B16A,制動装置,不明,ブレーキブースターバキュームポンプの不良により、突然ブレーキペダルの踏みしろが固くなり、ブレーキが効かなくなった。
191,2021年01月13日,山梨,ＨＰ,トヨタ,アイシス,2010年06月,"82,000 Km",DBA-ZGM11W,3ZR,車枠・車体,先月から,リアトランクの塗装が剥げている。
192,2021年01月13日,大阪,ＨＰ,ＢＭＷ,ミニクーパー,2017年08月,"26,200 Km",DBA-XM15,B38A15A,走行装置,２０２０年１２月,タイヤの空気圧に異常がないのに空気圧低下の警告が出た。
193,2021年01月13日,大阪,ＨＰ,ＢＭＷ,ミニクーパー,2017年08月,"29,293 Km",DBA-XM15,B38A15A,乗車装置,２０２１年１月,信号待ちの時にテールゲートが勝手に開き、半ドア状態になった。メーターパネルにドアオープンの表示がされた。
194,2021年01月13日,京都,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,不明,不明,DAA-MK42S,P06A-WA04A,電気装置,２０２０年１２月３０日,コンピューターの不具合により、エンジンスタートボタンを押しても、エンジンがかかり切らない。
195,2021年01月13日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2015年10月,"42,000 Km",DAA-GP5,LEB-H1,動力伝達,不明,冷間始動時にミッションから金属のカラカラ音がする。
196,2021年01月13日,奈良,ＨＰ,メルセデス・ベンツ,Ｂ１８０,2012年06月,"35,800 Km",DBA-246242,270,エンジン,２０２０年１２月３１日,サーモスタットの不良により、オレンジ色のエンジン警告灯が点灯した。
197,2021年01月13日,広島,ＨＰ,アウディ,Ｓ４,2013年05月,"74,000 Km",ABA-8KCGWF,CGW,動力伝達,２０１９年６月,時間が経つにつれ、停車してから発進の際、ガクッと大きくショックがあり、減速するときトランスミッションの作動不良の警告灯が着き、機能が制限され、２速４速６速しか変速しなくなる。しまいにはバックギヤに入らなくなることがある。トランスミッションの作動不良の警告灯が出る。
198,2021年01月12日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,ウィザード,2002年04月,"135,629 Km",KH-UES73FW,4JX1,エンジン,２０２１年１月１１日６：００,エンジンを始動時、エンジンルームから出火した。車両を確認してみると、セルモーターから発火していることが判った。
199,2021年01月12日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2020年06月,不明,4AA-MR52S,R06A-WA05A,排ｶﾞｽ･騒音,購入から半年,新車納車から半年程度の経過であるにも関わらず、マフラーのタイコ部が真っ茶色に錆びた。
200,2021年01月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ＸＭＡＸ,不明,不明,2BK-SG42J,G3H5E,エンジン,不明,冬季にエンジンが始動しなくなる。
201,2021年01月12日,神奈川,ＨＰ,スバル,レガシィツーリングワゴン,2012年02月,"40,000 Km",DBA-BR9,EJ25,制動装置,２０１８年,ブレーキマスターバッグの真空漏れのため、エンジン始動時にブレーキペダルが踏み込めないほど硬くなる。
202,2021年01月12日,神奈川,ＨＰ,スバル,レガシィＢ４,2008年04月,"96,600 Km",CBA-BL5,EJ20,動力伝達,２０２１年１月１０日,変速時に大きな衝撃と、エンジン回転数の上昇により、ホイールスピンが発生する。
203,2021年01月12日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,パッソ,2005年01月,"186,000 Km",DBA-QNC10,K3,制動装置,２０２０年１２月３０日,マスターシリンダーの不良により、高速道路の料金所を通過後、突然ブレーキが効かなくなった。料金所の後のカーブを走行していたことから、車が２～３回スピンをしてしまい、縁石にぶつかった。
204,2021年01月12日,三重,ＨＰ,三菱,ＲＶＲ,2011年01月,"19,200 Km",DBA-GA3W,4B10,車枠・車体,２０２０年の年末頃,パール系塗装色の車両において、主にリアパネルのリアウインドウ下側近くの塗装が３００ｍｍの幅にわたり塗装がはがれた。
205,2021年01月12日,福井,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2013年03月,"28,000 Km",DBA-JF2,S07A,動力伝達,２０２０年,ＣＶＴの不良により、内部から異音が出るようになった。
206,2021年01月12日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,アクティトラック,2015年01月,"27,800 Km",EBD-HA9,E07Z,エンジン,不明,エンジンのキーシリンダーが故障し、カギが回らなくなった。
207,2021年01月12日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ３,2014年03月,"40,000 Km",DBA-8VCXSL,CXS,動力伝達,１２月中旬位から,Ｓトロニックのメカトロニクスの不良により、走行中に突然ギアがニュートラルになる。特に冬季に症状が出やすく、一度発生すると完全に停止をして、エンジンを再始動しないと症状が消えない。
