番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
92,2021年11月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,カワサキ,ニンジャ　２５０ＡＢＳ,不明,"6,100 Km",JBK-EX250L,不明,その他,３年半くらい前から,メーターの防水不良により、内部基盤が腐食をし、照明不良、速度計や燃料系の表示不良が発生した。
93,2021年11月22日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ミニクーパー,2014年12月,"130,000 Km",CBA-ZC16A,N18B16A,制動装置,２０２１年１１月,急坂道を下っていたところ、バキュームポンプにエンジンオイルが供給されなくなり、バキューム力がなくなったため、ブレーキが効かなくなった。
94,2021年11月22日,埼玉,ＨＰ,ニッサン,エクストレイル,2016年04月,"80,000 Km",DAA-HNT32,MR20-RM31,動力伝達,２０２１年１１月１６日,高速道路を走行中、ハイブリッドシステム加熱の表示が出たため、パーキングエアリアに緊急避難しレッカー搬送した。ディーラーで、トランスミション不具合によりハイブリッドシステムに異常が生じたと診断された。
95,2021年11月22日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,マーチ,2011年01月,"93,000 Km",DBA-K13,HR12,動力伝達,２０２１年１１月１４日,高速道路走行中にＣＶＴから異音が生じるようになった。
96,2021年11月22日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2016年08月,不明,TPG-FEA50,4P10,電気装置,２０２１年,バッテリーイコライザーのリコール対象範囲外の車両で、当該端子部がショートした。
97,2021年11月22日,福井,ＨＰ,ダイハツ,ハイゼット,2008年03月,"87,488 Km",EBD-S331V,KF,エンジン,２０２１年１１月２２日,エンジンオイル消費が激しい。
98,2021年11月22日,広島,ＨＰ,ニッサン,セレナ,不明,不明,DBA-C26,不明,車枠・車体,２０２１年１１月,ボンネットとルーフに塗装剥げが発生した。
99,2021年11月22日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,日野,プロフィア,2010年04月,"800,000 Km",BDG-FR1EXYA,E13C,エンジン,２０２１年,シリンダーヘッドがよじれたため、冷却水が吹き返すようになった。
100,2021年11月22日,大分,24時間電話,ニッサン,ノートｅ－ＰＯＷＥＲ,2020年02月,不明,DAA-HE12,HR12-EM57,制動装置,不明,前方に何も障害物がないのにも関わらず衝突被害軽減ブレーキが不要作動し、急ブレーキが作動したり、障害物検知のソナーが赤い警告で、障害物が接近しているという警報を出してくる。ディーラーでカメラ、センサーの交換を行ったが、解消しない。
101,2021年11月22日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2016年03月,"107,800 Km",DBA-DJ3FS,P3,その他,１年くらい前から,クーラーが効かなくなった。
102,2021年11月21日,石川,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2015年06月,"41,000 Km",DBA-JF1,S07A,エンジン,２０２１年１０月,信号停車中にエンストする。エンジンの再始動は出来るが頻発する。
103,2021年11月21日,千葉,ＨＰ,スズキ,ハスラー,2014年11月,"40,200 Km",DBA-MR31S,R06A,制動装置,２０２１年１１月１９日,高速道路走行中にＡＢＳ、ヒルディセントコントロール、パーキングブレーキ等、安全装置のチェックランプが点灯した。
104,2021年11月20日,新潟,ＨＰ,マツダ,デミオ,2015年03月,"61,000 Km",DBA-DJ3FS,P3,エンジン,２０２１年１０月　初め,冷却水の詰まりにより暖房が効かない。
105,2021年11月20日,愛知,ＨＰ,フォルクスワーゲン,ＶＷ　ポロ　１．２／６６ｋＷ,2017年11月,"18,899 Km",DBA-6RCJZ,CJZ,動力伝達,２０２１年１０月,メーターパネルにシフトレバーハウジング内部のマイクロスイッチ不良と思われる警告表示が出た。
106,2021年11月19日,東京,ＨＰ,ダイハツ,ハイゼットトラック,2016年01月,"59,000 Km",EBD-S500P,KF,動力伝達,２０２１年１１月１６日,警告音、警告灯共に表示はなく当日の朝から使用していた時は特に異音もなく正常に乗れていたが、仕事帰りに２ｋｍ程度走行後、急にマニュアルミッションのシフトが入らなくなった。整備工場で確認したところクラッチの破損と診断された。
107,2021年11月19日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,マカンＳ,2016年10月,"38,300 Km",ABA-95BCTM,CTM,動力伝達,２０２１年７月,ＰＤＫ（変速機）油圧ポンプのパイプ部分が故障したため、走行中にカラカラと異常な音がしてアクセルを開けても３０００ｒｐｍで２０ｋｍ／ｈくらいしか出なくなった。その後、トランスミッションの警告が表示され、駐車時にはバックギアになかなか入らなくなる症状も発生した。
108,2021年11月19日,東京,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2018年09月,"9,600 Km",ABA-AWCHZ,CHZ,エンジン,２０２１年１１月,ＥＰＣ警告灯が点灯し、車が動かなくなった。レッカーでディーラーに搬送したが、入庫時には症状が消えてしまった。
109,2021年11月19日,東京,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2018年09月,"9,600 Km",ABA-AWCHZ,CHZ,エンジン,購入間もなくから,アイドリングストップ機構装着車で、減速をして歩く位の速度にして交差点を曲がろうとするときなどに、アイドリングストップが不要作動し、パワーステアリングも効かなくなって走行困難になる。
110,2021年11月19日,埼玉,ＨＰ,ＢＭＷ,ＢＭＷ　Ｘ１　ｓＤｒｉｖｅ　２０ｉ,2013年10月,"40,000 Km",DBA-VL20,N20B20A,動力伝達,不明,信号待ちのアイドルストップからのスタート時に、勝手にＤレンジがＰレンジに変わり、メーターパネルにミッション異常の表示が出る。
111,2021年11月19日,栃木,ＨＰ,ニッサン,セレナ,2016年10月,"50,012 Km",DAA-GFC27,MR20-SM24,排ｶﾞｽ･騒音,２０２１年１１月ごろ,ＥＧＲバルブの不良により、エンジンチェックランプが点灯した。その後、エンジン始動時にクランキングが長くなる症状が出るようになった。
112,2021年11月19日,栃木,ＨＰ,ニッサン,セレナ,2016年10月,"50,012 Km",DAA-GFC27,MR20-SM24,電気装置,２０２１年１１月ごろ,プロパイロットシステムエラーがメーターに表示され、関連機能が全て使えない状態になった。
113,2021年11月19日,岐阜,ＨＰ,アルファロメオ,ジュリエッタ,2013年06月,"33,800 Km",ABA-940141,940A2,乗車装置,２０２１年１１月０９日,ドアのインナーハンドルの表面が剥離していたため、ハンドルを操作した際に右手薬指に切り傷を負った。
114,2021年11月19日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2010年11月,"615,200 Km",LKG-FP54VDR,6R10,エンジン,不明,一般道路走行時、エンジンから激しい異音が出て、走行を中止した。整備工場で確認した結果、ピストンが焼き付いていた。
115,2021年11月19日,鳥取,ＨＰ,ＢＭＷ,ＢＭＷ　２２５ｉ　ｘＤｒ．　Ａ．Ｔ．,2015年12月,"56,000 Km",DBA-2A20,B48A20B,動力伝達,２０２１年１１月,エンジン始動時および停止時にＰレンジで「動き出し注意」という警告表示と警告音が鳴る。
116,2021年11月18日,北海道,ＨＰ,トヨタ,ヴォクシー,2014年05月,"74,000 Km",DBA-ZRR85W,3ZR,エンジン,２０２１年１１月１６日,コンティ二ュアスリバリアブルバルブリフトコントローラの作動不良により、道路を走行中にエンジン警告灯が点灯するとともに加速しなくなり、５ｋｍ／ｈ～１０ｋｍ／ｈ以上スピードが出なくなり路肩に駐車した。
117,2021年11月18日,北海道,ＨＰ,スバル,レガシィ,2012年07月,"35,000 Km",DBA-BRM,FB25,車枠・車体,２０２１年１１月,ハイマウントストップランプより雨漏りが発生し、トランクに水が垂れていた。
118,2021年11月18日,宮城,ＨＰ,ニッサン,セレナ,2013年05月,"103,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年１１月１４日,オルタネーター不良により、何の前触れもなく異音が発生した。
119,2021年11月18日,富山,ＨＰ,ニッサン,エクストレイル,2016年03月,"55,000 Km",DAA-HNT32,MR20-RM31,動力伝達,２０２１年１１月３日,ＣＶＴの不具合でクリープ現象が起きない。信号待ちからの発進時にノッキングが起きたため、ブレーキペダルを踏んだところエンジンが停止した。しばらくしてスターターを押したらエンジンはかかった。
120,2021年11月18日,東京,ＨＰ,ＢＭＷ,１１８ｄ,2020年06月,不明,3DA-7M20,B47C20B,排ｶﾞｽ･騒音,２０２０年７月～毎月,月１のペースで、エンジン警告灯が点灯する。排ガスフィルターが詰まる。販売店からは速度を上げて吹き飛ばすように指示をされている。
121,2021年11月18日,東京,ＨＰ,ニッサン,セレナ,2014年03月,"45,000 Km",DAA-HC26,MR20-SM23,動力伝達,２０２１年４月,発進後の低速時にノッキング発生が多発している。車速２０ｋｍ／ｈ～４０ｋｍ／ｈくらいの間でゆっくりアクセルペダルを踏むとノッキングが発生する。急発進時は発生しない。
122,2021年11月18日,東京,ＨＰ,ＢＭＷ,１１８ｄ,2020年06月,不明,3DA-7M20,B47C20B,排ｶﾞｽ･騒音,２０２０年７月～毎月,月１のペースで、エンジン警告灯が点灯する。排ガスフィルターが詰まる。販売店からは速度を上げて吹き飛ばすように指示をされている。
123,2021年11月18日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,2015年02月,"39,800 Km",RBA-205242C,274,電気装置,２０２１年１０月２６日,運転中に突然エンジンルームから発煙し、異臭が出た。この際に電気系統の表示もおかしくなっており、一度降車後、鍵が開かなくなるなどの不具合も出た。
124,2021年11月18日,千葉,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2015年09月,"47,963 Km",DBA-JF1,S07A,エンジン,２０２１年１０月,一般道を走行中、赤信号で停車しアイドリングストップ後に再始動せず、走行不能となった。
125,2021年11月18日,千葉,ＨＰ,フォルクスワーゲン,ゴルフＲ　２．０／２２８ｋＷ,2018年05月,"18,200 Km",ABA-AUDJHF,DJH,保安灯火,約半年前,施錠した状態で駐車中に勝手に警報のホーンがなる。１日に複数回鳴りそのままにしているとバッテリーが上がる。
126,2021年11月18日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＶＥＺＥＬ,2021年09月,不明,DAA-RU3,LEB-H1,車枠・車体,不明,エンジン始動後、ナビゲーションの裏辺りからポコポコと異音が出る。
127,2021年11月18日,埼玉,ＨＰ,トヨタ,プリウス,2018年03月,"6,000 Km",DAA-ZVW50,2ZR-1NM,保安灯火,２０２１年１０月,左右テールレンズが曇る。
128,2021年11月18日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴァンガード,2010年03月,"127,300 Km",DBA-ACA38W,2AZ,エンジン,２か月前と１１月１４日の２回,信号待ちでブレーキペダルを踏んでいた際にエンジンが高回転になった。ギアをニュートラルにしたところ回転が治まった。
129,2021年11月18日,愛知,ＨＰ,日野,プロフィア,2016年08月,"755,848 Km",QPG-SS1EKDG,E13C,動力伝達,２０２１年１１月１１日,高速道路を走行中異音がしたため、パーキングに入り点検をしたところ、前デフからオイル漏れがあったため運行を中止した。
130,2021年11月18日,岡山,ＨＰ,ＭＶ ＡＧＵＳＴＡ（生産国：イタリア）,ＤＲＡＧＳＴＥＲ,2020年09月,"3,300 Km",ZCGB110,B31C,保安灯火,恒常的に,ミラーの締め付けネジが緩んで、ガタついて見えない。毎回、締め直す必要がある。
131,2021年11月18日,岡山,ＨＰ,ＭＶ ＡＧＵＳＴＡ（生産国：イタリア）,ＤＲＡＧＳＴＥＲ,2020年09月,"3,300 Km",ZCGB110,B31C,保安灯火,恒常的に,ミラーの締め付けネジが緩んで、ガタついて見えない。毎回、締め直す必要がある。
132,2021年11月18日,不明,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＮＣ７５０Ｘ,不明,不明,EBL-RC63,RC61E,保安灯火,不明,方向指示器のスイッチを操作をしようとしても、引っかかり、作動させることが出来ないことがある。
133,2021年11月17日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アクセラ,2012年11月,"58,200 Km",DBA-BL5FW,ZY,車枠・車体,２０２１年８月,ダッシュボードが盛り上がって、時計や表示板の境目が離れて浮いてしまった。
134,2021年11月17日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,キックス,不明,不明,6AA-P15,HR12-EM57,制動装置,２０２１年１１月１５日,国道を６０ｋｍ／ｈくらいで走行中、前方に異常がないのにも関わらず突然衝突被害軽減ブレーキが不要作動して急ブレーキがかかったため、首と腕を負傷した。
135,2021年11月17日,東京,ＨＰ,スバル,ディアス,2010年01月,"130,800 Km",ABA-S321N,KF,動力伝達,２０２１年１１月,一般道を走行中に強烈な振動があり、点検したところ、プロペラシャフトのユニバーサルジョイントが破断ししていた。
136,2021年11月17日,東京,ＨＰ,プジョー,２００８,2020年10月,"3,374 Km",5BA-P24HN05,HN05,動力伝達,１１月５日２回、９日１回,上り坂停止後、発進時に後方へ下がってしまった。（ヒルスタートアシスタンスもしくはストップ＆スタートシステムの異常）
137,2021年11月17日,神奈川,ＨＰ,テスラ,Ｍｏｄｅｌ　３　ＡＷＤ,2020年09月,"19,310 Km",ZAA-3L23,3D3-3D5,動力伝達,２０２１年１０月３１日,住宅街で方向転換しようとしていたとき、急に暴走をはじめ、電柱やフェンスをなぎ倒したあげくにブロック塀に突っ込んで大破した。
138,2021年11月17日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ノア,2019年08月,不明,DBA-ZRR80W,3ZR,制動装置,不明,前方に特に危険なものが無い状況で右折しようとしたところ、警報音と共に衝突被害軽減ブレーキが作動し、ブレーキがかかった。
139,2021年11月17日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ノア,2019年08月,不明,DBA-ZRR80W,3ZR,エンジン,２０２１年,購入から２年程度でウォーターポンプから異音が出るようになった。
140,2021年11月17日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,キャリイ,2021年01月,不明,不明,不明,制動装置,不明,前方カメラに蜘蛛が入り、巣を作ってしまったために衝突被害軽減ブレーキの警告が出るようになってしまった。
141,2021年11月17日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,キャリイ,2021年01月,不明,不明,不明,制動装置,不明,前方カメラに蜘蛛が入り、巣を作ってしまったために衝突被害軽減ブレーキの警告が出るようになってしまった。
142,2021年11月17日,大阪,ＨＰ,日野,日野プロフィア,2017年12月,"438,607 Km",2PG-FR1AHG,A09C,排ｶﾞｽ･騒音,２０２１年１１月１６日,ＳＣＲのチェックランプが点灯した。
143,2021年11月17日,兵庫,ＨＰ,ＢＭＷ,ＢＭＷ　Ｘ１　ｓＤｒｉｖｅ　１８ｉ,2016年09月,"28,204 Km",DBA-HS15,B38A15A,動力伝達,２０２１年１１月,ステップトロニックのシフトメカニズムの不良により、エンジン始動時に「ディーラーに相談してください」のメッセージがでた。
144,2021年11月16日,長野,ＨＰ,スズキ,ハスラー,2020年10月,不明,5AA-MR92S,R06D-WA04C,燃料装置,２０２１年７月頃,エンジン始動時、走行時共に燃料ポンプから「キーン」と歩行者が振り替えるぐらいの大きな音がする。
145,2021年11月16日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2014年06月,"77,000 Km",DBA-GK3,L13B,エンジン,２０２１年１０月１０日,スターター不良により、アイドリングストップ後に突然エンジンがかからなくなった。
146,2021年11月16日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサ,2017年01月,"33,312 Km",DBA-GT7,FB20,電気装置,２０２１年１０月３０日,バッテリーが弱っている警告や予兆などが一切ない状態でバッテリーが故障し、その状態でアイドリングストップが作動してしまったため、道路の真ん中で始動不能になってしまった。
147,2021年11月16日,千葉,ＨＰ,スバル,フォレスター,2020年10月,"8,000 Km",5AA-SKE,FB20-MA1,排ｶﾞｽ･騒音,新車購入後、１０ヶ月過ぎた頃に気づいた。,エンジン始動したところ、マフラーから黒い汚水（恐らくマフラーにたまっていた水とススが混ざり合ったもの）が数メートル後方まで噴出することがわかった。
148,2021年11月16日,埼玉,ＨＰ,三菱,デリカ,2018年06月,"47,530 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２１年１０月頃から,朝エンジンをかけると外気導入でガス臭くなる。ディーラーで確認したところエキゾーストパイプにひびが入っていると診断され、交換になった。
149,2021年11月16日,埼玉,ＨＰ,アウディ,アウディ　ＲＳ４　アバント,2021年06月,"5,000 Km",3BA-8WDECF,DEC,かじ取り,納車時から,ステアリングをきったときにゴムが擦れるような感じが伝わる。
150,2021年11月16日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ロードスター,2020年06月,不明,5BA-ND5RC,P5,保安灯火,不明,洗車などでテールランプ内部が曇る。
151,2021年11月16日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,マーチ,2010年07月,"67,100 Km",DBA-K13,HR12,動力伝達,２０２１年,ＣＶＴの不良により、急発進をする際や、スポーツモードを使って走行する際などにガクガクと振動が出る。
152,2021年11月16日,兵庫,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2012年01月,"67,217 Km",DBA-JF1,S07A,動力伝達,２０２１年１１月１１日,一般道を一定速度で走行中異音が発生した。時速およそ３０ｋｍ／ｈくらいから音が聞こえだして５０ｋｍ／ｈ前後で最大になる。ディーラーで確認したところ、ミッション内部のデフサイドベアリングが摩耗している可能性が高いと診断された。
153,2021年11月16日,鳥取,ＨＰ,スズキ,エブリイ,2015年05月,"69,700 Km",HBD-DA17V,R06A,動力伝達,ほぼ　常に,ギア操作が固い、加速の時にうまくギアを入れにくい。整備工場でクラッチ板の交換と診断された。
154,2021年11月16日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,スバル,エクシーガ　クロスオーバー７,不明,"50,000 Km",不明,不明,制動装置,不明,エンジン始動時にブレーキペダルの踏みごたえが重たい状態になり、エンジンがきちんと始動できなかったのに、操作の流れで駐車ブレーキを解除してしまい、車が傾斜で流れるという事態に至った。
155,2021年11月15日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2012年05月,"97,000 Km",DBA-FNC26,MR20,電気装置,２０２１年１０月３１日,オルタネーターが故障し、交差点で車が止まり、再始動不能になった。
156,2021年11月15日,石川,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2018年03月,"16,000 Km",DBA-JF4,S07B,エンジン,２０２１年１０月,一般道を走行中、突然エンジン警告灯が点滅すると同時に低速になり、アクセルペダルを踏んでも低速のままだった。警告音は鳴っていなかった。ディーラーでコンピューターチェックをした際、エンジン全失火と記録があった。
157,2021年11月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,シビリアン,2006年03月,"132,300 Km",PA-AVW41,4M50,動力伝達,不明,変速機の不良により、走行中に警告が点いて加速できなくなる。専業工場で確認された結果、ＡＴの内部部品が悪いということで、部品調達が検討されたが、ＡＴ内部の部品を作っている企業が廃業してしまったことで内部部品単体での供給が無く、一式交換が必要となった。
158,2021年11月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,シビリアン,2006年08月,"129,700 Km",PA-AHW41,4M50,動力伝達,不明,変速機の不良により、走行中に警告が点いて加速できなくなる。専業工場で確認された結果、ＡＴの内部部品が悪いということで、部品調達が検討されたが、ＡＴ内部の部品を作っている企業が廃業してしまったことで内部部品単体での供給が無く、一式交換が必要となった。
159,2021年11月15日,神奈川,電話,三菱,デリカＤ５,2010年02月,"34,000 Km",DBA-CV5W,4B12,制動装置,不明,ＡＢＳ警告灯が点灯し、マルチインフォメーションディスプレイにＡＢＳ警告表示、ＡＳＣ警告表示と ともに「販売会社に連絡」と表示された。
160,2021年11月15日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2017年09月,"13,700 Km",DAA-HE12,HR12-EM57,動力伝達,購入間もなくから,発進時にＰレンジからニュートラルポジションを経由してＤレンジに入れようとすると、シフトがニュートラルに入ってしまい、そこから切り替わらなくなる。
161,2021年11月15日,千葉,電話,ボルボ,Ｖ４０,2014年02月,"70,000 Km",DBA-MB4164T,B4164T,動力伝達,２０２１年１１月,変速機の不良により、信号停車するときなどにショックがある。
162,2021年11月15日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,マーチ,2010年12月,"40,000 Km",DBA-K13,HR12,動力伝達,４年前から,ＣＶＴの不良により、減速後の再加速時にギアが下がらず、加速しなくなる。それ以外の場面でも、変速が円滑な時と、そうでない時とがあり、動作が安定しない。
163,2021年11月15日,埼玉,ＨＰ,ニッサン,スカイライン,2011年01月,"59,000 Km",DBA-V36,VQ25,電気装置,２０２１年１１月,立体駐車場の入り口左折時、低速でハンドルを切った所、ハンドル操作が重くなった。その時、充電警告灯が点灯していた。
164,2021年11月15日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2016年12月,"65,000 Km",DAA-GP6,LEB-H1,制動装置,２０２１年１０月２０日ごろ,半年点検、１年点検などをすべて履行してきた車であるにも関わらず、ブレーキパッドが完全に摩耗しきってしまい、地金がブレーキディスクと直接干渉をしてしまい、ピストンも固着状態になってしまった。
165,2021年11月15日,愛知,ＨＰ,ニッサン,リーフ,2018年05月,"82,200 Km",ZAA-ZE1,EM57,その他,２０１８年１２月,高速道路にてプロパイロットを使用して走行中に、前方の走行車両を追従していたが、気が付くと前方車両を認識せず加速をはじめていた。追突しそうになったのでブレーキをかけ追突を防いだ。この症状は度々発生していたため、販売店にて点検を受けた結果、センシングカメラの不具合と診断された。
166,2021年11月15日,静岡,ＨＰ,ニッサン,セレナ,2017年11月,"25,100 Km",DAA-GC27,MR20-SM24,走行装置,２０２１年１１月９日夜,パンク修理キットの不具合でパンク修理剤が注入されなかった。
167,2021年11月15日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,レクサス,ＮＸ３００ｈ　Ｉパッケージ,2017年02月,"119,000 Km",DAA-AYZ15,2AR-2JM-2FM,乗車装置,２０２１年１１月,運転席の右のお尻辺りの座面が型崩れし、表皮も破れかけている。
168,2021年11月15日,福岡,電話,マツダ,アテンザ,2013年05月,"65,000 Km",LDA-GJ2FP,SH,電気装置,不明,駐車時カーナビがオフにならない。
169,2021年11月15日,福岡,電話,マツダ,アテンザ,2013年05月,"65,000 Km",LDA-GJ2FP,SH,その他,新車購入当初から,エアコンの効きが悪かった。
170,2021年11月15日,福岡,電話,マツダ,アテンザ,2013年05月,"65,000 Km",LDA-GJ2FP,SH,その他,不明,燃料満タン時、燃料計の航続可能距離が以前より増えた。
171,2021年11月15日,福岡,電話,マツダ,アテンザ,2013年05月,"65,000 Km",LDA-GJ2FP,SH,乗車装置,不明,走行しはじめたところでトランクが開く。
172,2021年11月15日,福岡,電話,マツダ,アテンザ,2013年05月,"65,000 Km",LDA-GJ2FP,SH,車枠・車体,不明,ボンネットのコーティングが剥げた。
173,2021年11月15日,福岡,電話,マツダ,アテンザ,2013年05月,"65,000 Km",LDA-GJ2FP,SH,エンジン,不明,エアフローセンサーが故障した。
174,2021年11月15日,鹿児島,ＨＰ,ボルボ,ボルボ　Ｓ６０,2014年06月,"73,400 Km",DBA-FB4164T,B4164T,動力伝達,２０２１年１１月６日（土）２３時３０分頃,登り坂を走行中にアクセルペダルを踏んでいたにもかかわらず、突然ギアが外れてニュートラル状態になり、自然と重力により後進を始めた。
175,2021年11月15日,鹿児島,ＨＰ,ボルボ,Ｓ６０,2014年06月,"73,400 Km",DBA-FB4164T,B4164T,緩衝装置,不明,故障診断を行った結果バルブブロックという部品が診機器にピックアップされた。
176,2021年11月14日,熊本,ＨＰ,プジョー,ｅ－２００８,2021年07月,不明,ZAA-P24ZK01,ZK01,電気装置,不明,１回目、初めての長距離走行で８月２６日熊本から北九州を往復したところ久留米市内の国道でエマージェンシーマークが点灯し停止、始動せず、ハンドルも動かせない状態となりレッカー移送された。２回目　１０月１４日短距離走行後、１時間ほど停車、発進しようとしたときにエマージェンシーマークが点灯し停止、始動せず、ハンドルも動かせない状態となり再びレッカーで運ばれた。
177,2021年11月13日,神奈川,ＨＰ,マツダ,ＭＰＶ,2010年05月,"88,500 Km",DBA-LY3P,L3,動力伝達,２０２１年１１月２日,変速機の故障により、乗車中にＡＴとマークが点灯し、ギアのデジタルがつかなくなった。同日、Ｒにギアを入れてもバックできなくなった。
178,2021年11月13日,兵庫,ＨＰ,ニッサン,マーチ,1997年09月,"31,400 Km",E-FHK11,CG13,エンジン,２０２１年１０月前半,５ｋｍほどの買い物に使用し、その帰りにエンジンをかけようとしたが、チェックランプが全て点灯するのみでかからなかった。ロードサービスを要請しつつ、何度も始動を試みていたところ、なぜか始動できた。
179,2021年11月12日,東京,電話,トヨタ,クラウンマジェスタ,不明,"240,000 Km",DAA-GWS214,2GR-1KM,制動装置,２０２１年１１月７日夜,発進直後、警告音警告表示とともにブレーキが効かなくなった。
180,2021年11月12日,東京,ＨＰ,アウディ,ＲＳ４アバント,2020年12月,"15,000 Km",3BA-8WDECF,DEC,その他,２０２０年６月,ＦＭラジオの音が出ないことがある。特にきっかけはなく突然発生する。
181,2021年11月12日,東京,ＨＰ,アウディ,ＲＳ４アバント,2020年12月,"15,000 Km",3BA-8WDECF,DEC,乗車装置,２０２０年６月,車両をロックしてテールゲートが閉まる機能があるが、ロックだけしてテールゲートが閉まらないことがある。
182,2021年11月12日,東京,ＨＰ,アウディ,ＲＳ４アバント,2020年12月,"15,000 Km",3BA-8WDECF,DEC,その他,２０２０年８月,１）ナビのルート案内中に突然ナビが再起動しルート案内がキャンセルされる。　２）地図を３Ｄでノースアップ表示しているが突然地図が回転しなくなる。
183,2021年11月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2018年11月,"140,000 Km",6AA-AZSH20,A25A-1KM,制動装置,一週間くらい前,ブレーキアクチュエーターからキューキューと異音がした。しばらくしたところ、音が消えた。
184,2021年11月12日,神奈川,ＨＰ,ルノー,メガーヌ,2019年12月,"12,000 Km",7BA-BBM5P,M5P,動力伝達,２０２１年１０月１４日,一般道走行中に突然クラッチペダルが底付きして操作不可能となり走行不能となった。
185,2021年11月12日,香川,電話,日野,プロフィア,2012年02月,"749,400 Km",LKG-GN1APBA,A09C,エンジン,不明,クランクプーリー締め付けボルトが緩んで折損する。
186,2021年11月11日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ロッキー,2020年01月,不明,5BA-A210S,1KR,動力伝達,購入して間もないころから,チェンジレバーの動きが悪く、ＰレンジからＤレンジに動かす際に入りづらいことがある。
187,2021年11月11日,富山,ＨＰ,ホンダ,シビック,2021年04月,不明,6BA-FK8,K20C,保安灯火,新車時より,新車時よりフロントガラス下部（ワイパー・ダッシュボード付近）が全体的に歪んで走行時に道路や白線及び中央分離帯が歪んで見え、気分が悪くなる。
188,2021年11月11日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ジョグＣＥ５０,不明,不明,JBH-SA36J,A312E,エンジン,不明,信号停止などの際にエンストする。販売店に入庫後、調査と推測される部分について整備が行われたが、その後もエンストした。
189,2021年11月11日,埼玉,ＨＰ,マツダ,ＣＸ－３０,2021年08月,"2,000 Km",5BA-DMEP,PE,保安灯火,２０２１年１１月上旬,夜間走行中、メーターパネルにヘッドライトシステムの異常警告が表示され、ハイビームが自動で点かなくなる。
190,2021年11月11日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,７１８ケイマン,2018年01月,"25,800 Km",ABA-982J2,DDN,保安灯火,２０２１年１０月１９日,走行中に助手席側ドアミラーの鏡面が本体から外れ、配線でぶら下がった状態になった。
191,2021年11月11日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,７１８ケイマン,2018年01月,"25,800 Km",ABA-982J2,DDN,制動装置,２０２１年８月終わり,パーキングブレーキのコントロールコンピューターの不良により、パーキングブレーキを作動させてもブレーキが効かない状態になった。
