番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
89,2021年12月16日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,不明,不明,ABA-AWCZP,CZP,かじ取り,不明,エンジン始動後、ディスプレイにレーンキープアシストが使用できない。という警告メッセージが出る。ディーラーで、センサーやカメラ交換を行う対応が取られているものの、原因が特定されていない。
90,2021年12月16日,山口,ＨＰ,マツダ,デミオ,不明,"60,000 Km",LDA-DJ5FS,S5,その他,不明,雨の日にエアコンをつけても窓ガラスの曇りがとれない。ディーラーの確認で、低圧側のホースからガスが漏れている。ヒーターコアの出入り口がスラッジで通りが悪くなっている。エバポレータからガスが漏れている。と診断された。
91,2021年12月16日,山口,ＨＰ,マツダ,デミオ,不明,"60,000 Km",LDA-DJ5FS,S5,その他,不明,雨の日にエアコンをつけても窓ガラスの曇りがとれない。ディーラーの確認で、低圧側のホースからガスが漏れている。ヒーターコアの出入り口がスラッジで通りが悪くなっている。エバポレータからガスが漏れている。と診断された。
92,2021年12月16日,山口,ＨＰ,マツダ,デミオ,不明,"60,000 Km",LDA-DJ5FS,S5,かじ取り,２０２０年２月,ハンドルを左に切るとパキパキと異音が鳴る。ディーラーの確認でベアリングの樹脂製カバーが割れて異物が入っていたと診断された。
93,2021年12月16日,不明,電話,ボルボ,Ｖ６０,不明,100 Km,5AA-ZB420TM,B420T2,制動装置,不明,ブレーキペダルを踏んだ時にギーギーと異音が出た。ディーラーで確認した結果ブレーキ周りの部品交換になった。
94,2021年12月15日,長野,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－３,不明,不明,LDA-DK5AW,S5,動力伝達,不明,購入直後からアクセルを開けても反応が悪く、数秒待ってから駆動力が伝わってくるような加速遅れの症状が出ていた。ディーラーに相談しても故障履歴などが検出されず、使用を続けていたのだが、その後に変速機の警告灯が点灯し、新たに診断を受けた結果、変速機不良として交換を行ったところ、警告灯が点灯した不具合と共に、過去に出ていた加速遅れの症状も解消した。
95,2021年12月15日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＰＣＸ１６０,2021年07月,"1,000 Km",2BK-KF47,不明,かじ取り,不明,ハンドルのホルダー下部に装着されているクッションラバーの不良により、走行時にハンドルが前後方向にぐらつくようになった。
96,2021年12月15日,静岡,ＨＰ,ホンダ,フィット,2013年09月,"142,461 Km",DBA-GE6,L13A,動力伝達,２０２１年９月１日,加速時、並びにエンジンブレーキをかけた際にＣＶＴからウィーンというモーターのような音が出るようになり、次第に大きくなっていった。ディーラーで確認し、ＣＶＴベアリングからの音と診断された。
97,2021年12月15日,静岡,ＨＰ,マツダ,デミオ,不明,不明,不明,不明,エンジン,２０２１年１２月１２日,エンジンルームから大量の煙が噴き出した。
98,2021年12月15日,兵庫,ＨＰ,ダイハツ,タント,2020年02月,"11,000 Km",6BA-LA650S,KF,エンジン,２０２１年６月～２０２１年１２月まで計５,段差が２ｃｍ～３ｃｍ有る１０ｍ程の下り坂の途中でエンジンが止まる。
99,2021年12月15日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2014年02月,"107,000 Km",ZAA-AZE0,EM57,制動装置,２０２１年１１月２５日,電動型制御ブレーキユニットの不良により、走行中に突然メーターの警告灯がすべて点灯するとともにブレーキの効きが著しく悪くなった。登坂路であったためブレーキペダルを全力で踏み込んだところ、じわじわと減速して停止したがこの時にガガガと異音も出ていた。
100,2021年12月15日,長崎,ＨＰ,ニッサン,ノート,2016年11月,"101,076 Km",DAA-HE12,HR12-EM57,電動機(モーター),２０２１年１１月２８日,下山のための下り坂をワンペダルモードで走行中、アクセルペダルを放しても減速せず、そのまま加速をしてしまうためブレーキペダルを踏んで減速しなければいけなくなった。
101,2021年12月14日,富山,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2015年03月,"49,400 Km",DBA-VM4,FB16,制動装置,不明,ブレーキマスターバックの負圧漏れにより、エンジン始動時にブレーキペダルが固くなり、始動しにくくなった。
102,2021年12月14日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2014年05月,"75,700 Km",DBA-LA600S,KF,エンジン,最近,ファンベルトが鳴くようになったため、交換したが、しばらくしてまた鳴くようになった。
103,2021年12月14日,茨城,ＨＰ,三菱,ふそうキャンター,2016年12月,"382,934 Km",TPG-FEB50,4P10,燃料装置,２０２１年１２月１０日,走行中にエンジンからカランカランと音がするようになり、ＥＮＧＳＹＳの赤ランプが点灯してエンストしたため、レッカー牽引された。ディーラーで確認したところ、１番インジェクターの配線カプラの接触不良と診断された。
104,2021年12月14日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,シトロエン,ＤＳ５,2017年09月,"10,000 Km",LDA-B8AH02,AH02,燃料装置,不明,長期間停車させておくと、燃料タンクが腐食してその後の使用時にエンジンがガタガタと振動してエンストするようになる。
105,2021年12月14日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,シトロエン,ＤＳ５,2017年09月,"10,000 Km",LDA-B8AH02,AH02,排ｶﾞｽ･騒音,不明,外２９８９のアドブルータンクに対するリコールの対象範囲外の車両で、アドブルータンク不良による警告灯の点灯が発生した。タンク交換を行ったが、その後、エンジンがガタガタと振動してエンストする症状が出るようになった。
106,2021年12月14日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲスティングレー,2014年04月,"76,900 Km",DBA-MH34S,R06A,その他,２０２１年１２月９日,駐車をしてエアコンを使用していたところ、車室内に異臭がし、その２分後くらいにエアコンの圧力ホースが破裂して白煙が上がった。
107,2021年12月14日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2019年06月,"264,000 Km",2PG-FS74HZ,6R20,燃料装置,２週間前,燃料噴射ポンプのフィルターに金属片が詰まり、エンストした。ディーラーで修理をしたが、２週間後、走行中に車室内のヒューズボックス付近の配線から異臭、発煙をし、再びエンストした。
108,2021年12月14日,広島,ＨＰ,三菱,デリカ,2013年01月,"100,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２１年８月,エキゾーストマニホールドのひび割れにより、走行中に車内に排気ガスの臭気が入ってきた。
109,2021年12月14日,鹿児島,ＨＰ,スバル,レヴォーグ,2021年02月,"4,000 Km",4BA-VN5,CB18,かじ取り,２０２１年１１月５日,ステアリングの不具合により、運転中に音声メッセージが流れてアイサイトＸ、クルーズコントロールが操作出来なくなった。
110,2021年12月13日,福島,ＨＰ,トヨタ,ノア,2015年10月,"34,000 Km",DBA-ZRR80W,3ZR,エンジン,２０２１年１２月１０日,エンジンを始動しようとしたところ、なかなか始動せず、アクセルペダルを踏んでも回転数が上がらない症状が出た。ディーラーで確認したところ、バルブリフトコントローラーの固着と診断された。
111,2021年12月13日,東京,電話,スズキ,アルト,2015年08月,"139,900 Km",DBA-HA36S,R06A,乗車装置,２０２１年１１月９日,スマートフォンの電磁波計測アプリで計測したところ、運転席シートの頭部から最大５０００ｍＧの電磁波が発生していると測定された。
112,2021年12月13日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,Ｔａｙｃａｎ　Ｔｕｒｂｏ　Ｓ,不明,不明,ZAA-J1MD,不明,乗車装置,不明,うっかりミスでリモコンキーを落としてしまい、キーの半分が破損した状態で車内でリモコンキーの操作を誤り、ドアロックボタンを押してしまったところ、ドアロックが作動し、システムも一切起動できない状態で車室内に閉じ込められた。携帯電話によりディーラーに確認を取ったが、この状態から手動による解除方法が無いということが判り、ガラスを割って脱出する事態になった。
113,2021年12月13日,神奈川,ＨＰ,フォルクスワーゲン,ティグアン　１．５／１１０ｋＷ,2021年10月,673 Km,3BA-5NDPC,DPC,車枠・車体,２０２１年１１月７日,新車として納車された車両のセンターピラー部分に凹みや鋭角に折れ曲がった傷があり、鋭角の傷については未修復のまま再塗装されていた。助手席側の窓枠部分が歪んでいるのかゴムに突起や隙間が生じている。
114,2021年12月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2013年07月,"6,000 Km",DBA-L375S,KF,エンジン,不明,エンジンオイルが著しく消費するようになった。
115,2021年12月13日,千葉,ＨＰ,ボルボ,ボルボ　Ｖ６０,2012年06月,"120,700 Km",DBA-FB4164T,B4164T,動力伝達,２０２１年１２月１０日,走行中にギアが固定され、変速時にはショックが出るようになった。
116,2021年12月13日,埼玉,ＨＰ,三菱,ｅＫ　ＳＰＡＣＥ,2021年04月,"2,503 Km",4AA-B35A,BR06-SM21,制動装置,購入後すぐ,どこかの一時停止や進入禁止の標識を拾い、ディスプレーに表示が出る。前方衝突予測警報システムのアイコンの誤点灯が数回あった。走行中、ディスプレー全体が白転し、表示していた画面のサイズが拡大表示され、自動ブレーキが勝手に掛かった。
117,2021年12月13日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｘ３,2016年03月,"55,200 Km",LDA-WY20,N47D20C,動力伝達,２０１９年８月、２０２１年,高速道路を走行中に突然ギアがＮレンジ状態になり、エンジンがストールして惰性で路肩に流れ着いた。ディーラーで大量の部品を交換する修理となったが、２０２１年にメカトロニクスが故障し、信号待ちでシフトが勝手にＤレンジからＰレンジに切り替わる症状が出るようになった。
118,2021年12月13日,三重,ＨＰ,三菱,デリカ,2007年10月,"86,320 Km",DBA-CV5W,4B12,制動装置,２０２１年８月２０日,時速３０ｋｍで走行中、軽くブレーキをかけたら急に右後部から異音（金属音）が発生し、煙が出てブレーキが片効きになった。整備工場で確認したところ、ブレーキローターの溶接部分が外れていた。
119,2021年12月13日,京都,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ソリオ,2014年03月,"110,000 Km",DBA-MA15S,K12B,かじ取り,２０２１年１２月,パワーステアリングが突然効かなくなり、ハンドルが重たくなった。整備工場で確認してみたところ、ステアリングシャフトの樹脂製ギアが欠けていた。
120,2021年12月13日,高知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2017年01月,"21,000 Km",CBF-VR2E26,QR20,車枠・車体,不明,パールホワイト色塗装の車で、ルーフの左前方の部分の塗装が剥がれた。
121,2021年12月13日,鹿児島,ＨＰ,トヨタ,８６,2012年12月,"100,000 Km",DBA-ZN6,FA20,かじ取り,２０２１年５月,ステアリングからの異音が発生している。
122,2021年12月13日,沖縄,ＨＰ,フォルクスワーゲン,ＶＷゴルフ　１．２／７７ｋＷ,2015年07月,"55,641 Km",DBA-AUCJZ,CJZ,動力伝達,２０２１年１２月頃,一時停止後、上り坂で発進しようとした際にブレーキペダルを踏んでください、と警告が出た。ブレーキペダルを踏んでアクセルペダルを踏むが進まなかった。エンジンをかけて発進するまでに時間がかかる症状もあり、ディーラーに確認したところ、メカトロモジュールが機能していないと診断された。
123,2021年12月12日,岩手,ＨＰ,フォルクスワーゲン,ゴルフ　１．０／８１ｋＷ,2021年10月,500 Km,3AA-CDDLA,DLA-4450,電気装置,購入直後,ミッションをリバースに入れてもバックモニターの画面が写らず真っ暗になる事がある。テレビがフリーズして立ち上がらない事がある。ディーラーに持ち込んでもその場で症状が再現せず、コンピュータで診断してもエラーが出ない。
124,2021年12月12日,青森,ＨＰ,スバル,インプレッサ,2015年02月,"68,000 Km",DBA-GP7,FB20,制動装置,２０２１年１１月,ブレーキマスターバックの気密不良により、エンジン停止後一日半くらい経って車に乗ったとき、ブレーキペダルが固くて踏み込めずエンジンをかけられなかった。強く踏み込んでやっとかかった。
125,2021年12月12日,神奈川,ＨＰ,メルセデス・ベンツ,Ａ４５　ＡＭＧ,2013年11月,不明,CBA-176052,133,エンジン,２０１９年１２月頃,ターボチャージャーブラケットが割れた。
126,2021年12月12日,神奈川,ＨＰ,スズキ,ジムニー,2013年03月,"100,000 Km",ABA-JB23W,K6A,エンジン,２０２１年２月,３番シリンダーの失火により、エンジン警告灯が点灯、点滅し、エンジンのふけあがりが悪くなった。点火コイルと点火プラグの交換を行ったが症状が再発し、ディーラーで確認したところ、３番シリンダーの圧縮漏れが判明した。
127,2021年12月12日,岡山,ＨＰ,マツダ,デミオ,2013年01月,"22,638 Km",DBA-DE3FS,ZJ,動力伝達,２０２１年１２月１０日,駐車場に前進で入れる際、斜めになったのでまっすぐ入れるため一度バックし、再びＤレンジに入れたところ、突然もの凄いエンジン音とともに暴走し、用水路の柵にぶつかり停車した。車はフロント部分が大破した。
128,2021年12月12日,福岡,ＨＰ,ＢＭＷ,ＢＭＷ　４２０ｉ,2016年08月,"51,166 Km",DBA-4N20,B48B20A,電気装置,２０２１年１１月２６日,停止中の車両がスマートキーで開錠できず、メカキーで開錠して乗り込むが電源が入らず、エンジンはもとより、ルームライト、窓ガラス、ライト、モニター等全てが機能しない状態になっていた。ディーラーで確認した結果、ＦＥＭコントロールユニットの不具合と判った。
129,2021年12月12日,鹿児島,ＨＰ,ニッサン,リーフ,2015年12月,"87,890 Km",ZAA-AZE0,EM57,緩衝装置,２０２１年１２月　１年点検時,右フロントサスペンションのアッパーマウントに雨水が溜まって錆びていると指摘され、交換を提案された。
130,2021年12月11日,神奈川,ＨＰ,ボルボ,ボルボ　Ｖ４０クロスカントリー,2018年01月,"18,500 Km",LDA-MD4204T,D4204T,電気装置,２０２１年１０月３０日,ミリ波レーダーのコンピュータが故障したため、一般道を走行中メーターパネルに「レーダーが遮られています」の表示が出てＡＣＣが使用不可能となった。
131,2021年12月11日,千葉,ＨＰ,マツダ,デミオ,2016年03月,"46,500 Km",LDA-DJ5FS,S5,かじ取り,２０２０年６月,高速道路走行中にＰＡへ入ろうと左にステアリングを切ったところ、オーバーステアの症状が出た。警告灯は点灯しておらず、右に旋回させた時の曲がり方よりも明らかに大きな曲がり方を左に旋回させると発生させた。更にステアリングをまっすぐにしようとすると引っ掛かって固まってしまい、力を入れて戻さないとやや左に曲がった状態で引っ掛かってしまった。ディーラーで確認したところ、ステアリングロッドの調子が悪いと言われ交換することになった。
132,2021年12月11日,千葉,ＨＰ,マツダ,デミオ,2016年03月,"46,500 Km",LDA-DJ5FS,S5,電気装置,２０２０年６月,幹線道路走行中にウインカーを点滅させていないのにブラインドスポットモニタリング（ＢＳＭ）の警告音が鳴動した。２回目は、１車線幅の山道を走行中にＢＳＭ　ＯＦＦ警告灯が点灯したため、ＢＳＭをＯＦＦにしようとしたらボタンが反応しなかった。山道を２０分ほど走行した後、外観を確認して異常が無かった為エンジンをオフにすると警告灯が消灯した。ディーラーで確認したところ、ＢＳＭユニットの不調と診断され交換をした。
133,2021年12月11日,埼玉,ＨＰ,ニッサン,ノート,2014年03月,"37,000 Km",DBA-E12,HR12,エンジン,２０２１年１２月１０日,スーパーチャージャーのインレットチューブが破損したため、高速道路を走行中にエンジン回転数が不安定になり、エンストして全ての警告灯が点灯した。インレットチューブを交換
134,2021年12月11日,愛知,ＨＰ,ＢＭＷ,ＢＭＷ　２１８ｄ　Ｇｒａｎ　Ｔｏｕｒｅｒ,2016年01月,"69,300 Km",LDA-2E20,B47C20A,動力伝達,２０２１年１１月,走行中にドライブトレーン警告表示が出て、パワーが落ちた感じになった。ディーラーでトランスミッションのロックアップクラッチの異常記録が確認され、トランスミッションの交換と診断された。
135,2021年12月10日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,不明,"62,000 Km",DBA-NT32,MR20,動力伝達,不明,ＣＶＴの不良により、アクセルペダルを踏んでも加速が鈍く、エンジン回転を３０００～４０００ｒｐｍまで上げてやっと動くような症状が出るようになり、エンジン警告灯が点灯したため、ディーラーに見せたところ、ＣＶＴ不良と診断された。
136,2021年12月10日,福島,ＨＰ,ダイハツ,タント,2017年09月,"86,628 Km",DBA-LA610S,KF,乗車装置,２０２１年１２月５日,ドアロックアクチュエーターの不良により、運転席のドアロックが動かなくなった。
137,2021年12月10日,長野,ＨＰ,フォルクスワーゲン,ＶＷゴルフヴァリアント１．４／１０３ｋＷ,2016年05月,"55,000 Km",DBA-AUCHP,CHP,動力伝達,２０２１年１２月,シフトノブのトリムメッキが剥がれていたため、清掃時に小指を負傷した。
138,2021年12月10日,長野,ＨＰ,アウディ,アウディ　ＴＴ　２．０Ｔｑ,2017年02月,"17,800 Km",ABA-FVCHHF,CHH,エンジン,２０２１年１１月,冷却水減少の警告灯がメーターパネルに表示され同時に警告音が鳴り、直ちに車両を停車した。パネルには最寄りのディーラーでの修理が必要とのメッセージが表示された。整備工場でサーモスタットハウジングからの冷却水漏れと診断された。
139,2021年12月10日,東京,ＨＰ,ニッサン,シーマ,2013年06月,"102,000 Km",DAA-HGY51,VQ35-HM34,動力伝達,２０２１年１１月２３日（火）,高速道路を走行中に、急激にスローダウンしアクセルを踏んでも速度があがらない状態になった。高速道路から一般道路へ降りたが、通常のように速度は出せず、インパネの警告灯も多数点灯していた。ディーラーで確認したところ、クラッチＡの摩耗によるものでトランスミッション交換が必要と診断された。
140,2021年12月10日,東京,ＨＰ,ニッサン,シーマ,2013年06月,"102,000 Km",DAA-HGY51,VQ35-HM34,かじ取り,２０１９年２月,高速道路を走行中、ハンドルロックのように一瞬固まった状態が何度か発生した。ディーラーで確認したところ、ハンドルのピニオンギア、パワステポンプをＡＳＳＹ交換した。
141,2021年12月10日,愛知,ＨＰ,ニッサン,セレナ,2016年06月,"57,638 Km",DAA-HC26,MR20-SM23,電気装置,２０２１年１２月８日,オルタネーターの不良により、やや上り坂の交差点でブレーキペダルを踏んで停止後、発進時にブレーキを放した際にエンストしていたため、後方へ進んでしまった。慌ててブレーキペダルを踏んで、再始動操作を行った。
142,2021年12月10日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2016年02月,"158,600 Km",DBA-LA150S,KF,その他,不明,単眼カメラの不良により、スマートアシスト故障の警告表示が出た。
143,2021年12月09日,山形,ＨＰ,スズキ,ハスラー,2017年11月,"23,000 Km",DAA-MR41S,R06A-WA04A,乗車装置,最近気が付いた,バックドアが保持できず、勝手に閉まって頭をぶつけてしまう。
144,2021年12月09日,富山,ＨＰ,ＢＭＷ,Ｋ１３００ＧＴ,2009年11月,"36,500 Km",K1300GT,134EA,制動装置,２０２１年１０月２日,ＡＢＳユニットの故障により、エンジン始動後、走行を開始してもＡＢＳの警告灯が消えなくなった。
145,2021年12月09日,東京,ＨＰ,ホンダ,ＰＣＸ,不明,不明,2BJ-JK05,JK05E,エンジン,２０２１年４月　頃,停車時のアイドリングが高めになる。エンジン始動後、高回転でエンジンがまわり続ける。センタースタンドを立てた状態にすると、メーター読みで６０ｋｍ／ｈ近くまでタイヤが回転する状態になる。
146,2021年12月09日,埼玉,ＨＰ,アウディ,アウディ　ＴＴクーペ　１．８Ｔ,2014年09月,"42,000 Km",ABA-8JCDA,CDA,動力伝達,２０２１年１１月２２日,２０ｋｍ程走った後、交差点での発進しようとＤレンジにギアを投入した際に大きな異音がし、エンジン排気系異常警告灯が表示された。エンジンをいったん切り、再度かけ直してＮ→Ｄに投入するも同様の現象となり、アクセルペダルを踏んでもゆっくりとしか進まなかった。ディーラーにみせたところ、クラッチ本体の交換が必要と診断された。
147,2021年12月09日,埼玉,ＨＰ,三菱,デリカ,2017年07月,"51,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２１年９月ごろから（５００００ｋｍ手,エンジン始動時、外気導入にしてエアコン起動したら排ガス臭がしたため、販売店で確認したところ、エキゾーストマニホールドの亀裂が発見された。
148,2021年12月09日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,バネット,2013年12月,"38,300 Km",ABF-SKP2MN,L8,緩衝装置,不明,後輪のリーフスプリングの３枚の内、真ん中が折れる。これまでに左右合計で４回折れている。
149,2021年12月09日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,バネット,2013年02月,"77,800 Km",ABF-SKP2MN,L8,緩衝装置,不明,後輪のリーフスプリングの３枚の内、真ん中が折れる。これまでに左右合計で５回折れている。
150,2021年12月09日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ミニキャブ,2009年06月,"126,000 Km",GBD-U61V,3G83,エンジン,１週間前,走行中にエンジンが止まった。整備工場で確認したところラジエータが割れていると確認された。
151,2021年12月09日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,オデッセイ,2017年11月,"100,000 Km",DAA-RC4,LFA-H4,動力伝達,２０２１年１１月,変速機から異音が出るようになった。
152,2021年12月09日,兵庫,ＨＰ,ニッサン,セレナ,2014年07月,"64,100 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２０年７月頃,信号待ちで青になってアクセルペダルを踏んでもすぐに発進せず３～４秒してから発進した。時速３０ｋｍぐらいで走行中、突然エンジンが唸りを上げ、速度が安定しなかった。ディーラーに見てもらったところ、ＣＶＴからの異常信号があると言われリセットしてもらった。
153,2021年12月09日,広島,ＨＰ,ニッサン,エクストレイル,2016年01月,"55,000 Km",DAA-HT32,MR20-RM31,制動装置,２０２１年９月,走行中にブレーキの警告灯（赤と橙）が点灯し、数秒後に警告音が鳴った。２００ｍ先のディーラーに向かったが、途中でフットブレーキが全く効かなくなり、サイドブレーキを引いて緊急停止をし、レッカー車でディーラーに搬送した。ディーラーで車両を確認した結果、ブレーキマスターシリンダーの不良と診断された。
154,2021年12月09日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ＢＭＷ　１１６ｉ,2014年08月,"60,000 Km",DBA-1A16,N13B16A,制動装置,２０２１年１１月２１日,雨天の渋滞時、ブレーキペダルが固くなり効かなかった。
155,2021年12月09日,佐賀,ＨＰ,トヨタ,ヴォクシー,2014年09月,"106,800 Km",DBA-ZZR80W,3ZR,動力伝達,２０２１年１２月５日,ＣＶＴの不良により、バッテリーと横滑りのマークが点灯した。
156,2021年12月08日,北海道,ＨＰ,トヨタ,エスクァイア,2018年01月,"38,800 Km",DBA-ZRR85G,3ZR,制動装置,２０２１年１２月０６日,片側１車線の国道を制限速度で走行中に対向車線を走行中の大型ダンプとすれ違う直前くらいに突如プリクラッシュセーフティの警告音ならびにブレーキの表示がマルチインフォメーションディスプレイに表示された。
157,2021年12月08日,秋田,ＨＰ,トヨタ,ＲＡＶ４　ＰＨＶ,2021年06月,不明,6LA-AXAP54,A25A-5NM-4NM,車枠・車体,２０２１年１２月,気温が低い日（朝、夕）に始動直後１０秒程度、共振音（かなり大きいブーンという音）がする。
158,2021年12月08日,新潟,ＨＰ,ニッサン,エクストレイル,2015年09月,"59,000 Km",DAA-HNT32,MR20-RM31,動力伝達,２０２１年１１月,ＣＶＴの不具合により、走行（低速）時に車体がガタガタと揺れることがあった。後進する際に回転数が上昇し、急加速することがあった。回転数が１０００ｒｐｍ～１５００ｒｐｍになるとウィーンという機械音やカラカラと異音がするようになった。
159,2021年12月08日,富山,ＨＰ,アウディ,アウディ　Ａ５　３．２ｑ,2008年10月,"106,000 Km",ABA-8TCALF,CAL,車枠・車体,２０２１年１２月６日,高速道路を走行中に最初にパーキングブレーキの警告表示と警告音が鳴り、続けてヘッドライトレベリングの警告表示と警告音、ＥＳＰの警告表示、ＥＰＣの警告表示がでてナビ画面が消灯した。危険と判断し、最寄りのインターで降りたが、この際にウインカーとパワーステアリングも作動しなかった。ディーラーで確認したところ、トランクのパッキン、ならびに給油口から雨水が浸入し、配線を伝ってトランク内に設置されたコンピューターに達したために誤作動を及ぼしたと診断された。
160,2021年12月08日,石川,ＨＰ,トヨタ,エスティマ,2006年03月,"142,000 Km",DBA-ACR50W,2AZ,エンジン,数年まえから,エンジンオイルがすごく減り、メーターのオイル警告ランプが約２０００ｋｍで点くたびに３Ｌ補充を行っている。
161,2021年12月08日,石川,ＨＰ,トヨタ,アルファード,2012年02月,"55,000 Km",DBA-ACR20W改,2AZ,エンジン,１～２年前から気になりだした,エンジンオイルが減り、オイル警告灯が約３０００ｋｍで点く。
162,2021年12月08日,石川,ＨＰ,トヨタ,アルファード,2012年01月,"74,000 Km",DBA-ANH20W,2AZ,エンジン,１～２年前から気になりだした,エンジンオイルが減り、メーターのオイル警告ランプが約３０００ｋｍで点く。
163,2021年12月08日,神奈川,文書,ホンダ,ＳＨＵＴＴＬＥ,2018年12月,"10,360 Km",DAA-GP7,LEB-H1,制動装置,不明,立体駐車場より出庫する際、エンジン起動後に警告灯が点灯した。少しすると「ＧＯ　ＴＯ　ＤＲＩＶＥ」と表示されたので駐車スペースから移動したが、ブレーキが効かなかった。エンジンを再始動させたが改善せず、その後も症状が続いたため、ディーラーへ入庫して確認したところ、電気系統が二段階で正常に動作させているが、この二つとも異常となったものと診断された。
164,2021年12月08日,千葉,ＨＰ,トヨタ,エスクァイア,2015年06月,"146,184 Km",DBA-ZRR85G改,3ZR,動力伝達,１ヶ月前くらいから,ＣＶＴの不良により、加速時や減速時、高速走行中に異音がするようになった。
165,2021年12月08日,千葉,ＨＰ,ホンダ,アクティ,不明,"78,000 Km",EBD-HA9,E07Z,かじ取り,中古販売店から公道に出たとき,電動パワーステアリングの不良により、ハンドルに舵角を与えてやると、直進状態へのハンドルの戻りが悪く、そのままスーッと曲がってってしまう。
166,2021年12月08日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2015年11月,"161,400 Km",TKG-FEB90,4P10,燃料装置,最近,燃料ポンプの不具合により、走行中・停車中にエンストした。燃料ポンプを刺激すると燃料が送られて始動出来る。
167,2021年12月08日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2016年02月,"145,100 Km",TKG-FEA50,4P10,燃料装置,最近,燃料ポンプの不具合により、走行中・停車中にエンストした。燃料ポンプを刺激すると燃料が送られて始動出来る。
168,2021年12月08日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2010年03月,"64,394 Km",DAA-ZVW30,2ZR-3JM,排ｶﾞｽ･騒音,２０２１年１２月４日,１５分位走行後、駐車場に止めた際にエンジンから異常な振動と異音を感じるとともに硫黄臭が車室内に入ってきた。降車して排気管を確認したところ、排気ガスの臭いであると判った。ディーラーで確認をうけたところ、排気系のバルブ不良ではないかという見解が出ている。
169,2021年12月08日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2006年11月,"170,000 Km",DBA-BP9,EJ25,動力伝達,不明,駐車のため、ギアをＲにした後、Ｐレンジにしようとした際にチェンジレバーが正しく動かず、Ｄレンジにも動かせない状態になった。自分でシフトパネルを外してみたところ、内部の部品が外れており、シフトの動きを邪魔していた。
170,2021年12月08日,愛知,ＨＰ,ニッサン,セレナ,2012年11月,"86,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年１１月,オルタネーターの不良により、エンジンからゴーっという異音が発生するようになった。
171,2021年12月08日,静岡,ＨＰ,スズキ,スイフト,2018年02月,"49,500 Km",DAA-ZC53S,K12C-WA05A,エンジン,２０２１年１１月,坂道でアイドリングストップ後、動き出す時にファンベルトが滑りエンジンが掛からなかったため、プッシュスタータースイッチを押して、エンジンを再始動した。
172,2021年12月08日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサ,不明,不明,不明,不明,保安灯火,２０２１年１１月６日、１２月８日,自動車専用道路を走行中にひびが入り、飛び石ということで修理を行ったが、その翌月に高速道路を走行中、またひびが入った。
173,2021年12月08日,岐阜,ＨＰ,ホンダ,Ｎ－ＯＮＥ,不明,不明,DBA-JG1,不明,制動装置,２０２１年１２月３日,車検後にサイドブレーキの調子が悪く効かない時がある。
174,2021年12月08日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,2016年05月,"72,800 Km",DBA-RP3,L15B,エンジン,不明,アイドリングストップでエンジンが停止後、再始動せず、ギアをパーキングに入れて再始動せよ。というメッセージがでた。販売店でバッテリー交換などを試してみたが解消しておらず、その後も何度も再発している。
