番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
97,2021年10月20日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＧＬＡ　２００ｄ,2020年12月,不明,3DA-247713M,654,制動装置,不明,道路上に特に異常が無いところで、衝突被害軽減ブレーキが作動する。
98,2021年10月20日,徳島,ＨＰ,スズキ,スペーシア,2013年07月,"80,000 Km",DBA-MK32S,R06A,エンジン,１カ月に１回程度,アイドリングストップの復帰の際に５～１０秒程度エンジン回転が４０００～５０００回転になり、前の車に追突しそうになる。
99,2021年10月20日,徳島,ＨＰ,スズキ,スペーシア,2013年07月,"80,000 Km",DBA-MK32S,R06A,エンジン,１カ月位前,８時間程度の長時間駐車後のエンジン始動時、クランキング時間が長くなり、始動するまで５秒程度のクランキングになる。
100,2021年10月20日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2015年06月,"35,400 Km",DBA-LA150S,KF,エンジン,２０２１年,エンジンのオイルパンのドレンのネジ山が潰れやすく、エンジンオイル漏れに至る。
101,2021年10月19日,長野,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2014年11月,"101,000 Km",LDA-KE2AW,SH,エンジン,不明,国３９９７のリコールで、インジェクタ取付ナットを増し締めした車で、システムエラー・油圧の警告灯が点灯し、エンジンがかからなくなった。レッカーでディーラーに搬送して確認したところ、エンジンオイルは定期的に交換していたにもかかわらず、リコール届出内容にあるような状態でオイルフィルターはどろどろでストレーナーにカスが詰まっていた。
102,2021年10月19日,東京,ＨＰ,メルセデス・ベンツ,ＣＬＡ２２０　４ＭＡＴＩＣ,2017年12月,"5,000 Km",DBA-117347,270M20,動力伝達,２０２１年１０月１５日,高速道路走行中に、トランスミッションが作動しなくなり、エンジンが空ぶかし状態となった。メーターパネルに警告表示がされ、警告音がなった。
103,2021年10月19日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エルグランド,2021年04月,"5,000 Km",5BA-TE52,不明,制動装置,新車購入当初から,何もないところで、衝突被害軽減ブレーキが不要作動する。
104,2021年10月19日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2018年02月,"25,000 Km",DAA-MR41S,R06A-WA04A,エンジン,不明,エンジンのかかりが悪く、何度もスイッチを押してやっと始動した。バッテリーを充電するつもりで走行したところ、交差点の真ん中でアイドリングストップランプが点いてエンストした。
105,2021年10月19日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザ,2018年11月,"48,300 Km",3DA-GJ2AW,SH,乗車装置,不明,シートからギシギシと異音が出る。シートごと交換したが、解消しない。
106,2021年10月19日,奈良,ＨＰ,ニッサン,エクストレイル,2015年10月,"65,000 Km",DBA-NT32,MR20,動力伝達,２０２１年１０月１５日,走行中に急にＣＶＴからシャルシュルシュルと音が鳴り出した。
107,2021年10月18日,東京,ﾌﾘｰﾀﾞｲｱﾙ,三菱,アウトランダーＰＨＥＶ,2018年10月,不明,5LA-GG3W,4B12-S61-Y61,制動装置,不明,１０ｋｍ／ｈくらいの徐行から停止しようとしたところ、ブレーキペダルがカチカチで踏み込めず、ブレーキが効かないままスーッと前車に追突してしまった。
108,2021年10月18日,千葉,ＨＰ,プジョー,３０８　アリュール,2017年09月,"12,423 Km",LDA-T9BH01,BH01,排ｶﾞｽ･騒音,２０２１年１０月２日,Ｅｎｇｉｎｅ　Ｆａｕｌｔ　Ｒｅｐａｉｒ　ｎｅｅｄｅｄと表示され、その後ＵＲＥＡ　Ｅｍｉｓｓｉｏｎ　ｃｏｎｔｒｏｌ　ｆａｕｌｔが表示される。
109,2021年10月18日,千葉,ＨＰ,ボルボ,ボルボＶ６０,2012年12月,"93,668 Km",DBA-FB4164T,B4164T,動力伝達,２０２１年９月１２日,走行中、ギヤが繋がらず１速もしくは３速固定となり停車するとエンストする。その際にはエラーメッセージが出る。
110,2021年10月18日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,クロスビー,2018年09月,"13,500 Km",DAA-MN71S,K10C-WA05A,エンジン,２０２１年７月から２回,アイドリングストップから復帰するときに、エンジン回転が異常上昇した。ブレーキペダルを強く踏み込んで耐えたが、１ｍほど進んでしまった。その後、平たん路の信号停車でも同じ症状が再発し、ギアをＮにしたところ５０００ｒｐｍほどまで上昇した。
111,2021年10月18日,兵庫,ＨＰ,ポルシェ,９１１カレラＳ,2006年02月,"88,000 Km",GH-997M9701,M9701,エンジン,２０２１年１０月１５日,エンジンをかけると、エンジンからカンカンカンという打音がし、スタート時には左マフラーから煙が出る。左マフラーのみ黒い煤が出ている。
112,2021年10月17日,神奈川,ＨＰ,メルセデス・ベンツ,Ｅ３５０,不明,不明,W212,M276,エンジン,随時,カムポジションセンサー、カムマグネットセンサーの配線にエンジンオイルが染み込み、Ｏ２センサーのコネクターや、ＥＣＵのコネクターへオイルが回ることで故障に至る。
113,2021年10月17日,千葉,ＨＰ,スズキ,ハスラー,不明,"8,100 Km",5AA-MR92S,不明,エンジン,２０２１年８月,排気音が異常をきたし、同時に燃費が通常２２ｋｍ／Ｌのところ、約１２ｋｍ／Ｌまで降下した。
114,2021年10月17日,群馬,ＨＰ,ＢＭＷ,５２８ｉツーリング,2011年08月,"70,000 Km",DBA-MU30,N52B30A,かじ取り,２０２１年１０月,エンジンルームの左ハンドルステアリング用のキャップで止められる穴から、助手席側の座席下に漏水が発生し、そこに納められているコンピューターが故障し、アクティブステアリング異常という警告灯が表示される。そして重いステアリングになり運転に支障が出る。
115,2021年10月17日,岐阜,ＨＰ,マツダ,ＣＸ－５,2014年01月,"86,300 Km",LDA-KE2AW,SH,電気装置,２０２１年１０月,走行中に異音が生じてオルタネーターのプーリーが脱落したため、充電システム異常が表示され、その後エンジンがオーバーヒートした。
116,2021年10月17日,兵庫,ＨＰ,フォルクスワーゲン,パサート,2011年06月,"90,579 Km",DBA-3CCXA,CAX,動力伝達,２０２１年９月２１日,シフトレバーをバックに入れても後退せず、ギヤとギヤが擦れている様な異音が発生する。
117,2021年10月16日,福島,ＨＰ,ホンダ,ＣＲＦ２５０Ｌ,不明,不明,2BK-MD47,不明,車枠・車体,２０２１年６月,エキゾーストパイプの放射熱により、右足脛内側に熱傷を負った。
118,2021年10月16日,東京,24時間電話,ホンダ,ステップワゴンスパーダ,2018年08月,"19,100 Km",DBA-RP3,L15B,乗車装置,不明,走行中、スライドドア点検のインジケーターが出て、スライドドアが開かなくなった。
119,2021年10月16日,東京,ＨＰ,その他,ｇｌａｆｉｔ　ＬＯＭ,2021年09月,100 Km,LOM-01,不明,電動機(モーター),２０２１年９月１９日,緩い下り坂を走行中にバッテリーが落ち、電源入らず走行不能になった。
120,2021年10月16日,愛知,24時間電話,トヨタ,プリウス,2017年06月,"90,000 Km",DAA-ZVW50,2ZR-1NM,車枠・車体,２０２１年９月,前輪から異音がなり、修理に出したが、その後にまた異音がなった。
121,2021年10月16日,愛知,ＨＰ,トヨタ,ランドクルーザープラド,2005年09月,"140,000 Km",CBA-TRJ120W,2TR,車枠・車体,２０１９年５月,パールホワイト色塗装の車でルーフ、ボンネット、ドアの塗装が剥がれ、地色が出ている。
122,2021年10月16日,大阪,ＨＰ,スズキ,ワゴンＲ,2015年01月,"54,849 Km",DAA-MH44S,R06A-WA04A,エンジン,２０２１年９月１９日,充電警告灯が点灯し、アイドリングストップシステムＯＦＦ表示灯が点滅し、その後ほぼ全ての警告灯が点灯。エンジンが停止した。
123,2021年10月16日,広島,ＨＰ,マツダ,アクセラスポーツ,2007年09月,"56,000 Km",DBA-BKEP,LF,保安灯火,２０２１年８月,左右のテールランプの中にあるブレーキランプの赤色レンズが熔けている。
124,2021年10月15日,石川,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうローザ,2014年10月,"100,000 Km",TPG-BE640G,4P10,動力伝達,不明,マニュアルトランスミッション車でギアオイルの劣化によりギアが破損した。
125,2021年10月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ＤＳ,ＤＳ７,2018年12月,"25,000 Km",ABA-X745G06,5G06,燃料装置,不明,燃料低圧ポンプの不具合により、４０ｋｍ／ｈくらいしか出なくなった。
126,2021年10月15日,大阪,ＨＰ,三菱,ふそうエアロエース,2017年11月,"658,368 Km",2TG-MS06GP,6S10,制動装置,２０２１年９月１日,補助ブレーキ（流体式リターダ）の、ローター・ステーター間の回転軸のメカニカルシール劣化による密着不良が 原因で水漏れした。
127,2021年10月14日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ランドクルーザー,2001年03月,"410,000 Km",GF-UZJ100W,2UZ,制動装置,２０２１年１０月８日,左前輪ブレーキキャリパー内部のオイル漏れにより、突然ブレーキが効かなくなった。
128,2021年10月14日,宮城,ＨＰ,ホンダ,ＶＥＺＥＬ,2014年09月,"140,000 Km",DBA-RU2,L15B,エンジン,２０２１年８月７日,エンジン停止から２時間程度以上経過した後にエンジンをかけるときガラガラと異音がする。
129,2021年10月14日,富山,ＨＰ,スバル,フォレスター,2016年02月,"47,000 Km",DBA-SJG,FA20,制動装置,２０２１年７月頃から,エンジン始動時にブレーキペダルが固くなり、ブレーキペダルを強く踏み込まないとエンジンが始動しない。
130,2021年10月14日,神奈川,ＨＰ,三菱,アイ,2006年08月,"92,758 Km",CBA-HA1W,3B20,動力伝達,２０２１年初めころから,１５分以上走ってエンジンが温まるとエンジンの回転を４０００から５０００回転ぐらい上げないとバックしない。
131,2021年10月14日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2021年04月,不明,4AA-B45W,BR06-SM21,エンジン,不明,アイドリングストップの制御不良により、交差点で左折をするために減速し、曲がっていこうとしたところ、エンジン回転が一旦ゼロくらいに落ちた後に１０００ｒｐｍくらいに戻るため、車が飛び出す挙動をする。
132,2021年10月14日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,メルセデスＡＭＧ　ＣＬＡ４５Ｓ　４Ｍ＋,2020年12月,不明,4BA-118354M,139,電気装置,不明,エンジンコンピューターのバグにより、走行中に突然エンジンが保護モードに入って２０ｋｍ／ｈ程度しか出せなくなった。
133,2021年10月14日,大阪,ＨＰ,スバル,ＸＶ,2013年06月,"94,533 Km",DBA-GP7,FB20,その他,２０２１年０５月１０日,エアコンのコンプレッサー、コンデンサー等にオイルが浸入したため、コンプレッサー、コンデンサー、エバポレーターを交換した。
134,2021年10月14日,大阪,ＨＰ,スバル,ＸＶ,2013年06月,"94,533 Km",DBA-GP7,FB20,エンジン,２０２１年１０月０９,オイルコントロールバルブからオイルが漏れてハーネス内に浸入したため、エンジンチェックランプ、アイサイト警告灯が点灯した。
135,2021年10月14日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルト,不明,不明,不明,不明,動力伝達,不明,信号待ちで、ブレーキをかけて停車中にボンと追突されたような挙動が出る。
136,2021年10月14日,兵庫,ＨＰ,ニッサン,ＮＴ１００クリッパー,2021年01月,"5,000 Km",EBD-DR16T,R06A,その他,購入時より,ガソリンの減り方が満タン～残量半分と残量半分～ガソリンランプ点灯までに大きく差がある。
137,2021年10月14日,香川,ＨＰ,フォルクスワーゲン,ポロ,2011年09月,"70,000 Km",DBA-6RCBZ,CBZ,動力伝達,２０２１年９月２６日,高速道路を８０ｋｍ程度で走行中、突然車内にヒューンと甲高い異音がして　数分後には動力伝達が曖昧になり、これ以上走行不可能と判断して本線上の路肩に止めようと減速したが時速３０ｋｍくらいで破壊音とともに駆動輪がロックして本線と路肩の間に急停止した。
138,2021年10月14日,愛媛,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2014年07月,"33,500 Km",DBA-JH1,S07A,エンジン,２０２１年７月,エンジンを始動しようとした際にセルモーターよりカチッと音はするが、エンジンが始動しないことがある。
139,2021年10月14日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＷＧＮ,2013年12月,"56,200 Km",DBA-JH1,S07A,緩衝装置,不明,左前輪のストラットのボルトが著しく錆びており、ボルトが外せないような状態になっていた。
140,2021年10月13日,神奈川,ＨＰ,スバル,フォレスター,2016年03月,"57,000 Km",DBA-SJ5,FB20,制動装置,２０２１年１０月に入ってから,エンジンを止めて半日位経つとブレーキペダルが固くて踏み切れない。エンジンスタートがしづらい。
141,2021年10月13日,神奈川,ＨＰ,ホンダ,フィット,2014年04月,"70,202 Km",DBA-GK3,L13B,エンジン,２０２１年８月,スターターの不良により、エンジンスタートスイッチ稼働時に頻繁にエラーする。
142,2021年10月13日,千葉,ＨＰ,スバル,レヴォーグ,2017年09月,"16,200 Km",DBA-VM4,FB16,保安灯火,購入時,ヘッドライト内部が溶けている。
143,2021年10月13日,埼玉,ＨＰ,マツダ,アクセラ,2006年12月,"85,000 Km",DBA-BK5P,ZY,制動装置,２０２１年１０月１０日,走行中、ブレーキペダルの踏み応えが失われ、ブレーキが突然効かなくなった。踏み応えの無いブレーキペダルを限界まで踏み込むと僅かにブレーキが効く。この状態で２ｋｍ程度走行し、安全な場所で症状を確認するも症状は継続している。エンジンを停止した後再始動すると症状が消えた。チェックランプの点灯は一切なかった。
144,2021年10月13日,茨城,ＨＰ,ニッサン,セレナ,2012年08月,"58,214 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年１０月１２日,オルタネーターのプーリーが外れたため、運転中にエンジンの方からカラカラ異音がした。その後、充電、ブレーキ、高水温の警告ランプが点灯した。
145,2021年10月13日,愛知,ＨＰ,ハーレーダビッドソン,スポーツスターＸＬ８８３Ｎ,2017年06月,"16,822 Km",EBL-883RN,2,電気装置,２０２１年９月,雨の降る中、高速道路を走行中、右側ウインカーが点滅不能になり、その後、エンジン停止後の再始動が出来なくなり、走行不能になった。
146,2021年10月13日,愛知,ＨＰ,三菱,ふそうエアロエース,2017年07月,"85,000 Km",QTG-MS96VP,6R10,保安灯火,２０２１年７月１０日,左側ミラーを格納後、戻らなくなった。
147,2021年10月13日,静岡,ＨＰ,スバル,ＸＶ,2019年02月,"39,730 Km",DBA-GT7,FB20,エンジン,２０２１年９月,低速域でエンジンがノッキングするようになった。
148,2021年10月13日,三重,ＨＰ,ニッサン,ノート,2012年11月,"98,000 Km",DBA-E12,HR12,エンジン,２０２１年１０月１０日,高速道路への合流レーンで加速中、爆発音とともにスーパーチャージャーダクトが破断したため、失速し、路肩に緊急停止した。
149,2021年10月13日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2016年02月,"65,000 Km",DBA-LA600S,KF,電気装置,不明,オルタネーターの故障でバッテリーが上がり、エンジンがかからなくなった。
150,2021年10月12日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスティマ,2009年09月,"78,000 Km",DBA-ACR50W,2AZ,かじ取り,不明,ステアリングインタミシャフト不良で、ハンドル下部からコトコトと異音が出ている。
151,2021年10月12日,福島,ＨＰ,スバル,レヴォーグ,2021年01月,不明,4BA-VN5,CB18,その他,２０２１年１０月５日,ハンドルのタッチセンサーの不具合により、一般道を走行中にアイサイト（運転支援装置）関係の警告灯が表示されそれらの機能が使用できなくなった。
152,2021年10月12日,石川,ＨＰ,ニッサン,セレナ,2015年09月,"54,639 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２１年８月１日,走り出すとエンジンルーム付近から異音がするようになった。
153,2021年10月12日,東京,ＨＰ,スバル,レヴォーグ,2021年01月,"5,000 Km",4BA-VN5,CB-18,その他,９月下旬,ハンドルタッチセンサーの不良により、複数の警告灯が出て、運転支援装置（アイサイト）が使えなくなる。
154,2021年10月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＧＬＡ２５０,2014年08月,"95,868 Km",DBA-156946,270M20,動力伝達,不明,走行中に車室内にゴンゴンと異音が出るようになったため、整備工場で調べたところ、リヤデフのサイドベアリングが破損していた。
155,2021年10月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,メルセデスＡＭＧ　ＧＬＥ５３　４Ｍ＋,2021年10月,不明,4AA-167161,不明,電動機(モーター),新車納車当日,コンピューターの不良により、走行中に突然バッテリー不良の警告が出た。その後、車両を止めてくださいという警告も出た。
156,2021年10月12日,埼玉,ＨＰ,ドゥカティ,スーパースポーツＳ,2020年04月,"1,500 Km",2BL-VA01,937W4C,その他,２０２１年７月４日,走行中、燃料が満タンであるが、燃料計がゼロとなり、燃料警告ランプと燃料計が点滅する。エンジンを停止し、十数分が立つと正常に戻る。すでに数回発生している。
157,2021年10月12日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,マークＸ,2010年05月,"144,700 Km",DBA-GRX130,4GR,エンジン,２０２１年９月２０日,高速道路のトンネルを走行中に突然車が止まった。
158,2021年10月12日,栃木,ＨＰ,ＢＭＷ,ミニクロスオーバーＳＤ,2016年10月,"50,300 Km",LDA-ZB20,N47C20A,エンジン,２０２１年１０月８日,車検の点検時にクランクプーリーにヒビ割れが発見された。
159,2021年10月12日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2019年09月,不明,DBA-JF4,S07B,その他,不明,レーンキープアシスト搭載車で、機能を作動させて走行をしても車線をはみ出してしまう事がある。
160,2021年10月12日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,７１８スパイダー,2020年06月,不明,7BA-982L40,DKD,その他,不明,エアコンのコンプレッサーをオフにした状態で、外気導入による送風運転をしたところ、エアコンの温度調整に関係なく５５度～６０度の熱風が出る。このため、熱風が足に当たり続け低温火傷をした。
161,2021年10月12日,岐阜,電話,ＢＭＷ,３２３ｉ,2006年08月,"118,200 Km",ABA-VB23,N52B25A,車枠・車体,２０２１年１０月９日　ＡＭ１：３０,自宅の駐車場に車を止めておいたところ、停車から３～４時間後に突然エンジンルームから出火した。
162,2021年10月12日,大阪,電話,マツダ,デミオ,2015年03月,"25,000 Km",DBA-DJ3FS,P3,緩衝装置,不明,左右後輪ショックアブソーバからオイルがジャジャ漏れになっていた。
163,2021年10月12日,大阪,ＨＰ,ダイハツ,ハイゼット,不明,"120,000 Km",EBD-S321V,不明,動力伝達,２０２１年９月,走行中に、変速機からキーンと金属音する。プロペラシャフトを手で回すと内部で擦れる音とカラカラと部品が外れて当たっている様な音がする。
164,2021年10月12日,大阪,ＨＰ,ホンダ,ステップワゴン,2005年10月,"89,100 Km",DBA-RG1,K20A,燃料装置,２０２１年９月末,エンジンがかかりにくくなり、ガソリンのにおいがし始めた。
165,2021年10月12日,大阪,ＨＰ,トヨタ,ハイエースバン,2010年10月,"122,900 Km",LDF-KDH206V,1KD,車枠・車体,２０２１年１０月１１日,パールホワイト塗装の車で、天井の塗装が剥がれた。
166,2021年10月12日,兵庫,ＨＰ,スバル,レヴォーグ　ＧＴ－Ｈ　ＥＸ,2021年01月,不明,4BA-VN5,CB18,その他,２０２１年４月１日、９月２３日,ＥＣＵの誤検知／ハンドルセンサーの断線により、アイサイトがエラーとなり全面使用不可になる。（１回目エンジン始動時に発生、２回目運転中に発生）
167,2021年10月12日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,不明,不明,不明,不明,電動機(モーター),２０２１年９月２９日,モーターの故障により、高速走行中に突然止まってしまった。エマージェンシーボタンを押したが、現在地の把握をしてくれず、救援されない状態で３０分程度経過した後、再始動を試したところ、走行再開できたので自走で帰宅した。
168,2021年10月12日,滋賀,ＨＰ,日野,レンジャー,2012年01月,"245,400 Km",SKG-FC9JGAA,J05E,排ｶﾞｽ･騒音,２０１４年１０月,塵芥車でＰＴＯ使用時、エンジンに負荷がかかると大量の白煙が出る。走行中ＤＰＲ再生時、大量の白煙が出る。
169,2021年10月12日,滋賀,ＨＰ,日野,レンジャー,2012年12月,"379,300 Km",TKG-FC9JGAA,J05E,排ｶﾞｽ･騒音,２０１９年１０月,塵芥車でＰＴＯ使用時、エンジンに負荷がかかると大量の白煙が出る。
170,2021年10月12日,岡山,ＨＰ,ニッサン,セレナｅ－ＰＯＷＥＲ,2020年08月,"18,888 Km",DAA-HFC27,HR12DE,エンジン,２０２１年８月５日,ラジエーターホースの不良による冷却水漏れにより、自動車専用道路を走行中にエンジン警告灯と異音が発生し、走行不能になった。
171,2021年10月12日,福岡,ＨＰ,ＢＭＷ,ミニクーパーＤクロスオーバー,2016年11月,"24,158 Km",LDA-XD20F,N47C20A,エンジン,２０２１年１０月,一般道路を走行中、突然アクセルペダルに違和感がして停止した所、バイブレーションダンパーが落下してボンネットから煙が出て異臭がした。
172,2021年10月12日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ライズ,2021年06月,不明,5BA-A200A,1KR,乗車装置,購入直後から,キーフリーシステムでドアロックをかけようとしてもロックが作動しないことがある。
173,2021年10月12日,大分,ＨＰ,ニッサン,リーフ,2011年12月,"138,000 Km",ZAA-ZE0,EM61,緩衝装置,２０２１年９月,構造上の問題でアッパーマウント部分に雨水が溜まったために錆が発生し、マウント部分が走行中に破損してストラットが脱落した。
174,2021年10月12日,大分,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2016年05月,不明,DAA-HFC26,MR20-SM23,電気装置,一週間くらい前から,エンジン始動時からオルタネーターとオートテンショナーより異音が出るようになった。
175,2021年10月11日,宮城,ＨＰ,スズキ,ハスラー,2015年05月,"20,800 Km",DAA-MR41S,R06A-WA04A,エンジン,２０２１年９月１６日頃と２０２１年９月３,車庫入れのため、ゆっくりバックしていたところ、アクセル操作をしていないのに車が急加速し、壁にぶつかりそうになったがブレーキペダルを思いっきり踏んで止めた。
176,2021年10月11日,東京,ＨＰ,ＢＭＷ,Ｒ１２００ＧＳ－Ａ,2009年05月,"90,000 Km",R1200GS-A,122EF,エンジン,中古で購入し１か月ほど経過した時点,スロットルボディの不具合により、信号等で停車するときや極低速時（旋回時など）にエンジンが止まってしまう。
177,2021年10月11日,東京,ＨＰ,ＢＭＷ,Ｘ３　２０ｄ,2017年03月,"24,000 Km",LDA-WY20,N47D20C,燃料装置,２０２０年９月、２０２１年１０月,給油口入り口にある金属バーが内側に折れ曲がらくなり、給油時にガソリンスタンドの軽油ノズルが給油口に入らないため給油できない。２０２０年に部品交換対処したが、１年後に再発した。
178,2021年10月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,2017年10月,"6,500 Km",TPG-NPR85AN,4JJ1,その他,不明,起震車で、起震装置のボルトが破断した。同じ個所が３回破断している。
179,2021年10月11日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2016年06月,"320,000 Km",TPG-FEA50,4P10,エンジン,不明,走行中にエンストする。
180,2021年10月11日,岐阜,ＨＰ,マツダ,ＣＸ－３,2016年02月,"25,000 Km",LDA-DK5AW,S5,乗車装置,２０２１年１０月１０日,後部座席（両側）のシートベルトが伸びたまま巻き戻らない。
181,2021年10月11日,三重,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ラパン,2017年04月,"25,000 Km",DBA-HE33S,R06A,その他,不明,エアコンのコンプレッサーからガス漏れした。
182,2021年10月11日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ライフ,2001年08月,"90,000 Km",LA-JB1,E07Z,エンジン,不明,排気バルブの溶損でブレーキペダルが重くなり、制動力が低下した。
183,2021年10月11日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2021年01月,"6,000 Km",3BA-AGH35W,2AR,乗車装置,２０２１年１０月１日,駐車場にてスライドドアを引いて１２～３ｃｍ開いたあたりで女児がドアをつかんで上ろうとしたところ、スライドドアが閉まり始め、女児の右手人差し指を挟んだ。周囲の大人がドアを押さえると「ガンガンガンガン」と音が鳴り、再度開き始めた。
184,2021年10月11日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2015年07月,"47,000 Km",DBA-JF2,S07A,エンジン,不明,セルモーターの不良で、アイドリングストップ後にエンジンが始動しなくなった。
185,2021年10月11日,福岡,ＨＰ,ルノー,メガーヌＲＳ,2019年05月,"22,000 Km",ABA-BBM5P,M5P,エンジン,２０２１年９月リコール後,オートクルーズ設定で車速が一定にもかかわらずエンジン回転数が３００～４００回転上下する。
186,2021年10月10日,秋田,ＨＰ,ニッサン,リーフ,不明,不明,AZE0,不明,緩衝装置,２０２１年１０月,雨水が溜まる部分にショックアブソーバーを止めているナットがあり、時間の経過とともにボルトが錆びつきショックアブソーバが抜けた。
187,2021年10月10日,愛知,ＨＰ,スズキ,スイフトスポーツ,2019年03月,不明,CBA-ZC33S,K14C,制動装置,２０２１年１０月９日,一般道を夜間走行中、突然デュアルブレーキサポートシステム系のエラーが表示され、付随する機能がすべてダウンした。
188,2021年10月10日,岡山,ＨＰ,スバル,レヴォーグ,2016年09月,"45,000 Km",DBA-VM4,FB16,制動装置,２０２１年９月５日,スタートボタンを押してもブレーキが固くなっていてエンジンがかからない。
189,2021年10月09日,愛知,ＨＰ,スバル,レヴォーグ,2014年10月,"55,000 Km",DBA-VM4,FB16,制動装置,２０２１年１０月,前回のエンジン停止から３０分経過するとブレーキペダルの踏み込みが硬くなる。
190,2021年10月09日,岐阜,ＨＰ,トヨタ,ランドクルーザープラド,2015年10月,"24,000 Km",LDA-GDJ151W,1GD,排ｶﾞｽ･騒音,不明,アドブルー噴射ポンプの故障で一般道走行中にアドブルー警告、エンジンチェック、トラクションコントロールの異常ランプが点灯した。
191,2021年10月09日,兵庫,ＨＰ,ニッサン,セレナ,2016年08月,"19,961 Km",DAA-GC27,MR20-SM24,制動装置,２０２１年１０月,パーキングブレーキアクチュエーターの不良により、電動パーキングブレーキの不具合でサイドブレーキがかけれない。警告灯及びパーキングブレーキのスイッチが常に点滅状態になった。
192,2021年10月09日,広島,ＨＰ,ポルシェ,マカンＧＴＳ,2016年09月,"30,000 Km",ABA-J1H2,DCN,電気装置,２０２１年９月２５日,一般道路を走行中に複数の警告灯が点灯し、電子制御サスペンションが効かなくなり、一旦停止するとバックできなくなった。
193,2021年10月09日,岡山,ＨＰ,ニッサン,ノート,2012年11月,"86,300 Km",DBA-E12,HR12,エンジン,２０２１年１０月,走行中にガラガラと異音が発生してエンジン回転数が不安定になりエンストした。再度エンジンをかけるとアイドリングストップの緑色のランプが点滅し、エンジン回転数が不安定な状態が続いた。ディーラーで確認したところ、インタークーラーのエアインレットチューブが裂けていた。
194,2021年10月09日,福岡,ＨＰ,ニッサン,セレナ,2016年03月,"59,978 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年９月２１日,オルタネーターから異音が出るようになった。
195,2021年10月08日,北海道,ＨＰ,ニッサン,エクストレイル,2014年06月,"68,000 Km",DBA-NT32,MR20,動力伝達,２０２１年７月,ＣＶＴミッションの不具合により、低速走行時に車体がガタガタ振動する。発進時にノッキングに似た症状がある。
196,2021年10月08日,青森,ＨＰ,トヨタ,ハイエース,2014年06月,"85,000 Km",LDF-KDH206V,1KD,制動装置,不定期,不定期にパーキングブレーキが引きずり、自走が出来ない状態になり、レッカー移動必須になる。
197,2021年10月08日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,ＸＣ９０,2018年09月,"40,000 Km",DBA-LB420XC,B420,その他,不明,燃料計の残量表示は、まだ燃料が残っていると表示されていたのにも関わらず、燃料切れになり路上で止まった。
198,2021年10月08日,神奈川,ＨＰ,マツダ,ＣＸ－５,2013年11月,"131,500 Km",LDA-KE2FW,SH,エンジン,不明,高速道路の渋滞により最後尾で停車した後、エンジンが停止し、再始動できなくなった。警告は点いておらず、整備工場でオーバーヒートによりピストンが固着していると診断された。
