番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
166,2021年06月15日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,タウンボックス,2003年09月,"81,500 Km",TA-U61W,3G83,エンジン,不明,ラジエーターホースから水漏れしている。
167,2021年06月15日,滋賀,ＨＰ,ニッサン,ノートＸ　ＤＩＧ－Ｓ,2013年04月,"65,000 Km",DBA-E12,HR12,燃料装置,オイル交換時発見,燃料高圧ポンプの不良により、エンジンオイル内にガソリンが混入した。
168,2021年06月15日,奈良,ＨＰ,三菱,アイ,2006年08月,"130,000 Km",CBA-HA1W,3B20,エンジン,２０２１年５月くらい,エンジン回転が６０００ｒｐｍを超えると、確実にジュブブブーというストローで水と空気を混ぜたような音が発生する。
169,2021年06月15日,岡山,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2015年08月,"79,710 Km",LDF-VW6E26,YD25,排ｶﾞｽ･騒音,不明,ＥＧＲクーラーのアクチュエーターロッド（樹脂製）が折れていた。
170,2021年06月14日,北海道,ＨＰ,スズキ,スペーシア,2014年03月,"66,600 Km",DBA-MK32S,R06A,緩衝装置,不明,左右旋回時等、走行時に異音がするため、整備工場で確認したところ、右前輪のコイルスプリングが折れ、脱落したコイルスプリングがタイヤと接触したために異音が発生していると判った。
171,2021年06月14日,宮城,ＨＰ,スバル,ＢＲＺ,2012年06月,"79,300 Km",DBA-ZC6,FA20,エンジン,ディーラーでクラッチオーバーホール後,オイルコントロールバルブ内でオイルが漏れ、ハーネス内に浸入したため、誤作動でエンジンチェックランプが点灯した。
172,2021年06月14日,山形,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミラ,不明,"50,000 Km",TA-L250S,EF,排ｶﾞｽ･騒音,不明,走行中にマフラーが落ちた。
173,2021年06月14日,東京,ＨＰ,スズキ,スイフトスポーツ,2012年02月,"56,000 Km",CBA-ZC32S,M16A,動力伝達,２０２０年５月から,雨上がり、湿度が高い日にクラッチがジャダーを起こす。
174,2021年06月14日,東京,ＨＰ,ポルシェ,パナメーラターボスポツーリスモ,2018年04月,"30,200 Km",ABA-G2J40A,CVD,その他,いつでも,カーナビゲーションが正常に働ない。曲がる必要もない道を曲がらせたり、異常に狭い道へ導く。指示に従わずに走行すると、自分の居場所がわからなくなる。
175,2021年06月14日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ジャガー,Ｉ－ＰＡＣＥ,2020年12月,"5,000 Km",ZAA-DH1AA,TZ-204-TZ-204,電動機(モーター),２０２１年４月,バッテリーの不良で、充電した後、始動不良でそのまま坂を下った。警告灯が点灯した。
176,2021年06月14日,神奈川,ＨＰ,スバル,インプレッサスポーツ,2014年10月,"36,900 Km",DBA-GP6,FB20,エンジン,２０２１年６月中旬,ディーラーでの点検時、オイルコントロールバルブ（ＯＣＶ）からオイルが漏れ、ハーネスを伝わりＥＣＵユニットに届いていると判った。
177,2021年06月14日,千葉,24時間電話,ダイハツ,ムーヴコンテ,2015年07月,"38,000 Km",DBA-L575S,KF,動力伝達,２０２０年９月ごろ,トランスミッションから走行中にウィーンという異音がするようになった。
178,2021年06月14日,千葉,ＨＰ,スバル,インプレッサ　ＸＶハイブリッド,2014年01月,"48,532 Km",DAA-GPE,FB20-MA1,制動装置,４年前と２０２１年６月,ブレーキマスターバッグの不良により、エンジンを掛ける時にブレーキペダルが固くなり、踏み込む事が出来なくなった。
179,2021年06月14日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ４,2011年03月,"120,000 Km",ABA-8KCDNF,CDN,エンジン,中古車で購入当初から,エンジンオイルの消費が多く、５００ｋｍで１Ｌ減る。
180,2021年06月14日,茨城,ＨＰ,日野,プロフィア,2017年12月,"150,000 Km",2PG-FW1AHJ,A09C,エンジン,２０２１年６月１１日,高速道路を走行中、エンジンから異音が発生し、直後にエンジンから大きな破壊音と共に車両が振動し、停車した。
181,2021年06月14日,栃木,ＨＰ,スバル,フォレスター,2016年04月,"200,000 Km",DBA-SJG,FA20,保安灯火,先月洗車後に拭き取り時に気づいた,ヘッドライトの表面クリア剥がれが発生した。
182,2021年06月14日,愛知,ＨＰ,トヨタ,エスティマ,2012年09月,"120,000 Km",DBA-ACR50W,2AZ,エンジン,２０２１年６月,エンジンオイル量をこまめに点検してオイル交換も半年に１度みていたが、２週間まえほどから異音が発生し、その後ひどくなって油圧警告灯が点灯した。整備工場で診断を受けたところ、バランサーシャフト破損で破片がオイルポンプにつまり油圧異常が発生していると判った。
183,2021年06月14日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,クロスビー,2019年11月,不明,DAA-MN71S,不明,その他,不明,車線逸脱警報システムが説明書には６０ｋｍ／ｈから動くはずなのに、５５ｋｍ／ｈくらいで横断歩道通過時に鳴る。
184,2021年06月14日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＣＲ－Ｖ,2020年11月,"6,000 Km",6BA-RW1,L15B,乗車装置,不明,駐車中にサンルーフとリアゲートが勝手に開いていた。
185,2021年06月14日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,シトロエン,グランドＣ４ピカソ,2017年07月,"40,000 Km",LDA-B787AH01,AH01,排ｶﾞｽ･騒音,不明,アドブルータンク内ポンプの不良で噴射圧力が低下し、走行中「換気システム故障」「エンジン故障」「エンジン停止まで１１００ｋｍ」と表示された。ディーラーでアドブルータンクの中のポンプに異常有りと診断された。
186,2021年06月14日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＣＲ－Ｖ,2020年11月,"6,000 Km",6BA-RW1,L15B,エンジン,不明,ブレーキペダル踏んでもアイドリングストップしない。エンジンかかったまま警告灯が点灯した。
187,2021年06月14日,大阪,ＨＰ,ヤマハ,ジョグＣＥ５０,不明,不明,SA36J,不明,燃料装置,２０２１年６月１０日,リコール対処済みにも関わらず燃料ポンプが故障し、駐車場でエンジンがかからず、キックスタートも全く反応しなかった。
188,2021年06月14日,兵庫,ＨＰ,フォルクスワーゲン,ザ・ビートル,2014年09月,"25,000 Km",DBA-16CBZ,CBZ,保安灯火,２０１６年頃から,パワーウィンドが異音を立て開閉不能になった。その後も運転席で３回、助手席で１回、合計４回もパワーウィンドウが壊れている。
189,2021年06月14日,徳島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2012年01月,"88,330 Km",DBA-GE6,L13A,エンジン,不明,エンジンオイル交換時にオイルの消費が大きいことを指摘された。
190,2021年06月14日,徳島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2012年01月,"88,330 Km",DBA-GE6,L13A,エンジン,不明,アクセルペダル踏み込むと、たまにカラカラ異音がする。
191,2021年06月13日,北海道,ＨＰ,スズキ,パレット,2013年04月,"535,600 Km",DBA-MK21S,K6A,緩衝装置,２０２１年６月,何の兆候も無く、突然右側フロントサスペンション部ショックアブソーバーが破損し、走行時等の少しの段差やカーブでの傾きで、キシミ音が発生する。
192,2021年06月13日,宮城,ＨＰ,スズキ,ワゴンＲ,2011年01月,"122,000 Km",DBA-MH23S,K6A,その他,２０２０年８月,エアコンに関わるリコール対策済の車両にも関わらずエアコン冷えなくなった。
193,2021年06月13日,東京,ＨＰ,アプリリア,ＲＳ４　１２５,不明,"7,849 Km",RS4-125,不明,電気装置,走行距離７８４８ｋｍぐらいで,ウインカーやホーン、ヘッドライトを操作するスイッチから伸びているハーネスの電線が切れたため、ウインカーランプが点滅しなくなった。
194,2021年06月13日,千葉,ＨＰ,マツダ,デミオ,2016年01月,"46,000 Km",DBA-DJ3FS,P3,その他,２０２１年５月２日,マツダコネクトの画面左上が内部でヒビ（１ｃｍ×１ｃｍ）が入っているのに気がついた。
195,2021年06月13日,埼玉,ＨＰ,フォルクスワーゲン,ゴルフ,2014年05月,"71,000 Km",DBA-AUCJZ,CJZ,保安灯火,２０２１年６月１０日,走行中に運転席側のドアミラーのミラー部分が剥がれ落ちた。
196,2021年06月13日,愛知,ＨＰ,ポルシェ,マカン,2015年11月,"29,000 Km",ABA-95BCNC,CNC,車枠・車体,２０２１年４月,サンルーフの排水ドレーンホースが目詰まりし、内蔵コンピュータが水没したため、走行中に突然電気系統がすべて停止、走行は可能だがメーター等停止し速度等全く不明な状態になった。
197,2021年06月12日,青森,ＨＰ,トヨタ,ヴェルファイア,2010年04月,"214,000 Km",DBA-ANH25W,2AZ,車枠・車体,２０２１年５月,高速道路走行中、屋根の塗装が手のひらサイズで剥がれ落ちた。
198,2021年06月12日,東京,ＨＰ,ハスクバーナモーターサイクルズ,ＶＩＴＰＩＬＥＮ　７０１,2019年04月,"2,100 Km",2BL-HQV701,768,動力伝達,購入後半年以内から,電子スロットルの不良により、走行中にスロットルが反応しなくなり、エンジン回転数がアイドリング状態から変わらなくなった。
199,2021年06月12日,静岡,ＨＰ,シトロエン,Ｃ３,2020年04月,"1,800 Km",3BA-B6HN05,HN05,その他,２０２１年６月１２日,運転席側の純正フロアマットが破断した。ブレーキペダル操作に支障が生じるおそれがあると判断し使用を中止した。
200,2021年06月11日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,インディアンモーターサイクル,ＦＴＲ１２００Ｓ,2020年06月,不明,RTS22,N22,エンジン,夏季,夏季に都市部で使用すると、後ろ側のシリンダーヘッド周りが異常な高温になり、オーバーヒートする。この際にニーグリップをする部分も火傷をするほどの高温になる。
201,2021年06月11日,岩手,ＨＰ,ニッサン,セレナ,2017年09月,"43,000 Km",DAA-GFNC27,MR20-SM24,動力伝達,２年位前から、特に夏場に発生,外気温が高く、ある程度走行時間が経過した後（高速走行時も）カブったようになり加速が鈍る。
202,2021年06月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,オーリス,2007年02月,"24,000 Km",DBA-ZRE154H,2ZR,動力伝達,不明,変速機内部の不良で、運転すると、ガリガリ・シャカシャカと異常な音がする。
203,2021年06月11日,神奈川,ＨＰ,ニッサン,ノート,2013年01月,"71,085 Km",DBA-E12,HR12,動力伝達,中古車購入時より,アクセルペダルを踏んでも加速が遅れる。坂道発進の時など下がる時があった。ディーラで観てもらったが、不具合箇所が見つからないと言われていたが、最近１か月くらいから前から異音が始まり、ここ１～２週間で増大した。ディーラーで調べたところ、原因は不明だがトランスミッションと右前のスペアリングの全交換が必要と診断された。
204,2021年06月11日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2020年06月,不明,DAA-GFNC27,MR20-SM24,その他,不明,使用中に突然システム故障と表示が出る。ディーラーでカメラの交換が行われたが、その後にも異常表示が出た。
205,2021年06月11日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2020年06月,不明,DAA-GFNC27,MR20-SM24,その他,２０２１年１２月,オートパイロットの作動に不具合があり、減速せずに前車に突っ込んでいこうとすることがある。
206,2021年06月11日,群馬,ＨＰ,トヨタ,ＳＡＩ,2013年09月,"80,000 Km",DAA-AZK10,2AZ-2JM,電気装置,２０２１年６月１１日,ハイブリッドシステムチェックが表示され、再起動したらＮギアしか入らなくなったため、走行不能になった。
207,2021年06月11日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＲＯＯＸ,2021年04月,不明,5AA-B44A,BR06-SM21,その他,不明,メーターパネルのエネルギーメーターが表示されなくなった。
208,2021年06月11日,三重,ＨＰ,ニッサン,エクストレイル,2015年09月,"49,200 Km",DBA-NT32,MR20,動力伝達,２０２１年６月,ＣＶＴの不良により、走行中にギア変速に異常が発生し、２－３速の変速が不安定になった。その後すぐアイドリングストップ異常の警告が出るようになり、エンジンを切ると一度は消える。その後再発進すると、再度変速に異常が出るようになり、通常走行が不可能になる。
209,2021年06月11日,愛媛,ＨＰ,スズキ,ジムニーシエラ,2021年02月,"4,528 Km",3BA-JB74W,K15B,動力伝達,新車購入時より,１速発進時、後ろからブーという低い異音が発生する。
210,2021年06月11日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ソリオ,2012年06月,"45,000 Km",DBA-MA15S,K12B,その他,不明,エアコンのコンプレッサーからガス漏れし、エアコンが効かなくなった。
211,2021年06月11日,不明,ﾌﾘｰﾀﾞｲｱﾙ,テスラ,モデルＸ,2019年05月,不明,不明,L2S-L2S,電気装置,不明,運転中にディスプレイが真っ暗になってしまう。修理対応を依頼し、オンラインでファクトリーリセットが行われたが、発生頻度が悪化した。
212,2021年06月10日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エスクード,2015年11月,"65,500 Km",CBA-TDA4W,J24B,車枠・車体,不明,エアコンのダクトが詰まり、車室内に水が浸入した。
213,2021年06月10日,宮城,ＨＰ,三菱,ふそうキャンター,2012年06月,"48,000 Km",TKG-FBA60,4P10,排ｶﾞｽ･騒音,２０２１年６月,走行中、尿素関連警告灯が点灯した。アドブルー残量表示の誤差が大きい。
214,2021年06月10日,新潟,ＨＰ,スズキ,エブリイ,2021年02月,"3,400 Km",HBD-DA17V,R06A,動力伝達,２０２１年６月,ＡＧＳ搭載車で、駐車場に停車しようとしたところ、段差を登りきりアクセルペダルを離したのに意図しない急加速が起り、車止めを乗り越え壁に衝突した。
215,2021年06月10日,東京,ＨＰ,トヨタ,ヤリス,2020年07月,"3,500 Km",6AA-MXPH10,M15A-1NM,制動装置,２０２０年１１月、２０２１年１月、３月、,スタートしようとし、ブレーキペダルを踏みこむが、下まで下がらず１ｍほど前進した。ペダルを強く踏み込みやっと停止した。
216,2021年06月10日,茨城,ＨＰ,ニッサン,ジューク,2011年09月,"33,000 Km",DBA-YF15,HR15,動力伝達,購入後１ヶ月,走行中にエンジン回転数がバタつく、発進停車時に異常な振動が出る。整備工場の診断で、ＣＶＴの滑りが確認された。
217,2021年06月10日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスティマ,不明,"130,000 Km",DBA-ACR50W,2AZ,エンジン,不明,エンジンオイルの消費が多くなった。
218,2021年06月10日,岐阜,電話,フォルクスワーゲン,ザ・ビートル,2015年06月,"58,000 Km",DBA-16CBZ,CBZ,動力伝達,２０２１年５月,アクセルペダルを踏んだ時に自動変速がスムーズに切り変わらない。
219,2021年06月10日,三重,ＨＰ,アルファロメオ,ジュリア　べローチェ,2018年05月,"28,000 Km",ABA-95220,55273835,保安灯火,２０２１年６月８日,駐車時に左右のヘッドライトユニットのレンズに突然１０ｃｍ以上の亀裂が発生した。
220,2021年06月10日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ベンリィ１１０,2020年06月,"6,300 Km",2BJ-JA09,JA09E,エンジン,不明,信号待ちでエンストする。
221,2021年06月10日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,キャデラック,エスカレード,2018年09月,不明,不明,6.2L,制動装置,不明,自動ブレーキが不必要なところで作動した。
222,2021年06月10日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,キャデラック,エスカレード,2018年09月,不明,不明,6.2L,乗車装置,不明,スマートキーの不良でドアが開かない。音だけでロックしていない時があった。
223,2021年06月10日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,キャデラック,エスカレード,2018年09月,不明,不明,6.2L,保安灯火,不明,カーナビがブラックアウトした。３６０度カメラも使えなくなった。
224,2021年06月09日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2010年05月,"41,900 Km",DAA-ZVW30,2ZR-3JM,燃料装置,２０２１年６月,国３８３６（燃料蒸発ガス排出抑制装置）のリコールで対策品に部品交換後、燃料漏れが発生した。
225,2021年06月09日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,不明,不明,JF1,不明,その他,不明,高圧洗車でエアコンコンデンサーが破損した。
226,2021年06月09日,神奈川,ＨＰ,メルセデス・ベンツ,ＭＬ３５０,2014年07月,"67,000 Km",LDA-166024,642,排ｶﾞｽ･騒音,２０２１年６月１３日,ＮＯｘセンサーの不良により、走行中にエンジンチェックランプが点灯した。その後、２０ｋｍ位走行後、アドブルー警告表示ランプが点灯して７２０ｋｍ以内にエンジン始動不可と表示された。
227,2021年06月09日,愛知,ＨＰ,メルセデス・ベンツ,ＡＭＧ　ＧＴ－Ｓ,2016年01月,"18,700 Km",CBA-190378,178,動力伝達,２０２１年４月２３日,プロペラシャフトの不具合により、走行中に突然駆動力がなくなり、走行不能になった。
228,2021年06月09日,沖縄,ＨＰ,スズキ,ワゴンＲ,2009年06月,"58,822 Km",DBA-MH23S,K6A,制動装置,２０２１年５月２６日,下り坂道でブレーキペダルを床近くまで踏み込まないと止まらない。その後は平地でも同様になる。整備工場でＡＢＳを交換したところ、解消した。
229,2021年06月08日,宮城,ＨＰ,マツダ,ＣＸ－３,2015年02月,"89,000 Km",LDA-DK5AW,S5,エンジン,２０２１年５月,エンジンを始動し、走り出したらチェックランプが４つ付き、加速不良と変速ショックが大きくなった。
230,2021年06月08日,福島,ＨＰ,プジョー,３００８,2017年07月,"12,700 Km",LDA-P84AH01,AH01,排ｶﾞｽ･騒音,２０２１年６月８日,走行中、ＵＲＥＡランプとエンジンチェックランプが点灯する。
231,2021年06月08日,福島,ＨＰ,ニッサン,リーフ,2012年08月,"27,225 Km",ZAA-ZE0,EM61,制動装置,２０２０年１２月より,メーターパネル内のオレンジとレッドの！マークがついてブレーキペダルの踏み代が無くなりブレーキが効かなかった。
232,2021年06月08日,埼玉,ＨＰ,ニッサン,エクストレイル,2015年07月,"60,000 Km",DBA-NT32,MR20,動力伝達,不明,ＣＶＴの不具合により、走行中にガタガタ揺れる。
233,2021年06月08日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アドレス１１０,不明,"1,000 Km",2BJ-CE47A,不明,制動装置,不明,ブレーキから異音が出る。熱や傷がある。
234,2021年06月08日,群馬,ＨＰ,ニッサン,セレナ　Ｓハイブリッド,2014年04月,"94,000 Km",DAA-HC26,MR20-SM23,電気装置,２０２１年６月６日,走行中、エンジンルームから白煙が上がり、しばらくして火を吹いた。
235,2021年06月08日,静岡,ＨＰ,ニッサン,ルークス,2011年02月,"38,000 Km",DBA-ML21S,K6A,その他,２０２１年５月,エアコンから変な音がすることがあり、２１度にしても、冷風が出ない。
236,2021年06月08日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ３,2020年09月,不明,3DA-BP8P,S8,エンジン,不明,アイドリングストップ後の再始動制御プログラムのリコール措置を受けた車で、アイドリングストップ後にアクセルペダル踏んでも床までぺたっと行ってしまい、そのままエンストする症状が何度も起きている。
237,2021年06月08日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカＤ５,2016年08月,"105,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,不明,エキゾーストマニホールドから排気ガスが漏れた。
238,2021年06月08日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ランドクルーザープラド,2020年07月,700 Km,CBA-TRJ150W,2TR,乗車装置,不明,助手席側のドアがきちんと閉まらない事が多い。
239,2021年06月08日,兵庫,ＨＰ,ニッサン,フェアレディＺ,2013年10月,"70,313 Km",CBA-Z34,VQ37,車枠・車体,２０２１年５月頃,雨漏りにより、シートベルト巻き取り内部が浸水した。シートベルトを引き出すとぐっしょりと濡れていた。
240,2021年06月08日,広島,ＨＰ,メルセデス・ベンツ,ＭＬ３５０,2015年05月,"53,007 Km",RBA-166057,276,排ｶﾞｽ･騒音,２０２１年５月１２日ＰＭ３時ごろ,国道走行中にエンジン警告灯が点灯、以前も点灯したが直ぐに消灯していた。整備工場で調べてもらったところ、触媒の温度センサー不良と診断された。
241,2021年06月08日,岡山,ＨＰ,ボルボ,Ｓ６０,2012年08月,"80,000 Km",DBA-FB4164T,B4164T,エンジン,２０２１年３月,交差点で右折しようと交差点で信号待ちし、発進時にエンジン停止。再始動不能になった。整備工場で確認したところ、Ｍ８ボルトが２本脱落しており、吸気に過剰な空気が入る状態になっていたと診断された。
242,2021年06月08日,岡山,ＨＰ,ボルボ,Ｓ６０,2012年08月,"80,000 Km",DBA-FB4164T,B4164T,動力伝達,２０２１年４月から,走行中、３速が抜けてエンジンが空ぶかし状態になる。警告表示にトランスミッションセイノウテイカと表示が出る。
243,2021年06月08日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2015年12月,"207,900 Km",TKG-FEB50,4P10,排ｶﾞｽ･騒音,２０２１年２月,ＮＯｘセンサーの不良により警告灯が点灯した。ディーラーの対応で修理をしたが、再発し、エンストした。
244,2021年06月07日,北海道,ＨＰ,トヨタ,アルファード,2010年04月,"88,600 Km",DBA-ANH25,2AZ,走行装置,２０２１年４月,株式会社ジェイテクト製のハブベアリングを装着したところ、舗装路にて３００ｋｍ程度の走行にて著大ながたつきを生じ、異音を伴う。走行時にフロア振動が発生するとともカーブ走行時にはハンドルがとられるなど安定性が損なわれた。
245,2021年06月07日,新潟,ＨＰ,フォルクスワーゲン,ゴルフヴァリアントＣＬ,2012年07月,"47,000 Km",DBA-1KCAV,CAV,動力伝達,２０２１年２月,ＤＳＧメカトロニクスのソフト書き換え作業が行われた後から、２速にてクラッチジャダーが発生するようになった。
246,2021年06月07日,石川,電話,ニッサン,ＲＯＯＸ,2021年03月,"4,000 Km",5AA-B44A,BR06-SM21,エンジン,不明,冷却水漏れによりオーバーヒートした。
247,2021年06月07日,千葉,電話,日立,ＺＸ１２５Ｗ－６,2019年06月,不明,YDR-LADA,TCD36,その他,不明,走行中にバケットシリンダーが伸びてきて、ガタガタと異音が発生する。
248,2021年06月07日,千葉,電話,日立,ＺＸ１２５Ｗ－６,2019年06月,不明,YDR-LADA,TCD36,エンジン,２０２１年３月,走行中にメインポンプが破損した。
249,2021年06月07日,千葉,電話,日立,ＺＸ１２５Ｗ－６,2019年06月,不明,YDR-LADA,TCD36,排ｶﾞｽ･騒音,不明,尿素システムの故障でエンジンがふけなくなる。
250,2021年06月07日,千葉,ＨＰ,アルファロメオ,ジュリエッタ,2013年03月,"147,000 Km",ABA-940141,940A2,保安灯火,２０２１年６月２日,ウィンカーライトが切れていても警告灯がつかない。
251,2021年06月07日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2013年12月,"673,600 Km",QKG-FV50VX,6R10,エンジン,不明,オイルミストセパレータ・ＣＣＶフィルターが詰まり、エンジン内圧が上昇してオイルが漏れる。
252,2021年06月07日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2015年09月,"491,900 Km",QKG-FV60VX,6R10,エンジン,不明,オイルミストセパレータ・ＣＣＶフィルターが詰まり、エンジン内圧が上昇してオイルが漏れる。
253,2021年06月07日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2017年04月,"378,800 Km",QKG-FV60VX,6R10,エンジン,不明,ラジエーターアッパータンクのカシメ部が壊れ、冷却水が漏れた。
254,2021年06月07日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2017年04月,"378,800 Km",QKG-FV60VX,6R10,排ｶﾞｽ･騒音,不明,オイルミストセパレータ・ＣＣＶフィルターが詰まり、エンジン内圧が上昇してオイルが漏れる。
255,2021年06月07日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2013年12月,"673,600 Km",QKG-FV50VX,6R10,エンジン,不明,ラジエーターアッパータンクのカシメ部が壊れ、冷却水が漏れた。
256,2021年06月07日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2015年09月,"491,900 Km",QKG-FV60VX,6R10,エンジン,不明,ラジエーターアッパータンクのカシメ部が壊れ、冷却水が漏れた。
257,2021年06月07日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ｓ３セダン,2017年01月,"30,000 Km",ABA-8VDJHL,DJH,エンジン,２０２１年６月,サーモスタット不良により、水漏れが発生した。
258,2021年06月07日,岐阜,ＨＰ,ニッサン,セレナＳハイブリッド,2014年02月,"51,000 Km",DAA-HC26,MR20-SM23,動力伝達,２０１７年０２月,ＣＶＴの不良で、発進時に振動が発生した。ディーラーへ相談したところ、コンピューターのリプログラムが行われたが、その後、整備工場でＣＶＴのエラーが出ていることを指摘され、詳しく確認したところ、ＣＶＴベルトに傷があると判った。
259,2021年06月07日,大阪,ＨＰ,三菱,デリカＤ５,2015年05月,"48,644 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２１年５月９日,点検時にエキゾーストマニホールドの亀裂により排気漏れしていると指摘された。
260,2021年06月07日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＮＣ７００Ｘ,2012年11月,"36,000 Km",EBL-RC63,RC61E,動力伝達,２０２０年１０月頃から,ＤＣＴのシフトピン破損により、ギア入り不良、ギア抜けが発生した。
261,2021年06月07日,兵庫,ＨＰ,スズキ,スイフト　ＸＧ,2018年07月,不明,DBA-ZC83S,K12C,エンジン,２０１９年８月と２０２１年５月下旬,外気温が高い時の冷間始動時、エンジンがかかりにくい、若しくは始動途中でエンストする。
262,2021年06月07日,兵庫,ＨＰ,ポルシェ,９１１,2016年01月,"46,300 Km",ABA-991MA175,MA175,エンジン,不明,高速走行中に警告が出てエンジン出力が低下した。整備工場でエンジンを確認したところ、ロッカーアームの取り付け金具が外れるなど、エンジン内の各部が損傷していた。
263,2021年06月07日,広島,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－３,2016年02月,"51,300 Km",LDA-DK5AW,S5,エンジン,不明,予見性リコールとして届出されているエンジンの不具合症状が、予見性なく突然で発生した。
264,2021年06月06日,北海道,ＨＰ,ニッサン,モコ,2009年09月,"61,000 Km",DBA-MG22S,K6A,かじ取り,２０１７年頃から,ビスカスカップリングの不良により、左右にハンドルを切って旋回時に大きな異音が発生する。
265,2021年06月06日,長野,ＨＰ,ニッサン,エクストレイル,2015年03月,"84,800 Km",DBA-NT32,MR20,動力伝達,２０２０年４月,ＣＶＴの不具合により、車両下部から異音が聞こえるようになり、その後、Ｄレンジに入れてから発進するまでにタイムラグがあったり、エンジン回転数を上げても時速４０ｋｍくらいにしか速度が上がらなくなったりといったことがおきた。直近の１２ヶ月点検直後に故障ランプが点灯し、Ｒレンジに入れても車両が前に進んだため自宅敷地内の庭木に接触した。
266,2021年06月06日,東京,ＨＰ,ホンダ,ＣＢ２５０Ｒ,2020年06月,"3,300 Km",2BK-MC52,MC52E,動力伝達,購入当初から,クラッチレバーをいっぱいまで握ってもギアの入りや変わりが悪い。特に停車時ニュートラルから１速または２速に入りづらく、車体を押してタイヤが少し動かないとシフトレバーが空回りしてギアが入らないことが多々ある。ギアが入った状態でクラッチレバーを握って停止すると、クラッチが擦っているためアイドリングが２５０ｒｐｍほど下がる。
267,2021年06月06日,群馬,ＨＰ,ニッサン,セレナ,2015年09月,"53,000 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２１年６月５日,３０～４０ｋｍ／ｈ位の速度で走行中に車が前後に揺れる。
268,2021年06月06日,愛知,ＨＰ,トヨタ,ハイエースワゴン,2014年07月,"83,700 Km",CBA-TRH224W,2TR,車枠・車体,２０２０年頃,右側２列目横の小窓から雨漏りし、車内に垂れ込む。床本体マットと内部板にカビが発生し、反りも出ている。
269,2021年06月06日,静岡,ＨＰ,三菱,ふそうスーパーグレート,2015年10月,"216,757 Km",QKG-FV60VX,6R10,エンジン,２０２１年６月,突然ラジエーターが破損して冷却水が漏れ、警告音が鳴り、警告表示も点灯した。
270,2021年06月06日,静岡,ＨＰ,三菱,ふそうスーパーグレート,2015年10月,"216,757 Km",QKG-FV60VX,6R10,エンジン,２０２０年１１月,ファンクラッチの故障により、エンジン回転が上がらない。エンジンシステム異常の警告が出た。
