番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
108,2019年07月24日,高知,電話,三菱,ＭＩＮＩＣＡＢ－ＭｉＥＶ,2012年05月,"103,000 Km",ZAB-U67V,Y4F1,制動装置,不明,右前輪ブレーキのディスクパッドが異常摩耗しており、ピストンキャリパーの方から異音がする。
109,2019年07月24日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１２０ｉ,2008年05月,"90,400 Km",ABA-UL20,N46B20B,保安灯火,２０１９年７月２３日,テールランプユニットの不具合により、左右のテールランプが突然点灯しなくなった。
110,2019年07月23日,山形,ＨＰ,ニッサン,エクストレイルハイブリッド,2016年06月,"157,400 Km",DAA-HNT32,MR20-RM31,動力伝達,２０１９年５月頃より不定期に発生,発進時クリープ現象が発生せず、アクセルペダルを踏みこむと突然ガタンと発進する。たまにカグガクとしてスムーズに加速しない。
111,2019年07月23日,新潟,ＨＰ,ホンダ,フィットハイブリッド,2014年07月,"33,500 Km",DAA-GP5,LEB-H1,電動機(モーター),２０１９年７月頃,渋滞ほどではない低速走行中に「ハイブリッド用バッテリー充電残量低下：バッテリー残量が回復するまで車両性能が制限されます」というメッセージとともに、エアコンが効かなくなった。数分後、「ハイブリッド用バッテリー出力低下：安全な場所に車両を停車しパーキングにしてください」と出た。
112,2019年07月23日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＧＴ－Ｒ,2009年12月,"70,000 Km",CBA-R35,VR38,車枠・車体,不明,排水口にゴミなどがつまり、トランクに水が浸入する。
113,2019年07月23日,埼玉,ＨＰ,ＢＭＷ,ミニ,2007年04月,"150,200 Km",GH-RF16,W10B16A,かじ取り,２０１９年７月２２日,パワーステアリングが突然重くなり、時間が経つと直る。
114,2019年07月23日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,2014年06月,"18,800 Km",RBA-205042,274,その他,散発的に発生,純正ＥＴＣの不良により、高速道路の入口ゲートを通過後に「ＥＴＣが異常です」という警告が出る。
115,2019年07月23日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,2014年06月,"18,800 Km",RBA-205042,274,制動装置,不明,電動パーキングブレーキ搭載車で、停車時に自動で作動し、アクセルペダルを操作すれば自動で解除されるのが正常動作であるが、発進時にアクセルペダルを踏み込んでも、パーキングブレーキが自動解除されず、手動でスイッチ操作をしなければいけなくなる。
116,2019年07月23日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,2014年06月,"18,800 Km",RBA-205042,274,保安灯火,不明,サイドミラーのたたむ際、ガコガコという動きになる。
117,2019年07月23日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,2014年06月,"18,800 Km",RBA-205042,274,緩衝装置,不明,エアサスペンションの不具合により、後輪だけが車高が下がる、車高が左右で異なるなど、正常動作しない。
118,2019年07月23日,岐阜,ＨＰ,トヨタ,ランドクルーザープラド,2005年03月,"118,200 Km",TA-VZJ120W,5VZ,車枠・車体,２０１８年１０月頃から,パールホワイト塗装の車で、ルーフ、ボンネット、ドア複数箇所にて塗装のひび割れ、塗装の剥離が発生している。
119,2019年07月23日,大阪,ＨＰ,三菱,ふそうキャンター,2006年07月,"267,600 Km",PA-FE82DE,4M50,燃料装置,２０１９年７月,燃料が漏れるおそれのリコール対策を２０１３年１月に行ったが、その時から約６８０００ｋｍ走行で燃料が漏れている。
120,2019年07月23日,広島,ＨＰ,メルセデス・ベンツ,ＳＬ６３　ＡＭＧ,2012年10月,"18,000 Km",CBA-231474,157,乗車装置,２０１９年７月１６日,走行中に運転席シートより発火し、火災になった。
121,2019年07月23日,広島,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2011年07月,"90,600 Km",DBA-MK21S,K6A,乗車装置,不明,運転席のシートからギーギーと大きな異音が出る。
122,2019年07月23日,山口,ＨＰ,トヨタ,エスティマハイブリッド,2016年01月,"102,000 Km",DAA-AHR20W,2AZ-2JM-2FM,電動機(モーター),２０１９年７月,一般道を走行中にエンジン警告灯が点灯するとともに加速しなくなった。また、ハイブリッドシステムの異常を知らせるメッセージも表示された。
123,2019年07月23日,佐賀,ＨＰ,ニッサン,ＤＡＹＺ,2019年05月,"2,800 Km",5BA-B43W,BR06,制動装置,２０１９年７月２１日　２０：３８,信号停車のためにブレーキをかけようとしたところ、ブレーキペダルが固くなっており踏み込めず、前の車への衝突を回避するために自ら縁石にぶつけて停止した。
124,2019年07月22日,東京,ＨＰ,アウディ,Ａ５,2010年09月,"69,000 Km",ABA-8TCDNL,CDN,動力伝達,２０１９年７月２０日,ＤＳＧ（自動変速機）のメカトロニクスの不具合により、走行中に突然警告音がなり、インパネ内のメッセージ画面に”トランスミッション異常、リバースギア使用不能、但し、走行は可能（Ｙｏｕ　ｃａｎ　ｄｒｉｖｅ）”と出て、２、４、６速と後退ギアが使用不能となった。
125,2019年07月22日,神奈川,ＨＰ,ニッサン,キューブ,2009年05月,"25,000 Km",DBA-Z12,HR15,車枠・車体,２０１９年４月位から,ＣＶＴの不良により、走行時、周りの人たちが振り変える程の音量で車の下からキーという異音が出る。５ｋｍほどで音が消える。
126,2019年07月22日,千葉,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2010年03月,"88,000 Km",DBA-1KCAX,CAX,動力伝達,２０１９年７月,走行中ドライブモード表示点滅後、アクセルペダルを踏んでも進まなくなった。
127,2019年07月22日,埼玉,ＨＰ,トヨタ,ランドクルーザープラド,2015年01月,"35,000 Km",LDA-GDJ150W,1GD,排ｶﾞｽ･騒音,２０１９年７月２０日,ディーゼルの排気ガスシステムの異常により、走行中に後方車の視界を完全にさえぎる程の白煙を排気した。エンジンを再始動したところ、エンジンランプ（排気異常）が点灯した。
128,2019年07月22日,茨城,ＨＰ,フィアット,５００,2013年05月,"46,000 Km",ABA-312141,312A1,保安灯火,２０１９年７月２１日,洗車時に右側ドアミラー本体が脱落した。
129,2019年07月22日,愛知,ＨＰ,スバル,エクシーガ,不明,"120,000 Km",DBA-YA4,EJ20,動力伝達,２０１９年７月２１日,上り坂を走行中、ギア抜けのようにエンジンが吹け上がった直後に強い衝撃が発生。ＡＴ油温警告灯が点滅し、シフトレンジインジケーターがハイフンの状態になる。警告音は無し。その後正常に変速せず、上り坂で停車後、アクセルを踏んでも発進出来ない。マニュアルシフト操作でも変速出来ない為発進出来ない。
130,2019年07月22日,愛知,ＨＰ,ニッサン,ノート,2012年02月,"89,000 Km",DBA-E11,HR15,保安灯火,７月１９日　１４時,エンジンをかけて乗って待っていた際、大爆音とともに荷台の後のガラスが粉々になった。
131,2019年07月22日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,フィアット,５００,2011年05月,"65,000 Km",ABA-31209,312A2,動力伝達,不明,走行中ギアがニュートラルになり、メーターパネルに警告が出て、ギアが入らなくなった。
132,2019年07月22日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2014年03月,"50,000 Km",DBA-E12,HR12,エンジン,２０１９年５月１日,ラジエーターに白い粉が詰まり、冷却不足を起こしたため、走行中にオーバーヒートをした。
133,2019年07月22日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2019年01月,不明,DAA-GFC27,MR20-SM24,制動装置,不明,前方や横にいる自転車で、自動ブレーキが不要作動をする。
134,2019年07月22日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2018年09月,不明,DBA-AGH35W,2AR,保安灯火,２０１９年７月２日,会社で駐車して戻ったところ、リアガラス左右端（縦２０ｃｍ横５ｃｍ）が割れ落ちて、残った全面にひびが入っていた。
135,2019年07月22日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2008年03月,"100,000 Km",ABA-1KAXX,BWA,制動装置,不明,ＡＢＳ／ＥＳＣコントロールユニットの不良により、走行中にＡＢＳ／ＥＳＣ／ブレーキの警告灯が点灯した。
136,2019年07月21日,東京,ＨＰ,トヨタ,ヴェルファイア,2008年10月,"72,600 Km",DBA-ANH20W,2AZ,エンジン,２０１１年頃から,初めての車検時、エンジンオイルの減りが激し過ぎると指摘があった。今では１６００ｋｍ走ると安全基準値を下まわり、警告ランプが点灯する。
137,2019年07月21日,東京,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2013年09月,"82,700 Km",CBF-VR2E26,QR20,エンジン,２０１９年７月１９日,一般道路を走行中にエンジン警告灯が点灯するとともにエンジンが停止し、惰性で安全な場所へ停止した。
138,2019年07月21日,三重,ＨＰ,トヨタ,レジアスエース,2018年10月,"8,000 Km",GDF-GDH206V,1GD,燃料装置,７月１９日　ＡＭ７：００頃,走行中ブレーキをかけて減速した際に異臭がし、後方を確認すると白煙が出ており、エンジンチェックランプが点灯した。駐車場に止めて確認したところ、マフラーに軽油が付着し、道路上に軽油がこぼれていた。
139,2019年07月21日,大阪,ＨＰ,ＢＭＷ,Ｘ５,不明,不明,LDA-ZW30S,不明,排ｶﾞｽ･騒音,不明,アドブルーシステム異常が表示され、走行可能距離（約８００ｋｍ）が減っていき、最終的に走行可能距離が０ｋｍになればエンジンが始動できなくなる。
140,2019年07月21日,兵庫,ＨＰ,スバル,レヴォーグ,2016年08月,不明,DBA-VM4,FB16,その他,不明,夏場暑い時期に１日エンジンを掛けずに翌日の一発目始動でコンプレッサー始動と同時に大きな異音が発生する。
141,2019年07月21日,岡山,ＨＰ,トヨタ,ＲＡＶ４,2008年06月,"109,925 Km",DBA-ACA36W,2AZ,車枠・車体,２０１７年５月２７日　９０４４３ｋｍ,ホワイトパール塗装の車で、左右両方のフロントフェンダーの塗装が剥がれ、損傷及び錆がないのに鋼板が見える。
142,2019年07月21日,福岡,ＨＰ,マツダ,ビアンテ,2010年08月,"81,000 Km",DBA-CCEFW,LF,エンジン,２０１７年７月頃から,ＡＢＳ・ＤＳＣ・ｉＳｔｏｐの警告灯が点灯または点滅し、アイドリングストップ機能が働かない。
143,2019年07月20日,新潟,ＨＰ,ホンダ,Ｎ－ＯＮＥ,2013年04月,"42,382 Km",DBA-JG2,S07A,動力伝達,２０１９年７月１８日,オートマシフトレバーのボタンが押せなくなり、シフトレバーの移動が困難になった。
144,2019年07月20日,兵庫,ＨＰ,スバル,フォレスター,2009年05月,"81,870 Km",CBA-SH5,EJ20,保安灯火,２０１９年７月１６日,エンジンを始動し、ドアミラー開閉ボタンを押したところ、助手席側のドアミラーが開かず、モーターが回転音が止まらなくなった。
145,2019年07月20日,岡山,ＨＰ,ホンダ,アクティトラック,2010年02月,"48,000 Km",EBD-HA9,E07Z,かじ取り,２０１９年５月,一般道路を走行中、ハンドルをきり始めが重く、カーブを曲がった後のハンドルの復元力がない。
146,2019年07月19日,長野,ＨＰ,メルセデス・ベンツ,Ａ１８０,2019年02月,"7,344 Km",5BA-177084,282,その他,２０１９年３月,高速道路でオートクルーズで走行中にウインカーを出して左に車線変更をしようとした際にアクティブレーンキープアシストが作動して、強制的に戻されてハンドルを取られた。
147,2019年07月19日,神奈川,電話,スズキ,スイフト,2019年03月,不明,DAA-ZD53S,K12C-WA05A,制動装置,購入直後から,前方に何の障害物も無いのにも関わらず、衝突被害軽減ブレーキの警告が表示されるとともに急ブレーキが作動する。
148,2019年07月19日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2019年04月,不明,6AA-AZSH20,A25A-1KM,制動装置,不明,駐車時、ギアをバックに入れ、アクセルペダルを踏んでも動かなかった。駐車ブレーキのマークが点灯しており、勝手に駐車ブレーキがかかっていることに気づいた。
149,2019年07月19日,大阪,ＨＰ,ホンダ,フィットハイブリッド,2018年02月,"14,000 Km",DAA-GP5,LEB-H1,動力伝達,納車後　数回,右折時にアクセルペダルを踏んでも何をしても反応せず、加速しない。ブレーキペダルを放し、ノロノロと動き出す。
150,2019年07月19日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,2011年09月,"75,600 Km",SDG-NMS85AN,4JJ1,エンジン,不明,エンジン回りでオイル漏れが酷かったため、点検をしたところ、シリンダーヘッドのボルトが折損していた。
151,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"134,600 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
152,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"119,100 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
153,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"121,700 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
154,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"169,300 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
155,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"145,200 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
156,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"135,400 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
157,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"141,100 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
158,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"134,500 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
159,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"122,200 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
160,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"119,600 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
161,2019年07月19日,沖縄,来訪,日野,ブルーリボン,2016年12月,"169,300 Km",QRG-KV290Q1,4HK1,制動装置,不明,駐車ブレーキバルブゴムの異常によりエアー漏れが発生、ブレーキが張った状態になり、走行不能の状態になる。
162,2019年07月18日,福島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ランドクルーザープラド,1994年06月,"236,800 Km",Y-KZJ78W,1KZ,エンジン,不明,エンジンがオーバーヒートしたため、エンジンを確認したところ、ラジエーターが破裂しており、シリンダーヘッドが割れていた。
163,2019年07月18日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2010年03月,"60,000 Km",DBA-MK21S,K6A,かじ取り,２０１９年１月～　２回,走行中に警告灯が点灯し、電動パワーステアリングが切れてハンドルが重くなる。
164,2019年07月18日,東京,ＨＰ,ニッサン,リーフ,2017年11月,"16,000 Km",ZAA-ZE1,EM57,電気装置,２０１９年７月２日,普段から、１～２週間に必ず車は動かし、管理しているにも関わらず、原因不明の補機バッテリー（１２Ｖ）上がりが発生した。
165,2019年07月18日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ３５０ｅ,2017年11月,不明,DLA-213050C,274-EM0009,その他,不明,障害物センサーのプログラム不良により、不要な場面で警告音が鳴る。特に雨天時には症状が酷くなり、頻繁に鳴りっぱなしの状態になる。
166,2019年07月18日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,２１８ｉ,2017年08月,不明,DBA-2A15,B38A15A,エンジン,不明,右折時、ブレーキペダルからアクセルペダルに踏み換えたところ、エンストした。少しして再始動が出来た。
167,2019年07月18日,京都,ＨＰ,ＢＭＷ,Ｘ１,2012年09月,"110,000 Km",DBA-VM20,N20B20A,エンジン,不明,走行中アクセルペダルを踏んでも加速しないのでタコメーターを見ると、回転数が０になっていた。停止して、エンジンを掛けようとすると、セルは回るがすぐに停止した。メーターパネルにはエンジン警告灯が表示された。１０分後に再始動するとエンジンが掛かった。
168,2019年07月18日,高知,ＨＰ,スバル,インプレッサ　Ｇ４,2017年12月,"23,500 Km",DBA-GK2,FB16,かじ取り,２０１９年６月より現在まで,高速道路走行中、突然、前触れなくハンドルが右側に回る。腕力にて直線走行を維持している。
169,2019年07月17日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2015年10月,"380,000 Km",QPG-FP64VDR,6R10,エンジン,不明,ラジエーターからエンジンへのホースの継ぎ目がプラスチックになっており、破損した。
170,2019年07月17日,埼玉,ＨＰ,ホンダ,ライフ,2009年11月,"89,500 Km",DBA-JC1,P07A,保安灯火,不明,前照灯を点灯した状態で、方向指示レバーを左折側に上げ、ハンドルをわずかでも左に切ると、上向きライトが点灯する。直進、右折では現象は発生しない。
171,2019年07月17日,茨城,ＨＰ,ホンダ,ＦＲＥＥＤハイブリッド,2017年08月,"7,257 Km",DAA-GB7,LEB-H1,エンジン,新車購入（２０１７年８月２１日）当初から,走行燃料消費率がカタログ値で２６．６ｋｍ／Ｌに対して、実際は１３ｋｍ／Ｌ－１９ｋｍ／Ｌしか走らない。
172,2019年07月17日,愛知,ＨＰ,その他,ＧＬＯＢＡＴＴ　　バッテリー,2019年03月,不明,GLOBATTM42,不明,装置その他,バッテリーケースの変形,バッテリーケースに最初から変形があり、破損の恐れがある。
173,2019年07月17日,愛知,ＨＰ,ボルボ,Ｖ６０,2012年05月,"55,600 Km",DBA-FB4164T,B4164T,動力伝達,２０１４年１月,低速時のギクシャク感が酷く、トランスミッションの材質の悪さからすべり、オイルの焦げた匂いが車内に充満する。
174,2019年07月17日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,その他,ガラコ　グラファイト超視界,不明,不明,G-33,不明,装置その他,不明,カタログにて平成２３年式のスズキスイフトに適合すると記載されているのを確認し、当該年式の車両に取り付けたが、寸法・形状が有っておらず、使用開始から１週間足らずで外れた。
175,2019年07月17日,広島,ＨＰ,マツダ,デミオ,2016年01月,"47,000 Km",LDA-DJ5AS,S5,エンジン,２０１９年７月１６日,エンジン警告灯が点灯した。
176,2019年07月17日,沖縄,電話,トヨタ,アクア,2012年04月,"70,200 Km",DAA-NHP10,1NZ-1LM,保安灯火,不明,ドアミラーが電動で閉じなくなり、手動で閉じたところ、開かなくなった。
177,2019年07月16日,青森,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,パッソ,2017年02月,不明,DBA-M910A,1KR,制動装置,２０１９年６月２４日,停止時、ブレーキペダルを踏みこんでいたのに、車がスッと動いたため、前車に接触してしまった。
178,2019年07月16日,埼玉,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2019年02月,"3,680 Km",DAA-HE12,HR12-EM57,動力伝達,２０１９年７月１日,駐車するためブレーキペダルをゆっくりとあげながらバックしたが、途中から急に加速し、後方にあった低いブロックに衝突した。
179,2019年07月16日,福井,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2016年04月,"40,000 Km",DBA-DJ3FS,P3,かじ取り,２０１９年７月１５日,一般道で曲がろうとした際に異音、ハンドルがロックしたような状態になり、操作できなくなった。
180,2019年07月16日,福井,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスティマ,2010年12月,"118,300 Km",DBA-ACR50W,2AZ,動力伝達,不明,ＣＶＴ（無段変速機）の不良により、アクセルペダルから足を離した際に、カラカラ・コロコロと異音が出るようになった。
181,2019年07月16日,大阪,ＨＰ,トヨタ,アクア,2014年10月,"46,000 Km",DAA-NHP10,1NZ-1LM,燃料装置,２０１８年７月,ガソリンスタンドで給油後に駐車場に止めていたところ、タイヤハウス下あたりの地面に燃料が漏れていた。
182,2019年07月16日,大阪,ＨＰ,トヨタ,アクア,2014年10月,"50,000 Km",DAA-NHP10,1NZ-1LM,エンジン,２０１８年７月,フューエルタンクの給油パイプに付随しているオーバーフロー用の蛇腹ホースに亀裂が入っていたため、大雨の日にそこから水が浸入し、燃料タンクに水が溜まり、混合気に水が混じり１気筒燃焼不良となったことから、高速道路を走行中にエンジン不調になった。
183,2019年07月16日,兵庫,ＨＰ,三菱,アウトランダーＰＨＥＶ,2016年03月,"44,000 Km",DLA-GG2W,4B11-S61-Y61,制動装置,２０１９年７月１２日,衝突防止システム及びＡＢＳ搭載車であるが、車間距離を十分にとっていた状態で、前方車両が自転車の飛び出しにより急ブレーキをかけた際、自車両も確実に停車できるはずであったにも関わらず、氷の上の如く、自車両が滑り、前方車両に衝突した。
184,2019年07月16日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プレミオ,2010年09月,"160,000 Km",DBA-ZRT260,2ZR,動力伝達,不明,ＣＶＴの不良により、走行中に止まってしまった。ギアをＤに入れたら後退して、Ｒに入れたら前進するようになった。
185,2019年07月16日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2016年07月,"238,000 Km",QPG-FU64VZ,6R10,エンジン,不明,バッテリー電圧が低下しているのにも関わらず、アイドリングストップが作動し、エンジンが始動できなくなる。
186,2019年07月15日,東京,ＨＰ,マツダ,デミオ,不明,不明,LDA-DJ5FS,不明,エンジン,２０１９年５月,エンジン警告灯が点灯して加速が出来なくなった。
187,2019年07月15日,神奈川,ＨＰ,メルセデス・ベンツ,Ｃ２５０,2016年03月,"10,400 Km",RBA-205045,274,その他,２０１９年３月１４日以降,ナビゲーションシステムの目的地設定で住所入力時、枝番設定が出来ない。目的地や中継地まで残３００ｍ以下の表示がない。
188,2019年07月15日,兵庫,ＨＰ,マツダ,アクセラ,2009年07月,"56,000 Km",DBA-BLEFP,LF,制動装置,２０１９年３月,ＡＢＳ／ＤＳＣの警告灯が同時に点灯した。
189,2019年07月15日,兵庫,ＨＰ,テスラ,モデルＳ,2014年12月,"88,000 Km",ZAA-SL1SA,L1S,電気装置,２０１９年６月,アップデート後に、突然走行可能距離が約１０％（３０ｋｍ～４０ｋｍ）減少した。
190,2019年07月14日,岩手,ＨＰ,マツダ,ＣＸ－５,2019年03月,"3,000 Km",3DA-KF2P,SH,保安灯火,納車１週間以内,エンジン始動時に３６０°ビューモニターが数十秒間（２０秒以上）表示されずに、車両左側の安全確認が出来ない事が頻発する。
191,2019年07月14日,京都,ＨＰ,ニッサン,セレナ,2018年05月,"17,000 Km",DAA-HFC27,HR12-EM57,車枠・車体,初期から,リアスポイラーのエッジ部分の塗装不良により、下地が透けて見える。
192,2019年07月14日,京都,ＨＰ,マツダ,アテンザ,2019年01月,"4,000 Km",3DA-GJ2FW,SH,制動装置,新車購入後、１ヶ月,ブレーキペダルを踏むたびに、毎回ブレーキ鳴きではない大きな異音がする。
193,2019年07月14日,滋賀,ＨＰ,ホンダ,フィット,2016年03月,"32,000 Km",DAA-GP5,LEB-H1,乗車装置,２０１９年６月,スマートキーシステム警告灯が点灯した。
194,2019年07月13日,神奈川,ＨＰ,フォルクスワーゲン,ゴルフ,2014年01月,"16,852 Km",DBA-AUCJZ,CJZ,その他,２０１６年８月、２０１８年９月、２０１９,スピードセンサーの不良により、警告灯の点滅が短期間に複数回発生した。
195,2019年07月13日,埼玉,ＨＰ,マツダ,デミオ,2009年03月,"69,000 Km",DBA-DE5FS,ZY,かじ取り,２０１９年７月１１日,運転中にパワーステアリングの警告ランプが点灯し、パワーアシストが無くなる。
196,2019年07月13日,愛知,ＨＰ,トヨタ,エスティマ,2014年06月,"41,257 Km",DBA-ACR50W,2AZ,乗車装置,２０１８年１１月２４日,タイヤ交換のたびにドアロックに不具合が生じ、何故か聞いても不明と回答される。
197,2019年07月13日,奈良,ＨＰ,トヨタ,シエンタ,2016年10月,"29,800 Km",DAA-NHP170G,1NZ-2LM,かじ取り,約２８０００ｋｍ走行時,朝一番にハンドルを一杯に切るとビビり音が出る。
198,2019年07月13日,奈良,ＨＰ,トヨタ,シエンタ,2016年10月,"29,800 Km",DAA-NHP170G,1NZ-2LM,エンジン,約２８０００ｋｍ走行時,冬場にエンジンオイルが白濁する。
199,2019年07月12日,宮城,電話,スズキ,イグニス,2017年04月,"35,000 Km",DAA-FF21S,K12C-WA05A,制動装置,不明,右後輪ブレーキがガチャガチャ、グーグーなど、異音が出るようになった。
200,2019年07月12日,東京,ＨＰ,メルセデス・ベンツ,Ｃ２００,2019年03月,"1,154 Km",5AA-205077,264-EM0018,保安灯火,洗車時及び雨の日,洗車時や雨の日に、ヘッドライトの内側（全体の１／３ほど）が曇る。
201,2019年07月12日,神奈川,電話,ダイハツ,アトレーワゴン,2018年07月,不明,ABA-S321G,KF,その他,不明,前方カメラが曇り、視界不良エラーが出てしまう。デフロスタ等を使っても解消しない。
202,2019年07月12日,神奈川,ＨＰ,アウディ,Ｑ７,2011年09月,"125,000 Km",ABA-4LCJTL,CJT,乗車装置,２０１８年６月,アウタードアハンドルのタッチセンサー異常により、ロック、アンロックが繰り返され、電装系に異常をきたし、バッテリーがあがる。
203,2019年07月12日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,モンキー１２５,不明,不明,2BJ-JB02,JB02E,エンジン,不明,エンジンからカラカラと異音がする。
204,2019年07月12日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,エクシーガ,2008年08月,"120,000 Km",CBA-YA5,EJ20,動力伝達,不明,ギアがつながらないと思ったら、大きな変速ショックが発生した。
205,2019年07月12日,茨城,ＨＰ,マツダ,アクセラ,2009年07月,"62,682 Km",DBA-BLEFP,LF,制動装置,２０１８年頃から,ＡＢＳハイドロユニットの不良により、ＡＢＳ警告灯とＴＣＳ／ＤＳＣ作動表示灯が点灯すると同時にｉ－ｓｔｏｐ表示灯が点滅しｉ－ｓｔｏｐが効かなくなった。
206,2019年07月12日,栃木,24時間電話,アウディ,Ａ７,2011年09月,"86,700 Km",ABA-4GCGWC,CGW,エンジン,不明,エンジンがオーバーヒートした。
207,2019年07月12日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2017年05月,"21,000 Km",DAA-ZVW50,2ZR-1NM,制動装置,２０１８年から,購入当初に比べて、降坂時や信号停止時においてブレーキの効きが悪くなった。
208,2019年07月12日,島根,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2013年06月,"28,000 Km",ZAA-AZE0,EM57,動力伝達,２０１７年,ドライブシャフトから異音が発生した。
209,2019年07月12日,島根,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2013年06月,"28,000 Km",ZAA-AZE0,EM57,保安灯火,不明,フロントガラスのひずみが酷く、ガラスを通してビル等を見ると、四角の窓が斜めに見えるなど、景色が歪む。
210,2019年07月12日,島根,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2013年06月,"28,000 Km",ZAA-AZE0,EM57,緩衝装置,不明,フロントサスストラットの上部が茶碗のような形状になっており、水が溜まってそれがサビている。
211,2019年07月12日,島根,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2013年06月,"28,000 Km",ZAA-AZE0,EM57,動力伝達,不明,シフトモジュールの不良により、ＮレンジからからＤレンジ，Ｒレンジにギアが入りづらい症状、及び大きな変速ショックが発生した。
