番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
95,2022年05月23日,山梨,電話,三菱,ふそうキャンター,2013年09月,"193,700 Km",TKG-FBA60,4P10,エンジン,２０２２年５月１３日,国４３０９のリコール措置済みとされている車で、走行中に警告灯が点灯し、車が止まった。ディーラーで確認したところ、タイミングベルト伸びてピストンやバルブと干渉していると診断された。
96,2022年05月23日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2014年08月,"68,200 Km",DBA-B21A,3B20,動力伝達,不明,ＣＶＴの不良により、信号待ちでアクセルペダルを踏んでも車が動かなくなった。
97,2022年05月23日,兵庫,ＨＰ,ポルシェ,９１１　Ｃａｒｒｅｒａ４,2020年12月,"5,496 Km",3BA-992L30,DKC,エンジン,２０２２年５月２２日,メーターパネルに黄色文字の　「エンジン出力減少　走行可能　要整備」と、白色文字で「ＡＣＣ使用不可　走行可能　要整備」が突然表示された。
98,2022年05月23日,広島,ＨＰ,ＢＭＷ,ＢＭＷ　３２０ｄ,2015年03月,"104,200 Km",LDA-3D20,N47D20C,エンジン,２０１９年,アイドリングストップが機能し、エンジンが停止した後、意図無くシフトがＤからＰに切り替わる。
99,2022年05月23日,広島,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ２,2020年03月,不明,3DA-DJ5FS,S5,車枠・車体,２０２２年,メーカー純正アクセサリーのアームレストが急ブレーキ時に突然外れて落下した。
100,2022年05月22日,東京,ＨＰ,ニッサン,セレナ,2012年10月,"109,700 Km",DAA-HC26,MR20-SM23,電気装置,２０２２年５月１日,エンジンルームから異音が出始め、整備工場で確認したところ、オルタネーターの不良だと診断された。
101,2022年05月22日,神奈川,ＨＰ,フォルクスワーゲン,ゴルフオールトラック１．８／１３２ｋＷ,2017年08月,"29,000 Km",ABA-AUCJSF,WVWZZZAUZHP,動力伝達,２０２２年４月２０日,ＤＳＧギアシフトノブフレームブランケットのメッキ塗装が剥がれていたため、小物入れからマスクを取り出そうとした際に指を切って出血した。
102,2022年05月21日,神奈川,ＨＰ,マツダ,ＣＸ－５,2014年02月,"140,500 Km",LDA-KE2AW,SH,エンジン,２０２２年４月１５日,信号停止中１、２分のアイドリング中に急に１００℃付近まで上昇したため、冷却水を確認したところリザーバータンクが冷却水で満タンになっていた。ラジエーターに給水したところ３リットル入った。その後走行すると必ずラジエーター冷却水は３リットル減り、信号停止のアイドリング時と発進時に急激に水温が上昇する状態だった。ディーラーで確認したところ、ラジエーターに排ガスが出ていると確認され、ヘッドガスケットからの排ガス漏れと診断された。
103,2022年05月21日,愛知,ＨＰ,三菱,ふそうキャンター,2017年02月,"72,000 Km",TPG-FBA20,4P10,動力伝達,２０２２年５月１６日,停車中にミッションの警告灯が表示され走行不能になった。ディーラーからの説明ではＡＴのデュアルクラッチに繋がっているシャフトの摩耗による故障とのことです。
104,2022年05月21日,三重,ＨＰ,ニッサンＭＴ,マーチ,2014年06月,"130,600 Km",DBA-K13改,HR15,制動装置,雨の後に,ブレーキフルードタンクのキャップのＯリングが膨潤してガバガバになり、雨や洗車するとタンクに水が入る。
105,2022年05月21日,福井,ＨＰ,ニッサン,セレナ,2016年12月,"50,000 Km",DAA-GFC27,MR20-SM24,燃料装置,２年前から,発進時のもたつき、加速不良、燃費低下があり、後日にはアイドリングストップエラーが表示された。アイドリング時や１０００回転前後で走行中大きな振動を感じた。マフラーからは黒煤が確認された。ディーラーで調べたところ、インジェクター故障によりガソリンが過剰に噴射されプラグが黒くなり失火したものと診断された。
106,2022年05月21日,兵庫,ＨＰ,ホンダ,アクティ,2014年10月,"90,000 Km",EBD-HA8,E07Z,エンジン,２０２２年４月,エンジンの吹きが悪く、力がなく、メーターパネルにチェックランプが点灯した。自己診断すると、Ｐ０３０２「２番シリンダ失火」が表示された。エンジンの圧縮を測ると２番だけが４ｋｇｆと極端に低く、シリンダーヘッドを降ろして確認したところ、エキゾーストバルブの欠けを発見した。
107,2022年05月20日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,日野,日野デュトロ,2017年02月,"149,227 Km",TKG-XZC645M,N04C,緩衝装置,２０２２年５月１日,点検時に、フロントショックアブソーバのロッド部折損を発見した。
108,2022年05月20日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2011年10月,"270,000 Km",DAA-ZVW30,2ZR-3JM,制動装置,２０２２年５月１９日,右前輪のブレーキからオイルが漏れているのを発見した。ディーラーで確認したところ、ブレーキキャリパーのボルト固定部が破損し、キャリパーが真ん中で割れていると判った。
109,2022年05月20日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2017年10月,"33,000 Km",DBA-LA600S,KF,エンジン,２０２２年４月２０日、３０日,交差点で止まろうとした際に警告灯が大量に点いてエンストをした。ディーラーに確認を依頼し、コンピューターの交換と配線の確認をして修理完了として受け取ったのだが、２日後に同じ症状が再発した。再入庫をして確認を受けた結果、エンジン裏のハーネスがショートしていると確認された。
110,2022年05月20日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ６　ディーゼル,2021年12月,不明,-,不明,エンジン,２０２２年５月１９日,交差点を右折レーンから発進し、横断歩道の歩行車を避けた後に加速を開始しようとしたところ、突然エンストをした。慌ててメーターを見たところ「エンジン始動してください」と表示が出ていたため、惰性で路肩に停止して再始動を試みたところ始動は出来た。ディーラーでは、アイドリングストップの異常作動と推定された。
111,2022年05月20日,広島,ＨＰ,マツダ,ＣＸ－５,2018年02月,"110,000 Km",LDA-KF2P,SH,エンジン,２０２２年５月２０日,オイル交換作業時に、エンジンバイパスホースから冷却水漏れが発見された。
112,2022年05月20日,岡山,電話,ＵＤトラックス,クオン,2019年03月,"233,700 Km",2PG-CW5AL,GH11,車枠・車体,２０２１年５月、１１月、１２月２０２２年,これまでに合計６回　左右テールランプやバンパーが脱落している。
113,2022年05月20日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,アクティ,2018年02月,"31,800 Km",EBD-HA9,E07Z,車枠・車体,購入して１年くらい,両側ドアの防水シール不良により、少々の雨でもフロア周りに雨水が浸入し、フロアが水浸しになる。
114,2022年05月20日,不明,電話,トヨタ,クラウン,不明,不明,不明,不明,制動装置,不明,走行中にガツガツと異音がしたため、確認したところ、ブレーキキャリパーが割れていた。
115,2022年05月20日,不明,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,不明,不明,不明,不明,車枠・車体,不明,リヤハッチの取り付けに左右差があり、向かって左側のガラス枠部の隙間が大きくなていたため、窓を拭いていた際に隙間に指が入り、骨折してしまった。
116,2022年05月19日,北海道,ＨＰ,トヨタ,ポルテ,2009年04月,"57,200 Km",CBA-NNP15,1NZ,車枠・車体,２０２０年４月,屋根とサイドの塗装が全体的に剥がれ落ちている。
117,2022年05月19日,宮城,ＨＰ,ニッサン,セレナ,2017年03月,"66,000 Km",DAA-GC27,MR20-SM24,動力伝達,２０２２年５月９日（数か月前から違和感）,ギアをドライブで走行中にアクセルペダルを踏んでもエンジンが空ぶかし状態になり、前に進まなくなった。ディーラーで確認したところ、ＣＶＴの油圧ソレノイドＢの故障が検出された。
118,2022年05月19日,宮城,ＨＰ,ニッサン,セレナ,2017年03月,"66,000 Km",DAA-GC27,MR20-SM24,エンジン,２０２２年５月９日（数か月前から違和感）,エンジンがかからなくなる時があり、ディーラーで確認したところ、燃料インジェクター不良によるミスファイアと診断された。
119,2022年05月19日,宮城,ＨＰ,ニッサン,セレナ,2017年03月,"66,000 Km",DAA-GC27,MR20-SM24,保安灯火,２０２２年５月９日（数か月前から違和感）,クラクションが鳴らなくなった。ディーラーで配線の修理となった。
120,2022年05月19日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2017年05月,"15,000 Km",DBA-LA360S,KF,エンジン,２０２２年,車検の点検時にウォーターポンプ中心軸の部分でガタが発生していると確認された。
121,2022年05月19日,東京,ＨＰ,フォルクスワーゲン,ゴルフオールトラック１．８／１３２ｋＷ,2015年07月,"22,000 Km",ABA-AUCJSF,CJS,保安灯火,２０２２年５月１８日,走行中に運転席側ドアミラーのミラー部が剥がれ落ちそうになっているのを発見した。
122,2022年05月19日,埼玉,ＨＰ,メルセデス・ベンツ,メルセデスＡＭＧ　Ａ３５　４ＭＡＴＩＣ,2021年03月,"5,727 Km",4BA-177051M,260,電気装置,新車購入当初から,走行中、ＭＢＵＸが落ちたりフリーズし、ＥＴＣやナビなどが使えなくなる。システムボックス（ＭＢＵＸ）の入替を行ったが復旧せず、引き続き再発する。
123,2022年05月19日,茨城,ＨＰ,トヨタ,ノア,2022年04月,700 Km,6AA-ZWR95W,不明,車枠・車体,新車購入当初から,道路の段差、ひび割れ道路等の走行時に、運転席及び助手席側のＡピラー付近から「カタカタ」「ピシッ」「コトコト」といった異音が発生する。
124,2022年05月19日,愛知,ＨＰ,トヨタ,シエンタ,2019年06月,"10,000 Km",6AA-NHP170G,1NZ-2LM,車枠・車体,２０２２年５月６日,リコール修理後、排気ガスのにおいがした。１時間ほど車を使用したところ、マスクが真っ黒になったため、ディーラーで走行テスト、カウルトップベンチレータールーバー組付け点検、エンジンルーム内排気ガス漏れ点検を行ったが異常は見つからなかった。
125,2022年05月19日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｘ４,2021年12月,不明,3DA-VJ20,B47D20B,かじ取り,２０２２年５月３日,高速道路を走行中に突然ハンドルが取られ、コントロール不能になったため、路肩に衝突して全損となる事故になった。
126,2022年05月19日,静岡,ＨＰ,三菱,デリカ,2018年08月,"60,800 Km",LDA-CV1W,4N14,動力伝達,２０２０年３月ごろ,国４６３５のリコールでＥＣＵ更新実施後から、走行中にアクセル操作とシフトチェンジのタイミングが重なると、ＡＴロックが外れてエンジンブレーキが全く効かなくなった。
127,2022年05月19日,三重,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2018年03月,"30,000 Km",TPG-FEA00,4P10,排ｶﾞｽ･騒音,総走行距離が３０００ｋｍくらいの時から,ＮＯｘセンサーの不良により、エンジンエラーが頻発する。
128,2022年05月19日,兵庫,ＨＰ,ホンダ,ＣＲＦ２５０Ｌ,不明,"2,300 Km",2BK-MD47,MD47E,エンジン,不明,低速走行時、クラッチレバー握るとエンストする。信号待ちからのスタートでクラッチ握るときもエンストする。毎回ではないが、一日に２回くらいは発生する。
129,2022年05月18日,千葉,ＨＰ,ＢＭＷ,ＢＭＷ　３２０ｉ　グランツーリスモ,2017年03月,"46,000 Km",DBA-3X20,N20B20B,乗車装置,２０２２年５月１７日,マンションの駐車場にバックで駐車し、エンジンを停止しドアロックをして家に帰ったが、その後に勝手にリアハッチが開いた。
130,2022年05月18日,埼玉,ＨＰ,トヨタ,Ｃ－ＨＲ,2022年02月,600 Km,6AA-ZYX11,2ZR-1NM,走行装置,２０２２年４月２２日,飲食店の駐車場に右折で入る時に、「ガガガガー」と車体下部から凄い音がした。帰宅時に何か擦っているような異音がし、チャポンチャポンと水様のようなものが揺れる様な音がした。家について確認してみるとタイヤハウスのインナーがブチ切れタイヤに擦っていた。その他、バンパーや車体下のカバーも損傷していた。
131,2022年05月18日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2021年01月,"10,000 Km",6AA-E13,HR12-EM47,制動装置,新車購入当初から,衝突被害軽減ブレーキが不要な場面で作動する。最近になって頻繁に発生している。
132,2022年05月18日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,2013年01月,"100,000 Km",TKG-NJR85AN,4JJ1,車枠・車体,２０２２年５月１８日,ＤＰＤの再生中に発火し、車両が全焼した。
133,2022年05月18日,愛知,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2017年12月,"38,000 Km",DBA-JF3,S07B,保安灯火,２０２２年５月１１日,窓を開閉したら、ガタガタと音がして右側のスライドドアのリアガラスが動かなくなった。
134,2022年05月18日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＤＡＹＺ,2020年12月,不明,5BA-B43W,BR06,制動装置,購入からこれまでに数回,一般道走行時、衝突被害軽減ブレーキが不要作動したことがある。
135,2022年05月18日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2008年05月,"105,800 Km",DBA-GRS204,2GR,電気装置,不明,オルタネーターの不良により、バッテリーが上がった。
136,2022年05月17日,神奈川,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2019年04月,不明,DBA-JF3,S07B,保安灯火,不明,バックランプの乱反射で白く成り　後ろの確認が出来ない。
137,2022年05月17日,千葉,ＨＰ,マツダ,ＣＸ－５,2017年03月,"26,400 Km",DBA-KF5P,PY,乗車装置,２０２２年５月２日,後部左座席のシートベルトをするため、ベルトを伸ばしたところ、伸びたままとなり、元に戻らなくなった。ディーラーで確認したところ、プリテンショナーを交換することになった。
138,2022年05月17日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼット,2015年08月,"13,200 Km",EBD-S510P,KF,その他,２０２２年,エアコンのエバポレーターからガス漏れし、冷房が効かなくなった。
139,2022年05月17日,大阪,ＨＰ,ＭＩＮＩ,ＭＩＮＩ　Ｃｏｏｐｅｒ　Ｓ,2020年09月,不明,CBA-XR20M,B48A20A,車枠・車体,冬場の雨の日,ボンネットから水蒸気と思われる煙が出る。当初ラジエターのピンホールという説明でラジエターを交換したが改善されなかった
140,2022年05月17日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2014年08月,"44,000 Km",TKG-FBA50,4P10,排ｶﾞｽ･騒音,不明,アドブルーのセンサーが故障し、エンジンが始動できなくなった。
141,2022年05月17日,岡山,ＨＰ,アウディ,アウディ　Ａ５　ＳＢ　４５Ｔｑ,2021年07月,不明,3AA-F5DDWL,DDW-4413,制動装置,２０２１年８月１４日,自車の周囲に他車の走行がない高速道路を走行中、突然に前面衝突防止機能が働き警告音が鳴りメータパネルに警告表示がされ、自動ブレーキが作動して体に衝撃を感じた。瞬時に自動ブレーキ動作が解除したため車体が急減速に至らずに継続して走行ができた。これまでに警告の動作と急ブレーキの動作が伴うものが３回、警告の動作のみが１回発生している。
142,2022年05月17日,香川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,シャラン,2015年08月,"63,100 Km",DBA-7NCZB,CZD,かじ取り,新車当時から,１００ｋｍ／ｈ超えた時、ハンドルが左右に小刻みに振れる。
143,2022年05月17日,福岡,ＨＰ,ホンダ,Ｎ－ＢＯＸ,不明,不明,6BA-JF3,不明,エンジン,２０２１年１１月,高速道路走行時、いきなり１００ｋｍ／ｈから４０ｋｍ／ｈ程度に急減速し、警告ランプが全点灯した。クランクセンサーの異常が検出され、クランクセンサー、エンジンワイヤーハーネス、エンジンルームワイヤーハーネスの交換になった。
144,2022年05月17日,沖縄,ＨＰ,スズキ,スイフト,2018年04月,"40,513 Km",CBA-ZC33S,K14C,エンジン,２０２２年４月１７日,ハンドルの振動、変速時のショックがあり、ディーラーで確認したところ、左右のエンジンマウント、エンジンリヤトルクロッドの交換になった。
145,2022年05月16日,福島,ＨＰ,ダイハツ,ムーヴ　キャンバス,2017年10月,"71,686 Km",DBA-LA810S,KF,緩衝装置,２０２２年５月１４日,段差のある道路を走行した際に、前側から金属のカタカタ音が聞こえた。整備工場で確認したところ、右フロントサスペンション・コイルスプリングが折損していると判った。
146,2022年05月16日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,2015年03月,"10,400 Km",TPG-NPR85AN,4JJ1,燃料装置,２０２２年４月,走行した際にエンジン不調が発生した。ディーラーで確認したところ、噴射ポンプの一本がダメになっていると診断された。
147,2022年05月16日,山形,ＨＰ,ダイハツ,ミライース,2013年04月,"60,000 Km",DBA-LA310S,KF,保安灯火,２０２２年５月１２日,走行中、左折しようと指示器を操作したがパネルにウインカー点滅の表示・音がしなかったため、路肩に駐車して左ウィンカーを確認したが点滅していなかった。念のため右ウィンカーを確認したところ右ウィンカーは正常に作動した。整備工場で確認したところ、ヒューズボックス内部の電子回路チップを交換する必要があると診断された。
148,2022年05月16日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートオーラ,2021年11月,不明,6AA-FE13,HR12-EM47,電気装置,購入２～３日後と、５月１３日,普段通りに駐車場に止めておいたところ、突然バッテリーが上がった。ディーラーに対応を求めたところ、バッテリーを韓国製のものから昭和電工製のものに交換が行われるとともに、コンピューターリセットが行われた。
149,2022年05月16日,神奈川,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2020年10月,"3,243 Km",6BA-JF3,S07B,乗車装置,不明,エンジン停止時しばらくたってから。何も操作もしていないのに勝手に左側電動スライドドアが開く。
150,2022年05月16日,埼玉,ＨＰ,ニッサン,セレナ,2016年12月,"55,000 Km",DAA-GFC27,MR20-SM24,燃料装置,２０２２年５月,エンジン警告灯が点灯した。ディーラーで確認したところ、インジェクター不良と診断された。
151,2022年05月16日,岐阜,ＨＰ,スバル,フォレスター,2013年08月,"118,600 Km",DBA-SJ5,FB20,かじ取り,２０２２年５月８日,エンジン始動後、ハンドルが重くハンドルを回し難い（パワステが効いていない）パワステコントローラーの故障
152,2022年05月16日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年02月,"74,400 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２２年５月,１～２万ｋｍ前にＣＶＴのリコール作業を済ませた車で、東京～大阪間の往復に車を使用したところ、復路でＣＶＴが壊れ、走行不能になってレッカー搬送をした。ディーラーで確認したところ、Ｐ０７４６　Ｐ０７７６　Ｐ０８４１　Ｐ０９６５　Ｐ２８１３　ＣＶＴジャダーの６種類のエラーコードが確認された。
153,2022年05月16日,兵庫,ＨＰ,ホンダ,ＦＲＥＥＤ＋,2022年03月,"3,200 Km",6AA-GB7,LEB-H1,その他,２０２２年４月１０日,高速走行でＡＣＣを使用中、ターゲットマークが消えて急加速し、前車に接近し追突しそうになった。
154,2022年05月16日,愛媛,ＨＰ,ニッサン,セレナ,2014年08月,"42,000 Km",DAA-HC26,MR20-SM23,電気装置,２０２２年４月２７日,オルタネーターから異音が出るようになった。
155,2022年05月15日,東京,ＨＰ,メルセデス・ベンツ,Ｃ２００,2015年05月,"45,800 Km",RBA-205042,274,電気装置,２０１９年１０月２３日,走行中にヒューンと異音がして、ディスプレイに「走行を続けると電気が止まる」とエラー表示が出た。近くのディーラーで見てもらったが、バッテリーチェックのみで緊急性は指摘されず、その後２０分ほど走行していたら急にエンストし、ハンドルも動かなくなり路上で立ち往生になった。
156,2022年05月15日,神奈川,ＨＰ,フォード,エクスプローラー,2013年03月,"62,000 Km",ABA-1FMHK8,8,かじ取り,２０２０年１２月,エンジンをかけて車を動かす時に突然パワーステアリングが効かなくなる。（Ｐｏｗｅｒ　Ｓｔｅｅｒｉｎｇ　Ａｓｓｉｓｔ　Ｆａｕｌｔと表示される）
157,2022年05月15日,大阪,ＨＰ,ホンダ,ＶＥＺＥＬ,2021年07月,不明,6AA-RV6,LEC-H5,電気装置,２０２２年１月１３日,走行中、交差点付近でバックカメラ画像が映った。
158,2022年05月15日,大阪,ＨＰ,ホンダ,ＶＥＺＥＬ,2021年07月,不明,6AA-RV6,LEC-H5,その他,２０２２年４月２１日,自動運転システム作動中に車が中央線に近づき、警告メッセージが表示される。
159,2022年05月15日,大阪,ＨＰ,ホンダ,ＶＥＺＥＬ,2021年07月,不明,6AA-RV6,LEC-H5,その他,２０２２年４月中旬,高速道路走行中にナビゲーション画面が下道の画面に変わった。それにより　車が空中に飛んでしばらく走行した後、元に戻った。
160,2022年05月15日,愛媛,ＨＰ,メルセデス・ベンツ,Ｃ２２０ｄステーションワゴン,2019年03月,"35,355 Km",LDA-205214,654,燃料装置,２０２２年５月６日,約８０ｋｍ／ｈ程度で走行中に車体全体に細かな振動が発生し、エンジン警告灯が点灯して突然エンジンが停止した。それ以降エンジンは起動しなかった。ディーラーで確認したところ、高圧燃料ポンプラインに、何らかの原因で金属が混入したもので、燃料関係３０点以上の部品交換が必要と診断された。
161,2022年05月14日,宮城,ＨＰ,フォルクスワーゲン,ＶＷゴルフヴァリアント１．４／１０３ｋＷ,2012年06月,"151,296 Km",DBA-AUCHP,CHP,保安灯火,２０２２年５月４日,自宅駐車場から発進して恐らく５秒程度で金属物が地面に落ちたような音がして、気が付くと右ドアミラーがプラスチックの黒い土台だけとなって見えない状態となっていた。車を止めて後方を確認すると割れたドアミラーの鏡が落ちていた。この間、車体には一切の衝撃は加わっていない。ディーラーで鏡の接着部の劣化を診断された。
162,2022年05月14日,東京,ＨＰ,プジョー,３０８,2018年06月,"33,000 Km",LDA-T9WAH01,AH01,排ｶﾞｽ･騒音,５８００ｋｍ、２３０００ｋｍ、３３０００,アドブルーそのものの残量に問題がないのにも関わらず、これまでに３回アドブルーの警告灯と、エンジン警告灯が点灯した。うち２回は、「あと１１００ｋｍ走行するとエンジンの再始動ができません」との表示がされた。
163,2022年05月14日,東京,ＨＰ,ハーレーダビッドソン,Ｖ－Ｒｏｄ　マッスル,2016年05月,"2,580 Km",EBL-VRH,H,燃料装置,２０２２年５月１４日,ガソリンを給油のために蓋を開けた際、プッシューという音がして止まったと思ったらガソリンが噴水状態に噴出した。
164,2022年05月14日,埼玉,ＨＰ,ホンダ,ＣＲ－Ｖ,2019年03月,"20,000 Km",DBR-RW1,L15B,保安灯火,２０２２年５月１０日,雨天走行時にワイパーを使用していたところ、突然物音がして気づいたら運転席側のワイパーブレードが外れてしまっていた。
165,2022年05月14日,静岡,ＨＰ,マツダ,ＣＸ－３,2016年01月,"32,000 Km",LDA-DK5FW,S5,乗車装置,２０２２年４月,後席の左右のシートベルトをほとんど使っていないのに、引き出しても元に巻き戻さなくなった。
166,2022年05月14日,兵庫,ＨＰ,ポルシェ,９１１　Ｃａｒｒｅｒａ　４,2020年12月,"4,597 Km",3BA-992L30,DKC,保安灯火,２０２２年４月１７日,走行中、メーターパネル上に”ハイビームエラーヘッドライトを点検して下さい”との警告、別日には、”ドライビングライト制御エラー”と”レーンキープアシスト制限中”と”アダプティブクルーズコントロール使用不可　要整備”と”アクティブサスペンション制限”の警告、また別日に”レーンチェンジアシスト使用不可　要整備”の警告が出た。コンピュータをモニタした結果、ドライバーアシストシステムコントロールユニット交換となったが、交換後、サラウンドビューカメラ映像が映らなくなり、またも、同じドライバーアシストシステムコントロールユニット交換と言われた。
167,2022年05月14日,兵庫,ＨＰ,ホンダ,ＣＲＦ１０００Ｌ　Ａｆｒｉｃａ　Ｔｗｉｎ,2017年04月,"23,900 Km",EBL-SD04,SD04E,動力伝達,２０２２年５月１日,メインキーをＯＮにした際に、「－」と表示されエンジンが始動できなくなる。走行中にメーターのギア表示が「－」になり、その直前のギア段のまま変速できなくなる。また停車してもギアは１速に落ちなくなるため、発進が困難になる。
168,2022年05月13日,北海道,ＨＰ,フォルクスワーゲン,ＶＷゴルフヴァリアント１．４／１０３ｋＷ,2014年12月,"59,900 Km",DBA-AUCHP,CHP,かじ取り,２０２２年５月,ハンドルのメッキ部分が浮いており、浮いた部分が鋭く刃物状となっている。
169,2022年05月13日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2012年11月,"155,000 Km",DBA-MH34S,R06A,その他,不明,エアコンが効きすぎの症状が有り、コンデンサーの交換を行ったが、その後、コンプレッサーが故障した。
170,2022年05月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフワゴン,2017年08月,"30,000 Km",ABA-AUDJHF,DJH,動力伝達,２０２２年５月,６速ＤＳＧ登載車で、突然前後に動かなくなった。レッカーで購入店に搬送し、確認を受けたところ、ミッション全体の交換が必要だろうと診断された。
171,2022年05月13日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2021年07月,不明,4AA-MR52S,R06A-WA05A,保安灯火,２０２１年１２月末,テールランプのレンズ内部に枯れ葉や水が入る。
172,2022年05月13日,埼玉,ＨＰ,スバル,レガシィ,2010年01月,"130,000 Km",DBA-BR9,EJ25,動力伝達,２０２２年２月,走行中に２速から３速に変わるタイミングで激しい音と同時に少し前に急発進する。
173,2022年05月13日,茨城,ＨＰ,ボルボ,ボルボ　ＸＣ４０,2022年03月,不明,5AA-XB420TXCM,B420T5-3330,エンジン,４年４月１２日と５月７日,ＥＣＵの不良により、スターターを押してもエンジンが始動しなくなった。
174,2022年05月13日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ＳＲ４００,2022年01月,不明,2BL-RH16J,H342E,エンジン,２０２２年５月,バイク店の駐車場で、半クラッチの徐行で移動をしていたところ、突然エンストした。その後、一般道交差点の右折待ちで、ギアを１速にしてクラッチを完全に切っている状態で、突然エンストをした。クラッチワイヤーの調整等は適切に調整しており、坂道などで負荷が大きかった等の要因もなくエンストしている。
175,2022年05月13日,愛知,ＨＰ,ホンダ,ＳＨＵＴＴＬＥ,2017年10月,"84,000 Km",DAA-GP8,LEB-H1,動力伝達,２０２２年５月,ＣＶＴの滑りにより、エンジンだけ吹き上がり空吹き状態になる。エンジンの動力がミッションに伝わらない。警告音が表示されて自走できなくなった。
176,2022年05月13日,静岡,ＨＰ,ニッサン,ＮＶ３５０　キャラバン,2016年12月,"60,000 Km",LDF-VW2E26,YD25,動力伝達,中古車購入時から,４０～７０ｋｍ／ｈの走行時、アクセルペダルを少しでも踏むと「コーン」といった不快な音がデフから鳴り続ける。
177,2022年05月13日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,レネゲード,2020年12月,不明,-,不明,電気装置,２０２２年４月２１日,６０ｋｍ／ｈくらいで走行中、突然モニターに警告がでて、亀マークの表示がされ、３０ｋｍ／ｈ程度しか出なくなった。販売店ではコンピューター不良と診断され、アップデートの対応が行われた。
178,2022年05月13日,兵庫,ＨＰ,三菱,アイ,2008年02月,"111,500 Km",CBA-HA1W,3B20,エンジン,２０２２年４月２８日,信号待ち後の発進時、調子が悪く、バックミラーをみたら、白煙の煙幕になっていた。ディーラーに相談したところ、スロットルボディが汚れてるだろうから洗浄して、学習させる必要があると診断された。
179,2022年05月13日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴラテ,2008年02月,"205,000 Km",CBA-L550S,EF,電気装置,２０２２年４月,オルタネーターの固定ボルトが折損した。発電できないのでエンジン始動も出来なくなった。
180,2022年05月12日,北海道,ＨＰ,スズキ,スペーシア,2022年01月,"1,088 Km",5AA-MK53S,R06A-WA05A,エンジン,２０２２年５月,ドライブレコーダーやフットイルミネーション取り付けを自分で行ったところ、イモビライザー警告灯が点灯した。フットイルミネーションを外したところ、警告灯は消えたが、その後、ＡＵＴＯエアコンが停止した。
181,2022年05月12日,北海道,ＨＰ,ニッサン,エクストレイル,2014年10月,"89,000 Km",DBA-NT32,MR20,動力伝達,８９０００ｋｍぐらい,走行中にいきなり回転数が上がり、スピードは４０ｋｍ／ｈぐらいしか出なくなり、エンジン回転数はレッドゾーン状態になった。整備工場で確認したところ、ＣＶＴの故障と診断された。
182,2022年05月12日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2015年10月,"68,100 Km",DBA-MH34S,R06A,保安灯火,２０２２年５月１１日,ドアミラーを閉じようとしたところ、助手席側ミラーがガガガと音がして、開閉しなくなった。
