番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
97,2022年01月18日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2016年01月,"140,000 Km",TKG-FBA20,4P10,エンジン,２０２１年１月１１日,国４３０９のリコール措置を済ませた車で、タイミングチェーンが脱落し、エンストした。
98,2022年01月18日,福井,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,不明,不明,LDA-KE2AW,不明,電気装置,２０２２年１月,オルタネーターのプーリーが脱落し、走行不能になった。
99,2022年01月18日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＤＡＹＺ,不明,"20,000 Km",5BA-B43W,不明,保安灯火,去年,助手席の窓が走行中にがたつくようになった。ディーラーで挟むゴムが劣化しているとの診断で、ゴムと窓ガラスの交換になった。
100,2022年01月18日,島根,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2008年09月,"77,000 Km",DBA-C25,MR20,その他,２０１８年から,燃料計の不良で、前日１／４減った状態だったのに翌朝には満タン表示になっていたり、満タンで走り始めて急に半分くらいに減ったりする。給油時に満タンまで入れたのに燃料計のバーが一番上まで来ない。これまでに、レベルゲージ３回・リビルトの速度計と燃料計・燃料タンクを交換したが、直らない。
101,2022年01月18日,大分,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ＶＷ　ポロ　１．２　７７ｋＷ,2011年11月,"68,400 Km",DBA-6RCBZ,CBZ,動力伝達,２０２２年１月,変速機のハイドロリックポンプの不良によりエンジン始動時に警告灯が点灯し、消えてもまた点灯する。
102,2022年01月17日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ４００　４ＭＡＴＩＣ,2016年09月,"30,000 Km",RBA-213071,276,排ｶﾞｽ･騒音,２０１９年９月～,ＮＯｘセンサーの不具合が立て続いており、前後左右計７回交換を行っている。
103,2022年01月17日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2008年11月,"106,000 Km",CBA-L375S,KF,エンジン,２０２１年１１月２８日,エンジンが突然止まってしまったため、調べたところ、タイミングチェーンガイドが破損し、バルブタイミングが崩れていることが判った。
104,2022年01月17日,千葉,電話,ニッサン,エクストレイル,2014年12月,"68,000 Km",DBA-NT32,MR20,電気装置,２０２１年１２月２８日,オルタネーターから異音が発生していたため、ベアリングを交換しようとしたが、溶接されていたため交換が出来なかったのでディーラーからオルタネーターを取り寄せたところボルトで固定されている対策品になっていた。
105,2022年01月17日,千葉,ＨＰ,スバル,レガシィ,2008年04月,"155,800 Km",CBA-BL5,EJ20,エンジン,２０２０年１月２日,高速走行中、突然エンジンが停止し、自然減速中に突然復帰する症状が出た。整備工場でカム角センサー、クランク角センサー（エンジン制御用）、メインリレー交換後、症状が出なくなった。
106,2022年01月17日,千葉,ＨＰ,スバル,レガシィ,2008年04月,"155,800 Km",CBA-BL5,EJ20,動力伝達,２０２０年１月２日,冷間時の走行時に異音が有り、整備工場で車両を確認したところ、トルコンカバーの内側に、しっかりとした擦り傷があり、プロぺラシャフトが干渉していたとのことだった。
107,2022年01月17日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2013年01月,"35,000 Km",DBA-JF1,S07A,動力伝達,２０２１年,ＣＶＴからコトコト・カタカタと異音がするようになった。
108,2022年01月17日,茨城,ＦＡＸ,三菱,ふそうキャンター,2016年10月,"338,659 Km",TKG-FEB50,4P10,電気装置,２０２２年１月１６日,走行中ガラガラ音がした後、バッテリー・バキューム・ブレーキの警告灯が点灯したため、走行をストップした。車両を確認したところ、オルタネータープーリーが脱落していた。
109,2022年01月17日,栃木,ＨＰ,スズキ,ワゴンＲ,2017年12月,不明,DAA-MH55S,R06A-WA05A,乗車装置,２０２０年～,運転席下の床上にウレタンの削れゴミが溜まっているのを発見したため、ディーラーで確認してもらったところ、尻下部ウレタンとシートフレームが着座時にこすれ削れているものと判った。
110,2022年01月17日,栃木,ＨＰ,スズキ,ジムニー,2014年12月,"24,900 Km",ABA-JB23W,K6A,かじ取り,２０１５年、２０２１年,走行中にハンドルが振れる。２０１５年にいちど修理を行ったが２０２１年に再発した。
111,2022年01月17日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2021年03月,"4,000 Km",3DA-KF2P,SH,エンジン,新車購入当初から,マニュアルトランスミッション車で、アイドリングストップ後、クラッチペダルを踏んでも再始動出来ないことがある。アイドリング検知をするスイッチの交換をしたが、症状は改善しなかった。
112,2022年01月17日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2015年11月,"65,000 Km",DAA-MK42S,R06A-WA04A,エンジン,２０２０年１２月,走行中にファンベルト周りのボルトが折損してベルトが回らなくなり、発電できなくなったため走行不能になった。
113,2022年01月16日,富山,ＨＰ,スズキ,ジムニー,2019年01月,不明,3BA-JB64W,R06A,動力伝達,不明,購入後、一年位した頃から　エンジンをかけてすぐにスタートすると「ギャ」と音がしてエアコンが起動する。
114,2022年01月16日,福井,ＨＰ,ホンダ,Ｎ－ＶＡＮ,2018年11月,"28,800 Km",HBD-JJ2,S07B,電気装置,２０２１年１２月３１日　総走行距離２８８,高速走行時、「運転支援システムの一部が使用できません　レーダーが汚れています」が急に表示された。
115,2022年01月15日,埼玉,ＨＰ,アウディ,アウディ　ＲＳ４　アバント,2021年06月,"7,650 Km",3BA-8WDECF,DEC,制動装置,２０２２年１月１５日１４：００頃　７６５,何もないところでａｕｄｉプレゼンスが作動し、急ブレーキがかかった。
116,2022年01月14日,東京,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,タイタン,2015年01月,"175,000 Km",TRG-LHR85A,4JJ1,エンジン,２０２２年１月８日,高速道路を走行中に突然エンジンが高回転になって、アクセルペダルを離しても高回転のままになった。慌てて路側帯にはいってブレーキペダルを踏んでも車が走り続けたため、強くブレーキペダルを踏んでキーをオフにしたところ、やっと止まったっが、辺り一面が煙で真っ白になった。
117,2022年01月14日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,フェアレディＺ,2009年07月,"95,600 Km",CBA-Z34,VQ37,かじ取り,５年前と現在,ステアリングロックの故障により、エンジンが始動出来なくなった。５年前に故障し、部品交換を行ったが同じ故障が再発した。
118,2022年01月14日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2014年03月,"77,000 Km",DBA-MH34S,R06A,排ｶﾞｽ･騒音,２０２１年１２月１２日,エキゾーストマニホールドとシリンダーブロックをつなげるスチフナプレートが破断して音が発生する。
119,2022年01月14日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ＢＭＷ　Ｘ３　Ｍ４０ｄ,2021年06月,不明,3CA-UZ7230,B57D30B-JA1S03M0,制動装置,２０２１年６月２７日,オートパーキング機能が作動したまま解除されなくなり、引きずり状態になってしまった。
120,2022年01月14日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ２００,2016年09月,"25,114 Km",RBA-213042C,274,燃料装置,２０２２年,燃料臭がしたため、ディーラーにて確認をしたところ、燃料ホースの劣化と診断された。
121,2022年01月14日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2020年09月,不明,5AA-GFC27,MR20-SM24,制動装置,２０２２年１月１３日,一般道を走行中に、前方に何も異常が無いところで衝突被害軽減ブレーキが作動し、ブレーキがかかった。 販売店に申告して調べてもらったがコンピューターに何も異常はないと言われた。
122,2022年01月14日,福岡,ＨＰ,タダノ,タダノ　ＧＲ－１６０Ｎ－３,2015年08月,"36,000 Km",UDS-T009,B67,動力伝達,令和３年１１月３０日　総走行距離　３６０,走行中、突然振動が発生しガンッと衝撃があり路肩に停止した。下廻りを覗くと作動油が漏れており、道路後方には部品が散乱していた。メーカー指定工場で確認したところ、プロペラシャフトが断裂したものと診断された。
123,2022年01月14日,佐賀,ＨＰ,プジョー,３０８ＳＷ,2017年07月,"72,900 Km",LDA-T9WBH01,BH01,排ｶﾞｽ･騒音,不明,アドブルーポンプの不良により、警告ランプが点灯するようになった。
124,2022年01月14日,宮崎,24時間電話,三菱,ｉ－ＭｉＥＶ,2010年09月,"119,300 Km",ZAA-HA3W,Y4F1,電動機(モーター),不明,駆動バッテリーのセル不良により、通常走行時、走行不能になった。
125,2022年01月13日,福島,ﾌﾘｰﾀﾞｲｱﾙ,日野,日野プロフィア,2013年09月,"480,000 Km",QKG-FS1EKAA,E13C,制動装置,中古車で購入した当初から,ブレーキが効き過ぎる。ブレーキライニング、チャンバー、バルブ等交換、エアドライヤーのホース洗浄等を行ったが直らない。
126,2022年01月13日,福島,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－３,2016年02月,"28,000 Km",LDA-DK5FW,S5,乗車装置,２０２２年,後席のシートベルトがほとんど使用していないにもかかわらず、伸びきったまま戻らなくなった。
127,2022年01月13日,長野,ﾌﾘｰﾀﾞｲｱﾙ,三菱,パジェロ,不明,不明,GF-H58A,4A30,乗車装置,２０２２年,助手席のドアを開けようとした際にドアノブが破損してしまい、ドアが外から開けられなくなった。
128,2022年01月13日,石川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年12月,"94,263 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２２年,高速道路を走行中にクルーズコントロールが使えなくなり、その後、アクセルペダルを踏んでいるのに減速したため路肩に停車した。エンジンを再始動したところ、走行できたため最寄のインターチェンジで降りることにしたが、ＥＴＣの手前辺りで激しいエンジンブレーキがかかり、２０ｋｍ／ｈ程度しか出なくなったため、レッカーでディーラーに搬送して確認をうけたところ、ＣＶＴの不良と診断された。
129,2022年01月13日,千葉,ＨＰ,スバル,レガシィ,2016年07月,"50,000 Km",DBA-BS9,FB25,動力伝達,２０２１年１０月ごろ　総走行距離　５００,変速時にショックが発生する。
130,2022年01月13日,兵庫,ＨＰ,ポルシェ,９１１　Ｃａｒｒｅｒａ,2020年12月,"3,300 Km",3BA-992L30,DKC,保安灯火,２０２２年１月１０日１５時３０分ごろ,走行中インスツルメントパネルに「左ハイビームエラーヘッドライトを点検してください」「右ハイビームエラーヘッドライトを点検してください」の２種類のメッセージとヘッドライトの警告灯が点灯した。
131,2022年01月13日,長崎,ＨＰ,フォルクスワーゲン,パサートオールトラックＴＤＩ／１４０ｋＷ,2018年06月,"41,600 Km",LDA-3CDFC,DFC,排ｶﾞｽ･騒音,２０２１年１２月２６日　４１６００ｋｍ,アドブルー濃度センサーの不具合により、アドブルー補充を行っても残り走行距離のリセットが出来ないため走行不能となる。
132,2022年01月12日,北海道,24時間電話,スズキ,パレット,不明,"59,000 Km",-,不明,かじ取り,２０２２年１月９日,突然ハンドルを３６０度切ってもタイヤに伝わらなくなった。
133,2022年01月12日,東京,ＨＰ,三菱,ふそうローザ,2017年03月,"145,800 Km",TPG-BE640G,4P10,エンジン,２０２１年１０月１８日　１４５８１２ｋｍ,市街地にて信号待ちでエンストし、再始動できなくなったため、レッカーで整備工場に入庫して確認したところ、故障診断機でＤＡＦＯＦＦ／（５２０４１０　３１）構成部品グロープラグ１異常　とＤＢＦＯＦＦ／（５２０４１１　３１）構成部品プレグローシステムコントロールユニット機能異常と表示された。
134,2022年01月12日,東京,ＨＰ,三菱,ふそうローザ,2017年10月,"139,500 Km",TPG-BE640G,4P10,エンジン,２０２１年１０月１６日　１３９５２７ｋｍ,市街地にて信号待ちでエンストし再始動できなくなったため、レッカー移動で整備工場へ入庫し、確認したところ、３番のインジェクターとグローの先端がなくなっていた。
135,2022年01月12日,東京,ＨＰ,三菱,ふそうローザ,2017年10月,"135,300 Km",TPG-BE640G,4P10,エンジン,２０２１年９月３０日　１３５３３９ｋｍ,市街地にて信号待ちでエンストし、再始動できなくなった。レッカーで整備工場に入庫し、確認したところ、インジェクターの先端が欠損、グロープラグ欠損、ロッカーアーム欠損、バルブ脱落、ピストン４番損傷、シリンダーヘッド損傷と診断された。
136,2022年01月12日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｉ－ＭｉＥＶ,2009年09月,"71,600 Km",ZAA-HA3W,Y4F1,電動機(モーター),中古車購入当時から,オンボードチャージャーの不良により、一部の充電スタンドで充電が出来なくなった。
137,2022年01月12日,佐賀,来訪,ニッサン,リーフ,2014年09月,"81,028 Km",ZAA-AZE0,EM51,制動装置,２０２１年１２月２２日,走行中に主ブレーキを踏んだが、インジケータランプ点灯及びガガガという音が鳴るとともにブレーキ効かなくなったため、サイドブレーキを掛けて停車した。
138,2022年01月12日,不明,電話,スバル,レヴォーグ,2021年02月,不明,-,不明,その他,不明,アイサイトによるクルーズコントロールで走行している際に、意図せず車両が振られたり、白線を踏むほどに車両の走行位置がおかしくなることがある。
139,2022年01月11日,岩手,ＨＰ,トヨタ,プリウス,2016年05月,"53,700 Km",DAA-ZVW50,2ZR-1NM,保安灯火,２０２２年１月,洗車時、テールランプの内側が白くなっている事に気が付いた。
140,2022年01月11日,東京,ＨＰ,アルファロメオ,ステルヴィオ,2019年02月,"22,000 Km",7BA-94929,670052589,制動装置,新車購入し、走行距離２万２千ｋｍ程度,ブレーキディスクに溝が出来た。ブレーキパッド及びブレーキディスクの交換を行った。
141,2022年01月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ｉＸ　ｘＤｒｉｖｅ４０,2021年12月,不明,ZAA-12CF89S,HA0002N0-HA0001N,車枠・車体,２０２２年１月１０日,高速道路を走行中にボンネットフードが開いた。前方が見えなくなり、緊急停車をしてボンネットを閉じたが、各部が変形してしまっていた。
142,2022年01月11日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,フォワード,2017年03月,"677,053 Km",TKG-FRR90T2,4HK1,エンジン,２０２１年１２月２８日,エンジンを新品に載せ替えた（２０２１年３月）車で、交換から約２万ｋｍの使用でエンジンの回転が下がらなくなり、キーをオフにしても止まらなくなる症状が発生し、そのままエンジンが焼き付いた。
143,2022年01月11日,栃木,ＨＰ,ＢＭＷ,ＢＭＷ　５２５ｉツーリング,2009年03月,"87,700 Km",ABA-PU25,N52B25A,保安灯火,２０２２年１月８日,テールゲートの配線渡り部の断線により、ハイマウントストップランプの不点灯に至った。
144,2022年01月11日,愛知,ＨＰ,アルファロメオ,ＭｉＴｏ,2012年12月,"92,000 Km",ABA-955143,940A2,かじ取り,２０２１年１２月５日から,パワーステアリングセンサーの異常により、走行中に警告音とパワーステアリング異常の警告表示が出ると同時にパワーステアリングの機能が失われ、ステアリングがほとんど切れないほど極端に重くなった。
145,2022年01月11日,愛知,ＨＰ,スズキ,アルト,2016年01月,"29,900 Km",DBA-HA36S,R06A,エンジン,２０２２年１月８日,オイル交換をした際にオイルと一緒にクランクスラストベアリングが出てきた。
146,2022年01月11日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｓ６６０,2016年04月,"19,000 Km",DBA-JW5,S07A,動力伝達,２０２１年１２月,メインシャフトのベアリング不良により、ＭＴの１速が入らなくなる。
147,2022年01月11日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｓ６６０,2016年04月,"19,000 Km",DBA-JW5,S07A,保安灯火,不明,前照灯の内部部品が溶損し、見栄えが悪くなった。
148,2022年01月11日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ｉ３,2017年05月,"70,000 Km",DLA-1Z06,W20K06A-P250,電動機(モーター),２０２１年１２月,コンピューターの不良により、走行中にシステムのＲＥＡＤＹランプが消え、エンジン車でいうエンストのような状態の症状が出るようになった。
149,2022年01月11日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ランドクルーザープラド,2015年11月,"51,100 Km",LDA-GDJ150W,1GD,排ｶﾞｽ･騒音,２０２２年１月,アドブルーポンプが破損し、アドブルーが漏れるようになったため、アドブルーを補充して数日後に補充ランプが点灯した。
150,2022年01月11日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ＭＩＮＩ,ＭＩＮＩ　Ｃｏｏｐｅｒ　Ｃｌｕｂｍａｎ,2020年07月,不明,3BA-LV15M,B38A15A,乗車装置,２０２１年１１月３０日,機械式の立体駐車場に止めておいたところ、勝手にリアドアが開いていたために出庫時にドアが機械に接触して破損した。
151,2022年01月11日,奈良,ＨＰ,レクサス,ＬＳ４６０,2013年02月,"77,600 Km",DBA-USF40,1UR,エンジン,２０２１年１２月,ヒートエクスチェンジャから冷却水が漏れた。
152,2022年01月11日,奈良,ＨＰ,レクサス,ＬＳ４６０,2013年02月,"77,600 Km",DBA-USF40,1UR,燃料装置,２０２１年１２月,給油時にエンジンルームから燃料の臭いがすると指摘されたため、確認をしたところ、フューエルデリバリパイプ等の交換が必要と診断された。
153,2022年01月11日,島根,ＨＰ,スバル,エクシーガ,2011年11月,"63,200 Km",DBA-YA5,EJ20,動力伝達,２０２１年１２月３１日,大きな変速ショックが発生して、走行中に警告灯（ＡＴオイル温異常、ＡＢＳ異常、ＡＷＤ異常など）が点灯した。ミッションに付属したセンサー（エンジン回転数、ＡＴオイルの温度などを感知する部分）の不具合によるものであり、部品を交換し、配線を変更すれば直ると診断された。
154,2022年01月10日,北海道,ＨＰ,スバル,レヴォーグ,2014年10月,"77,700 Km",DBA-VM4,FB16,動力伝達,２０２２年１月８日　総走行距離　７７，７,エンジン始動直後にドライブレンジにシフトを入れるとエンストをする症状が発生した。ディーラーで確認したところ症状の再現が出来、ＣＶＴに不具合が起きていることを確認した。
155,2022年01月09日,千葉,ＨＰ,トヨタ,ヴォクシー,2014年12月,"44,200 Km",DBA-ZRR80W,3ZR,動力伝達,２０２１年１２月１９日,一般道を走行中、突然エンジン警告灯及びスリップ警告灯が同時点灯、危険を感じ近くのコンビニ駐車場に入り駐車する際、シフトをバックに入れたらガクンと衝撃を感じた。
156,2022年01月09日,埼玉,ＨＰ,ＵＤトラックス,コンドル,2014年11月,"318,200 Km",TKG-MK38L,GH5,エンジン,２０２１年１２月２８日,エンジンオイルがレベルゲージ及びその付近から噴き出していた。点検の結果、エンジン内部の圧力が通常の２倍位高くなっており、エンジンの内部修理が必要と診断された。
157,2022年01月09日,大阪,ＨＰ,マツダ,ＣＸ－５,2017年07月,"35,000 Km",LDA-KF2P,SH,電気装置,２０２１年７月ごろ　３５０００ｋｍ,車両停止中マツダコネクトのタッチパネルに触れていないのに触れた状態になり、ナビが勝手に動いたり、音楽が変わったりする。
158,2022年01月08日,東京,ＨＰ,スバル,レガシィ,2008年05月,"81,000 Km",CBA-BP5,EJ20,動力伝達,２０２２年１月８日１８時頃,発進時、２→３速へのシフトアップ時に「ドスンッ！」と追突されたような衝撃があり、直後にＡＴ湯音警告灯が点滅、マルチインフォメーションディスプレイにトランスミッション異常を示すメッセージが表示された。
159,2022年01月08日,千葉,ＨＰ,メルセデス・ベンツ,Ｃ１８０,2016年09月,"19,000 Km",DBA-205040C,274M16,燃料装置,２０２１年１月６日　約１９０００ｋｍ,アイドリングをしながら暖房をつけたところガソリン臭が車内に充満した。気分が悪くなり、危険を感じ走行不能になったため即整備工場に点検を依頼したところ、フューエルホースの劣化によるガソリン漏れと判った。
160,2022年01月08日,埼玉,ＨＰ,フォルクスワーゲン,ＶＷ　Ｔ－ＣＲＯＳＳ　１．０／８５ｋＷ,2021年03月,"5,000 Km",3BA-C1DKR,DKR,保安灯火,２０２１年８月頃　走行距離５０００ｋｍ,プラスチックテールランプ部で、直射日光が当たりテールのプラスチック温度が上がると「パチッ」と、かなり気になる音がする。
161,2022年01月08日,香川,ＨＰ,トヨタ,ヴェルファイア,2010年10月,"119,950 Km",DBA-ANH20W,2AZ,車枠・車体,２０２１年１２月１１日午前８時,ホワイトパール色塗装の車で、ボンネット、ルーフ部分の塗装が何の前触れもなく次々と剥がれてくる。
162,2022年01月08日,佐賀,ＨＰ,メルセデス・ベンツ,Ａ１８０,2014年02月,"67,200 Km",DBA-176042,270,電気装置,不明,走行中にカーステレオがならなくなっていたが、バック表示やカーナビが作動しなくなっていた。１２月２０日に完全に停止した。
163,2022年01月07日,秋田,ＨＰ,トヨタ,ライズ,2021年05月,"9,000 Km",5BA-A210A,1KR,制動装置,２０２２年１月１日　走行距離９０００ｋｍ,走行中、「パワーステアリングエラー」の表示と共に右前輪タイヤ以外にエンジンの動力が伝わらなくなり、自動車の挙動が不安定になった。異常の原因は左後輪ブレーキ内に水がたまり、それが夜間に凍結し、エンジン動力がタイヤに伝達しなくなったことで、ＶＳＣが異常を検知し、ＡＢＳ、パワステシステムにソフトウェアエラーが発生し、走行システムが停止したとのことであった。
164,2022年01月07日,神奈川,ＨＰ,マツダ,アクセラ,2008年03月,"60,117 Km",DBA-BK5P,ZY,燃料装置,２０２１年１０月中旬,異臭がするため、点検を受けたところ、燃料漏れが発見され、フューエルポンプ、フューエルキャップ、フューエルガスケット、ユニオンナット、フューエルパイプの交換になった。
165,2022年01月07日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１１６ｉ,2013年06月,"125,300 Km",DBA-1A16,N13B16A,燃料装置,２０２１年１２月２３日,燃料ポンプの不良により、国道を走行中に突然エンジンが止まり走行不能になった。
166,2022年01月07日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,オッティ,2008年01月,"110,000 Km",DBA-H92W,3G83,動力伝達,２０２１年１月２日,改善対策４５０の対象外とされている車両で、変速機が故障し、バック出来なくなった。
167,2022年01月07日,三重,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,シエンタ,2016年12月,"43,400 Km",DBA-NSP170G,2NR,車枠・車体,２０２１年１０月末,エアコンのグロメットが外れていたこと、左スライドドアの防水シートの接着不良により、車室内に雨漏りし、助手席の足元と、左後席足元がカビだらけになった。
168,2022年01月07日,広島,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2014年10月,"200,000 Km",LDA-DJ5FS,S5,電気装置,不明,オルタネータープーリーが破損し、発電しなくなったため、表示パネル上に警告が表示された。車はまだ正常に動き続けたため、そのまま運転を継続したところ、路上で突然エンジンが止まり、その場で走行不能になってしまった。
169,2022年01月07日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,2013年02月,"115,000 Km",DAA-NHP10,1NZ-1LM,制動装置,２０２１年１２月２５日,ＡＢＳ／ＴＲＣユニットの不良により、走行中にブレーキが効かなくなった。
170,2022年01月07日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサ,2017年01月,"31,000 Km",DBA-GT2,FB16,動力伝達,不明,１万ｋｍの使用で右側ドライブシャフトからカラカラと異音が出るようになった。
171,2022年01月07日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサ,2017年01月,"31,000 Km",DBA-GT2,FB16,エンジン,購入して間もないころから,減速した後に再加速する際などに、綺麗に噴け上がらず、ノッキング、加速不良、舟こぎ症状が出る。
172,2022年01月06日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2011年07月,"90,900 Km",DBA-FNC26,MR20,動力伝達,不明,ＣＶＴの内部不良により、走行中に止まってしまった。
173,2022年01月06日,東京,ＨＰ,三菱,パジェロイオ,2006年07月,"92,000 Km",TA-H77W,4G94,エンジン,２０２０年４月、２０２１年,イグニッションコイルブーツが高電圧放電により穴が空き、そこの穴からエンジンに放電してリークしたためにエンジンミスファイヤーが発生し、走行困難になった。
174,2022年01月06日,千葉,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2014年06月,"80,000 Km",DBA-JH1,S07A,エンジン,２０２１年１２月１１日１８時頃,信号でアイドリングストップした状態から発進しようとしたところ、エンジンが再始動出来なかった。レッカーでディーラーに搬送し、調査を受けたところスターターモーターの劣化と診断された。
175,2022年01月06日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ３,不明,不明,-,不明,その他,不明,ドライバーモニタリング機能が作動している様子が無い。
176,2022年01月06日,兵庫,ＨＰ,ＢＭＷ,ＢＭＷ　５２３ｄツーリング,2018年08月,"11,500 Km",LDA-JM20,B47D20A,制動装置,２０２１年１２月１５日,砂利道の駐車場へ駐車するため、駐車場内へ徐行で進入し、所定位置へバック駐車するため、ブレーキペダルを踏み、停止させようとしたところブレーキが効かず、そのまま車が空走し、前に停めてある自転車にぶつかり、停止した。
177,2022年01月05日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,三菱,パジェロ,2011年11月,"274,300 Km",LDA-V88W,4M41,乗車装置,２０２１年１２月３１日,運転中に運転席座面のシートヒーターが焼損し、衣服に穴が開くとともに臀部を火傷した。
178,2022年01月05日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ｑ７,2009年10月,不明,ABA-4LBHKS,BHK,制動装置,２０２１年１２月,走行中に何の警告もなく突然ブレーキペダルが奥に入り込み、ブレーキが効かなくなったため、一時停止や信号などで停止できないまま走行し、坂道でようやく停車した。
179,2022年01月05日,山梨,ＨＰ,マツダ,ロードスター,2018年12月,"13,000 Km",5BA-NDERC,PE,車枠・車体,２０２１年初頭より,樹脂製ガーニッシュ（クォーターガーニッシュ）にクラック（ひび割れ）が発生した。
180,2022年01月05日,大阪,ＨＰ,ニッサン,サファリ,2004年12月,"36,600 Km",TA-WFGY61,TB48,その他,２０１６年１月,燃料が残っていないのにも関わらず、燃料計は半分残っている表示をするため、燃料切れになりエンジンが始動できなくなった。
181,2022年01月05日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2017年04月,"11,000 Km",-,不明,エンジン,不明,アクセルペダルを踏んでないのにエンジン回転が３０００～４０００ｒｐｍになる事象が３回発生した。
182,2022年01月04日,石川,ＨＰ,ＢＭＷ,ＢＭＷ　ｉ３,2018年06月,"35,400 Km",DLA-1Z06,W20K06A-P250,燃料装置,２０２０年２月２６日,燃料タンクの容量がカタログ表記上では９Ｌとなっているところ、８．４Ｌしか入らない。
183,2022年01月04日,東京,ＨＰ,プジョー,ｅ２００８,2021年06月,"3,500 Km",ZAA-P24ZK01,ZK01,保安灯火,２０２１年６月,「Ｂモード」を使用してアクセルペダルのみで減速した場合、減速度が１．３ｍ／（ｓ＾２）を超えていてもブレーキランプが点灯しない。
184,2022年01月04日,東京,ＨＰ,ボルボ,Ｖ４０ＳＥ,2015年03月,"15,000 Km",DBA-MB4164T,B4164T,動力伝達,２０２２年,約４０ｋｍ／ｈで走行中、突然「トランスミッション性能が低下しています」とのメッセージが出てギアが抜けたような状態となった。アクセルペダルを踏んでもエンジン回転数が上がらず、そのまま走行できなくなった。一旦停車しエンジンを停止後、改めてエンジンをかけたところ、メッセージは消え、走行可能になった。
185,2022年01月04日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,2019年09月,不明,6AA-RP5,LFA-H4,エンジン,２０２１年１１月３０日,首都高速道路を走行中に突然パーキングアシスト故障という表示と共にエンジンが止まり、加速不能になり、惰力で路肩に流れ着いた。
186,2022年01月04日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ウィッシュ,2009年06月,"125,100 Km",DBA-ZGE20W,2ZR,車枠・車体,２～５年前あたりから,ボンネット、ドア、ルーフの塗装が剥がれた。
187,2022年01月04日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2014年01月,"63,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年１１月ごろから,エンジンルームから異音が出るようになった。ディーラーで確認したところオルタネーターの不良と診断された。
