番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
109,2020年10月23日,京都,ＨＰ,ダイハツ,ロッキー,2020年01月,500 Km,5BA-A200S,1KR,エンジン,２０２０年１０月１４日午後２時半頃,信号待ちアイドリングストップ後、アクセルペダルを踏んで発進させようとしたところ、エンジンストップした。
110,2020年10月23日,兵庫,ＨＰ,その他,４９ｃｃバギー　ＡＴＶ－ＫＷ,2020年07月,不明,EX-RZ-V-49,1P47FMD,制動装置,２０２０年７月１５日,走行中、左手レバーの後輪ブレーキパッドの部品が脱落し、ブレーキが効かなくなった。右手レバーの前輪ブレーキは効いていたので、なんとか減速中に目の前のブレーキホースが破裂した。
111,2020年10月23日,滋賀,電話,三菱,ふそうキャンター,2016年03月,"214,200 Km",TKG-FEB50,4P10,排ｶﾞｽ･騒音,２０１９年７月,ＤＰＦの不具合により警告灯が点灯した。整備工場へ入庫したが、その後も頻度が増し、ＤＰＦの交換を行ったが、２５００ｋｍ程度走行したところで、再発した。
112,2020年10月23日,奈良,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2016年11月,"38,000 Km",DBA-JH1,S07A,エンジン,２０２０年９月頃,スマートキーの電池を交換しても、システムの警告が時々表示される。
113,2020年10月23日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2007年06月,"138,800 Km",DAA-NHW20,1NZ-3CM,車枠・車体,不明,パールホワイト色塗装の車で、洗車したら塗装が剥がれた。
114,2020年10月23日,福岡,電話,トヨタ,ルーミー,2017年11月,"20,000 Km",DBA-M900A,1KR,燃料装置,不明,ガソリンを給油口から油面が見える位まで給油したところ、車室内の窓を開けなければ苦しくなる位の臭いが充満する。
115,2020年10月23日,福岡,ＨＰ,ニッサン,デイズ,2016年08月,"21,000 Km",DBA-B21W,3B20,保安灯火,２０２０年１０月,左ドアミラーの自動格納の開閉時にドアミラーが作動せず、モーター音だけがカタカタと空回りしている。
116,2020年10月23日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｉ－ＭｉＥＶ,2011年10月,"50,000 Km",ZAA-HA3W,Y4F1,走行装置,新車購入当初から,タイヤが早期摩耗し、新車購入から半年でスリップサインを超えてワイヤーが出た。
117,2020年10月23日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｉ－ＭｉＥＶ,2011年10月,"50,000 Km",ZAA-HA3W,Y4F1,電気装置,新車購入当初から,別の型式のバッテリーが載っていた。
118,2020年10月22日,石川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＶＡＮ,2019年06月,不明,不明,不明,制動装置,不明,５０ｋｍ／ｈで走行中に前後に車がいないのにも関わらず、被害軽減ブレーキが作動することがある。
119,2020年10月22日,神奈川,ＨＰ,メルセデス・ベンツ,ＧＬＫ３５０　４ＭＡＴＩＣ,2014年04月,"42,000 Km",RBA-204988,276,電気装置,２０２０年９月,左右フロント・アクスルスピードセンサーの不良により、高速道路進行中にオートドライブが制御不能になり、ＡＢＳ等の異常警告灯が全て点灯した。前方車両検知での自動減速がなくなり追突を避けるために急ブレーキを踏んだ。
120,2020年10月22日,神奈川,ＨＰ,メルセデス・ベンツ,Ｅ３５０ステーションワゴン,2014年04月,"62,000 Km",RBA-212259C,276,排ｶﾞｽ･騒音,２０２０年９月２６日,ＮＯｘセンサーの不良により、エンジン警告灯が点灯した。
121,2020年10月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ゴールドウイングツアー,2019年04月,不明,2BL-SC79,SC79E,動力伝達,不明,ＤＣＴ（自動変速機）搭載車で、シフトダウン時に船酔いのようなガクガクとした挙動が発生し、振動停車時等においては、前車にぶつかりそうになる。
122,2020年10月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ４　Ｓライン,不明,不明,不明,不明,エンジン,不明,エンジンオイルの消費量が多く、３００ｋｍで１Ｌ減る。
123,2020年10月22日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2017年04月,"300,000 Km",QKG-FV60VX,6R10,エンジン,２０２０年,エンジンのオイルパンに亀裂が発生し、オイルが漏れて地面にオイルだまりが出来た。
124,2020年10月22日,愛知,ＨＰ,ニッサン,ディズルークス,2015年03月,"23,400 Km",DBA-B21A,3B20,保安灯火,２０２０年９月２日,左ミラーが半年点検後に閉まらなくなり、モーターが空回りしている。
125,2020年10月22日,大阪,ＨＰ,トヨタ,アクア,2014年03月,"42,500 Km",DAA-NHP10,1NZ-1LM,制動装置,２０２０年６月,雨天時のみ、普通にブレーキペダルを踏んでも急ブレーキになってしまう。
126,2020年10月22日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2015年09月,"50,100 Km",DBA-B21W,3B20,エンジン,不明,上り坂を走行中にアクセルペダルを踏み込んだのに失速し、路肩に寄せるのがやっとの状態になったことがある。
127,2020年10月22日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｉ－ＭｉＥＶ,2009年11月,"55,400 Km",ZAA-HA3W,Y4F1,電動機(モーター),不明,充電器のサービスキャンペーンに対し、対象時期であるのに、対象車台番号ではないと判定された車両において、キャンペーンの内容と同じ普通充電器の故障が発生し、充電が出来なくなった。また、当該サービスキャンペーンが、内容の不足により、後日に追加措置の発表がなされているが、その対象としても、対象時期であるのに、対象車台番号ではないとされている。
128,2020年10月21日,北海道,ＨＰ,ホンダ,フィット,不明,不明,不明,不明,乗車装置,２０２０年１０月２０日,４月に追突事故にあい、右横ドアを修理に出した後、運転しているとドアから異音がするようになった。
129,2020年10月21日,東京,電話,フォルクスワーゲン,ゴルフＧＴＩ,2014年11月,不明,ABA-AUCHH,CHH,制動装置,不明,一般道を走行中に何もないところで急に衝突被害軽減ブレーキの警告灯が点灯して、警告音が鳴って、ブレーキが急に掛かった。過去に数回発生しているのに車両には履歴が残っていない。
130,2020年10月21日,東京,電話,ＢＭＷ,ミニクーパーＤクロスオーバーＡ,2015年05月,不明,LDA-XD20F,N47C20A,排ｶﾞｽ･騒音,２０２０年９月７日,エンジンのエラーチェックランプが点灯して販売店へ持ち込んだところ、ＥＧＲ関係の不具合が発生していた。昨年にリコールで改善したのに同様の不具合が発生した。
131,2020年10月21日,東京,ＨＰ,アルファロメオ,ジュリアスーパー,2018年07月,不明,ABA-95220,55273835,エンジン,２０２０年９月２６日,エンジンを始動させるため、スタートボタンを押すが異常警告が出て何も出来ない状態となる。
132,2020年10月21日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＧＬＡ２００ｄ,2020年08月,200 Km,3DA-247713M,654,保安灯火,購入から２回、雨天時,前照灯の内側に結露が生じる。
133,2020年10月21日,神奈川,ＨＰ,スバル,レガシィＢ４,2007年09月,"45,000 Km",DBA-BLE,EZ30,動力伝達,２０２０年９月～,自動変速機の不良により、変速時に大きめのショックが発生する。
134,2020年10月21日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－３０,2019年11月,"10,000 Km",3DA-DM8P,S8,保安灯火,購入当初から,前後ガラスが全面曇り、視界不良が１時間ぐらい続く。
135,2020年10月21日,千葉,電話,ＢＭＷ,ミニクーパーＤクロスオーバーＡ,2015年05月,不明,LDA-XD20F,N47C20A,エンジン,６月頃,バッテリー警告灯が点灯し充電していなかったので走行不能になった。車両を確認したところ、発電機のベルトが劣化して発電機が回っていなかった。
136,2020年10月21日,千葉,ＨＰ,スズキ,ＭＲワゴン,2010年12月,"32,180 Km",DBA-MF22S,K6A,乗車装置,２０２０年９月,右後席側のドアが外から開けられなくなった。
137,2020年10月21日,埼玉,ＨＰ,スズキ,ワゴンＲ,2009年09月,"56,000 Km",DBA-MH23S,K6A,走行装置,２０２０年１０月２１日,右後輪のハブベアリングの不良により、タイヤ付近から異音がするようになった。
138,2020年10月21日,大阪,ＨＰ,スバル,レガシィＢ４,2008年04月,"145,766 Km",CBA-BL5,EJ20,動力伝達,２０１９年冬頃～,変速機の不具合により、１速から２速に入った時に変速ショックが発生する。また、発進時にギアが滑り、ホイールスピンする事もあり、その後”ＡＴ　ＯＩＬ　ＴＥＭＰ”のチェックランプが点滅し、４速固定になる。
139,2020年10月21日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフヴァリアント,2014年11月,"45,000 Km",DBA-AUCHP,CHP,エンジン,２０２０年１０月１６日,鍵が折れた。スペアキーもひびが入っている。
140,2020年10月21日,広島,ＨＰ,フォード,エクスプローラー,2013年11月,"65,000 Km",ABA-1FMHK9,9,かじ取り,２０２０年２月、２０２０年９月,運転中、いきなり電気系統が全部一度消え、その後ハンドル警告が出てパワーステアリングが効かなくなり、ほとんどハンドルが動かなくなったため、レッカー搬送をした。
141,2020年10月21日,広島,ＨＰ,フォード,エクスプローラー,2013年11月,"65,000 Km",ABA-1FMHK9,9,かじ取り,２０２０年２月、２０２０年９月,運転中、いきなり電気系統が全部一度消え、その後ハンドル警告が出てパワーステアリングが効かなくなり、ほとんどハンドルが動かなくなったため、レッカー搬送をした。
142,2020年10月21日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴィッツ,2011年02月,"75,000 Km",DBA-KSP130,1KR,エンジン,不明,エンジンオイルの消費が多く、３０００ｋｍで空になる。
143,2020年10月21日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルト,不明,不明,HBD-HA36V,不明,動力伝達,先々週,バックギアに入らなくなった。
144,2020年10月21日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルト,不明,不明,HBD-HA36V,不明,保安灯火,先々週,早朝、薄暗い中で走行中、オートライトの上下が勝手に切り替わった。
145,2020年10月21日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルト,不明,不明,HBD-HA36V,不明,エンジン,先々週,ブレーキペダルを踏んで作動するはずのアイドリングストップが作動しないことが数回あった。
146,2020年10月20日,北海道,電話,アウディ,Ｑ５,2020年03月,不明,LDA-FYDETS,DET,保安灯火,不明,パワーウインドの動きがおかしい。テールレンズ内に水が溜まる。ナビが突然消える。
147,2020年10月20日,北海道,ＨＰ,三菱,ふそうスーパーグレート,2006年08月,"482,798 Km",PJ-FV50JX,6M70,エンジン,２０１９年１０月,一般道走行中、突然エンジンから黒煙が噴出し、金属音が鳴り出し、エアーも急低下した。
148,2020年10月20日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,マーチ,2012年03月,"34,000 Km",DBA-K13,HR12,動力伝達,２０２０年,ＣＶＴの不具合により、加速したときに吹けず、ぎくしゃくしてしまう。ディーラーの診断でＰ０８４６の故障コードがでる。
149,2020年10月20日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,レジェンド,2005年02月,"110,000 Km",DBA-KB1,J35A,エンジン,不明,タイミングベルトとプラグ交換の整備で、エンジンカバーを外したところ、シリンダーヘッドカバーのプラグホール部が酷く朽ちていた。
150,2020年10月20日,秋田,ＨＰ,スバル,レガシィツーリングワゴン,2012年11月,"78,985 Km",DBA-BRG,FA20,動力伝達,２０２０年９月２０日,変速機のコントロールバルブの不良により、ＡＴＯＩＬ警告灯が点灯し、変速不良が発生する。
151,2020年10月20日,埼玉,電話,三菱,ｅＫスペース,2014年05月,"140,000 Km",DBA-B11A,3B20,電気装置,不明,オルタネータのネジが折れた。
152,2020年10月20日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,アクシスＺ１２５,2020年10月,不明,2BJ-SED7J,不明,保安灯火,不明,方向指示器を作動させた際に音が出ないため、作動させたままで忘れている場合に、気が付くことが出来ない。
153,2020年10月20日,香川,ＨＰ,マツダ,ＣＸ－３０,2020年03月,不明,5BA-DMEP,PE,制動装置,２０２０年１０月９日,雨天の夜に走行中にヘッドライトがセンターラインポールを反射して車の緊急自動ブレーキが作動した。
154,2020年10月20日,香川,ＨＰ,マツダ,ＣＸ－３０,2020年03月,不明,5BA-DMEP,PE,その他,２０２０年４月１日,オートクルーズのアダプティブクルーズコントロールの制御が急加速・急減速が多い。
155,2020年10月20日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,イオス,2009年12月,"55,300 Km",ABA-1FCAW,CAW,動力伝達,２０２０年１０月,変速機のメカトロニクスモジュールの不具合により、Ｔ字路でＵターンしようとして、バックギアに入れた際にギアが入らなくなり、Ｄに戻しても動かなくなった。エンジンを再始動をしたところ、症状が消えたが、何の予兆もなく発生したため、危険を感じている。
156,2020年10月19日,北海道,ＨＰ,アウディ,Ｑ７　３．０Ｔ,2010年10月,"94,145 Km",ABA-4LCJTS,CJT,エンジン,２０２０年１０月１９日,エンジンオーバーヒートの警告が点灯した。車両を点検したところ、電動ファンがフル稼働しており、ラジエターホースが片側だけが冷たいのを確認した。
157,2020年10月19日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2010年01月,"72,500 Km",DBA-MH23S,K6A,その他,不明,国３７６５のリコール作業でコンプレッサーの交換が不要と診断されていた車両で、コンプレッサーが故障し、コンプレッサーのベルトが切れた。
158,2020年10月19日,岩手,電話,ホンダ,Ｎ－ＢＯＸ,2020年01月,"5,300 Km",6BA-JF4,S07B,その他,不明,航続可能距離表示が安定しない。
159,2020年10月19日,長野,ＨＰ,ジープ,コンパス,2018年01月,"31,170 Km",ABA-M624,B,電気装置,２週間前,バッテリーリレーモジュールの内部不良とワイヤーハーネスが溶解したため、走行中にエンジン警告灯とバッテリー警告灯が点灯した。
160,2020年10月19日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウンアスリートハイブリッド,2013年06月,"340,000 Km",DAA-AWS210,2AR-1KM,制動装置,２０２０年１０月１６日,ブレーキアクチュエータの不具合により、警告灯が点灯し、ブレーキがスカスカになった。
161,2020年10月19日,千葉,ＨＰ,マツダ,ＣＸ－５,2013年07月,"46,844 Km",LDA-KE2AW,SH,電気装置,２０２０年９月１９日・２０日,日中走行中にヘッドライトが点滅した。駐車中にはキーＯＦＦであるにも関わらずヘッドライト、スモールライトが勝手に点滅した。
162,2020年10月19日,愛知,ＨＰ,ダイハツ,タント,2015年03月,"28,000 Km",DBA-LA600S,KF,制動装置,不明,車検の点検時にブレーキパッドの減りが左３ｍｍ右６ｍｍと差が生じていることが確認され、左右前輪ブレーキのディスクに削れた傷（黒いスジ：一周）が２箇所ついていた。
163,2020年10月19日,静岡,ＨＰ,ヤマハ,トリシティ３００,2020年10月,180 Km,2BL-SH15J,H344E,その他,２０２０年１０月,スタンディングアシストシステムを左右に傾いた状態でロックし、スロットルを開ける方法でロック解除を行うと、解除した瞬間に傾いた方にハンドルが切れ込む。
164,2020年10月19日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2012年10月,"100,000 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,国４７７０で、無段変速機（ＣＶＴ）に関わるリコール措置を済ませた車両で、ＣＶＴジャダーが発生した。ディーラーに見せたところ、金属ベルトに傷が入っていた。
165,2020年10月19日,岐阜,ＨＰ,マツダ,ＣＸ－５,2017年02月,"31,000 Km",LDA-KF2P,SH,保安灯火,２０２０年３月,左右のドアミラーが開閉の途中で止まる。特に洗車や雨天の時に発生する。
166,2020年10月19日,三重,ＨＰ,三菱,パジェロ,2012年03月,"98,193 Km",LDA-V98W,4M41,制動装置,２０１７年,ブレーキディスクの激しい腐食により、制動時にバイブレーションを感じるようになった。
167,2020年10月19日,大阪,ＨＰ,ルノー,ルーテシアＲＳ,2014年02月,"13,000 Km",ABA-RM5M,M5M,車枠・車体,２０２０年１０月１７日,走行中、エンジンルームから白煙が上がった。ボンネットインシュレーターの断熱材がタービンに落ちて黒く焦げ、白煙が上がっていた。
168,2020年10月19日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＲＯＯＸ,2020年08月,不明,5AA-B44A,不明,その他,購入当初から,ＮＡ車でエアコンが効かない。
169,2020年10月19日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スイフトスポーツ,2013年03月,"66,000 Km",CBA-ZC32S,M16A,制動装置,不明,エアコン使用したまま駐車場に停車しようとするとブレーキペダルの踏みごたえが硬くなる。
170,2020年10月19日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ソリオバンディット,2018年06月,"31,000 Km",DAA-MA36S,K12C-WA05A,エンジン,購入から３、４ヶ月してから,アイドリングストップの後、アクセルペダル踏んでもエンジンの再始動が出来なくなる。
171,2020年10月19日,広島,ＨＰ,マツダ,アテンザ,2013年04月,"82,800 Km",LDA-GJ2FW,SH,エンジン,２０２０年１０月１５日,プラスチック製のクーラント配管の一部が劣化により破裂した。
172,2020年10月19日,長崎,電話,フォルクスワーゲン,ゴルフ,2007年12月,"79,000 Km",ABA-1KBLG,BLG,かじ取り,不明,ＥＳＰ警告ランプが点灯した。
173,2020年10月19日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,カイエン,2006年03月,"93,100 Km",GH-9PA00,00,エンジン,不明,ゴムホースが劣化して冷却水が漏れた。
174,2020年10月18日,宮城,ＨＰ,ニッサン,ティアナ,2009年09月,不明,CBA-J32,VQ25,その他,２０２０年７月１６日,燃料計が点灯しない。
175,2020年10月18日,山形,ＨＰ,ダイハツ,タントカスタム,2008年05月,"63,000 Km",CBA-L375S,KF,エンジン,２０２０年１０月１８日,上り坂、山越えやノロノロ渋滞時にブレーキペダルを踏むとガタガタ震えてエンジンが止まる。再度エンジンをかけようとするがエンジン再始動ができない。
176,2020年10月18日,埼玉,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2014年03月,"93,100 Km",DBA-JH1,S07A,エンジン,８月中旬,走行中に警告灯が全点灯してアクセルが効かなくなり、ブレーキペダルを踏んだらエンジンはついているが車が動かなくなった。エンジンを再始動すると、また走り出すが、少し走ると同じ現象が起きてしまい長く走らなくなる。
177,2020年10月18日,栃木,ＨＰ,メルセデス・ベンツ,Ａ１８０,2013年07月,"13,300 Km",DBA-176042,270,エンジン,２０２０年９月１６日,冷却水のタンクが経年劣化により亀裂が発生し、冷却水が漏れる。そのままの状態で使用を続けると、オーバーヒート警告灯が点く。
178,2020年10月18日,栃木,ＨＰ,ニッサン,ルークス,2011年04月,"101,500 Km",DBA-ML21S,K6A,その他,２０１８年７月,エアコンの効きが悪い。
179,2020年10月18日,岐阜,ＨＰ,スズキ,ハスラー,2014年05月,不明,DBA-MR31S,R06A,燃料装置,２０２０年１０月１０日,走行中にガソリンタンクのホースが緩み、突然アクセルペダルを踏んでも進みづらくなった。やがてエンジンが停止した。
180,2020年10月18日,兵庫,ＨＰ,メルセデス・ベンツ,Ｃ２００　ＡＶＡＮＴＧＡＲＤＥ,2014年12月,"39,701 Km",RBA-205042,275,電気装置,２０２０年１０月１１日,オルタネーターの故障により、一般道を走行中にバッテリー注意が表示されてラジオ音声が消え、モニターが消えた。
181,2020年10月17日,東京,ＨＰ,メルセデス・ベンツ,Ｃ４３ＡＭＧ,不明,"23,000 Km",205064,不明,電気装置,２０２０年１０月５日,バックアップバッテリーが故障したため、メーターパネルにバックアップバッテリー故障と赤色警告灯が点灯し、その後白色警告灯が５秒おきにでるようになった。
182,2020年10月17日,千葉,ＨＰ,スバル,レヴォーグ,2015年03月,"48,009 Km",DBA-VM4,FB16,制動装置,２０２０年４月頃,エンジン始動時にブレーキペダルが重く、かなり強く踏み込まないとエンジン始動出来ない。
183,2020年10月17日,埼玉,ＨＰ,フィアット,パンダ　イージー,2015年06月,"32,000 Km",ABA-13909,312A2,動力伝達,２０２０年１０月１５日,フライホイールの不具合により、走行中に突然ギアがニュートラルになり、走行できなくなった。
184,2020年10月17日,茨城,ＨＰ,ニッサン,セレナハイウェイスターＳハイブリッド,2015年03月,"108,000 Km",DAA-HFC26,MR20-SM23,動力伝達,２０１８年８月、２０２０年１０月,一般道を走行中アクセルペダルを踏み込んでも動力が伝わらない空ぶかしの症状が出て走行不能になった。ＣＶＴのプログラムの書き換えが行われたが、その後、二度目は完全に走行不能になった。
185,2020年10月17日,和歌山,ＨＰ,トヨタ,アクア,2012年10月,"82,580 Km",DAA-NHP10,1NZ-1LM,保安灯火,２０２０年１０月１７日,左テールレンズ内に水が溜まっている。
186,2020年10月17日,岡山,ＨＰ,スズキ,ソリオバンディットＳＶ,2016年11月,"50,000 Km",DAA-MA46S,K12C-PB05A,動力伝達,２０１９年１２月,イベント会場駐車場まで約１ｋｍ程の緩やかな上り坂を渋滞しながら走行中に警告音が鳴り出し、メーターパネルに警告表示、その後エンジンルームから異臭が車内へ流れてきた。
187,2020年10月17日,沖縄,ＨＰ,日野,ブルーリボン,2016年12月,"225,800 Km",QRG-KV290Q1,4HK1,動力伝達,２０２０年４月から,発進する際にギアが入らなくなる。
188,2020年10月16日,秋田,ＨＰ,ニッサン,エクストレイルハイブリッド,2015年08月,"100,100 Km",DAA-HNT32,MR20-RM31,動力伝達,２０１５年９月３０日から現在も（ＣＶＴ５,ＣＶＴの不具合により、ＥＶからエンジンに切り替わる時に異音と衝撃が発生し、アクセルペダルを踏んでも発進するまでタイムラグがあり、交差点右折時に挙動が不安定で思うようなスピードが出せない。
189,2020年10月16日,石川,ＨＰ,アルファロメオ,ジュリア,2017年11月,"52,000 Km",18663-0001,55273835,エンジン,２０２０年９月,エンジンがかからない。ようやくかかると「Ｓｔａｒｔ＆Ｓｔｏｐ　利用不可」「エンジン要点検」「排気表示」の警告表示が出ていた。
190,2020年10月16日,石川,ＨＰ,三菱,ふそうファイター,2018年11月,"3,650 Km",2KG-FK64F,6M60,排ｶﾞｽ･騒音,２０１８年１２月１３日,排ガス温度上昇のためＮＯｘセンサーが故障し、排ガス警告灯が点灯した。
191,2020年10月16日,石川,ＨＰ,三菱,ふそうファイター,2018年11月,"3,650 Km",2KG-FK64F,6M60,排ｶﾞｽ･騒音,２０１８年１２月１３日,排ガス温度上昇のためＮＯｘセンサーが故障し、排ガス警告灯が点灯した。
192,2020年10月16日,茨城,ＨＰ,スバル,エクシーガ,2009年10月,"72,600 Km",CBA-YA5,EJ20,動力伝達,２０２０年９月,加速、変速時、後ろから追突された様な衝撃が出る。
193,2020年10月16日,茨城,ＨＰ,ホンダ,フィットハイブリッド,2014年03月,"88,230 Km",DAA-GP5,LEB-H1,エンジン,２０２０年１０月上旬,スタートスイッチの不良により、スマートキー警告灯が点灯した。
194,2020年10月16日,愛知,ＨＰ,ニッサン,デイズ,2013年10月,"55,000 Km",DBA-B21W,3B20,保安灯火,２０２０年９月３０日,運転席側のドアミラーが閉じない。
195,2020年10月16日,愛知,ＨＰ,スバル,レガシィツーリングワゴン,2013年09月,"69,730 Km",DBA-BRM,FB25,制動装置,２０１９年１０月,エンジン停止後、半日程度あけてエンジンを始動する時、ブレーキペダルが相当な強い力をかけないと踏み込めなくなった。
196,2020年10月16日,愛知,ＨＰ,ダイハツ,タントカスタム,2014年10月,"36,961 Km",DBA-LA600S,KF,エンジン,２０２０年１０月,ウォーターポンプの不良により、エンジンから異音がする。
197,2020年10月16日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2013年12月,"40,400 Km",DBA-B21W,3B20,乗車装置,今年の夏くらいから,４枚のすべてのドアのロックが立て続けに故障してロックが開閉しなくなった。
198,2020年10月16日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2020年09月,不明,ZAA-ZE1,EM57,その他,不明,純正で装着されているカーナビで、自宅や登録地が全て消えてしまう。ディーラーで交換する対応を受けたが、症状が解消せず、アラウンドビューモニターが使えなくなる症状が増えた。
199,2020年10月16日,広島,ＨＰ,ニッサン,セレナ,2012年06月,"90,000 Km",DBA-FC26,MR20,電気装置,２０２０年１０月１３日,走行中にオルタネーターのプーリーが脱落し、発電が停止したため、警告灯が多数点灯するとともにバッテリー容量が低下し、走行不能になった。
200,2020年10月16日,鳥取,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,2012年06月,不明,DBA-204048,271,車枠・車体,不明,リヤアクスルとブレーキパイプが過度な腐食をした。
201,2020年10月16日,長崎,ＨＰ,プジョー,３０８ＣＣ,2014年02月,"50,000 Km",ABA-T7C5F02,5F02,車枠・車体,２０２０年６月,塗装の不良により、車体全体に３－４ｍｍ程度の円形の凹凸が視覚、触覚でわかる程度浮き上がってきている。
202,2020年10月15日,青森,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラフィールダー,2016年11月,"41,200 Km",DBA-NZE164G,1NZ,エンジン,不明,エンジンオイルの消費量が多く、１０００ｋｍで１ｃｍエンジンオイルが減っていた。エンジンを交換したが、その後も３０００ｋｍで２ｃｍエンジンオイルが減っていた。
203,2020年10月15日,山形,ＨＰ,スバル,エクシーガ,2008年06月,"135,000 Km",CBA-YA5,EJ20,動力伝達,２０２０年１０月,走行中に＂ＡＴ　ＯＩＬ　ＴＥＭＰ＂の警告灯が点灯して変速不能になり、信号停止でも１速にならず運転に支障が出た。
204,2020年10月15日,東京,ＨＰ,ニッサン,デイズルークス,2015年10月,"9,100 Km",DBA-B21A,3B20,保安灯火,車を降りた後から,左ドアミラーが格納しなくなった。
205,2020年10月15日,神奈川,ＨＰ,マツダ,ＣＸ－５,2012年12月,"166,000 Km",LDA-KE2AW,SH,エンジン,２０２０年９月２５日,オイルチェーンが切れてオイルポンプが不動となり、エンジンが焼きついたため、高速道路走行中に突然エンジンが停止した。
206,2020年10月15日,千葉,ＨＰ,トヨタ,ルーミー,2017年06月,"48,000 Km",DBA-M900A,1KR,制動装置,２０２０年１０月１日,信号で前の車が停車したのでブレーキを踏んだが、ガガガという音がして止まらずに追突してしまった。スマートアシストは付いていたが警報音もならずアシストも無かった。
207,2020年10月15日,兵庫,ＨＰ,ダイハツ,タントエグゼ,2010年09月,"110,000 Km",DBA-L455S,KF,保安灯火,２０２０年１０月１４日,ホーンボタンを押していないのに鳴りっぱなしになる。
208,2020年10月15日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2012年09月,"260,000 Km",DAA-ZVW30,2ZR-3JM,かじ取り,不明,駐車場など低速でステアリング操作時、足下から異音がする。
209,2020年10月15日,高知,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｅＫ　ＳＰＡＣＥ,2020年03月,"11,000 Km",5AA-B34A,BR06-SM21,電気装置,不明,バッテリー配線の不具合により、信号停車後、アクセルペダルを踏んでも動かなくなった。
210,2020年10月14日,長野,ＨＰ,ホンダ,オデッセイ,2014年03月,"75,000 Km",DBA-RC1,K24W,エンジン,２０２０年９月中旬,エンジン始動時や走行時に異音がするようになったため、ディーラーで確認を行ったところ、エンジンオイルがゲージにも付かないぐらいに減っていた。オイル交換から約半年で２リットル近いオイルが無くなっていた。
211,2020年10月14日,石川,ＨＰ,三菱,ふそうキャンター,2016年01月,"311,400 Km",TKG-FEB50,4P10,エンジン,２０１９年９月１７日,インジェクションポンプの不具合により、高速道路を走行中にエンジン警告灯が点灯するとともにエンジンが停止し、道路上で止まった。
212,2020年10月14日,東京,ＨＰ,三菱,ふそうスーパーグレート,2018年07月,"112,900 Km",2PG-FS74HZ,6R20,動力伝達,２０２０年８月,ＡＴでの走行時に自動変速しなくなる。手動に切り替えマニュアル走行は可能。
213,2020年10月14日,東京,ＨＰ,三菱,ふそうスーパーグレート,2019年03月,"80,800 Km",2PG-FS74HZ,6R20,動力伝達,２０１９年８月,ＡＴでの走行時に自動変速しなくなる。手動に切り替えマニュアル走行は可能。
