番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
106,2019年01月20日,京都,ＨＰ,ダイハツ,ムーヴ,2012年02月,"41,000 Km",DBA-LA100S,KF,動力伝達,２０１８年１１月,アイドリングストップからエンジンがかかる時にショック大きく、ドンとなる。信号待ちなどでは強くブレーキをかけていないと少し進む。
107,2019年01月20日,京都,ＨＰ,トヨタ,ヴェルファイア,2012年05月,"19,200 Km",DBA-ANH20W,2AZ,車枠・車体,去年１０月頃,ボンネット、天井部の塗装が下地より広範囲で剥がれ落ちた。
108,2019年01月20日,山口,ＨＰ,ニッサン,フェアレディＺ,2009年01月,不明,CBA-Z34,VQ37,かじ取り,２０１７年,ステアリングロックの故障により、キーのマークが表示され、エンジン始動不能になり、レッカー移動した。
109,2019年01月20日,宮崎,ＨＰ,スバル,ＸＶ,2013年10月,"75,100 Km",DBA-GP7,FB20,制動装置,２０１８年９月,ブレーキマスターバックの負圧漏れにより、エンジン停止後２時間程度でブレーキペダルが固くなり、踏みにくい。
110,2019年01月19日,石川,ＨＰ,トヨタ,アイシス,2009年02月,"84,300 Km",DBA-ANM10G,1AZ,燃料装置,２０１８年１２月,フューエルインジェクションデリバリーパイプからの燃料漏れにより、室内がガソリン臭くなった。
111,2019年01月19日,愛知,ＨＰ,トヨタ,エスティマ,2008年08月,"270,000 Km",DBA-ACR50W,2AZ,エンジン,新車購入時から,エンジンオイル交換して定量を入れても、エンジンオイルの量がゲージ定量以下に減る。エンジンルームの中で減っている。オイルパンからの漏れは無い。
112,2019年01月19日,静岡,ＨＰ,日野,プロフィア,2011年07月,"354,892 Km",LDG-FQ1ARBA,A09C,燃料装置,２０１７年７月頃,朝方、渋滞の中を走行していると、エンジンが突然不安定になり、エンジン停止　その後エンジンが掛からなくなりレッカー移動した。
113,2019年01月18日,北海道,ＨＰ,アウディ,Ａ４　アバント,2010年03月,"100,000 Km",ABA-8KCDNF,CDN,その他,２０１８年１１月,ナビ（ＭＭＩ）が突然固まり起動しなくなった。
114,2019年01月18日,北海道,ＨＰ,アウディ,Ａ４　アバント,2010年03月,"100,000 Km",ABA-8KCDNF,CDN,エンジン,２０１８年１１月,エンジンオイルの消費量が多く、５００ｋｍ（１給油毎）に１Ｌの補充をしている。オイルが減ると、オイル警告灯が点灯し、警告音が鳴る。
115,2019年01月18日,神奈川,ＨＰ,マツダ,ＣＸ－５,2012年12月,"140,326 Km",LDA-KE2AW,SH,エンジン,２０１９年１月,バイパスパイプの樹脂部分にクラックがあり、そこから冷却水が漏れていた。
116,2019年01月17日,北海道,電話,ＢＭＷ,Ｘ１ｘＤｒｉｖｅ,2018年03月,不明,LDA-HT20,B47C20A,その他,購入後３ヶ月後から,カーナビ等に使用されるディスプレイモニタが写らなくなった。修理をしてもらったが、エラー表示がでたりして不具合が改善されない。
117,2019年01月17日,北海道,ＨＰ,スズキ,ワゴンＲ,不明,不明,DBA-MH34S,不明,その他,常時,ヒーターの効きが悪く温度が低い。
118,2019年01月17日,宮城,ＨＰ,トヨタ,アベンシス,2006年08月,"95,000 Km",CBA-AZT251,2AZ,制動装置,２０１６年８月,自宅駐車場にてエンジン始動時にブレーキを通じ『ガガガガガー』と異音が発生した。１０センチ程度前進させブレーキペダルを踏み込むと『ガガガガガー』と異音がして停止。数回繰り返した後、広い道路で走行４０ｋｍ／ｈくらいで急停車させたところ、『ガガガガガー』と異音が鳴り停止。ＡＢＳが効いていないことを確認した。
119,2019年01月17日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロＧＴＩ,2013年06月,"20,100 Km",ABA-6RCTH,CTH,乗車装置,不明,ダッシュボードに設置されている助手席エアバッグのキャンセルスイッチの不良により、エアバッグ警告灯が点灯したままになった。
120,2019年01月17日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2011年07月,"47,800 Km",DBA-MH23S,K6A,走行装置,２０１８年１２月２７日,４輪すべてのホイールベアリングから異音が出るようになった。
121,2019年01月17日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2011年07月,"47,800 Km",DBA-MH23S,K6A,走行装置,２０１８年１２月２７日,４輪すべてのホイールベアリングから異音が出るようになった。
122,2019年01月17日,茨城,ＨＰ,ニッサン,ウイングロード,2014年08月,"86,000 Km",DBA-Y12,HR15,動力伝達,２０１８年１２月下旬,走行中、エンジンの回転数が急激に上がったり下がったりして不安定になり、アクセルペダルを踏んでも、加速できなくなった。
123,2019年01月17日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,パレット,2010年12月,"48,000 Km",DBA-MK21S,K6A,その他,２０１８年１２月末,国３７６５のエアコンコンプレッサーのリコールにおいて、作業対象外のコンプレッサーが搭載されていて問題は無いと判断された車両で、走行中にコンプレッサーが焼き付き、発煙した。
124,2019年01月17日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,日野,セレガ,2018年09月,不明,2TG-RU1ASDA,A09C,その他,新車購入から２か月,エアドライヤからエンジンオイルが漏れる。
125,2019年01月16日,宮城,ＨＰ,ニッサン,モコ,2012年10月,"70,000 Km",DBA-MG33S,R06A,その他,２０１９年１月１５日１５時頃,駐車場に車を停めてアイドリング中に突然爆発音がして白い煙に囲まれた。エンジンルームを見るとエアコン関係のホースが破損していた。
126,2019年01月16日,石川,ＨＰ,ニッサン,エクストレイル,2013年04月,"56,067 Km",DBA-NT31,MR20,保安灯火,２０１８年６月,ワイパーがスイッチも入れていないのに勝手に動きだす。
127,2019年01月16日,石川,ＨＰ,トヨタ,ハリア－,2015年02月,"51,396 Km",DBA-ZSU60W,3ZR,車枠・車体,２０１８年１２月,リヤデッキボードの持ち手が割れ、手を負傷した。
128,2019年01月16日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＧＬＣ２２０ｄスポーツ,2018年10月,不明,LDA-253905C,651,かじ取り,購入直後から,スポーツグレードの車両で、ハンドルを切った状態で前進すると、スティックスリップ現象が発生し、タイヤ付近からガタガタと音と振動が出る。
129,2019年01月16日,愛知,電話,三菱,ふそうキャンター,2012年02月,"28,000 Km",SKG-FEB50,4P10,エンジン,不明,アドブルー供給ポンプが故障した。
130,2019年01月16日,愛知,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2012年07月,"48,000 Km",DBA-1KCAV,CAV,動力伝達,２０１９年１月９日,ＤＳＧメカトロニクスの不良により、走行中にシフトインジケーターにスパナマークが点滅した。路肩に停車後、車を確認時にオイル漏れが発生し、エンジンは始動するが走行不能になった。
131,2019年01月16日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2012年09月,"51,600 Km",DAA-HFC26,MR20-SM23,電気装置,不明,スタータージェネレーターの不良により、アイドリングストップのエラーランプが点滅するようになった。
132,2019年01月16日,島根,ＨＰ,フォード,エクスプローラ,2012年02月,"70,000 Km",ABA-1FMHK8,8,かじ取り,２０１９年１月,エンジン始動時、パワーステアリングのエラー警告が出てパワーステアリングが効かなくなった。
133,2019年01月16日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2014年02月,"28,900 Km",DAA-HFC26,MR20-SM23,電気装置,不明,パワーウインドウの配線の焦げつきにより、パワーウインドウが開かなくなった。
134,2019年01月15日,山形,ＨＰ,スバル,レヴォーグ,2018年07月,"7,600 Km",DBA-VM4,FB16,その他,２０１８年１２月４日,燃料が少なくなったのにも関わらず、給油ランプが点灯しなかったため、高速道路走行中に燃料切れになり、激しい衝撃とともにエンジンが停止し、惰性で緊急電話駐車帯に流れた。
135,2019年01月15日,石川,電話,フォルクスワーゲン,ゴルフヴァリアント,2008年10月,"97,931 Km",ABA-1KCAX,CAX,動力伝達,２０１８年１２月,路上でエンジンはかかっているが、前後しなくなった。
136,2019年01月15日,東京,ＨＰ,ニッサン,スカイライン,2001年04月,"114,000 Km",GF-ER34,RB25,制動装置,２０１８年１２月２９日,走行中ブレーキ操作時に過剰にＡＢＳが作動し、停止距離が延びた。車両停止後、エンスト後もアクチェーターからの通常とは違う作動音が鳴り続いていた。
137,2019年01月15日,神奈川,ＨＰ,スズキ,ソリオ,2016年10月,"17,500 Km",DAA-MA36S,K12C-WA05A,車枠・車体,２０１８年４月頃から,枯葉や泥によりカウリングドレンガイドが詰まり、排水口を塞いでオーバーフローしたため、雨天の運転中にエアコン外気口から雨水が浸入し、助手席ダッシュボード下からカーペットに多量の漏水があった。
138,2019年01月15日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,ガーラ,2017年06月,"68,100 Km",QTG-RU1ASCJ,A09C,車枠・車体,２０１８年１２月１４日,高速道路を走行中に右後輪の内側フェンダーが外れて脱落した。
139,2019年01月15日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ＮＭＡＸ１２５,2017年11月,不明,EBL-SE86J,E3P8E,制動装置,２０１８年１月１５日,発進後、突然後輪ブレーキが効かなくなり、レバーも握り込むことが出来なくなった。
140,2019年01月15日,栃木,ＨＰ,ホンダ,オデッセイ,2014年08月,"40,800 Km",DBA-RC1,K24W,制動装置,不明,運転中に突然ブレーキシステム点検・ブレーキホールドシステム点検・ＣＴＢＡシステム点検の警告灯が点灯する。
141,2019年01月15日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2018年03月,"13,500 Km",LDF-VW6E26,YD25,エンジン,不明,冷却水リザーバータンクの液量の減りが激しく、約２０００ｋｍで下限に達してしまう。
142,2019年01月15日,岐阜,ＨＰ,スズキ,ジムニー,2012年06月,"75,000 Km",ABA-JB23W,K6A,エンジン,２０１８年１２月２５日,２番シリンダーの圧縮漏れにより、エンジンの警告灯が点滅し加速しなくなった。
143,2019年01月15日,三重,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ＭＩＮＩＣＡＢ－ＭｉＥＶ,2012年05月,"100,000 Km",ZAB-U67V,Y4F1,電動機(モーター),不明,チャージャーコンバーターの不良により、２００Ｖ充電が出来なくなった。
144,2019年01月15日,福井,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,シーマ,2012年12月,"95,300 Km",DAA-HGY51,VQ35-HM34,車枠・車体,２０１８年年末,走行中、衝突や接触を一切していないのにも関わらず、突然ポップアップエンジンフードが作動した。
145,2019年01月15日,和歌山,電話,スバル,ＸＶ,2013年01月,"120,000 Km",DBA-GP7,FB20,エンジン,不明,国４３６１のリコール作業後、アイドリングストップ後に度々エンストするようになった。また、アイサイトが障害物も無いのに誤作動するようになった。
146,2019年01月15日,福岡,ＨＰ,ヤマハ,ＶＯＸ,不明,不明,JBH-SA52J,不明,電気装置,２０１８年８月,ブレーキから出ているケーブルカバーが日光で溶ける。
147,2019年01月14日,宮城,ＨＰ,トヨタ,アベンシス,2006年08月,"100,000 Km",CBA-AZT251,2AZ,エンジン,２０１６年ころ,メーターパネル内のエンジン異常を知らせるランプ（オレンジ色）が点灯した。
148,2019年01月14日,青森,ＨＰ,ヤマハ,ドラッグスター１１００,2005年03月,"18,350 Km",BC-VP13J,P610E,動力伝達,２０１７年５月７日,ミドルドリブンシャフトの折損により、ツーリングにて走行中、後方より異音が発生し、その後スピードメーター作動せず異音はさらに大きくなり走行不能になる。
149,2019年01月14日,新潟,ＨＰ,ホンダ,Ｎ－ＯＮＥ,2012年11月,"38,600 Km",DBA-JG1,S07A,エンジン,２０１８年９月,走行時、アクセルペダルを踏むとカラカラ音が鳴る。
150,2019年01月14日,東京,ＨＰ,ダイハツ,ムーヴカスタム,2012年08月,"49,000 Km",DBA-LA100S,KF,エンジン,不明,冷間始動時に、エンジンルームから異音が発生している。回転数を上げると異音も大きく上昇する。
151,2019年01月14日,茨城,ＨＰ,ニッサン,デイズルークス,2014年04月,不明,DBA-B21A,3B20,保安灯火,２０１８年１２月２７日,助手席側の電動格納式ドアミラーがモーター音はするが開閉動作不可となった。
152,2019年01月14日,愛知,ＨＰ,ＢＭＷ,１１６ｉ,2008年02月,"8,000 Km",ABA-UE16,N45B16A,かじ取り,２０１４年１１月,ステアリングロックの装置の故障により、メーターパネルに警告灯が点灯し、警告音が鳴り、エンジンの始動ができなくなった。
153,2019年01月14日,大阪,ＨＰ,トヨタ,イスト,不明,不明,不明,不明,動力伝達,車検後数か月,減速中にガックンガックンと揺さぶられ、前の車にぶつかりそうになったり、エンストしそうになるなど不自然に変速する。
154,2019年01月14日,京都,ＨＰ,ホンダ,インサイト,2009年11月,"172,000 Km",DAA-ZE2,LDA-MF6,車枠・車体,２０１７年７月１日,半ドアの警告灯は点灯しないのに、テールゲートがロック状態になり閉めることができない。力づくで閉めようとしても閉じない。
155,2019年01月14日,京都,ＨＰ,ホンダ,インサイト,2009年11月,"172,000 Km",DAA-ZE2,LDA-MF6,車枠・車体,２０１８年１２月１日（土）,高速道路走行中、突然運転席側のルーフモールが外れて飛んでいった。
156,2019年01月13日,神奈川,ＨＰ,マツダ,ＣＸ－３,2018年06月,"4,500 Km",3DA-DK8FW,S8,エンジン,２０１８年１１月２４日,走行中にメーター下の警告灯が８箇所点灯し、ｉ－ｓｔｏｐが点滅した。パワーステアリングやブレーキは異常無かったが、オートホールドボタンを押しても受け付けなかった。その後、エンジンを切って、再スタートすると正常に戻った。
157,2019年01月13日,神奈川,ＨＰ,マツダ,アクセラスポーツ,2010年01月,"13,900 Km",DBA-BLEFW,LF,制動装置,２０１７年４月,ＡＢＳ、ＤＳＣ警告ランプが点灯することが有る。
158,2019年01月13日,京都,ＨＰ,スバル,レガシィ,2013年01月,"51,003 Km",DBA-BRG,FA20,制動装置,２０１８年１０月リコール処置直後から,ブレーキマスターバッグの負圧抜けにより、１日以上経過してからエンジンをかけようとするとブレーキペダルが固くて沈みこまないため、エンジンスタートボタンがグリーンに変わらず、エンジンが始動しにくい。
159,2019年01月13日,鳥取,24時間電話,スズキ,ワゴンＲ,2007年03月,"90,100 Km",DBA-MH22S,K6A,エンジン,２０１８年１月１３日,電源は入るが、エンジンがかからなくなった。
160,2019年01月12日,神奈川,ＨＰ,いすゞ,エルフ,2007年12月,"70,000 Km",BDG-NKR85A,4JJ1,エンジン,２０１８年１０月２０日,朝は普通に仕事場まで走行して行ったが、１時間後くらいに移動しようしたところ、セルは回るのにエンジンがかからない状態になった。
161,2019年01月12日,神奈川,ＨＰ,三菱,ふそうキャンター,2014年09月,"56,000 Km",TKG-FBA50,4P10,エンジン,２０１８年１２月１０日,ターボチャージャーのタービンの不良により、一般道を走行中、マフラーから見た事が無い程の量の白煙が出た後、マフラー出口から火を吹いた。
162,2019年01月12日,神奈川,ＨＰ,フォルクスワーゲン,ゴルフ,2010年06月,"115,034 Km",DBA-1KCBZ,CBZ,エンジン,２０１９年１月８日,ウォーターポンプから冷却水が漏れたため、冷却水警告灯点灯し、エンジン始動ができなくなった。
163,2019年01月12日,神奈川,ＨＰ,マツダ,ＣＸ－３,2018年06月,"5,000 Km",3DA-DK8FW,S8,制動装置,２０１８年１２月３１日,若干傾斜した下り坂で信号待ちで停車し、停車後１０秒くらいしてから、前に詰めようとブレーキペダルを少し緩めたところ、急に前進したので思い切りブレーキペダルを踏んだが、前進が止まらず、どんどん加速しようとし、前車のバイクに接触、さらにバイクを押し潰して、その前の車とバイクをサンドイッチしてようやく停車した。
164,2019年01月12日,山口,ＨＰ,ヤンマー,トラクターＥＧ４４５Ｙ,2014年06月,"1,550 Km",EG445Y,不明,車枠・車体,２０１８年１２月４日,ロータリー取付３点リンクのトップリンク部のピンが破断してロータリーが落下した。
165,2019年01月11日,宮城,ＨＰ,マツダ,アクセラ,2006年05月,"108,000 Km",DBA-BK5P,ZY,保安灯火,不明,テールランプ内部のブレーキランプの赤いカバーが左右とも熱によって溶損し、光が漏れている。
166,2019年01月11日,宮城,ＨＰ,アウディ,Ａ３,2010年09月,"61,702 Km",ABA-8PCDA,CDA,動力伝達,２０１８年１２月１６日,ＤＳＧ（自動変速機）のメカトロニクスの不良により、エンジンを始動したら、何の前兆も無く突然エキゾーストの警告灯が点灯し、エンジンはかかるがシフトレバーを動かしてもシフト出来ない状態になった。
167,2019年01月11日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フリード,2009年09月,"140,000 Km",DBA-GB3,L15A,車枠・車体,２０１９年１月１１日,駐車しておいたところ、強風で助手席側ルーフモールの後部が外れ、前方固定部だけで垂れ下がって鞭のような状態になっていた。
168,2019年01月11日,神奈川,24時間電話,フォルクスワーゲン,ゴルフトゥーラン,2011年04月,"14,500 Km",DBA-1TCAV,CAV,動力伝達,不明,ＤＳＧ（自動変速機）搭載車で、オイルが漏れ、自走不能になった。
169,2019年01月11日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴォクシー,2014年09月,"43,300 Km",DBA-ZRR80W,3ZR,動力伝達,不明,ＣＶＴのトルクコンバーターの不良により、信号停止後、突然著しい加速不良になった。
170,2019年01月11日,千葉,ＨＰ,ルノー,トゥインゴ,2016年10月,不明,DBA-AHH4B,H4B,電気装置,２０１８年１２月１９日,信号停車後、アクセルペダルを踏んだが前に進まなかったため、エンジンの再始動操作したが、カラカラという音がするだけで始動しなかった。
171,2019年01月11日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2014年06月,"26,900 Km",DBA-JF1,S07A,エンジン,１年前と、去年末,バッテリーやプラグトップコイルに異常がないのにも関わらず、朝一番の始動時にエンジンがかからなくなる。
172,2019年01月11日,兵庫,ＨＰ,フォルクスワーゲン,ゴルフＧＴＩ　ａｄｉｄａｓ,2011年02月,"95,000 Km",ABA-1KCCZ,CCZ,動力伝達,２０１８年１２月,ＤＳＧ（自動変速機）の不良により、走行中にギアはＤレンジのままでニュートラルに入ったような状態で動力が伝わらなくなり、走行不能になった。
173,2019年01月11日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＯＮＥ,2013年10月,"36,000 Km",DBA-JG1,S07A,動力伝達,２０１９年１月,シフトノブのプッシュボタンのインナーが破損したため、シフトレバーがパーキングに入らなくなり、エンジンは停止できるものの、車の電源が切れなくなった。
174,2019年01月11日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,キャリイ,2014年01月,"9,347 Km",EBD-DA16T,R06A,動力伝達,不明,クラッチの繋がる場所がペダルの踏み代の中で著しく高い。
175,2019年01月10日,山形,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2016年04月,"35,000 Km",DBA-JH1,S07A,かじ取り,２０１８年１２月１８日夜２１時５０分頃,足回りをぶつけたり、事故等をしていない車両において、走行中に突然左前輪のナックルが真っ二つに破損した。
176,2019年01月10日,東京,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2016年11月,不明,DBA-DJ3FS,P3,制動装置,不明,晴天の道路で、アクセルやブレーキ操作を行った際に、ＡＢＳが作動したようなギーッという異音が発生し、ペダルに振動が来る。
177,2019年01月10日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,アルファロメオ,ミト,2014年03月,"30,500 Km",ABA-955142,955A7,かじ取り,１週間前,パワーステアリングの不良により、走行中に突然ハンドルがロック状態になり、操作不能になった。
178,2019年01月10日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,日野,デュトロ,2017年06月,不明,TPG-XZC655M,N04C,制動装置,２０１８年３月２８日　２０１９年１月９日,走行中に突然ブレーキパッドが外れて、ブレーキが効かなくなった。ディーラーにて修理をしたが、交換後２万ｋｍ強の走行でパッドが０ｍｍまで減ってしまい、キャリパーピストンが突出しすぎてオイル漏れを起こし、ブレーキが効かなくなった。
179,2019年01月10日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カムリＧリミテッド,2013年08月,"44,100 Km",DAA-AVV50,2AR-2JM,エンジン,２０１８年１２月２３日,店舗の駐車場にバックで車を止め、シフトをＰにしようとしたところ、突然車が急発進し、後方の壁に衝突した。元の位置に戻すため、シフトをＤにしたところ、エンジンが大きく唸り、前方へ急発進し、ブレーキペダルを踏んでも効かないまま、５０ｍ先のブロック塀へ衝突した。ディーラーで検査を受けた結果、アクセル１００％、ブレーキはオフである履歴が検出された。
180,2019年01月10日,福井,ＨＰ,ニッサン,エクストレイル,2017年09月,不明,DBA-NT32,MR20,かじ取り,極低速（車庫入れ時）,駐車時（極低速）ハンドルを切るとグゥグゥという異音がハンドル周辺からする。
181,2019年01月10日,兵庫,ＨＰ,ダイハツ,ムーヴ,2014年02月,"58,600 Km",DBA-LA100S,KF,動力伝達,２０１９年１月３日,ＣＶＴの油圧プレッシャーセンサーのカプラー内部でオイルが漏れ、ＣＶＴ警告灯が点灯する。
182,2019年01月10日,兵庫,ＨＰ,トヨタ,アルファード,2012年06月,"87,000 Km",DBA-GGH20W,2GR,車枠・車体,２０１８年１２月中旬,ルーフの塗装剥離が酷く、下地まで剥げ鉄板が見えている。
183,2019年01月10日,徳島,電話,ＢＭＷ,１１６ｉ,2015年01月,不明,DBA-1A16,N13B16A,保安灯火,不明,警音器が鳴らないことがある。ハンドルの軸まわりに衝撃を加えると治ることがある。
184,2019年01月10日,長崎,ＨＰ,スズキ,エブリイ,2006年12月,"86,300 Km",EBD-DA64V,K6A,緩衝装置,不明,走行中にハンドルを右にとられ、右前バンパをぶつけながら停車した。停車後に確認するとロア・アームのボール・ジョイントが抜けていた。
185,2019年01月09日,北海道,ＨＰ,三菱,パジェロミニ,2007年05月,"185,000 Km",ABA-H58A,4A30,動力伝達,２０１５年より、冬の冷えた時のみ発生,エンジンをかけて、アクセルペダルを踏んでも人の歩く速度より遅く、ブレーキペダルを踏んでも止まらない。
186,2019年01月09日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,９１１カレラ,2008年07月,"51,900 Km",ABA-997M9701,M9701,エンジン,中古購入時から,エンジンからカタカタと異音がする。
187,2019年01月09日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2008年04月,"73,300 Km",DBA-L375S,KF,エンジン,不明,エンジンオイルが著しく減る。
188,2019年01月09日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,マーチ,2004年01月,"62,800 Km",UA-AK12,CR12,その他,不明,エアコンのエアミックスドアが破損したため、冷たい風しか出なくなり、冬季に全面ガラスが凍結したり、曇った時にデフロスターが全く効果を成さない状態になった。
189,2019年01月09日,東京,ＨＰ,マツダ,デミオ,2015年07月,"56,700 Km",DBA-DJ3FS,P3,制動装置,２０１９年１月,運転開始１～２分後の下り坂を走行中、一時停止手前の３０メートル付近でブレーキがまったく効かなくなり、そのままＴ字路の正面に激突した。
190,2019年01月09日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤハイブリッド,2018年06月,不明,DAA-GB7,LEB-H1,動力伝達,購入直後から,２０ｋｍ／ｈ前後と、４０ｋｍ／ｈくらいの速度域に置いて、変速機からガガガッという異音が発生する。
191,2019年01月09日,愛知,ＨＰ,ニッサン,セレナ,2016年08月,"45,000 Km",DAA-GFC27,MR20-SM24,制動装置,納車後から,プロパイロットを使用中に前方を走行している車両に接近してもブレーキが動作せず、衝突警報が発生し、運転手がブレーキをかけなければ衝突する。
192,2019年01月09日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ１００クリッパー,2017年04月,不明,HBD-DR17V,R06A,エンジン,２０１８年１２月５日,駐車場から発進後、大通りに出るまでの道を、ゆっくり進んでいたところ、突然エンジンが勝手に吹け上がり、車両が急加速をした。大通りでの事故を防ぐため、自分でハンドルを切って路肩のポールに車両を衝突させて停止した。
193,2019年01月09日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2017年11月,不明,TPG-FBA00,4P10,動力伝達,不明,チェンジレバーをＰからＤにシフト後、動力がすぐに伝わらないことが有り、その際は、アクセルペダルを踏み込んでも車が動かず、少し時間差を置いてから突然動力が伝わり、車が急発進をする。
194,2019年01月09日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,サイ,2016年04月,不明,DAA-AZK10,2AZ-2JM,車枠・車体,購入半年後あたりから,リモコンの操作をした覚えが無いのにも関わらず、トランクリッドが勝手に開いていることが有る。
195,2019年01月08日,長野,ＨＰ,ニッサン,フェアレディＺ,2009年10月,"47,000 Km",CBA-Z34,VQ37,かじ取り,２０１９年１月,ステアリングロックの不良により、エンジンスタートボタンを押してもセルすら動かなくなった。メーターパネルには「キー警告灯」が点灯していた。
196,2019年01月08日,東京,ＨＰ,その他,ＥＸＰＬＯＲＥＲ　トップケース,不明,不明,610212-0000,不明,装置その他,２０１８年,ＨＥＰＣＯ　＆　ＢＥＣＫＥＲ製のＥＸＰＬＯＲＥＲ　トップケース４５の樹脂（外装）に数か所クラックが発生している。
197,2019年01月08日,千葉,ＨＰ,トヨタ,アルファード,2010年01月,"48,800 Km",DBA-GGH20W,2GR,車枠・車体,２０１８年１２月２５日,パールホワイト塗装の車で、ルーフの塗装が浮き上がり、ボロボロと剥がれている。現在約５０ｃｍｘ５０ｃｍの大きさであり、ボンネットの塗装も少し剥がれてきた。
198,2019年01月08日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＭＲ－Ｓ,2004年01月,"61,923 Km",TA-ZZW30,1ZZ,動力伝達,２０１８年,シーケンシャルトランスミッション車で、アクチュエーター、アクチュエーターポンプ、コンピューターの不良により、信号で突然動かなくなってしまった。
199,2019年01月08日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＧＬＣ２５０　４ＭＡＴＩＣ,2016年11月,不明,DBA-253946C,274,かじ取り,購入時から,ハンドルを据え切りくらいの深い舵角にして車を動かすと、前輪タイヤがドンドンッと激しい異音を出してずれていくような症状を出す。この影響により、前輪タイヤが１万ｋｍ程度で酷く磨耗した。
200,2019年01月08日,大阪,ＨＰ,メルセデス・ベンツ,Ａ１８０,2018年03月,"3,500 Km",DBA-176042,270,動力伝達,２０１８年１２月１２日,一般道路で信号待ちの時、シフトレバーを「Ｐ」に入れた後、発進時に「Ｄ」と「Ｎ」に入らなくなり、エンジン警告灯が点灯し、立ち往生した。
201,2019年01月08日,兵庫,ＨＰ,トヨタ,ヴェルファイアハイブリッド,2012年03月,"74,000 Km",DAA-ATH20W,2AZ-2JM-2FM,車枠・車体,不明,ホワイトパールクリスタルシャイン塗装の車で、リアドアの塗装剥がれた。
202,2019年01月08日,山口,ＨＰ,トヨタ,プロボックス,2015年10月,"90,000 Km",DBE-NCP165V,1NZ,エンジン,１月の昼、気温１０℃,セルは回るが、エンジンが掛からない。
203,2019年01月08日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ルークス,2012年08月,"36,900 Km",DBA-ML21S,K6A,かじ取り,２０１９年１月,電動ステアリングロックの不良により、突然エンジンがかからなくなった。
204,2019年01月08日,高知,ﾌﾘｰﾀﾞｲｱﾙ,コマツ,ＷＡ５０－６,不明,不明,EDM-WA107A,4D88E,エンジン,不明,後進の出力が弱く、自転車が座ったままで上れるような坂であっても、上れないため、除雪作業等で、前進で転回が出来ない狭い崖っぷちのような場所で作業する場合、前にも後ろにも動けなくなってしまう。
205,2019年01月08日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2011年09月,"62,000 Km",DBA-6RCBZ,CBZ,エンジン,２０１９年１月４日,タイミングチェーンの不良により、バルブ等が破損したため、エンジンが始動しなくなった。
206,2019年01月07日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,三菱,パジェロ,2009年07月,"180,000 Km",ADC-V98W,4M41,エンジン,２０１８年１２月３０日,走行中に、異音などの予兆も無く突然タイミングチェーンが切れて走行不能になった。
