番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
88,2022年02月17日,高知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,キックスｅ－ＰＯＷＥＲ,2021年01月,不明,6AA-P15,HR12-EM57,その他,不明,後続可能距離の表示が平均燃費と燃料の給油量を掛けた距離数にならず、遥かに短い距離の表示をする。
89,2022年02月17日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2015年01月,"60,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２２年２月,オルタネーターから異音が出るようになった。
90,2022年02月17日,宮崎,ＨＰ,アウディ,アウディ　Ａ６　３．０Ｔｑ,2011年08月,"79,712 Km",ABA-4GCGWS,CGW,動力伝達,２０２２年２月４日,片道約４０ｋｍの通勤中、ギアボックス故障の警告灯が点灯した。警告灯上では「走行可能」である旨の説明があったので、低速で約２０ｋｍ位走行。その後、仕事が終わり帰宅しようとしたところ、２ｋｍほど走った際の信号発進時にＮからＤにギアが切り替わらず、アクセルペダルを踏んでも空回りして走行不能となり近くの駐車場に避難した。バックも前進もできなくなった。そして、レッカーを待つ間の約４０分位の間にオイル臭くなり、車体下を見るとＡＴＦオイルが大量に漏れてきているのが確認できた。
91,2022年02月16日,東京,ＨＰ,アウディ,アウディ　Ｑ５　４０ＴＤＩｑ,2021年05月,"15,000 Km",3CA-FYDTPS,DTP-4414,その他,納車した当時から,ナビ表記に不具合があり。目的地に向かう際に本来表記される予測進行矢印が表示しない。目的地の履歴が全て消え、新たに目的地を設定しようとしても応答しない。
92,2022年02月16日,愛知,ＨＰ,ＢＭＷ,１１８ｄ,2017年12月,"28,300 Km",LDA-1S20,B47D20A,走行装置,２０２１年１２月３０日,右リアタイヤのホイール付近が膨れていた。縁石やキャッツアイに接触した記憶はなく、実際ホイールやタイヤの他の部分には損傷が無かったため、使用を続けていたところ、後日に走行中にタイヤの空気圧低下の警告が出た。すぐにディーラーへ持ち込んで確認したところホイールに沿って３センチほど裂けていた。
93,2022年02月16日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミラトコット,2021年08月,不明,5BA-LA550S,KF,制動装置,３週間前,駐車場に止めるためにバックをした際、ブレーキが突然固くなって踏めなかったため、ギアをＰにして無理矢理停止した。
94,2022年02月16日,大分,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ１００クリッパー,2021年01月,不明,HBD-DR17V,R06A,走行装置,不明,左タイヤの外側だけが偏摩耗しており、ゴトゴトと異音が出る。ディーラーに確認してもらっているが、異常はないと診断されている。
95,2022年02月16日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,キャロル,2021年05月,不明,3BA-HB36S,R06A,その他,２０２２年２月１０日夕方５時,山の上にある仕事場から車を発進させる際、エンジンをかける前に駐車ブレーキを下ろしたため、傾斜で車が走ってしまった。この際、駐車ブレーキを使ったが車は止まらず沢に転落をした。
96,2022年02月15日,東京,ＨＰ,シトロエン,グランドＣ４ピカソ,2017年07月,"30,000 Km",LDA-B787AH01,AH01,排ｶﾞｽ･騒音,２０２２年１月１６日,エンジン・アドブルー・排気システム警告灯が点灯し、１０００ｋｍ後にエンジン停止警告が出た。ディーラーで確認してもらったところ、アドブルータンクの交換が必要と診断された。
97,2022年02月15日,東京,ＨＰ,シトロエン,グランドＣ４ピカソ,2017年07月,"30,000 Km",LDA-B787AH01,AH01,車枠・車体,２０２１年２月１日,車庫でエンジンをかけ、ルーフシェードを閉めようとしたところ、バンッと言う音とともにルーフシェードが全開になり閉まらなくなった。座席には１．５ｃｍほどのプラスチック破片が落ちていた。
98,2022年02月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2015年06月,不明,DAA-MR41S,R06A-WA04A,動力伝達,１年以上前から,ＣＶＴの不具合により、高速走行や、上り坂走行等の負荷がかかる走行時にノッキングのような挙動が出る。
99,2022年02月15日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2004年01月,"84,000 Km",UA-MH21S,K6A,エンジン,不明,エンジンがノッキングし、エンストしそうな状態であるため、ハイオクガソリンを使用してみたところ、症状が消えた。
100,2022年02月15日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2020年09月,不明,3DA-AUDFG,DFG,制動装置,少し前から,走行中に衝突被害軽減ブレーキ関連の警告が出る。ディーラーに相談をしているが、ログが残っていないので修理するところがないと言われ、不具合が解消しない。
101,2022年02月15日,広島,電話,三菱,ふそうスーパーグレート,2021年08月,不明,2PG-FS74GZ,6S10,エンジン,不明,日常点検で車両の状態は走行前に確認しているが、走行中にオイルが漏れていく。
102,2022年02月15日,広島,電話,三菱,ふそうスーパーグレート,2020年04月,"157,900 Km",2PG-FS74HZ,6R20,走行装置,購入後すぐに,前輪ホイールベアリングが焼き付いた。
103,2022年02月15日,広島,電話,三菱,ふそうスーパーグレート,2021年08月,不明,2PG-FS74GZ,6S10,エンジン,不明,日常点検で車両の状態は走行前に確認しているが、走行中にオイルが漏れていく。
104,2022年02月14日,秋田,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼット,2019年02月,"3,400 Km",EBD-S510P,KF,動力伝達,不明,４ＷＤにして走行をすると、ゴーッ・ガーッという異音が生じたり、ハンドルが振れる。
105,2022年02月14日,三重,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2014年01月,"320,000 Km",QKG-FV50VX,6R10,エンジン,不明,ラジエーターアッパータンクのカシメ部が壊れ、冷却水が漏れた。
106,2022年02月14日,広島,ﾌﾘｰﾀﾞｲｱﾙ,三菱,アイ,2010年01月,"150,000 Km",DBA-HA1W,3B20,動力伝達,２０２２年２月,変速機の不良により、バックしなくなった。
107,2022年02月13日,静岡,ＨＰ,プジョー,３０８ＳＷ,2016年08月,"52,000 Km",LDA-T9WBH01,BH01,排ｶﾞｽ･騒音,２０２０年５月２０日　２０２２年１月９日,アドブルータンクに内蔵されるポンプの不良により、尿素水圧力が低下し、排気系統の不具合、エンジンの修理が必要と警告表示が点灯する。
108,2022年02月13日,兵庫,ＨＰ,ＢＭＷ,２１８ｄ　アクティブツアラー,2015年06月,"57,000 Km",LDA-2C20,B47C20A,動力伝達,２０２２年１月３０日,トランスミッション故障により１速固定となり、通常走行が出来なくなった。
109,2022年02月13日,和歌山,ＨＰ,三菱,デリカＤ５,2015年04月,"100,700 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２２年２月１３日,エキゾーストマニホールドの割れにより排気ガスが漏れ、車室内へ排気ガスが入る。
110,2022年02月11日,神奈川,ＨＰ,ホンダ,Ｎ－ＢＯＸ＋　Ｃｕｓｔｏｍ,2013年07月,"44,000 Km",DBA-JF1,S07A,動力伝達,２０２１年１２月２１日、４４０００㎞,ＣＶＴの内部不良により、異音、振動が発生している。
111,2022年02月10日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ｑ３スポーツ,2021年10月,不明,3DA-F3DFGF,DFG,その他,不明,使用中にナビゲーションやメーター周りの電源が落ち、ハンズフリーなど、あらゆる機能が操作不能になる。
112,2022年02月10日,石川,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,不明,不明,LA150S,不明,車枠・車体,不明,国４４７１の止水シールのリコールを受けた車で、また雨水が漏れてブレーキブースターに滴下している。
113,2022年02月10日,千葉,ＨＰ,ニッサン,フェアレディＺ,2010年03月,"76,300 Km",CBA-Z34,VQ37,かじ取り,２０２２年１月４日午前１０時ごろ,ガソリンスタンドで給油後、エンジンをかけようとしたときに黄色いキー警告灯が表示され、エンジンがかからなくなった。レッカーを呼び近くの日産販売ディーラーに持ち込まれ、確認を受けたところ、ステアリングロックの不具合により部品交換が必要となった。
114,2022年02月10日,愛知,ＨＰ,トヨタ,ヴォクシー,2015年07月,"70,000 Km",DBA-ZRR80W,3ZR,エンジン,２０２２年２月６日,エンジン警告灯が点灯し、エンジン回転上がらなくなった。整備工場で確認したところ、エンジンのバルブリフト量などを制御している、コンティニュアスリバリアブルバルブリフトコントローラーＡＳＳＹの不良で交換となった。
115,2022年02月10日,岐阜,ＨＰ,ホンダ,ＣＲＦ２５０ラリー,2021年09月,10 Km,2BK-MD47,VQ37,エンジン,２０２１年９月,赤信号等で減速時エンジンブレーキ中にクラッチを切るとエンジン回転が下がりながらそのままエンジンが止まる。
116,2022年02月10日,兵庫,ＨＰ,スバル,レガシィ,2015年01月,"78,200 Km",DBA-BS9,FB25,制動装置,不明,エンジンを始動する際に、ブレーキペダルの踏みごたえが固い。
117,2022年02月10日,兵庫,ＨＰ,スバル,レガシィ,2015年01月,"78,200 Km",DBA-BS9,FB25,エンジン,不明,走行中にエンジンがノッキングすることがあり、場面によってエンストすることもある。
118,2022年02月10日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2021年03月,不明,HBD-DA17V,R06A,その他,気温が低い時,フロントカメラが曇った際、システム一時停止、視界不良の警告表示が出るが、この時にフロントガラスのデフロスターを作動させてもカメラの前は曇りが取れず、カメラとフロントガラスの隙間が狭いために清掃も出来ないことからシステム一時停止、視界不良の警告表示が出続ける。
119,2022年02月09日,北海道,ＨＰ,三菱,ふそうキャンター,2018年05月,"203,000 Km",TPG-FDA50,4P10,エンジン,２０２２年２月２日２：３０,配送中、バッテリーイコライザーの故障によりエンジンが停止。エンジンが掛からなくなる。
120,2022年02月09日,青森,ＨＰ,スズキ,スイフト,2011年02月,"70,100 Km",DBA-ZD72S,K12B,エンジン,２０２２年２月９日,ブレーキペダルを踏んでスイッチを押しても、画面は点灯するのにエンジンがかからないことがある。
121,2022年02月09日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,キャロル,不明,"180,000 Km",E-AA6PA,F6A,動力伝達,２０２２年,走行中に左前輪から異音がしたため、確認をしたところ、ハブが欠けて車輪が正常に回らない状態になっていた。
122,2022年02月09日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,その他,ｔｈｕｌｅ　ウイングバーエッジ,不明,不明,９５８２Ｂ,不明,装置その他,２０２２年,車体に取り付けるベルトが４年目に千切れた。
123,2022年02月09日,福井,ＨＰ,スカニア,スカニア,2020年04月,"85,200 Km",2KG-A4X2ACG,DC13,車枠・車体,不明,カプラーが破損し、トレーラーを接続できなくなった。
124,2022年02月09日,徳島,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＣＬＡ１８０,不明,不明,-,不明,保安灯火,２年目くらいから,前照灯内部が結露し、水分が溜まってコントロールユニットをショートさせたため、デイタイムランニングライトが点かなくなった。
125,2022年02月08日,神奈川,ＨＰ,ニッサン,ノート,2012年11月,"48,000 Km",DBA-E12,HR12,動力伝達,２０２２年１月１３日,エンジンがかかりにくい、走行中に異音が発生するなどの症状があり、１週間ほど様子をみたところ、更に力が出ないような状態になり、走行中にエンジンが停止する事態も発生した。整備工場で確認したところ、ＣＶＴの不良と診断された。
126,2022年02月08日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2015年01月,"31,600 Km",LDA-KE2AW,SH,制動装置,２年前から,リヤブレーキからシャカシャカと異音がすることに気が付いた。ブレーキパッドの調整や、左右のブレーキのプレートを入れ替えてみる対応をしたが、改善されず、整備工場で確認したところ、ブレーキが引きずっていた様子があり、左右のブレーキパッド削れに差異があることが判った。
127,2022年02月08日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,２１８ｉ　ＡｃｔｉｖｅＴｏｕｒ,2016年02月,"45,000 Km",DBA-2A15,B38A15A,動力伝達,２０２１年１２月,運転を終えて車を止める際に、ギアをＰに入れているにも関わらず突然、警告音とともに「車両動き出し注意」の警告表示が出る。
128,2022年02月07日,東京,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2019年03月,不明,DBA-JF3,S07A,エンジン,２０２２年２月６日,交差点で左折で曲がっていく際に一旦減速をしたところ、突然エンジンが止まったらしく車が止まった。再始動をしようとしても車からバチバチと音がして始動しなかったため、ロードサービスにてレッカー搬送をした。
129,2022年02月07日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,シビリアン,2006年08月,"198,000 Km",PA-AVW41,4M50,動力伝達,２０２２年,変速機の不良により、走行中に警告が点いて３０ｋｍ／ｈ程度しか出なくなった。
130,2022年02月07日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スバル,フォレスター,2017年05月,"79,100 Km",DBA-SJ5,FB20,エンジン,２０２１年１２月３１日,片道２車線の一般道で走行中、突然異音がし、オイルとバッテリーの警告が出たのち、車が進まなくなって止まってしまった。ディーラーへ調査を依頼したところ、症状が再現しないことから、ドライブレコーダーや故障ログの診断から、ＣＶＴオイルコントロールバルブ不良として部品交換になった。
131,2022年02月07日,埼玉,ＨＰ,テスラ,モデル３ＡＷＤ,2021年06月,"14,382 Km",ZAA-3L23,3D3-3D5,電気装置,２０２２年２月６日,左前輪タイヤで岩を弾き、車体に当たったところ、底面カバーの破損と、バッテリに冷却液を通す配管が壊れたため、冷却液が流れでた。
132,2022年02月07日,静岡,ＨＰ,スズキ,エブリイ,2017年04月,"50,000 Km",EBD-DA17V,R06A,動力伝達,購入当初から,ＭＴ車においてギヤが入らない（入りにくい）。特に停止状態からの１速が入りにくい。ディーラーへ申告したところ、クラッチディスク・レリーズベアリング・レリーズフォーク・クラッチワイヤー・ギヤオイルの交換を奨められた。
133,2022年02月07日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2019年11月,不明,6BA-JF3,S07B,動力伝達,購入した当時から,平たん路で、発進のためにブレーキペダルを放すと、車が後ろに下がる。
134,2022年02月06日,神奈川,ＨＰ,ホンダ,ＰＣＸ　１６０,2021年07月,"1,650 Km",2BK-KF47,KF47E,かじ取り,２０２１年９月中旬頃,ハンドルが前後に大きくグラつき、走行時に不安があるとともに、停車時にステアリングに掛ける力が分散してしまい手首が腱鞘炎となってしまった。
135,2022年02月06日,静岡,ＨＰ,ホンダ,ＰＣＸ,2021年08月,500 Km,2BJ-JK05,JK05E,かじ取り,２０２１年１１月頃　５００ｋｍ程,ハンドルのクッションラバーの材質、品質が適切でないため、ラバーが外れてハンドルホルダーがぐらつく。
136,2022年02月05日,北海道,ＨＰ,コマツ,ＷＡ１５０－６,2012年11月,"22,862 Km",KDP-WA115,4D95L,走行装置,２０２２年２月２日,除雪作業中に空気の漏れる音がしたので停車してタイヤの周りを確認したところタイヤがパンクしていた。パンク修理会社に依頼したところホイールの亀裂を指摘された。
137,2022年02月05日,千葉,ＨＰ,カワサキ,Ｚ　Ｈ２　ＳＥ,不明,280 Km,2BL-ZRT00K,ZXT00NE,エンジン,２０２２年１月２３日　２８０ｋｍ,スーパーチャージャーエアインテーク部品よりオイル漏れがあり、エンジンを伝わり外部へ漏れ、前スプロケットカバーを伝いサイドスタンドなどに流れチェーンやリアタイヤに飛散している。
138,2022年02月05日,奈良,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2021年12月,不明,6BA-JF3,S07B,車枠・車体,購入当初から,前席左右とも、ドアを開けたところのネジ周りから黄色のサビのようなものが垂れてきている。黒っぽく下地も見えている。
139,2022年02月04日,福島,ﾌﾘｰﾀﾞｲｱﾙ,日野,レンジャーハイブリッド,2005年09月,"307,700 Km",VF-FC6JLFH,J05D-6A,エンジン,不明,エンジンが始動できなくなる。セルモーターも全く回らず、坂道や牽引などによる押しがけを行うと始動する。
140,2022年02月04日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＣＬＡ２００ｄ,2021年05月,不明,3DA-118312M,654,乗車装置,不明,車室内にキーリモコンを置いているだけで操作をしていないにもかかわらず、ドアロックが勝手に作動し、鍵が開かなくなることがある。
141,2022年02月04日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,モコ,不明,"100,000 Km",DBA-MG33S,R06A,エンジン,２０２２年,駐車のためのバック時に、パキンと音がした。その後、５ｋｍくらいの走行をしたところ、突然エンジンが止まり、エンジンオイルが漏れだした。車両を確認したところ、クランクプーリーの固定ボルトとプーリーが破損していた。
142,2022年02月04日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,不明,不明,-,不明,エンジン,２０２２年２月,３か月点検を受けた直後にエンジンから異常振動が出るようになった。停車をしてエンジンを再始動してみたところエンジン回転が勝手に大きくふけ上がり、キーをオフにしてもしばらく回転が上がった状態になった。ディーラーで確認したところ、２番、４番シリンダーに圧縮不良があること、水漏れが起きていることなどが発見された。
143,2022年02月04日,愛知,ＨＰ,トヨタ,カルディナ,2005年02月,"200,000 Km",ABA-ST246W,3S,排ｶﾞｽ･騒音,２０２０年１２月２９日,エキゾーストマニホールドに亀裂が入り排気ガス漏れが発生した。
144,2022年02月04日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ソリオバンディット,2020年07月,不明,DAA-MA46S,K12C-PB05A,保安灯火,不明,フロントガラスにダッシュボードが映り込み、前方視界が見にくくなる。
145,2022年02月03日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2019年01月,不明,DAA-MK53S,R06A-WA05A,動力伝達,購入して間もないころから,発進時、アクセルを開けると車がカクカクし、その後に急加速する。
146,2022年02月03日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２２０ｄ,2016年03月,"60,100 Km",LDA-205004,651,乗車装置,２０２２年１月３０日,高速道路を走行中、警告灯が点灯し、後ろから風の音がしたため、見てみると後部ドアが開いていた。
147,2022年02月03日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ＵＤトラックス,クオン,2013年10月,"54,000 Km",QKG-CW5XL,GH11,エンジン,不明,インジェクターのセンサー配線の被覆が剥がれ、むき出しになって絶縁不良を起こし、走行中にエンジン不調になったり、始動困難になる症状がでる。
148,2022年02月03日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザ,2015年01月,"170,000 Km",LDA-GJ2FW,SH,エンジン,不明,ラジエーター液が漏れる症状があり、ディーラーで確認を受けたところ、シリンダーブロックが歪んでおり、ヘッドガスケットが抜けたことから冷却水周りにガスが回って噴きだしていたものと判明し、エンジン交換が必要と診断された。
149,2022年02月03日,広島,電話,トヨタ,ヴォクシー,不明,不明,-,不明,動力伝達,２０２１年１２月,ＣＶＴの不良により、エンジン始動後、異音が出るようになった。
150,2022年02月03日,徳島,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スーパーキャリイ,2018年07月,不明,EBD-DA16T,R06A,動力伝達,不明,ブレーキランプをＬＥＤ式に変えたところ、アクセルペダルを踏みこんでもギアが１速から切り替わらず、４０ｋｍ／ｈまでしか出なくなった。
151,2022年02月03日,不明,電話,アウディ,Ａ６,2021年06月,不明,3AA-F2DKNF,DKN,その他,不明,純正の一体型オーディオ搭載車で、ラジオからテレビにモードを切り替える際などに「しばらくお待ちください」という表示のまま切り替わらないことがある。頻度が多いと、一日に４～５回発生する。
152,2022年02月02日,宮城,ＨＰ,マツダ,ＣＸ－８,2021年03月,"11,555 Km",3DA-KG2P,SH,エンジン,２０２１年１２月２６日,自動車専用道路を５０ｋｍ／ｈで走行していたところ、突然エンジンオイルの警告灯が点灯した。整備工場で確認したところ、エンジンオイルが５リットル以上入っていなくてはならないのに３リットル位しか入ってなく約３ヶ月で２リットル減っていることが判った。
153,2022年02月02日,石川,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2010年10月,"79,600 Km",DBA-L375S,KF,エンジン,２０２２年１月１７日,一般道の下り坂を走行中に突然エンジンが止まり、ブレーキも効かなくなったため、そのまま坂を下って民家に突っ込んでしまった。
154,2022年02月02日,神奈川,ＨＰ,ニッサン,デイズルークス,2019年09月,不明,DBA-B21A,3B20,車枠・車体,不明,左後輪ショックアブソーバーの上側取り付け部（クロスメンバー部）が破損し、ショックアブソーバーが車室内側に突き刺さった。
155,2022年02月02日,千葉,ＨＰ,ダイハツ,ムーヴ,2014年10月,"45,880 Km",DBA-LA100S,KF,乗車装置,２０２２年１月１９日　総走行距離４５，８,運転席ドアインナーハンドルとケーブルの不具合により、運転席のドアノブを操作しても空転するだけで開けられなくなった。
156,2022年02月02日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｇｏｌｄ　Ｗｉｎｇ　Ｔｏｕｒ,2019年01月,"2,700 Km",2BL-SC79,SC79E,動力伝達,不明,ＤＣＴ搭載車で、変速モードを標準のツアーモードにして走行すると、３速から変速しなくなる。
157,2022年02月02日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヤリス,2020年05月,不明,5BA-KSP210,1KR,車枠・車体,２０２１年,事故に遭い、車体の修理をして以来、車体の下からガタガタと異音が出るようになった。
158,2022年02月02日,大阪,ＨＰ,トヨタ,ヤリス,2021年08月,"1,000 Km",5BA-MXPA10,M15A,制動装置,不明,ガソリン車のギアをチェンジする時に歯車がかみ合わない時に発するようなギリギリというかなり大きな音がする。ＲからＰヘシフトする時、ＤからＲヘシフトする時にギリギリと音が発生する。
159,2022年02月02日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ＪＯＧ,2019年09月,不明,2BH-AY01,AF74E,保安灯火,不明,ウインカースイッチの動きが悪く、右折側にスイッチを操作しようとすると引っかかってウインカーがスムーズに出せない。
160,2022年02月02日,広島,ＨＰ,三菱,ふそうキャンター,2016年02月,"134,400 Km",TKG-FEA50,4P10,エンジン,２０２２年２月２日,使用中エンジンから急に金属音がし、しばらくしてエンジンが止まり走行不能となった。
161,2022年02月02日,鳥取,ＨＰ,ニッサン,ノート,2013年01月,"23,800 Km",DBA-E12,HR12,保安灯火,２０２１年９月９日　２３，８００Ｋｍ,自宅車庫（屋根付き）に駐車していたところ、右側ドアミラー鏡面部分が落下していた。
162,2022年02月02日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2012年07月,"51,500 Km",DBA-L375S,KF,車枠・車体,不明,天井からバンパー周りの塗装が、ボロボロに劣化した。
163,2022年02月01日,東京,ＨＰ,スバル,インプレッサスポーツ,2018年04月,"16,100 Km",DBA-GT7,FB20,緩衝装置,不明,運転開始から５分～１０分くらいの間、ハンドルを切って曲がるときにガリガリ・・と何かを引きずっている異音がする。
164,2022年02月01日,東京,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ザ・ビートル,2015年08月,"12,300 Km",DBA-16CBZ,CBZ,乗車装置,２０２２年１月３０日,運転席のドアワイヤーが切れたため、ドアが内側から開けられなくなった。
165,2022年02月01日,神奈川,ＨＰ,マツダ,ＣＸ－８,2021年03月,"9,000 Km",3DA-KG2P,SH,エンジン,２０２２年１月１２日,バルブステムシールの不良でオイル下がりが発生したため、走行中にオイルプレッシャー低下警告灯がメーターパネル内に点灯した。オイルゲージをチェックしたところ、下限を示すマーク位置から更に３ｃｍほど下までしかオイルが入っておらず焼付き直前の状態になっていた。
166,2022年02月01日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,レネゲード,2019年09月,不明,3BA-BU13,55282328,エンジン,不明,交差点て停車する際などにエンストすることがある。再始動操作をすることで走行再開は出来るが、年間で５～６回発生しており、ディーラーへ相談しても不具合が解消しない。
167,2022年02月01日,茨城,ＨＰ,スズキ,クロスビー,2018年02月,"36,000 Km",DAA-MN71S,K10C-WA05A,動力伝達,不明,パドルシフトスイッチの不良により、パドルを操作してもシフトダウンが出来なくなった。
168,2022年02月01日,三重,ＨＰ,ニッサン,ＲＯＯＸ,2020年08月,"6,383 Km",5AA-B44A,BR06-SM21,制動装置,２０２１年１２月２２日（その他数回）,上り下り坂の多い通勤道路で数回に渡りブレーキペダルが重くなり効かない時がある。一回ブレーキペダルを踏み、一度足を放してもう一度踏み込むとブレーキがかかる。
169,2022年02月01日,福井,ＨＰ,スズキ,エブリイ,2018年03月,"16,800 Km",HBD-DA17V,R06A,乗車装置,新車購入当初から,シート位置に対してハンドル位置が左に寄っている。 さらにハンドル位置に対してブレーキペダル位置がさらに左にあるため、まっすぐに座る事が出来ず、 左斜め向きに座る感じになる。
170,2022年02月01日,兵庫,ＨＰ,スバル,レヴォーグ,2021年03月,"3,000 Km",4BA-VN5,CB18,制動装置,２０２１年１２月１９日。,高速道路の本線上料金所が撤去された場合、アイサイトＸのツーリング機能を起動した状態で当該場所の本線を通過すると、前方には車両も障害物もないのに突然自車が急減速する。
171,2022年02月01日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ルノー,キャプチャー,2014年06月,"106,600 Km",ABA-2RH5F,H5F,動力伝達,不明,ＥＤＣ（ＤＣＴ）搭載車で、ギアが１速になるとき等に大きなショックが有り、停止状態に近くなる症状と、１速やリバースに入らない症状が出た。ディーラーでミッション関連部品の交換を行ったところ、ギアが入らない症状は解消されたが、大きなショックが発生する症状が解消しない。
172,2022年02月01日,高知,ﾌﾘｰﾀﾞｲｱﾙ,日野,デュトロ,2018年02月,"55,000 Km",TKG-XZU685M,N04C,排ｶﾞｽ･騒音,去年の暮れ,走行中にエンジンチェックランプが点灯し、エンジン出力が出なくなった。整備工場に相談したところ、燃料系やＮＯｘセンサーのエラーが検出され、燃料フィルターを交換したところ、エンジンの出力不良は解消したが、チェックランプが再点灯したため、ＮＯｘセンサーの交換を行うことになった。
