番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
106,2021年02月19日,岡山,ＨＰ,アウディ,Ａ４セダン,2019年06月,"12,000 Km",DBA-8WCYRF,CYR,制動装置,半年前から,高速道路を８０ｋｍ／ｈくらいで走行中に、前後に車が全くいないにも関わらずアウディプレゼンスが誤作動し、危険を察知したとかで、急ブレーキがかかった。この他、信号待ちでの危険察知機能によるシートベルトの締めつけ。スーパー等の駐車場に止める際の急ブレーキ。一般道路で車間距離を開けているにもかかわらず危険を察知しての急ブレーキなどの不要作動が発生している。
107,2021年02月19日,宮崎,ＨＰ,トヨタ,ＲＡＶ４,2020年01月,不明,6BA-MXAA54,M20A,車枠・車体,雨天時,ルーフレールからの雨漏りにより、雨天時又は洗車時にＡ・Ｃピラーに雨染みが発生した。
108,2021年02月18日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＣＬＳ３５０,2005年05月,"59,000 Km",DBA-219356C,272,エンジン,不明,エンジンのバランスシャフトギアが摩耗し、点火時期がずれたため、エンジンチェックランプが点灯した。
109,2021年02月18日,宮城,24時間電話,スバル,レガシィアウトバック,2016年10月,"41,969 Km",不明,不明,車枠・車体,２０２１年２月１６日,強風時に、７０ｋｍ／ｈほどで対向車とすれ違ったところ、ボンネットが一段上がった。
110,2021年02月18日,岩手,ＨＰ,ジープ,ラングラー,2021年02月,500 Km,3BA-JL20L,N,保安灯火,２０２１年２月１６日,高速道路走行中に、ヘッドライト部分に雪が積り、視界がゼロになった。
111,2021年02月18日,青森,ＨＰ,ＢＭＷ,ミニクーパーＳ,2012年01月,"84,907 Km",DBA-SV16,N18B16A,燃料装置,２０２０年９月６日,高圧燃料ポンプ（ハイプレッシャーポンプ）の不良により、赤信号で停止するため、アクセルペダルから足を離し、フットブレーキをかけてゆっくり停止線まで行った際に突然車体がガタガタと揺れ、エンジンが停止した。
112,2021年02月18日,東京,ＨＰ,日野,レンジャー,2020年02月,"62,435 Km",2KG-FD2ABG,A05C,その他,新車より,２００リットルタンク搭載車で、燃料が少なくなり給油ランプが点灯して給油をすると、１３０リットルくらいしか入らない。
113,2021年02月18日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴェルファイア,2015年06月,"39,000 Km",DBA-AGH30W,2AR,動力伝達,２０２１年２月１６日,ＣＶＴの不良により、エンジンの動力が伝達されなくなり、エンジンが空回りするようになった。
114,2021年02月18日,神奈川,ＨＰ,トヨタ,ランドクルーザープラド,2004年10月,"69,000 Km",TA-VZJ120W,5VZ,車枠・車体,２０２０年始め,パールホワイト色塗装の車で、ぶつけてないのにあちこち塗装が剥がれ始めた。
115,2021年02月18日,神奈川,ＨＰ,ルノー,メガーヌ　Ｒ．Ｓ,2018年10月,不明,ABA-BBM5P,M5P,エンジン,２０２１年１月３１日,高速道路を走行中に　警告音とともにメーターに”Ｅｎｇｉｎｅ　ｆａｉｌｕｒｅ　ｈａｚａｒｄ＂と表示され、同時にアクセルが反応しなくなり、惰性で路肩に流れ着いた。
116,2021年02月18日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2013年10月,"198,700 Km",DAA-GP5,LEB-H1,動力伝達,不明,積載車（ローダー車）で当該車両を搬送し、目的地でおろすためにローダー車の荷台を降ろし始めたところ、荷台が斜めになったところで当該車両のパーキングロックが外れて車が流れ出し、後部のあおりにぶつかった。
117,2021年02月18日,栃木,ＨＰ,ニッサン,セレナ,2014年08月,"64,500 Km",DAA-HC26,MR20-SM23,動力伝達,２０２１年１月２０日,６６０００ｋｍでＣＶＴを丸ごと交換。その後２３０００ｋｍ走ったところでＣＶＴから異音が発生した。
118,2021年02月18日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,その他,パイオニアカーナビゲーション,不明,不明,-,不明,装置その他,不明,パイオニア製のカーナビにおいて、耐電圧が他社製品に比較して低く設定されており、車両からの最大入力電圧に即していない。
119,2021年02月18日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2014年12月,"56,000 Km",DBA-T32,MR20,動力伝達,２０２１年１月３日,ＣＶＴの不良により、異音や激しい振動が発生し、走り出せなくなった。
120,2021年02月18日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ロッキー,2020年02月,不明,5BA-A200S,1KR,動力伝達,不明,チェンジレバーの動きが悪く、ＰレンジからＤレンジに動かす際に入りづらいことがある。
121,2021年02月18日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ロッキー,2020年02月,不明,5BA-A200S,1KR,エンジン,不明,エンジンのかかりが悪いことがあり、始動するのに２秒くらいのタイムラグが生じることがある。
122,2021年02月18日,大阪,ＨＰ,メルセデス・ベンツ,ＧＬＣ２２０ｄ,2017年06月,"60,000 Km",LDA-253905C,651,かじ取り,購入時より（特に寒冷時）,ハンドルを８～９割切った状態でゆっくり走るとガコガコと前輪部分から大きな振動が出る。
123,2021年02月18日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸカスタム,2018年04月,不明,DBA-JF3,S07B,乗車装置,不明,運転席座面の側面が裂けて破ける。
124,2021年02月18日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2017年03月,"19,400 Km",DAA-GFC27,MR20-SM24,制動装置,不明,エマージェンシーブレーキ搭載車とされているが、前方に障害物が近づいても警報ひとつならず、自動ブレーキも作動しない。
125,2021年02月18日,広島,ＨＰ,マツダ,デミオ,2014年10月,"60,000 Km",LDA-DJ5FS,S5,その他,２年ほど前から,マツダコネクトのディスプレイが故障し、タッチしていないのに、タッチしているような誤動作をする。
126,2021年02月17日,神奈川,ＨＰ,フォルクスワーゲン,パサート　ヴァリアント,2017年03月,"21,191 Km",DBA-3CCZE,CZE,エンジン,２０２１年２月１日,クーラントポンプより冷却水漏れを発見した。
127,2021年02月17日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,トール,2017年02月,"30,000 Km",DBA-M900S,1KR,その他,不明,ブロアモーターから「キー」という異音が出た。
128,2021年02月17日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2016年04月,"34,000 Km",DAA-MR41S,R06A-WA04A,制動装置,不明,バッテリーの電圧低下で「自動ブレーキ一次機能停止」と表示が出た。
129,2021年02月17日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2016年04月,"34,000 Km",DAA-MR41S,R06A-WA04A,動力伝達,不明,車検の際、トランスファーからオイルが滲んでいるのが確認された。
130,2021年02月17日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ルークス,不明,不明,4AA-B45A,BR06-SM21,乗車装置,新車購入当初から,前席の側面、ダッシュボードの上や運転席側のペットボトル入れに傷があった。後部座席下が錆びていた。
131,2021年02月17日,兵庫,ＨＰ,ホンダ,ＶＥＺＥＬ,2014年07月,"57,012 Km",DAA-RU3,LEB-H1,制動装置,２０２１年２月１９日,駐車場に停めた車に乗ろうとしたところ、パーキングブレーキの警告灯が出て解除出来なくなり、動かせなくなった。
132,2021年02月17日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｘ３,2020年02月,"3,000 Km",LDA-TX20,B47D20A,保安灯火,新車購入から数か月後,追い越し中、ライト・インパネ表示・カーナビ等が一斉に消灯し、１０秒ほどで再起動した。「異常が起こりました」という表示が出た。
133,2021年02月17日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,アクシスＺ,2020年06月,不明,2BJ-SED7J,E31BE,乗車装置,不明,後席用ステップが車体からはみ出すので、服に引っかかる。
134,2021年02月17日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,アクシスＺ,2020年06月,不明,2BJ-SED7J,E31BE,その他,不明,燃料計の不良により、ガソリンを半分入れたところで満タン表示になった。
135,2021年02月17日,福岡,ＨＰ,ダイハツ,タントカスタム,2014年01月,"26,900 Km",DBA-LA600S,KF,動力伝達,２０１９年,ＣＶＴからオイルが漏れた。
136,2021年02月17日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2012年02月,"34,000 Km",DBA-LA300S,KF,車枠・車体,不明,ボンネット支持棒が引っかける爪が短いために、風が吹くとすぐ外れる。
137,2021年02月17日,宮崎,ＨＰ,スバル,エクシーガ,不明,不明,YA5,EJ20,保安灯火,２０２０年１２月２０日,リフレクターの反射板が焼け、ロービームの光量が不足するようになった。
138,2021年02月16日,青森,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフトゥーラン,2012年03月,"27,100 Km",DBA-1TCAV,CAV,動力伝達,２０２１年２月,ＤＳＧ（自動変速機）の不良により、エンジンチェックランプが点灯した。
139,2021年02月16日,神奈川,ＨＰ,ニッサン,フェアレディＺ,不明,"62,000 Km",Z34,不明,かじ取り,２０２０年１２月２８日,ステアリングロックの不具合により、バッテリー交換後に車が反応しなくなった。
140,2021年02月16日,神奈川,ＨＰ,ＢＭＷ,Ｘ１　１８ｄ,2016年09月,"81,900 Km",LDA-HT20,B47C20A,乗車装置,２０２１年２月１５日,リアゲートが勝手に開いていた。
141,2021年02月16日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2011年02月,"41,400 Km",DBA-E11,HR15,車枠・車体,２０２１年２月１２日発見,ワイパーカウルトップグリルが取り付け部から外れて落ちてくる。
142,2021年02月16日,愛知,ＨＰ,トヨタ,ハリアー,不明,不明,DBA-ASU60W,不明,車枠・車体,２０２０年１２月,フロントグリルの鷹のマーク周辺内側に横傷が多数発生した。
143,2021年02月16日,福井,ＨＰ,三菱,ふそうキャンター,2014年02月,"17,382 Km",TKG-FGB70,4P10,燃料装置,２０１９年７月２５日,燃料ポンプコネクタが溶損し、セルを回してもエンジンが掛からなくなった。
144,2021年02月16日,福井,ＨＰ,ダイハツ,ムーヴコンテ,2008年10月,"98,851 Km",DBA-L585S,KF,エンジン,２０２０年３月２日,エンジンオイル消費が激しい。
145,2021年02月16日,福井,ＨＰ,三菱,ふそうキャンター,2013年01月,"135,490 Km",TKG-FBA60,4P10,燃料装置,２０１８年１０月１２日,燃料ポンプコネクタが溶損し、セルを回してもエンジンが掛からなくなった。
146,2021年02月16日,福井,ＨＰ,ダイハツ,ムーヴカスタム,2007年01月,"120,000 Km",CBA-L185S,KF,エンジン,２０１８年８月２日,エンジンオイル消費が激しい。
147,2021年02月16日,福井,ＨＰ,三菱,ふそうキャンター,2013年12月,"206,029 Km",TKG-FBA20,4P10,燃料装置,２０２０年１１月１７日,燃料ポンプコネクタが溶損し、セルを回してもエンジンが掛からなくなった。
148,2021年02月16日,広島,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2015年10月,"30,140 Km",DBA-JF1,S07A,エンジン,２０２１年２月,信号待ちで停まった際、アイドリングストップから発進しようとしたときに警告灯が点滅してエンジンが停止した。
149,2021年02月16日,福岡,ＨＰ,ニッサン,セレナ,2014年03月,"86,100 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２０年５月,ＣＶＴの不良により、アクセルペダルを踏んだ際にギアが切り替わってない様子で前後にガタガタ揺れる。
150,2021年02月16日,佐賀,ＨＰ,トヨタ,エスティマ,2012年11月,"125,000 Km",DBA-ACR50W,2AZ,かじ取り,２０１４年４月,低速走行時や多少荒れたアスファルト上を走行時、ステアリングコラム付近よりカタカタと異音が出るとともにハンドルが振動する、ハンドルがとられる事がある。
151,2021年02月16日,沖縄,ＨＰ,ニッサン,セレナ,2012年11月,"93,000 Km",DAA-HC26,MR20-SM23,電気装置,今月初め頃,オルタネーターの故障によりエンジン始動時や運転時に異音が出るようになった。
152,2021年02月15日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ３,2019年11月,不明,6BA-BP5P,P5,エンジン,２０２１年２月８日,エンジン停止直前にエンストした。
153,2021年02月15日,山形,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフヴァリアント,2014年06月,"49,000 Km",DBA-AUCHP,CHP,保安灯火,２０２１年２月１４日,ドアミラーの鏡面が脱落した。
154,2021年02月15日,長野,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,Ｗｉｌｌ　Ｖｉ,2001年09月,"198,400 Km",TA-NCP19,2NZ,エンジン,不明,水温が約７０度以上での中負荷走行時（車速３０ｋｍ／ｈ以上）において、アクセルペダルを離しても後ろから押されるように加速し、その現象が継続する。
155,2021年02月15日,富山,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,９６０,1996年07月,"80,000 Km",E-9B6304E,B6304,車枠・車体,２０２１年１月４日,トランクのダンパーが弱く、勝手に閉まってきたため頭を負傷した。
156,2021年02月15日,富山,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,９６０,1996年07月,"80,000 Km",E-9B6304E,B6304,エンジン,不明,ラジエーターが水漏れした。
157,2021年02月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００,2016年09月,"34,129 Km",RBA-205042C,274,かじ取り,２０２１年２月７日,ステアリングのオートチルト機能が故障し、ハンドルが上がらなくなった。
158,2021年02月15日,千葉,ＨＰ,ＢＭＷ,Ｘ２,2020年09月,不明,3DA-YK20,B47C20B,エンジン,２０２１年２月１３日,洗車のために車庫から出し、洗車後エンジンが始動しなくなった。
159,2021年02月15日,埼玉,ＨＰ,ホンダ,ＣＢＲ２５０ＲＲ,2020年10月,"1,200 Km",2BK-MC51,MC51E,車枠・車体,納車して半年未満,納車して半年も経過していないのにも関わらず、カウル（外装）とフレームの塗装が剥離してしまった。
160,2021年02月15日,静岡,ＨＰ,カワサキ,Ｎｉｎｊａ　Ｈ２,2016年08月,"36,000 Km",ZXT00N,ZXT00NE,エンジン,２０２１年２月１３日,エンジンのインテークバルブがコッター溝から破断し、エンジンブローに至った。
161,2021年02月15日,京都,ＨＰ,ニッサン,エルグランド,2011年03月,"53,903 Km",DBA-TE52,QR25,動力伝達,２０２０年１１月、２０２１年１月,ＣＶＴの不良により、高速道路を２時間半走行中に上り坂に差し掛かった際、エンジンの回転数は増えるが、スピードが出なくなり坂を登らなくなった。
162,2021年02月15日,兵庫,ＨＰ,マツダ,デミオ,2015年01月,"55,800 Km",DBA-DJ3FS,P3,保安灯火,２０２１年１月１３日,ウォッシャーポンプから液漏れが発生した。
163,2021年02月14日,北海道,ＨＰ,トヨタ,ヴォクシー,2015年02月,"72,000 Km",DBA-ZRR85W,3ZR,エンジン,２０２０年１２月,コンティニュアスリバリアブルバルブコントローラーの故障により、突然エンジン警告灯が点灯し、エンジン回転が上がらなくなった。
164,2021年02月14日,秋田,ＨＰ,スバル,エクシーガ,2012年07月,"69,300 Km",DBA-YA5,EJ20,動力伝達,２０２１年１月から週３．４回,２から３速に変わる時にニュートラル状態になり、エンジン回転数が上昇した後、衝撃と共に変速する。
165,2021年02月14日,新潟,ＨＰ,フォルクスワーゲン,パサートヴァリアント,2013年07月,"52,000 Km",DBA-3CCAX,CAX,動力伝達,２０２１年２月,ミッション内部のシフトフォークスリーブが破損したため、ギアをＤからＲに入れたが後退しなくなった。更にＲからＤに入れたが前進も出来なくなった。メータパネルには故障を示すスパナマークが点滅下し、異常を示す英語のメッセージが表示され、エンジンはかかっているがアクセルペダルを踏むとエンジンの回転だけ上がった。
166,2021年02月14日,石川,ＨＰ,ＢＭＷ,１１６ｉ,2013年11月,"37,281 Km",DBA-1A16,N13B16A,エンジン,２０２１年１月,「ドライブトレーン」の警告が表示され、駐車後エンジンがかかりにくくなった。
167,2021年02月14日,千葉,ＨＰ,スズキ,アルトワークス,2018年01月,"31,100 Km",DBA-HA36S,R06A,車枠・車体,２０１８年２月,ダッシュボードの取り付け部の強度不足により、ダッシュボード右側が下り、ピラーとの間に隙間が出来た。
168,2021年02月14日,茨城,ＨＰ,ダイハツ,タフト,2020年10月,不明,5BA-LA900S,KF,排ｶﾞｽ･騒音,２０２０年１０月から,エンジンの回転数が８００ｒｐｍから２０００ｒｐｍの間でバタバタバタとチャコールキャニスターの動作する大きい音が室内に響く。
169,2021年02月14日,愛知,ＨＰ,スバル,フォレスター,2018年09月,"30,000 Km",5AA-SKE,FB20-MA1,エンジン,２０２１年１月３１日,ショッピングセンターに入ろうと、ゆっくり左折したところ、突然アイサイト視界不良やＶＤＣなどの警告表示が点灯し、エンストした。シフトをパーキングに戻して下さいとの表示が出て、エンジンを再始動させることになった。
170,2021年02月14日,兵庫,ＨＰ,スズキ,アルトワークス,2016年06月,"30,800 Km",DBA-HA36S,R06A,車枠・車体,不明,ダッシュボード固定部分が作りが悪く、破損してダッシュボードが下がり、Ａピラーカバーとダッシュボードにかなりの隙間が開く。
171,2021年02月14日,大分,ＨＰ,ニッサン,セレナ,2014年01月,"79,000 Km",DAA-HFC26,MR20-SM23,動力伝達,ディーラー中古車で２０１７年購入後すぐ,ＣＶＴの不具合により、低速域でノッキングのように振動する。（停車時は異常なし）
172,2021年02月14日,沖縄,ＨＰ,ホンダ,フィットハイブリッド,2013年12月,"96,500 Km",DAA-GP5,LEB-H1,動力伝達,２０２０年２月,上り坂渋滞で、ブレーキ・アクセル操作を繰り返していたところ、トランスミッション高温の警告灯が表示され、走行不能になった。
173,2021年02月14日,沖縄,ＨＰ,ホンダ,フィットハイブリッド,不明,不明,DAA-GP5,不明,車枠・車体,２０２０年６月,助手席後部、運転席の足元に雨水が浸入し、溜まる。
174,2021年02月13日,北海道,ＨＰ,ホンダ,オデッセイ,2004年04月,"117,200 Km",ABA-RB2,K24A,動力伝達,２０２１年２月１０日午後８時頃,走行中に突然ドライブシャフトが抜けたため、右前輪のボールジョイントが外れてタイヤがフェンダーにぶつかる状態になり、フェンダーが大きく破損して走行不可になった。
175,2021年02月13日,山形,ＨＰ,ニッサン,セレナ,2014年07月,"79,622 Km",DBA-FNC26,MR20,電気装置,２０２１年２月,オルタネーターの不良により、エンジンから異音がして、車内がゴムが焼けたような異臭がした。メーターパネルのエンジンのマークが表示された。
176,2021年02月13日,新潟,ＨＰ,トヨタ,シエンタハイブリット,2018年03月,"50,000 Km",DAA-NHP170G,1NZ-2LM,乗車装置,２０２１年２月１２日,スライドドアのロアレール内に小石が入り込む為、開閉時に異音（ジャリジャリ音）や閉め時に小石が挟まりドア下側のみ閉まりきらない。
177,2021年02月13日,東京,24時間電話,フォルクスワーゲン,ゴルフＲ,不明,"20,000 Km",ABA-AUCJ,不明,エンジン,不明,３０ｋｍ／ｈからパドルシフトを使ってシフトダウンをし、エンジンがブリッピングをすると、エンジンの回転が上がり過ぎて、意図しない加速をする。
178,2021年02月13日,神奈川,ＨＰ,ホンダ,Ｎ－ＢＯＸカスタム,2014年04月,"52,000 Km",DBA-JF1,S07A,電気装置,２０２１年１月,ＥＣＵの故障により、エンジンは掛かるがアクセルペダルを踏むとエンジンが止まる。
179,2021年02月13日,千葉,ＨＰ,ＫＹＭＣＯ,エキサイティング４００,2017年05月,"10,000 Km",SK80AE,SK80,エンジン,２０１９年１０月、２０２０年１２月,エンジンが掛からない不具合が立て続けに起こる。１度目の不具合発生時にコンピューターから点火プラグ、エンジンに至るまですべて交換したが再発している。
180,2021年02月13日,岐阜,ＨＰ,ホンダ,ＳＨＵＴＴＬＥハイブリッド,2015年10月,"50,649 Km",DAA-GP7,LEB-H1,制動装置,２０１７年２月、２０２０年１０月,走行中に突然自動ブレーキシステムが作動してブレーキがかかる。
181,2021年02月13日,京都,ＨＰ,トヨタ,ヴェルファイア,2011年10月,"76,000 Km",DBA-ANH20W,2AZ,エンジン,２０２０年１２月,駐車場にバックで駐車しようとした際に突然エンストした。整備工場で確認したところ、バランスシャフトの樹脂製ギア破損と、タイミングチェーンのコマずれが発生していることが判り、エンジン修理が必要となった。
182,2021年02月12日,長野,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2015年01月,"70,124 Km",DBA-JH1,S07A,エンジン,２０２０年１１月,アイドリングストップ後にエンストする。スタートボタンを３回ぐらい押さないとエンジンがかからない。
183,2021年02月12日,東京,ＨＰ,トヨタ,ノア,2007年10月,"96,088 Km",DBA-ZRR70G,3ZR,エンジン,２０２０年８月２８日,高速道路走行中、エンジンから激しい異音がし、爆発音とともにエンジンが停止した。
184,2021年02月12日,神奈川,ＨＰ,ＢＭＷ,７５０Ｌｉ,2011年04月,"109,600 Km",ABA-KB44,N63B44A,エンジン,不明,エンジンの調子が悪い。（エンジンの出力が異常）停車中にクルマが揺れる。
185,2021年02月12日,神奈川,ＨＰ,トヨタ,プリウス,2017年09月,"20,000 Km",DAA-ZVW51,2ZR-1NM,保安灯火,２０２０年１２月,テールランプ内に水が浸入した痕がある。白く曇る。
186,2021年02月12日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ＦＺ１,不明,不明,RN17N,N514E,電気装置,不明,３００００～４００００ｋｍ使用するとジェネレーターコイルが粉砕し、エンジン内部に破片が回ってしまうことでエンジン全体の修理が必要となる不具合があり、この件についてヤマハが部品番号を変えずに樹脂から金属製のジェネレーターケースにするという対策を行っている。
187,2021年02月12日,千葉,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2013年06月,"66,595 Km",DBA-1TCAV,CAV,動力伝達,２０２１年２月１１日,変速機のメカトロニクスよりオイルが漏れ、走行中「オートマチックトランスミッションの故障」の警告灯が点滅した。
188,2021年02月12日,茨城,ＨＰ,トヨタ,ヴォクシー,2010年07月,"100,900 Km",DBA-ZRR70W,3ZR,エンジン,２０１５年,交差点での信号待機後、発進時にタイミングがずれ、エンストや後部からの追突のような衝撃が車体に起きてからの発進となる。
189,2021年02月12日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,アップ,2013年03月,"67,300 Km",DBA-AACHY,CHY,動力伝達,不明,ギアアクチュエーターの不具合により走行中にチェックランプが点灯し、一度停車をしてみたところ、エンジンが止まってしまい、そのまま再始動不能になった。
190,2021年02月12日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,アップ,2012年10月,"54,900 Km",DBA-AACHY,CHY,動力伝達,不明,ギアアクチュエーターの不具合により走行中にチェックランプが点灯し、一度停車をしてみたところ、エンジンが止まってしまい、そのまま再始動不能になった。
191,2021年02月12日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,アップ,2013年07月,"51,400 Km",DBA-AACHY,CHY,動力伝達,不明,変速機の不良により、ギアをＤやＲレンジに入れてアクセルペダルを踏み込んでもエンジンが吹けない。
192,2021年02月12日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,フェアレディＺ,不明,不明,CBA-Z34,VQ37,かじ取り,２０２１年２月１日,電動ステアリングロックの不具合により、ハンドルロックが作動しなくなり、エンジンがかからなくなった。
193,2021年02月12日,京都,ＨＰ,スズキ,スペーシアカスタムハイブリッド,2021年01月,123 Km,4AA-MK53S,R06A,エンジン,不明,朝一番のエンジンのかかり悪く、クランキングをしてエンジンが始動するのに約５秒くらいの時間がかかる。
194,2021年02月12日,兵庫,ＨＰ,ホンダ,ＳＨＵＴＴＬＥハイブリッド,2015年10月,"46,300 Km",DAA-GP7,LEB-H1,制動装置,２０２１年２月,駐車しようとブレーキペダルを踏み込むが全く効かず、前方にある壁（石垣）に衝突した。後のスキャンツール診断で、電動サーボブレーキシステム異常、タンデムモータシリンダ機構的故障の故障コードが検出されたが、事故時にこれらを示すようなテルテール（警告灯）は一切点灯していなかった。
195,2021年02月12日,島根,ＨＰ,ニッサン,デイズルークス,2016年08月,"22,000 Km",DBA-B21A,2B20,保安灯火,２０２１年２月,右ドアミラーの電動開閉が故障し、突然、モーター音のみで動作しなくなった。
196,2021年02月11日,新潟,ＨＰ,ホンダ,フィット,2014年03月,"71,000 Km",DAA-GP6,LEB-H1,動力伝達,２０１９年９月,エンジン始動時にクラッチが擦れ、異音がする。
197,2021年02月11日,長野,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2013年09月,"45,326 Km",DBA-JF1,S07A,動力伝達,２０２１年２月６日,セレクトレバーのボタンを押下しても、Ｐレンジからセレクトレバーが動かない。
198,2021年02月11日,東京,ＨＰ,ホンダ,ＣＲＦ２５０Ｍ,2013年05月,不明,JBK-MD38,MD38E,エンジン,２０１３年５月,走行中、変速のためクラッチを切った際にエンストする。
199,2021年02月11日,千葉,ＨＰ,スズキ,アルトワークス,不明,"126,000 Km",E-HA11S,F6A,エンジン,一週間前,アクセルペダルを踏んでもエンジン回転が上がらず、いきなり上がる。
200,2021年02月11日,茨城,ＨＰ,ニッサン,セレナ,2014年02月,"86,551 Km",DAA-HCF26,MR20-SM23,電気装置,２０１９年頃から,オルタネーターの不良により、異常音が発生した。
201,2021年02月11日,愛知,ＨＰ,ポルシェ,９１１,2018年03月,不明,ABA-991J1,DCK,車枠・車体,２０２０年１２月２８日,一般道を走行中、エンジンルームから煙が発生したため、停車させたところ、エンジン周辺から出火し、炎上した。
202,2021年02月11日,愛知,ＨＰ,ポルシェ,９１１,2018年03月,不明,ABA-991J1,DCK,エンジン,２０２０年１１月,ウォーターポンプの故障により、水温計の警告灯が点灯した。
203,2021年02月11日,佐賀,ＨＰ,ＤＳ,ＤＳ３　クロスバック,2020年03月,不明,3BA-D34HN05,HN05,電気装置,２０２１年１月３１日,エンジンが始動しないとともにディスプレイにすべてのエラーが表示され、すべての機能が使用不可になる。
204,2021年02月11日,宮崎,ＨＰ,ニッサン,セレナ,2013年02月,"126,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年２月,エンジン始動時より発電機付近より高音な異音が発生し、走行中アクセルペダルを踏み込むと更に大きな異音が発生しパワーが出ない。
205,2021年02月10日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2015年04月,"370,000 Km",QKG-FV60VX,6R10,エンジン,不明,ラジエーターに戻るホースから水漏れした。
206,2021年02月10日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2015年04月,"370,000 Km",QKG-FV60VX,6R10,エンジン,２年目、６年目,オイルパンに亀裂が入ってエンジンオイルが漏れた。
207,2021年02月10日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハリアー,2020年07月,"8,000 Km",6AA-AXUH85,A25A-3NM-4NM,保安灯火,不明,ヘッドアップディスプレイのスペースの影響により、フロントのデフロスタがガラスに温風を送る量を少なくしていると思われ、低温時、雪降り時の走行において、運転席のフロントガラス全面に溶けない雪様の物質が広がって視界を塞いでしまうため、視界の確保がたいへん困難になる。
208,2021年02月10日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2015年04月,"370,000 Km",QKG-FV60VX,6R10,車枠・車体,不明,排気管のそばにあるサイドバンパーが腐食して脱落した。
209,2021年02月10日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スイフト,2010年11月,"100,000 Km",不明,不明,エンジン,不明,ハンドルロック不良により、エンジンが始動しない。
210,2021年02月10日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2015年09月,"96,000 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,ＣＶＴの不具合により、高速道路で１００ｋｍ／ｈから７０ｋｍ／ｈに減速したり、エンジン回転数が増えたりした。ＡＵＴＯが点滅したこともある。
211,2021年02月10日,東京,ＨＰ,メルセデス・ベンツ,Ｅ３５０ブルーテック,2012年12月,"40,500 Km",LDA-212026C,CBZ,排ｶﾞｽ･騒音,不明,ＮＯｘセンサーが直ぐに故障し、走行中にチェックランプが点灯する。
