番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
105,2021年09月21日,兵庫,ＨＰ,ポルシェ,９１１,2020年12月,"1,361 Km",3BA-992L30,DKC,排ｶﾞｽ･騒音,２０２１年７月２２日,発進直後、突如としてメーターパネル内に「エンジン制御エラー　走行可能　要整備」と黄色表示が出た。ディーラー入庫時には、アイドリング時の排気音がラフアイドル状態になっていた。
106,2021年09月21日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ１００クリッパー,2015年04月,"78,800 Km",HBD-DR17V,R06A,制動装置,中古車購入直後から,坂道を上るときに４速から３速にシフトダウンした際に、ＡＢＳ警告灯が点灯する。エンジンを切って再始動すると一度警告は消えるが、同じ状況になるとまた再点灯する。
107,2021年09月20日,神奈川,ＨＰ,トヨタ,ＲＡＶ４　ハイブリッド,2020年10月,"18,000 Km",6AA-AXAH54,A25A-3NM-4NM,車枠・車体,２０２１年７月,運転席側のルームランプが脱落しかかっている。
108,2021年09月20日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,コペン,不明,不明,DBA-LA400K,KF,エンジン,２０２１年９月１８日,エンジンがかかっているときに笛を吹いているような異音がしはじめた。ディーラーで確認したところ、修理など作業履歴がないスロットルボディにオーバートルクで締めた跡があると診断された。
109,2021年09月20日,兵庫,ＨＰ,ホンダ,ＳＨＵＴＴＬＥ,2015年06月,"42,800 Km",DBA-GK8,L15B,エンジン,２０２１年９月２０日,アイドリングストップ後にエンジンが再始動せず、交差点で立ち往生した。シフトレバーををＰレンジに入れエンジンをかけ直したらかかった。この時、メーターにはバッテリーのマークとオイルのマークが点灯しシフトレバーをＰレンジに入れるよう表示が出ていた。
110,2021年09月20日,岡山,ＨＰ,フォルクスワーゲン,ゴルフ,2013年03月,"70,000 Km",DBA-1KCBZ,CBZ,動力伝達,２０２１年８月２９日,スーパーの駐車場に止めるためにバックしようとしたところ、エンジン回転数は上がるが、バックギアに入らず、バックできなくなった。「トランスミッションの故障」のワーニングランプが点灯した。
111,2021年09月20日,愛媛,ＨＰ,シトロエン,Ｃ４グランドピカソ,2016年11月,"33,622 Km",LDA-B787AH01,AH01,車枠・車体,２０２１年９月,天窓に付いているサンシェードを開け閉めするつめ部分が突然折れ、勢いよく巻き込まれた。モーターでワイヤーに付いているつめを前後させ開け閉めするが、引っ張る力が強いため、つめが自然に折れた模様。負担がかかるつめ部分は細いプラスチックでできている。
112,2021年09月20日,福岡,ＨＰ,ニッサン,エクストレイル,2016年07月,不明,DAA-HNT32,MR20-RM31,動力伝達,２０１６年７月,一旦停止線で停止して再発進する際や、信号待ちから発進する際、駐車するためにギアをバックに入れた際等において、エンジンの回転に合わせて、キュッという異音が頻発する。
113,2021年09月20日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＭＲ－Ｓ,2007年04月,"115,800 Km",TA-ZZW30,1ZZ,動力伝達,２０２１年８月２１日,シーケンシャルトランスミッション搭載車で、シーケンシャルアクチュエーターポンプの不良が発生し、クラッチに油圧が行かずクラッチが滑ったような症状になり走行不能になった。この際シーケンシャルの異常ランプは点かず警告音のみ鳴る状況であった。
114,2021年09月19日,岩手,ＨＰ,マツダ,ＣＸ－３,2015年05月,"60,000 Km",LDA-DK5AW,S5,電気装置,２０２１年７月,オルタネーターのプーリー破損により走行不能になった。警告音は無かったが、激しい金属音が発生した。
115,2021年09月19日,愛知,ＨＰ,ニッサン,セレナ,2013年08月,"80,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年７月,オルタネーターから異音が発生した。
116,2021年09月19日,兵庫,ＨＰ,メルセデス・ベンツ,Ｃ２００ステーションワゴン,2017年03月,"29,077 Km",RBA-205242,274,緩衝装置,２０２１年９月５日,交差点を右折途中に「車高が下がっています」と表示され、右折後に停車した。確認すると両側前輪の車高が下がっていた。
117,2021年09月19日,広島,ＨＰ,ＢＭＷ,ミニクーパーＤ　ｐａｃｅｍａｎ,2015年04月,"60,000 Km",LDA-RS20,N47C20A,エンジン,２０２１年９月１９日,アイドリング中、バッテリー警告灯が点灯した。異臭と異音がしてボンネットから煙が出始めたため、エンジンを停止し、ボンネットを開けたところ、オルタネーターに繋がるベルトがずれていた。レッカーのために再度エンジンをかけた際には部品が外れる音がしたが、なんとか自走はできた。整備工場で確認したところ、クランクプーリーの内側のゴムが溶けてエンジン内に飛び散り、プーリーは分離していた。
118,2021年09月19日,福岡,ＨＰ,トヨタ,ランドクルーザープラド,2005年05月,"130,000 Km",TA-VZJ121W,5VZ,車枠・車体,２０１８年頃,リアドアのサッシュモール近傍の塗装の浮きが発生し、洗車の際に剥がれ落ちた。そして、その頃を起点としてボンネット、ルーフなど様々な場所で塗膜が浮き始めた。洗車するたびに塗膜が剥がれ落ちる様になり、板金面が見える状態になっている。
119,2021年09月19日,福岡,ＨＰ,メルセデス・ベンツ,Ｃ２００,2014年07月,"47,000 Km",RBA-205042,274,車枠・車体,２０２１年８月,購入間もなくから、パノラミックスライディングルーフの異音があり、時々ディーラーに報告はしていたが、ディーラーで見てもらったところ、パノラミックスライディングルーフの前方固定装置が破損し、消失していた。
120,2021年09月19日,熊本,ＨＰ,ホンダ,フィット　ｅ：ＨＥＶ,2020年07月,"6,878 Km",6AA-GR3,LEB-H5,電気装置,不明,納車後１年足らずでバッテリー上がりの症状が発生し、エンジンが始動不可になった。
121,2021年09月19日,熊本,ＨＰ,ホンダ,フィット　ｅ：ＨＥＶ,2020年07月,"6,878 Km",6AA-GR3,LEB-H5,電気装置,不明,納車後１年足らずでバッテリー上がりの症状が発生し、エンジンが始動不可になった。
122,2021年09月18日,福島,ＨＰ,トヨタ,ハリアー,2018年04月,"24,300 Km",DBA-ASU65W,8AR,燃料装置,２０２１年７月２４日,約１００ｋｍ走行中のアイドリングストップ後、アクセルペダルを踏むも、エンジンが吹け上がらなかった。その後、アクセルペダルを踏み続けた後、数秒後にエンジンが正常に機能した。その後、同様の現象が２回発生した。
123,2021年09月18日,神奈川,ＨＰ,メルセデス・ベンツ,メルセデスＡＭＧ　Ａ４５Ｓ　４Ｍ＋,2020年04月,"10,831 Km",4BA-177054M,139,制動装置,２０２０年５月,サイドブレーキが張り付き、それが外れるにはエンジンをふかして発進状態にしなければならず、サイドブレーキがバキッと外れると急発進状態となるため、フットブレーキを早急に踏む必要がある。
124,2021年09月18日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2016年01月,"50,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年９月,エンジン始動およびアイドリングならびに走行中にオルタネーター、オートテンショナー、プーリーあたりから「ウーン、ウーン」の唸りのような音が発生する。
125,2021年09月18日,愛知,ＨＰ,スバル,レガシィ,2014年02月,"110,172 Km",DBA-BRG,FA20,制動装置,２０２１年８月,マスターバッグの気密低下により、エンジン始動時ブレーキペダルの踏みごたえが固くて踏み込めず、エンジンが始動できない。
126,2021年09月18日,愛知,ＨＰ,ニッサン,セレナ　Ｓ－ハイブリッド,2016年04月,"77,848 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年８月,一般道路を走行中にオルタネーターから異音が発生し、メーターパネル内アイドリングストップマークが点滅した。
127,2021年09月18日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年07月,"40,000 Km",DAA-HFC26,MR20-SM23,車枠・車体,２０１８年７月,ホワイトパール塗装車で、ボンネット、屋根、ドア、Ａピラー、ボンネットの中の塗装が剥がれた。
128,2021年09月18日,京都,ＨＰ,フィアット,フィアット５００　１．２ポップ,2018年10月,不明,ABA-31212,169A4,その他,不明,暑い日の高速走行中、スピードメーターが上がらず、５０ｋｍ／ｈや２０ｋｍ／ｈを指す。
129,2021年09月18日,京都,ＨＰ,フィアット,フィアット５００　１．２ポップ,2018年10月,不明,ABA-31212,169A4,エンジン,納車した１ヶ月以内,走行中に突然エンジンが止まった。
130,2021年09月18日,京都,ＨＰ,フィアット,フィアット５００　１．２ポップ,2018年10月,不明,ABA-31212,169A4,動力伝達,一年以上乗ってから,高速巡航中に突然ニュートラルになりエラー音が鳴った。その場でギアを入れ直し走行した。
131,2021年09月18日,熊本,ＨＰ,トヨタ,ヴォクシー,2014年09月,"59,000 Km",DBA-ZRR80W,3ZR,エンジン,２０２０年２月１５日、２０２１年９月８日,走行中に２度エンストして走行不可能になっている。
132,2021年09月17日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,不明,"80,000 Km",不明,不明,エンジン,不明,走行中にボンネットから発煙した。ロードサービスで見てもらったところ、タイミングベルト切損、オルタネーターの不具合だと言われた。
133,2021年09月17日,秋田,ＨＰ,スバル,レガシィ,2010年09月,"91,495 Km",DBA-BR9,EJ25,制動装置,２０２１年８月,１日程度エンジンを始動しないと、ブレーキペダルが硬くなり、強く踏み込まないとエンジンを始動できない。
134,2021年09月17日,神奈川,ＨＰ,ＢＭＷ,２１８ｉ　ＡｃｔｉｖｅＴｏｕｒ,2015年02月,"44,968 Km",DBA-2A15,B38A15A,動力伝達,２０２１年６月末,ギアをパーキングに入れ、エンジンも完全に停止しての駐車後にエンジンをかけようとしたところ、突然、警告音とともに「車両動き出し注意」の警告表示が出た。誤作動かと思ったが、それ以降、エンジンを始動する度に同じ挙動が続いており、警告は走行中も消えない。
135,2021年09月17日,埼玉,ＨＰ,スバル,レヴォーグ,2014年12月,"25,000 Km",DBA-VM4,FB16,制動装置,２０２１年９月頃,エンジン始動時に踏み込むブレーキペダルが固くなった。
136,2021年09月17日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ダッジ,ナイトロ,2011年06月,"63,000 Km",ABA-KA37,K,制動装置,２０２１年７月２１日,走行中にブレーキに違和感を覚えたため、確認したところ、煙が上がりディスクが真っ赤になっていたので走行を中止した。
137,2021年09月17日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2013年05月,"55,000 Km",DBA-BRM,FB25,保安灯火,不明,パワーウィンドウのボタンを押しても窓ガラスが開閉しなくなった。
138,2021年09月17日,大阪,ＨＰ,ホンダ,ＰＣＸ１５０,不明,"50,000 Km",KF12,不明,エンジン,２０２１年９月１５日,コンピューター制御の不良により、エンジンがかからなくなった。
139,2021年09月17日,広島,ＨＰ,マツダ,アテンザワゴン,2013年06月,"145,000 Km",LDA-GJ2FW,SH,電気装置,２０２１年９月,一般道を４０ｋｍ／ｈ巡航中、前方からパチンと音がした。停車して確認するとオルタプーリーが脱落していた。
140,2021年09月17日,高知,ＨＰ,ニッサン,デイズ,2017年02月,"22,000 Km",DBA-B21W,3B20,緩衝装置,２０１７年０３月から２０２１年０９月にか,新車購入時から後輪足回りより異音がし始め、翌年には前輪からも異音が発生した。
141,2021年09月17日,高知,ＨＰ,ニッサン,デイズ,2017年02月,"22,000 Km",DBA-B21W,3B20,緩衝装置,２０１７年０３月から２０２１年０９月にか,新車購入時から後輪足回りより異音がし始め、翌年には前輪からも異音が発生した。
142,2021年09月17日,高知,ＨＰ,ニッサン,デイズ,2017年02月,"22,000 Km",DBA-B21W,3B20,その他,３年目１０月,車両情報ディスプレイの平均燃費表示が消失した。
143,2021年09月17日,福岡,ＨＰ,日野,プロフィア,2018年04月,"250,000 Km",2PG-FW1AHG,A09C,排ｶﾞｽ･騒音,２０２１年９月２日,ＥＧＲ装置内の冷却水の通り道に破損があり、そこからバルブ内に冷却水が漏れていた。
144,2021年09月16日,富山,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,2014年07月,"52,000 Km",TDG-NKS85AD,4JJ1,燃料装置,２０２１年９月,燃料噴射ポンプのケースが割れていて、燃料が大量に漏れた。
145,2021年09月16日,群馬,ＨＰ,トヨタ,ランドクルーザープラド,2015年10月,"60,800 Km",LDA-GDJ150W,1GD,排ｶﾞｽ･騒音,２０２１年３月頃,アドブルー噴射ポンプ（ユリアポンプ）異常のため、通常よりアドブルーが多く消費される。
146,2021年09月16日,静岡,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2013年01月,"99,000 Km",CBF-VR2E26,QR20,車枠・車体,２０２０年３月～現在　３回,ホワイトパール塗装の車で、車の屋根・フロントガラス回りの塗装がペリペリ剥がれてきた。
147,2021年09月16日,静岡,ＨＰ,ホンダ,フィット,不明,不明,GP1,不明,その他,２０２１年９月１４日,パンク修理のため、タイヤ空気充填用コンプレッサーの電源をシガーライターに繋いだら、ショートして室内が少し焦げた。次の日に確認したら、電源コードの被膜がボロボロ剥がれ落ちた。
148,2021年09月16日,福岡,ＨＰ,ニッサン,セレナ,2015年03月,"59,204 Km",DAA-HFC26,MR20-SM23,エンジン,２０２０年１０月ごろ,時速２５ｋｍ／ｈ位から３０ｋｍ／ｈ位へアクセルペダルをゆっくり踏み込んだ時にノッキングが散発する。
149,2021年09月16日,熊本,ＨＰ,ＢＭＷ,ＢＭＷ３シリーズ,不明,不明,不明,不明,電気装置,２０２１年８月５日,ＤＳＣパルスセンサーの異常により、走行中突然、ＡＢＳ、横滑り防止機能、衝突防止安全機能等の警告灯が点灯した。
150,2021年09月16日,大分,ＨＰ,マツダ,アテンザ,2015年07月,"69,000 Km",LDA-GJ2FW,SH,電気装置,２０２１年７月２５日,高速道路を走行中、エンジン過熱のアラートが出て上り坂で出力の大幅な低下と、速度低下が起きた。
151,2021年09月15日,東京,ＨＰ,ポルシェ,パナメーラＳＥハイブリッド,2015年08月,"46,000 Km",ALA-970CGEA,CGE-JMG300,電動機(モーター),２０２１年９月９日,メーターパネルに赤色警告表示で「ハイブリッドシステム故障安全に停車すること」と表示され、突然エンジンが停止した。非常に交通量多い交差点の手前で発生したため、警察官が駆け付けるまでの間、交通整理を３０分以上行った。
152,2021年09月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｘ３,2018年11月,"11,000 Km",不明,不明,乗車装置,不明,走行中に突然リアゲートのロックワーニングが出る。先週タワーパーキング内において、テールゲートが勝手に開いていたため、車体とタワーパーキング双方に傷をつける物損事故になった。
153,2021年09月15日,神奈川,ＨＰ,メルセデス・ベンツ,Ａ１８０ＳＴＹＬＥ,2021年01月,200 Km,5BA-177084,不明,エンジン,２０２１年３月５日からほぼ毎日,高速道路を走行中、突然前輪からガガガと異音がしてハンドルが重くなり、スピードダウンした。
154,2021年09月15日,埼玉,ＨＰ,スズキ,レッツ,2019年01月,"8,000 Km",2BH-CA4AA,不明,エンジン,２０２１年５月、２０２１年９月１１日,エンジン制御コンピュータの改善対策を受けた車両で、アイドリング時にエンストした。
155,2021年09月15日,茨城,来訪,日野,プロフィア,不明,不明,QKG-FW1EXBG,不明,走行装置,２０２１年７月１３日,高速道路で前後軸左側の車輪が脱落する事故が発生した。
156,2021年09月15日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ソリオ,2019年06月,"29,000 Km",DAA-MA46S,K12C-PB05A,保安灯火,不明,夜間街灯の無い山道を走行中、窓に計器類が反射し、左のドアミラーが見えない。
157,2021年09月15日,静岡,ＨＰ,ニッサン,ジューク,2012年09月,"85,000 Km",DBA-YF15,HR15,動力伝達,２０２１年９月４日,一時停止から発進する際にドンという音がしてアクセルペダルを踏んでも前進しなくなった。クリーピングでの前進もしなかった。
158,2021年09月15日,岐阜,ＨＰ,スバル,フォレスター,2013年01月,"60,465 Km",DBA-SJ5,FB20,走行装置,２０２１年４月,左フロント下部から金属どうしがぶつかる様なカンカンという異音がする様になり、２０２１年９月になって異音がかなり大きくなってきた為、近くのスバルディーラーで点検を依頼した。
159,2021年09月15日,三重,24時間電話,ＢＭＷ,Ｘ１,2013年03月,"96,000 Km",DBA-VL20,N20B20A,乗車装置,２０２１年９月１５日,一般道を走行中メーター内にトランクオープンの警告が点いた。路肩について開閉を確認してみるとトランクが勝手に開いていた。走行すると、また警告が点いてトランクが開いて来る。
160,2021年09月15日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃクラス,不明,不明,不明,不明,エンジン,不明,リコール措置後、走行中にエンスト・ジャダーが起きるようになった。
161,2021年09月15日,岡山,来訪,ホンダ,Ｎ－ＯＮＥ,2014年09月,"64,300 Km",DBA-JG1,S07A,エンジン,２０２１年９月１３日,ターボチャージャーの不良により上り坂で速度が出なくなり、まもなく停止した。
162,2021年09月15日,岡山,ＨＰ,スバル,レヴォーグ,2014年11月,"39,000 Km",DBA-VMG,FA20,制動装置,２０２１年６月頃から,マスターバッグの負圧抜けにより、エンジン始動時にブレーキペダルが固く踏み込めず、スタートボタンが反応しない。
163,2021年09月15日,愛媛,ＨＰ,ＢＭＷ,Ｍ２,2016年05月,"35,000 Km",CBA-1H30,N55B30A,エンジン,２０２１年５月,走行時にドライブトレーンエラーが出て、エンジンストールした。整備工場で確認したところ、タイミングずれによるエンジン破損と診断された。
164,2021年09月15日,熊本,ＨＰ,トヨタ,プリウス,2009年05月,"165,800 Km",DAA-ZVW30,2ZR-3JM,排ｶﾞｽ･騒音,２０１９年９月,ＥＧＲバルブの不良でエンジン始動時に異音、振動が発生し発進できない。
165,2021年09月15日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴィッツ,2014年08月,"110,000 Km",DBA-NSP130,不明,車枠・車体,不明,青色塗装の車で、天井とボンネットだけ塗装がはがれた。
166,2021年09月14日,秋田,ＨＰ,トヨタ,マークＸ　ＧＲＭＮ,2015年08月,"78,000 Km",DBA-GRX133,2GR,車枠・車体,２０２０年８月頃,フロントバンパーの助手席側ヘッドライト下部付近に約１５ｍｍの割れが発生している。
167,2021年09月14日,石川,ＨＰ,ニッサン,セレナ,2018年09月,"36,138 Km",DAA-GFC27,MR20-SM24,電気装置,２０２１年９月,オルタネーターより徐々に唸るような異音がし始めた。
168,2021年09月14日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ａ２５０,2020年09月,不明,5BA-177147M,260,動力伝達,今年の春ごろから,エコモードで走行をしていると、突然突然ギアがニュートラルになり、車が急減速してしまう。Ｄレンジに入れなおすと走行を再開できるが、これまでに１０回くらい再発している。
169,2021年09月14日,千葉,ＨＰ,ニッサン,セレナ,2015年04月,"130,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年９月,オルタネーターから異音が出るようになった。
170,2021年09月14日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ジューク,2018年02月,"9,900 Km",DBA-YF15,HR15,その他,２０２１年９月５日,カメラユニットの故障により、衝突被害軽減ブレーキと車線逸脱防止の警告が点灯した。
171,2021年09月14日,三重,ＨＰ,スズキ,ワゴンＲ,2010年12月,"70,514 Km",DBA-MH23S,不明,その他,２０２１年７月,エアコンユニット内部のエバポレータからエアコンガスが漏れたため、エアコンが全く効かなくなった。
172,2021年09月14日,広島,電話,日野,ブルーリボン,2020年03月,"65,151 Km",2SG-HL2ASBP,A05C-K1,制動装置,不明,制動装置のリレーバルブ内の不具合によりエアー漏れが続いたため走行不能となった。
173,2021年09月14日,広島,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,不明,不明,LDA-DJ5FS,不明,排ｶﾞｽ･騒音,不明,ＤＰＦに関わるリコール措置以降、ＤＰＦの再生頻度が上がり、９５ｋｍ～１４５ｋｍで再生制御が作動するようになったため、実走行燃費が悪化した。
174,2021年09月14日,島根,ＨＰ,スバル,レガシィ,2014年11月,"77,442 Km",DBA-BS9,FB25,制動装置,２０２１年９月１０日,エンジン停止後（８時間程度）再始動時にブレーキペダルの踏みごたえが固くなり強く踏まないとエンジンがかかりにくい。
175,2021年09月14日,岡山,ＨＰ,日野,レンジャー,2020年06月,"19,654 Km",2KG-GX2ABA,A05C,制動装置,２０２１年３月,購入後１年も経たないうちに２回、走行中に前輪のブレーキあたりから白煙があがり、熱によりブレーキ摩耗センサーが溶けた。
176,2021年09月14日,福岡,ＨＰ,三菱,ランサーエボリューションＸ,2008年03月,"98,000 Km",CBA-CZ4A,4B11,動力伝達,１ヶ月前,ミッションシステム（ツインクラッチＳＳＴ）不具合により、エンジン警告灯が点灯し、偶数ギアに変速しなくなった。変速時に大きなショックを伴い奇数ギアしか変速できなくなった。
177,2021年09月13日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,Ｍａｃａｎ,2019年07月,不明,ABA-J1H1,DLH,制動装置,２０２１年９月１０日,前方車両もなく、全く危険ではない状況で衝突被害軽減ブレーキが誤作動し、非常ブレーキがかかった。メーターパネルには衝突警告の表示が出て警告音が鳴った。
178,2021年09月13日,神奈川,ＨＰ,トヨタ,ヴェルファイア,2010年01月,"101,300 Km",DBA-ANH20W,2AZ,車枠・車体,２０２１年９月,パールホワイト（０７０）色塗装の車で車体の右フェンダー部分、ルーフに塗装の浮きと剥がれを確認した。
179,2021年09月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ＶＷ　シャラン１．４　１１０ｋＷ,2012年11月,"94,036 Km",DBA-7NCAV,CAV,エンジン,不明,エンジンを始動した際に異音を確認した。整備工場にて、ウォーターポンプベアリングのガタ付きによるものと診断された。
180,2021年09月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ＶＷ　シャラン１．４　１１０ｋＷ,2012年11月,"94,036 Km",DBA-7NCAV,CAV,乗車装置,不明,電動リアゲートを開け荷物を出し入れした後、電源リアゲートのスイッチを押して閉めようとした。途中まで閉まったところでリアゲートが止まった。確認したところリアゲートに向かって左側のダンパーが外れリアゲートの上側に挟まりリアゲートを変形させていた。
181,2021年09月13日,埼玉,ＨＰ,ニッサン,エルグランド,不明,"32,000 Km",CBA-ME51,不明,保安灯火,２０２１年９月,助手席側スライドドアのガラスネジが脱落し、ガラスが外れそうになった。
182,2021年09月13日,愛知,ＨＰ,スズキ,スペーシアハイブリッドＸ,2018年05月,"25,640 Km",DAA-MK53S,R06A-WA05A,燃料装置,２０２１年９月６日,リコールで燃料蒸発ガスホースと通気配管を対策品に交換修理後、ガソリンが漏れた。
183,2021年09月13日,大阪,ＨＰ,ＢＭＷ,１１６ｉ,2012年06月,"54,734 Km",DBA-1A16,N13B16A,燃料装置,２０２１年７月２５日,燃料ポンプの故障により、高速道路のトンネル内で走行中に警告表示無しにエンジンが止まり、再始動できなくなった。
184,2021年09月13日,兵庫,ＨＰ,ホンダ,ステップワゴン,2012年01月,"41,000 Km",DBA-RK1,R20A,動力伝達,２０２１年８月,ＣＶＴの内部不良により走行中に突然変速表示がＤレンジで点滅した。それ以降、５０ｋｍ／ｈ以上出すと頻発するようになった。発進時が鈍く感じ、その直後に一気に速度が上がる感じがする。
185,2021年09月13日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2013年02月,"70,000 Km",DBA-MH34S,R06A,保安灯火,不明,購入から７年の間に、前照灯が左右とも不点灯になった。ディーラーに見せたところ「水浸入のせいかもしれない」と言われている。
186,2021年09月13日,和歌山,ＨＰ,スバル,ＷＲＸ　ＳＴＩ,2018年10月,"77,500 Km",CBA-VAB,EJ20,保安灯火,２０２１年９月１２日に気づいた,ヘッドライトの黄ばみ防止のハードコートが一部剥がれた。
187,2021年09月13日,岡山,ＨＰ,スバル,フォレスター　ｅ－ｂｏｘｅｒ,2021年04月,"6,500 Km",5AA-SKE,FB20-MA1,電動機(モーター),２０２１年４月,後退時にモーターからエンジンに切り換わった時、加速して危険なため急ブレーキをしている。
188,2021年09月13日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2014年02月,"85,000 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,ＣＶＴの不具合により、高速道路を走行中に加速不良になり、４０ｋｍ／ｈ以上出ない。
189,2021年09月13日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲスティングレー,2012年11月,"56,000 Km",DBA-MH34S,R06A,エンジン,不明,ラジエータファンモータの不良により、駐車場でアイドリングしていたら水温計に赤い表示が出た。
190,2021年09月12日,岩手,ＨＰ,マツダ,ＣＸ－３,2015年10月,"39,000 Km",LDA-DK5AW,S5,緩衝装置,２０２１年９月,駐車場から路上に出る時の段差で左前コイルスプリングが折れた。
191,2021年09月12日,新潟,ＨＰ,三菱,デリカＤ５,2014年05月,"216,140 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２１年９月１１日,エキゾーストマニホールドが割れ、停車時にエアコン吹出口より排気ガス臭がし、ボンネット周辺より発煙した。
192,2021年09月12日,長野,ＨＰ,スバル,エクシーガ２．０ＧＴ,2008年07月,"113,929 Km",CBA-YA5,EJ20,動力伝達,２０２１年８月から週２～３回,変速機のシフトアップのタイミングでエンジン回転数が上昇し、その直後に後ろから追突されたかの様な強い衝撃でシフトが繋がる。警告灯などの表示は無い。
193,2021年09月12日,神奈川,24時間電話,スズキ,アドレスＶ５０,2020年03月,"6,500 Km",CA44A,A404,エンジン,２０２１年８月２３日,走行後、停車するとエンジンが止まり、その場ですぐにかからない。
194,2021年09月12日,千葉,ＨＰ,トヨタ,プリウス,2009年09月,"70,000 Km",DAA-ZVW30,2ZR-3JM,エンジン,２０２１年９月,塗装コード０７０ホワイトパールの塗装で屋根の塗装が剥げた。
195,2021年09月12日,千葉,ＨＰ,スバル,フォレスター,2013年02月,"49,500 Km",DBA-SJ5,FB20,制動装置,２０１７年１１月、２０２１年８月の２回,エンジン停止後、数時間するとブレーキペダルが重くなり、始動が困難になる。
196,2021年09月12日,兵庫,ＨＰ,ニッサン,セレナ,2013年05月,"60,200 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年９月２日,走行時のエンジン音に混ざり、モーター的機械音がしたため停車時に確認したところ、オルタネーターから音がしていた。
197,2021年09月12日,鳥取,ＨＰ,ヤマハ,ＸＶＳ９５０ＣＵ　ＢＯＬＴ－Ｒ　ＡＢＳ,2020年06月,不明,2BL-VN09J,N609E,かじ取り,新車購入から２０００ｋｍ前後走行後,走行中、ハンドルが異常にぶれて危険を感じる。
198,2021年09月12日,大分,ＨＰ,ニッサン,ノート,2014年06月,"75,759 Km",DBA-E12,HR12,エンジン,２０２１年９月４日,一般道を走行中、登坂車線でアクセルペダルを踏み込んだら突然エンジンから異音がし、エンジンが止まりそうになった。その後、５０ｋｍほどで発進できなくなった。
199,2021年09月11日,宮城,ＨＰ,トヨタ,ランドクルーザープラド,2016年02月,"52,000 Km",LDA-GDJ150W,1GD,排ｶﾞｽ･騒音,２０２１年９月２日,半年点検時にアドブルー補充の警告が出たため補充したが、点検翌日より、排気口から視界を遮る位の白煙の発生があり、１０００ｋｍも走らないうちにアドブルー補充警告灯が再点灯した。
200,2021年09月11日,山形,ＨＰ,ＢＭＷ,３２０ｉツーリング,2010年12月,"84,500 Km",LBA-US20,N43B20A,電気装置,２０２１年５月頃,助手席前側ドアを開けようとドアアウターハンドルを触ったら、熱くなっていて触れなかった。熱くなってからドアの開閉がリモコンでしかできなくなった。ディーラーでドアハンドル内側でのショートと診断された。
201,2021年09月11日,神奈川,ＨＰ,ホンダ,フィット,2014年01月,"25,300 Km",DAA-GP6,LEB-H1,緩衝装置,２０２１年７月１０日,ドアを閉めた際に、後部サスペンション上部にショックアブソーバーのダストブーツが脱落した。
202,2021年09月11日,埼玉,ＨＰ,ニッサン,セレナ,2015年04月,"84,200 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年９月１０日,通常通り走行は出来るがエンジンルームから異音がした。ディーラーでオルタネータープーリーの異音と診断された。
203,2021年09月11日,栃木,ＨＰ,ニッサン,ルークス,2011年11月,"51,000 Km",DBA-ML21S,K6A,その他,２０２１年７月頃,国３７６５でエアコンのリコールを済ませた車両でエバポレーターからエアコンガスが漏れた。
