番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
106,2019年06月19日,沖縄,ＨＰ,ダイハツ,ムーヴ,2008年06月,"93,000 Km",DBA-L175S,KF,エンジン,２０１９年５月２０日,エンジンオイルの消耗が著しく、減りが早い。アクセルを急に開くとマフラーから白煙が発生し、焼けた異臭がする。
107,2019年06月18日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸカスタム,2018年01月,"18,000 Km",DBA-JF4,S07B,エンジン,２０１９年４月,走行中にエンジンの警告灯点灯し、アクセルペダルを踏んでも加速しない。
108,2019年06月18日,青森,ＨＰ,ホンダ,ステップワゴンスパーダ,2019年04月,300 Km,DBA-RP4,L15B,その他,２０１９年５月,エアコンの後部座席側ダクト接続部分に使われているゴムリングがめくれていたため、ガスが漏れてエアコンが効かなくなった。
109,2019年06月18日,東京,ＨＰ,トヨタ,プリウス,2007年02月,"78,000 Km",DAA-NHW20,1NZ-3CM,動力伝達,２０１９年６月１５日（土曜日）午後９時頃,一般道路を走行中、ＭＩＤ画面の充電状況が突如満充電表示（バーグラフが黄緑色）となり、エンジンが高回転になりアクセル操作が不能となった。
110,2019年06月18日,千葉,ＨＰ,トヨタ,ヴァンガード,2008年10月,"77,800 Km",DBA-ACA33W,2AZ,車枠・車体,２０１９年６月１８日,フロントフェンダー先端部の左右に塗装剥がれがあり、日に日に広がっている。他に給油口にも同様な塗装剥がれがあり、爪で簡単に塗装がペリペリと剥がれたため、自分でタッチアップをしたが、現在も剥がれが広がっている。
111,2019年06月18日,埼玉,ＨＰ,トヨタ,ヴェルファイア,2013年11月,"100,042 Km",DBA-ANH20,2AZ,エンジン,２０１９年６月１３日,カムシャフトタイミングギヤ（樹脂製）が破損して砕け、ストレーナーに詰まってエンジンが焼き付きを起こしため、一般道を走行中に異音の発生と、オイルランプが点灯してエンジンが停止した。再始動をしたが、再びエンジンが停止し、その後はエンジンがかからなくなった。
112,2019年06月18日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,シエンタ,2018年10月,不明,6AA-NHP170G,1NZ-2LM,乗車装置,不明,ピラーにあるシートベルトの穴から冷風が漏れてくる。
113,2019年06月18日,三重,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ステラ,2013年05月,"31,000 Km",DBA-LA100F,KF,制動装置,不明,ＡＢＳのアクチュエーターユニットが内部で断線し、ブレーキ関係の警告灯が全て点灯する。
114,2019年06月18日,大阪,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ　７,2012年06月,"66,043 Km",DAA-KX44,N63B44A-K210,かじ取り,２０１７年６月６日入庫,パワーステアリングポンプからオイルが漏れた。
115,2019年06月18日,大阪,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ　７,2012年06月,"66,043 Km",DAA-KX44,N63B44A-K210,排ｶﾞｽ･騒音,２０１７年６月６日入庫,ブローバイホース（両バンク）からエンジンオイルが漏れた。２０１７年６月６日入庫
116,2019年06月18日,大阪,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ　７,2012年06月,"66,043 Km",DAA-KX44,N63B44A-K210,エンジン,２０１７年６月２３日入庫,クーラントホースクイックカプラー抜けにより、駆動システム異常のメッセージが出た。このメッセージが出た後からエアコンが効かなくなった。
117,2019年06月18日,大阪,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ　７,2012年06月,"66,043 Km",DAA-KX44,N63B44A-K210,電気装置,２０１７年８月１７日入庫,イグニッションコイルの不良により、出力低下の警告が出た。
118,2019年06月18日,大阪,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ　７,2012年06月,"66,043 Km",DAA-KX44,N63B44A-K210,エンジン,２０１７年６月６日入庫,ターボチャージャークーラントパイプより冷却水が漏れた。
119,2019年06月18日,大阪,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ　７,2012年06月,"66,043 Km",DAA-KX44,N63B44A-K210,電気装置,２０１３年２月５日入庫,モーターエレクトロニクス異常により警告灯が点いた。
120,2019年06月18日,大阪,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ　７,2012年06月,"66,043 Km",DAA-KX44,N63B44A-K210,エンジン,２０１９年６月１４日入庫,車検時の点検で、Ｖバンク間の補助ウォーターポンプ等から冷却水の漏れが確認された。
121,2019年06月18日,大阪,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ　７,2012年06月,"66,043 Km",DAA-KX44,N63B44A-K210,エンジン,２０１９年６月１４日入庫,車検時の点検で、Ｖバンク間の補助ウォーターポンプ等から冷却水の漏れが確認された。
122,2019年06月18日,大阪,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ　７,2012年06月,"66,043 Km",DAA-KX44,N63B44A-K210,エンジン,２０１９年６月１４日入庫,車検時の点検で、エンジンオイルパン下側ガスケットの不良により、エンジンオイルが漏れているのが発見された。
123,2019年06月18日,大阪,ＨＰ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ　７,2012年06月,"66,043 Km",DAA-KX44,N63B44A-K210,エンジン,２０１７年６月６日入庫,ターボチャージャークーラントパイプより冷却水が漏れた。
124,2019年06月18日,沖縄,ＨＰ,スズキ,ワゴンＲ,2010年02月,"88,774 Km",DBA-MH23S,K6A,保安灯火,２０１９年６月,左のミラーが開かない。音が出る。
125,2019年06月17日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2016年12月,不明,DBA-LA150S,KF,エンジン,２０１８年１２月～２０１９年３月,寒い時期に、エンジン始動するとガラガラ異音がする。
126,2019年06月17日,東京,24時間電話,スズキ,エブリイバン,2017年03月,不明,EBD-DA17V,R06A,制動装置,２０１９年４月２７日,走行中に左後輪ドラムブレーキの自動調整装置のクリップが欠けて、ドラム内に落下したため、ガリガリガリと異音が発生した。
127,2019年06月17日,東京,ＨＰ,ポルシェ,９１１カレラ,2013年08月,"20,000 Km",ABA-991MA103,MA103,保安灯火,２０１９年４月,ガソリンスタンドで洗車時に、フロントガラスとボディーの接着しているゴムのモールが溶け出していることを指摘された。
128,2019年06月17日,大阪,ＨＰ,トヨタ,クラウンマジェスタ,2014年12月,"65,070 Km",DAA-GWS214,2GR-1KM,燃料装置,２０１９年６月７日,燃料ポンプの不良により、突然警告音が鳴り、メーターパネルにハイブリッド機能トラブルの表示がされた。路肩に寄せて低速移動したが、その後エンジンが停止した。
129,2019年06月17日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ４,2011年02月,"54,180 Km",ABA-8KCDNA,CDN,エンジン,不明,４００ｋｍで１リットルのエンジンオイル消費する。
130,2019年06月17日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,その他,トヨタ純正ナビ,不明,不明,NSZA-X64T,不明,装置その他,不明,トヨタ・プリウスに装着した純正ナビゲーションで、車の電源をオフにしても、ナビの電源がしばらく落ちないことが有る。
131,2019年06月16日,東京,ＨＰ,ニッサン,エクストレイルハイブリッド,不明,不明,DAA-HNT32,不明,動力伝達,２０１９年６月１５日,ブレーキペダルから足を放した時に、クリープで車が前に進まなかったため、アクセルペダルを踏み込んだところ、突然クラッチが繋がり、車が急発進した。
132,2019年06月16日,東京,ＨＰ,ニッサン,ティーダ,2010年01月,"75,000 Km",DBA-C11,HR15,エンジン,２０１９年６月,赤信号で停止しようとした際、いきなりセルが回りっぱなしになった。エンジンを切り、ギアをＰに入れて再始動をした後は何事もなく動いた。１週間後、同じ状況になり、同じ様にエンジンをかけなおしたら動いたが、駐車場に入れた際にエンジンが止まった。
133,2019年06月16日,神奈川,ＨＰ,スバル,レガシィ,2009年06月,不明,DBA-BR9,不明,動力伝達,２０１８年１２月,発進時に１速から２速や、２速から３速に切り替わる時に１度ニュートラルに入った感じになり、空ぶかし状態で変速されるため、後ろから蹴飛ばされた感じになり、思った様に加速出来ないために後続車に追突され、頭部を負傷した。
134,2019年06月16日,千葉,ＨＰ,スズキ,アルトエコ,2014年10月,"29,000 Km",DBA-HA35S,R06A,その他,２０１９年６月１１日,エアコンのエバポレーターの不良により、ガス及びオイル漏れし、コンプレッサが焼き付いたため、走行中にエアコンが冷えなくなり、エアコン吹き出し口から焦げた匂いがした。
135,2019年06月16日,栃木,ＨＰ,ＢＭＷ,３２０ｉ,2011年07月,"58,000 Km",LBA-PG20,N43B20A,燃料装置,２０１９年５月,高速道路走行中にインジェクターの不良により、エンジン警告灯が点灯し、エンジンが停止した。走行不能のため路肩に車を止めレッカーで移動した。
136,2019年06月16日,静岡,ＨＰ,ホンダ,フィットハイブリッド,2017年10月,"50,000 Km",DAA-GP5,LEB-H1,動力伝達,２０１９年６月,踏切前で一旦停止後、加速し踏切の中間地点付近でＰＧＭ－ＦＩ警告灯、ブレーキシステム警告灯、ＶＳＡ（姿勢制御システム）警告灯と、あと２～３種類の警告灯が点灯し、ギアがＮに変わりＤにすることができなくなって自走できなくなった。
137,2019年06月16日,岐阜,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2017年02月,"33,700 Km",DAA-HE12,HR12-EM57,動力伝達,低速で左折時,左折しようとした時、アクセルペダルから足を離しながら、左折しようとハンドルを左に切ったところ、突然加速し、外に膨らんだ。
138,2019年06月16日,広島,ＨＰ,スバル,エクシーガ,2008年06月,"88,300 Km",CBA-YA5,EJ20,動力伝達,２０１９年６月１６日,一般道路を発進加速時、突然変速機のギヤが割れたかと思える強烈な衝撃と音で一瞬動力が無くなった。自動車用品店の手前だったため、駆け込んだ。
139,2019年06月16日,山口,24時間電話,スズキ,ワゴンＲ,2013年06月,不明,DBA-MH34S,R06A,走行装置,２０１９年６月１６日１０時半,左後輪タイヤがパンク寸前の状態で、亀裂が入っている。
140,2019年06月15日,千葉,ＨＰ,プジョー,３００８,2014年03月,"45,572 Km",ABA-T85F02,5F02,エンジン,２０１９年６月,ラジエタータンクが壊れて水漏れしたため、メーターパネルにラジエター警告灯が点灯した。
141,2019年06月15日,千葉,ＨＰ,プジョー,３００８,2014年03月,"45,572 Km",ABA-T85F02,5F02,エンジン,２０１９年６月,ラジエタータンクが壊れて水漏れしたため、メーターパネルにラジエター警告灯が点灯した。
142,2019年06月15日,山梨,ＨＰ,マツダ,デミオ,2015年03月,"51,400 Km",LDA-DJ5AS,S5,その他,２０１９年５月,突然エアコンが冷えなくなり、温風が出てくるようになった。
143,2019年06月14日,宮城,文書,メルセデス・ベンツ,ＭＬ３５０,2013年03月,"69,000 Km",LDA-166024,642,燃料装置,不明,燃料ポンプの故障により、軽油が漏れた。
144,2019年06月14日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＧＯＬＤ　ＷＩＮＧ　ＴＯＵＲ,2019年04月,不明,2BL-SC79,SC79E,電気装置,購入当初から,エンジンわきのメインハーネスの被覆が剥がれているのを発見した。ハーネスにはねじれ、引っ張られた形跡があった。
145,2019年06月14日,東京,ＨＰ,マツダ,ＣＸ－５,2015年01月,"18,000 Km",LDA-KE2FW,SH,保安灯火,２０１９年４月,ヘッドライト警告灯が点灯し、アダプティブＬＥＤヘッドライト（ＡＬＨ）が作動せず、ハイビームになったままの状態となる。
146,2019年06月14日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ１００クリッパー,2014年02月,"41,200 Km",HBD-DR64V,K6A,乗車装置,中古車購入直後,突然バックドアが開かなくなり、荷物が降ろせなくなってしまった。
147,2019年06月14日,埼玉,ＨＰ,マツダ,アテンザ,2013年01月,"120,700 Km",LDA-GJ2FW,SH,エンジン,２０１９年６月１０日１２：４５,走行中に突然アクセルペダルを踏んでも反応がなくなり減速したため、路肩に寄せて停止した。パネルには「エンジン油圧異常」「エンジンシステム点検」「車両システム点検」の３つが交互に表示されていた。
148,2019年06月14日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１２０ｉ,2011年03月,"20,000 Km",LDA-UA20,N43B20A,かじ取り,２０１６年、２０１９年,パワーステアリングの不良により、突然ハンドル操作が出来なくなった。部品の交換で修理をしたが、３年ほど経過して再発した。
149,2019年06月14日,静岡,ＨＰ,ニッサン,ルークス,2010年04月,"80,000 Km",DBA-ML21S,K6A,その他,２０１９年６月１３日,エバポレーターの故障により、クーラーが効かなくなった。
150,2019年06月14日,大阪,24時間電話,ホンダ,フリード,2012年06月,"40,000 Km",DBA-GB3,L15A,保安灯火,不明,右側のＬＥＤテールランプが、半分位点灯しなくなった。
151,2019年06月14日,京都,電話,ＢＭＷ,ミニワン,2015年03月,"24,500 Km",DBA-XS12,B38A12A,その他,２０１７年から,エアコンが１年毎の頻度で臭くなる。ディーラーで同種の対応情報を元に修理を行っているが、改善しない。
152,2019年06月14日,広島,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザ,2016年04月,"44,500 Km",LDA-GJ2FP,SH,エンジン,２０１７年にリコール改修後から,国３９９７で制御プログラムを対策プログラムに修正した車両で、信号等でアイドリングストップをした状態から発進する際、１速ギア、１４００ｒｐｍ位のところで燃料供給不良のような出力不良が発生する。
153,2019年06月14日,岡山,電話,スバル,ＸＶ,2018年06月,不明,DBA-GT7,FB20,制動装置,不明,事故車の修理をディーラーで行ったが、３日後にディスクブレーキの部品が脱落した。
154,2019年06月14日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,キャスト,2019年02月,不明,DBA-LA260S,KF,乗車装置,不明,助手席の座面が合皮なので、すべりやすく、助手席に荷物を載せていると、軽くブレーキをかけただけで、荷物が前方へ落ちてしまう。
155,2019年06月13日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,不明,不明,DBA-JF3,不明,乗車装置,不明,助手席ドアと後席スライドドアを並べてみたときに、下の方に数ミリの段差がある。
156,2019年06月13日,栃木,ＨＰ,アウディ,Ａ３,2011年07月,"70,000 Km",DBA-8PCAX,CAX,保安灯火,不明,ヒューズボックス内の損傷、溶損により、ライト不具合の警告灯が表示され、前照灯やウィンカー、ブレーキランプがつかなくなった。
157,2019年06月13日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2015年06月,"46,300 Km",DAA-MR41S,R06A-WA04A,エンジン,２０１９年５月,一時停止後、アクセルペダルを踏むとエンジンから異音がする。
158,2019年06月13日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2019年03月,不明,HBD-DA17V,R06A,走行装置,不明,５０ｋｍ／ｈで走行中、左後輪からゴンゴンゴンと異音がする。
159,2019年06月13日,大阪,ＨＰ,ニッサン,セレナ,2016年12月,"10,000 Km",DAA-GFC27,MR20-SM24,制動装置,２０１９年６月９日１４時ごろ,坂道でブレーキがかからなくなり、数回ブレーキペダルを踏むがすっぽ抜ける感じで、側溝に脱輪して停車した。
160,2019年06月13日,京都,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2012年08月,"40,000 Km",ABA-6RCAV,CAV,動力伝達,１年前から,ＤＳＧ（自動変速機）の不良により、走行中にギアが抜けたり、ギアが入らなくなったりする。
161,2019年06月13日,岡山,ＨＰ,フォルクスワーゲン,ゴルフ,2013年07月,"67,000 Km",DBA-AUCPT,CPT,動力伝達,２０１９年５月３１日,信号待ちから発進時に突然ミッションが入らなくなり、走行不能に陥った。
162,2019年06月13日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルトラパン,2019年03月,不明,DBA-HE33S,R06A,エンジン,２０１９年３月２３日,４０ｋｍ／ｈで走行中、停車しようとしたところボンという音と共に急加速した。衝突を避けて事故・けがをした。
163,2019年06月12日,石川,ＨＰ,三菱,ふそうファイター,2014年09月,"443,401 Km",TKG-FK64F,6M60,排ｶﾞｽ･騒音,２０１８年６月７日　走行中,ＳＣＲの不良により、一般道走行中に警告ランプが頻繁に点灯する。
164,2019年06月12日,東京,ＨＰ,ボルボ,Ｖ４０,2017年11月,"15,000 Km",LDA-MD4204T,D4204T,エンジン,２０１９年５月頃,燃料噴射装置の不良により、エンジン始動時の異常振動、回転数の上昇不良、エンジンのノッキングやバタつき等が発生した。
165,2019年06月12日,埼玉,ＨＰ,トヨタ,シエンタ,2017年03月,不明,DAA-NHP170G,1NZ-2LM,エンジン,購入時より今までに５回程度。最近は２０１,一般国道を６０ｋｍ／ｈ程度で走行中、追い越しのため、アクセルペダルを踏み込み、加速して７０ｋｍ／ｈ程度で、アクセルペダルを戻したが、回転が落ちない状態になった。
166,2019年06月12日,埼玉,ＨＰ,三菱,パジェロミニ,2008年05月,"106,000 Km",ABA-H58A,4A30,動力伝達,２０１９年５月１０日,自動変速機の不良により、突然バックが出来なくなった。
167,2019年06月12日,静岡,ＨＰ,日野,レンジャー,2014年10月,"490,000 Km",TKG-FD7JPAG,J07E,エンジン,１ヶ月前,カムシャフトの不良により、エンジン上部からカンカンと異音が出る。
168,2019年06月12日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2016年03月,"57,000 Km",ZAA-AZE0,EM57,制動装置,２０１９年６月３日,交差点で、一時停止をし、発進しようとしたところで自転車が来たため、停止しようとしてブレーキペダルを踏んだところ、ブレーキが意図したとおりにかからずに停止距離が延び、自転車に接触してしまった。
169,2019年06月12日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,キャリイ,2015年02月,"3,000 Km",EBD-DA16T,R06A,動力伝達,不明,ＡＧＳ（自動変速機）のリコール作業を済ませた車で、走行中にギアが入らなくなり、走行不能になった。
170,2019年06月12日,兵庫,ＨＰ,ＢＭＷ,１１６ｉ,2013年11月,"45,000 Km",DBA-1A16,N13B16A,動力伝達,昨年末,坂道途中の信号停止後の発進でアクセルペダルを踏むときに違和感を感じ、その後すぐドライブトレーンの警告「最大駆動力が使えない為慎重に運転して下さい。点検を受けてください」という表示が出た。
171,2019年06月12日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ１,2012年02月,"60,000 Km",DBA-8XCAX,CAX,動力伝達,不明,ＤＳＧ（自動変速機）の不良により、ギアが１速、３速にしか入らなくなった。
172,2019年06月12日,大分,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2018年06月,不明,DAA-MK53S,R06A-WA05A,その他,不明,燃料計の指示値が安定せず、エンジン始動の度に、指示値が上がったり下がったりする。
173,2019年06月12日,鹿児島,ＨＰ,ＢＭＷ,１１８ｉ,2016年04月,"75,000 Km",DBA-1R15,B38B15A,エンジン,２０１９年４月１０日前後,オイルフィルターケースアッセンの冷却水水路に熱害と思われるクラックが生じ、冷却水不足となり、警告が表示され。オーバーヒートした。
174,2019年06月11日,新潟,ＨＰ,トヨタ,エスティマ,2012年06月,"51,000 Km",DBA-ACR50W,2AZ,かじ取り,２０１９年６月,停車時にステアリングを左右にまわすとカタカタと異音が出る。
175,2019年06月11日,神奈川,電話,メルセデス・ベンツ,Ｂ１８０,2012年09月,"41,000 Km",DBA-246242,270,保安灯火,不明,尾灯切れの警告灯表示、後退灯切れの警告灯表示が立て続けに発生した。灯火の装置をよく見るとコネクターが溶けて茶色に変色していた。
176,2019年06月11日,神奈川,電話,メルセデス・ベンツ,Ｂ１８０,2012年09月,"41,000 Km",DBA-246242,270,エンジン,不明,冷却水の予備タンクの警告灯表示され、冷却水がすぐになくなった。
177,2019年06月11日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ジムニーシエラ,2019年03月,不明,3BA-JB74W,K15B,エンジン,不明,普通自動車であるのにも関わらず、１４０ｋｍ／ｈでリミッターがかかる。
178,2019年06月11日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハリアー,不明,不明,不明,不明,保安灯火,不明,サンルーフのガラスに接着するパッキンが硬化、ヒビ割れた
179,2019年06月11日,三重,24時間電話,フォルクスワーゲン,ゴルフ　トレンドライン,2011年12月,"64,600 Km",DBA-1KCBZ,CBZ,動力伝達,２０１９年６月４日,ＤＳＧ（自動変速機）のメカトロニクスの不良により、走行中にスパナマークの表示が出て、ギア表示が点滅した。エンジンを再始動したところ、一度は警告が消えたが、しばらくして再発し、さらにギアが入らなくなって走行不能になった。
180,2019年06月11日,三重,ＨＰ,マツダ,ＣＸ－５,2012年07月,"98,000 Km",LDA-KE2AW,SH,エンジン,２０１９年６月,高速道路を走行中にエンジン警告灯が点灯するとともに水温高温の警告灯も点灯し、ラジエーター液がボンネット内に噴出した。
181,2019年06月11日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,Ｖ４０,2014年08月,"74,100 Km",DBA-MB4164T,B4164T,動力伝達,２０１９年６月,トランスミッションセイノウテイカの警告表示が出て、３日後、踏切手前で止まってしまった。
182,2019年06月11日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,スバル,サンバートラック,2017年01月,"143,000 Km",EBD-S500J,KF,動力伝達,２０１９年６月１０日,停車後、エンジン始動したところ、シフトレバーが動かなくなった。エンジンを切ると動くようになる。
183,2019年06月11日,徳島,ﾌﾘｰﾀﾞｲｱﾙ,その他,ＤＡＭＰＥＲ　ＺＺ－Ｒ,2019年02月,不明,ＺＺ－Ｒ,不明,装置その他,２０１９年２月　購入当初から,ブリッツ製のストロークアジャスターを装着すると、走行中に後輪まわりで異音が出る。
184,2019年06月11日,福岡,ＨＰ,スバル,レガシィ,2012年12月,"93,881 Km",DBA-BRM,FB25,エンジン,２０１２年９月,エンジン作動不良、及び突然のエンジン停止が発生した。停止後、再始動まで３０分以上の時間を要した。
185,2019年06月10日,北海道,電話,ニッサン,シビリアン,2005年05月,"234,000 Km",PA-AVW41,4M50,保安灯火,２０１９年６月１０日,後面非常口の窓ガラスにひび割れが発生した。
186,2019年06月10日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ジムニー,2015年06月,"36,000 Km",ABA-JB23W,K6A,緩衝装置,２０１９年６月６日,左右前輪のコイルスプリングが折損した。
187,2019年06月10日,山形,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,不明,不明,不明,不明,保安灯火,不明,冬季にデフロスタを使いながら交差点を曲がったところ、フロントガラスにひびが入った。
188,2019年06月10日,新潟,ＨＰ,トヨタ,カローラアクシオ,2006年12月,"203,300 Km",DBA-ZRE144,2ZR,制動装置,２０１８年８月３１日,停止しようとアクセルペタルからブレーキペタルに踏み変えた途端に暴走し、約１００ｍ先の田んぼに宙を舞う様な形で横転しながら飛び込み５～６回転して車は大破した。
189,2019年06月10日,長野,ＨＰ,アプリリア,ＲＸ１２５,2018年08月,"1,000 Km",不明,不明,エンジン,信号待ちなどの一時停車時,気温や季節関係なく、道路走行時の信号待ち時に突然エンストする。
190,2019年06月10日,富山,ﾌﾘｰﾀﾞｲｱﾙ,その他,ＸＥＡＭ　ＮＯＴＴＥ　Ｖ２,2019年05月,不明,XM01,不明,電動機(モーター),不明,信号待ちでスロットルが勝手に回って走り出そうとしたり、モーターが停まってしまい、走行不能になる症状が出ている。
191,2019年06月10日,東京,ＨＰ,三菱,ふそうキャンター,2012年03月,"85,000 Km",SKG-FBA60,4P10,排ｶﾞｽ･騒音,２０１９年４月頃,アドブルー警告灯が点灯した。
192,2019年06月10日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2018年09月,不明,DAA-HE12,HR12-EM57,制動装置,２０１８年１１月１０日,駐車場でバック時に、ギアの操作ミスで前進させてしまい、駐車中の車に衝突してバンパーの左前方を破損する事故となったが、この際に衝突防止システムが、作動しなかった。後日の調査で、バックミラー中央のソナーボタンがオフにされている事が判明した。
193,2019年06月10日,埼玉,ＨＰ,ダイハツ,ムーヴ,2013年04月,"27,627 Km",DBA-LA100S,KF,電気装置,２０１５年１２月,走ってる途中に異音がしたり、警告表示、バッテリーが頻繁に上がってしまう。
194,2019年06月10日,埼玉,ＨＰ,スズキ,クロスビー,2018年07月,"9,440 Km",DAA-MN71S,K10C-WA05A,エンジン,２０１９年６月７日（金）午後,停車中エンジンの超高速回転音で車は動こうとする。ブレーキを強く踏みシフトＰに替え落ち着く。
195,2019年06月10日,愛知,24時間電話,スズキ,アルト,2018年01月,"19,000 Km",DBA-HA36S,R06A,エンジン,２０１９年４月,ハンドルが重くなり、エンジンが停まり、走行できなくなった。
196,2019年06月10日,愛知,24時間電話,スズキ,ソリオ,2011年02月,"63,000 Km",DBA-MA15S,K12B,その他,２０１９年６月,エアコンコンプレッサーの焼き付きにより、エンジン始動後、エンジンルームから発煙した。
197,2019年06月10日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＷＲＸ　ＳＴＩ,2018年10月,"17,000 Km",CBA-VAB,EJ20,動力伝達,不明,４ＷＤのフロントデフ使用時、加速不良が発生し、高速道路走行中、３，０００回転で異音と振動が出る。
198,2019年06月10日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2010年12月,"65,000 Km",DBA-ANH20W,2AZ,動力伝達,２０１８年６月,変速機の不良により、信号待ち停止から発進するときに小突かれたようなショックが出るようになった。
199,2019年06月10日,大阪,ＨＰ,日野,レンジャー,2011年03月,"415,100 Km",BKG-FD7JMYA,J07E,エンジン,不明,ピストンのひび割れが発生した。
200,2019年06月10日,大阪,ＨＰ,ダイハツ,ハイゼットカーゴクルーズターボ,2014年03月,"58,000 Km",EBD-S321V,KF,エンジン,購入後半年位から,エンジン右下にあるオイルレベルゲージ周辺からオイルが滲み出る。オイル交換のたびに掃除をするものの、どんどん酷くなっている。
201,2019年06月10日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ３,2014年04月,"22,100 Km",DBA-8VCXS,CXS,動力伝達,２０１９年６月,ＤＳＧメカトロニクスの不良により、ミッション故障の警告が点灯した。ディーラーに相談したところ、走行に支障がないので、使用していて良いという指示を受けて使用を継続していたところ、ミッションオイルが吹き出してしまった。
202,2019年06月10日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2013年03月,"91,500 Km",LDA-KE2AW,SH,エンジン,２０１９年４月,高速道路走行中にエンジンが停止した。
203,2019年06月10日,岡山,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2015年06月,"44,562 Km",DAA-RU3,LEB-H1,その他,２０１９年５月～,エンジンスタートスイッチの異常により、キーシステムの警告灯が点灯する。
204,2019年06月10日,岡山,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2015年06月,"44,562 Km",DAA-RU3,LEB-H1,制動装置,２０１９年５月～,電動パーキングブレーキ作動時に甲高い異音がする。
205,2019年06月10日,山口,ＨＰ,マツダ,アテンザ,2013年07月,"84,500 Km",LDA-GJ2FP,SH,エンジン,２０１９年３月２０日,高速道路を走行中に突然警告灯も着かずエンジンが停止し、惰性で路肩に流れ着いた。
206,2019年06月09日,福島,ＨＰ,スバル,レガシィ,2010年06月,"100,096 Km",DBA-BR9,EJ25,保安灯火,２０１９年６月,ヘッドライト内部のリフレクターの劣化により光量不足となり車検不適合となる。また、発生の２年前に同様な事があり、ヘッドライトを交換しても再発した。
207,2019年06月09日,神奈川,ＨＰ,スバル,フォレスター,2012年12月,"38,000 Km",DBA-SJG,FA20,動力伝達,５年くらい乗ったところで,ＣＶＴの不良により、アクセルペダルを踏むと動力の伝逹がおかしくドン、ドンとマニュアル車でクラッチを急に繋いだときみたいになる。
