番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
103,2019年10月18日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,パサート,2012年12月,"60,000 Km",DBA-3CCAX,CAX,動力伝達,２０１９年１０月,ＤＳＧメカトロニクスの故障により、走行中に突然走れなくなった。
104,2019年10月18日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,日野,レンジャー,2018年06月,"130,000 Km",2PG-FD2ABG,A05C,燃料装置,２０１９年１０月,燃料噴射ポンプの故障により、発進しようとした際にシャリシャリという異音と共にエンジンが停まり、再始動不能になった。
105,2019年10月18日,茨城,ＨＰ,ダイハツ,ハイゼットジャンボトラック,2015年01月,"44,300 Km",EBD-S510P,KF,車枠・車体,２０１９年１０月１２日,鳥居付け根の強度不足により、ボルト取り付け部の鉄板がひび割れた。
106,2019年10月18日,群馬,ＨＰ,ボルボ,Ｖ６０,2013年05月,"32,300 Km",DBA-FB4164T,B4164T,動力伝達,２０１９年１０月１５日,走行中に「トランスミッションセイノウテイカ」の表示が出てギアが抜け、走行不能になる。
107,2019年10月18日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,その他,サントレックスボートトレーラー,2019年03月,不明,TB403,不明,車枠・車体,２０１９年１０月,走行中にヒッチメンバーに接続するカプラーが外れ、牽引車に衝突した。
108,2019年10月18日,三重,ＨＰ,スバル,Ｒ２,2007年02月,不明,DBA-RC1,EN07,動力伝達,２０１９年１０月１８日,信号停止のため緩くブレーキを掛けながら減速中、２０ｋｍ／ｈくらいの時に変速ショックのようなものと共に一瞬だけエンジン回転数が上昇し、急加速しそうになった。
109,2019年10月18日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,タクト,2019年10月,不明,2BH-AF79,AF74E,保安灯火,不明,ウインカーのインジケータが左右に矢印を分けているにも関わらず、左右一緒で点滅する仕様のため、自分がどちらを点けているのかが容易に判断できない。
110,2019年10月18日,鹿児島,ＨＰ,スズキ,ワゴンＲ,2015年02月,"14,200 Km",DAA-MH44S,R06A-WA04A,電気装置,２０１９年７月頃から,走行中にメーターパネル内のセキュリティアラームランプが点滅した。
111,2019年10月17日,北海道,ＨＰ,トヨタ,アルファードハイブリッド,2005年09月,"62,000 Km",ATH10W,2AZ-1EM-1FM,動力伝達,６２０００ｋｍ　購入時,発進時、モーターからエンジンに切り替わる際、無理やりクラッチを繋いだようなショックがある。
112,2019年10月17日,千葉,ＨＰ,ケーターハム,セブン１６０,2015年01月,"44,160 Km",不明,Z2,燃料装置,購入後半年後くらいから発生,燃料ポンプ用のリレーに不具合があり、新車時は問題が無いが、半年後くらいからエンジンを停止させた後、再始動ができなくなることがある。
113,2019年10月17日,千葉,ＨＰ,ケーターハム,セブン１６０,2015年01月,"44,160 Km",不明,Z2,エンジン,購入後から発生。現在も継続中。,標高が高いところに行くと、アイドリング不調が発生し、アクセルペダルを踏み込んでおかないとエンジンが停止してしまう。
114,2019年10月17日,愛知,ＨＰ,ＢＭＷ,Ｍ２３５ｉ,2016年04月,"18,000 Km",DBA-1J30,N55B30A,燃料装置,２０１９年１０月,ガソリン満タンにした後、ガソリンタンクからガソリンが漏れた。
115,2019年10月17日,静岡,ＨＰ,マツダ,ＣＸ－５,2017年03月,"30,000 Km",LDA-KF2P,SH,保安灯火,２０１９年１０月１５日（納車以来のべ３回,バックギアに切り替えたところ，バックカメラの映像がフリーズ、サイドアンダーミラーのモニタ画像もフリーズし、安全確認が出来ない。
116,2019年10月17日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2014年03月,"34,900 Km",DAA-GP5,LEB-H1,エンジン,不明,走行中にノッキングのような症状とエンストをした。
117,2019年10月17日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ソリオバンディットＳＶ,2019年01月,不明,DAA-MA46S,K12C-PB05A,動力伝達,不明,ギアをバックに入れようとすると、「ガッ」とギア鳴りをしたり、３～４秒ギアが入らない事が有る。
118,2019年10月17日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴォクシー,2015年06月,"260,000 Km",DAA-ZWR80G,2ZR-5JM,制動装置,不明,走行中に突然ブレーキの警告が出るとともに、ブレーキが効かなくなった。
119,2019年10月16日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,ギガ,2013年10月,"430,000 Km",QKG-CXZ77AT,6UZ1,動力伝達,２０１９年,自分で点検をしていたところ、デフケースに亀裂を発見した。
120,2019年10月16日,岩手,ＨＰ,トヨタ,プリウスα,2011年04月,"108,000 Km",DAA-ZVW41W,2ZR-5JM,保安灯火,２０１９年９月,フロントガラスのガラスとガラスの間に気泡が発生した。
121,2019年10月16日,秋田,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,2012年01月,"60,000 Km",SKG-NJR85AD,4JJ1,制動装置,３年前（右前輪）、現在（左前輪）,ブレーキディスクとパッドが破損して脱落したため、走行不能になった。
122,2019年10月16日,東京,ＨＰ,ＢＭＷ,Ｘ３,2011年09月,"54,000 Km",CBA-WX30,N52B30A,動力伝達,２０１９年８月,転回時にトラクションコントロールが効いている症状があり、曲がろうとした時にガタガタ、ギクシャクして詰まった感じになった。
123,2019年10月16日,東京,ＨＰ,トヨタ,エスティマハイブリッド,2019年09月,280 Km,DAA-AHR20W,2AZ-2JM-2FM,乗車装置,２０１９年１０月１３日,福祉車両（ＷＥＬＣＡＢ）のサイドリフトアップシート搭載車で、スライドドアの開閉センサーの不良により、サイドリフトアップシートがスライドドアの開閉に関わりなく作動し、手足を挟んでしまう。
124,2019年10月16日,東京,ＨＰ,ポルシェ,パナメーラＧＴＳ,2013年11月,"14,000 Km",ABA-970CXPA,CXP,エンジン,２０１９年９月中旬,オイルポンプもしくはチェーンの不良により、走行中に油圧警告灯が点灯した。（実際に油圧が上がっていない）
125,2019年10月16日,神奈川,電話,メルセデス・ベンツ,ＣＬＳ３５０,2006年09月,"70,000 Km",DBA-219356C,272,エンジン,２０１９年,エンジンのバランサーシャフトのスプロケットが異常摩耗したため、エンジンチェックランプが点灯した。
126,2019年10月16日,山梨,ＨＰ,トヨタ,レジアスエース,2014年06月,"310,000 Km",LDF-KDH206V,1KD,かじ取り,２０１９年１０月４日,一般道路を走行中、突然異音がしてハンドルが重くなり、カーブを曲がれずガードレールにぶつかりそうになり、路肩に急停止した。警告表示や警告音は鳴らなかった。
127,2019年10月16日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2018年09月,不明,DBA-JF3,S07B,保安灯火,不明,方向指示器のレーンチェンジ機能において、任意でキャンセルする機能がなく、消すためには、一度方向指示のモードにしてから、解除するという手順を踏む必要があるため、運転中のとっさの際に対処できない。
128,2019年10月16日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,マーチ,2010年07月,"42,300 Km",DBA-K13,HR12,車枠・車体,不明,グローブボックスの開閉部が割れて破損した。
129,2019年10月15日,長野,ＨＰ,スバル,レガシィ,2009年07月,"61,000 Km",DBA-BM9,EJ25,動力伝達,２０１９年１０月５日,オートマチックの１速から２速、２速から３速の変速時にクラッチが抜けたような感じになり、ドンという後ろから追突されたような強い衝撃を受ける。
130,2019年10月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2009年07月,"166,000 Km",DAA-ZVW30,2ZR-3JM,制動装置,不明,ブレーキのリコールを済ませている車で、ブレーキをかけている途中に凍結や凹凸路面等を通過してＡＢＳが作動すると顕著な空走感や制動遅れを生じることがあり、そのまま一定の踏力でブレーキペダルを保持し続けた場合には運転者の予測より制動停止距離が伸びる。リコールで当該症状を改善しているはずのところ、むしろ悪化している。
131,2019年10月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2009年07月,"166,000 Km",DAA-ZVW30,2ZR-3JM,制動装置,不明,ブレーキのリコールを済ませている車で、ブレーキをかけている途中に凍結や凹凸路面等を通過してＡＢＳが作動すると顕著な空走感や制動遅れを生じることがあり、そのまま一定の踏力でブレーキペダルを保持し続けた場合には運転者の予測より制動停止距離が伸びる。リコールで当該症状を改善しているはずのところ、むしろ悪化している。
132,2019年10月15日,千葉,ＨＰ,ニッサン,シルフィ,2013年02月,"35,941 Km",DBA-TB17,MRA8,燃料装置,２０１９年９月３０日,ガソリンタンク上部に付いているプラスチック製のフューエルポンプの上部つなぎ手部に亀裂があり、ガソリンが漏れたため、運転停止後、車の後部にガソリン臭がするようになった。
133,2019年10月15日,埼玉,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2014年06月,"24,000 Km",DBA-AUCJZ,CJZ,制動装置,２０１８年８月,４５ｍのゆるやかな坂道の入口でエンストし、ブレーキやサイドブレーキが効かずに惰性で下った。ギアをパーキングにいれたらガツン！と一瞬すごい衝撃で止まったが、また惰性で進みだし、パーキングにいれてから２０ｍ惰性で進んで、効かないハンドルを無理やり左にまわして、交差点に突っ込む手前の電柱に、わざとぶつけてとめた。
134,2019年10月15日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ７,2011年07月,"128,000 Km",ABA-4GCGWC,CGW,エンジン,２０１９年１０月６日,走行中に、エンジンチェック、ＥＰＣ、タイヤ空気圧、横滑り、パーキングブレーキ、エアバッグ、車高レベライザーの警告が一斉に表示されるとともに、タコメーター、水温計が作動しなくなり、アクセルペダルを踏み込んでも車が加速しなくなった。停止してエンジンの再始動を試しても、症状は消えず、さらにはエンジンを始動しても、すぐに止まってしまう状態になったため、レッカー搬送をした。
135,2019年10月15日,静岡,ＨＰ,スバル,ＸＶ,2018年12月,"8,800 Km",5AA-GTE,FB20-MA1,電動機(モーター),不明,一般道路を走行中、突然ハイブリッドシステム異常と表示され、順次ＥｙｅＳｉｇｈｔシステム異常、ＲＡＢ異常等のエラーが表示される。
136,2019年10月15日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2014年03月,"300,000 Km",QDG-FV50VJR,6R10,エンジン,２０１９年３月,エンジンオイルが無くなり、エンジンが壊れた。
137,2019年10月15日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,クリッパーリオ,2014年06月,"38,000 Km",ABA-DR64W,K6A,動力伝達,２０１９年,ギアをＲにしているのに前進した。
138,2019年10月15日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ３,2010年04月,"89,900 Km",DBA-8PCAX,CAX,動力伝達,２０１９年１０月６日,変速機の不良により、高速走行中にエンジンが吹けなくなり、８０ｋｍ／ｈしか出なくなった。パーキングに入って一度停止し、再始動をしたところ、エンジンはかかるが、ギアが入らず、走行不能になったためレッカー搬送をした。
139,2019年10月14日,福島,ＨＰ,ホンダ,フィットハイブリッド,2015年10月,"63,800 Km",DAA-GP6,LEB-H1,エンジン,２０１９年１０月,毎日、運転時にＨｏｎｄａスマートキーシステム警告灯が点灯する。
140,2019年10月14日,秋田,ＨＰ,アウディ,Ａ７,2011年11月,"26,300 Km",ABA-4GCGWC,CGW,動力伝達,２０１９年９月７日,走行中に「ギアボックスの故障：運転を継続できます」と言う警告表示が点灯し、一時的にニュートラルの空吹かしの様にギアが噛み合わなくなった。
141,2019年10月14日,神奈川,ＨＰ,アウディ,Ｓ３,2015年01月,"42,459 Km",ABA-8VCJXF,CJX,エンジン,恐らく２０１９年初頭から,エキゾースト警告でディーラーに持ち込んだ際にサーモスタット部からの冷却水漏れが発見された。
142,2019年10月14日,埼玉,ＨＰ,トヨタ,プリウス,2009年06月,"144,700 Km",DAA-ZVW30,2ZR-3JM,電気装置,２０１９年９月２日,帰宅するためにエンジンをかけたらショートしたみたいに光って動かなくなった。
143,2019年10月14日,埼玉,ＨＰ,三菱,ふそうキャンター,2014年12月,"175,000 Km",TKG-FEA50,4P10,排ｶﾞｽ･騒音,２０１９年２月,ＤＰＦ手動警告灯が点滅し、再生後再度点滅を繰り返した。ＤＰＦフィルター清掃、ＥＧＲ　ＡＳＳＹを取替えたが、症状が変わらず、最終的にエンジンに煤が溜まっていることが原因と告げられた。
144,2019年10月14日,宮崎,ＨＰ,トヨタ,カローラフィールダー,2019年03月,"7,500 Km",DAA-NKE165G,1NZ-1LM,制動装置,２０１９年８月２４日,エンジンをかけたら、メーターパネルに警告表示とアラームが鳴り続け、ブレーキの圧がなくなり効かなくなった。
145,2019年10月13日,宮城,ＨＰ,ＢＭＷ,ミニクロスオーバー,2014年12月,"27,357 Km",LDA-XD20A,N47C20A,エンジン,２０１９年８月２２日,バイブレーションダンパー（クランクプーリー）及び連動するベルトテンショナーが破損した。
146,2019年10月13日,神奈川,ＨＰ,ケーターハム,セブン・スプリント,2017年07月,"4,000 Km",不明,Z2,エンジン,２０１７年７月購入直後から、現在に至るま,アイドリング時に突然エンジンがストップしてしまう。
147,2019年10月13日,千葉,24時間電話,ケーターハム,セブン１６０,2014年04月,"45,800 Km",不明,Z2,エンジン,不明,標高が１０００ｍクラスに行くとアイドリングせず、エンジンチェックランプが点灯してアクセルを煽っていないとエンストする。
148,2019年10月13日,群馬,ＨＰ,ニッサン,ノート,2012年11月,"81,473 Km",DBA-E12,HR12,動力伝達,２０１９年１０月,オートマチックトランスミッションをＲリバース（後退）にしても後退せず前進する。
149,2019年10月13日,静岡,ＨＰ,ダイハツ,タントカスタム,2012年05月,"78,000 Km",DBA-L375S,KF,エンジン,２０１９年８月,エンジンからカタカタと異音がする。
150,2019年10月13日,京都,24時間電話,スズキ,レッツ４,2013年11月,"5,300 Km",JBH-CA45A,A404,保安灯火,２０１９年１０月１２日,ヘッドライトの回りが溶けてヘッドライトが点かなくなった。
151,2019年10月13日,奈良,ＨＰ,ジープ,ラングラー,2019年05月,"3,000 Km",ABA-JL36L,G,制動装置,２０１９年１０月１３日ＡＭ１１：００,高速道路を走行中、警告音が「ピピピ」と２回なり、そのあと緊急ブレーキが作動した。その時の前車との車間距離は２０メートル程度開いていて、急ブレーキをかけるような距離ではなかった。
152,2019年10月12日,神奈川,ＨＰ,ホンダ,ＦＲＥＥＤハイブリッド,2017年08月,"13,906 Km",DAAｰGB7,LEB-H1,保安灯火,２０１７年８月,オプションのオートリトラミラー搭載車で、半ドア状態でドアがロックされていないのにも関わらず、オートリトラドアミラーが格納される。
153,2019年10月12日,愛知,ＨＰ,ルノー,ルーテシア,2014年10月,"47,219 Km",ABA-RH5F,H5F,エンジン,２０１８年１２月１日,エンジンの掛かりが悪く、エンジン振動が大きい。
154,2019年10月12日,静岡,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2019年08月,"1,500 Km",6BA-JH4,S07B,制動装置,２０１９年９月１９日ＡＭ１０：００頃,高速道路をオートクルーズ走行中、車両逸脱制御点検、ブレーキシステム点検、パーキングブレーキシステム点検、ＡＣＣシステム点検、ブレーキホールドシステム点検、ＣＭＢＳシステム点検と次々と循環表示された。
155,2019年10月11日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,ギガ,2012年06月,"500,000 Km",QKG-CXZ77AT,6UZ1,動力伝達,２０１９年１０月に発見,３軸目デフケース下部溶接部に亀裂が生じ、オイルが漏れているのを発見した。
156,2019年10月11日,東京,文書,ニッサン,フーガ,2015年03月,"25,700 Km",DBA-Y51,VQ25,車枠・車体,２０１９年７月２８日,信号が青に変わり、発進した直後に大きな音がして、ボンネットの運転席側が２０ｃｍ程度上に上がった。
157,2019年10月11日,東京,ＨＰ,ホンダ,スーパーカブ１１０,不明,"17,000 Km",EBJ-JA07,JA07E,動力伝達,新車購入時より,発進時、１速から２速へシフトペダルを踏むと、１速と２速の間にないはずのニュートラルに入る感じでシフトアップできない。
158,2019年10月11日,東京,ＨＰ,ホンダ,ＣＢＲ２５０Ｒ,不明,"3,000 Km",JBK-MC41,MC41E,その他,半年くらい前,メーター照明（バックライト）が点灯しない。
159,2019年10月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｘ１スポーツハイライン,不明,不明,不明,不明,車枠・車体,不明,ドア周りの排水設計不良により、雨天後にドアを開けると、ゴム部に溜まった水がこぼれ落ち、衣服が濡れる。
160,2019年10月11日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,２１８ｄ　アクティブツアラー,2015年10月,"34,300 Km",LDA-2C20,B47C20A,エンジン,２０１９年６月１日,リザーバータンクからエンジンに繋がる樹脂製の冷却水パイプが、３箇所（エアクリーナーボックス、電動ファン電源コード、オルタネーター出力ライン）で電源ケーブル等に接触し、そのうち１箇所で破損、冷却水が漏れ、５０ｋｍ走行すると冷却水が１リットル減り、高速道路では２００ｋｍオーバーヒートをするようになった。
161,2019年10月11日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,リード１２５,2019年06月,不明,2BF-JF45,不明,制動装置,不明,前輪のブレーキキャリパーが２ポッド式であり、制動能力が低い。
162,2019年10月11日,福岡,ＨＰ,ニッサン,デイズ,2015年11月,"34,290 Km",DBA-B21W,3B20,保安灯火,Ｒ０１年１０月１日,左ドアミラーのモーターは動いているが格納（開閉）しなくなった。
163,2019年10月11日,福岡,ＨＰ,ホンダ,Ｎ－ＢＯＸカスタムターボ,2015年08月,"70,400 Km",DBA-JF1,S07A,エンジン,２０１９年１０月２日,高速道路を走行中にエンジン警告灯と横滑り警告灯が点灯するとともにエンジンが不具合になり、高速道路を降りてレッカー移動となった。
164,2019年10月11日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼット,2007年04月,"170,000 Km",TE-200P,EF,かじ取り,不明,ＥＰＳの警告灯が点いてパワーステアリングが効いたり、効かなくなったりする。
165,2019年10月10日,東京,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,ギガ,2013年06月,"140,000 Km",QKG-CYH77A,6UZ1,動力伝達,２～３か月前,変速機の不良により、上り坂で速度が落ちてきたときにギアが変速できず、ほとんど停止状態にならないとギアを変えられなくなった。
166,2019年10月10日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,フーガ,2011年12月,"275,000 Km",DAA-HY51,VQ35-HM34,動力伝達,不明,変速機の不良により、排気漏れのように異音が発生し、その後異常な変速ショックが発生する。
167,2019年10月10日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,ラングラー,2019年08月,不明,ABA-JL20L,N,制動装置,購入直後から,６０ｋｍ／ｈ走行中に、前方に何もない場面で突然警告と共に被害軽減ブレーキがかかる。
168,2019年10月10日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラフィールダー,2018年08月,不明,DBA-NRE161G,2NR,車枠・車体,不明,台風１５号の影響でサイドステップが外れた。
169,2019年10月10日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2013年09月,"74,000 Km",DBA-B21W,3B20,保安灯火,２０１９年８月、９月,左右のドアミラーが閉じなくなった。
170,2019年10月10日,愛知,24時間電話,マツダ,アクセラ,2018年09月,"1,450 Km",LDA-BMLFP,S5,保安灯火,２０１９年９月２８日,車を駐車場に止めてから、運転席と助手席の窓を閉めるため、運転席側のスイッチで操作したところ、ドアミラーのスイッチを押していなくても、ドアミラーも同時に閉じた。
171,2019年10月10日,愛知,24時間電話,マツダ,アクセラ,2018年09月,"1,450 Km",LDA-BMLFP,S5,エンジン,不明,アイドリングストップ機能はオンで、ブレーキペダルからアクセルペダル側に足を移動させ、いつも通りにアクセルペダルを踏んだが、発進するはずの車が動かなかったので、アクセルペダルをグッと深く踏み込んだところ、反応に遅れがあったが発進した。
172,2019年10月10日,静岡,電話,フォルクスワーゲン,ゴルフ,2012年03月,"56,400 Km",DBA-1KCBZ,CBZ,動力伝達,不明,リコール対象範囲外の車両で、リコール届出の内容と同種のミッションの警告灯点灯、メカトロニクスよりオイル漏れが発生した。
173,2019年10月10日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2013年07月,"38,400 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,２０１９年,カラーコード０７０のホワイトパール塗装の車で、ドアの真ん中あたりの塗装が膨れたような状態で剥がれた。
174,2019年10月10日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2017年10月,不明,ZAA-ZE1,EM57,その他,不明,プロパイロットの車線維持機能において、実際の道路の線は磨耗等がなく、明確に書かれているのにも関わらず、車側が認識をしない。
175,2019年10月10日,三重,ＨＰ,フォルクスワーゲン,ゴルフ,2015年07月,"56,000 Km",DBA-AUCJZ,CJZ,走行装置,２０１９年１０月,左前輪ハブベアリングの摩耗により、異音が出るようになった。
176,2019年10月10日,福井,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,タウンエーストラック,2019年07月,"2,000 Km",DBF-S412U,3SZ,その他,購入当初から,夜、窓や後写鏡に速度計が映り込む。
177,2019年10月10日,岡山,ＨＰ,スバル,フォレスター,2016年07月,"45,000 Km",DBA-SJ5,FB20,その他,２０１９年９月中旬,エアコンコンデンサーからのガス漏れにより、エアコンが冷えなくなった。
178,2019年10月09日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ｅＫワゴン,2005年06月,"100,000 Km",CBA-H81W,3G83,緩衝装置,不明,右前輪のコイルスプリングが折れた。
179,2019年10月09日,宮城,ＨＰ,ニッサン,ウイングロード,2009年03月,"39,800 Km",DBA-Y12,HR15,動力伝達,購入した時から,ＣＶＴの変速不良により、発進時にもたついてエンジンが吹けない。
180,2019年10月09日,秋田,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼットカーゴ,2008年07月,"115,000 Km",EBD-S331V,KF,エンジン,不明,エンジンオイルの消費が激しい。
181,2019年10月09日,東京,ＨＰ,ニッサン,セレナ,2013年08月,"60,000 Km",DAA-HFC26,MR20-SM23,エンジン,２０１９年１０月５日,信号待ちで停車中、オイル警告灯が点灯するとともにエンジンが停止し、動かなくなった。
182,2019年10月09日,東京,ﾌﾘｰﾀﾞｲｱﾙ,不明,トゥクトゥク,2018年12月,不明,不明,EF,エンジン,２０１９年,高速道路を走行したところ、エンジンマウントが破断し、プロペラシャフトが抜けて走行不能になった。
183,2019年10月09日,神奈川,来訪,日野,レンジャー,2014年11月,"198,800 Km",LDG-GK8JWAA,J08E,緩衝装置,不明,リーフスプリングピンが歪みグリスが奥まで入らない。
184,2019年10月09日,神奈川,来訪,日野,レンジャー,2014年11月,"218,400 Km",LDG-GK8JWAA,J08E,緩衝装置,不明,リーフスプリングピンが歪みグリスが奥まで入らない。
185,2019年10月09日,神奈川,来訪,日野,レンジャー,2014年04月,"261,100 Km",LDG-GK8JWAA,J08E,緩衝装置,不明,リーフスプリングピンが歪みグリスが奥まで入らない。
186,2019年10月09日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンディーゼル,クオン,2010年02月,"470,000 Km",ADG-CW4YL,GE13,車枠・車体,２０１９年１０月５日,ダンプ車で、荷台を上げたら付け根が折れた。
187,2019年10月09日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,プジョー,２０８,2014年08月,"51,400 Km",ABA-A9HM01,HM01,動力伝達,不明,トランスミッションのアクチュエーターの不具合により、エンジンがかからなくなった。
188,2019年10月09日,兵庫,ＨＰ,トヨタ,ランドクルーザープラド,2007年06月,"160,000 Km",CBA-TRJ120W,2TR-FE,車枠・車体,２０１９年１０月,ルーフやドアの塗装が浮き上がり剥離した。
189,2019年10月09日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,サイ,2014年10月,"150,000 Km",DAA-AZK10,2AZ-2JM,かじ取り,不明,ステアリングのセンターボルトが緩み、ガタが発生した。修理にはステアリング周り一式の交換が必要だと診断された。
190,2019年10月08日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＳＨＵＴＴＬＥハイブリッド,2018年05月,不明,DAA-GP7,GP7-1213343,車枠・車体,２０１９年,洗車時、ルーフサイドに手をついた程度でルーフサイドが変形した。
191,2019年10月08日,福島,ＨＰ,スバル,エクシーガ,2009年12月,"148,000 Km",CBA-YA5,EJ20,エンジン,２０１９年１０月,ラジエータのアッパーホース取り付け部の樹脂部品の破損によりアッパーホースが外れたため、冷却液が流出し、エンジンが損傷した。
192,2019年10月08日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,マーチ,2011年12月,"59,000 Km",DBA-K13,HR12,動力伝達,２０１９年３月から,ＣＶＴの不良により、高速道路上で加速不良と異常な振動が発生した。路肩に停車したところ、エンジンが停まってしまった。
193,2019年10月08日,富山,ＨＰ,スマート,フォーフォー,2019年08月,不明,DBA-453044,281M09,制動装置,２０１９年１０月１日,ブレーキ作動のため空気を送るホースが外れていたため、一般道で突然ブレーキペダルが踏めなくなり、全く効かなくなった。警告音などはなかった。
194,2019年10月08日,東京,ＨＰ,ジープ,ラングラー　ルビコン,2019年08月,"1,500 Km",ABA-JL36L,G,制動装置,２０１９年９月１７日,前方衝突回避ブレーキのセンサーが高速道路高架下の橋の横桁に反応し、緊急ブレーキの警告灯および警告音を発した後、緊急ブレーキが作動した。
195,2019年10月08日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエースワゴン,2014年01月,"33,000 Km",CBA-TRH219W,2TR,緩衝装置,不明,トーションバーがヘタリ、車が傾き、左右後輪の隙間で４ｃｍの差ができた。
196,2019年10月08日,愛知,ＨＰ,トヨタ,ハイエース,2016年12月,"22,000 Km",CBF-TRH221K,2TR,車枠・車体,２０１９年９月２４日,キャンピングカー架装の車で、左スライドドア後方の架装窓が、外れかかっている。
197,2019年10月08日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スバル,エクシーガ,2009年01月,"71,500 Km",CBA-YA5,EJ20,動力伝達,不明,５速ＡＴ搭載車で、加速中の変速時にギアが空転したような状態になった後、追突されたかのような大きな変速ショックを伴って変速する。
198,2019年10月08日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2015年01月,"5,200 Km",DBA-JF1,S07A,車枠・車体,不明,車体のねじれにより、雨の日にエンジンルームに水が入り、溜まっていた。
199,2019年10月08日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,パッソ,2004年08月,"63,200 Km",DBA-KGC10,1KR,エンジン,不明,登坂時、時速２０ｋｍしか出ない。
200,2019年10月08日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2013年06月,"58,000 Km",CBA-KS2E26,QR25,エンジン,購入間もないころから,ラジエーターのサブタンクの減りが酷く、３０００ｋｍの走行で、リザーバータンクの残量が６～７ｃｍ減る。
201,2019年10月08日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ベルタ,2006年03月,"129,000 Km",DBA-KSP92,1KR,エンジン,不明,タイミングチェーンの不良により、エンジン警告灯が点灯した。
202,2019年10月08日,山口,ＨＰ,ホンダ,ＶＥＺＥＬ,2017年06月,"59,500 Km",DBA-RU1,L13B,制動装置,納車後一時間,晴天にも関わらずリアカメラが汚れている警告が表示された。カメラを拭いて見たが状況は変わらずエラーメッセージが同日だけでも７、８回発生した。
203,2019年10月08日,大分,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,不明,不明,DBA-E12,HR12,エンジン,不明,コンビニの駐車場で停止をしようとしてブレーキペダルを踏んだところ、車が急発進したことが有る。
204,2019年10月08日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイルハイブリッド,2015年08月,不明,DAA-HT32,MR20-RM31,動力伝達,中古車購入直後から,エンジンが暖機されると、発進時にＣＶＴから「キュッ」と異音がする。
