番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
106,2019年05月20日,新潟,ＨＰ,トヨタ,ＭＲ－Ｓ,2000年09月,"15,400 Km",TA-ZZW30,1ZZ,動力伝達,２０１６年、２０１８年,シーケンシャルポンプ及びアクチュエーターの不良により、信号停止時にエンストし、再始動できなくなった。ディーラーで交換を行ったが、２０１８年にシーケンシャルポンプ、アクチュエーター及びミッションコンピューターの不良により、信号で停止した際にギアの表示は１速を示しているのにギアがつながらず、走行不能になった。
107,2019年05月20日,東京,ＨＰ,トヨタ,エスティマ　アエラス,2009年06月,"98,000 Km",DBA-ACR50W,2AZ,制動装置,２０１８年１１月,ブレーキブースターの不良により、エンジン停止から１日以上経過すると、ブレーキペダルが重くなり、再始動が困難になる。
108,2019年05月20日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,不明,不明,DAA-ZVW30,不明,動力伝達,購入後すぐ,信号停止でギアをＮに入れると、Ｄに入れても発進しない。一度エンジンを切ると発進できる。
109,2019年05月20日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,プレマシー,2014年03月,"28,400 Km",DBA-CWFFW,PE,エンジン,不明,走行時に警告ランプが点灯して、アクセルペダルを踏んでも動力が伝わらなくなった。
110,2019年05月20日,埼玉,ＨＰ,ボルボ,Ｖ４０　Ｔ３,2017年03月,"16,000 Km",DBA-MB4154T,B4154T,動力伝達,２０１９年５月,走行中、メーターパネルに「トランスミッションの性能低下」の警告が表示され、ギア抜けするようになる。
111,2019年05月20日,山梨,ＨＰ,ニッサン,デイズルークス,2015年07月,"27,600 Km",DBA-B21A,3B20,電気装置,２０１９年１月,アラウンドモニターが運転席側のみ映らない。
112,2019年05月20日,兵庫,ＨＰ,トヨタ,カローラフィールダー,2008年10月,"81,600 Km",DBA-NZE141G,1NZ,車枠・車体,２０１９年３月頃,ボンネットの塗装がはがれ出した。
113,2019年05月20日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ルノー,キャプチャー,2017年06月,不明,ABA-2RH5F1,H5F,エンジン,購入時から,信号などの停車でアイドリングストップが作動後、停車中に体を動かす等で、座面の座り具合が変わったことを車両が検知すると、表示や音等の警告は一切ないままにアイドリングストップから再始動する機能を止めてしまい、１から始動操作をやり直さなければエンジンがかからなくなる。
114,2019年05月20日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2015年01月,"18,600 Km",DBA-E12,HR12,その他,購入後半年,エアコンがかび臭くなった。
115,2019年05月20日,島根,ﾌﾘｰﾀﾞｲｱﾙ,三菱,パジェロイオ,2005年02月,"130,000 Km",TA-H77W,4G94,エンジン,不明,走行していて左に寄せようとウィンカーを点灯したところ、アイドリングが不安定になり、エンジンが停止してしまった。
116,2019年05月19日,神奈川,ＨＰ,トヨタ,プリウスα,2011年07月,"40,000 Km",DAA-ZVW41W,2ZR-5JM,動力伝達,２０１９年０４月８日,一旦停止をして、パーキングブレーキを踏み、再度発進しようとしてギアを入れたところ、エンジンがブーンという音とともに車が急発進した。
117,2019年05月19日,千葉,ＨＰ,マツダ,ロードスター,2007年03月,"190,000 Km",CBA-NCEC,LF,動力伝達,２０１３年,パドルシフトレバー（ＵＰ）側のメッキが剥がれ、メッキ欠片で左手指先を負傷した。
118,2019年05月19日,茨城,ＨＰ,ニッサン,セレナ,2013年01月,"62,677 Km",DAA-HFC26,MR20-SM23,エンジン,２０１９年５月５日,オルタネーターの不良により、アイドリング時、発進時、低速走行時にエンジンルームから異音が出るようになった。
119,2019年05月19日,兵庫,ＨＰ,ホンダ,ＶＥＺＥＬハイブリッド,2015年10月,"27,000 Km",DAA-RU3,LEB-H1,動力伝達,２０１９年５月３日,シフトレバーがドライブに入っているのにバックしてしまい、後続車に追突しそうになった。
120,2019年05月19日,兵庫,ＨＰ,ボルボ,Ｖ４０,2015年06月,"51,200 Km",DBA-MB4164T,B4164T,動力伝達,購入後１年目と２年目と今回,走行後、駐車場でＤレンジからＲレンジへギヤチェンジすると後退しなくなり、その後Ｄレンジへ入れても前進しなくなった。
121,2019年05月19日,岡山,ＨＰ,ニッサン,セレナ,2008年11月,"75,000 Km",DBA-CC22,MR20,その他,２０１６年１０月,満タンに入れると、じわじわとガソリンがあふれてくる。
122,2019年05月19日,宮崎,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2011年03月,"57,860 Km",DBA-1KCAV,CAV,動力伝達,２０１９年４月６日,走行中、エンジン付近から突然ガリガリと異音が発生し、スムーズに加速出来なくなった。
123,2019年05月18日,北海道,ＨＰ,スバル,フォレスター,2010年12月,"82,000 Km",DBA-SHJ,FB20,エンジン,２０１７年９月,プッシュスタートを押すとセルがまわり続け、なかなかエンジンがかからない。
124,2019年05月18日,新潟,ＨＰ,ダイハツ,タント,2011年08月,"47,293 Km",DBA-L375S,KF,エンジン,２０１９年５月１１日,エンジンオイルがなくなり異音がでる。
125,2019年05月18日,茨城,ＨＰ,ＢＭＷ,ミニ,2015年11月,"64,000 Km",DBA-XS12,B38A12A,エンジン,２０１９年５月３日,クランクシャフトプーリーのバイブレーションダンパーの破損により、プーリーが空回りし、エアコン、オルタネータベルトが駆動できなくなったため、バッテリー充電システム異常の警告メッセージが表示されてエンジンがストップし、走行不可能になった。
126,2019年05月18日,静岡,ＨＰ,ダイハツ,アトレーワゴン,2009年02月,"69,900 Km",ABA-S321G,KF,エンジン,２０１８年１２月,外観の漏れは確認できないのにも関わらず、冷却水の減りが激しい。
127,2019年05月18日,愛媛,ＨＰ,ＢＭＷ,ミニクーパー,2014年12月,"65,000 Km",LDA-ZB20,N47C20A,エンジン,２０１９年４月２９日,高速道路走行中、突然タイミングチェーンが切れて停止し、再始動不能になった。
128,2019年05月17日,新潟,ＨＰ,マツダ,ＲＸ－８,2003年04月,"113,000 Km",LA-SE3P,13B,かじ取り,２０１８年７月,パワーステアリングの不良により、ハンドルに触っていないのに勝手に据え切りした。右折と左折で極端にハンドルの重さが変わった。走行中にパンクしたかのようにハンドルがふらついた。
129,2019年05月17日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,アトレーワゴン,2009年06月,"87,100 Km",ABA-S331G,KF,エンジン,不明,オーバーヒート頻発で冷却水がすぐ減る。
130,2019年05月17日,東京,ＨＰ,ＢＭＷ,ＭＩＮＩ,2011年06月,"96,572 Km",ABA-MSJCW,N14B16C,エンジン,２０１９年４月２３日,高速道路を走行中にエンジン警告灯が点灯するとともにエンジンの調子が悪くなり、走行しても６０ｋｍ／ｈ程度の速度しか出なくなった。
131,2019年05月17日,神奈川,電話,ニッサン,ノート,2018年01月,"5,000 Km",DBA-E12,HR12,エンジン,不明,低速走行時または停止時にエンストし、車両が後退した。
132,2019年05月17日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タント,2004年12月,"78,000 Km",CBA-L350S,EF,電気装置,２０１９年５月１６日,オルタネーターアジャスティングバーが折損し、オルタネーターが外れた。
133,2019年05月17日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,レッツ,2018年11月,"4,000 Km",JBH-CA4AA,A409,エンジン,不明,エンジン始動後、発進時にエンストする。
134,2019年05月17日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＢＲＺ,不明,不明,DBA-ZC6,FA20,エンジン,購入当初から,出力不足を感じ、自分で調査したところ、カタログ値では２００馬力のところが１５０馬力しか出ていなかった。
135,2019年05月17日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2018年12月,不明,DBA-MH35S,R06A,動力伝達,不明,エンジンを始動後、ＰレンジからＲレンジにシフトすると、ガツンと大きな衝撃が発生する。
136,2019年05月17日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうローザ,2012年03月,不明,SKG-BE640G,4P10,エンジン,不明,排気ブレーキが故障した。
137,2019年05月17日,鳥取,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルト,2015年04月,"50,000 Km",DBA-HA36S,R06A,その他,不明,エアコンのガスが漏れ、冷房が効かなくなった。
138,2019年05月17日,山口,ﾌﾘｰﾀﾞｲｱﾙ,フィアット,５００,2014年09月,"37,800 Km",ABA-31212,169A4,車枠・車体,２０１９年５月１３日,助手席前のダッシュボード（エアバッグ格納部）が盛り上がってきた。
139,2019年05月17日,福岡,ＨＰ,ニッサン,エクストレイル,2012年02月,"23,000 Km",LDA-DNT31,M9R,エンジン,２０１９年５月２日,エンジン警告灯等が多数点灯し、エンジンが停止した。
140,2019年05月17日,不明,電話,三菱,ふそうキャンター,2013年06月,"77,720 Km",TKG-FBA20,4P10,動力伝達,不明,デュオニック（自動変速機）搭載車で、前進・後退で変速ショックが大きく、がったんがったん揺れる。
141,2019年05月16日,北海道,ＨＰ,三菱,アウトランダー,2006年08月,"109,962 Km",DBA-CW5W,4B12,緩衝装置,車検時に発見,後輪のリヤコイルスプリングが両方とも同じような場所で折れていた。
142,2019年05月16日,新潟,ＨＰ,トヨタ,ヴォクシー,2011年08月,"40,000 Km",DBA-ZRR75G,3ZR,動力伝達,２０１８年９月位,４ＷＤカップリングの故障により、後方から金属音が発生した。
143,2019年05月16日,東京,ＨＰ,スズキ,パレット,2008年06月,"32,200 Km",CBA-MK21S,K6A,保安灯火,不明　２０１９年５月２日に発覚,ライト点灯時にブレーキペダルを踏むとテールランプが消える。
144,2019年05月16日,千葉,電話,メルセデス・ベンツ,ＣＬＳ２２０,不明,不明,LDA-218301,不明,排ｶﾞｽ･騒音,不明,外２７８２（平成３１年２月１４日届出）と同種の不具合がリコールの対象範囲外で発生している。
145,2019年05月16日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ジムニー,2018年07月,不明,3BA-JB64W,R06A,エンジン,購入直後から,一定の状況で、アクセルペダルを踏まない状態で、エンジン回転が吹け上がる。
146,2019年05月16日,福井,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,アトラス,2012年07月,"104,000 Km",SDG-SZ5F24,ZD30,車枠・車体,２０１９年４月２６日,時速６０ｋｍでゆるやかな左カーブ走行中、車体が一瞬右に振られた後、左に振られ歩道に乗り上げて横転した。
147,2019年05月16日,兵庫,ＨＰ,ニッサン,ノートｅ－ＰＯＷＥＲ,2017年07月,"12,000 Km",DAA-HE12,HR12-EM57,エンジン,２０１９年３月～５月,スタート時にスタートボタンを押しても稼働しない。１０分位繰り替えしてスタートが出来た。リモートキーの操作を、マニュアル通りに行うも不可だった。
148,2019年05月16日,福岡,ＨＰ,ＢＭＷ,１２００ＧＳアドベンチャー,2017年02月,"24,335 Km",EBL-R12NA,122EN,エンジン,２０１９年２月６日、４月１９日、５月１４,エンジン始動直後、ディスプレイにエンジンがエマージェンシーモードである表示が出た。エンジンを切り再始動後に消えた。販売店から様子を見るように言われ、使用を再開したが、その後、走行中に同じ異常が発生した。
149,2019年05月16日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ａ１８０,2019年02月,不明,5BA-177084,282,動力伝達,２０１９年３月,走行中、Ｄ２から表示が変わらず、加速しなかった。
150,2019年05月16日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ａ１８０,2019年02月,不明,5BA-177084,282,その他,２０１９年３月,カーナビの不具合が発生すると、ディスプレイ上に「カーナビにエラーが出ました」と表示されて速度計の画面が真っ暗になり、速度計の表示が消えてしまう。
151,2019年05月16日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,サイ,2010年03月,不明,DAA-AZK10,2AZ-2JM,制動装置,２０１７年１０月１９日,ブレーキブースターの不具合により、信号停車の手前で突然、普段の力ではブレーキが効かなくなった。ブレーキペダルを強く踏み込んだところ、ゆっくりと停車した。
152,2019年05月16日,大分,ＨＰ,マツダ,ＡＺ－ワゴン,2011年12月,"98,000 Km",DBA-MJ23S,K6A,かじ取り,２０１９年５月４日　ＰＭ４：００ごろ,ステアリングロックの不良により、プッシュスタートボタンを押した時に、イモビライザー警告灯が点灯し、エンジンがかからなかった。
153,2019年05月15日,宮城,ＨＰ,マツダ,ＣＸ－５,2012年07月,"70,000 Km",LDA-KE2AW,SH,電気装置,２０１９年５月,一般道路走行中に異音が発生したため、路肩に停車した。ボンネットを開けて確認したところ、オルタネータープーリーが破損により脱落していた。
154,2019年05月15日,長野,ＨＰ,タダノ,ＣＲＥＶＯ,2007年09月,"53,083 Km",SC-TR120,4M50,排ｶﾞｽ･騒音,２００８年５月,エキゾーストマニホールドにひび割れが発生した。
155,2019年05月15日,神奈川,ＨＰ,トヨタ,プリウスα,2013年01月,"58,548 Km",DAA-ZVW41W,2ZR-5JM,エンジン,２０１９年４月１日１４時,駐車場で、中々エンジンが始動せずに再始動を繰り返したあと、ギアをドライブに入れ、アクセルをそーっと踏んだところ、前方へ急発進した。すぐにブレーキを踏んで幸い前方へぶつからずに車を止めた。異常と思い元の駐車位置に戻すため、バックに入れ後退しようとしたところ、今度は後方へ急加速をした。すぐにブレーキを踏み車止めで停止させた。
156,2019年05月15日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2016年03月,"30,000 Km",HBD-DA17V,R06A,走行装置,２０１６年７月,左前タイヤが異常に減る。
157,2019年05月15日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,シャラン,2011年08月,"60,000 Km",DBA-7NCAV,CAV,エンジン,中古購入１年後の夏から,渋滞を走行中に突然エンジンが不調になり、路肩に停めたところ、そのままエンストをした。
158,2019年05月15日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ラフェスタ,不明,不明,CBA-B30,MR20,動力伝達,２０１９年１月,ＣＶＴの不良により、異音がして、ギアチェンジが出来なくなった。
159,2019年05月15日,島根,ＨＰ,スズキ,バ－ディ－５０,不明,"10,000 Km",BA43A,不明,かじ取り,不明,前輪ががたついて真っ直ぐに走らない、車軸が不定期にガタと振動する。
160,2019年05月15日,熊本,ＨＰ,ニッサン,セレナ,2012年01月,"69,058 Km",DBA-FC26,MR20,電気装置,２０１９年５月８日,オルタネータープーリーの脱落により、エンジン始動時にガタンと音がして、バッテリーランプと警告灯ランプが点灯した。
161,2019年05月14日,東京,電話,ホンダ,Ｎ－ＢＯＸ,2017年05月,"5,000 Km",DBA-JF1,S07A,動力伝達,２０１７年１０月頃,ＣＶＴ不良により、高速道路走行中に走行不能となった。
162,2019年05月14日,東京,ＨＰ,シトロエン,グランドピカソ,2014年12月,"29,271 Km",ABA-B7875G01,5G01,排ｶﾞｽ･騒音,２０１８年１１月,ガソリンタンクから気化したガソリンをエンジンに送る管のフィルターに液体のガソリンが混入し、エンジンに気化していないガソリンが送られたため、エラーの表示が出ると同時にアクセルペダルを踏んでもエンジンが吹き上がらず、そのままエンジンがストップした。
163,2019年05月14日,神奈川,ＨＰ,スズキ,ハスラー,2015年09月,"70,000 Km",DAA-MR41S,R06A-WA04A,エンジン,不明,Ｄレンジでアイドリング状態で停車中にエンジンの回転数が突然勝手に上がり、ブレーキペダルを強く踏まないと前進してしまう。
164,2019年05月14日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2014年10月,"28,000 Km",DBA-VMG,FA20,動力伝達,２０１９年３月,ＣＶＴのシール不良により、オイルが漏れて、駐車場に油の痕が出来てしまった。
165,2019年05月14日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ティアナ,2005年05月,"70,062 Km",CBA-J31,VQ23,乗車装置,不明,運転を終え、降車してドアを閉めたところ、勝手にドアロックがかかってしまった。
166,2019年05月14日,栃木,ＨＰ,スバル,レガシィアウトバック,2012年08月,"150,400 Km",DBA-BR9,EJ25,動力伝達,２０１９年５月１日,ＡＴ　ＯＩＬ　ＴＥＭＰ　異常ランプが出て、走り出しに衝撃が出た。
167,2019年05月14日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2013年03月,"36,000 Km",DBA-LA100S,KF,電気装置,不明,点火コイルの不良により、幹線道路を走行中に突然エンジンがボコボコと出力不良を起こし、３０ｋｍ／ｈ位しか出なくなった。その後は、アクセルを開けていないとエンストしてしまうようになり、エンストと再始動を繰り返しながら、なんとか帰宅した。
168,2019年05月14日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ランドクルーザープラド,2017年10月,不明,LDA-GDJ150W,1GD,燃料装置,２０１９年１月,燃料フィルター警告灯点灯が３回修理に出しても直らない。
169,2019年05月13日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2016年02月,"47,500 Km",DBA-E12,HR12,排ｶﾞｽ･騒音,２０１８年１月,排気管の継ぎ手から排気漏れがあり、車体にスス汚れがあった。
170,2019年05月13日,東京,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2016年03月,"52,600 Km",LDF-VW2E26,YD25,エンジン,２０１６年７月頃,リザーブタンクの冷却液が著しく減る。
171,2019年05月13日,東京,ＨＰ,スバル,エクシーガ,2008年06月,"101,000 Km",CBA-YA5,EJ20,動力伝達,２０１９年５月３日,幹線道路を走行中、おそらく２速から３速への変速時と思われる時に後方から追突されたようなショックがあり、ＡＴオイル警告灯、ＡＢＳ、ＶＤＣランプが点灯した。
172,2019年05月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,不明,"4,000 Km",6BA-DJLFS,不明,エンジン,２０１８年５月,走行中に４０ｋｍ／ｈ程度までしか加速できなくなる。この状態のまま、上り坂で一度停止すると、そこから発進できなくなる。
173,2019年05月13日,栃木,ＨＰ,プジョー,５００８,2014年03月,"120,000 Km",ABA-T875F02,5F02,制動装置,２０１９年５月６日,ブレーキバキュームポンプの故障により、一般道路を走行中、突然ブレーキペダルが重くなり、効きがとても弱くなった。
174,2019年05月13日,静岡,ＨＰ,ＭＶ ＡＧＵＳＴＡ（生産国：イタリア）,ツーリズモベローチェ,2018年08月,"3,600 Km",ZCGT310,B31C,保安灯火,２０１９年５月７日,ストップランプ及びテールライトに水が相当量入り、水没して点灯しなくなった。
175,2019年05月13日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エルグランド,2008年06月,"72,000 Km",CBA-ME51,VQ25,エンジン,２０１９年５月９日,カムシャフトポジションセンサーの不具合により、走行中エンストした。
176,2019年05月13日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,パナメーラ,2019年04月,不明,不明,不明,かじ取り,不明,阪神高速を走行時にハンドルを左右に操作をした際に、強制的に戻されるような挙動をした。
177,2019年05月13日,愛媛,ＨＰ,ホンダ,Ｎ－ＢＯＸカスタム,2016年03月,"25,700 Km",DBA-JF1,S07A,保安灯火,２０１９年４月,朝、車に乗ろうとしたらフロントガラスが割れているのに気がついた。中央部分上部から下部まで合わせの内側が割れていた。
178,2019年05月12日,東京,ＨＰ,フォルクスワーゲン,ポロ１．２ＴＳＩ,2016年03月,"17,968 Km",DBA-6RCJZ,CJZ,かじ取り,２０１９年５月６日,一般道を走行中に突然警告音とモニター上にエラー表示が出て、パワーステアリングが効かなくなった。
179,2019年05月12日,神奈川,ＨＰ,ホンダ,ステップワゴン,2015年07月,不明,DBA-RP3,L15B,その他,何時でも,アラウンドビューモニターが正しく表示せず、モニターを見ながらバックすると障害物に当たる。
180,2019年05月12日,神奈川,ＨＰ,ホンダ,ステップワゴン,2015年07月,不明,DBA-RP3,L15B,エンジン,何時でも,エンジンが小さくパワー不足であるため、下り坂でバック発進が出来ず、アクセルペダルを踏み続けるとターボが急に働き暴走する。
181,2019年05月12日,埼玉,24時間電話,トヨタ,ランドクルーザープラド,2004年10月,"170,000 Km",CBA-TRJ120W,2TR,車枠・車体,２０１９年１月,ドア、ボンネット、屋根等、５～６か所の塗装が剥がれた。
182,2019年05月12日,栃木,ＨＰ,ホンダ,フリード,2015年10月,"63,680 Km",DAA-GP3,LEA-MF6,保安灯火,２０１９年０５月１２日,パワーウインド操作中にコトンと音がして、運転席側の窓が落ちた。
183,2019年05月12日,島根,ＨＰ,ヤマハ,ドラッグスター１１００,2005年11月,"27,083 Km",BC-VP13J,P610E,動力伝達,２０１９年４月２８日,高速道路走行中にミドルギアコンプリートが破断し、突然異音と振動が発生し、スピードメーターも作動しなくなり走行不能となった。
184,2019年05月12日,熊本,ＨＰ,ニッサン,ルークス,2012年05月,"54,300 Km",DBA-ML21S,K6A,かじ取り,２０１９年５月６日,ステアリングロックの不良により、パネルのエンジンイモビライザーが点滅し、エンジンがかからなくなった。
185,2019年05月11日,千葉,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2015年07月,"20,450 Km",DBA-JF1,S07A,エンジン,２０１９年１月,アイドルストップからアクセルペダルを踏んで始動しようとしても、エンジンストールしてエンジンが掛からない。
186,2019年05月11日,埼玉,ＨＰ,メルセデス・ベンツ,Ａ４５　ＡＭＧ,2016年05月,"32,000 Km",CBA-176052,133,エンジン,２０１９年５月６日ごろ,エンジン付近からカチャカチャ音がすると思ったら、ターボチャージャーのヒートシールドステーが一部折れていた。
187,2019年05月11日,福岡,ＨＰ,ボルボ,Ｖ４０　Ｔ４ＳＥ,2013年06月,"27,000 Km",DBA-MB4164T,B4164T,乗車装置,２０１９年５月,ドアノブセンサーの不具合により、運転席側のドアノブがキーレスで反応しなくなった。
188,2019年05月10日,北海道,ＨＰ,ニッサン,ルークス,2012年12月,"52,190 Km",CBA-ML21S,K6A,かじ取り,２０１９年４月,ステアリングロックユニットの不良により、乗車後ハンドルロックが解除されないままでエンジンが始動できなくなった。
189,2019年05月10日,宮城,ＨＰ,ニッサン,キューブ,2012年06月,"27,000 Km",DBA-Z12,HR15,車枠・車体,２０１７年９月,ガラスルーフとボディの接合部分のひび割れからの雨漏りにより、運転席シートベルトが濡れ、後席足元に水たまりが出来た。
190,2019年05月10日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2017年03月,不明,LDA-KF2P,SH,エンジン,２０１９年１月,フューエルリターンホースからの脈動音により、始動時、左フロントからゴトゴト異音がする。
191,2019年05月10日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,シエンタ,2007年09月,"67,000 Km",DBA-NCP81G,1NZ,車枠・車体,２０１４年,中古購入時から塗装がはがれていた。
192,2019年05月10日,栃木,ＨＰ,ニッサン,ルークス,2011年11月,"73,165 Km",DBA-ML21S,K6A,かじ取り,２０１９年５月９日駐車後,ステアリングロックの不良により、駐車後にエンジンがかからなくなった。
193,2019年05月10日,愛知,ＨＰ,マツダ,アテンザセダン,2013年01月,"100,000 Km",LDA-GJ2FP,SH,エンジン,走行距離が６ｋｍを超えた辺りから（３年程,低速走行時にノッキング、加速不良が発生する。ＤＰＦ再生時には特に悪化する。
194,2019年05月10日,岐阜,ＨＰ,ニッサン,キューブ,2010年05月,"41,700 Km",DBA-Z12,HR15,保安灯火,２０１９年３月ごろ,後部のワイパーが途中で停止したり、まったく動かない状態となる。
195,2019年05月10日,三重,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＲＸ－８,2004年05月,"74,300 Km",LA-SE3P,13B,エンジン,不明,交差点で停車した際などにエンストする。
196,2019年05月10日,京都,ﾌﾘｰﾀﾞｲｱﾙ,三菱,デリカＤ５,2013年07月,"54,746 Km",LDA-CV1W,4N14,その他,２０１８年,エアコンのコンプレッサーと高圧ホースの接続部の不良により、冷媒ガスが漏れた。
197,2019年05月10日,広島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウンハイブリッド,2008年10月,"97,900 Km",DAA-GWS204,2GR-1KM,緩衝装置,不明,ショックアブソーバーが５５０００ｋｍでへたり、オイル漏れを起こす。
198,2019年05月10日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルトラパン,2016年07月,不明,DBA-HE33S,R06A,動力伝達,不明,山の頂上でエンジンをかけ、下り坂を走行すると、エンジンブレーキがかからない。
199,2019年05月10日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ミニクーパー,2003年12月,"93,900 Km",GH-RA16,W10B16A,かじ取り,２０１９年４月３０日,ガソリンスタンドで給油後、突然パワーステアリングが効かなくなった。
200,2019年05月09日,北海道,ＨＰ,ニッサン,ジューク,2010年11月,"54,000 Km",CBA-NF15,MR16,緩衝装置,令和１年５月１日,右前輪のトランスバースリンクのボールジョイント部が外れた。
201,2019年05月09日,東京,ﾌﾘｰﾀﾞｲｱﾙ,プジョー,２０７,2008年03月,"54,600 Km",ABA-A75FWB,5FW,制動装置,不明,警告灯などの予兆なく、突然ＡＢＳが効かなくなった。
202,2019年05月09日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2015年07月,"30,000 Km",LDA-KE2AW,SH,エンジン,２０１９年５月９日,赤信号で停止直前にエンジンが止まってしまった。
203,2019年05月09日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,マーチ,2010年09月,"84,000 Km",DBA-K13,HR12,動力伝達,２０１９年５月,ＣＶＴ故障により、高速走行中に突然走行不能になった。メーターにはＭＩＬ警告灯が点灯しており、整備工場での診断ではソレノイドの２速エラーが検出された。
204,2019年05月09日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年04月,"65,200 Km",DAA-HC26,MR20-SM23,その他,２０１９年５月,停車時や、低速走行をしているとエアコンから温風が出る。
205,2019年05月09日,京都,ＨＰ,スズキ,スイフト,2012年01月,"31,831 Km",DBA-ZC72S,K12B,エンジン,２０１２年２月,カタログ燃費と実燃費のかい離があり、ＪＣ０８モード２１．８ｋｍ／Ｌのところ、１２～１３ｋｍ／Ｌになる。
206,2019年05月09日,京都,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2009年11月,"67,124 Km",DAA-ZVW30,2ZR-3JM,動力伝達,２０１８年７月２８日,駐車場でＤのままブレーキペダルを踏んでいたが、エンジンからゴオと大きな音がして急加速し、ブレーキペダルを踏んだが効かずに川に転落した。
207,2019年05月09日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルト,不明,"108,300 Km",GF-HA12S,F6A,エンジン,２０１８年,ファンベルトの滑りでバッテリー放電が早い。
208,2019年05月09日,広島,ＨＰ,ヤマハ,ＮＭＡＸ１２５,不明,"10,300 Km",EBL-SE86J,E3P8E,エンジン,２０１９年４月２７日,赤信号で停車したところエンストし、その後８分程度エンジンがかからなくなった。
209,2019年05月09日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,パサートヴァリアント,不明,"160,000 Km",DBA-3CCAX,CAX,動力伝達,２０１９年５月,ＤＳＧ（自動変速機）のメカトロニクスの不良により、故障マークが点滅した。
210,2019年05月08日,岩手,ＨＰ,ニッサン,モコ,2014年06月,"54,999 Km",DBA-MG33S,R06A,緩衝装置,２０１９年５月,フロントサスペンションのコイルスプリングが折れた。
211,2019年05月08日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＭＲ－Ｓ,不明,"105,000 Km",TA-ZZW30,1ZZ,動力伝達,不明,シーケンシャルトランスミッションの不良により、走行中に突然ニュートラルになり、走行不能になった。
212,2019年05月08日,茨城,ＨＰ,フォルクスワーゲン,ティグアン,2018年08月,不明,LDA-5NDFGF,DFG,制動装置,２０１９年４月２８日,踏切で遮断機が上がり左右確認後前進すると、２～３ｍで急停車し、緊急警告表示（赤）された。アクセルペダルを踏んでも前進できず、後続車が幸いいなかったため、バックをしたところ動いた。しかし、次の電車が来る音が鳴り遮断機が降りてきてしまい、ボンネットに接触した。
