番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
103,2020年02月17日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2015年11月,"23,495 Km",DBA-B21A,3B20,保安灯火,２０２０年２月,助手席側の電動格納ドアミラーが閉じなくなり、モーターだけ空回りするようになった。
104,2020年02月17日,富山,ＨＰ,メルセデス・ベンツ,Ｅ３５０ステーション,2012年11月,"69,000 Km",RBA-212259C,276,排ｶﾞｽ･騒音,２０１９年８月,Ｎｏｘセンサーの不良により、エンジンチェックランプが点灯した。
105,2020年02月17日,茨城,電話,トヨタ,ヴェルファイアハイブリッド,2013年01月,"343,100 Km",DAA-ATH20W,2AZ-2JM-2FM,制動装置,不明,一般道を走行中に信号で停止しようとブレーキペダルを踏むと、警告音と同時に警告灯が点灯し、ブレーキが効かなくなった。
106,2020年02月17日,栃木,ＨＰ,三菱,ふそうスーパーグレート,2016年10月,"505,853 Km",QPG-FS64VZ,6R10,エンジン,２０２０年２月,下回りをぶつけた形跡もないのに、樹脂製のエンジンオイルパンにヒビが入っていて、オイルが漏れていた。
107,2020年02月17日,山梨,ＨＰ,アウディ,Ａ６オールロードクアトロ,2012年09月,"110,000 Km",DBA-4GCGWB,CGW,動力伝達,２０１９年９月,ＤＳＧ（自動変速機）の不良により、メーターパネルに異常警告が表示され、変速時にショックが発生する。時々バックギアに入らなくなる。
108,2020年02月17日,三重,ＨＰ,スズキ,スペーシアカスタムＸＳターボ,不明,不明,DAA-MK53S,R06A-WA05A,エンジン,納車日当日から,エンジンの始動性が悪く、５秒ほどセルが回り続けることが頻発する。
109,2020年02月17日,大阪,ＨＰ,トヨタ,アルファード,2018年12月,"15,000 Km",DBA-AGH30W,2AR,車枠・車体,２０２０年２月１６日,新車購入して２年で三列目右側後方ピラー部分から雨漏りし、音響設備に異常が認められた。
110,2020年02月17日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,プジョー,２０８,2014年08月,"34,700 Km",ABA-A9HM01,HM01,電気装置,不明,点火コイルの不良により、高速道路を１００ｋｍ／ｈで走行中に突然警告音と警告灯が点灯し、５０ｋｍ／ｈまで失速した。一度車を止めてみると、エンジンの回転が全く安定しない状態になっていた。
111,2020年02月17日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2012年10月,"52,600 Km",DBA-MH34S,R06A,その他,２０２０年,メーカー純正のカーナビゲーション（ＣＱ－ＵＺ０２Ｊ０ＣＪ）において、音量の操作を行ったところ、手を放しても音量が上がり続け、最大音量のまま、一切の操作を受け付けない状態になった。一度エンジンを止めて再始動をしたところ、症状が消えた。
112,2020年02月17日,大分,ＨＰ,ニッサン,セレナ,2012年09月,"78,000 Km",DAA-HC26,MR20-SM23,動力伝達,２０２０年正月,ＣＶＴの不具合により、高速道路を走行中、アクセルペダルを踏んでもスピードが落ちだしたため、路肩に停車した。その後、ＡＴレバーを操作するも前にも後ろにも動かず、レッカー要請をした。
113,2020年02月17日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,２２５ｘｅ　ＡＴ,2016年08月,"38,900 Km",DLA-2C15,B38A15A-P160,車枠・車体,不明,給電口のフラップがアクチュエーターの不良により勝手に開くことがあり、ディーラーで部品の交換修理を受けたところ、今度は制御ユニットの不良により開かなくなった。
114,2020年02月16日,北海道,ＨＰ,マツダ,ＭＡＺＤＡ３,2020年01月,401 Km,6BA-BP5P,P5,動力伝達,２０２０年２月１１日,公道にてゆっくりフットブレーキで減速し、歩行速度位のところでエンジン音と共に急加速した。
115,2020年02月16日,北海道,ＨＰ,三菱,デリカＤ５,2015年02月,"62,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,不明だか、あまり前ではない,エンジン始動直後に外気導入で排気ガスの臭いがする。アイドリングしてから乗り込むと明らかに変な臭いがする。
116,2020年02月16日,石川,ＨＰ,スバル,フォレスター,2012年03月,"78,606 Km",DBA-SHJ,FB20,動力伝達,２０１９年春ごろから,走行中、突然エンジンの回転数だけが上昇する。
117,2020年02月16日,神奈川,ＨＰ,フォルクスワーゲン,パサートオールトラック,2012年09月,"52,900 Km",ABA-3CCCZF,CCZ,緩衝装置,２０１９年１０月,走行中に後方からバネが弾けたような異音が発生したため、点検したところ、サスペンションスプリングが破断していた。
118,2020年02月16日,栃木,ＨＰ,ニッサン,フェアレディＺ,2011年07月,"70,000 Km",CBA-Z34,VQ37,エンジン,２０２０年２月１０日,前触れもなくステアリングロックが解除されなくなり、エンジンがかからなくなった。
119,2020年02月16日,愛知,ＨＰ,スズキ,スイフトスポーツ,2018年06月,"47,000 Km",CBA-ZC33S,K14C,保安灯火,２０２０年１月,リモート格納機能で畳んだ運転席側ドアミラーが、エンジンスタート時に開き切らないで止まってしまう。
120,2020年02月16日,奈良,24時間電話,トヨタ,シエンタ,2017年02月,不明,DBA-NSP10G,2NR,排ｶﾞｽ･騒音,購入半年後、８月ごろから,アクセルペダルを踏んで、３０～４０ｋｍ／ｈ台で走っていると、ボーッという音がしてアクセルペダルを通じて振動が伝わってくる。
121,2020年02月15日,東京,ＨＰ,レクサス,ＨＳ２５０ｈ,2014年02月,"23,100 Km",DAA-ANF10,2AZ-2JM,走行装置,２０１８年８月,惰性走行中、常にうなり音が発生する。４０ｋｍ／ｈから５０ｋｍ／ｈ付近で特に顕著に発生する。
122,2020年02月15日,東京,ＨＰ,トヨタ,ハイエース,2014年11月,"120,000 Km",CBF-TRH200V,1TR,動力伝達,２０２０年１月１１日,Ｄに入れても反応せず、走行不能になった。
123,2020年02月15日,静岡,ＨＰ,マツダ,デミオ,2018年03月,"14,000 Km",DBA-DJ3FS,P3,動力伝達,２０２０年１月２０日の中古車購入時の最初,ＡＴ車で、セカンドからサードにギアが切り替わる時、ミッションからシューンという音がする。
124,2020年02月15日,岐阜,ＨＰ,ダイハツ,タント,2012年03月,"46,300 Km",DBA-L385S,KF,エンジン,１万ｋｍ走行位より,エンジンオイルが消費する。
125,2020年02月15日,岐阜,ＨＰ,ダイハツ,タント,2014年12月,"92,000 Km",DBA-LA610S,KF,エンジン,１万ｋｍ走行位より,エンジンオイルが消費する。
126,2020年02月15日,兵庫,ＨＰ,ホンダ,ＰＣＸ１２５,2018年09月,"1,195 Km",2BJ-JF81,不明,車枠・車体,中古購入当初から,走行し、信号や交差点などの停止直前に下部からカタカタカタカタと異音が発生する。
127,2020年02月15日,長崎,ＨＰ,三菱,アウトランダーＰＨＥＶ,2013年03月,"50,000 Km",DLA-GG2W,4B11-S61-Y61,その他,２０１９年１２月,駐車中に純正カーナビ付近より白煙、異臭が発生した。
128,2020年02月15日,宮崎,ＨＰ,ニッサン,エルグランド,2012年03月,"127,600 Km",DBA-TE52,QR25,動力伝達,２０２０年１月頃,ＣＶＴ内部ベアリング不良により、モーター音の様な音がエンジンから聞こえてくる。
129,2020年02月14日,宮城,ＨＰ,ニッサン,エクストレイル,2016年03月,"44,000 Km",DAA-HNT32,MR20-RM31,動力伝達,２０２０年１月,発進時アクセルペダルを踏んでも発進せず、数秒遅れて動力が繋がり、急発進をする。また４０ｋｍ／ｈあたりでＣＶＴからごりごりという異音がする。
130,2020年02月14日,東京,ＨＰ,スバル,フォレスター,2014年09月,"97,000 Km",DBA-SJG,FA20,動力伝達,２０２０年１月,シール材の不良により、ＣＶＴフルードがコンバーターケースより漏れた。
131,2020年02月14日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,カイエン,2017年02月,不明,ABA-92ACEY,CEY,車枠・車体,不明,サンルーフの排水ドレーンホースが目詰まりしたため、車室内に水漏れした。
132,2020年02月14日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴンスパーダ,2016年07月,不明,DBA-RP3,L15B,乗車装置,２０１８年７月８日,リヤゲートが突然開かなくなることがある。販売店で、テールゲートコントロールユニットやテールゲートロックを交換しているが、さらに再発をした。
133,2020年02月14日,愛知,ＨＰ,ニッサン,エルグランド,2014年04月,"104,028 Km",DBA-PE52,VQ35,緩衝装置,２０２０年２月１２日,旋回時右フロントより「ガキ」という異音がし、段差を超える度に異音がしていたため、診断を受けたところ、右フロントショックアブソーバーが折れていた。
134,2020年02月14日,岐阜,ＨＰ,ニッサン,デイズ,2014年02月,"49,700 Km",DBA-B21W,3B20,保安灯火,２０２０年２月１４日,助手席側ドアミラーが、音はするが格納しなくなった。
135,2020年02月14日,岐阜,ＨＰ,ニッサン,デイズ,2014年02月,"52,000 Km",DBA-B21W,3B20,乗車装置,２０１９年６月,リアシートが走行中に前後にカタガタ動く。座面とシートバックの間の隙間が開いて下が見えている。
136,2020年02月14日,岐阜,ＨＰ,ニッサン,デイズ,2014年02月,"55,000 Km",DBA-B21W,3B20,緩衝装置,２０２０年１月１０日,前輪のショックアブソーバーのダストブーツが破れていた。
137,2020年02月14日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルトラパン,2013年03月,"70,000 Km",DBA-HE22S,K6A,かじ取り,不明,ステアリングロックの不良により、出先でエンジンを停止した後、突然始動不能になる。
138,2020年02月14日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2018年01月,不明,DBA-JF3,S07B,エンジン,２０２０年１月～,高速道路の加速車線を走行していた際に、突然エンジンチェックランプが点灯し、失速した。
139,2020年02月14日,福岡,ＨＰ,ニッサン,フーガハイブリッド,2011年01月,"162,900 Km",DAA-HY51,VQ35-HM34,制動装置,２０２０年２月,走行中にほぼすべての警告灯が点灯するとともにブレーキが効かなくなったので、ギアをニュートラルに入れ、惰性で路肩に停止した。
140,2020年02月14日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2018年12月,不明,6AA-AZSH20,A25A-1KM,エンジン,不明,出先で突然エンジンが切れなくなる。
141,2020年02月13日,北海道,ＨＰ,ホンダ,ＶＥＺＥＬ,2014年04月,"45,168 Km",DAA-RU4,LEB-H1,エンジン,２０２０年１月２１日午後５時過ぎから数回,走行中にスマートキーシステム不良の警告灯が点滅した。
142,2020年02月13日,東京,ＨＰ,メルセデス・ベンツ,Ａ１８０,2015年07月,"6,500 Km",DBA-176042,270,動力伝達,２０２０年１月２７日,車の向きを変えるために駐車場内で速度がほとんど出ていない状態で切り返しをしていたところ、突然前進して壁にぶつかった。
143,2020年02月13日,神奈川,ＨＰ,ニッサンＭＴ,マーチ,2015年05月,"70,000 Km",DBA-K13改,HR15,動力伝達,２０２０／０２,クラッチのＣＳＣ（レリーズベアリング＆オペレーティングシリンダー相当品）の不良により、ペダル高さバラツキ、クラッチ滑りが発生し、自走不能になった。
144,2020年02月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2013年02月,"70,000 Km",DAA-AWS210,2AR-1KM,緩衝装置,不明,ショックアブソーバーからオイル漏れし、車検に通らない。
145,2020年02月13日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシアカスタム,不明,不明,DAA-MK53S,不明,エンジン,寒い時期,スタートスイッチを数秒押し続けないと始動しない。１０秒ほどしても始動せず、始動が止まったこともあった。
146,2020年02月13日,群馬,ＨＰ,トヨタ,プリウス,2009年07月,"92,430 Km",DAA-ZVW30,2ZR-3JM,排ｶﾞｽ･騒音,４年位前,ＥＧＲの不具合により、走行中にエンジンの異常音及び異常振動が発生し、気を取られて事故を起こしてしまった。
147,2020年02月13日,栃木,ＨＰ,ＵＤトラックス,クオン,2011年10月,"500,000 Km",LKG-CW5ZL,GH11,エンジン,２０１８年９月,冷却水のサブタンクに亀裂が発生し冷却水が漏れた。
148,2020年02月13日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2009年03月,"90,000 Km",DBA-MH23S,K6A,かじ取り,２０２０年２月７日,電動ステアリングロックの不良により、エンジンが始動しなくなった。
149,2020年02月13日,岐阜,ＨＰ,スズキ,スイフトスポーツ,2018年05月,"46,000 Km",CBA-ZC33S,K14C,車枠・車体,２０２０年０２月１０日　朝８時１５分ごろ,ハンドルを左いっぱいに切り、車庫を出ようとしたとき、左足回りから、ガッ、ガッ、ガッっと、４～５回、激しい異音と共に振動が発生した。
150,2020年02月13日,三重,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2019年09月,不明,DBA-JF3,S07B,車枠・車体,２０１９年１０月,走行中及び停車中に天井パネル付近から何かがぶつかった様な大きな音がする。その音はかなりの音量で思わず身を屈めてしまう程の音が鳴る。
151,2020年02月13日,福井,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2009年08月,"100,000 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,不明,カラーコード０７０のホワイトパール塗装の車で、窓の周り、ボンネットの塗装が剥がれてきた。
152,2020年02月13日,大阪,ＨＰ,レクサス,ＳＣ４３０,2009年02月,"162,000 Km",DBA-UZZ40,3UZ,保安灯火,２０１９年３月と２０２０年２月,ガレージ（屋根・シャター付）で駐車中にフロントガラスにひび割れが発生した。（同じ場所、同じ形状・飛び石等のキズなし）
153,2020年02月13日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2019年03月,不明,DAA-HE12,HR12-EM57,電動機(モーター),２０２０年２月８日,ワンペダル走行を行っていて、信号待ちの車に合わせて減速をしていったところ、停車する手前で意図せず急加速をし、前車に追突してしまった。急加速に驚いてしまい、アクセルペダルを踏み込んだ状態になってしまったが、この際、自動ブレーキは全く作動しなかった。
154,2020年02月13日,京都,ＨＰ,スズキ,エブリイ,2018年02月,"19,572 Km",ABA-DA17W,R06A,制動装置,不明,右リヤブレーキ・アジャスタが錆びて、固着した。
155,2020年02月13日,京都,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,タントカスタム,2019年08月,不明,6BA-LA650S,KF,保安灯火,不明,オートハイビーム装着車で、前車に追従して走行している際に、５～１０秒毎にハイ・ローが切り替わり、煽り運転と勘違いされた。
156,2020年02月13日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2010年02月,"137,800 Km",DBA-E11,HR15,車枠・車体,２０１９年９月,給油口が酷く錆びた。
157,2020年02月13日,愛媛,ＨＰ,ニッサン,セレナ,2014年07月,"65,000 Km",DAA-HC26,MR20-SM23,動力伝達,不明,高速道路走行中に、前ぶれもなくエンジンが吹き上がり、車が進まなくなった。
158,2020年02月12日,宮城,ＨＰ,アルファロメオ,ジュリエッタベローチェ,2019年03月,不明,ABA-94018P,940B2,動力伝達,２０１９年１０月,交差点などで停止中に、ギアが勝手にＤからＮに切り替わることが頻発し、その後、走行不能になった。
159,2020年02月12日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スバル,エクシーガ,2012年09月,"49,100 Km",DBA-YAM,FB25,エンジン,２０２０年２月,渋滞走行中に突然エンストをした。
160,2020年02月12日,愛知,ＨＰ,三菱,ふそうキャンター,2011年05月,"150,000 Km",SKG-FBA20,4P10,燃料装置,２年ほど前から,燃料ポンプコネクターの接点不良により、セルが回ってもエンジンが始動しない。
161,2020年02月12日,愛知,ＨＰ,スバル,ＷＲＸ　ＳＴＩ　ＳＰＥＣ　Ｃ,2013年06月,"18,520 Km",CBA-GVB,EJ20,車枠・車体,２０１９年１２月,フロントバンパーが自重で下がり、ボディとのチリが合わなくなる（隙間が広がる）
162,2020年02月12日,愛知,ＨＰ,スバル,ＷＲＸ　ＳＴＩ　ＳＰＥＣ　Ｃ,2013年06月,"18,520 Km",CBA-GVB,EJ20,制動装置,２０１９年１２月,走行後エンジンを切って半日程経過すると、エンジン始動時のブレーキペダルが踏みしろが無い程に固くなっている。
163,2020年02月12日,愛知,ＨＰ,フォルクスワーゲン,ポロ,2013年06月,"26,000 Km",DBA-6RCBZ,CBZ,乗車装置,２０２０年２月４日,助手席のチャイルドシート装着時用エアバッグ解除スイッチの不良により、警告灯が点灯した。
164,2020年02月12日,愛知,ＨＰ,メルセデス・ベンツ,Ｃ１８０クーペ,2013年09月,"48,090 Km",DBA-204349,271,車枠・車体,不明,ボディー（ファイアオパール色）全体のクリアが剥がれてきて、ブリスターが生じていると思われる。
165,2020年02月12日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,アクティバン,2007年06月,"43,250 Km",GBD-HH6,E07Z,エンジン,不明,車両下部をぶつけた等の外的要因が無いのにも関わらず、オイルパンにヒビが発生した。
166,2020年02月12日,大阪,ＨＰ,スズキ,スイフトスポーツ,2012年09月,"47,000 Km",CBA-ZC32S,M16A,かじ取り,２０１６年から２０１７年頃から,車庫入れ時等の低速移動時にハンドルを目一杯切る手前ぐらいで「ゴゴッ」と言う異音がする。
167,2020年02月12日,和歌山,電話,ニッサン,キューブ,2006年02月,"143,500 Km",DBA-BNZ11,CR14,その他,不明,ヒーターコアの送風バタフライのシャフトが折れたため、ヒーターが効かなくなった。
168,2020年02月11日,北海道,ＨＰ,ルノー,メガーヌＲＳ,2019年03月,"10,000 Km",ABA-BBM5P,M5P,保安灯火,２０１９年秋頃,フロントガラスの雨滴感知式オートワイパーが、前が見えないぐらい水滴や雪が付いても反応しない。
169,2020年02月11日,宮城,ＨＰ,トヨタ,エスティマハイブリッド,2007年03月,"167,000 Km",DAA-AHR20W,2AZ-2JM-2FM,制動装置,２０１３年ころ～,リアブレーキがほぼ効かなくなった。
170,2020年02月11日,千葉,ＨＰ,フォルクスワーゲン,シャラン,2011年02月,"130,000 Km",DBA-7NCAV,CAV,エンジン,２０２０年１月,タイミングチェーンが伸びて、バルブタイミングに異常をきたし、エンジンが全損状態になった。
171,2020年02月11日,栃木,ＨＰ,トヨタ,ヴェルファイア,2010年04月,"180,000 Km",DBA-ANH25W,2AZ,エンジン,２０１９年１１月,エンジンの始動時、エンジン内部より金属的な異音がする。
172,2020年02月11日,京都,ＨＰ,ＢＭＷ,ミニクーパー,2013年07月,"60,000 Km",CBA-SU16,N16B16A,保安灯火,２０２０年２月１０日,接点腐食による焦げ付きのため、ブレーキランプが点かなくなった。
173,2020年02月11日,京都,ＨＰ,トヨタ,プリウスα,2015年12月,"46,600 Km",DAA-ZVW41W,2ZR-5JM,制動装置,２０２０年１月,エンジン始動ボタン押したら、ＡＢＳ、ＡＢＳ電子制御ブレーキ、横滑り防止の警告灯が付いた。サイドブレーキを解除したら消えたが、後日再び点灯した。
174,2020年02月11日,兵庫,ＨＰ,トヨタ,ハリアー,2014年09月,"43,000 Km",DBA-ZSU60W,3ZR,動力伝達,２０２０年２月９日,一般道路を走行中、アクセルペダルを踏み込んでも動力の伝わりが悪くなり、２ｍ程度の上り坂を登れず走行不能になった。
175,2020年02月11日,奈良,ＨＰ,ポルシェ,ケイマン　２．７ＭＴ,2008年04月,"37,400 Km",ABA-98720,20,動力伝達,２０２０年２月５日,一般道路を走行中、突然異音がして車が急に右に曲がり、側壁にぶつかった。車両を確認したところ、右側後輪のドライブシャフトがシャフト自体には損傷がなくブーツも正常でグリス抜けもないが中のジョイント部だけが破損していた。
176,2020年02月11日,鹿児島,ＨＰ,フィアット,パンダ,2013年09月,"62,870 Km",ABA-13909,312A2,動力伝達,不明,交差点で右折時にギヤが抜けて立ち往生した。ミッションを降ろし点検したところ、フライホイールのダンパーが千切れ偏芯した状態で回転しており、クラッチベアリングスリーブにクラッチカバーが接触しており、著しく摩耗していた。
177,2020年02月10日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2019年01月,不明,DBA-JF4,S07B,車枠・車体,２０２０年,天井が結露し、水が滴下してくる。
178,2020年02月10日,秋田,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2017年09月,"10,000 Km",DBA-E12,HR12,緩衝装置,２０２０年,雪道を走行中、ロアアームのボールジョイント上部が折損した。
179,2020年02月10日,新潟,ＨＰ,フォルクスワーゲン,パサート　オールトラック,2014年09月,"40,481 Km",ABA-3CCCZF,CCZ,制動装置,２０１９年１２月,ＡＢＳユニットの故障により、走行中に突然、ＡＢＳ故障・ＥＳＣ故障・ブレーキユニット故障の警告が点灯し、電源を切っても常に緩くブレーキが掛かっている状態が続き、ついにはバッテリーが上がり走行不能となった。
180,2020年02月10日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2017年11月,"3,000 Km",DBA-JF4,S07B,制動装置,２０２０年２月,駐車のためにバックをしていたところ、突然ブレーキが効かなくなったため、ギアをＰレンジに入れて停車した。
181,2020年02月10日,東京,電話,アウディ,Ｑ５,2018年06月,"12,000 Km",DBA-FYDAXS,DAX,その他,不明,携帯などをＢｌｕｅｔｏｏｔｈで接続していると突然接続が切れることがある。
182,2020年02月10日,東京,電話,アウディ,Ｑ５,2018年06月,"12,000 Km",DBA-FYDAXS,DAX,動力伝達,不明,トランスミッション警告灯が出て、４ＷＤが２ＷＤに切り替わった。
183,2020年02月10日,東京,電話,アウディ,Ｑ５,2018年06月,"12,000 Km",DBA-FYDAXS,DAX,制動装置,２０２０年１月２７日,一般道を４０ｋｍ／ｈで走行中に、何もないところで衝突被害軽減ブレーキが作動して急ブレーキがかかった。
184,2020年02月10日,東京,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザワゴン,不明,"80,000 Km",不明,不明,エンジン,不明,吸気バルブの不良により、走行中にエンストする。
185,2020年02月10日,神奈川,ＨＰ,スバル,エクシーガ,2008年06月,"56,000 Km",CBA-YA5,EJ20,動力伝達,２０１９年１２月から,定速走行時にＡＴが変速せず空吹かし状態になった後、急に繋がりドンッという音と共に後ろから追突されたかという程の衝撃が出る様になった。ソレノイドバルブの交換を行い、一度症状が解消したが、１年後に再発した。
186,2020年02月10日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ウェイク,2015年08月,不明,DBA-LA700S,KF,排ｶﾞｽ･騒音,不明,バック時やアイドリング中のエンジン回転が低くなった時にマフラーから異音が出る。
187,2020年02月10日,千葉,ＨＰ,メルセデス・ベンツ,Ｅ３５０,2007年02月,"75,000 Km",DBA-211256C,272,エンジン,４年前,エンジン始動時にエンジンチェックランプが点灯する。
188,2020年02月10日,茨城,ＨＰ,ボルボ,Ｖ４０　Ｔ４ＳＥ,2013年12月,"50,900 Km",DBA-MB4164T,B4164T,動力伝達,２０１９年１０月から,エンジン始動後、ミッション性能低下のエラーが表示され、シフトチェンジが不能になった。
189,2020年02月10日,愛知,電話,ダイハツ,ハイゼットカーゴ,2019年06月,"7,000 Km",EBD-S331V,KF,乗車装置,不明,後席のスライドレール下部のローラとステップが接触することにより塗装が剥がれ、鉄粉が出てくる。
190,2020年02月10日,愛知,電話,ダイハツ,ハイゼットカーゴ,2019年06月,"7,000 Km",EBD-S331V,KF,制動装置,２０１９年６月２４日、１２月１９日,納車直後から衝突回避支援ブレーキの警告灯が頻繁に点灯していた。１２月には時速４０ｋｍで片側１車線の緩い左カーブを走行中、対向車及び周りに障害物等がない状態で急に衝突回避支援ブレーキが作動した。
191,2020年02月10日,愛知,ＨＰ,ボルボ,Ｖ６０　Ｒデザイン,2012年12月,"88,900 Km",DBA-FB4164T,B4164T,動力伝達,２０１７年５月,発進後１速から変速ができず、［トランスミッションの性能低下］が表示され、速度が上がらなくなった。
192,2020年02月10日,愛知,ＨＰ,トヨタ,ハリアーハイブリッド,2006年02月,"143,000 Km",DAA-MHU38,3MZ-1JM-2FM,制動装置,２０１９年１１月以降,坂道でブレーキをかけながらエンジン始動するとブレーキが効かずに動き出す。走行時、ブレーキをかけると加速するような感覚になる時がある。
193,2020年02月10日,愛知,ＨＰ,その他,ドライブレコーダー　ミラー型,不明,不明,mysmile,不明,装置その他,購入直後から,後付装置「前後ドラレコ付き電子インナーミラー」にて、モニター（ミラー）に、通常はリアカメラの画像が映るが、時々フロントカメラの画像となる。
194,2020年02月10日,広島,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2013年04月,"107,000 Km",LDA-KE2AW,SH,エンジン,不明,シリンダーヘッドガスケット抜けにより、走行中に水温警告灯が点灯した。
195,2020年02月10日,岡山,ＨＰ,ホンダ,エリシオン,2006年04月,"140,000 Km",DBA-RR3,J30A,走行装置,２０２０年２月８日,車両を発進しようとした際に、ガタンといったあと、ガラガラと鳴ったので車外に出て確認したところ、左前のタイヤがズレていた。
196,2020年02月10日,徳島,ＨＰ,三菱,ｅＫカスタム,2013年09月,"56,000 Km",DBA-B11W,3B20,電気装置,２０２０年１月,突然燃費が６ｋｍ／Ｌほど悪くなり、走行中にメーター内のアイドリングストップランプがアクセルペダルを踏むと点滅するようになった。
197,2020年02月10日,福岡,電話,その他,Ｓ－ＤＲＩＶＥ,不明,不明,DBA-E12,不明,装置その他,不明,誤発進防止システムの取り付け時、速度パルス設定を誤って装着したため、走行中にエンジンが停止した。販売店にて再設定を行ったが、製品の不良によりエンジンチェックランプが点灯した。
198,2020年02月09日,北海道,ＨＰ,ルノー,メガーヌＲＳ,2019年03月,"10,000 Km",ABA-BBM5P,M5P,燃料装置,新車納車後、およそ２０００ｋｍ程度走行後,燃料ポンプからキーンという高周波の異音が発生した。ディーラーで事象確認し、燃料ポンプを交換したが再発した。
199,2020年02月09日,福島,ＨＰ,ダイハツ,ムーヴ,不明,不明,DBA-LA100S,不明,乗車装置,２０２０年２月８日,運転席シートが右側に傾いてしまった。
200,2020年02月09日,秋田,ＨＰ,スズキ,スペーシアギア,2019年07月,"5,632 Km",DAA-MK53S,R06A-WA05A,エンジン,購入当初から,エンジンの始動性が悪いことがあり、プッシュ式エンジンスタートボタンを４、５秒押し続けなければかからない。
201,2020年02月09日,神奈川,ＨＰ,スズキ,ジムニー,2015年10月,"19,700 Km",ABA-JB23W,K6A,保安灯火,２０１９年１２月,格納式ドアミラーのモーターが空回りした。
202,2020年02月09日,栃木,ＨＰ,ニッサン,キューブ,2012年05月,"111,100 Km",DBA-Z12,HR15,かじ取り,２０１９年１２月,ステアリングのスパイラルケーブルの断線により、エアバッグ警告灯が点灯した。
203,2020年02月09日,山梨,ＨＰ,ホンダ,ライフ,2004年10月,"35,000 Km",CBA-JB7,不明,かじ取り,中古で購入後,ステアリングギアボックスの不具合により、ハンドルの戻りが悪く、直進走行時に左右にふらついてしまう。
204,2020年02月08日,東京,ＨＰ,メルセデス・ベンツ,Ｃ２２０ｄステーションワゴン,2019年07月,"2,900 Km",LDA-205214,654,制動装置,２０２０年２月２日,走行中、右折レーンにレーンチェンジ後、突然「ピーピー」という警告音が鳴り直後「ガン」という激しい衝撃音が発生した。しかし、なんら接触は無く、緊急ブレーキの誤作動と思われる。
205,2020年02月08日,東京,ＨＰ,ロータス,エリーゼスポーツ　２２０,2019年07月,不明,-1117-,2ZR,車枠・車体,２０２０年２月１日,曲がる際にフロントタイヤがフロントタイヤハウスのインナーカバーに激しく干渉しハンドルが取られる。
206,2020年02月08日,埼玉,ＨＰ,ＢＭＷ,５２３ｄＴ,2014年10月,"33,000 Km",LDA-MX20,N47D20C,保安灯火,２０１９年１１月３０日,国道を４０～５０ｋｍ／ｈで走行中に突然サンルーフが割れた。
207,2020年02月08日,大阪,ＨＰ,スズキ,エブリイワゴン,2012年01月,"180,300 Km",ABA-DA64W,K6A,エンジン,２０２０年２月,エンジンが暖まっていないと３０００回転から４０００回転でアクセルペダルを離しても２秒から３秒ほどエンジン回転数が上がり続ける。エンジンが暖まると４０００回転を超えると必ずアクセルペダルを離しても２秒から３秒ほどエンジン回転数が上がり続ける。
208,2020年02月08日,大阪,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2011年03月,"60,000 Km",DBA-1TCAV,CAV,エンジン,２０１９年１２月２５日,走行中、エンジン異音の後、即時走行停止を即する内容のエンジン警告灯が点灯した。エンジンルームから煙が上がっていた。
