番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
90,2022年03月22日,東京,ＨＰ,アウディ,アウディ　Ａ４　アバント　２．０Ｔ　ｑ,2010年04月,"84,708 Km",ABA-8KCDNF,CDN,エンジン,２０１６年,エンジンオイルの消費量が多く、２５０ｋｍの走行に対して１Ｌ消耗する。
91,2022年03月22日,神奈川,ＨＰ,ニッサン,セレナ,2001年03月,"34,700 Km",GF-PC24,SR20,動力伝達,２０２２年３月２１日,ＣＶＴが変速できておらず、エンジン回転を４０００回転にあげても２０ｋｍ／ｈくらいしかスピードが出ない。
92,2022年03月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ＭＩＮＩ,ＭＩＮＩ　ＪＣＷ,2018年12月,"19,100 Km",CBA-XRJCWM,B48A20B,動力伝達,１年くらい前から,１－２速、２－３速の変速時に大きなショックが発生するようになり、その後、バックしようとした際にもショックと、アクセル操作をしてから動力が伝わってくるのに時間差が出来るようになり、遅れて急発進をするようになった。
93,2022年03月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハヤブサ,2010年08月,"22,000 Km",GX72A,X704,動力伝達,不明,クラッチスプリングボルトが緩みエンジン始動後に激しい異音が発生する。そのまま対応をしないでいると、最終的にクラッチカバーを突き破り、エンジンオイルが漏れだして走行不能になる。
94,2022年03月22日,千葉,ＨＰ,ニッサン,スカイライン,2021年02月,"5,295 Km",5BA-RV37,VR30,かじ取り,不明,通常速度でカーブに差し掛かりハンドルを切ったが反応せず、雪上を走っているような感じで、曲がらずにまっすぐ押し出されるような感じになった。カーブに差し掛かりハンドルを切り普通に曲がり始めたが、コーナリング中に一瞬反対方向に車が持っていかれた。交差点等で曲がった後、通常ハンドル直進状態で直進だが、ハンドルを曲がった方向に切っていないと直進しない。高速コーナリング中、ハンドルは一定だが、タイヤが小刻みに左右にブレる。
95,2022年03月22日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,不明,不明,6BA-GB5,L15B,その他,不明,後方ソナーの感度が悪く、車庫入れ時にバンパーが物にぶつかっても反応しない。
96,2022年03月22日,兵庫,ＨＰ,ヤマハ,ＣＹＧＮＵＳ　ＧＲＹＰＨＵＳ,不明,不明,8BJ-SEJ4J,E33UE,その他,購入時から,メーターの視認性が悪く、天気の良い日中の走行時、通常の運転ポジションではほぼメーターの情報が見えない。
97,2022年03月22日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2021年10月,不明,6BA-GR1,L13B,電気装置,２０２２年３月２０日,エンジン始動後、ブレーキシステムに不具合が生じたため注意して運転してくださいとの警告表示と警報が鳴った。ディーラーへ相談したところ、エンジンルームの配線が破損しているのが確認され、小動物にかじられたのではないかと推定された。
98,2022年03月22日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2021年03月,不明,5AA-MK53S,R06A-WA05A,車枠・車体,２０２１年９月くらい,４か所すべてのドアの内部から金属が当たるような異音が出る。販売店で修理を依頼し、直ったとして受け取るが、受け取った即日に再発する。
99,2022年03月21日,神奈川,ＨＰ,プジョー,２０７ＧＴＩ,2008年07月,"49,988 Km",ABA-A75FY,5FY,エンジン,２０２２年３月２０日,一般道を走行中、警告メッセージが表示され、間髪いれずエンストした。ディーラーで確認したところ、プラグコイル不良と診断された。
100,2022年03月21日,愛知,ＨＰ,トヨタ,スペイド,2014年01月,"35,400 Km",DBA-NCP141,1NZ,保安灯火,２０２２年３日,助手席側のスライドドア用の窓ガラスの内側全体に細かいキラキラする埃の様な物が付着しており、光の当たり具合によっては外側が非常に見づらくなる。手で表面を擦ると細かいキラキラした物が付着し、擦ってもガラスの表面は綺麗にならない。
101,2022年03月21日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,Ｐａｎａｍｅｒａ　Ｓ,2013年09月,"61,000 Km",ABA-970CWDA,CWD,走行装置,２０２２年２月,ハブベアリングのガタにより、走行音が次第に大きくなり、異音発生から１週間程度で相当なボリュームになった。異音が出ていた片側を交換したが、もう片方からの異音が出始めている。
102,2022年03月21日,沖縄,ＨＰ,トヨタ,ヤリスクロス,2021年09月,"6,000 Km",6AA-MXPJ10,M15A-1NM,制動装置,購入後　すぐ,雨降りのブレーキ停車時に異音がする。
103,2022年03月20日,宮城,ＨＰ,ダイハツ,キャスト,2016年06月,"31,116 Km",DBA-LA250S,KF,エンジン,２０２２年３月１１日,突然、エンジンボタンを押してもエンジンがかからなくなった。ディーラーでステアリングロックアクチュエーターの交換が必要と診断された。
104,2022年03月20日,神奈川,ＨＰ,ニッサン,セレナ,2014年02月,"30,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２１年３月１９日,エンジンルームからガラガラ、キュルキュルと大きな異音が発生した。ディーラーで確認した結果、オルタネーターの故障と診断された。
105,2022年03月20日,兵庫,ＨＰ,フォルクスワーゲン,ＶＷゴルフヴァリアント１．４／１０３ｋＷ,2014年01月,"181,800 Km",DBA-AUCHP,CHP,保安灯火,２０２０年１０月頃,ヘッドライトに無数のクラックが入っている。ディーラーでハードコートの不良と診断されている。
106,2022年03月19日,青森,ＨＰ,スズキ,ジムニー,2015年07月,"25,600 Km",ABA-JB23W,K6A,エンジン,２０１５年９月３０日～今現在,市街地走行中　ラジエターファン回りっぱなしでオフにならない。デジタル表示水温計を装着して確認したところ、７～８月以外の時期は９３℃～最高１０３℃の間で常に乱高下していると判った。ディーラーでサーモスタットの交換を行ったが再発している。
107,2022年03月19日,岐阜,ＨＰ,ニッサン,ノートオーラ,不明,500 Km,6AA-FE13,不明,保安灯火,２０２２年３月１７日,ワイパーオンで、ヘッドライトオート（点灯中）の状態でエンジンをオフにして車から離れたところ、１時間後もヘッドライトがつきっぱなしになっていた。
108,2022年03月19日,鳥取,ＨＰ,フォルクスワーゲン,ＶＷゴルフヴァリアント　１．２／７７ｋＷ,2016年01月,"81,000 Km",DBA-AUCJZ,CJZ,保安灯火,２０２２年３月１３日朝,走行中、運転席側ドアミラーの鏡面部分がヒーター部からはがれ落ち、後方が確認できない状況になった。
109,2022年03月18日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,2009年12月,不明,DBA-RK5,R20A,エンジン,２０１８年ごろから,エンジンオイルの消費が激しくなり、１か月で４リットル補充するような減りになった。さらにエンジンが停止するようになり、２０ｋｍ／ｈくらいしか出なくなった。その後、坂道を登らない状態になり、ディーラーで確認を受けたところ、３番シリンダーの点火プラグ、コイルが故障しているとのことで、交換したが、１か月くらい後にオイルが消耗して補充をしたところ、不調が再発した。
110,2022年03月18日,千葉,ＨＰ,トヨタ,クラウン,2001年02月,"450,000 Km",GF-GS151H,1G,エンジン,２０２２年３月１８日,通常走行中、信号待ちの時に異常なエンジンの振動が発生した。その後、アイドリング待機中にエンジンが止まるようになった。
111,2022年03月18日,愛知,ＨＰ,ＢＭＷ,ＢＭＷ,不明,"10,119 Km",不明,不明,動力伝達,２０２２年２月１４日頃,Ｒｒプラネタリサンギヤの破損で警告灯が点灯した。
112,2022年03月18日,熊本,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2015年07月,"54,136 Km",DBA-JF1,S07A,エンジン,２０２１年１２月,スターターモーターの不良で、スタートボタンを押してもエンジンがかからない。アイドリングストップからエンストする。
113,2022年03月18日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,３２０ｄ,2013年03月,"120,000 Km",LDA-3D20,N47D20C,エンジン,２０２２年１月２２日,高速走行中に前触れもなく減速し、そのまま停止してしまった。レッカーでディーラーに搬送し、確認を受けたところ、タイミングチェーンが切れていると診断された。
114,2022年03月17日,長野,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2021年02月,不明,4BA-VN5,CB18,その他,不明,標準装着のカーナビゲーションで、道の無いところを案内する。目的地や建物が検索しても出てこない。目的地付近になっても、付近に到着した案内をしない。ディーラーでバージョンアップ作業を受けた結果、道の無いところを案内する症状は解消されたが、それ以外の症状は改善していない。
115,2022年03月17日,東京,ＨＰ,三菱,ふそうローザ,2019年09月,"48,900 Km",TPG-BE640G,4P10,エンジン,２０２１年１０月３０日,バス乗り場にて待機中に水温系が上がりオーバーヒートに気付き、車外に出ると冷却水が漏れていた。よく見るとベルトが切れていた。その原因はダイナモのワンウエイクラッチ部分からプーリーが外れていた。
116,2022年03月17日,東京,ＨＰ,三菱,ふそうローザ,2019年09月,"49,089 Km",TPG-BE640G,4P10,動力伝達,２０２２年２月１７日,走行中に速度低下し停止した。アクセルペダルを踏み込んだがエンジン回転が上がるだけで前進せずＮレンジに入れた後はＤレンジに入らなくなり走行不能になった。ディーラーにレッカーで搬送し、確認したところ、クラッチダンパーの軸受の部分の摩耗により動力伝達が不能となったと診断された。
117,2022年03月17日,東京,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2013年01月,不明,DBA-6RCBZ,CBZ,保安灯火,２０２１年１１月～,ブレーキペダルを踏むと、リヤライト周りのヒューズが飛び、制動灯等が付かなくなって警告灯が点灯する。
118,2022年03月17日,神奈川,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン　１．４／１１０ｋＷ,2017年12月,"40,000 Km",DBA-1TCZD,CZD,制動装置,２０２１年１２月、２０２２年３月,前方に車両、障害物はない状況の一般道を走行中、意図せず緊急ブレーキ（プリクラッシュブレーキ）がかかった。メーターパネルには衝突警告が表示され、警告音が鳴動した。
119,2022年03月17日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,ＦＨ１２,2015年09月,"450,000 Km",QKG-H2TEA1,D13,動力伝達,２０２１年９月くらいから,６ｘ２の１２段変速の変速機で、ロー側のギアがエンジンブレーキ時に抜けるようになった。ディーラーに相談したところ、エンゲージングリング、シンクロナイジングコーン、エンゲージスリーブ等の交換が見積もられている。
120,2022年03月17日,埼玉,ＨＰ,マツダ,デミオ,2015年01月,"36,000 Km",DBA-DJ3FS,P3,乗車装置,２０２１年３月１７日,後部座席のシートベルトのテンションが張らないため、シートベルトとしての機能を果たしていない。常にベロンと垂れ下がっている状態になっている。
121,2022年03月17日,埼玉,ＨＰ,マツダ,デミオ,2015年01月,"36,000 Km",DBA-DJ3FS,P3,保安灯火,２０２１年１０月,ウォッシャータンク部分のモーターの破損により、ウィンドウォッシャー液が漏れて空になる。
122,2022年03月17日,埼玉,ＨＰ,マツダ,デミオ,2015年01月,"36,000 Km",DBA-DJ3FS,P3,その他,２０２１年２月１日,付属のマツダコネクトのディスプレイ液晶の内部が破損した。
123,2022年03月17日,群馬,ＨＰ,フォルクスワーゲン,ＶＷ　パサート　ヴァリアント１．８Ｔ,2010年11月,"105,900 Km",ABA-3CCDA,CDA,エンジン,２０２１年１２月,１０００ｋｍ走行で１Ｌのエンジンオイル消費となり、オイル消費警告灯が点灯した。
124,2022年03月17日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2018年06月,"37,100 Km",DBA-JF4,S07B,緩衝装置,２０２１年５月,後輪から異音がして、ディーラーでリヤドラムやダンパー等を交換してもらったが、その後にタイヤ交換をした際に自分で足回りを見たところ、リヤスプリングのアッパーマウントが切れていた。
125,2022年03月17日,鹿児島,ＨＰ,日野,日野レンジャー,2021年09月,"6,000 Km",2PG-FE2ABA,A05C,制動装置,２０２１年９月　新車購入当初から,排気ブレーキの効きが悪く、荷物を積み坂道を下り排気ブレーキに入れても全然、効かずにフットブレーキをずっと踏まなければならない。
126,2022年03月16日,神奈川,ＨＰ,ＵＤトラックス,クオン,2015年08月,"166,793 Km",QKG-CG5ZA,GH11,制動装置,２０２２年２月,走行中やアイドリング時に、メーターパネルＡＢＳ（橙色灯）やＥＢＳ（赤色灯）の警告表示がされてＡＢＳの場合は走れるがＥＢＳの時は警告音が鳴り続け緊急走行のマニュアルモードしか使えなくなる。ディーラーで確認したところＥＢＳユニットの故障と診断された。
127,2022年03月16日,千葉,ＨＰ,メルセデス・ベンツ,Ｃ２００ステーションワゴン,2015年11月,"75,000 Km",RBA-205242,274,排ｶﾞｽ･騒音,２０２２年３月,ＮＯｘセンサー異常により、エンジン警告灯が点灯した。
128,2022年03月16日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,その他,イエティスノーネット,不明,不明,-,不明,装置その他,２０２２年２月,トヨタ・プリウスに装着して８００ｍほど走行したところ、半分くらい外れ、再装着をして１ｋｍほど走行したところ、外れてタイヤ周辺を損傷させた。
129,2022年03月16日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2015年01月,"104,900 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２２年３月,走行中にガクガクする症状が有り、ディーラーでＣＶＴを交換したが、交換後２年弱で発進不良や、ノッキングの症状が発生した。ディーラーで検査を受けたところ、コンピューター診断でＣＶＴの不具合が検出された。
130,2022年03月16日,大阪,ＨＰ,ニッサン,ＮＶ１００クリッパー,2016年06月,"56,936 Km",HBD-DR17V,R06A,動力伝達,製造後４年３ヵ月,１速２速でギアが入らない状態になり、力を入れて無理やりシフト操作をするので機械が壊れるのではないかと不安な状態で運転することになった。販売店で確認したが、故障や不具合は無いと診断された。
131,2022年03月16日,広島,ＨＰ,ＢＭＷ,ＢＭＷ　１１６ｉ,2015年03月,"39,500 Km",DBA-1A16,N13B16A,保安灯火,２０２２年３月,右側のテールランプの照度が不足し、保安基準不適合と判定され車検が通らなくなった。
132,2022年03月16日,広島,ＨＰ,スバル,レヴォーグ,2015年09月,"78,000 Km",DBA-VMG,FA20,かじ取り,２０２２年２月２７日,走行中にハンドルが重くなりながら左に振られ、何とか立て直したがハンドルがどんどん切れなくなり走行不能になった。ディーラーで確認の結果、トルクセンサーの不具合と診断された。なお、警告灯、履歴についてはセンサーの故障は取り込んでいないとのことで、非常に危険な状態にも関わらず、エラーさえも出ないとの回答だった。
133,2022年03月16日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸプラス,2014年02月,"18,661 Km",DBA-JF1,S07A,車枠・車体,２０１８年１２月,ドア等に錆が発生した。ディーラーで保証による修理を行った。
134,2022年03月16日,長崎,ＨＰ,ニッサン,ノート,2013年03月,"128,900 Km",DBA-E12,HR12,制動装置,２０２２年３月１５日,ブレーキブースターが気密を保持できず制動力にばらつきが出る。ブースターの嵌合部下側が異常に錆びて穴が空いている事により負圧室に大気圧が侵入している為作動不良が起きたと説明された。
135,2022年03月16日,鹿児島,ＨＰ,日野,日野デュトロ,2020年09月,"87,883 Km",2PG-XZU712M,N04C,エンジン,６００００ｋ走行程度、３カ月程度前からた,エンジン始動時に油圧低下警告灯が点灯し、エンジンからカリカリ音が発生して、少し経つと治まる。
136,2022年03月15日,新潟,ＨＰ,フォルクスワーゲン,ＶＷゴルフヴァリアント１．４／１０３ｋＷ,2016年02月,"26,100 Km",DBA-AUCHP,CHP,保安灯火,２０２２年３月１３日,何の前触れもなく、走行中に右側ドアミラーのミラー部分だけが脱落し、粉々になった。
137,2022年03月15日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ベンリィ１１０,2021年08月,不明,2BJ-JA09,JA09E,エンジン,不明,交差点で、右折待機後の発進時や、ブレーキをかけて停止するときにエンストする。販売店へ相談し、部品交換などが行われているが、解消せず、修理後もエンストする。
138,2022年03月15日,大阪,ＨＰ,メルセデス・ベンツ,Ｃ２５０,2015年03月,"21,300 Km",RBA-205045,274,燃料装置,２０２１年１２月頃から,走行前にボンネットを開けるとガソリン臭がするようになった。フューエルホースのジョイント部の不具合であると判り、ディーラーでフューエルホース２本とフューエルホースを止めるクランプの交換になった。
139,2022年03月15日,岡山,ＨＰ,ニッサン,デイズルークス,2014年02月,"55,000 Km",DBA-B21A,3B20,緩衝装置,３００００ｋｍ超えた辺りから,走行中に足回りからギシギシ、コトコト音と微小な段差でゴツンと突き上げるような振動と車内に響く音がする。
140,2022年03月15日,福岡,ＨＰ,ニッサン,セレナ,2020年08月,"13,000 Km",6AA-HFC27,HR12-EM57,制動装置,２０２２年３月,２０２２年２月　加速走行中に見通しの良い開けた道で警告音とブレーキのような表示が出て緊急ブレーキがかかった。完全に止まらず解除され追突事故にはならなかったが、自分の意志とは違う動きが出た。前方とは車間距離がかなり離れていた。左手後方から強めの西陽があった。３月８日　山手の細めの住宅街を３０ｋｍ／ｈ程度で走行中、警告音と緊急ブレーキ表示があり、同じような緊急ブレーキがかかるが完全に停止せず加速できた。右手後方から強めの西陽があった。
141,2022年03月15日,福岡,ＨＰ,ニッサン,セレナ,2020年08月,"13,000 Km",6AA-HFC27,HR12-EM57,電気装置,２０２１年９月,走行直後にｅ－ｐｏｗｅｒシステムエラーの警告音・表示が出る。しばらく走って安全なところで停車。エンジン停止の後、再度エンジンをかけるとメッセージが消える。ディーラーに見てもらうも履歴が残っていないと言われる。
142,2022年03月14日,東京,ＨＰ,ニッサン,セレナ,2019年03月,"21,909 Km",DAA-GFC27,MR20-SM24,動力伝達,２０２２年０３月０４日,３％の上り坂で停車中（シフトレバーはパーキングレンジ、サイドブレーキはかけておらず、エンジンはかかったまま。）突然後進して交通整理をしていたパトカーとガードレールに突っ込んだ。
143,2022年03月14日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフオールトラック,2018年08月,"48,300 Km",ABA-AUCJSF,CJS,車枠・車体,購入２年半時点,サンルーフから雨漏りしているようで、降雨時にピラー部分に雨のシミができる。
144,2022年03月14日,埼玉,ＨＰ,三菱,ふそうスーパーグレート,2015年09月,"600,000 Km",QPG-FV60VY,6R10,エンジン,１回目２０１９年、２回目２０２２年３月,下回り点検時、オイルパン亀裂によるエンジンオイル漏れが発見された。
145,2022年03月14日,愛知,ＨＰ,トヨタ,ＧＲヤリス,2021年01月,"4,100 Km",4BA-GXPA16,G16E,エンジン,新車時から,ＭＴ車で、車速が５ｋｍ／ｈ以上～と少し速度が残っている状態から２速半クラッチにてゆっくりと車速を上げていきたいような場合に、アイドリング以下の回転トルクが非常に細く、エンジンがエンストしそうな時に発する唸りを全く発さず静かにエンストし、かつ、エンジンの再始動が非常にもたつく（時間がかかる）時がある。
146,2022年03月14日,愛知,ＨＰ,マツダ,ＣＸ－５,2014年12月,"95,000 Km",LDA-KE2FW,SH,エンジン,２０２２年３月６日,高速道路を走行中に突然異音がし始め、アクセルペダルを踏んでも減速し、最後にエンジンが停止した。ディーラーで確認したところ、エンジン内でオイルを供給するための部品のチェーンが切れて、エンジン内を傷つけてしまった。と診断された。
147,2022年03月14日,静岡,ＨＰ,ＢＭＷ,ＢＭＷ　３２０ｄ,2013年09月,"65,000 Km",LDA-3D20,N47D20C,動力伝達,２０２２年３月８日,運転中にセンターパネルにドライブトレーン警告が出ていて、オートマのマニュアルモードが使用不可になってしまった。信号待ちからの発進時ももたつき滑っている感じがする。ディーラーで確認したところ、センサー系の故障か、それでも直らないようであればミッション交換と診断された。
148,2022年03月14日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2014年03月,"70,000 Km",DBA-AUCJZ,CJZ,保安灯火,不明,車を発進させた際に、突然右側ドアミラーの鏡面が脱落した。
149,2022年03月14日,京都,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,ＴＴ,2009年03月,"95,600 Km",ABA-8JBWA,BWA,保安灯火,不明,何年か前から、異常な風切り音がするようになっていたが、その後、洗車時にフロントガラスの部分から車室内に水が浸入するようになったため、ガラスを押してみたところ、車体から浮いて外れそうな状態だと判った。
150,2022年03月14日,兵庫,ＨＰ,三菱,デリカ,2014年03月,"127,500 Km",LDA-CV1W,4N14,動力伝達,２０２２年３月１３日,高速道路の走行時、車線変更した際にＡＳＣシステム点検、４ＷＤシステム点検、ＡＢＳシステム点検の表示が５秒おきに表示され続けた。ディーラーで調査してもらったところ、右後輪のセンサージャックが外れており、原因は錆によるものと診断された。
151,2022年03月14日,広島,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノート,2019年09月,"16,000 Km",DBA-E12,HR12,エンジン,購入して２年めくらいから,スーパーチャージャーの駆動ベルトから鈴虫のような異音が出る。発生当初は時々鳴る程度であったが、最近はずっと鳴っている。
152,2022年03月14日,岡山,ＨＰ,ニッサン,エクストレイル,2014年09月,"41,000 Km",DBA-NT32,MR20,動力伝達,２０２２年３月９日,高速道路走行中、アクセルを開けてもスピードが上がらなくなり、自走不可になった。ＣＶＴ故障、載せ替えが必須と診断された。
153,2022年03月14日,福岡,ＨＰ,マツダ,ＡＺ－ワゴン,2009年09月,"52,000 Km",DBA-MJ23,K6A,その他,２０２１年８月頃,エアコンのエバポレーターが故障した。
154,2022年03月14日,福岡,ＨＰ,メルセデス・ベンツ,Ｃ２００　コンプレッサー,2008年12月,"70,000 Km",DBA-204041,271,緩衝装置,２０２２年３月８日,ＥＳＰ／ＡＢＳコントロールユニットの不良により、走行中に突然ハンドルが重たくなり、ぶつけそうになった。
155,2022年03月14日,福岡,ＨＰ,日野,日野レンジャー,2017年08月,"455,498 Km",TPG-FD7JLAG,J07E,エンジン,２０２２年３月２日,高速道路を走行中、エンジンよりカンカンカンと金属をたたく音が発生した。ディーラーでエンジン一式交換が必要と診断された。
156,2022年03月14日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸプラス,2014年02月,"18,661 Km",DBA-JF1,S07A,動力伝達,新車購入後、５～６年後頃から,ＣＶＴの不良により内部から異音が出るようになった。
157,2022年03月14日,大分,ＨＰ,トヨタ,ＲＡＶ４,2020年11月,不明,6BA-MXAA54,M20A,車枠・車体,購入直後から,窓を１ｃｍくらい開けて走行すると、カチカチと異音がする。
158,2022年03月14日,大分,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＲＡＶ４,2020年11月,不明,6BA-MXAA54,M20A,その他,不明,燃料が、１～２メモリ減ったところでエンジンを再始動すると給油をしていないのにも関わらず残量表示が満タンになる。
159,2022年03月14日,沖縄,ＨＰ,マツダ,デミオ,2016年03月,"96,000 Km",DBA-DJ3FS,P3,保安灯火,２０２２年３月,ウォッシャー液が漏れた。
160,2022年03月13日,北海道,ＨＰ,ホンダ,アコード,2009年10月,"90,000 Km",DBA-CU2,K24A,エンジン,数日走行しない後,エンジン始動時にエンジン上部からガガガッと破壊しそうな大きい音がする。
161,2022年03月13日,北海道,ＨＰ,ホンダ,アコード,2009年10月,"90,000 Km",DBA-CU2,K24A,エンジン,数日走行しない後,エンジン始動時にエンジン上部からガガガッと破壊しそうな大きい音がする。
162,2022年03月13日,宮城,ＨＰ,ニッサン,セレナ,2016年05月,"68,300 Km",DBA-FNC26,MR20,電気装置,２０２２年２月,オルタネーターの故障により、エンジンルームから「ウォンウォン…」というような異音がする。
163,2022年03月13日,東京,ＨＰ,メルセデス・ベンツ,ＧＬＢ２００ｄ,2021年02月,"8,800 Km",3DA-247612M,654,かじ取り,２０２１年２月,直進道路を走行中、アクセルを抜くとステアリングが左に傾き、ステアリングホイールをしっかり保持していないと車線を逸脱する。ディーラーでパワーステアリング制御ソフトの初期化を行い、アクセルを抜くとステアリングが左に傾くという症状は改善したが、依然として、直進時、ステアリングホイールは僅かに左に傾いている。停止するとハンドルは中立位置に戻る。不具合発生時、アクティブステアリングアシストはオフになっている。
164,2022年03月13日,東京,ＨＰ,スバル,レヴォーグ,2021年03月,"8,000 Km",4BA-VN5,CB18,その他,２０２１年１１月５日,高速道路で自動運転機能を使っていた際に左側のトラックを白線を踏んだため、右に少しハンドルを切ったところ、車が蛇行を繰り返して怖い思いをした。
165,2022年03月13日,東京,ＨＰ,ボルボ,ボルボ　ＸＣ４０,2021年06月,"2,200 Km",5AA-XB420TXCM,B420T6-3330,動力伝達,２０２２年２月１５日,信号でＤレンジのまま停止しアイドリングストップ後、発進しようとしてブレーキペダルを離し、アクセル操作をしたが停止を継続した。マニュアルモード及びＲへのギア選択をしてアクセルペダルを踏んでもギアがつながっていない感覚だった。メータ上ではギア表示が変わった。エンジンを切り、再始動をしてＤレンジに入れたが、通常より時間が経ってからギアが繋がった感覚があり、アクセルペダルを踏み加速できた。モニタ上の異常表示は無かった。
166,2022年03月13日,埼玉,ＨＰ,ニッサン,ノート,2017年11月,"153,037 Km",DAA-HE12,HR12-EM57,電気装置,２０２１年１０月,バックに入れると車体から外でバック音が流れるが、バック音が流れない。購入先で見てもらったがセンサーの故障と判定を受けた。
167,2022年03月13日,埼玉,ＨＰ,アウディ,アウディ　Ａ４　３５Ｔ,2021年05月,不明,3AA-8WDEM,DEM-4413,動力伝達,新車時から,ブレーキで減速中に突如、モーターアシストが作動して車が加速するため、ブレーキペダルを踏み増さないとならない。ディーラーに持ち込んだところ、その現象を実際に確認してもらえたが、プログラムや機械的なものに異常は認められないとのことであった。
168,2022年03月13日,和歌山,ＨＰ,ニッサン,フェアレディＺ,2012年11月,"53,000 Km",CBA-Z34,VQ37,エンジン,２０２２年０２月２１日,ＫＥＹ警告灯が点灯してエンジンをかけられなくなった。
169,2022年03月12日,神奈川,ＨＰ,ホンダ,フィット,2021年02月,"10,870 Km",6BA-GR1,L13B,その他,２０２２年３月５日及び２０２２年３月１２,高速道路でクルーズコントロールで走行中に、ピーという音とともにクルーズコントロールが勝手に止まってしまった。点検してもらったが、何も異常はないと言われた。
170,2022年03月12日,埼玉,ＨＰ,フォルクスワーゲン,ＶＷ　Ｔ－ＣＲＯＳＳ　１．０／８５ｋＷ,2020年09月,不明,3BA-C1DKR,DKR,エンジン,２０２２年２月,暖機をしていたら、エンジンが停止し、全てのチェックランプ点灯して、再起動できなくなった。
171,2022年03月12日,愛知,ＨＰ,ニッサン,セレナ,2012年04月,"97,200 Km",DBA-FC26,MR20,電気装置,２０２２年２月,オルタネーターの破損により、走行中に異音がしてエンジンが停止した。
172,2022年03月12日,静岡,ＨＰ,トヨタ,プリウス,2017年06月,"56,000 Km",DAA-ZVW51,2ZR-1NM,保安灯火,２０２２年２月頃気付いた,左側のテールランプの内部が水滴により白濁した。
173,2022年03月12日,大阪,ＨＰ,マツダ,ＣＸ－５,2014年02月,"52,800 Km",LDA-KE2AW,SH,エンジン,２０２２年３月１０日,一般道路を走行中、上り坂でエンジンが突然停止した。パーキングブレーキを掛けてスタートボタンを押したが再始動はできなかった。ディーラーで確認したところ、エンジン内に蓄積したすすがバルブの動作を妨げエンジンが掛からなくなったと診断された。
174,2022年03月11日,山形,ＨＰ,ダイハツ,ハイゼット　トラック,2018年07月,"22,200 Km",EBD-S510P,KF,電気装置,２０２１年３月１１日,エンジンを始動後、ラジオの電源を入れ１５分位走行すると、ラジオの電源が切れる。ディーラーでラジオレシーバーの交換になった。
175,2022年03月11日,山形,ＨＰ,ダイハツ,ハイゼットトラック,2018年07月,"22,200 Km",EBD-S510P,KF,かじ取り,２０２１年１０月１６日,パートタイム４ＷＤ（特に低速レバー）走行時、ハンドルを少し切ると負荷がかかり、異音が発生する。ディーラーでトランスファ、ハンドル、タイヤの切れ角、デファレンシャル、トランスシステムの点検を行った。
176,2022年03月11日,山形,ＨＰ,ダイハツ,ハイゼット,2018年07月,"17,500 Km",EBD-S510P,KF,エンジン,２０２０年７月２４日,始動時アイドリング状態で、エンジン付近からカタカタと異音が発生した。ディーラーでピストンとシリンダに傷が発生していたと診断された。
177,2022年03月11日,長野,ﾌﾘｰﾀﾞｲｱﾙ,プジョー,３０８,2017年06月,"17,500 Km",ABA-T9WHN02,HN02,エンジン,中古車購入時から,警告灯が点灯しエンストする症状が有り、ディーラーで診断を受けたところ、ロールオーバーバルブの不良によるものという診断がされた。
