番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
102,2019年02月18日,長野,ＨＰ,ニッサン,エルグランド,2004年04月,"182,000 Km",UA-E51,VQ35,その他,２０１７年から間欠的（季節要因無し）,エンジン始動直後から、また走行中に於いても、メーターパネルが全消灯してしまう。
103,2019年02月18日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲスティングレー,不明,不明,不明,不明,その他,２０１９年,スズキ純正のカーナビゲーション「ＱＹ－１００８」において、ＳＤカードの故障により、カーナビが再起動を繰り返すようになった。
104,2019年02月18日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2014年03月,"160,500 Km",DBA-BM9,EJ25,排ｶﾞｽ･騒音,不明,修理で供給される純正ブローバイホースがマニホールドの負圧で潰れて塞がるため、エンジン内圧が上昇し、ホースの継ぎ目など、各部からオイル漏れをする。
105,2019年02月18日,愛知,ＨＰ,ルノー,メガーヌ　ＲＳ,2012年07月,"59,000 Km",ABA-DZF4R,F4R,エンジン,２０１８年６月,赤信号で減速しようとアクセルペダルから足を離した瞬間、車が加速しだし、クラッチを切ったところ、エンジンがリミッターまで回った。クラッチを切ったまま惰性で路肩に停車し、強制的にエンジンオフ後、再始動したところ、何事も無くアイドリングをした。その後、同様の事例が頻発した。
106,2019年02月18日,大阪,ＨＰ,フォルクスワーゲン,ゴルフ,2008年10月,"95,000 Km",ABA-1KCAX,CAX,動力伝達,２０１９年２月,ＤＳＧ（自動変速機）のメカトロモジュールの不良により、エンジン始動後、Ｄボタンが点滅をし、発進しなくなった。
107,2019年02月18日,島根,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2013年06月,"27,600 Km",ZAA-AZE0,EM57,エンジン,不明,クルーズコントロールを使って走行している際に、カーブに差し掛かると、意図しない加速をする。
108,2019年02月18日,徳島,ＨＰ,ＢＭＷ,３２０ｄ,2014年08月,"50,400 Km",LDA-3D20,N47D20C,燃料装置,２０１９年２月,フューエルフィードラインの不良により、燃料（軽油）が漏れていた。
109,2019年02月18日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2011年12月,"37,000 Km",DBA-ANH20W,2AZ,車枠・車体,１週間前,パールホワイト塗装の車で、天井の塗装が剥がれた。
110,2019年02月17日,岩手,ＨＰ,スズキ,ワゴンＲスティングレー,2012年11月,"41,000 Km",DBA-MH34S,R06A,エンジン,２０１９年２月,交通の流れに沿って３０～６０ｋｍ／ｈで加速時、キュルキュルと異音がする。
111,2019年02月17日,岩手,ＨＰ,スズキ,ワゴンＲスティングレー,2012年11月,"41,000 Km",DBA-MH34S,R06A,エンジン,２０１９年２月,交通の流れに沿って３０～６０ｋｍ／ｈで加速時、キュルキュルと異音がする。
112,2019年02月17日,東京,ＨＰ,アルファロメオ,ジュリエッタ,2014年07月,"24,500 Km",ABA-940141,940A2,乗車装置,２０１９年１月,助手席のドアインナーハンドルが折損し、助手席からドアを開けられなくなった。
113,2019年02月17日,千葉,ＨＰ,アウディ,Ｑ５,2011年01月,"115,377 Km",ABA-8RCDNF,CDN,エンジン,２０１９年１月１４日,高速道路を走行中、激しい異常振動を感じるとともにエンジン警告灯が点灯、速度が急速に低下した。ハザードを点灯しながら、路肩を４０ｋｍ／ｈ程度の低速走行でパーキングエリアに移動したが、移動する間も異常振動は出たままであった。
114,2019年02月17日,岐阜,24時間電話,三菱,アウトランダーＰＨＥＶ,不明,"96,000 Km",不明,不明,制動装置,２０１９年１月中旬,１年点検時に、ブレーキポンプから異音が発生していると指摘された。
115,2019年02月17日,岐阜,ＨＰ,ボルボ,Ｖ６０　Ｔ４　Ｒ－Ｄｅｓｉｇｎ,2013年03月,"75,500 Km",DBA-FB4164T,B4164T,動力伝達,２０１８年９月,ＤＣＴトランスミッション不具合により、主に朝の走行開始時に前進からバックギヤに入らず、その後の発進は２速発進となり、メータ内に「トランスミッション　セイノウテイカ」の表示がでる。また走行中に症状が出た場合は、２速などへのシフトダウンと共に車が急減速する。
116,2019年02月17日,福井,ＨＰ,トヨタ,ハリアー,2014年09月,"68,553 Km",DBA-ZSU60W,3ZR,車枠・車体,２０１９年１月２６日,サンルーフのガラスに接着するパッキンが硬化、ヒビ割れ、劣化し、割れたパッキンが駆動部に挟まったため、サンルーフを閉める時に何度ボタンを押しても閉まらなくなった。
117,2019年02月17日,大阪,ＨＰ,トヨタ,プリウスα,2013年03月,"52,597 Km",DAA-ZVW41W,2ZR-5JM,排ｶﾞｽ･騒音,２０１９年１月,冷間時にエンジンをかけると大きな異音と共にしゃくりながら発進する。警告灯、警告音などは鳴らない。
118,2019年02月16日,福島,ＨＰ,ボルボ,ＸＣ６０,2016年01月,不明,LDA-DD4204TXC,D4204T,排ｶﾞｽ･騒音,３年前の販売当時より,夏になるとＯ２センサーの汚れ、冬になるとＥＧＲバルブの汚れでエンジンチェックランプが点灯する。
119,2019年02月16日,新潟,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2010年12月,"130,000 Km",DBA-1KCAX,CAX,動力伝達,２０１９年２月９日,青信号で発進時、ギアを入れたが何の前触れもなく一切動かなくなったため、手押しで路肩へ移動し、レッカー搬送をした。メーターパネルにはスパナマークが表示されていた。
120,2019年02月16日,東京,24時間電話,スズキ,ワゴンＲ,不明,"100,000 Km",TA-MC22S,K6A,エンジン,不明,走行中にファンベルトが切れたため、バッテリーランプが点灯し、３～４ｋｍ走行を続けたところ、車が止まった。
121,2019年02月16日,東京,ＨＰ,アウディ,Ａ４　アバントＱ２．０ＴＦＳＩ,2009年12月,"54,000 Km",ABA-8KCDNF,CDN,エンジン,２０１８年９月,週に７０～８０ｋｍ走行し、約２００～３００ｋｍ走行後、黄色のオイル減少警告灯が点灯する。その都度１～１．５Ｌ補充している。
122,2019年02月16日,東京,ＨＰ,アルファロメオ,ジュリア,2018年02月,"8,000 Km",ABA-95220,55273835,保安灯火,２０１９年２月,エンジンを切ってもヘッドライトが消えない。ディーラーで見てもらうと、ハーネスを伝わってコンピューターに水が浸入して誤作動を起こしたと考えられると診断された。
123,2019年02月16日,千葉,ＨＰ,ボルボ,Ｖ４０,不明,不明,LDA-MD4204T,不明,排ｶﾞｽ･騒音,購入時より３年間ずっと,エンジンチェックランプが点灯する。
124,2019年02月16日,愛知,ＨＰ,ダイハツ,ウェイク,2015年07月,"48,200 Km",DBA-LA700S,KF,車枠・車体,２０１８年６月,走行中、アクセル操作に応じてマフラーの振動音が響く。
125,2019年02月16日,静岡,ＨＰ,フォルクスワーゲン,ポロＧＴＩ,2014年02月,"31,500 Km",ABA-6RCTH,CTH,乗車装置,２０１９年２月,エアバッグキースイッチの接触不良により、エアバッグのエラー警告が表示された。
126,2019年02月15日,北海道,ＨＰ,ニッサン,サファリ,2002年11月,"110,000 Km",TA-WFGY61,TB48,その他,不明,メーターの不良により、燃料が減っているにもかかわらず、エンジン始動後は満タンを示す。
127,2019年02月15日,北海道,ＨＰ,トヨタ,アルファード,2014年04月,"50,800 Km",DBA-GGH25W,2GR,車枠・車体,２０１９年１月４日,パールホワイト塗装の車で、洗車時にリアゲートのトヨタマーク横に洗車ガンの水を当てた際に塗料が飛び禿げた。
128,2019年02月15日,東京,ＨＰ,カワサキ,Ｎｉｎｊａ　Ｈ２　ＳＸ　ＳＥ,2018年11月,50 Km,2BL-ZXT02A,ZXT00NE,車枠・車体,２０１８年１２月,新車納車後、間もなく、フレーム（スイングアームピポッド接合部）の内側にある穴より錆汁が流出した。
129,2019年02月15日,東京,ＨＰ,トヨタ,プリウス,2006年12月,"82,190 Km",DAA-NHW20,1NZ-3CM,電気装置,２０１９年０２月１１日,バッテリーが過放電し、エンジンがかからなくなる。自宅出発後から約８００ｋｍ走行直後の約１．５時間で、過放電したこともある。
130,2019年02月15日,埼玉,ＨＰ,ホンダ,アクティトラックタウン,2017年02月,"13,800 Km",EBD-HA9,E07Z,制動装置,２０１７年８月６日,ブレーキペダルを少しでも踏むと助手席側からシューシューキューキューと高い音がする。
131,2019年02月15日,愛知,ＨＰ,ホンダ,フィット,2012年02月,"70,000 Km",DBA-GE6,L13A,エンジン,２０１９年１月３０日,国道を走行中、工事規制による徐行途中、エンジンの異音と共にエンジンが停止したため、惰性で路肩に停止した。その時、メーター周りの警告ランプは全て点灯していた。ディーラーで確認をうけたところ、エンジンオイルがオイルゲージに少ししか付かない程減っており、エンジンが焼き付いていると診断された。
132,2019年02月15日,愛知,ＨＰ,メルセデス・ベンツ,Ｓ６３ＡＭＧ,2014年04月,"13,500 Km",CBA-222178,157,車枠・車体,２０１８年１２月から２０１９年２月,発車直後にボタンも押してないのにトランクが勝手に開く。
133,2019年02月15日,兵庫,ＨＰ,マツダ,ＣＸ－５,不明,"2,000 Km",KP2,不明,エンジン,不明,カタログの数値のトルクが発生していない。
134,2019年02月15日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,アトレーワゴン,2010年09月,"77,000 Km",ABA-S321G改,KF,エンジン,２０１９年,エンジン上部からじわじわとオイルが漏れている。
135,2019年02月15日,宮崎,ＨＰ,ニッサン,ムラーノ,2008年10月,"79,000 Km",CBA-TNZ51,QR25,制動装置,２０１９年２月１３日,一般道山道の下り坂でブレーキペダルを奥まで踏まないとブレーキが利かない現象が発生、怖くてブレーキを踏めなくなった。
136,2019年02月14日,山形,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,ＡｃｔｉｖｅＨｙｂｒｉｄ３,2013年06月,"26,808 Km",DAA-3F30,N55B30A-M230,エンジン,２０１９年,シリンダーヘッドボルトが緩んで脱落し、クランクシャフトに接触し、クランクシャフトが損傷したため、走行中にエンジンが停止した。
137,2019年02月14日,東京,ＨＰ,スバル,インプレッサＷＲＸ　ＳＴＩ,2010年09月,"14,000 Km",CBA-GRF,EJ25,動力伝達,２０１８年１２月１５日,５ＡＴ搭載車において、タービン回転センサーの故障により、エラーが出た。
138,2019年02月14日,東京,ＨＰ,ニッサン,サファリ,2003年09月,"104,400 Km",TA-WFGY61,TB48,その他,２０１８年１２月,燃料計指針の指示値が実際の燃料残量よりも多く表示される。
139,2019年02月14日,東京,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ３５０ブルーテック,2014年12月,"85,300 Km",LDA-212026C,642,燃料装置,２０１９年１月２６日,エンジンルームから燃料が漏れている。
140,2019年02月14日,茨城,ＨＰ,アウディ,Ａ４アバント,2010年05月,"72,500 Km",ABA-8KCDNF,CDN,エンジン,不明,エンジンオイルが５００ｋｍ走行で１Ｌ減る。
141,2019年02月14日,静岡,ＨＰ,ニッサン,フェアレディＺ,2011年09月,"80,000 Km",CBA-Z34,VQ37,かじ取り,不明,ステアリングロックの不良により、メーターパネルにキーのマークが表示され、エンジンがかからなくなった。
142,2019年02月14日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2017年08月,不明,DBA-DJ3FS,P3,保安灯火,２０１９年１月,助手席側の電動格納ミラーが半分しか開かなくなった。
143,2019年02月14日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスティマ,2013年02月,"42,500 Km",DBA-ACR50W,2AZ,かじ取り,不明,ステアリングインタミディエイトシャフトの不良により、段差通過時にカタカタと異音が出る。
144,2019年02月13日,東京,ＨＰ,トヨタ,アルファード,2019年01月,460 Km,DBA-AGH30W,2AR,車枠・車体,納車後２週間後,フロントバンパー助手席側側面に車両横方向に向かって不自然な膨らみが出てきた。
145,2019年02月13日,東京,ﾌﾘｰﾀﾞｲｱﾙ,フィアット,５００,2014年07月,不明,ABA-31209,312A2,その他,新車３年目、その１年半後の２回,メーターパネルの基盤がずれて、ウインカーや、ブレーキ警告などの表示灯が正しく点灯しなくなった。
146,2019年02月13日,神奈川,電話,トヨタ,プリウス,2017年04月,"8,300 Km",DAA-ZVW50,2ZR-1NM,保安灯火,２０１７年１０月、２０１８年１月、７月、,メーターパネルの不良により、満タン後、５００ｋｍくらい走行したのに燃料経緯が満タンのままになる。走行中スピードメータ表示が突然消えて、また、ウインカー左右両方とも点滅しない。シフトインジケータが点灯しない。エンジン警告灯が点灯したまま。ハザードが点灯しない不具合が発生した。不具合発生の都度メーターパネルを交換しているが再発を繰り返し、合計４回不具合が発生している。
147,2019年02月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,フーガ,2006年03月,"59,100 Km",CBA-PY50,VQ35,車枠・車体,２０１８年１１月,天井の内装が剥がれてきた。
148,2019年02月13日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,日野,レンジャー,2015年02月,"8,950 Km",TKG-FC9JCAA,J05E,制動装置,不明,点検時、後輪ブレーキのホイールシリンダーから液漏れしているのを発見した。
149,2019年02月13日,大阪,ＨＰ,ダイハツ,コペン,2008年09月,"150,000 Km",ABA-L880K,JB,エンジン,２０１８年１２月,フライホイールと焼き嵌めされているリングギアが遊んでしまい、セルは回るがエンジンがかからなくなることがある。エンジンがかかると偶発的に異音がする。
150,2019年02月13日,大阪,ＨＰ,ホンダ,Ｎ－ＢＯＸ＋カスタムターボ,2014年07月,"51,665 Km",DBA-JF1,S07A,エンジン,２０１６年８月,アイドリングストップが作動し難くなり、アイドリングストップするとエンジンが完全に停止し、エンスト状態になる。
151,2019年02月13日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサ,2013年01月,"21,800 Km",DBA-GP7,FB20,動力伝達,購入２年目から,坂道で車両がずり下がる。
152,2019年02月13日,香川,ＨＰ,ダイハツ,ムーヴ,2016年08月,不明,DBA-LA150S,KF,エンジン,２０１７年９月,坂道を走行中、突然異音と振動がしてエンストしそうになった。
153,2019年02月13日,香川,ＨＰ,ダイハツ,ムーヴ,2016年08月,不明,DBA-LA150S,KF,乗車装置,２０１７年９月,助手席に１ｋｇ以下のバッグを置いただけでシートベルト警告音が鳴った。
154,2019年02月13日,福岡,ＨＰ,ニッサン,キューブ,2010年12月,"57,200 Km",DBA-Z12,HR15,保安灯火,２０１６年４月から現在,ワイパー使用時、不規則な回数で動く。
155,2019年02月13日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミライース,2014年02月,"38,400 Km",DBA-LA300S,KF,動力伝達,不明,ＣＶＴの油圧プレッシャーセンサーのカプラー内部でオイルが漏れ、車外に滴下する。また、ハーネスを伝ってコンピューターまでオイルが回る。
156,2019年02月13日,大分,ＨＰ,スズキ,パレット,2011年12月,"211,992 Km",DBA-MK21S,K6A,制動装置,２０１９年２月７日９：００,ブレーキペダルを踏んでいるにもかかわらず、車が前にゆっくり動き出したため、気付いてブレーキペダルを強く踏んだが、車は前進して、前方のトラックの後部に接触して止まった。
157,2019年02月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ＮＭＡＸ１２５,2016年04月,"12,000 Km",EBL-SE86J,E3P8E,エンジン,２０１８年,交差点からの発進時に突然エンストした。
158,2019年02月12日,神奈川,ＨＰ,ＢＭＷ,１１６ｉ,2014年10月,"45,000 Km",DBA-1A16,N13B16A,動力伝達,２０１９年２月９日,走行時ドライブトレーン不具合の警告ランプが点き、急にスピードが出なくなる。
159,2019年02月12日,群馬,24時間電話,いすゞ,フォワード,2015年12月,"210,225 Km",SPG-FSR90T2,4HK1,エンジン,２０１９年１月２２日ＡＭ５：１５,燃料装置の不具合により、一般道路走行中、メーターにエンジン警告灯が点灯し、アクセル操作をしたが、速度が上がらないため停止をした。
160,2019年02月12日,愛知,電話,フォルクスワーゲン,ゴルフ,2010年11月,"100,000 Km",DBA-1KCAV,CAV,動力伝達,昨年、及び今年１月,ＤＳＧ（自動変速機）のリコール対象となり、修理を済ませた車で、走行中にリコール届出と全く同じ症状が発生し、走行不能になった。
161,2019年02月12日,兵庫,ＨＰ,メルセデス・ベンツ,ＧＬＣ６３Ｓ　４ＭＡＴＩＣ,2018年11月,250 Km,CBA-253989,177,かじ取り,購入直後から,ハンドルを大きく切ると、ガタガタという異常音と、タイヤが跳ねるようなひどい振動が発生してなおらない。
162,2019年02月12日,広島,24時間電話,マツダ,ＣＸ－５,2012年07月,"38,200 Km",LDA-KE2FW,SH,エンジン,２０１８年１０月、２０１９年２月,自宅から出発して走行しようとしたところ、アクセルを操作しても全く加速しなくなった。
163,2019年02月12日,福岡,24時間電話,ニッサン,マーチ,2011年10月,"50,000 Km",DBA-K13,HR12,動力伝達,２０１９年１月２１日,ＣＶＴの不良により、高速道路のトンネル内で車が停止した。
164,2019年02月12日,福岡,ＨＰ,マツダ,ＣＸ－７,2008年03月,"76,000 Km",CBA-ER3P,L3,保安灯火,２０１９年２月,左右テールランプの内部樹脂が溶けて穴が空いたため、電球の光が漏れて車検に通らなくなった。左側は４年前も同じ症状が発生した。
165,2019年02月12日,佐賀,ＨＰ,マツダ,ＣＸ－８,2018年03月,"15,006 Km",3DK-KG2P,SH,エンジン,２０１８年１２月１５日,赤信号のためフットブレーキで減速し、停止直前になってエンジンの轟音とともに急加速し、そのまま力いっぱいブレーキペダルを踏んだところ、オートマチック車なのにエンジンが止まり、車も止まった。
166,2019年02月11日,北海道,ＨＰ,三菱,デリカＤ５,2011年12月,"70,117 Km",DBA-CV5W,4B12,その他,２０１９年１月,高速道路走行中に「ＡＳＣシステム点検」が表示されるとともに、アクセルを開けても加速しなくなり、焦げ臭い異臭が発生したため、緊急停止した。
167,2019年02月11日,栃木,ＨＰ,ホンダ,フィット,2008年10月,"93,000 Km",DBA-GE6,L13A,制動装置,２０１７年１２月頃（冬季）から,冬季の朝一等のエンジン始動直後（走行時）のブレーキペダルの踏み応えが固いため、奥まで踏み込めずブレーキが効かない。
168,2019年02月11日,愛知,ＨＰ,アウディ,Ａ６,2014年01月,"50,000 Km",DBA-4GCHVS,CHV,動力伝達,２０１８年１１月,変速機のメカトロニクスの故障により、走行中に突然警告音がなり、インパネ内のメッセージ画面に”トランスミッション異常、リバースギア使用不能”と出て、２、４、６速と後退ギアが使用不能となった。
169,2019年02月11日,大阪,ＨＰ,ＢＭＷ,ミニクーパー,2017年06月,不明,LDA-XT15,B37C15A,走行装置,２０１７年６月,実際のタイヤの空気圧は異常がないのにも関わらず、ＴＰＭＳ（タイヤ空気圧警報）が誤作動する。
170,2019年02月11日,山口,ＨＰ,ホンダ,ＧＲＡＣＥ,2017年12月,"20,000 Km",DBA-GM6,L15B,車枠・車体,２０１８年１月,雨降りの後、トランクを開けると、トランク外板と内張りの隙間から水が流れ出る。
171,2019年02月11日,長崎,ＨＰ,トヨタ,エスティマ,2013年02月,"42,500 Km",DBA-ACR50W,2AZ,制動装置,２月１７日朝７時,ブレーキブースタの不良により、エンジン始動時にブレーキペダルが固くて踏み込めなくなった。
172,2019年02月10日,東京,ＨＰ,ニッサン,マーチ,2011年09月,"56,000 Km",DBA-K13,HR12,動力伝達,２０１８年１１月頃から,ＣＶＴの不良により、暖めないでギアを入れるとエンストする。暖めてから発進すると、重たいギアで発進するかのような異常な発進をする。
173,2019年02月10日,東京,ＨＰ,ニッサン,スカイライン,2000年01月,"126,800 Km",GF-HR34,RB20,保安灯火,２０１７年１１月０１日,ヘッドライトが点灯しない。
174,2019年02月10日,奈良,ＨＰ,ニッサン,キューブ,2013年12月,"28,000 Km",DBA-Z12,HR15,かじ取り,２０１９年２月１０日,ステアリングロックの不具合により、エンジンがかからない。
175,2019年02月09日,宮城,ＨＰ,スズキ,スペーシア,不明,不明,DBA-MK32S,R06A,エンジン,２０１８年１０月２５日,スーパーマーケットの駐車場に駐車するためバックをした際、白線の枠からはみ出したため、切り替えしで一旦前進し、ギアをＲに入れた瞬間車が急に動き、柱にぶつかった。柱にめり込んだようなので、車を前進させようとギヤをＤにいれると、今度は前方に急発進したため、慌ててブレーキペダルを踏んで停めた。
176,2019年02月09日,石川,ＨＰ,トヨタ,アクア,2012年06月,"48,000 Km",DAA-NHP10,1NZ-1LM,保安灯火,２０１９年１月,左側テールランプ、バックランプ部分まで水が溜まる。
177,2019年02月09日,埼玉,ＨＰ,トヨタ,カローラフィールダー,2018年03月,"25,000 Km",DBA-ZRE162G,2ZR,保安灯火,２０１９年２月７日２０時頃,走行中に突然フロントガラス下縁中央に１５－２０ｃｍ長の縦一本のヒビが入った。
178,2019年02月08日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ブーン,2018年06月,不明,DBA-M700S,1KR,エンジン,不明,高速道路で登坂車線が有るような傾斜路になると、著しく出力が落ちて失速し、６０ｋｍ／ｈくらいまで低下してしまう。
179,2019年02月08日,秋田,ＨＰ,ニッサン,ジューク,2010年10月,"39,000 Km",DBA-YF15,HR15,動力伝達,２０１９年１月８日より,ＣＶＴ（無段変速機）の不具合により、一般道路を走行中にミッション付近からキュルキュルとガタガタと異音が発生し、異常な衝撃と走行中の変速に差異が起きるようになった。
180,2019年02月08日,東京,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2015年08月,"40,000 Km",DBA-AUCHP,CHP,車枠・車体,２０１９年１月３１日,シフトレバー付け根のメッキ部品のメッキがはがれており、手を切った。
181,2019年02月08日,千葉,電話,ホンダ,インサイト,2010年08月,"15,000 Km",DAA-ZE2,LDA-MF6,その他,不明,エンジン始動時にアクセルペダルを踏んでいないにもかかわらず急発進し、４ｍ程前進して正面にある塀に衝突し、廃車となった。
182,2019年02月08日,群馬,ＨＰ,ドゥカティ,ＨＹＰＥＲＭＯＴＡＲＤ９３９,2016年05月,"26,881 Km",EBL-BA01,937W4,エンジン,２０１８年５月２７日,オイルクーラーのステンレスホースが断裂し、オイルが漏れた。
183,2019年02月08日,愛知,ＨＰ,トヨタ,ヴェルファイア,2012年01月,"87,323 Km",DAA-ATH20W,2AZ-2JM-2FE,車枠・車体,２０１９年１月頃,ホワイトパール塗装の車で、ルーフ部の塗装が剥がれた。その後も継続して風などに煽られ、剥がれ箇所が拡大した。
184,2019年02月08日,静岡,ＨＰ,ＭＶ ＡＧＵＳＴＡ（生産国：イタリア）,Ｆ３－６７５,2015年04月,"14,143 Km",ZCGF310,F3A,エンジン,２０１８年８月,カムチェーンテンショナーの油圧が下がり、タイミングチェーンのコマ飛びが発生したため、エンジンが始動しなくなった。
185,2019年02月08日,滋賀,ＨＰ,ＢＭＷ,Ｚ４,2006年08月,"68,900 Km",ABA-LM25,4GR,かじ取り,２０１９年１月,右折時にポーンという音と同時にハンドルが急激に重くなった。ハンドルが上手く切れず、前方から来た車と正面衝突しかけた。
186,2019年02月08日,香川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスティマ,2015年09月,"44,000 Km",DBA-ACR50W,2AZ,かじ取り,不明,トルクセンサーの故障により、エンジン始動後、ハンドルが左に切れていく。
187,2019年02月08日,福岡,ＨＰ,ニッサン,エクストレイル,2004年09月,"72,100 Km",UA-NT30,QR20,エンジン,２０１９年２月７日　１９時３０分,一般道を走行中にエンジンが停止し、直後にエンジンがかからず立ち往生した。エンジンがかかっても何度もエンストした。
188,2019年02月08日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＮＶ３５０キャラバン,2012年09月,"81,350 Km",LDF-VW2E26,YD25,車枠・車体,１週間前,リアゲートダンパーの不良により、ゲートを開けて作業をしていたところ、突然ゲートが落下してきたため、太もも、臀部を強打した。
189,2019年02月08日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アルト,2016年11月,"22,000 Km",DBA-HE33S,R06A,エンジン,不明,エンジンを始動後、運転を中止することになり、車を動かさないままエンジンを停めると、翌日にエンジンをかけようとしても、セルモーターが回るだけでかからなくなる。
190,2019年02月08日,長崎,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,フレア,2016年07月,不明,DAA-MJ44S,R06A-WA04A,エンジン,不明,信号停止時、アクセルペダルを踏んでいないのに、エンジン回転が２０００ｒｐｍ以上まで上がり、ブレーキペダルを踏んでいても、車が前に進もうとする。
191,2019年02月07日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,ヰセキ,Ｔ．ＪＡＰＡＮ,2018年12月,不明,TJX743,E33AWFC,動力伝達,購入直後,変速レバーの根元のブーツカバーが固く、ギアチェンジがスムーズにできない。
192,2019年02月07日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ３２０,不明,"90,000 Km",GH-211082,112,制動装置,不明,車を使用中、突然赤い警告表示が出ると共にブレーキが効かなくなった。
193,2019年02月07日,千葉,電話,トヨタ,プリウス,2014年09月,不明,DAA-ZVW30,2ZR-3JM,エンジン,２０１８年１２月２８日,ドライブレコーダーの操作のため、イグニッションＯＮか確認のためシフトをＤレンジにしたところ、車が暴走した。
194,2019年02月07日,埼玉,ＨＰ,ＢＭＷ,３３５ｉ,2010年07月,"49,000 Km",ABA-PM35,N55B30A,エンジン,２０１８年１２月３０日,コンロッド、ピストンリング等のメタルが損傷したため、エンジンからガラガラと異音が鳴り始めた。
195,2019年02月07日,埼玉,ＨＰ,フォード,エクスプローラー,2016年09月,不明,ABA-1FM5KH,H,エンジン,２０１８年１１月、２０１９年１月,信号待ちの中、エンジン回転数が不安定になり、エンストが数十回発生した。しばらくしてエンジンチェックランプが点灯した。
196,2019年02月07日,愛知,ＨＰ,ニッサン,ルークス,2013年02月,"37,200 Km",DBA-ML21S,K6A,かじ取り,朝一番の外出時,ステアリングロックの不良により、前日まで普通に動いていたのに、朝、エンジンが全くかからなくなった。
197,2019年02月07日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,マークＸ,2006年02月,"80,000 Km",DBA-GRX120,4GR,電気装置,１年前,オルタネーターの不良により、走行中に突然パワーステアリングが効かなくなり、その後、車が止まってしまった。
198,2019年02月07日,静岡,ＨＰ,ヤマハ,ＦＪＲ１３００Ａ,2017年12月,"13,000 Km",2BL-RP27J,P518E,エンジン,雨天走行時,雨天走行中、エンジンがかぶったようになり、アクセル開度に追従せず、２０００回転付近で反応が悪くなる。重度の時にはエンストする。
199,2019年02月07日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2010年06月,"35,700 Km",DBA-1KCBZ,CBZ,保安灯火,不明,ウインカーレバーを右に操作をすると左が点滅したり、ハザード状態になる。
200,2019年02月07日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2012年04月,"31,000 Km",DBA-LA100S,KF,エンジン,１月に購入直後から,ウォーターポンプの軸の不良により、異音が発生し、固着寸前の状態になった。
201,2019年02月07日,島根,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,フェアレディＺ,2013年04月,"24,000 Km",CBA-Z34,VQ37,動力伝達,２０１９年２月２日,コンセントリック・スレーブ・シリンダ式のクラッチ搭載車で、走行中にクラッチペダルが元の位置に戻らなくなると共に、クラッチが切れなくなったため、ブレーキで無理やり車両を停止させ、そのまま再始動不能になった。
202,2019年02月07日,宮崎,ＨＰ,マツダ,フレアワゴン,2015年11月,"23,214 Km",DAA-MM42S,R06-WA04A,保安灯火,２０１９年２月３日,突然、助手席側の電動ドアミラーが開閉しなくなり、閉じたままになってしまった。モーターの作動音がずっとしている。
203,2019年02月06日,石川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ｕｐ！,2014年03月,"5,700 Km",DBA-AACHY,CHY,制動装置,不明,駐車ブレーキが凍結し、レバーを戻しても固着して解除されなくなることが有る。
204,2019年02月06日,東京,ＨＰ,三菱,アイ,2008年03月,"92,000 Km",DBA-HA1W,3B20,走行装置,２０１９年１月,三菱純正アルミホイールのセンターキャップが走行中に外れてしまう。何度も三菱純正センターキャップを購入し、交換しても走行中に外れる。
