番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
103,2021年03月23日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,不明,不明,-,不明,車枠・車体,不明,後輪のタイヤハウスに小石が溜まりやすい構造になっており、走行中に落下して後続車への飛び石の原因になっている。
104,2021年03月23日,鳥取,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＷＧＮ,2014年02月,"71,600 Km",DBA-JH1,S07A,車枠・車体,２０２１年,前席左右ドアの下端部分の塗装（Ｂピラー側の角）が浮いてきた。
105,2021年03月23日,福岡,ＨＰ,ＢＭＷ,８４０ｉ　グランクーペ,2019年11月,不明,3BA-GV30,B58B30C,走行装置,購入後半年,購入後半年でタイヤの溝がなくなるほど磨り減っており、右左折の際に車体がひきずられるようになる。
106,2021年03月23日,大分,ＨＰ,ニッサン,クリッパー,2013年11月,"66,080 Km",GBD-U71V,3G83,エンジン,２０２０年１１月３０日,運行途中にエンジンの警告灯が点灯した。
107,2021年03月22日,宮城,ＨＰ,ニッサン,セレナ,2012年01月,"84,000 Km",DBA-NC26,MR20,動力伝達,２０２１年３月,オルタネーターの不良により、走行中にエンジンルームから異音がする。
108,2021年03月22日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ｂＢ,2008年11月,"165,000 Km",DBA-QNC20,K3,動力伝達,２０２１年３月２０日,後退して駐車しようとしていたところ、ぶつかったような衝撃があった。降車すると、タイヤが根元から折れていた。
109,2021年03月22日,福島,ＨＰ,ホンダ,フィットハイブリッド,2014年08月,"152,800 Km",DAA-GP6,LEB-H1,動力伝達,２０２０年１０月３０日,高速道路をＳモード＋パドルシフト操作（６速）で巡行中に動力伝達が突然切れ、偶数段のギアに入らなくなり惰性走行となった。奇数段のギアには入ったので高速道路を降りて一般道路の路地に駐車できたが、その際にメータパネルにミッション高温警告灯が点灯し完全に自走できなくなった。
110,2021年03月22日,秋田,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハリアー,2014年03月,"44,500 Km",DAA-AVU65W,2AR-2JM-2FM,車枠・車体,不明,パールホワイト（０７０）色塗装の車で、屋根の塗装が一気にめくれるように剥がれ、下地まで見えている。
111,2021年03月22日,新潟,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2016年09月,"29,000 Km",DBA-JF1,S07A,エンジン,２０２１年２月２０日,エンジン始動後、異音が発生した。走行時には音が激しくなりボンと爆発音がしてアクセルが効かなくなった。脇道に止めエンジンを再始動しようとしたが、セルは回るもエンジンはかからなかった。
112,2021年03月22日,神奈川,ＨＰ,ニッサン,セレナ,2013年07月,"80,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２０年７月,車検時に発電機内部より異音が出ていると指摘された。
113,2021年03月22日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,スバル,ＢＲＺ,2014年03月,"18,200 Km",DBA-ZC6 改,FA20,制動装置,不明,後輪の外側のブレーキキャリパーブリーダーボルトにおいて、ねじの部分が埋まったまま、頭だけ折れた。
114,2021年03月22日,群馬,ＨＰ,ダイハツ,ウェイク,2016年11月,"22,000 Km",DBA-LA700S,KF,エンジン,２０１９年３月頃,加速時に排気系統から“こもり音”がする。
115,2021年03月22日,兵庫,ＨＰ,トヨタ,Ｃ－ＨＲ,2018年09月,不明,DBA-NGX10,8NR,保安灯火,２０２０年１２月,ヘッドライトやテールライト内部に水滴の跡や垂れた跡が出来ている。
116,2021年03月22日,兵庫,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2015年11月,"42,000 Km",DBA-JF1,S07A,エンジン,２０２１年３月,踏切待ちでアイドリングストップ後、発進しようとブレーキペダルを離してもエンジンがかからなかった。他にもエンジンがかかりにくい事がある。
117,2021年03月22日,滋賀,ＨＰ,ＢＭＷ,２１８ｄ　アクティブツアラー,2018年07月,"19,000 Km",LDA-2C20,不明,動力伝達,購入より３年以内,走行モード（ｓｐｏｒｔｓ／ｅｃｏｐｒｏ）変更スイッチのメッキが浮き上がり操作時に指を負傷した。
118,2021年03月22日,和歌山,ＨＰ,ニッサン,リーフ,2017年11月,"41,626 Km",ZAA-ZE1,EM57,電気装置,２０２０年１０月,走行中にメーター画面にシャーシ制御エラーの表示が出た。
119,2021年03月22日,山口,ＨＰ,ホンダ,フィットクロスター,2020年12月,700 Km,6BA-GR5,L13B,車枠・車体,２０２１年３月１８日,走行中、フロントガーニッシュが外れた。
120,2021年03月21日,埼玉,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2016年01月,"41,000 Km",DBA-JF1,S07A,エンジン,２０２０年１２月頃,不定期にエンジンがかからなくなる。またアイドリングストップ中にエンストする。
121,2021年03月21日,愛知,ＨＰ,ＢＭＷ,ミニ　クーパーＳ,2015年02月,"77,000 Km",DBA-XM20,B48A20A,かじ取り,２０１９年冬,車両が左に流れる。ンドルを切る際にゴリゴリ音がしていた。ステアリングギアボックスを交換したところ、異音はなくなったが、左に流れる現象は変わらなかった。
122,2021年03月21日,三重,ＨＰ,ＢＭＷ,ＭＩＮＩクロスオーバー,2014年08月,"54,000 Km",CBA-ZA16,N16B16A,動力伝達,２０２０年１２月,エンジン始動後約３０分程度の間、その間の走行中に変速ショックが発生し、症状が激しい時はシフトダウン時にブレーキペダルを強く踏んだようにショックが発生する。
123,2021年03月21日,京都,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2015年06月,"53,000 Km",DBA-JF1,S07A,エンジン,２０２１年３月,路上でアイドリングストップ後、エンジンが始動しない。ギアをＰに入れてスタートボタンを押してもエンジンがかからない。
124,2021年03月21日,京都,ＨＰ,フォルクスワーゲン,パサートバリアント,2012年08月,"41,000 Km",DBA-3CCAX,CAX,制動装置,２０２０年８月、２０２１年３月,左後部のブレーキ等のセンサーが故障したため、走行中にインジケーターのブレーキ系の警告灯が複数（計６点）表示された。
125,2021年03月21日,福岡,ＨＰ,ニッサン,セレナ,2013年04月,"79,000 Km",DAA-HC26,MR20-SM23,動力伝達,２０２１年２月,アイドリング中にオルタネーターから異音が発生するようになった。
126,2021年03月21日,福岡,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2015年03月,"27,146 Km",DBA-JF1,S07A,エンジン,２０２１年３月２１日,１２か月点検にてタイミングチェーンケースよりオイル漏れが発見された。
127,2021年03月21日,福岡,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2015年03月,"27,146 Km",DBA-JF1,S07A,緩衝装置,２０２１年３月２１日,１２か月点検にてリヤサスペンションよりオイル漏れが発見された。
128,2021年03月20日,岩手,ＨＰ,ボルボ,Ｖ４０　Ｔ４,2013年07月,"78,911 Km",DBA-MB4164T,B4164T,制動装置,２０２０年１月,気温０度、暖機運転後、走り初めてすぐの時にブレーキペダル重くなりブレーキ効かない。ペダルを思い切り踏み込んで２、３回ポンピング後に効くようになる。
129,2021年03月20日,神奈川,ＨＰ,スバル,ＷＲＸ　ＳＴＩ　Ａライン,2011年02月,"104,700 Km",CBA-GVF,EJ25,動力伝達,２０２１年０３月１９日,発進直後にＡＴのシフト変速時にメータ内の警告ランプ等の点灯もないまま大きな衝撃が発生した。（計二回）
130,2021年03月20日,神奈川,ＨＰ,スバル,ＷＲＸ　ＳＴＩ　Ａライン,2011年02月,"115,000 Km",CBA-GVF,EJ25,制動装置,２０１８年頃から,ブレーキマスターバッグの不良により、エンジン始動時にブレーキペダルを強く踏み込まないと、始動が出来ない。
131,2021年03月20日,埼玉,ＨＰ,スバル,レガシィ,2010年03月,"66,522 Km",DBA-BR9,EJ25,動力伝達,２０２１年３月１９日,走行中、ＡＴ　ＯＩＬ　ＴＥＭＰランプなどが点灯し、減速するとアクセルペダルを踏んでも吹き上がるだけで全然進まない。
132,2021年03月20日,山梨,ＨＰ,トヨタ,ライズ,2020年07月,不明,5BA-A200A,1KR,エンジン,２０２０年１１月,１１月の少し寒い日にエンジン始動が５秒くらいかかった。
133,2021年03月19日,岩手,ﾌﾘｰﾀﾞｲｱﾙ,その他,コムテック　エンジンスターター,不明,不明,ＷＲ５３０,不明,装置その他,不明,当該製品をトヨタ・ハイエースに装着して３年ほど使用したところ、車両のメイン電源に過負荷がかかり、ＡＭ１のヒューズが飛んでエンジンがかからなくなった。
134,2021年03月19日,長野,電話,ダイハツ,タント,2012年06月,"54,400 Km",DBA-L375S,KF,電気装置,不明,ミリ波、マイクロ波と思われる電磁波がエンジンかパワーステアリング辺りから運転席方向へ出ており、乗車していると落ち着かない。
135,2021年03月19日,埼玉,ＨＰ,スバル,エクシーガ,2014年01月,"126,000 Km",DBA-YAM,FB25,制動装置,２０２１年２月,エンジン始動時にブレーキペダルが硬くなっており、強く踏み込まないとエンジンがかからない。
136,2021年03月19日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2020年04月,不明,DAA-HE12,HR12-EM57,エンジン,不明,狭い道で車の切り返し作業をしていて、ギアをＲに入れたところ、突然エンジン回転が急上昇し、車が急発進をした。ブレーキペダルを目いっぱい踏み込んだが、車を止めきれず電柱へ衝突した。
137,2021年03月19日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,オデッセイ,2015年01月,"84,300 Km",DBA-RC1,K24W,乗車装置,不明,スライドドアが開かなくなることがある。
138,2021年03月19日,滋賀,電話,スズキ,スペーシア,2018年05月,"10,000 Km",DAA-MK53S,R06A-WA05A,燃料装置,不明,燃料関係のリコール作業後、リコールでは交換していない部分から燃料が漏れた。
139,2021年03月19日,徳島,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2010年03月,不明,DBA-MH23S,K6A,エンジン,不明,エンジンのかかりが悪い。
140,2021年03月19日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ノアハイブリッド,2014年03月,不明,DAA-ZWR80G,2ZR-5JM,制動装置,２０２１年３月１９日,走行中に突然ブレーキが効きにくくなり、１０～１５秒後に復旧した。
141,2021年03月18日,福島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2013年11月,"64,000 Km",CBA-TRH219W,2TR,車枠・車体,不明,塗装が剥がれた。
142,2021年03月18日,福島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2013年11月,"64,000 Km",CBA-TRH219W,2TR,かじ取り,中古車で購入当初から,ステアリングポンプから油が漏れた。ハンドルを切るときにがたつきがある。
143,2021年03月18日,神奈川,ＨＰ,トヨタ,シエンタハイブリッド,2021年02月,300 Km,6AA-NHP170G,1NZ-2LM,乗車装置,納車後すぐ,車両のボディコーティング施工に出したところ、バックドア右上部に凹みが見つかった。
144,2021年03月18日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スバル,アウトバック,2007年02月,"51,000 Km",DBA-BP9,EJ25,エンジン,新車購入当初から,エコモードでエンストする。
145,2021年03月18日,千葉,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2014年06月,"110,000 Km",DBA-AUCJZ,CJZ,保安灯火,２０２１年３月,駐車場にて助手席ドアを開閉したところ、左側ドアミラーのミラーガラスが落下し、破損した。
146,2021年03月18日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ハーレーダビッドソン,ＣＶＯ,2019年12月,不明,2BL-FLF,F,動力伝達,不明,改造でとりつけたマンバ製クラッチから油漏れでギア入らず怪我をした。
147,2021年03月18日,三重,ＨＰ,スバル,レガシィ,2003年02月,"203,000 Km",TA-BH5,EJ20,エンジン,２０２１年３月１６日,エンジン警告灯と油圧警告灯とバッテリ警告灯がすべて点灯し、エンジンが全くかからない。
148,2021年03月18日,福井,ＨＰ,スズキ,アルトワークス,2016年10月,"9,000 Km",DBA-HA36S,R06A,動力伝達,２０２０年１１月頃,クラッチペダルを踏み込んだ際に、ギュッギュッと異音がする。
149,2021年03月18日,京都,ＨＰ,トヨタ,プリウス,2015年12月,"33,000 Km",DAA-ZVW51,2ZR-1NM,保安灯火,２０２０年,テールランプ内側の曇り、白濁、水垂れ跡が全体的に広範囲に発生した。
150,2021年03月18日,大分,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズ,2014年02月,"12,400 Km",DBA-B21W,3B20,制動装置,２０２１年２月,車検時にブレーキキャリパーの油圧パッキンのすり減りがあり、交換が必要と診断された。
151,2021年03月17日,石川,ＨＰ,ＢＭＷ,ＢＭＷ２１８ｄグランツアラー,2015年12月,"48,600 Km",LDA-2E20,B47C20A,動力伝達,２０２１年３月１０日,駐車場に車を停めたら突然、警告灯が鳴り「停車時にはパーキングブレーキをかけて下さい。車両動かし注意」と警告がでる。
152,2021年03月17日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2021年01月,68 Km,5AA-HNT32,MR20-RM31,電気装置,納車当日,シャーシコントロールの不良により、新車納車された即日にシャーシ異常・システム故障の警告表示が出た。
153,2021年03月17日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,不明,"160,000 Km",NHW20,不明,電動機(モーター),２０２１年３月９日火曜日,駐車場で徐行中、突然アクセルペダルを踏んでも車が動かなくなった。液晶パネルを見たところ、ブラックアウトしていた。
154,2021年03月17日,茨城,ＨＰ,ホンダ,フィットハイブリット,2015年01月,"52,760 Km",DAA-GP5,LEB-H1,動力伝達,２０２０年１１月末頃から,朝一等の冷機時にクラッチからキーと金属の摩擦音がする。少しずつ毎日音がするようになった。車内からは気付きにくい。
155,2021年03月17日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2017年06月,"90,765 Km",TPG-FEA50,4P10,燃料装置,２０２１年２月,４番のインジェクターが２回連続して故障した。
156,2021年03月17日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フリード,2012年03月,"90,000 Km",DBA-GB3,L15A,電気装置,不明,点火コイルの固定が緩んで外れ、振動によりコイルが割れたため、高速道路を走行中にエンジン警告灯が点いてエンジンパワーが落ちた。１年前に、アイドリング不安定やエンジン警告灯が稀に点灯したり、燃料臭がする症状があり、ディーラーに申告していたが、コイルの固定は半年点検や１年点検で見る場所ではないということで緩みが発見されないまま不具合が発生してしまった。
157,2021年03月17日,静岡,ＨＰ,トヨタ,アルファード,2010年02月,"94,900 Km",DBA-ANH20W,2AZ,車枠・車体,２０２１年２月,ホワイトパール色塗装の車で、ルーフ部分の塗膜が広範囲にわたって剥がれた。
158,2021年03月17日,三重,ＨＰ,日野,プロフィア,2013年05月,"785,000 Km",QKG-FW1AXBG,A09C,エンジン,２０２１年３月１６日,高速道路のパーキングから出発して直ぐに運転席の下から異音が発生し、オイル圧低下のランプが点灯した。すぐに車両をみたらオイルが漏れていた。整備工場で確認したところ、コンロッドが飛び出ていた。
159,2021年03月17日,岡山,ﾌﾘｰﾀﾞｲｱﾙ,不明,フォークリフト,不明,不明,-,不明,その他,不明,マストシリンダーへオイルを送る金具のところや、エンジンのバルブ周辺からオイルが漏れる。
160,2021年03月17日,宮崎,ＨＰ,ＵＤトラックス,クオン,不明,不明,不明,不明,走行装置,不明,休憩の時にタイヤを見たところ、助手席側前輪のハブボルトが折れていた。去年の２月にも折れて前輪のボルト全て交換しており、過積載はしていないのにも関わらず、これまでに４回発生している。
161,2021年03月17日,不明,電話,ニッサン,スカイライン,2020年11月,不明,5BA-RV37,VR30,制動装置,不明,前方の障害物を検知している表示や警告音は鳴っているのに自動ブレーキが作動しない。
162,2021年03月16日,北海道,電話,ＴＭＴ,ハイラックス,2020年12月,"2,700 Km",3DF-GUN125,2GD,走行装置,不明,速度１０～３０ｋｍ／ｈでカーブを走行中、車体のフロント側の軌道が右側にずれ、ＡＢＳが作動する。左カーブでも右カーブでも、右側にずれる。
163,2021年03月16日,北海道,ＨＰ,ＢＭＷ,Ｘ１　ｘＤｒｉｖｅ　１８ｄ　Ｍ,2017年02月,"30,600 Km",LDA-HT20,B47C20A,エンジン,２０２１年３月７日,走行中にエンジンが停止し、エンジン警告灯が点灯した。
164,2021年03月16日,新潟,ＨＰ,ニッサン,セレナ,2014年03月,"145,700 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２１年１月,走行中、エンジンルームから突然異音が発生した。びっくりしたため交通量の多い危険な道路で緊急停止した。
165,2021年03月16日,東京,ＨＰ,ＢＭＷ,Ｘ５　ＸＤＲＩＶＥ３５ｉ,2012年04月,"56,648 Km",DBA-ZV30,N55B30A,エンジン,２０２０年１２月２３日,走り出したら、危険に思う大きいカタカタ音がエンジンから出て、エンジンの回転が不安定になった。
166,2021年03月16日,神奈川,ＨＰ,ＢＭＷ,４３５ｉ,2014年06月,"23,000 Km",DBA-3R30,N55B30A,エンジン,２０２０年２月,走行中にチャージパイプが破損し、チェックランプが点灯した。
167,2021年03月16日,神奈川,ＨＰ,ＢＭＷ,３２０ｄ,2015年03月,"67,300 Km",LDA-3D20,N47D20C,動力伝達,２０２１年３月,アイドリングストップ時に勝手にＰ（パーキング）に変わることがある。
168,2021年03月16日,神奈川,ＨＰ,ＢＭＷ,３２０ｄ,2015年03月,"67,300 Km",LDA-3D20,N47D20C,保安灯火,２０２１年３月,右リアターンシグナル異常というエラーが出て修理したが、バルブが切れているのではなく、バルブ設置用の基盤が焦げて溶けていた。
169,2021年03月16日,埼玉,ＨＰ,スズキ,パレット,2010年04月,"88,551 Km",DBA-MK21S,K6A,動力伝達,２０２１年３月１２日　ＰＭ９：１０ごろ,交差点を右折しようとしたら突然カタンと音がして走行不能になった。整備工場で左フロントサスペンションと、デフオイルシール、ＣＶＴオイルの交換になった。
170,2021年03月16日,栃木,ＨＰ,ＢＭＷ,４３５ｉ,2014年09月,"68,000 Km",DBA-3R30,N55B30A,エンジン,６８０００ｋｍ走行時,加速時に＂ボフ＂という異音と共に出力が低下した。エンジンルームを確認するとチャージパイプが破損していた。
171,2021年03月16日,三重,ＨＰ,マツダ,ＣＸ－５,2012年06月,"140,000 Km",LDA-KE2AW,SH,エンジン,不明,オイルポンプ不良により、走行時油圧不良の警告灯が点灯し、走行不良を起こした。
172,2021年03月16日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,1999年05月,"429,900 Km",KG-LH178V,5L,乗車装置,２０２１年３月３日,車両の左前方が衝突する事故で、両側のドアがゆがむほどの衝撃だったにも関わらず、エアバッグ展開しなかった。
173,2021年03月16日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2003年02月,"68,000 Km",TA-NT30,QR20,乗車装置,２０２０年１０月２８日,トラックと接触事故となり、ボンネットが吹き飛ぶような衝突であったにも関わらず運転席・助手席両方ともエアバッグが開かなかった。
174,2021年03月16日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2003年02月,"68,000 Km",TA-NT30,QR20,その他,中古車で購入当初,エアコン吹き出し口から白い煙が室内に充満した。
175,2021年03月16日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2003年02月,"68,000 Km",TA-NT30,QR20,エンジン,不明,ＥＣＵの不具合により、高速道路を走行中、出力不良で停止した。
176,2021年03月16日,和歌山,ＨＰ,ハーレーダビッドソン,ＦＬＸＸＳＥ　ＣＶＯ,2016年05月,"41,000 Km",EBL-FLN,N,エンジン,２０１７年１１月と２０２１年３月に同じ部,２０１７年１１月にエンジンを冷やすクーラントポンプを交換したが、２０２１年３月に同じ部品が壊れて交換した。
177,2021年03月16日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,３シリーズ,2020年12月,"4,000 Km",不明,不明,動力伝達,不明,勾配になった所で駐車時、自動で入るはずのＰに入らず、Ｎになっていたため後退し、物損事故になった。
178,2021年03月16日,山口,電話,トヨタ,クラウン,2013年06月,"50,000 Km",DAA-AWS210,2AR-1KM,保安灯火,不明,運転席のパワーウインドウを閉める際、一番上まで上がってもすぐまた下がってしまう。
179,2021年03月16日,香川,ＨＰ,三菱,ふそうスーパーグレート,2017年07月,"515,019 Km",QPG-FS64VZ,6R10,エンジン,２０２１年３月１２日,樹脂製オイルパンの数か所にヒビが入ったため、駐車場にオイルが数滴落ちていた。
180,2021年03月16日,不明,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2021年02月,不明,6BA-JF4,S07B,車枠・車体,不明,右リアフェンダー開始点（スライドドア側）の溶接部に溶接痕と思われる盛り上がりがあり、左側は、それが無い。左の薄い方が誤りであると溶接不良による強度不足の懸念があり、厚い方が誤りであると外観が悪い。
181,2021年03月15日,北海道,ＨＰ,スバル,エクシーガ,2011年06月,"115,000 Km",DBA-YA5,EJ20,動力伝達,２０２１年３月１３日,低速走行で２速から３速のギアアップ時に、エンジンが空転した後、追突された様な強い衝撃が発生してギアが繋がる。
182,2021年03月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＸ－３０,2021年02月,700 Km,5AA-DREJ3P,不明,電気装置,不明,バッテリーの不良により、突然エンジンがかからなくなった。
183,2021年03月15日,神奈川,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2014年03月,"68,147 Km",DBA-JF1,S07A,動力伝達,２０２１年３月１３日,セレクトレバーがＰに入らなくなった。
184,2021年03月15日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2021年02月,不明,不明,不明,車枠・車体,不明,左右後輪のシャーシ溶接部に錆が発生していた。
185,2021年03月15日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＶＡＮ,2019年01月,不明,HBD-JJ1,S07B,電気装置,不明,自動ブレーキ等の検知に使うセンサーがバンパーの低い位置に設置されているため、除雪用の散水等ですぐに汚れ、検知が行われなくなってしまう。
186,2021年03月15日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＶＡＮ,2019年01月,不明,HBD-JJ1,S07B,その他,不明,給油メーターが満タン給油後にメーター表示が上がるまでに著しく時間がかかる。
187,2021年03月15日,愛知,ＨＰ,メルセデス・ベンツ,ＣＬＳ３５０,2013年12月,"35,000 Km",RBA-218959C,276,排ｶﾞｽ･騒音,２０２１年２月,ＮＯｘセンサーの不良により、走行中にチェックランプが点灯した。
188,2021年03月15日,愛知,ＨＰ,スズキ,ＭＲワゴン,2014年03月,"38,290 Km",DBA-MF33S,R06A,エンジン,２０２０年１２月,発進時や登り坂を走行する際、ドライブベルトの共振により、低い振動音が発生する。
189,2021年03月15日,愛知,ＨＰ,メルセデス・ベンツ,Ｅ２５０,2014年05月,"75,000 Km",RBA-212236C,274,排ｶﾞｽ･騒音,２０１９年６月　２０２０年４月　２０２１,ＮＯｘセンサーの不良により、エンジンチェックランプが点灯し、微振動が発生、燃費も悪化した。
190,2021年03月15日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ピクシスエポック,2011年12月,"47,900 Km",DBA-L575A,KF,エンジン,不明,クランクセンサーの不良により、エンジンが不調になり、チェックランプが点灯する。
191,2021年03月15日,山口,電話,メルセデス・ベンツ,Ｇ３５０ブルーテック,2015年11月,不明,LDA-463346,642,かじ取り,購入時から,購入時からハンドルから異音がしていて、ディーラで確認したところ異常とのことで修理をしたが、最近になって異音が発生している。
192,2021年03月15日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,日通,ダンプセミトレーラ,2011年12月,不明,NT2920 改,不明,緩衝装置,半年に１回,過積載はなく、グリスアップの整備を行っているにもかかわらず、トルクロッドのピンが割れる。
193,2021年03月15日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,日通,ダンプセミトレーラ,2011年11月,"30,000 Km",NT2920 改,不明,緩衝装置,半年に１回,過積載はなく、グリスアップの整備を行っているにもかかわらず、イコライザーのピンが割れてしまう。
194,2021年03月14日,新潟,ＨＰ,ホンダ,フィット,2020年03月,"8,000 Km",6AA-GR3,LEB-H5,動力伝達,２０２１年２月２１日,自宅の駐車場に入れるためにバックしていたところ、アクセル操作をしていないのに車が急加速し、自宅の壁に激突した。
195,2021年03月14日,新潟,ＨＰ,ＢＭＷ,１１８ｉ,2019年12月,不明,3BA-7K15,B38A15A,乗車装置,２０２０年１１月頃,ガソリンスタンドで給油中に勝手にリヤゲートが開いた。自宅でホースで洗車中に勝手にゲートが開いたため、車内に水が入った事もある。
196,2021年03月14日,長野,ＨＰ,フォルクスワーゲン,アップ,2013年02月,"37,900 Km",DBA-AACHY,CHY,保安灯火,２０２１年３月１４日,一般道路を走行中、何もしていないのに突然ミラーが剥がれ落ちてしまい割れてしまった。
197,2021年03月14日,神奈川,ＨＰ,メルセデス・ベンツ,Ａ１８０セダン,2020年07月,"5,319 Km",5BA-177184,282,保安灯火,２０２１年３月,機械式駐車場でエンジン停止・降車・施錠後、車が回転するとヘッドライトが点灯してしまう。
198,2021年03月14日,群馬,ＨＰ,三菱,デリカＤ５,2017年06月,"36,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２０年２月,アイドリング時や停止時にエキゾーストマニホールドからの排気ガス漏れで外気導入口から室内に排気ガスが侵入してきて、めまいがしてきたので運転を中断した。
199,2021年03月14日,栃木,ＨＰ,三菱,デリカＤ５,2013年02月,"101,700 Km",LDA-CV1W,4N14,エンジン,２０２１年１月２８日,エンジンの出力が急に低下し、エンストに至り、再始動不能になった。整備工場で確認したところ、グロープラグが根元から折れて脱落し、シリンダー内で暴れてエンジン内を傷つけたことにより圧縮不足となっており、エンジンは再起不能の損傷をしていた。
200,2021年03月14日,京都,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2016年05月,"28,000 Km",DBA-1TCZD,CZD,乗車装置,４年目,テールゲートが開けられない。手動解除もできない。
201,2021年03月14日,京都,ＨＰ,ボルボ,Ｖ４０,2013年10月,"61,000 Km",DBA-MB4164T,B4164T,エンジン,２０２１年３月１３日,高速道路を走行中に急ブレーキをかけたところ、その後アクセルペダルを踏んでも加速せず、エンジン回転が上がるだけで失速した。
202,2021年03月14日,和歌山,ＨＰ,トヨタ,ランドクルーザープラド,2008年06月,"90,500 Km",CBA-TRJ120W,2TR,車枠・車体,２０１３年頃,塗装に亀裂ができ、そこから剥がれたり、窓枠からも塗装が剥がれた。
203,2021年03月14日,福岡,ＨＰ,ニッサン,ムラーノ,2006年03月,"109,700 Km",CBA-TZ50,QR25,乗車装置,２０２１年３月１２日,突然、シートリフターブラケットの破損により運転席にガタが発生し、アクセルなどがうまく操作できない状況になった。
204,2021年03月13日,青森,ＨＰ,ニッサン,セレナ,2015年02月,"49,700 Km",DBA-FNC26,MR20,動力伝達,２０２０年１２月頃,ＣＶＴの不具合により、アクセルペダルを踏んでも進むまでに時間がかかる。
205,2021年03月13日,栃木,ＨＰ,トヨタ,クラウン,2014年03月,"36,000 Km",DAA-AWS210,2AR-1KM,緩衝装置,２０２１年３月１２日,車検時にショックアブソーバからオイル漏れがあるので交換が必要だと診断された。
206,2021年03月13日,栃木,ＨＰ,ＢＭＷ,１１６ｉ,2012年07月,"91,900 Km",DBA-1A16,N13B16A,エンジン,２０１９年５月、２０１９年７月、２０２１,エンジン始動時、ドライブトレインの警告とエンストしそうな感じでブルブルする。
207,2021年03月13日,大阪,ＨＰ,スバル,レガシィツーリングワゴン,2013年03月,"150,000 Km",DBA-BRG,FA20,動力伝達,２０２１年３月６日,変速機のコントロールバルブの不良により、エンジンチェックランプの点灯のあと、ＡＴＦ　ＯＩＬ警告灯が点灯し、ミッションがつながらない。
208,2021年03月13日,滋賀,ＨＰ,ニッサン,ムラーノ,2010年03月,"77,600 Km",CBA-PNZ51,VQ35,エンジン,２０２１年３月１３日,エンジンから冷却水が漏れる。
