番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
105,2019年11月18日,長崎,ＨＰ,マツダ,アクセラスポーツ２．２ＸＤ,2014年09月,"160,000 Km",LDA-BM2FS,SH,排ｶﾞｽ･騒音,不明,煤の詰まりにより、警告灯が出た。
106,2019年11月17日,北海道,ＨＰ,ホンダ,ゼスト,2006年10月,"65,800 Km",CBA-JE2,P07A,かじ取り,中古車購入後、しばらく経った時,走行中、ハンドルを切ると非常に重く感じる。中立に戻りにくいため、自分の手で戻さないといけない。
107,2019年11月17日,新潟,ＨＰ,スズキ,ジムニー,2017年11月,"7,981 Km",ABA-JB23W,K6A,エンジン,新車時から気温の低い時（１０℃前後以下）,３千回転以下で走行中に水温が上昇して電動ファンが回りだす。停車してもファンが回りっぱなしで止まらない。（水温が下がらない）
108,2019年11月17日,栃木,ＨＰ,メルセデス・ベンツ,Ｃ２００ステーションワゴン,2019年05月,"2,600 Km",5AA-205277,264-EM0018,エンジン,２０１９年１０月,一般道路を走行中にエンジン警告灯が点灯するとともに振動が発生し、エンジンが吹け上がらなくなった。
109,2019年11月17日,愛知,24時間電話,マツダ,アクセラ,2018年09月,"2,477 Km",LDA-BMLFP,S5,その他,２０１９年１１月１０日、１７日,高速道路を走行していたら、勝手にラジオに切り替わった。１７日には、カーナビで販売店に目的地を設定後、ラジオの曲が勝手に流れた。
110,2019年11月17日,兵庫,ＨＰ,トヨタ,プリウス,2009年07月,"71,000 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,新車登録から５～６年目（２０１５年辺り）,パールホワイト色（色番号０７０）塗装の車で、ボンネットの塗装が剥がれ始め、フロントガラスと天井の境、助手席のドア等の塗装も剥がれた。
111,2019年11月17日,奈良,ＨＰ,ホンダ,フィット,2016年11月,"59,000 Km",DBA-GK3,L13B,エンジン,２０１９年１０月９日,走行中にスマートアシストキー警告灯が点灯した。
112,2019年11月17日,宮崎,ＨＰ,ダイハツ,タント,2013年12月,"31,000 Km",DBA-LA600S,KF,エンジン,２０１９年１１月１７日,ウォーターポンプベアリングから異音が発生した。
113,2019年11月17日,宮崎,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2017年03月,"40,999 Km",DBA-JF1,S07A,保安灯火,２０１９年１１月１４日,走行中に突然クラクションが鳴り続けた。
114,2019年11月16日,北海道,ＨＰ,スバル,レガシィ,2007年10月,"154,800 Km",CBA-BL5,EJ20,動力伝達,２０１９年１０月,２－３速変速時に強烈な変速ショックを認めると同時に、「ＡＴ　ＯＩＬ　ＴＥＭＰ」が点滅し、故障コード　Ｐ１７１０（ＡＴタービン回転数２入力）が発生した。症状は間欠的であるものの、日を追うごとにその頻度は高まりつつある。
115,2019年11月16日,山形,ＨＰ,スズキ,エブリイ,2016年03月,不明,HBD-DA17V,R60A,動力伝達,新古車購入時から,停止時に１速とバックに入らない。車庫入れの切り替えし時などにスムーズに入らないことから他車に何時も迷惑をかけている。
116,2019年11月16日,石川,ＨＰ,トヨタ,オーリス,2010年01月,"192,000 Km",DBA-ZRE152H,2ZR,エンジン,２０１９年１１月,コンティニアスリバリアブルバルブリフトコントローラーの不具合によりエンジンが吹き上がらなくなった。
117,2019年11月16日,東京,ＨＰ,スバル,エクシーガ,2008年06月,"101,800 Km",CBA-YA5,EJ20,動力伝達,２０１９年３月、５月、８月、１１月,低速走行中、エンジン回転数が上がり、空回りした直後に後ろから追突されたような音と衝撃が発生する。衝撃と共に車も跳ねて前へ出る感覚がある。
118,2019年11月16日,神奈川,ＨＰ,ルノー,トゥインゴ,2016年10月,"37,800 Km",DBA-AHH4B,H4B,エンジン,２０１９年１１月１３日,アイドリングストップ後、ブレーキペダルから足を離しても再始動せず、パーキングに入れ、サイドブレーキを引きエンジンをかけようとしたがかからなかった。２、３分後に再度試したらエンジンがかかった。
119,2019年11月16日,千葉,ＨＰ,トヨタ,ヴェルファイア,2009年10月,"68,135 Km",DBA-ANH20W,2AZ,エンジン,２０１９年１０月,エンジンオイルが著しく減る。
120,2019年11月16日,愛知,ＨＰ,マツダ,フレアワゴン,2014年01月,"46,700 Km",DBA-MM32S,R06A,乗車装置,２０１９年１１月１５日,リヤゲートのアウタハンドルが割れて取れてしまったため、開閉ができなくなった。
121,2019年11月16日,静岡,ＨＰ,ホンダ,フィットハイブリッド,2013年10月,"60,585 Km",DAA-GP5,LEB-H1,エンジン,２０１９年１１月１４日,エンジンスタート時、”スマートキーシステム点検”と表示された。
122,2019年11月15日,福島,ＨＰ,スバル,エクシーガ,2009年03月,"90,000 Km",CBA-YA5,EJ20,動力伝達,２０１９年１０月,エンジンをかけて３０ｍ程走ったら、メーターパネルに警告表示がされているのを発見し、これはまずいと思い、路肩に停車した。一度エンジンを切り、再度エンジンをかけようとしたらかからなくなり、レッカー移動した。
123,2019年11月15日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,３２０ｉ　Ｍスポーツ,2019年05月,不明,不明,不明,その他,不明,カーナビ・オーディオのブルートゥース接続が繋がらなくなったり、機能停止したりする。ディーラーで修理を受けているが不具合が解消しない。
124,2019年11月15日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ミニキャブ,2013年12月,不明,GBD-U61V,3G83,乗車装置,不明,後席を折り畳み、その上に重量物を積載すると、座席の固定金具が歪むため、次に後席を座れるように戻そうとした際に固定が出来なくなる。
125,2019年11月15日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ハーレーダビッドソン,ヘリテイジソフテイル,1993年09月,"43,200 Km",BJL,BJL,電気装置,不明,レギュレーターからバッテリーに向かっている配線のカプラー接続が緩いため、使用中に接触不良を起こして電気が流れなくなり、車両が止まってしまう。
126,2019年11月14日,山形,ＨＰ,マツダ,ＡＺ－ワゴン,2011年09月,"96,600 Km",DBA-MJ23S,K6A,かじ取り,２０１９年１１月１３日,ステアリグロックの不具合でエンジンが始動しない。
127,2019年11月14日,東京,ＨＰ,トヨタ,プリウス,2016年09月,"20,000 Km",DAA-ZVW50,2ZR-1NM,制動装置,２０１９年１０月１９日,高速走行において自然渋滞になり、ブレーキペダルを踏み、減速して停止した。その数秒後、ブレーキペダルを踏んでいたにもかかわらず、ゆっくりと後方に下がりだしたため、サイドブレーキをかけたところ、停止した。
128,2019年11月14日,東京,ＨＰ,クライスラー,ジープラングラーアンリミテッド,2019年06月,不明,ABA-JL36L,G,制動装置,ランダムに,徐行運転と通常運転の中間くらいのスピード感で走行中、唐突に警告音と共に自動ブレーキが作動した。
129,2019年11月14日,千葉,電話,アウディ,Ｑ５,2014年12月,"48,000 Km",ABA-8RCNCF,CNC,エンジン,不明,冷却水のリザーブタンクにクラックが入り、水漏れを引き起こす。部品交換を行ったが、３年で再発をした。
130,2019年11月14日,千葉,電話,アウディ,Ｑ５,2014年12月,"48,000 Km",ABA-8RCNCF,CNC,車枠・車体,不明,パノラマサンルーフの固定不良により、走行中にコトコトと異音が出る。一度、ディーラーでサンルーフの固定具合を調整してもらったが、１年程度で再発した。
131,2019年11月14日,愛知,ＨＰ,ダイハツ,ハイゼット,2016年05月,"2,600 Km",EBD-S500P,KF,エンジン,２０１９年１１月,ヒーターコアからの水漏れで室内に冷却水が漏れた。
132,2019年11月14日,京都,ＨＰ,いすゞ,エルフ,2014年06月,"227,000 Km",TKG-NMR85AR,4JJ1,燃料装置,２０１９年３月,燃料ポンプ上部のパイプに亀裂が入り、燃料が漏れ出した。
133,2019年11月14日,京都,ＨＰ,アルファロメオ,ジュリエッタ,2015年03月,"48,000 Km",ABA-940141,940A2,動力伝達,２０１９年１１月,渋滞にはまり、２０分トロトロ運転したところ、車内に異臭がし、ボンネットから煙があがった。
134,2019年11月14日,高知,電話,ジョンディア,ＪＤトラクター,2016年05月,不明,JD6170MAQTW6,6068HL490,車枠・車体,２０１８年１１月～２０１９年１１月,フロントフェンダーの取り付部のベースとボルトの破損により、フロントフェンダーの右根元が折れた。
135,2019年11月14日,大分,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,マークＸジオ,2008年08月,"117,000 Km",DBA-ANA10,2AZ,エンジン,中古購入当初から,エンジンオイルの消費量が多く、４０００ｋｍでなくなる。
136,2019年11月14日,鹿児島,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,アドレスＶ１２５Ｇ,2010年01月,"12,000 Km",EBJ-CF4EA,F468,車枠・車体,２０１９年１１月５日,自宅から４～５ｋｍ走行したところ、車両後部のエアクリーナーボックス付近から発火し、車体が燃えた。
137,2019年11月13日,福島,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ランサーエボリューションＸ,2015年09月,"8,000 Km",CBA-CZ4A,4B11,乗車装置,不明,運転席の外側ノブのロックボタンが故障し、ボタンを押しても鍵の開閉が動かなくなった。
138,2019年11月13日,東京,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2015年06月,"286,800 Km",TKG-FEB90,4P10,排ｶﾞｽ･騒音,不明,ＤＰＦの不良により、エンジンチェックランプが点いたり、ターボチャージャーやサプライポンプが故障する。
139,2019年11月13日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ＵＤトラックス,クオン,2012年07月,"488,400 Km",LDG-CW5XL,GH11,エンジン,不明,冷却水のサブタンクが割れて水漏れする。
140,2019年11月13日,千葉,ＨＰ,スバル,エクシーガ,2008年09月,"81,000 Km",CBA-YA5,EJ20,動力伝達,２０１９年１１月９日,低速ギア変速中に、後続車からの追突かと思うくらいの大きな変速ショックが発生する。
141,2019年11月13日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2017年03月,"30,000 Km",DBA-GK3,L13B,制動装置,購入当初から,信号や踏切での再発進するとき、警告灯点灯したり警報音がピッピッと鳴ったりして出力が下がる。
142,2019年11月13日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2017年03月,"30,000 Km",DBA-GK3,L13B,エンジン,購入当初から,条件が整っているはずなのに、アイドリングストップが作動しない。
143,2019年11月13日,山梨,ＨＰ,トヨタ,ランドクルーザープラド,2007年08月,"37,300 Km",CBA-TRJ120W,2TR,車枠・車体,２０１５年,ドアの塗装が剥げてくる。
144,2019年11月13日,山梨,ＨＰ,トヨタ,ランドクルーザープラド,2007年08月,"37,300 Km",CBA-TRJ120W,2TR,乗車装置,２０１５年,ダッシュボードに亀裂が多数発生した。
145,2019年11月13日,愛知,ＨＰ,フォルクスワーゲン,ポロ,2011年11月,"88,400 Km",DBA-6RCBZ,CBZ,動力伝達,２０１７年８月,走行中、メーター内のシフトドライブ１速や２速やＰなどが点滅し、テクニカル表示と交互に点滅した。
146,2019年11月13日,大阪,電話,ホンダ,ＶＥＺＥＬハイブリッド,2014年03月,不明,DAA-RU3,LEB-H1,動力伝達,不明,高速道路を走行中に渋滞にかかり、低速で走行していたところ、トランスミッション高温異常の警告灯が点灯すると同時にガタガタ振動が発生するようになった。
147,2019年11月13日,兵庫,ＨＰ,ニッサン,マーチ,2009年05月,"105,800 Km",DBA-AK12,CR12,電気装置,およそ１か月前より,リヤコンビネーションランプの基盤不良により、ブレーキペダルを踏むとバックする時の音が鳴るようになった。
148,2019年11月13日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,マジェスティＳ　ＸＣ１５５,2018年04月,不明,JBK-SG28J,G3B8E,かじ取り,不明,ハンドルを持っている力を抜くと、ハンドルが振れる。
149,2019年11月13日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,不明,不明,DAA-NHP10,1NZ-1LM,車枠・車体,不明,太陽の角度により、フロントガラスにダッシュボードが映り込み、前が全く見えなくなる。
150,2019年11月13日,福岡,ＨＰ,ニッサン,デイズルークス,2016年10月,"20,000 Km",DBA-B21A,3B20,保安灯火,２０１９年１１月１３日１０：３０,停車中に畳んでいた左側の電動格納ドアミラー（ドアロック連動式）だけが開かなくなった。モーター音はする。
151,2019年11月13日,不明,ﾌﾘｰﾀﾞｲｱﾙ,スバル,フォレスター,2013年03月,"80,000 Km",DBA-SJ5,FB20,エンジン,不明,エンジンのバルブ不良により、エンジンチェックランプが点灯した。
152,2019年11月12日,東京,ＨＰ,テスラ,モデルＳ,2017年03月,"2,804 Km",不明,L2S-L2S,緩衝装置,２０１９年１１月５日,建屋からバックで出庫するときに左フロントのアームリンク部分が破断し、走行不能となった。
153,2019年11月12日,東京,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフヴァリアント,2014年04月,不明,DBA-AUCHP,CHP,かじ取り,２０１９年１０月２５日,コンピューターの不良により、エンジンをかけたところ、パワーステアリング故障の警告灯が点灯した。
154,2019年11月12日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2010年03月,"49,100 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,２０１９年１１月９日,走行中にガーッと音がし、車両を確認したところ、アンダーカバーの一部（オイル交換時にあけるところ）が外れ、地面に接触している事が判った。
155,2019年11月12日,埼玉,ＨＰ,ニッサン,フーガハイブリッド,2015年12月,"40,000 Km",DAA-HY51,VQ35-HM34,電動機(モーター),２０１７年４月,減速のため、ブレーキペダルを踏んでもモーターが強く回り、減速が追い付かない時がある。
156,2019年11月12日,愛知,ＨＰ,フィアット,パンダ,2015年03月,"28,000 Km",ABA-13909,312A2,動力伝達,２０１９年１１月１０日,一般道路を走行中、突然にギアがニュートラルになり車両が停止した。後続車両に追突されそうになり大変危険な状況だった。インパネにギヤの形のアイコンが点灯した。
157,2019年11月12日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2008年11月,"150,000 Km",DBA-CC25,MR20,電気装置,２０１９年,スパイラルケーブルの不良により、エアバッグランプが点灯するとともに、ホーンが使えなくなった。
158,2019年11月11日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,不明,"53,000 Km",DBA-GE6,L13A,電気装置,不明,点火プラグの不良により、エンジン警告灯が点灯した。
159,2019年11月11日,福島,ＨＰ,ホンダ,フィットハイブリッド,2013年10月,"42,400 Km",DAA-GP5,LEB-H1,エンジン,２０１９年１０月,パワースイッチの不具合により、走行中に突然「スマートキーシステム点検」の表示がメーターパネルに出た。
160,2019年11月11日,東京,ＨＰ,スズキ,スペーシアギア,2019年06月,200 Km,DAA-MK53S,R06A-WA05A,車枠・車体,納車時から（翌日販売店に報告）,前列のドア・パネル両側に扇形のへこみ、ボディ・パネル全体に数十か所に及ぶ歪みがあり、光の当たり方では全体的にベコベコした感じに見える。
161,2019年11月11日,神奈川,ＨＰ,トヨタ,エスティマ,2006年07月,"43,200 Km",DBA-ACR50W,2AZ,保安灯火,最初は２０１６年、ユニット交換し、２０１,ヘッドライト内に多量の水滴が発生し、ロービームが点灯しなくなった。
162,2019年11月11日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2017年06月,"15,300 Km",TPG-FDA20,4P10,動力伝達,不明,砂利路面の駐車場で、車を止めようとした際に突然エンジンが全開状態になり、車が急加速したため、周囲に停めてあった２台の車に衝突してしまった。
163,2019年11月11日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2002年06月,"5,900 Km",LA-GD1,L13A,その他,２０１９年１１月１０日,ホンダ純正ナビ（ＶＸＤ０２２Ｍｉ）を装着している車で、エンジン始動後、カーナビ本体から発火した。
164,2019年11月11日,広島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,不明,不明,不明,不明,燃料装置,２０１９年１１月４日,ガソリンスタンドで給油後、燃料が漏れていた。
165,2019年11月11日,香川,ＨＰ,ヤマハ,ＮＭＡＸ１２５,2017年09月,"20,000 Km",2BJ-SED6J,E31AE,エンジン,購入した時から,カムチェーンテンショナーの不良により、４０ｋｍ／ｈ～５０ｋｍ／ｈ走行時、エンジン内部からカチャカチャと異音がする。
166,2019年11月10日,福島,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2016年04月,"24,000 Km",DBA-1TCZD,CZD,動力伝達,２０１９年１０月１７日,１ヶ月前あたりに信号待ちでトランスミッションエラーによりアクセルペダルを踏んでも空吹かしの状態になった。その時はエンジン再始動で走行可能になったが、その後、何回か同様の現象が繰り返され、最後はバック以外は動かなくなった。
167,2019年11月10日,神奈川,ＨＰ,アウディ,Ａ４　アバント,2013年01月,"55,377 Km",DBA-8KCDN,CDN,エンジン,２０１９年８月２日,ウォーターポンプからの水漏れにより、走行中に冷却水の異常ありと警告灯が点灯し、車両をすぐに止めるようにディスプレイに表示された。
168,2019年11月10日,千葉,ＨＰ,ホンダ,ステップワゴン,2011年03月,"103,300 Km",DBA-RK1,R20A,動力伝達,２０１９年９月１６日,発進時や加速時にアクセルペダルを踏んでもエンジンの回転数は上がるものの、速度が上がらない事象が発生することがある。
169,2019年11月10日,茨城,ＨＰ,スズキ,パレット　ＳＷ,2011年04月,"40,600 Km",DBA-MK21S,K6A,エンジン,２０１９年１１月９日,ステアリングロックの不良により、出先でエンジンを切った後、再度車に戻り、エンジンを掛けようとした際に、かからなくなった。
170,2019年11月10日,京都,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2012年05月,"103,621 Km",DBA-JF1,S07A,動力伝達,２０１９年９月中旬,高速道路走行後、ＣＶＴから異音が出始めた。
171,2019年11月10日,奈良,ＨＰ,スバル,エクシーガ　２．０　ＧＴ,2008年10月,"154,000 Km",CBA-YA5,EJ20,動力伝達,不特定,発進加速時に大きな衝撃と共に前に飛び出す。
172,2019年11月10日,岡山,ＨＰ,ニッサン,セレナ,2011年03月,"90,000 Km",DBA-FC26,MR20,エンジン,２０１９年１１月８日,ステアリングロック不良でエンジンスタートが出来なくなった。
173,2019年11月10日,大分,24時間電話,ニッサン,ノート,不明,"100,000 Km",不明,不明,制動装置,２０１９年１１月４日月曜（７時頃）,信号にさしかかり、ブレーキをかけたが、突然ブレーキが効かなくなった。反対車線に出て事故は免れた。
174,2019年11月09日,東京,ＨＰ,ホンダ,ステップワゴンスパーダ,2012年03月,"57,519 Km",DBA-RK5,R20A,動力伝達,２０１９年４月,トランスミッションの警告ランプが点灯した。
175,2019年11月09日,神奈川,ＨＰ,マツダ,デミオ,2016年01月,"34,000 Km",LDA-DJ5FS,S5,エンジン,２０１９年７月,リコール対象のインジェクターを交換した車で、エンジン始動後にエンジンチェックランプが点灯した。
176,2019年11月09日,千葉,ＨＰ,スバル,エクシーガＳＴＩ,2010年03月,"115,000 Km",CBA-YA5,EJ20,動力伝達,２０１９年１月,ＡＴのコントロールバルブの不良により、２～３速で走行中にトルクがかからなくなり、突然追突された様な衝撃のシフトショックが発生した。
177,2019年11月09日,埼玉,ＨＰ,スバル,エクシーガ,2015年04月,"93,204 Km",DBA-YAM,FB25,エンジン,２０１９年１１月８日,走行中にＡＴｏｉｌｔｅｍｐが点滅し、ＥｙｅＳｉｇｈｔ・ｌａｎｅｏｆｆ・ｐ－ｃｒｏｆｆなどが点灯した。普通に走行はできている。
178,2019年11月09日,福岡,ＨＰ,トヨタ,パッソ,2017年05月,"34,995 Km",DBA-M700A,1KR,エンジン,２０１９年７月２日午前１０時２０分頃,交差点でアイドリングストップでエンジン停止したが、再始動不能になり、事後にメーターパネルにＳｔｏｐ＆Ｓｔａｒｔ表示灯が点滅していた。
179,2019年11月09日,熊本,ＨＰ,ニッサン,デイズルークス,2014年09月,"22,000 Km",DBA-B21A,3B20,保安灯火,２０１９年１１月７日,助手席側サイドミラーが開閉動作せず、モーター音がする。
180,2019年11月08日,北海道,ＨＰ,トヨタ,ヴォクシー,2017年11月,不明,DBA-ZRR85W,3ZR,動力伝達,冬の寒い時,信号待ちなどで停止しているときに、ブレーキペダルを離すとアクセルペダルを踏んでいなくても４０ｋｍ／ｈ位スピードが出る。
181,2019年11月08日,山形,ＨＰ,ニッサン,セレナ,2013年09月,"37,000 Km",DAA-HFC26,MR20-SM23,エンジン,２０１９年９月,３０ｋｍ／ｈ～４０ｋｍ／ｈの低速時、強いノッキングが起き、ガタガタする。
182,2019年11月08日,東京,ﾌﾘｰﾀﾞｲｱﾙ,三菱,アイ,2008年03月,"97,500 Km",DBA-HA1W,3B20,エンジン,１年前,国３２６３のリコールでコンデンスタンクの交換を済ませた車で、コンデンスタンクに接続をしているホース部から冷却水が漏れた。一度ホースを新品に交換したが、冷却水漏れが再発した。
183,2019年11月08日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,５３０ｉ,2018年09月,不明,ABA-JK20,B48B20B,保安灯火,不明,サンルーフを一度開け、閉めようとすると、巻き込み風用のスポイラーが引っかかり、サンルーフが開いてしまう。
184,2019年11月08日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2012年08月,"100,000 Km",DBA-1KCAX,CAX,動力伝達,不明,ＤＳＧのメカトロニクスの不良により、オイル漏れを起こして最終的に動かなくなってしまった。
185,2019年11月08日,福岡,ＨＰ,三菱,ふそうスーパーグレート,2014年03月,"496,615 Km",QKG-FP54VER,6R10,動力伝達,２０１９年８月３１日,トランスミッションのカウンターシャフト、クラッチフォークが破損し、５速が入らなくなった。
186,2019年11月07日,富山,ＨＰ,ニッサン,ルークス　ハイウェイスター,2012年07月,"49,980 Km",DBA-ML21S,K6A,エンジン,２０１９年１１月２日,スタートボタンを押しても電源は点いても、エンジンがかからない。
187,2019年11月07日,東京,ＨＰ,スバル,エクシーガ,2008年07月,"180,000 Km",CBA-YA5,EJ20,動力伝達,２０１４年１１月、２０１９年１１月,走行中、ニュートラル状態のように駆動力がなくなり、次に追突されたような強烈な衝撃が出る。
188,2019年11月07日,東京,ＨＰ,メルセデス・ベンツ,Ｓ５５０,2011年08月,"38,000 Km",CBA-221173,278,緩衝装置,２０１９年１０月５日,高速道路走行中に左前エアサスが壊れ、タイヤハウスとタイヤが接触してハンドルが切れなくなった。
189,2019年11月07日,埼玉,ＨＰ,ニッサン,セレナ,2012年08月,"20,725 Km",DAA-HFC26,MR20-SM23,電気装置,２０１９年９月２５日,一般道走行中、交差点手前で車体から異音がした。走行はできたのでそのまま交差点に進入し、前方が渋滞のため、交差点で停止したところ、そのままエンジンが停止し、警告灯が点灯した。ディーラーで調べたところ、原因はプーリーの軸の破損だった。
190,2019年11月07日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2018年06月,"8,800 Km",DAA-MK53S,R06A-WA05A,エンジン,２０１９年１１月５日,信号停止で止まろうとしたところ、突然車が急加速をし、暴走状態になった。ブレーキペダルを目一杯踏みながら交差点を通り越し、１０ｍくらい先で停車をした。
191,2019年11月07日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィットハイブリッド,2014年06月,"40,000 Km",DAA-GP5,LEB-H1,エンジン,一か月前,パワースイッチの不具合により、走行中に点検を促す警告メッセージが表示された。
192,2019年11月07日,大阪,ＨＰ,フォルクスワーゲン,ゴルフＴＳＩコンフォート,2012年07月,"42,000 Km",DBA-1KCAX,CAX,動力伝達,２０１９年１０月２５日,ＤＳＧのメカトロニクスの不具合により、交差点でエンジンが停止した。
193,2019年11月07日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2016年10月,"110,000 Km",HBD-DA17V,R06A,動力伝達,２０１９年１０月,５万ｋｍ走行でクラッチ交換になった。
194,2019年11月07日,京都,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,パサート,2003年12月,不明,GH-3BAMXF,AMX,燃料装置,２０１９年９月下旬,外１４７５のリコール届出の対象車で、データ上で措置済みとされている車両であるにも関わらず、同じ場所から燃料が漏れた。
195,2019年11月07日,島根,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴェルファイア,2016年05月,"34,450 Km",DAA-AYH30W,2AR-2JM-2FM,制動装置,不明,前輪のブレーキキャリパーの不良により、ブレーキパッドの減りが著しく偏り、内側のパッドが７～８割残っているにも関わらず、外側のパッドが完全に磨滅し、パッドが脱落してしまった。また、この車両の前輪ブレーキパッドのウェアインジケータは、内側にしか付いておらず、外側パッドが摩耗しても異音が出ない状態だった。
196,2019年11月07日,岡山,ＨＰ,スズキ,ワゴンＲスティングレー,2014年10月,"32,900 Km",DBA-MH34S,R06A,エンジン,２０１８年１０月頃,アクセルオンの加速時にファンベルトからキュルキュルと音が出るようになった。
197,2019年11月07日,愛媛,電話,ダイハツ,エッセ,2008年06月,不明,DBA-L235S,KF,かじ取り,不明,ハンドル右上部裏側が４ｃｍ程割れている。
198,2019年11月06日,大阪,ＨＰ,ホンダ,ＣＲＦ１０００Ｌアフリカツイン,2016年10月,"8,500 Km",EBL-SD04,SD04E,エンジン,２０１８年１月ごろから,エンジンを始動してもスタータースイッチから手を離すとストールしてしまう。また、低速走行時に突然エンストしてしまう時もある。
199,2019年11月06日,滋賀,ＨＰ,マツダ,アクセラ,2011年06月,"97,000 Km",DBA-BL3FW,L3,燃料装置,２０１９年１１月５日,燃料タンク内のバッフルプレートの固定が外れ、ガソリンの揺動に合わせタンク内で暴れ、大きな異音を発する。
200,2019年11月06日,沖縄,ＨＰ,ホンダ,ステップワゴン,2018年04月,不明,6AA-RP5,LFA-H4,制動装置,２０１９年１月,サイドブレーキをかける時、解除する時に、甲高い金属摩擦音（キーキー音）が高頻度で発生する。
201,2019年11月05日,北海道,ＨＰ,トヨタ,ハイエース,2019年06月,"8,500 Km",QDF-GDH206V,1GD,かじ取り,納車時から,ステアリングを中央位置に保持して走行すると、車両が左方向へ向かってしまう。直進するためには右へ２０度位切る必要があった。
202,2019年11月05日,北海道,ＨＰ,トヨタ,ハイエース,2019年06月,"8,500 Km",QDF-GDH206V,1GD,乗車装置,納車時から,高速道路の継ぎ目など段差を通過した時、フロントドアがバタバタと音を立てて揺れる。
203,2019年11月05日,北海道,ＨＰ,トヨタ,ハイエース,2019年06月,"8,500 Km",QDF-GDH206V,1GD,保安灯火,納車時から,方向指示器やワイパースイッチ（レバー）操作時、取付中心部（ステアリングシャフト）を支点に回転する方向（左右両方）へ数ミリのガタが出る。
204,2019年11月05日,東京,ＨＰ,フォルクスワーゲン,シャラン,2015年12月,"48,000 Km",DBA-7NCZD,CZD,エンジン,２０１９年１１月３日,自動車専用道路の上り渋滞中、エンジンチェックランプ、ＥＰＣランプが点灯し、車が前に進まなくなった。
205,2019年11月05日,東京,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2012年01月,"69,000 Km",DBA-1TCAV,CAV,エンジン,不明,ウォーターポンプからの水漏れにより、エンジンを始動すると、メーターパネルに冷却水の異常を知らせる警告が表示される。
206,2019年11月05日,神奈川,ＨＰ,ニッサン,セレナ,2014年01月,"41,011 Km",DAA-HC26,MR20-SM23,電気装置,２０１９年８月の猛暑から、時々出るように,サブスタータージェネレーターから異音が出るようになった。
207,2019年11月05日,神奈川,ＨＰ,ルノー,キャプチャー,2014年12月,"26,000 Km",ABA-2RH5F,H5F,動力伝達,２０１９年９月,走行時、軽いショックがあり、ＣｈｅｃｋＡｕｔｏＧｅａｒｂｏｘの表示後１、３、５速及びリバースギアが入らなくなった。
208,2019年11月05日,埼玉,ＨＰ,ニッサン,デイズルークス,2014年09月,"48,600 Km",DBA-B21A,3B20,エンジン,２０１９年１０月２５日頃から,エンジン始動のスタートボタンの反応が鈍く、ボタンを押してもなかなか始動しない。
209,2019年11月05日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2015年07月,"150,000 Km",DAA-HNT32,MR20-RM31,制動装置,２０１９年１０月２０日,コントローラーとブレーキブースターの不良により、国道を走行中にメーターパネルに警告灯が点灯するとともにブレーキが効かなくなった。
