番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
103,2020年04月16日,山口,ＨＰ,ニッサン,デイズルークス,2016年09月,不明,DBA-B21A,3B20,保安灯火,２０１９年１１月,電動格納式ドアミラーを格納しようとしたとき、モーター音はするがドアミラーが格納されない。
104,2020年04月15日,宮城,ＨＰ,トヨタ,ランドクルーザープラド,2008年10月,"82,648 Km",CBA-TRJ120W,2TR,車枠・車体,２０２０年４月１５日,ホワイトパールの色の車で、屋根の中央の３０ｃｍ幅ぐらいの塗装が突然剥がれた。
105,2020年04月15日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ１８０,2014年03月,"93,000 Km",DBA-204249,271,エンジン,不明,カムシャフトアジャスタの不良により、エンジン始動時、エンジンチェックランプ点灯する。エンジンのかかりが悪くなる。
106,2020年04月15日,茨城,ＨＰ,スズキ,アルト,2015年02月,"28,000 Km",DBA-HA36S,R06A,エンジン,２年前から,停止するためブレーキをかけると、停止直前にエンジン回転数が上がり、推進力が増加するため、結果的に制動位置がズレるか、ブレーキペダルを強く踏んでいないと数メートル進んでしまう。
107,2020年04月15日,鳥取,ﾌﾘｰﾀﾞｲｱﾙ,その他,後付けサンバイザー　パーフェクトビュー,不明,不明,PV-1,不明,装置その他,不明,車室内装置として固すぎる。
108,2020年04月15日,高知,ＨＰ,フォルクスワーゲン,アルテオンＲライン　アドバンス,2019年06月,不明,ABA-3HDJHF,DJH,その他,２０２０年４月１２日,「給油してください　走行可能距離５０ｋｍ」と表示後に１ｋｍほどで公道で走行不能になった。燃料を１０リットル給油したところ、何事もなかったようにエンジンがかかった。
109,2020年04月14日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザワゴン,2018年09月,不明,6BA-GJEFW,PE,その他,不明,前方検知の設定不良により、降雨時において、前方に何も危険物がないのにも関わらず、前方に危険があるという警告表示が行われ、通常のカーナビなどは見れなくなってしまう。
110,2020年04月14日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,アテンザワゴン,2018年09月,不明,6BA-GJEFW,PE,車枠・車体,不明,後席アシストグリップの奥側のフレームのシーリング不良により、走行中にカタコトと異音が発生した。
111,2020年04月14日,埼玉,ＨＰ,ＢＭＷ,１１６ｉ,2012年09月,"5,500 Km",DBA-1A16,N13B16A,エンジン,不明,ドライブトレーンの警告表示後、エンジンの回転があがらなくなった。
112,2020年04月14日,埼玉,ＨＰ,ボルボ,Ｖ７０,2012年02月,"94,500 Km",CBA-BB4204TW,不明,動力伝達,２０１９年１１月ころから,減速し、停止する直前にエンジンの回転数が３～４千回転にまで勝手にふけあがる。その後走行しようとすると１速からシフトアップしなくなる。
113,2020年04月14日,愛知,ＨＰ,ダイハツ,ハイゼットトラック,2008年07月,"47,000 Km",EBD-S201P,KF,動力伝達,不明,クラッチ交換後、約５００ｋｍでクラッチカバー側の摩擦材が磨耗して分解し、バラバラになった。
114,2020年04月14日,三重,ＨＰ,ダイハツ,ムーヴキャンバス,2018年02月,"18,000 Km",DBA-LA800S,KF,保安灯火,買ってからたまに発生,ライトがハイビームになったままロービームに切り替わらない。
115,2020年04月14日,三重,ＨＰ,ダイハツ,ムーヴキャンバス,2018年02月,"18,000 Km",DBA-LA800S,KF,その他,買ってからたまに発生している,エンジン始動後、バックで出ようとしたらバックモニターが全く映らず、スピードメーターのシフトの表示がされなかった。
116,2020年04月14日,大阪,ＨＰ,スバル,レガシィＢ４,2007年09月,"52,000 Km",CBA-BL5,EJ20,動力伝達,２０１９年１０月６日,ＡＴの変速がうまくいかずにエンジン回転だけがあがり、その後急に動力が繋がるため、追突されたように前に飛び出る。
117,2020年04月14日,香川,24時間電話,ニッサン,キャラバン,2014年03月,"129,000 Km",KR-VWE25,不明,エンジン,２０１８年から,バッテリーや発電機に不具合がないのにも関わらず、エンジンがかからなくなる。
118,2020年04月13日,宮城,ＨＰ,スバル,レガシィ,2008年05月,"110,000 Km",CBA-BP5,EJ20,動力伝達,２０２０年２月,ＡＴコントロールバルブの不良により、走行中に強い衝撃（変速ショック）が発生し、変速が不安定になった。
119,2020年04月13日,神奈川,電話,ニッサン,ティーダ,2005年01月,"103,735 Km",DBA-C11,HR15,エンジン,不明,バックからドライブへギアチェンジし、発進しようとしたところ、突然エンジンが吹け上がり前の壁に衝突した。
120,2020年04月13日,神奈川,電話,三菱,ふそうローザ,2014年06月,"120,000 Km",TPG-BE640G,4P10,電気装置,２０２０年３月,リコール国－４３０８の対策品の発電機に交換後、焼付きが発生した。
121,2020年04月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2012年11月,"40,000 Km",DBA-6RCBZ,CBZ,動力伝達,不明,ＤＳＧの不具合により、ＰからＤ，Ｒに入らない。Ｓには入るので、それで発進している。
122,2020年04月13日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2012年11月,"40,000 Km",DBA-6RCBZ,CBZ,かじ取り,不明,パワーステアリングギアボックスからのオイル漏れにより、パワーステアリングオイルが不足し、走行中にハンドルが重くなった。
123,2020年04月13日,千葉,ＨＰ,アウディ,Ｓ４,2009年04月,"19,020 Km",ABA-8KCAKF,CAK,動力伝達,２０１９年１０月,ギアボックス異常の警告灯点灯後、エンジン回転数が上がらず低速になり、変速不能になる。
124,2020年04月13日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,不明,不明,DAA-MR41S,R06A-WA04A,制動装置,不明,ブレーキペダルの踏みごたえが固かったので、踏み直そうと足を外したところ、エンジンの回転数が上昇して急発進した。慌ててハンドルを切ったが、向かいの車にこすり、壁にこすりそうになりながら１０ｍほど走って停止した。
125,2020年04月13日,三重,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１２０ｉ,2014年02月,"60,000 Km",DBA-1A16,N13B16A,燃料装置,不明,燃料ポンプの不具合により、走行中にエンストし、再始動できなくなった。
126,2020年04月13日,大阪,ＨＰ,ホンダ,ＦＲＥＥＤ＋,2016年10月,"24,000 Km",DAA-GB7,LEB-H1,エンジン,２０２０年４月４日,高速走行中、エンジンに異音を感じ、オイル警告が出て出力が落ちた。
127,2020年04月13日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2015年10月,"37,500 Km",DAA-GP5,LEB-H1,エンジン,２０２０年３月から,スマートキーシステムの警告灯が点灯する。
128,2020年04月13日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レヴォーグ,2016年04月,"50,000 Km",DBA-VM4,FB16,保安灯火,２０２０年４月１２日,始動不良の修理後、返却された車両にて１．ドアミラー開閉不良２．エアコンが動かない３．リアウィンドウとドアミラーのヒーターが効かない　という３つの不具合が新たに起こっていた。
129,2020年04月13日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2013年11月,"170,000 Km",TKG-FEA50,4P10,エンジン,不明,コンロッド・クランクシャフトが破損した。
130,2020年04月13日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2013年11月,"170,000 Km",TKG-FEA50,4P10,排ｶﾞｽ･騒音,不明,エンジンにすすが溜まって焼けず、警告灯が点灯する。
131,2020年04月12日,神奈川,ＨＰ,ニッサン,デイズ,2013年10月,"30,000 Km",DBA-B21W,3B20,保安灯火,２０２０年４月７日,助手席側ドアミラーが格納されなくなった。
132,2020年04月12日,埼玉,ＨＰ,トヨタ,ウィッシュ,2011年05月,"117,800 Km",DBA-ZGE20W,2ZR,エンジン,２０２０年４月３日,コンティニュアスリバリアブルバルブリフトコントローラの不良により、エンジン警告灯が点灯、ＶＳＣ表示灯が点滅し、時速１０ｋｍ程度しか出なくなった。
133,2020年04月12日,愛知,ＨＰ,メルセデス・ベンツ,Ｃ２００ステーションワゴン,2013年09月,"54,000 Km",DBA-204248,271,エンジン,２０１９年１０月から,エンジン始動時、毎回ガラガラと異音が発生し、エンジンチェックランプ点灯する。排気ガスが臭い。
134,2020年04月11日,東京,ＨＰ,ＢＭＷ,１１６ｉ,2014年06月,"10,891 Km",DBA-1A16,N13B16A,電気装置,２０２０年４月７日,１番と４番の２か所のイグニッションコイルが断線したため、走行中、エンジン警告灯が点滅するとともにドライブトレーンのエラーメッセージが出た。エンジンの回転に異常な振動が発生して車が加速しない。
135,2020年04月11日,神奈川,ＨＰ,モト・グッツィ,Ｖ７ストーン,2015年04月,"10,775 Km",ZGULM,AE,その他,２０１７年、２０２０年,メインキーをオンにすると、エンジンをかけていない停止状態でもスピードメーターが動き出し、時速２００ｋｍオーバーのメーター上限まで振り切れる。同時に、２～３秒に１ｋｍくらいのペースで走行距離計も連動して加算が進んでしまう。一度メーターを交換したが、同じような症状が発生している。
136,2020年04月11日,神奈川,ＨＰ,ホンダオブザユーケー,シビック　タイプＲ,2019年03月,"15,000 Km",DBA-FK8,K20C,エンジン,２０１９年８月２２日,一般道を走行中にエンジンチェックランプが点灯し「エンジンシステム点検」と「レブマッチシステム点検」のメッセージが出た。その足でディーラーへ向かおうと思いましたが、数百メートル進んでエンジンが吹け上がらなくなり、ストールしてしまった。
137,2020年04月11日,愛知,ＨＰ,ホンダ,アコード,2006年04月,"72,562 Km",ABA-CL9,K24A,かじ取り,２０２０年４月３日　ＰＭ６時頃,一般国道を走行中、突然ハンドルが重くなったため、左折時に大回りせざるを得なくなり、右折待機中の対向車と衝突しそうになった。メーターパネルには警告表示がされていた。
138,2020年04月11日,静岡,ＨＰ,トヨタ,ヴェルファイア,2010年10月,"100,000 Km",DBA-AHN20W,2AZ,エンジン,２０２０年３月,バランスシャフトの不具合により、１５００回転前後でエンジンから異音がする。
139,2020年04月11日,大阪,ＨＰ,ホンダ,フォルツァｓｉ　ＡＢＳ,2018年12月,"10,000 Km",JBK-MF12,不明,車枠・車体,２０１９年１２月,シートが大きく右側にズレて閉まらない。無理に閉めても右にずれ落ちたようになり、左側からメットインスペースが外から見える状態になっている。
140,2020年04月11日,京都,ＨＰ,ＢＭＷ,アクティブハイブリッド５,2012年04月,"65,000 Km",DAA-FZ35,N55B30A-M230,車枠・車体,２０２０年４月５日,リアトランクが開かない。取扱説明書記載の「リアトランク故障時の非常ロック解除グリップ」が搭載されていない。
141,2020年04月10日,青森,ＨＰ,ニッサンＭＴ,マーチ,2016年12月,"58,000 Km",DBA-K13,HR12,動力伝達,５００００ｋｍ前後走行時より,アクセルペダルを踏み込んだ時にＣＶＴ回りよりキュルキュル音が発生する。次第にレスポンスが悪くなっている。
142,2020年04月10日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2013年04月,"70,000 Km",DBA-JF2,S07A,動力伝達,不明,ＣＶＴの内部不良により、異音が出るようになった。
143,2020年04月10日,山梨,ＨＰ,マツダ,ＡＺ－ワゴン,2012年02月,"54,000 Km",DBA-MJ23S,K6A,かじ取り,２０２０年４月４日,ステアリングロックの不良により、プッシュスタートボタンを押した時に、イモビライザー警告灯が点灯し、エンジンがかからなかった。
144,2020年04月10日,愛知,ＨＰ,ホンダ,シビック　タイプＲ,2019年01月,"16,000 Km",DBA-FK8,K20C,燃料装置,２０２０年４月,燃料ポンプの不良により、１時間程車を走らせて出先で１時間程休憩後エンジンを掛けると突然エンジンチェックが点灯し、エンジン回転数が不安定になり、エンジンがストールしてしまい、自走不可能になった。
145,2020年04月10日,大阪,ＨＰ,スズキ,エブリイ,2020年01月,860 Km,EBD-DA17V,R06A,乗車装置,新車時から,走行中に右スライドドア上部から異音がしており、調整や部品交換で改善しない。ドアは閉まっているにもかかわらずバタつき、ドアが遊んでいるような感じで運転席の頭部あたりで非常に不快な異音が頻発する。
146,2020年04月10日,和歌山,ＨＰ,ニッサン,デイズ　ハイウェイスター,2013年11月,"47,300 Km",DBA-B21W,3B20,保安灯火,２０２０年３月,朝、ドアロックを解除したら、左ドアミラーがモーター音だけして開かなかった。手で開くと開いたが、音が鳴り止まず、エンジンをかけて、また切ったらモーター音が止んだ。
147,2020年04月10日,香川,ＨＰ,ダイハツ,ムーヴ,2011年01月,"146,800 Km",DBA-LA100S,KF,乗車装置,２０１６年１１月と２０２０年４月,後部座席に座っていたらガタンと音がして後部座席のシート座面がおかしな角度（車両前方側へ異常なほど下る形）になった。整備工場に持ち込んだところ座面と土台の嵌合すべき場所が外れていた。
148,2020年04月10日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2014年12月,"23,000 Km",DBA-MR31S,R06A,車枠・車体,不明,バックドアバランサの不良により、バックドアを開けた後、ドアが保持されずに勝手に落ちてきたため、頭を打った。
149,2020年04月09日,長野,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,コロナ,1991年10月,"100,000 Km",E-AT170,4A,車枠・車体,不明,トランクがきちんと閉まらなくなった。
150,2020年04月09日,石川,ＨＰ,スズキ,アルト,2012年06月,"89,800 Km",DBA-HA25S,K6A,かじ取り,２０２０年４月７日,エンジンを切ってドアを開けると、いつもと違う画面表示があり、ピピピピと音がなり続く。その後、エンジンがかかり難くなった。
151,2020年04月09日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アルファード,2012年04月,"110,000 Km",DBA-ANH20W,2AZ,エンジン,２０２０年３月２７日,走行中エンジン警告灯がつき、その後エンジンが停止した。
152,2020年04月09日,愛知,ＨＰ,トヨタ,クラウン,2009年04月,"150,811 Km",DAA-GWS204,2GR-1KM,制動装置,２０２０年４月,車検時後輪の制動力が足りないので点検したところ、キャリパーのスライドピンが酷くさび付いてまったく動かなくなり、左右ともに片側のブレーキパッドしかローターを押していない状態だった。
153,2020年04月09日,三重,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2013年09月,"57,200 Km",DBA-AUCPT,CPT,乗車装置,不明,リアハッチの開閉スイッチ（ＶＷマーク）のメッキが剥がれて尖った部分が出来たため、リアハッチを開けようとした際に指先に刺さり怪我をした。
154,2020年04月09日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＣＢ６５０Ｆ,2015年03月,"13,500 Km",EBL-RC83,RC83E,制動装置,不明,ＡＢＳフルード交換していたところ、前輪のブレーキレバーが固まり、動かせなくなった。
155,2020年04月09日,京都,ＨＰ,フォルクスワーゲン,ザ・ビートル,2013年06月,"25,000 Km",DBA-16CBZ,CBZ,エンジン,２０２０年４月,ウォーターポンプからオイルが漏れていた。
156,2020年04月09日,島根,ＨＰ,トヨタ,ランドクルーザープラド,2005年10月,"89,400 Km",CBA-TRJ120W,2TR,車枠・車体,４－５年前,ボンネット、左右ドア、天井の塗装がパリパリと剥がれた。
157,2020年04月09日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,スマート,フォーツークーペ,2013年03月,"90,000 Km",ABA-451380,3B21,エンジン,２０２０年４月８日,エンジンのベルトドライブに関わるリコール措置後、プーリーの軸が落ちた。
158,2020年04月08日,北海道,ＨＰ,マツダ,ビアンテ,2009年12月,"86,000 Km",DBA-CCEFW,LF,制動装置,半年前,ＡＢＳアクチュエーターの不良により、ｉ－ｓｔｏｐの警告灯が点灯し、そのうちにＡＢＳ、ＴＣＳの警告灯が点いた。
159,2020年04月08日,宮城,ＨＰ,いすゞ,フォワード,2011年05月,"40,800 Km",SKG-FRR90S1,4HK1,エンジン,２０２０年３月中旬,エンジンを始動したらエンジン内部より騒音がした。エンジン内部を分解して調べたら、亀裂、ヒビが入ってる箇所があった。
160,2020年04月08日,埼玉,24時間電話,ニッサン,ルークス,2012年02月,"89,000 Km",DBA-ML21S,K6A,かじ取り,不明,ステアリングロックユニットの不良により、エンジンがかからなくなった。
161,2020年04月08日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ポルシェ,ボクスター,1997年04月,"121,800 Km",E-986K,M96,車枠・車体,２０１９年８月,幌が開くスペースに設置されている雨水排水用のドレインにホコリが堆積したため、台風の降雨時に雨水が車室内にあふれ、座席下部に設置されていたメインコンピューターが故障して勝手に窓が開いていた。同時にエンジンコンピューターも故障し、エンジンがかからなくなった。
162,2020年04月08日,愛知,ＨＰ,ダイハツ,ムーヴ,2009年01月,"77,960 Km",DBA-L175S,KF,動力伝達,２０２０年１月,オートマチックトランスミッションの本体とフロントのトルクコンバーターのハウジングのつなぎ目のパッキンが破れて欠落してオイル漏れとなり、走行不能になった。
163,2020年04月08日,大阪,ＨＰ,マツダ,ＣＸ－３,2015年06月,"57,300 Km",LDA-DK5W,S5,エンジン,２０１９年１月　２０２０年４月,Ｄレンジで走行中、ノッキングのような状況からエンジン警告灯が点灯した。
164,2020年04月08日,広島,ＨＰ,三菱,デリカＤ５,2013年06月,"73,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２０年３月,車内が排気ガス臭がするため、排気系統を調べたところ、エキゾーストマニホールドに亀裂が発生しており、排気ガス漏れを起こしていた。
165,2020年04月07日,北海道,ＨＰ,ニッサン,エクストレイル,2016年05月,"35,000 Km",DAA-HNT32,MR20-RM31,動力伝達,中古車購入後約一年,走行中ガタガタしだし、エンジン回転数が突然８０００回転近くまで急上昇した。すぐ回転数は戻るが、挙動がおかしく、信号で停車したら発進できず、走行不能になった。
166,2020年04月07日,埼玉,ＨＰ,三菱,ふそうキャンター,2019年12月,"13,142 Km",2RG-FEA20,4P10,エンジン,２０２０年４月７日,エンジンオイル（ディスプレイ）警告灯が点灯、および警告音がなった。
167,2020年04月07日,埼玉,ＨＰ,シトロエン,Ｃ４　ピカソ,2016年05月,"16,100 Km",ABA-B785G01,5G01,かじ取り,２年以内に不定愁訴状態で発生,低速走行中、右左折時にハンドルを切る際、もしくは車庫入れ時のバックでハンドル切り返した際に、突然パワーステアリングが解除される。警告灯が表示、警告音が鳴る。エンジンのオンオフで直る場合が多々だが、しばらく直らない場合もある。
168,2020年04月07日,静岡,ＨＰ,メルセデス・ベンツ,Ｅ４００,2015年06月,"45,600 Km",MBA-212061C,276,排ｶﾞｽ･騒音,不明,ＮＯｘセンサー異常により、エンジン警告ランプが点灯した。
169,2020年04月07日,静岡,ＨＰ,ニッサン,モコ,2013年05月,"55,500 Km",DBA-MG33S,R06A,かじ取り,２０２０年３月２５日,ステアリングロックの不良により、エンジンがかからない。普通クルマの鍵がないと、盗難防止のためハンドルの操作が出来ないはずだが、ハンドルが動いてしまう。
170,2020年04月07日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,フォワード,2016年03月,"79,000 Km",TKG-FRR90S2,4HK1,制動装置,２０２０年,ブレーキのホイールシリンダーの固着により、ブレーキの効きが著しく弱くなった。
171,2020年04月07日,兵庫,ＨＰ,スズキ,ソリオ,2017年04月,"20,000 Km",DAA-MA36S,K12C-WA05A,その他,新車購入当初より３年間ずっと,純正カーナビにおいて、ルート案内時に目的地が右方向にもかかわらず、真逆の左方向の案内をする。目的地まで実走の３倍の到着予定時間の計算をする。実際走行中の高速道路とは全く違う路線のインターチェンジ名が案内される。
172,2020年04月07日,山口,ＨＰ,三菱,デリカＤ５,2013年04月,"255,000 Km",LDA-CV1W,4N14,排ｶﾞｽ･騒音,２０２０年１月頃,エンジン始動直後、あるいはエンジンが動いている停止時に外気導入で排気ガスの臭いがする。アイドリングしてから乗り込むと明らかに変な臭いがする。
173,2020年04月06日,岩手,ＨＰ,ダイハツ,ハイゼットトラック,2010年01月,"76,800 Km",EBD-S211P,KF,保安灯火,２０２０年３月,ヘッドライトスイッチを操作してもヘッドライトは点灯するのにスモールランプやメーター灯は点灯しない。点検したところ、ヘッドライトスイッチのスモール部分の接点が焦げて溶けていた。
174,2020年04月06日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,フェラーリ,４５８スペチアーレ,2015年04月,"11,700 Km",ABA-F142VS,F136FL,エンジン,２０１７年,エアコンを切るとエンストする。ディーラーに入庫をし、修理を受けているが、６回再発しており、毎回違う部品交換が行われている。
175,2020年04月06日,愛知,ＨＰ,スズキ,ＧＳＸ１３００Ｒ,2015年06月,"30,366 Km",CK111,X704,動力伝達,２０１９年８月２４日,高速道路を走行中にギアが抜けてミッションが５速で固着した。
176,2020年04月06日,静岡,ＨＰ,ダイハツ,タント,2008年08月,"61,500 Km",DBA-L375S,KF,エンジン,２０１９年８月１日,ピストンの固着によりエンジンオイルの消費がひどく、１０００ｋｍほどで、エンジンからカラカラ音が出始め、オイル量を確認すると、空っぽに近い状態になっている。
177,2020年04月06日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,オデッセイ,2013年09月,"46,000 Km",DBA-RB3,K24A,保安灯火,不明,左後席の窓ガラスのレギュレータが内部でひどい錆により腐食し、開かなくなった。
178,2020年04月06日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,オデッセイ,2019年07月,"4,700 Km",DBA-RC1,K24W,エンジン,２０２０年３月,スーパーの屋上駐車場に向かってスロープを登り、９０度曲がってチケット発券機の前で停車しようとしたところ、突然エンジン回転音と上昇した。ブレーキペダルを踏み込んだところ、車は止まったが、発券機のバーの手前では止まれず、バーを飛ばしてしまった。
179,2020年04月06日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2008年01月,"69,600 Km",DBA-L175S,KF,乗車装置,不明,事故時、車体が前方に衝突し、私の体が前に振られ、後ろに振られ、また前に振られた時にエアバッグが展開した。
180,2020年04月06日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,アップ,2014年04月,"16,000 Km",DBA-AACHY,CHY,動力伝達,２週間前から,変速機の不良により、ローギアにはいったままシフトアップしなくなった。一度エンジンを切ったら、すぐに再始動出来なくなり、積載車で搬送したところ、今度はインジケーターがＤレンジになっているのに車両がバックした。
181,2020年04月06日,熊本,ＨＰ,ニッサン,ルークス,2012年12月,"37,200 Km",DBA-ML21S,K6A,かじ取り,２０２０年３月２６日、４月６日,ステアリングオートロックユニットの不良により、駐車し、車を降りる際にドアを開けると、メーターの横にオレンジの鍵のマークが点灯し、音が鳴る。その後エンジンをかけようとするとかからない。
182,2020年04月06日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,デイズルークス,2014年03月,"56,600 Km",DBA-B21A,3B20,保安灯火,２０２０年１月ごろ,助手席側の電動ドアミラーが開閉しなくなった。
183,2020年04月06日,不明,電話,トヨタ,ヴェルファイア,2011年12月,不明,DBA-ANH20W,2AZ,動力伝達,一年か一年半ほど前から,信号待ちからブレーキペダルを離したところ、スムーズに発進せず、後ろから追突されたような衝撃がでる。
184,2020年04月06日,不明,電話,トヨタ,ヴェルファイア,2011年12月,不明,DBA-ANH20W,2AZ,エンジン,不明,オイル交換後、数千ｋｍ走っただけでオイル警告灯が点灯した。
185,2020年04月05日,東京,ＨＰ,ニッサン,ノート,2014年06月,"27,552 Km",DBA-E12,HR12,走行装置,２０２０年２月頃,左リアベアリングの不具合により、５０ｋｍ／ｈ以上で走行すると異音が発生する。
186,2020年04月05日,東京,ＨＰ,スバル,インプレッサ　ＸＶ,2013年02月,"35,700 Km",DBA-GP7,FB20,エンジン,エンジンのリコール後,エンジンが暖まると、アイドリングストップから復帰する時にエンストすることがある。
187,2020年04月05日,東京,ＨＰ,ニッサン,セレナ,2014年02月,"28,300 Km",DAA-HFC26,MR20-SM23,保安灯火,２０２０年４月４日,ハイマウントストップランプのちょうど真中でヒビが入っている。
188,2020年04月05日,静岡,ＨＰ,スズキ,スイフト　ハイブリットＭＬ,2018年02月,"22,000 Km",DAA-ZC53S,K12C-WA05A,保安灯火,２０２０年４月,右リヤドアの内側ガーニッシュの取り付け不良により、ガラスの開閉不良が発生した。
189,2020年04月05日,大阪,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2016年05月,"19,900 Km",DBA-1TCZD,CZD,動力伝達,２０１６年９月２３日,発進時、２速に入ったときにクラッチから「クゥゥゥー」と異音が発生する。
190,2020年04月05日,広島,ＨＰ,ニッサン,セレナ,2016年10月,"36,600 Km",DAA-GFC27,MR20-SM24,電気装置,２０１９年１１月,オルタネーターの不良により、異常音が発生し、充電マークが点灯した。
191,2020年04月05日,岡山,ＨＰ,ニッサン,デイズ,2017年06月,"32,544 Km",DBA-B21W,3B20,保安灯火,２０２０年３月,右側のドアミラーのモーターが空回りし、格納できなくなった。
192,2020年04月05日,佐賀,ＨＰ,ニッサン,デイズ,2015年12月,"27,613 Km",DBA-B21W,3B20,保安灯火,２０２０年４月１日,ドアミラーの自動格納機能で元の位置に復帰しない。
193,2020年04月04日,福島,ＨＰ,ニッサン,セレナ,2016年08月,"27,000 Km",DAA-GFC27,MR20-SM24,電気装置,２０２０年３月上旬,オルタネータージェネレーターの不良により、エンジンの中から異音が聞こえてきた。電気回路の部分かと思われるが走行中に危険を感じた。
194,2020年04月04日,神奈川,ＨＰ,スズキ,スペーシアカスタムハイブリッド,2019年11月,不明,DAA-MK53S,R06A-WA05A,エンジン,納車３日後,エンジンの始動に１０秒かかることが頻繁に起こる。
195,2020年04月04日,埼玉,ＨＰ,スバル,レガシィ,2007年09月,"78,000 Km",CBA-BP5,EJ20,動力伝達,２０２０年３月,自動変速機の不具合により、追突されたようなショックが発生する。信号待ち後の発進が鈍い。ギヤがＤに入らず出先でエンジンが始動しない。
196,2020年04月04日,愛知,ＨＰ,ニッサン,セレナ,2013年04月,"30,539 Km",DAA-HFC26,MR20-SM23,保安灯火,２０２０年４月,リヤゲートの上部に付いているハイマウントストップランプのレンズに縦に亀裂が入り割れている。
197,2020年04月04日,愛知,ＨＰ,トヨタ,プリウス,2016年08月,"54,600 Km",DAA-ZVW51,2ZR-1NM,保安灯火,気付いたのが４月上旬,フロントガラスの上部（合わせガラスの間）に気泡のような状態が発生した。
198,2020年04月04日,愛知,ＨＰ,ホンダ,ステップワゴン,2012年09月,"89,581 Km",DBA-RK1,R20A,排ｶﾞｽ･騒音,２０２０年３月２０日,触媒のステーが破損したため、アクセルを開けるとガーガーと異音が発生する。
199,2020年04月04日,静岡,ＨＰ,ジープ,レネゲード,不明,"4,000 Km",3BA-BU13,不明,エンジン,２０２０年２月３日,エンジン警告灯が点灯しており、信号で停車したと同時にエンジンが停止した。
200,2020年04月04日,大阪,ＨＰ,ニッサン,ルークス,2013年02月,"65,235 Km",DBA-ML21S,K6A,エンジン,２０２０年３月８日,ステアリングロックの不良により、エンジンを始動しても、エンジンがかからなくなった。
201,2020年04月03日,北海道,電話,トヨタ,エスクァイア,2014年12月,"29,000 Km",DBA-ZRR85G,3ZR,エンジン,２０２０年３月３１日,バルブリフトコントローラーの不良により、アクセルペダルを踏み込んでもエンジンの回転数が上がらず警告ランプが点灯した。
202,2020年04月03日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,シエンタ,不明,不明,DBA-NCP175G,1NZ,車枠・車体,不明,カウルルーバーの防水不良により、エンジンルームに雨水が浸入し、オルタネーターや補機ベルトに滴下してベルト鳴きが発生する。
203,2020年04月03日,長野,ＨＰ,アウディ,Ｑ５,2010年06月,"92,000 Km",ABA-8RCDNF,CDN,エンジン,中古購入してから,２．０エンジンオイルの過剰消費により、オイル交換して約２９８ｋｍ走行したらオイルを足して下さいの警告表示・１リットル追加と出る。
204,2020年04月03日,東京,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント,2009年03月,"65,000 Km",ABA-1KCAX,CAX,動力伝達,２０２０年３月２５日,交差点で停止後、アクセルペダルを踏み込んでも空吹かし状態で発進できなくなった。
205,2020年04月03日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｃ２００コンプレッサー,2009年09月,"103,867 Km",DBA-204041,271,エンジン,２０２０年３月,ステアリングシステムとイグニッションロックの不良により、エンジンが始動不能になる。
