番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
107,2020年12月18日,岐阜,ＨＰ,ニッサン,セレナ,2014年01月,"68,014 Km",DAA-HC26,MR20-SM23,電気装置,２０２０年１０月２３日より,エンジン始動後、アイドリング中にオルタネーターから異音が出る。
108,2020年12月18日,徳島,来訪,ドゥカティ,ディアベルＡＭＧ,2012年10月,"1,400 Km",ZDMG102JACB,ZDM1198WD,かじ取り,不明,ハンドルロックができない。
109,2020年12月18日,高知,来訪,ボルボ,Ｓ６０,2020年03月,不明,DBA-FB4164T,B4164T,保安灯火,不明,ボルボの前面ガラスに装着されているチケットホルダーが前面ガラスに接触しており、前面ガラスの基準に抵触するおそれがある。
110,2020年12月18日,福岡,ＨＰ,ニッサン,デイズルークス,2015年06月,"48,000 Km",DBA-B21A,3B20,保安灯火,２０２０年１２月,助手席側のドアミラーが、降車してドアロックした際に折り畳み格納されずに、モーター音がしばらくしている。
111,2020年12月18日,大分,ＨＰ,マツダ,アテンザ,2015年07月,"60,000 Km",LDA-GJ2FW,SH,エンジン,２０２０年１１月,ラジエーターホースを接続するプラスチック部材の劣化により、ラジエーター液が漏れたため、上り坂で突然エンジンの回転があがらなくなり、エンジンの異常高温を知らせるアラートが出現した。
112,2020年12月18日,沖縄,ＨＰ,スズキ,ワゴンＲ,2015年06月,"31,000 Km",DBA-MH34S,R06A,エンジン,２０２０年１２月１０日,エアコンのコンプレッサーの焼き付いたため、一般道路を走行中にエンジン警告灯が点灯するとともにエンジンが停止し、交差点内で動かなくなった。
113,2020年12月18日,不明,電話,トヨタ,ＲＡＶ４,2020年04月,"40,000 Km",6AA-AXAH54,5,車枠・車体,不明,サンルーフチルト時に段差などを走行すると異音がするようになった。
114,2020年12月17日,東京,電話,シトロエン,Ｃ４ピカソ,不明,不明,不明,不明,その他,不明,メーターパネルの表示がぼやけて見えにくくなった。
115,2020年12月17日,神奈川,ＨＰ,日野,レンジャー,2016年10月,"298,800 Km",TKG-FD7JLAG,J07E,制動装置,新車より５ヶ月経過した頃から,エアードライヤーからエアーに混じってオイルが吹き出し、下回りやアルミバンに黒いオイルが飛び散り、毎日走行後は飛び散ったオイルで酷く汚れる。
116,2020年12月17日,神奈川,ＨＰ,ＢＭＷ,３２０Ｄ　ＭＳｐｏｒｔ,2016年08月,"34,465 Km",LDA-3D20,N47D20C,燃料装置,２０２０年１２月７日,市内を走行中、車内に揮発性油の臭いが充満し、燃料計が異様に減り始めた。停車したところ、道路上の走行軌跡に液体漏れの跡が確認出来、車体下部を確認したところ、エンジンルームから液体が大量に漏れていた。ディーラーで確認を受けたところ、燃料ホースにピンホールが発生し、燃料が大量に漏れていたと判った。
117,2020年12月17日,千葉,ＨＰ,スズキ,スペーシアカスタムＸＳターボ,2020年09月,"1,000 Km",4AA-MK53S,R06A-WA05A,エンジン,２０２０年１１月末,エンジン始動時、プッシュスタートボタンを押してエンジンがかかるのに５秒くらいかかってしまう。
118,2020年12月17日,埼玉,ＨＰ,ボルボ,ボルボＳ６０　Ｔ４,2014年06月,"71,700 Km",DBA-FB4164T,B4164T,動力伝達,常時,１速から３速あたりまでの変速時に、体の上体がおきあがるほどの急な加速が起きる。ホイルスピンをするレベルの急な加速をする。
119,2020年12月17日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2016年06月,"26,330 Km",DBA-LA150S,KF,エンジン,２０２０年１２月１４日,アイドリングストップ後、エンジンがかからなくなる。
120,2020年12月17日,島根,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スイフト,2017年03月,"31,600 Km",DAA-ZC53S,K12C-WA05A,車枠・車体,不明,バックドアダンパーの不良により、バックドアを開けた状態で維持することが出来なくなった。
121,2020年12月17日,香川,ＨＰ,ダイハツ,ムーヴ,2013年05月,"68,695 Km",DBA-LA100S,KF,エンジン,２０２０年１２月,アイドリング時、エンジンルームのウォーターポンプ付近からキーと連続又は断続的な異音がする。
122,2020年12月17日,高知,ＨＰ,スズキ,ワゴンＲスティングレー,不明,不明,DBA-MH34S,不明,エンジン,購入から２年目,駐車時にＤやＲにギアを入れ、アクセルペダルを踏んでいない低速状態の時に突然エンジン回転が１５００ｒｐｍ以上に上がり、力強く進行する。ハンドルを切った状態や力強くブレーキペダルを踏み込むと更にエンジン回転が増してブレーキに抗い更に進もうとする。
123,2020年12月17日,福岡,ＨＰ,ボルボ,Ｖ７０,2013年06月,"72,000 Km",DBA-BB4164TW,B4164T,動力伝達,２０２０年１２月１４日,突然トランスミッションセイノウテイカという警告が表示され、２速３速しか使用できず、バックもできなくなった。ミッションオイルは定期的に交換していた。
124,2020年12月16日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラツーリングワゴン,2019年10月,不明,6AA-ZWE214W,2ZR-1NM-1MM,制動装置,購入後１年間で５回以上、走行中突然発生。,走行中、突然メーターパネルに急ブレーキの表示が現れ、ブレーキがかかったように体感する挙動をする。
125,2020年12月16日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラツーリングワゴン,不明,不明,6AA-ZWE211W,不明,乗車装置,不明,鍵を持ってる人が中から鍵を開けるとロックがかかる仕様になっており車中泊をして、外に出ようとドアを開けるとクラクションがなりだし、外に出て戻ってきたらロックがかかっていて入れなかった。
126,2020年12月16日,福島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2009年08月,"210,000 Km",DAA-ZVW30,2ZR-3JM,車枠・車体,不明,パールホワイト色塗装の車で塗装に不良が発生した。
127,2020年12月16日,東京,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プリウス,2007年12月,"320,000 Km",DAA-NHW20,1NZ-3CM,制動装置,不明,ブレーキアクチュエーターの不具合により、警告灯が点灯した。
128,2020年12月16日,埼玉,電話,トヨタ,ヤリス,2020年04月,"3,800 Km",5BA-MXPA10,M15A,制動装置,不明,左折時に歩行者が車両右前にいたが自動ブレーキが作動しなかった。
129,2020年12月16日,茨城,ＨＰ,トヨタ,ＲＡＶ４　ハイブリッド,2019年07月,不明,6AA-AXAH54,A25A-3NM-4NM,車枠・車体,２０２０年１２月１３日,洗車が終わったあと車内の天井付近を見たら濡れていた。
130,2020年12月16日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2012年02月,"110,000 Km",DBA-JF1,S07A,動力伝達,不明,ＣＶＴの不具合により前進出来なくなった。
131,2020年12月15日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ジャガー,Ｓタイプ,1999年09月,"127,600 Km",GF-J01GA,GC,保安灯火,不明,前照灯の光軸調整装置が破損し、光軸調整ができなくなった。新しい部品を交換したが、４～５年毎に故障が再発する。
132,2020年12月15日,千葉,ＨＰ,スバル,レガシィアウトバック,2015年07月,"38,000 Km",DBA-BS9,FB25,制動装置,２０２０年１１月,マスターバックのエア漏れにより、エンジン始動時のブレーキペダルがかなり重い。
133,2020年12月15日,千葉,ＨＰ,アルファロメオ,ミト,2011年02月,"44,300 Km",ABA-95517P,955A7,かじ取り,２０２０年１２月１３日,坂道を登ろうとした際、突然警告メッセージと共にハンドルが極端に重くなり、再始動するまでパワーステアリングが回復しなかった。
134,2020年12月15日,埼玉,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2018年03月,"17,312 Km",DBA-JF3,S07B,エンジン,夏場のエアコン作動時,エアコン作動時に、アクセルオフ状態でもアイドルアップが約１５００ｒｐｍをキープし、約４０ｋｍ／ｈで走り続けてしまう。
135,2020年12月15日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,日野,プロフィア,2019年12月,不明,2PG-FS1AGA,A09C,制動装置,今年の５月くらいから,ブレーキをかけた際に、突然効きが悪くなり、ペダルの踏みごたえがふにゃふにゃになることがある。また、その後にブレーキペダルが踏んでいる状態を押し返してくるような挙動をする。
136,2020年12月15日,大阪,ＨＰ,スバル,レヴォーグ,2014年12月,"46,080 Km",DBA-VM4,FB16,エンジン,２０２０年１２月,法定点検時に右エンジンの吸気側オイルコントロールバルブからオイル漏れが確認された。
137,2020年12月15日,和歌山,ﾌﾘｰﾀﾞｲｱﾙ,スバル,インプレッサ,2015年06月,"71,500 Km",DBA-GP6,FB20,エンジン,不明,走行中にラジエーターアッパーホースが破裂した。
138,2020年12月15日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2018年07月,不明,DBA-JF3,S07B,エンジン,購入初年度から,走行中にエンジンの警告灯が点灯し、車が減速する。販売店でプラグ交換などを行ったが、その後も再発した。
139,2020年12月14日,宮城,ＨＰ,トヨタ,ヴェルファイア,2013年05月,"225,400 Km",DAA-ATH20W,2AZ-2JM-2FM,制動装置,２０２０年１２月１１日,ブレーキアクチュエーターの故障により、走行中に警告音がなり、ブレーキの効きが悪くなった。
140,2020年12月14日,山形,ＨＰ,ホンダ,フィットハイブリッド,2014年11月,不明,DAA-GP6,LEB-H1,エンジン,２０２０年５月～２０２０年１１月,一時停止から発進時にすぐ警告音と同時にアクセルペダルを踏んでもエンジン回転数が下がり、発進しなくなる。同じ現象が４回発生している。
141,2020年12月14日,東京,ＨＰ,スバル,ＷＲＸ,2015年08月,"33,347 Km",CBA-VAB,EJ20,かじ取り,２０２０年１１月,自宅で車両の下回りを点検したところ、オイルの様なものが漏れて配管に滴になっていることを発見した。ディーラーで確認したところ、ステアリングギアボックスからのフルード漏れだった。
142,2020年12月14日,東京,ＨＰ,スバル,ＷＲＸ,2015年08月,"33,663 Km",CBA-VAB,EJ20,制動装置,２０２０年１１月,ブレーキペダルスイッチの不良により、高速道路を運転中に、エンジン、横滑り防止、ヒルアシストの警告灯が同時に点灯し、エンジンがセーフモードになった。
143,2020年12月14日,東京,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2017年04月,"198,000 Km",EBD-DA17V,R06A,排ｶﾞｽ･騒音,不明,エキゾーストマニホールドのボルト４本中２本が折損し、１本が外れかかり、１本で留まっていた。
144,2020年12月14日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2014年01月,"35,000 Km",DBA-MR31S,R06A,エンジン,２０２０年１２月１３日,スロットルの不具合により、高速道路の渋滞から右折して車線変更しようとアクセルペダルを踏んだが、１０ｋｍ／ｈしか出なくなって警告灯が点灯した。路肩に寄せてエンジンを切り、再始動したところ復旧した。
145,2020年12月14日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ポロ,2016年03月,"100,000 Km",DBA-6RCJZW,CJZ,動力伝達,不明,７速ＤＳＧ型自動変速機のリコール措置（外２９００）を済ませた車で、変速機に不具合が発生し、交差点で走行不能になった。
146,2020年12月14日,愛知,ＨＰ,ホンダ,ＶＥＺＥＬ,2014年01月,"56,000 Km",DBA-RU1,不明,エンジン,２０２０年９月,交差点での信号待ちでアイドリングストップをしたが、発進時にブレーキを放してもエンジン始動しなかった。その後、シフトレバーをパーキングにしてスタートボタンを押すとエンジンは始動した。
147,2020年12月14日,静岡,ＨＰ,スバル,アウトバック,2015年09月,"17,900 Km",DBA-BS9,FB25,制動装置,２０２０年１０月,エンジン始動時にブレーキペダルが踏み込めなくなった。
148,2020年12月14日,大阪,ＨＰ,マツダ,ＣＸ－５,2017年10月,不明,LDA-KF2P,SH,エンジン,２０２０年１１月２４日,信号待ちしていたところ、エンジンが止まって、始動しなくなった。
149,2020年12月14日,福岡,来訪,プジョー,２０７ＣＣ,2009年01月,"23,700 Km",ABA-A7C5FW,5FW,エンジン,不明,発進時、ブレーキペダルを踏み込んだみたいに速度が落ち、アクセルペダルを踏み込んでも効かなかった。
150,2020年12月13日,北海道,ＨＰ,メルセデス・ベンツ,Ｅ３５０,2011年12月,"45,000 Km",RBA-212059C,276,排ｶﾞｽ･騒音,走行中何度も,ＮＯｘセンサーの不良によりエンジンチェックランプが点灯した。ディーラーにてＮＯｘセンサーを交換するも再度不具合が発生した。
151,2020年12月13日,東京,ＨＰ,スバル,レガシィアウトバック,2015年12月,"75,000 Km",DBA-BS9,FB25,車枠・車体,新車納車直後から,小砂利の道や少し荒れたアスファルト等のざらついた路面を時速５ｋｍから時速３０ｋｍ以下で走行中にフロントからコトコト音がする。
152,2020年12月13日,神奈川,ＨＰ,フィアット,５００Ｃ,2018年01月,"5,400 Km",ABA-31209,312A2,エンジン,２０２０年１１月２２日,夜間の一般道走行中、警告灯が多数点灯するとともにエンジン出力が大幅に低下し、徐行しかできなくなった。停車後、エンジンがかからなくなった。
153,2020年12月13日,茨城,ＨＰ,ニッサン,フェアレディＺ,2008年12月,不明,CBA-Z34,VQ37VHR,かじ取り,２０２０年１２月１３日,ステアリングロック内部のモーターが故障したため、エンジン停止後にキー警告灯が点灯し、エンジンが始動出来なくなった
154,2020年12月13日,愛知,ＨＰ,スバル,レガシィツーリングワゴン,2011年09月,"45,000 Km",DBA-BR9,EJ25,制動装置,２０２０年１０月,ブレーキマスターバックの不良により、エンジン始動時にブレーキペダルの踏みごたえが硬くなり、エンジンがかからない。
155,2020年12月13日,兵庫,ＨＰ,ホンダ,フィット,2020年06月,"3,599 Km",6AA-GR3,LEB-H5,電気装置,２０２０年１０月４日,一般道を走行中、メータパネルにパワーシステム高温の警告表示と共に、高速、急加速を避けるよう案内が表示された。
156,2020年12月12日,新潟,ＨＰ,ダイハツ,ムーヴキャンバス,2017年05月,"30,989 Km",DBA-LA800S,KF,車枠・車体,２０２０年２月頃,ドアノブのメッキが剥がれてきてしわしわになってきた。
157,2020年12月12日,茨城,ＨＰ,ニッサン,キャラバン,2004年08月,"271,884 Km",KR-VWE25,ZD30,燃料装置,２０２０年１１月中旬頃から,燃料噴射ポンプ付近のボルトから燃料が漏れた。
158,2020年12月12日,茨城,ＨＰ,ニッサン,キャラバン,2004年08月,"271,884 Km",KR-VWE25,ZD30,走行装置,２０２０年１１月中旬頃から,時速４０ｋｍ～６０ｋｍぐらいで走るとハブベアリングからかと思われる異音が発生する。
159,2020年12月12日,愛知,ＨＰ,ポルシェ,７１８ケイマン,2017年03月,"20,500 Km",ABA-982H1,DDP,電気装置,２０２０年１１月,雨水がボディに溜まり、オーバーフローして室内に入ったため、制御コンピュータが故障した。
160,2020年12月11日,北海道,ＨＰ,ホンダ,フィットハイブリッド,不明,不明,GP5,不明,動力伝達,２０２０年１２月,デュアルドライクラッチ（ＤＤＣ）の偶数段クラッチベアリンググリス充填量が少ない状態で長時間の高速走行を繰り返すと、偶数段クラッチの温度上昇により樹脂ピストンが溶損し、シールが破損してフルードが漏れ、偶数段のクラッチが滑り、メーター内にトランスミッション高温警告表示がされ、発進または走行しづらくなることがある。
161,2020年12月11日,宮城,ＨＰ,トヨタ,アクア,2014年10月,"80,700 Km",DAA-NHP10,1NZ-1LM,保安灯火,２０２０年９月１０日,左右テールランプ内に水が浸入した。ランプ穴のゴム栓を開け、ブレーキランプ側とバックランプ側を排出したが、再び水没し左バックランプが切れた。
162,2020年12月11日,石川,ＨＰ,ボルボ,Ｖ６０,2012年08月,"99,200 Km",DBA-FB4164T,B4164T,動力伝達,２０２０年１２月１０日前後,変速機の不良により、ギアチェンジしなくなり、ＡＴ性能低下のメッセージが出る。
163,2020年12月11日,東京,ＨＰ,アバルト,１２４スパイダー,2020年06月,不明,ABA-NF2EK,3268,エンジン,２０２０年７月１１日,走行時に３０００ｒｐｍ付近で必ずエンジンの回転数が落ち込み、１秒弱アクセルペダルを踏んでも全く反応しなくなる。停止状態からのスタート時や、合流時など速度を上げる必要がある時、加速が１秒弱止まってしまい、その後いきなり加速するので挙動が不安定になる。
164,2020年12月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2012年10月,"68,000 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,ＣＶＴの不良により、走行中にガタガタと異常な振動が出る。販売店で確認したところ、ＣＶＴのスチールベルトに傷がついている可能性があると告げられた。
165,2020年12月11日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,いすゞ,エルフ,2016年01月,"284,800 Km",TRG-NMR85AN,4JJ1,エンジン,不明,エンジンの内圧が上昇し、フロントギアケースなどのシール類からオイルが漏れた。
166,2020年12月11日,愛知,ＨＰ,スズキ,ワゴンＲ　スティングレーＸ,2013年03月,"82,140 Km",DBA-MH34S,R06A,動力伝達,２０２０年１１月２６日,ＣＶＴの不良により、アクセルペダル踏んでも走り出さない。ゴン！と変速ショックが出る。
167,2020年12月11日,宮崎,ＨＰ,ニッサン,セレナ,2007年01月,"120,000 Km",DBA-CC25,MR20,燃料装置,２０２０年１１月,燃料タンクのリコール実施済みの車でガソリンタンクの仕切板が剥離し、タンク内が揺れるたび異音がする。
168,2020年12月10日,青森,ＨＰ,トヨタ,エスティマハイブリッド,2010年03月,"71,700 Km",DAA-AHR20W,2AZ-2JM-2FM,かじ取り,発進時　段差を乗り越えた時等,ハンドルがカタカタとぶれる。また、音がする。
169,2020年12月10日,東京,ＨＰ,ＢＭＷ,３２０ｉ,2014年05月,"40,000 Km",DBA-3X20,N20B20B,制動装置,２０２０年１２月９日,交差点で、右折レーンに１台ホンダの新しい車両が交差点内に入る事なく、停車していた。自車は、青信号のため３０ｋｍ／ｈ程度で交差点を通過しようとしたところ、自車前には全く車両のいない状態にも関わらず、突然自動ブレーキ警告灯とブザーがなり、交差点内で緊急停止した。
170,2020年12月10日,神奈川,ＨＰ,トヨタ,ヴィッツ,不明,不明,CBA-NCP95,不明,エンジン,２００９年６月ごろ,道路を走行中、突然、アクセルが全開になったまま戻らなくなり、ブレーキが全く効かなくなった。
171,2020年12月10日,埼玉,ＨＰ,ニッサン,デイズルークス,2015年12月,"20,000 Km",DBA-B21A,3B20,保安灯火,２０２０年１２月,エンジンを切った際に、突然カラカラと２０秒くらい音がして、それきりドアミラーが開かなくなった。
172,2020年12月10日,埼玉,ＨＰ,ニッサン,デイズ,2016年03月,"18,000 Km",DBA-B21W,3B20,保安灯火,２０２０年１２月９日,助手席側のドアミラーがモーター音はするが開閉しなくなった。
173,2020年12月10日,埼玉,ＨＰ,マツダ,デミオ,2016年09月,"23,000 Km",LDA-DJ5FS,S5,乗車装置,２０１９年５月８日　１５：０５,キーレスにて開錠後助手席を開け鞄を助手席上に置きキーレスはサイドブレーキ後方のドリンクホルダーに置く、助手席を閉め車輌後方をまわり右側後部座席を開き２歳児をチャイルドシートに着座固定しドアを閉めると突如「ピピッツ」と音が鳴りキーが車内にあるのに施錠されてしまった。
174,2020年12月10日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ノアＨＶ,2015年03月,"68,100 Km",DAA-ZWR80G,2ZR-5JM,動力伝達,不明,走行中にチェンジレバーが勝手にＤからＮやＢレンジに動く。後退時に、やはり勝手にＮやＢに入って、止まってしまう。
175,2020年12月10日,岐阜,ＨＰ,ホンダ,ＶＥＺＥＬ　Ｘ,2014年05月,"90,000 Km",DBA-RU1,L15B,エンジン,２０２０年１２月８日　午後０時頃,アイドリングストップ後、エンジンがかからない。
176,2020年12月10日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,アクア,2012年12月,"75,000 Km",DAA-NHP10,1NZ-1LM,保安灯火,不明,尾灯に水が浸入し、３，４ｃｍ水が溜まっていた。
177,2020年12月10日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ　ハイウェイスターＨＶ,2014年02月,"50,000 Km",DAA-HFC26,MR20-SM23,動力伝達,不明,右折しようと停車していたところ、勝手にちょろちょろと動きだして反対車線で立ち往生になった。その後、走行中に止まったり勝手にちょろちょろと動き出したりとするようになった。
178,2020年12月10日,岡山,ＨＰ,ホンダ,インサイト,2020年04月,"13,000 Km",6AA-ZE4,LEB-H4,制動装置,２０２０年１２月１０日　午前８時半,見通しの良い直線道路で、前走車も対向車もない状況で、突然自動ブレーキが作動し、後続車に追突されそうになった。
179,2020年12月09日,長野,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ステップワゴン,不明,不明,RP,不明,車枠・車体,不明,ハンドルとメーター間の小物入れ開閉レバーを押しても開かなくなった。
180,2020年12月09日,東京,ﾌﾘｰﾀﾞｲｱﾙ,プジョー,２００８ＧＴライン,2019年01月,不明,ABA-A94HN01,HN01,動力伝達,購入から半年,変速機のオイルが漏れた。
181,2020年12月09日,茨城,ＨＰ,ルノー,ルーテシアＲＳ,2013年11月,"112,000 Km",ABA-RM5M,M5M,動力伝達,２０２０年９月,オートモードでギアがシフトアップしない。ミッションモードでも２．４．６速が使えない。
182,2020年12月09日,大阪,ＨＰ,マツダ,ＣＸ－５,2020年09月,"2,000 Km",3DA-KF2P,SH,その他,購入当初より,レーダークルーズコントロール（ＭＲＣＣ）ＯＮで追従し、自動停車後、再スタートボタンを押すと一旦エンジン停止した後にエンジンが再起動して車が前進し始める。
183,2020年12月09日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2017年08月,"39,800 Km",ZAA-AZE0,EM57,制動装置,２０２０年１月、９月,走行中に突然ブレーキが効かなくなった。ディーラーに検査を依頼し、関連がありそうな部分の部品交換が行われたが、９月に再びブレーキが効かなくなった。
184,2020年12月09日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－３,2015年05月,不明,LDA-DK5FW,S5,保安灯火,不明,車を洗車したところ、ドアミラーが開閉しなくなった。
185,2020年12月09日,徳島,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,Ｅ３５０,2013年12月,"46,100 Km",RBA-212059C,276,排ｶﾞｽ･騒音,２０１６年から,ＮＯｘセンサーの不良により、警告灯が点灯した。発生当初はディーラーで警告を消してもらう事が出来ていたが、最終的に警告が消えなくなった。
186,2020年12月08日,北海道,ＨＰ,スバル,レガシィＢ４,2009年07月,"100,000 Km",DBA-BM9,不明,制動装置,２０２０年１２月１日,朝一エンジンをかける時エンジンをかけようとした際にフットブレーキの踏みごたえが固い。
187,2020年12月08日,東京,ＨＰ,トヨタ,ランドクルーザープラド,2008年02月,"82,700 Km",CBA-TRJ120W,2TR,車枠・車体,２０２０年１月,ぶつけてもいないのに天井・ボンネット等の数箇所の塗装が剥がれた。
188,2020年12月08日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ａ３,2012年08月,"55,000 Km",DBA-8PCAX,CAX,動力伝達,２０２０年１２月５日１４時頃,３０ｋｍ走行後、エンジンはかかっているがニュートラルからＤ・Ｒどちらにシフトしても動かなくなった。
189,2020年12月08日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2013年03月,"37,000 Km",DBA-LA100S,KF,電気装置,不明,スマートアシストの故障が表示され、ウインカーが不点灯になり、前照灯はロービームしか点かなくなった。
190,2020年12月08日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2015年03月,"50,000 Km",DBA-JF1,S07A,制動装置,不明,ブレーキパッドが５０００ｋｍで３ｍｍ減った。
191,2020年12月08日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2015年03月,"50,000 Km",DBA-JF1,S07A,保安灯火,中古で購入当初から,ウインカー操作時、レバーがひっかかる。
192,2020年12月08日,愛知,ＨＰ,アバルト,１２４スパイダー,2017年02月,"45,000 Km",CBA-NF2EK,3268,エンジン,２０２０年１１月,高速道路を走行中、加速しようとアクセルペダルを踏んだところ、エンジンから大きな振動がし、加速せず、エンジン警告灯が点滅した。整備工場で調査したところ、エンジンのバルブ欠けによる圧縮抜けが確認された。
193,2020年12月08日,三重,ＨＰ,ホンダ,ステップワゴン,2015年04月,"100,741 Km",DBA-RP4,L15B,エンジン,２０２０年４月,アイドリングストップでエンジンが停止後、再始動しなくなった。チェンジレバーをパーキングに入れ、エンジンの再始動をしようとしたが、セルモーターが回らず立ち往生した。
194,2020年12月08日,大阪,ＨＰ,アウディ,Ａ３セダン,2014年12月,"47,000 Km",DBA-8VCPTL,FF,電気装置,２０２０年１２月,ＭＭＩユニットの不具合でＥＴＣカードの読込が出来なくなったため、ＥＴＣゲートが開かずバーに激突しそうになり急停車したところ、後続車が追突しそうになった。
195,2020年12月08日,兵庫,ＨＰ,フォルクスワーゲン,アップ,2013年11月,"75,432 Km",DBA-AACHY,CHY,動力伝達,２０２０年９月,一般道路を走行中にトランスミッション警告灯が点灯するとともに加速できなくなり、路肩に停車して走行不能となった。
196,2020年12月08日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ライズ,不明,不明,5BA-A200A,1KR,エンジン,不明,エンジン始動時、ガガガガとエンジンの方から割れたような異音がする。
197,2020年12月07日,長野,ＨＰ,ルノー,カングー,2016年12月,"40,000 Km",ABA-KWH5F1,H5F,エンジン,２０２０年８月１１日,インテークパイプの破損により、走行中に突然エンジンパワーの低下を感じた。「ＣＨＥＣＫ　ＩＮＪＥＣＴＩＯＮ」エラー表示が点灯した。
198,2020年12月07日,東京,ＨＰ,トヨタ,ウィッシュ,2010年06月,不明,DBA-ZGE20G,2ZR,その他,不明,トヨタ純正のＥＴＣを装着し、特定のインターチェンジを通過すると、ゲートを通過した直後にＥＴＣ本体のパイロットランプが消灯し、エラー音が鳴る。
199,2020年12月07日,東京,ＨＰ,フォルクスワーゲン,ゴルフトゥーラン,2017年07月,"30,000 Km",DBA-1TCZD,CZD,エンジン,２度目の車検後３ヶ月２０２０年１２月,ウォータークーラーの破損により冷却水が漏れ、警告灯が点灯した。
200,2020年12月07日,東京,ﾌﾘｰﾀﾞｲｱﾙ,その他,ＢＬＡＺＥ　ＥＶＳｃｏｏｔｅｒＧ１３６,2020年05月,不明,EVScooterG136,不明,制動装置,不明,座席の状態に合わせてハンドルポストの高さを調整できる仕様であるが、ハンドルの高さ調整をすると、ブレーキの効き具合が変化し、高さによってレバーの握り応えがほとんどない状態であったり、ブレーキが引きずっているような状態になる。
201,2020年12月07日,神奈川,ＨＰ,トヨタ,ヤリスクロス,2020年11月,750 Km,6AA-MXPJ15,M15A,電動機(モーター),２０２０年１２月６日　１６時３０頃,先読みエコドライブ機能を使用中、下り坂にて、ハイブリッド充電のためにエンジンが始動し、充電を開始する。
202,2020年12月07日,群馬,ＨＰ,スバル,レガシィアウトバック,2010年07月,"188,000 Km",DBA-BR9,EJ25,動力伝達,２０２０年１２月６日,ＣＶＴコントロールバルブの不良により、走行中にメーターパネル内の複数の表示が点灯、もしくは点滅し、パドルシフトが作動不能になった。
203,2020年12月07日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,トゥアレグ,2009年12月,"110,400 Km",ABA-7LBARA,BAR,制動装置,不明,駐車ブレーキが頻繁に故障する。ディーラーにて修理を行うが、１～２年で再び壊れてしまう。
204,2020年12月07日,愛知,ＨＰ,トヨタ,ハイエース,2018年11月,"10,000 Km",QDF-GDH206V,1GD,乗車装置,２０２０年１１月,シートベルト取付部のネジが緩み及び締め方向にも空回転してしまい、若干緩んだ状態を発見した。
205,2020年12月07日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフトゥーラン,2015年12月,"41,000 Km",DBA-1TCTH,CTH,動力伝達,不明,クラッチの不良により、発進時にジャダーが出る。
206,2020年12月07日,静岡,ＨＰ,ＢＭＷ,３１８ｉ,2004年08月,"75,000 Km",GH-AY20,N46B20A,エンジン,２０２０年１０月,高速の合流時、走行時にアクセルペダルを踏み込んでもエンジンが吹きあがらず、加速しなかった。走行はかろうじてできた。
