番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
93,2022年06月22日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2014年08月,"135,800 Km",DBA-JF1,S07A,エンジン,８年間で７回,坂道走行中や、交差点など、さまざまな場所で突然エンジンが止まる。
94,2022年06月22日,静岡,ＨＰ,マツダ,ＣＸ－８,不明,不明,6BA-KG5P,不明,乗車装置,２０２１年１０月,ドアロックモータのチャタリングで、キーレスで鍵を開けた際にドアロックが何度か勝手に開閉する。
95,2022年06月22日,静岡,ＨＰ,マツダ,ベリーサ,不明,不明,DBA-DC5W,不明,かじ取り,２０２１年８月,駐車動作を何度か繰り返すとパワステが効かなくなる。そのまましばらく走行するとパワステが効くようになる。
96,2022年06月22日,大阪,来訪,ＢＭＷ,１１８ｄ,2021年02月,"9,797 Km",3DA-7M20,B47C20B,電気装置,不明,停車中（エンジン停止状態）車両のエンジンルームから出火した。出火原因はＡＢＳの基板上において何らかの要因でトラッキングが発生した可能性が高いと考えられる。
97,2022年06月22日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2013年07月,"694,500 Km",QKG-FS54VZ,6R10,エンジン,不明,１５万～２０万ｋｍ使用するとエンジンが壊れる。
98,2022年06月22日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2013年01月,"771,600 Km",QKG-FS54VZ,6R10,エンジン,不明,１５万～２０万ｋｍ使用するとエンジンが壊れる。
99,2022年06月22日,福岡,ＨＰ,その他,スプリングチェーン,不明,不明,F-R7412-S,不明,装置その他,２０２２年２月１７日,スバル純正スプリングチェーンがそれほどの勾配でもないのに滑って登らない。チェーン内輪側のフックが、板を曲げたものを差し込む方式なので、反対方向の外力だけで、簡単に外れやすい。
100,2022年06月22日,福岡,ＨＰ,ＢＭＷ,Ｘ５,不明,"48,000 Km",不明,不明,緩衝装置,２０２１年５月,走行中にリヤサスペンションが落ち、走行不能になった。シャシー警告灯が出た。
101,2022年06月22日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,キューブ,2012年08月,"108,000 Km",DBA-Z12,HR15,かじ取り,２０２２年６月１９日,ステアリングロックの不良により、エンジンがかからなくなった。
102,2022年06月21日,埼玉,ＨＰ,ニッサン,セレナ,2021年02月,"14,000 Km",6AA-HFC27,HR12-EM57,制動装置,２０２２年６月,走行中にエマージェンシーブレーキの警告灯が点滅した。
103,2022年06月21日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,ＭＴ－０９,2017年05月,"21,600 Km",2BL-RN51J,N711E,制動装置,不明,車検のスピードメーター検査で、後輪だけを２０秒以上回すとエラーが出て警告が点いてしまう。
104,2022年06月21日,愛知,ＨＰ,スバル,インプレッサ,2005年10月,"133,623 Km",TA-GDA,EJ20,制動装置,２０２２年１月頃から,ブレーキマスターバックの不具合により、エンジン始動前にブレーキペダルが固くなり、踏みしろがなくなる。
105,2022年06月21日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ティーダ,2005年09月,"77,000 Km",DBA-C11,HR15,動力伝達,２０２２年６月,ＣＶＴの不具合により、突然動力が伝わらなくなり、走行不能になった。
106,2022年06月21日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2016年04月,"85,000 Km",DBA-DJ3FS,P3,保安灯火,購入して３～４年あたり,前照灯が前方１０ｍくらいの範囲しか照らさない。
107,2022年06月20日,新潟,ＨＰ,ホンダ,オデッセイ,2019年11月,不明,6BA-RC2,K24W,制動装置,購入時より,ブレーキをかけるとキーキー音が鳴る。
108,2022年06月20日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ＵＤトラックス,クオン,2017年07月,"160,400 Km",TKG-MK38L,GH5,車枠・車体,２０２１年１２月２０日,荷台にシートをかける作業のため、キャビンの梯子を使用して登っていたが、梯子の上部が狭くなっていてつま先で支えるような姿勢になることから、繰り返し作業をしている内にアキレス腱を負傷してしまった。
109,2022年06月20日,東京,ＨＰ,ニッサン,ノート,2013年04月,"78,600 Km",DBA-E12,HR12,エンジン,２０２２年０６月,高速道路走行中エンジンからウィーンという異音がし、アクセルを全開にしても８０ｋｍ／ｈ程度しか出せなくなった。自走で一般道に降りて停車し、エンジンを再始動してみたところ、シフトのＰレンジ、Ｎレンジいずれも１０秒経たずエンストとなり自走不可状態となった。ディーラーで確認した結果、スーパーチャージャーのインレットチューブが破損していると判った。
110,2022年06月20日,神奈川,ＨＰ,スバル,レヴォーグ,2015年04月,"23,000 Km",DBA-VMG,FA20,制動装置,２０２１年１１月頃,エンジン始動時にブレーキペダルの踏力が重くなった。
111,2022年06月20日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2017年06月,"50,900 Km",DAA-MK42S,R06A-WA04A,動力伝達,不明,エンジンを始動し、ギアをＤに入れるときにチェンジレバーが固くなって動かしづらくなることがある。この際に強引に操作するとガチンと大きな音がする。
112,2022年06月20日,茨城,ＨＰ,その他,ＸＥＡＭ　ｎｏｔｔｅＶ２,不明,"3,800 Km",不明,不明,車枠・車体,半年前,後方の車輪カバーが壊れて、ケーブルがタイヤに噛み動かなくなった。
113,2022年06月20日,茨城,ＨＰ,その他,ＸＥＡＭ　ｎｏｔｔｅＶ２,不明,"3,800 Km",不明,不明,エンジン,不明,メインスイッチが故障した。
114,2022年06月20日,茨城,ＨＰ,その他,ＸＥＡＭ　ｎｏｔｔｅＶ２,不明,"3,800 Km",不明,不明,電気装置,乗り始めて一年九ヶ月,走っていないのにスピードメーターにスピードが表示され、エンジンがかからない。
115,2022年06月20日,山梨,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＡＤバン,2016年10月,"10,783 Km",DBF-VY12,HR15,その他,不明,エアコンのエバポレーターが故障し、エアコンが効かなくなった。エバポレーターの修理を行ったところ、その後に高圧パイプからガス漏れしていることが判った。また、コンプレッサーを確認すると異音が出ていた。
116,2022年06月20日,愛知,ＨＰ,トヨタ,ハイエース,2018年10月,"173,000 Km",QDF-GDH201V,1GD,排ｶﾞｽ･騒音,２０２１年１１月～２０２２年６月,加速が徐々に悪化。アドブルーの消費が徐々に増加。その結果アドブルー噴射部分以後のマフラーに余剰噴霧されたアドブルーが固着。除去清掃が不可能なためマフラーを交換した。
117,2022年06月20日,兵庫,ＨＰ,三菱,ふそうキャンター,2011年09月,"99,600 Km",SKG-FBA60,4P10,電気装置,２０２２年６月６日,リコール国３４６１で、バッテリーイコライザーの修理を受けた車で、イコライザーから発火した。
118,2022年06月20日,滋賀,ＨＰ,ボルボ,ボルボ　ＸＣ６０,2021年11月,不明,5AA-UB420TXCM,B420T2-3330,制動装置,２０２２年３月ごろより,車庫入れの際に非常に低速で入庫し、周囲との距離も保たれているにも関わらずオートブレーキが度々作動し、非常に強い衝撃が何度も起こっている。
119,2022年06月20日,滋賀,ＨＰ,ボルボ,ボルボ　ＸＣ６０,2021年11月,不明,5AA-UB420TXCM,B420T2-3330,保安灯火,２０２２年４月頃より,バックモニター、３６０度カメラが突然映らなくなることが度々起こる。
120,2022年06月20日,滋賀,ＨＰ,ボルボ,ボルボ　ＸＣ６０,2021年11月,不明,5AA-UB420TXCM,B420T2-3330,走行装置,２０２２年２月２日,「タイヤ空気圧監視システム点検・整備が必要です」という表示がでるようになり、一旦消えてもまた表示され続ける、ということが何日も続いた。
121,2022年06月20日,滋賀,ＨＰ,ボルボ,ボルボ　ＸＣ６０,2021年11月,不明,5AA-UB420TXCM,B420T2-3330,保安灯火,２０２２年４月頃より,バックモニター、３６０度カメラが突然映らなくなることが度々起こる。
122,2022年06月20日,滋賀,ＨＰ,ボルボ,ボルボ　ＸＣ６０,2021年11月,不明,5AA-UB420TXCM,B420T2-3330,保安灯火,２０２１年１１月２３日,走行中に突然左右のウインカーやハザードの音が鳴らなくなった。
123,2022年06月20日,滋賀,ＨＰ,ボルボ,ボルボ　ＸＣ６０,2021年11月,不明,5AA-UB420TXCM,B420T2-3330,動力伝達,２０２１年１２月１５日,信号待ちでブレーキペダルを踏んでいて、信号が青になったのでアクセルペダルを踏んだところ、突然アクセルが効かず、エンジンのモーター音しかしなくなった。運転席の表示画面には「トランスミッションの加速性能が低下しました。」と出ていた。
124,2022年06月20日,佐賀,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2012年02月,"76,700 Km",DBA-FC26,MR20,動力伝達,２０２２年６月,ＣＶＴの不良により、走行中に突然走れなくなった。
125,2022年06月20日,沖縄,ﾌﾘｰﾀﾞｲｱﾙ,ＢＲＰ,カンナムライカー,不明,不明,不明,不明,保安灯火,新車購入当初から,ギアをバックにするとハザードが点灯する。
126,2022年06月19日,富山,ＨＰ,ニッサン,ノート,2016年12月,"50,198 Km",DBA-E12,HR12,エンジン,２０２２年４月,エアコンが効かなくなった。ディーラーで点検の結果、ラジエーターに詰まりがあるためクーラントが通常通り回っておらず水温が通常より高めになり強制的にエアコンプレッサーを止めてしまう制御が入るのでエアコンが効かなくなるものと診断された。
127,2022年06月19日,東京,ＨＰ,プジョー,ｅ－２００８,2021年04月,"10,160 Km",ZAA-P24ZK01,ZK01,電気装置,２０２２年５月１９日,交差点で減速中に突然エラー音が発生し減速し停止。メータパネルには「電動走行システム異常」と表示され、シフトがＰに入って動かなくなった。ディーラーの確認で電気系統がＥＶシステムと同一であり、電気系統の漏電が発生した場合にＥＶの全体システムが止まる。コンプレッサーが原因と思われると説明された。
128,2022年06月19日,茨城,ＨＰ,三菱,デリカ,2016年08月,"100,870 Km",LDA-CV1W,4N14,エンジン,２０２２年６月８日,走行中、エンジンから白煙があがった。ディーラーで確認したところ、シリンダヘッドのインジェクター装着部分の腐食により燃料漏れ、排気ガス漏れで、ヘッド交換が必要と診断された。
129,2022年06月19日,茨城,ＨＰ,フォルクスワーゲン,ゴルフヴァリアント　１．５／１１０ｋＷ,2021年08月,"3,300 Km",3AA-CDDFYV,DFY-4450,電気装置,２０２２年２月７日,運転開始から１５分程度経過した停車中に黄色の警告灯が点灯した。バッテリー容量が下がったのであれば運転すればと思いそのまま運転したところ、赤色の警告が点灯したため、指示に従い車を停止したが、直ぐに警告ランプが消え、異常は感じなかったので走行を再開したところ２～３回警告が出ては車を停止、また消えて運転を繰り返し、その後突然エンジンが停止して止まった。その後はエンジンがかからず、ロードサービスの対応を受けるまで片側２車線の制限速度５０ｋｍ／ｈの道路の走行車線に１時間停車した。
130,2022年06月19日,群馬,ＨＰ,マツダ,アクセラ,2017年01月,"66,000 Km",LDA-BMLFS,S5,電気装置,初年度登録から５年後,純正センターディスプレイのタッチパネル機能が誤動作し、ディスプレイの操作カーソルが勝手に一方向に移動し続ける。また、決定ボタンも常時押され続けている状態になっている。そのため、ナビや安全装備（衝突検知）等の操作、設定ができなくなる。
131,2022年06月19日,三重,ＨＰ,ホンダ,オデッセイ,2016年09月,"28,617 Km",DBA-RC1,K24W,その他,２０２２年５月３１日,高速道路を走行中、ＬＫＡＳ、ＣＭＢＣ、ＥＰＳ他、いくつかの点検警告灯が点きハンドル操作が容易にできなくなった。
132,2022年06月19日,大阪,ＨＰ,ニッサン,サファリ,2005年06月,"106,500 Km",TA-WFGY61,TB48,その他,今年に入ってから,燃料計の針が実際の燃料残量より多く表示し、なかなか下がらなくなった。
133,2022年06月19日,兵庫,ＨＰ,ホンダ,タクト,不明,不明,JBH-AF79,AF74E,保安灯火,２０２１年１２月２５日,国４３８８のリコールで、ブレーキレバーブラケットの交換を済ませている車両で、ブレーキレバーを放した状態でブレーキランプが点いたままになる。
134,2022年06月19日,奈良,24時間電話,ニッサン,リーフ,不明,不明,ZE0,不明,制動装置,不明,直線道路を走っていると、ブレーキとサイドブレーキが効かなくなりなんとか停止した。【未修理】
135,2022年06月19日,和歌山,ＨＰ,トヨタ,ヴェルファイア,2013年04月,"65,000 Km",DBA-ANH20W,2AZ,制動装置,２０２２年４月,２～３日車に乗らなかったらブレーキが固くなる。ハンドルの奥でコトコト鳴ってる気がする。
136,2022年06月19日,島根,ＨＰ,スバル,レヴォーグ,2015年03月,"54,000 Km",DBA-VM4,FB16,制動装置,２０２２年６月６日,エンジン停止後時間が経つとマスターバックの負圧が抜けてしまい、次回始動時にブレーキペダルの踏みしろが無くなってしまう。
137,2022年06月19日,沖縄,ＨＰ,スズキ,アルト,2017年09月,"32,900 Km",DBA-HA36S,R06A,エンジン,２０２２年６月１８日,エンジンへッドガスケットが切れ、オーバーヒートランプも点くようになった。
138,2022年06月18日,長野,ＨＰ,ホンダ,フィット,2014年09月,"132,000 Km",DAA-GP6,LEB-H1,制動装置,２０２２年６月２日　７：３０,一般道路を走行中に突然ポーンと警報音が鳴り、警告表示で「ブレーキシステム点検」「ＶＳＡシステム点検」「ヒルスタートシステム点検」を繰返し表示となり、ブレーキペダルを踏んでも全く効かず感触として風船を踏んでいるが跳ね返されるような状態で全く踏み込めなかった。ペダルを強く踏み込んでもＡＢＳがダダダダと聞こえるがブレーキとしてはまったく効かなかった。サイドブレーキが有ったのでサイドを引くことで何とか止まることはできた。
139,2022年06月18日,東京,ＨＰ,スバル,レガシィ,2017年10月,"35,385 Km",DBA-BS9,FB25,制動装置,２０２２年４月２２日,エンジン始動時、ブレーキブースターの与圧が完全に抜けてしまうため、ブレーキペダルを思いっきり踏み込まないとエンジンがかけられない。
140,2022年06月18日,東京,ＨＰ,アウディ,アウディ　Ａ３　３０Ｔ,2021年06月,"8,600 Km",3AA-GYDLA,DLA-4450,その他,２０２２年５月,アダプティブドライブアシストを使用し、自車は追越車線を走って、左側の走行車線上の前方を走る遅い車両を追い抜こうとする際、左側車線の遅い車両に自車が近づき横に並びかけると、アダプティブドライブアシストが自車にブレーキをかけて追い抜きを妨げる挙動になる。
141,2022年06月18日,埼玉,24時間電話,ニッサン,ＮＶ１００クリッパー,2021年09月,不明,EBD-DR16T,R06A,車枠・車体,２０２２年６月,荷台の布扉をとめるためのゴムにおいて４か所固定するうちの一か所が破損し、留められなくなってしまった。
142,2022年06月18日,愛知,ＨＰ,シトロエン,Ｃ４ピカソ,2018年10月,"25,532 Km",LDA-B787AH01,AH01,排ｶﾞｽ･騒音,２０２２年６月１１日,走行中、排気システム故障とエンジン故障の警告灯が警告音とともに点灯。その後、エンジン停止まで１１００ｋｍの表示が出た。ディーラーで確認したところ、尿素ポンプの不具合で尿素タンクごと交換が必要と診断された。
143,2022年06月18日,奈良,ＨＰ,スバル,フォレスター,2016年02月,"122,000 Km",DBA-SJ5,FB20,制動装置,２０２２年６月６日,ブレーキマスターバックの空気漏れにより、一晩放置するとブレーキペダルの踏み込みが硬くなる。
144,2022年06月17日,山形,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スイフト,2016年09月,"106,000 Km",DBA-ZD72S,K12B,保安灯火,数年前と先日,左右のドアミラーのギアが破損し、格納できなくなった。
145,2022年06月17日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＤＡＹＺ,2020年03月,"60,900 Km",5BA-B43W,BR06,保安灯火,２０２１年１０月くらいから,運転席側の電動ドアミラーが開くときに完全に開く位置まで動かずに引っかかることがある。
146,2022年06月17日,東京,ﾌﾘｰﾀﾞｲｱﾙ,三菱,エクリプスクロス,2021年08月,不明,5LA-GL3W,4B12-S61-Y61,その他,不明,誤発進抑制装置が前方や後方に障害物がない場面でアクセルを一気に踏みこんでも作動しない。
147,2022年06月17日,東京,ﾌﾘｰﾀﾞｲｱﾙ,三菱,エクリプスクロス,2021年08月,不明,5LA-GL3W,4B12-S61-Y61,保安灯火,不明,オートライトの感度不良で、昼間の走行でも高架下を通っただけでライトが点灯したり、明るい場所に出たにもかかわらずいつまでもライトが消えなかったりする。
148,2022年06月17日,東京,ﾌﾘｰﾀﾞｲｱﾙ,三菱,エクリプスクロス,2021年08月,不明,5LA-GL3W,4B12-S61-Y61,その他,不明,周辺ソナーの感度不良で、周囲に危険が無くてもピーピーと警報音が鳴ることがある。
149,2022年06月17日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2016年07月,"107,000 Km",DBA-JF1,S07A,動力伝達,２０２２年３月,ＣＶＴの不良により、異音がする。
150,2022年06月17日,愛知,ＨＰ,ニッサン,スカイライン,2015年09月,"75,000 Km",DAA-HV37,VQ35-HM34,かじ取り,２０２２年６月,ハンドルを動かしてないのに直進せず左へ寄って行ってしまう。常に右にハンドルを切って軌道修正しないとまっすぐ走らない。５分ほど走った後、補正されて正常に戻り今まで通り問題なくまっすぐ走れるようになる。
151,2022年06月17日,愛知,ＨＰ,スズキ,スペーシア,2015年02月,不明,DBA-MK32S,R06A,動力伝達,２０２２年５月,ＣＶＴの不良により、加速時のノッキングや加速不良が常に発生する。
152,2022年06月17日,三重,ＨＰ,スバル,レヴォーグ,2016年10月,"64,300 Km",DBA-VM4,FB16,動力伝達,不明,走行中に突然メーター表示パネルに全ての警告表示が現れ、速度が１０ｋｍ／ｈ未満でしか上がらなくなった。
153,2022年06月17日,兵庫,電話,マツダ,デミオ,2016年04月,"80,500 Km",DBA-DJ3FS,P3,燃料装置,最近,インジェクター不良により、エンジン警告灯点灯が点灯した。一度入庫をして警告灯を消した後にアイドリングストップのランプが消えて、使えなくなった。
154,2022年06月17日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ヤマハ,マジェスティ２５０,不明,不明,4D9,不明,動力伝達,不明,高速道路上で、１００～１２０ｋｍ／ｈ走行中に、三速に落ちたような状態で急減速になった。
155,2022年06月17日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2011年03月,"78,000 Km",DBA-MH23S,K6A,保安灯火,２０２２年,ドアミラーが故障し、開閉できなくなった。
156,2022年06月17日,奈良,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＷＧＮ,2014年02月,"66,378 Km",DBA-JH1,S07A,エンジン,不明,停車中にアイドリングストップがかかり、エンジンが自動停止した後、発進しようとしたらエンジンがかからずエンストしてしまった。
157,2022年06月17日,島根,ＨＰ,ニッサン,スカイライン,2015年03月,"92,300 Km",DAA-HNV37,VQ35-HM34,緩衝装置,２０２２年５月,車庫に何か黒い跡があったため、点検をうけた結果、リヤサスペンションメンバーのデファレンシャル取付のリヤ側のマウントのブッシュよりオイルが漏れていると説明がありサスペンションメンバーの交換になった。
158,2022年06月16日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,１１６ｉ,2014年08月,"56,000 Km",DBA-1A16,N13B16A,制動装置,２０２２年,ＡＢＳのハイドロユニットの不良でリヤブレーキに引きずりが発生し、ブレーキディスクが変色している。
159,2022年06月16日,岐阜,ＨＰ,ニッサン,セレナ,2016年10月,"37,000 Km",DAA-GFC27,MR20-SM24,燃料装置,２０２２年６月,エンジン始動時、ゆっくりキュルキュルとなって掛かり切らずにシステム異常表示になった。３回ほど繰り返したが掛からず、５分程してからエンジンを掛けたらうまく動いた。システム異常表示は残っていたので　再度掛け直したら異常画面も消えた。ディーラーで確認したところ、テスターでインジェクターの異常値が出ていると診断された。
160,2022年06月16日,徳島,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,エブリイ,2020年04月,"50,000 Km",EBD-DA17V,R06A,動力伝達,不明,手動変速車で、１速、２速、Ｒギアが入りづらい。クラッチも重い。
161,2022年06月16日,沖縄,ＨＰ,スズキ,スペーシア,不明,不明,MK53S,不明,エンジン,不明,ファンベルトテンショナーが時々変な音を出す。テンショナーを２個交換した。
162,2022年06月15日,新潟,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,フィット,2013年11月,不明,DAA-GP5,LEB-H1,エンジン,２０２２年６月,バイパスを６０ｋｍ／ｈで走行中、トランスミッション点検という警告が出て２０ｋｍ／ｈくらいしか出なくなった。
163,2022年06月15日,茨城,ＨＰ,レクサス,ＩＳ２５０Ｃ,2009年07月,"122,700 Km",DBA-GSE20,4GR,車枠・車体,２０２２年１月,燃料関係のリコール対策を済ませた車でガソリンの臭いがする。
164,2022年06月15日,愛知,ＨＰ,ジャガー,Ｆ－ＰＡＣＥ,2016年12月,"85,000 Km",LDA-DC2NA,204DT,エンジン,２０２０年８月　２０２２年５月,２０２０年８月ターボチャージャーの不良により、幹線道路を走行中に突然エンジンが停止した。２０２２年５月には、排気バルブの破損によりエンジンブローしたため、路地にて３０ｋｍ／ｈで走行中に突然エンジンが停止した。
165,2022年06月15日,岐阜,ＨＰ,テスラ,モデルＸ,2017年12月,"89,400 Km",不明,L2S-L2S,かじ取り,２０２２年６月１４日,ステアリングが突然、重くなり操作が困難になった。ディーラーで確認したところ、ステアリングｉ－シャフト（下側）のＵジョイント部分が路面に近く露出しており防水が不十分なため、錆が発生したとの説明を受けた。
166,2022年06月15日,熊本,ﾌﾘｰﾀﾞｲｱﾙ,日野,レンジャー,2012年09月,"80,000 Km",TKG-FC9JCAP,J05E,エンジン,２０２２年６月,坂道を走行中にガタガタと異音がして正常な走行が出来なくなった。整備工場へレッカー搬送をして確認したところ、フライホイールの固定ボルト８本が全て欠損していると判った。
167,2022年06月14日,山形,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ　Ｒライン,2021年07月,不明,3AA-CDDFY,DFY-4450,制動装置,購入３か月後から,後退時衝突軽減ブレーキ搭載車で、駐車時に後方にヒトや障害物等が無いのにもかかわらず、ブレーキが作動して車両が急停車する。
168,2022年06月14日,山形,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2020年05月,不明,4AA-MR52S,R06A-WA05A,エンジン,不明,通常の走行から停止に向けて減速をしていくと、ある速度のところで突然加速する挙動が出る。ディーラーで確認したところ、エアコンがオフになったことによる挙動だと言われている。
169,2022年06月14日,山形,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ハスラー,2020年05月,不明,4AA-MR52S,R06A-WA05A,エンジン,不明,信号、踏切などでの停止状態から発進しようとする時に、アクセルペダルを踏んでから車が発進するまでに時間差があり、速やかに発進できない。
170,2022年06月14日,千葉,ＨＰ,マツダ,ＲＸ－８,2004年04月,"85,100 Km",LA-SE3P,13B,エンジン,２０２２年３月６日,停車中、アイドリング時にエンジンが停止し、再始動を試みたところ、ボンネット内で破裂音がし、白煙が上がった後に炎上し全損判定の廃車になった。
171,2022年06月14日,三重,ＨＰ,ホンダ,Ｎ－ＯＮＥ,2022年01月,"7,900 Km",6BA-JG3,S07B,制動装置,新車納車時から,ブレーキべダルがカチカチでブレーキが効かない。
172,2022年06月14日,大阪,ＨＰ,ニッサン,デイズルークス,2015年11月,"24,600 Km",DBA-B21A,3B20,その他,２０２１年９月頃,エアコンが効かず、１８℃に設定しても冷たい風が出ない。２０２２年４月にエバボレーターからガス漏れと判明した。
173,2022年06月14日,兵庫,ＨＰ,三菱,パジェロ,2002年08月,"139,000 Km",TA-V75W,6G74,車枠・車体,２０２１年１１月頃から,エンジンスタート後、常に異音が鳴っている。
174,2022年06月14日,福岡,ＨＰ,スバル,インプレッサ,2018年07月,14 Km,DBA-GT6,FB20,走行装置,２０２２年２月１７日,スバル純正スプリングチェーンで新品を初めて使用し、雪の坂道の走行時に、はげしく滑って、なかなか登って行かなかった。その後、チェーンの片方が外れて使用不可能になった。
175,2022年06月13日,北海道,ＨＰ,スバル,インプレッサ,2010年01月,"32,000 Km",CBA-GRF,EJ25,動力伝達,２０２２年６月７日,ＡＴ　ＯＩＬ　ＴＥＭＰ、ＡＢＳ、ＶＤＣランプが点灯し、後ろから衝突されたような衝撃があった。ドライブモード「Ｄ」の表示が「－」と表示された。整備工場による確認で、ＣＶＴコントロールバルブの不具合と診断された。
176,2022年06月13日,北海道,ＨＰ,スズキ,アルト,2016年04月,"42,200 Km",DBA-HA36S,R06A,保安灯火,２年前,フォグランプのレンズにクラックが入っているのを発見した。
177,2022年06月13日,石川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ノートｅ－ＰＯＷＥＲ,2017年04月,"67,500 Km",DAA-HE12,HR12-EM57,動力伝達,不明,駐車のため、ギアをＰレンジに入れたにも関わらず、車がスーッと動くことがある。
178,2022年06月13日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＡＤＶ１５０,2020年04月,"12,262 Km",2BK-KF38,KF38E,エンジン,２０２２年２月１０日～,走行中に突然エンストし、再始動不能になる。ディーラーで多数の部品交換を行っているが、再発し、何度も入庫を繰り返している。
179,2022年06月13日,神奈川,ＨＰ,ＢＭＷ,ＢＭＷ　１１６ｉ,2013年11月,"38,800 Km",DBA-1A16,N13B16A,車枠・車体,少なくとも１年前から、２０２１年６月,エンジン室から異常なにおいが発生する。
180,2022年06月13日,千葉,ＨＰ,マツダ,ロードスター,2016年12月,"54,000 Km",DBA-NDERC,PE,乗車装置,車に乗り込むために鍵を開けようとしたとき,アドバンストキーを使用し解錠しようとしたが、解錠できなかった。その際に解錠シグナルを受信したことを示すハザードは点灯していたことからバッテリー切れではないと思料される。加えて、緊急解錠用の物理キーを使用しても解錠できなかったため、車に乗り込むことができず援助を要請した。
181,2022年06月13日,埼玉,ＨＰ,ＢＭＷ,ＢＭＷ　Ｚ４Ｍロードスター,2006年10月,"96,400 Km",ABA-BT32,326S4,保安灯火,２０２２年６月１日,一般道を５０ｋｍ／ｈキロぐらいで走行中、運転席のドアミラーの鏡が飛んで行った。
182,2022年06月13日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2016年11月,"25,700 Km",LDA-DJ5FS,S5,排ｶﾞｽ･騒音,不明,国４１７２でＤＰＦのリコールを済ませた車で、措置後にも煤が堆積する。
183,2022年06月13日,山梨,ＨＰ,ヤマハ,ＸＶＳ９５０ＣＵ　ＢＯＬＴ－Ｒ（Ａ）,2019年06月,不明,2BL-VN09J,N609E,かじ取り,購入時から,ハンドルの揺れが酷く、高速では無理やり抑え込んでいる感じで、手が痺れてくる。
184,2022年06月13日,静岡,ＨＰ,スズキ,クロスビー,2019年01月,"11,300 Km",DAA-MN71S,K10C-WA05A,電気装置,２０２２年６月,リアカメラが接触不良で映らない。
185,2022年06月13日,大阪,ＨＰ,スズキ,ＧＳＸ－Ｓ１０００,2021年08月,850 Km,8BL-EK1AA,DTB1,動力伝達,購入当初から,クイックシフトシステムがＯＮの状態で、走行中にクラッチ操作を行ってのシフトチェンジを行うと、一時的にアクセルの反応がなくなる。
186,2022年06月13日,京都,ＨＰ,アウディ,アウディ　Ａ８　４．０Ｔｑ,2017年03月,"56,000 Km",ABA-4HCTGF,CTG,エンジン,２０２２年６月９日,警告灯が点灯し、急にエンジンが振動、停止した。整備工場で確認したところ、ターボチャージャーの破損が確認された。
187,2022年06月13日,広島,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,プレミオ,2016年10月,"77,400 Km",DBA-NZT260,1NZ,エンジン,２０２２年,オイル交換時に、オイルポンプ周りからのオイル漏れがあると指摘された。
188,2022年06月12日,東京,ＨＰ,プジョー,ｅ－２０８,2020年11月,不明,ZAA-P21ZK01,ZK01,その他,２０２２年４月,停車状態からＳＴＡＲＴボタンを押しても「電動走行システム故障」とメータパネルに警告表示が出て、車が走行可能な状態にならない。ディーラーではエアコンのコンプレッサーの漏電と診断された。
189,2022年06月12日,神奈川,ＨＰ,メルセデス・ベンツ,Ｂ１８０,2013年12月,"37,000 Km",DBA-246242,270,電気装置,４年程前から年１回程度、直近では、およそ,走行中、様々な警告ランプが点灯し、減速時にＡＢＳが常時作動したり、変速時に飛び出すような挙動をしたり、変速しなくなったりといった現象が発生した。原因は、すべて４輪個々に装備されている車速センサの不良によるもので、故障する輪により症状が少しずつ異なる。
