番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
90,2022年04月18日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＷＧＮ,2018年08月,"40,400 Km",N-WGN,S07A,燃料装置,不明,燃料ポンプの不良により、走行中にエンジンが吹けなくなって停止し、エンストして再始動不能になった。
91,2022年04月17日,北海道,ＨＰ,ヤマハ,ＹＺＦ－Ｒ１,2016年04月,"6,000 Km",RN39N,N527E,燃料装置,２０２２年４月,走行中にガソリンタンクからガソリンが噴き出した。整備工場で確認したところ、ガソリンタンク内のドレンパイプに亀裂が入っており、タンク一式交換となった。
92,2022年04月17日,神奈川,ＨＰ,プジョー,３０８,2015年11月,"40,000 Km",ABA-T9HN02,HN02,車枠・車体,２０２１年３月,走行中に自動車後方の下部あたりから、カコン、コツンのような金属的な音がする。
93,2022年04月17日,神奈川,ＨＰ,スバル,サンバートラック,2022年01月,"17,000 Km",3BD-S510J,KF,車枠・車体,購入２ヶ月後,運転席上部より雨漏りしたため、販売店で確認したところ、ルーフパネルとドアフレームの継ぎ目から浸水しており、整流板を屋根に装着していたため、その取付脚が継ぎ目のシーラーを押し亀裂が入ったものと診断された。
94,2022年04月17日,神奈川,ＨＰ,プジョー,３０８,2015年11月,"40,000 Km",ABA-T9HN02,HN02,エンジン,２０２２年３月,３月　停止中にアイドリングが不安定になったりエンジン停止する。また走行中に時速２０ｋｍ程度しか出せないことがある。タイミングベルトが摩耗しカスがエンジンオイルに混入。エンジンを開けてベルトの交換とフラッシングが必要だと言われた。
95,2022年04月17日,茨城,ＨＰ,ホンダ,Ｎ－ＢＯＸ,2014年04月,"80,000 Km",DBA-JF1,S07A,エンジン,２０２２年４月９日,点検時にエンジンのチェーンケースからオイル漏れが発見され、チェーンケース、パッキンヘッドカバー、ウォーターポンプの交換になった。
96,2022年04月17日,愛知,ＨＰ,スズキ,ハスラー,2016年06月,"50,000 Km",DAA-MR41S,R06A-WA04A,エンジン,２０２１年頃から,停車中にエンジンが停止し警告等が点灯する。停車中やバックに入れた際にエンジン回転数が勝手に上がる。しっかりブレーキを踏んでないと車が動いてしまう。
97,2022年04月17日,奈良,ＨＰ,マツダ,ＣＸ－３,2016年08月,"44,187 Km",LDA-DK5FW,S5,乗車装置,２０２２年４月,普段、ほとんど乗らない運転席側の後部座席に乗車しようとしたところ、シートベルトが伸びていて、引っ張るとさらに出てきてそのまま戻らなくなった。ディーラーで確認したところ、シートベルト丸ごとの交換になった。
98,2022年04月16日,秋田,ＨＰ,スズキ,スペーシア,2014年09月,"35,000 Km",DBA-MK32S,R06A,緩衝装置,２０２２年４月,右フロント部より激しい異音がしたため、整備工場で確認したところ、右前輪コイルスプリングが折損していた。
99,2022年04月16日,石川,ＨＰ,ＢＭＷ,ＢＭＷ　３２０ｉ,2014年06月,"72,000 Km",DBA-3B20,N20B20B,エンジン,２０２１年頃から,アイドリングストップからの復帰で一瞬エンストしたようになり、ギアがパーキングになる。トランスミッションの異常と警告が出る。毎回ではないが、アイドリングストップをオフにしないと頻繁に発生する。
100,2022年04月16日,神奈川,ＨＰ,ニッサン,セレナ,2015年11月,"53,000 Km",DAA-HFC26,MR20-SM23,動力伝達,最近,ＣＶＴの不良により、発進時にアクセルペダルを踏み２０～４０ｋｍ／ｈなるとノッキングを起こし「ガガガガ」と車体が振動をおこす。
101,2022年04月16日,愛知,ＨＰ,ホンダ,Ｓ６６０,2015年04月,"46,401 Km",DBA-JW5,S07A,乗車装置,２０２２年２月ごろ,２月ごろエアバック警告灯が点灯したまま。助手席を動かすと折り曲がる配線を交換しました。
102,2022年04月16日,三重,ＨＰ,トヨタ,ヴェルファイア,2012年02月,"103,500 Km",DBA-ANH20W,2AZ,エンジン,２０２１年１２月,オイル交換に行った先でオイルの急激な減少を指摘された。
103,2022年04月16日,兵庫,ＨＰ,スバル,レガシィ,2013年04月,"54,091 Km",DBA-BRM,FB25,エンジン,２０２２年４月,車検前点検でオイルコントロールバルブからのオイル漏れによりエンジンハーネスが損傷していると判った。
104,2022年04月15日,長野,ＨＰ,スズキ,エスクード,2014年03月,"108,155 Km",CBA-TDA4W,J24B,エンジン,２０２２年３月８日,ベルトから異音がするため点検するとベルトテンショナーからベルトが外れかかっていた。
105,2022年04月15日,長野,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,エスクァイア,2015年06月,"53,600 Km",DBA-ZRR85G,3ZR,動力伝達,２０２２年４月７日,走行中にマニュアルモードのエンジンブレーキが使えなくなった。その後の走行でメーターパネルにエンジンマーク点滅と、ビックリマーク、ＥＳＣ警告が点灯した。ディーラーへ相談したところ、トルクコンバーター不良によるものと診断され、部品を取り寄せて修理する予定にして、それまでは使用を継続することにしたところ、２日後の走行中にエンジンから異音が生じ、その後、走行不能になった。ディーラーで車両を確認したところトルクコンバーターは完全に故障しているのとともに、内部で破損もしていると判った。
106,2022年04月15日,東京,ＨＰ,シトロエン,Ｃ４ピカソ,2014年12月,"20,098 Km",ABA-B7875G01,5G01,エンジン,２０２１年１２月～,走行中にエンジンの振動と吹け上がりが悪くなる。一般道走行中にエンスト。高速道路走行中に振動と出力低下で時速５０ｋｍくらいになる。ディーラーへ申告したところ、コンピュータプログラムのアップデートで様子見になった。
107,2022年04月15日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ハスクバーナモーターサイクルズ,スバルトピレン４０１,2021年10月,不明,401JUJ42,938,エンジン,購入直後から,エンジンがかからない症状が有り、販売店で修理を行い、バイクを受け取った即日に右足付近で大量のエンジンオイル漏れが発生し、発煙した。
108,2022年04月15日,千葉,ＨＰ,ニッサン,セレナ,2012年09月,"84,950 Km",DAA-HFC26,MR20-SM23,電気装置,２０２２年４月７日,運転中にカンカンと音が鳴るようになった。エンジンを止めると、エンジンルームからカランと金属音がなり、再度エンジンをかけると警告灯が表示された。エンジンを止め、エンジンルームを確認するとオルタネータのプーリーが外れ、軸も壊れていた。
109,2022年04月15日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2019年10月,"55,100 Km",2PG-FBA60,4P10,制動装置,不明,ブレーキパッドの残量センサーが誤作動し、パッドが減っていないのにブレーキパッドチェックの警告がついてしまう。
110,2022年04月15日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2019年10月,"55,100 Km",2PG-FBA60,4P10,保安灯火,不明,ウインカーを右に出して曲がった後、ハンドルを直進に戻した際にウインカーがキャンセルされない。
111,2022年04月15日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2019年10月,"55,100 Km",2PG-FBA60,4P10,制動装置,不明,ブレーキパッドの残量センサーが誤作動し、パッドが減っていないのにブレーキパッドチェックの警告がついてしまう。
112,2022年04月15日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうキャンター,2019年10月,"55,100 Km",2PG-FBA60,4P10,エンジン,不明,エンジンチェックランプが頻繁に点灯する。ディーラーでリセット作業等を行うが、すぐに再発する。
113,2022年04月15日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ムーヴ,2009年07月,不明,DBA-L175S,KF,エンジン,７～８万ｋｍくらいの時から。,エンジンの異音があり、点検してみたところ、エンジンオイルが無くなっていた。
114,2022年04月15日,群馬,ＨＰ,メルセデス・ベンツ,Ｃ２００ＣＧＩステーションワゴン,2012年08月,"49,000 Km",DBA-204248,271,エンジン,２０２２年３月１３日,エンジン始動時に異音が発生し、１週間後にはエンジン警告灯が点灯した。整備工場で確認したところ、カムシャフトアジャスターとチェーンの交換が必要と診断された。
115,2022年04月15日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフ,2018年07月,"80,000 Km",ZAA-ZE1,EM57,制動装置,２０２２年,走行中に突然ブレーキペダルが何かで邪魔されたように踏みこめなくなり、惰性状態でなんとか停止した。
116,2022年04月15日,和歌山,ＨＰ,スバル,インプレッサ,2013年01月,"66,700 Km",DBA-GP7,FB20,動力伝達,２年前から,エンジンを始動してもパネルの各種故障ランプが消えなくなった。整備工場でミッションコントロールバルブの交換をした。
117,2022年04月15日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ワゴンＲ,2009年03月,不明,DBA-MH23S,K6A,その他,不明,エアコンコンプレッサーのリコール対象として点検を済ませて有る車で、コンプレッサーがロックしており、エバポレーターからガスとオイルが漏れている。
118,2022年04月14日,長野,ＨＰ,ホンダ,Ｎ－ＷＧＮ,2013年12月,"36,000 Km",DBA-JH1,S07A,動力伝達,２０２２年１月,走行中にＣＶＴから異音が発生した。ディーラーで確認したところ、ＣＶＴの交換が必要と見積もられた。
119,2022年04月14日,富山,ＨＰ,スバル,ＷＲＸ,2014年11月,"56,000 Km",DBA-VAG,FA20,制動装置,２０２０頃,エンジンを始動しようとする時にブレーキペダルが硬くなる。
120,2022年04月14日,東京,ＨＰ,三菱,アウトランダーＰＨＥＶ,2015年09月,"53,000 Km",DLA-GG2W,4B11-S61-Y61,動力伝達,２０２１年４月６日,車を前進させようとＤレンジに入れるが直ぐにＲレンジに切り替わり実際に後退してしまう。ディーラーでコンピュータのソフトの改修を実施したところ、問題の再発率はかなり下がった。
121,2022年04月14日,東京,ＨＰ,ニッサン,セレナ,2018年02月,"57,958 Km",DAA-GFC27,MR20-SM24,制動装置,２０２２年４月８日,エンジンをかけた途端に電動パーキングブレーキの故障が表示された。アクチュエーターの交換が必要と言われた。
122,2022年04月14日,神奈川,電話,トヨタ,プリウス,2017年07月,"22,100 Km",DAA-ZVW50,2ZR-1NM,その他,不明,前車追従型クルーズコントロールを使用している際に、前の車に近づいても検知をせずに接近してしまう。
123,2022年04月14日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＣＸ－５,2017年03月,"32,200 Km",LDA-KF2P,SH,エンジン,２０２２年,エンジンルームを点検した際に、冷却水のリザーバータンクの水量がＬＯＷになっていたため、周囲を点検したところ、エンジンの右側下部に冷却水が漏れて溜まっていた。ディーラーで確認した結果、樹脂製ウォーターバイパスパイプの接着部分からの漏れと判り、金属製のパイプに交換となった。
124,2022年04月14日,埼玉,24時間電話,ホンダ,Ｎ－ＢＯＸ,2021年01月,不明,6BA-JF3,S07B,動力伝達,２０２２年４月１４日１９：３０ごろ,出庫時にエンジン始動、サイドブレーキ解除後にシフトをＤに入れて発信するも、インパネの表示がＲとなっていたためブレーキで停止させた。その後、念のためシフトをＲに入れてインパネ表記もＲであることを確認後バックさせようとアクセルを踏むと前進したため停止の上でエンジンも停止させた。エンジン再起動後は上記事象は解消。なお、上記事象発生時、バック音は鳴らなかった。
125,2022年04月14日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ヴェルファイア,2014年03月,"82,300 Km",DBA-ANH20W,2AZ,乗車装置,３年前と現在,ドアロック装置の故障により、開錠操作をすると音だけがしてドアが開かない。
126,2022年04月14日,静岡,ＨＰ,マツダ,ＣＸ－５,2017年01月,"56,000 Km",LDA-KF2P,SH,乗車装置,２０２２年４月,後部座席の左右シートベルトを使用しようと引き出したら戻らなくなった。これまで後部座席の使用は３回程度であったが、ディーラーに相談したところ、ベルト一式の交換が必要と言われた。
127,2022年04月14日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スペーシア,2017年10月,"29,300 Km",DAA-MK42S,R06A-WA04A,動力伝達,不明,駆動が伝わるまでにタイムラグがあり、エンジン回転が吹け上がってから動力が伝わるため、急発進することがある。
128,2022年04月14日,大阪,ＨＰ,トヨタ,ＲＡＶ４,2019年07月,"30,000 Km",6BA-MXAA54,M20A,制動装置,２０２１年１１月～２０２２年４月　現在,走行後の電動パーキングブレーキが作動した際に異音が出る。
129,2022年04月14日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＦＲＥＥＤ,不明,不明,DBA-GB5,L15B,その他,２０１８年ごろから,燃料を満タンに給油後、走行をしていると燃料計の残量が増えることがある。走行可能距離表示についても、満タン時の走行距離から減っていかずに動かなくなることがある。
130,2022年04月14日,高知,ＨＰ,ニッサン,ラフェスタ,2016年08月,"35,848 Km",DBA-CWFFWN,PE,乗車装置,２０２２年４月１０日,乗ろうとして、ドアサイドハンドルを引くと、カランと音がして、ハンドルがきかなくなった。
131,2022年04月14日,福岡,ＨＰ,プジョー,ｅ－２０８,2021年05月,"5,904 Km",ZAA-P21ZK01,ZK01,電気装置,２０２２年１月,暖房を使用して国道の下り道を５０～６０ｋｍ／ｈで走行中、メーターパネルの警告音とともにモータが突然停止し、惰性走行で止まれる速度域でギアがＰに入りガタガタと音を立てながら完全に停止して電動パーキングブレーキも作動し完全に走行不能になった。再始動してもギアがＰにロックされたままで走行不能のため、レッカーを依頼した。メーターパネルには「電動走行システム故障：　停車し取説を参照ください」と表示が出ていた。ディーラーで確認したところエアコンのコンプレッサーが絶縁不良で走行バッテリーのブレーカーが落ちた。と診断された。
132,2022年04月14日,不明,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,ＭＡＺＤＡ３,不明,不明,-,不明,その他,不明,純正カーナビゲーションにおいて、低価格の市販のカーナビゲーションでも登録されているような地名、場所名が登録されていないため、名称検索が使い物にならない。
133,2022年04月13日,富山,ＨＰ,トヨタ,パッソ,2017年11月,"21,752 Km",DBA-M700A,1KR,動力伝達,２０２２年４月,アクセルペダルを十分に踏んでいるのにも関わらず、ほとんどスピードが出ない。
134,2022年04月13日,千葉,ＨＰ,メルセデス・ベンツ,ＧＬＡ２５０　４ＭＡＴＩＣ,2014年08月,"8,500 Km",DBA-156946,270M20,動力伝達,２０２２年４月１１日から連日,Ｄレンジ（ＥＣＯモード）で走行中に突然車のモニターに「後退できません　工場で点検」というメッセージが表示された。Ｄ２とＤ４しか機能しなくなった。
135,2022年04月13日,千葉,ＨＰ,ニッサン,ＮＶ３５０キャラバン,2018年02月,"52,000 Km",LDF-VW2E26,YD25,エンジン,新車納車後から継続して発生,５０００ｋｍ～６０００ｋｍ走行毎（概ね４ヶ月毎）にエンジ冷却水が減少し、サブタンクが空になる、毎度１リットル程補充している。
136,2022年04月13日,千葉,ＨＰ,ホンダ,フィット,2020年08月,"10,550 Km",6BA-GR5,L13B,エンジン,２０２２年３月,停車時、アイドリングストップし、その後再始動せずエンスト状態で立ち往生した。メーターパネルに対処指示が出ていた。
137,2022年04月13日,茨城,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ふそうスーパーグレート,2016年03月,"200,000 Km",QPG-FS64VZ,6R10,エンジン,不明,樹脂製オイルパンに亀裂が生じ、エンジンオイルが漏れた。ディーラーに相談したところ、応急で液体ガスケットを塗布され、後日部品交換を行うことになったが、交換部品は対策品としてアルミ製の部品が供給されることになった。
138,2022年04月13日,愛知,ＨＰ,ポルシェ,９１１,2009年12月,"37,000 Km",ABA-997MA102,MA102,燃料装置,２０２０年１１月,給油口から燃料タンクの間のフィラーパイプにひびが出来、燃料がしみ出した。整備工場で確認し、コーキングによる修理を行った。
139,2022年04月13日,岐阜,ＨＰ,ホンダ,Ｒｅｂｅｌ　１１００,2021年08月,"2,500 Km",8BL-SC83,SC83E,エンジン,２０２２年４月１０日　ツーリング中,信号待ちから発進する際にエンジンストールした。
140,2022年04月13日,滋賀,ＨＰ,ホンダ,ステップワゴン,2010年02月,"90,000 Km",DBA-RK1,R20A,エンジン,２０２０年１２月,走行中にＰＧＭ－Ｆ１警告灯が点灯した。ディーラーで確認したところ、ＶＴＥＣの作動油圧不足の警告でオイル不足（オイル警告灯は点灯無し）とのことで、オイルを足してもらい警告灯は消灯した。
141,2022年04月12日,石川,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,スイフト,2021年06月,"8,000 Km",4BA-ZC33S,K14C,排ｶﾞｽ･騒音,新車購入当初から,エンジンを掛けるときなどに、左マフラーからカタカタと異音が出る。マフラーを交換したが直らなかった。ディーラーでは「構造上の異音であり、こういう音がするもの」と診断された。
142,2022年04月12日,栃木,ＨＰ,フォルクスワーゲン,ゴルフ,2014年01月,"52,277 Km",ABA-AUCHH,CHH,保安灯火,２０２２年４月９日１７時３０分,一般道路を走行中に右側ドアミラーの鏡面部が脱落して壊れた。ディーラーで確認したところ、接着剤の劣化による剥がれによるものと説明を受け、ミラーガラスの交換になった。
143,2022年04月12日,岡山,ＨＰ,日野,デュトロ,2019年09月,"6,500 Km",2RG-XZU720M,N04C,動力伝達,数か月前から,２週間ほど乗らず、いざ乗ろうとしたときにクラッチブースター不良なのか重い。エンジンがかかれば軽くなる。
144,2022年04月12日,岡山,ＨＰ,日野,デュトロ,2019年09月,"6,500 Km",2RG-XZU720M,N04C,エンジン,新車納車時からと数か月前から,６０ｋｍ／ｈ付近でアクセル一定で走行中、ずっとエンジンがしゃくったり、ハンチングをしている。
145,2022年04月12日,岡山,ＨＰ,日野,デュトロ,2019年09月,"6,500 Km",2RG-XZU720M,N04C,エンジン,新車納車時から,アイドリングストップから再始動時に異音がしている。
146,2022年04月12日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,三菱,ミニキャブ,2002年12月,"150,000 Km",LE-U62T,3G83,動力伝達,２０２２年４月,４速オートマチックの車両で、ギアをリバースに入れても動力が伝わらない状態になった。
147,2022年04月11日,東京,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ｑ３,2020年08月,不明,3DA-F3DFGF,DFG,その他,不明,純正カーナビにおいて、ルート案内が無意味に遠回りをしていたり、道路が無いところを案内する。ドライブレコーダーが、車庫から出庫時に車をぶつけてしまったにもかかわらず、全く録画をしていなかった。
148,2022年04月11日,群馬,ＨＰ,ホンダ,ＶＥＺＥＬ,2016年10月,"47,000 Km",DAA-RU3,LEB-H1,制動装置,２０２２年４月,電動パーキングブレーキ作動時に異音が発生し、２年半前に修理を行ったが、１６０００ｋｍの使用で再発した。
149,2022年04月11日,京都,電話,メルセデス・ベンツ,Ｃ２２０ｄ,2020年12月,不明,3DA-205014,654,エンジン,２０２２年３月３１日,高速道路で走行中の冷却水の警告灯が点灯し、速度が出なくなった。路肩に止めて確認したところ、クーラントホースが破れ大量の冷却水が漏れていた。ディーラーでクーラントホースを交換したが、数日後に再びクーラントホースが破裂した。
150,2022年04月11日,兵庫,ＨＰ,ポルシェ,９１１,2020年12月,"4,112 Km",3BA-992L30,DKC,その他,２０２１年３月５日,エンジン始動後走行中にインスツルメントパネル内に「ＬＣＡ使用不可　要整備」の警告が表示された。ディーラーで確認したところ、ドライバーアシストシステムＣＵ交換とその交換作業時に配線系統の点検およびバッテリー点検が行われた。
151,2022年04月11日,兵庫,ＨＰ,ポルシェ,９１１,2020年12月,"4,112 Km",3BA-992L30,DKC,その他,２０２１年３月５日,昼下がりエンジン始動後走行前にインスツルメントパネル内に１．ドライビングライト制御エラー　一時的なステータス走行可能　２．レーンキープアシスト制御中　一時的なステータス走行可能　３．ＡＣＣ使用不可走行可能　要整備」　４、ＰＡＳ制限　取扱説明書をお読みください　の４つの警告表示が一気に表示された。ディーラーに申告したところドライバーアシストシステムＣＵ交換とその交換作業時に配線系統の点検およびバッテリー点検が行われた。
152,2022年04月11日,愛媛,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,ゴルフ,2013年10月,"38,800 Km",DBA-AUCPT,CPT,保安灯火,２０２２年４月９日,走行中に運転席側ドアミラーの鏡面部分が外れた。
153,2022年04月10日,茨城,ＨＰ,ニッサン,キャラバン,2006年03月,"97,000 Km",LC-VPE25,KA20,その他,２０２１年,イグニッションｏｎにした時、前日に走行して燃料が減っているはずなのに、燃料計の針がｆｕｌｌの位置に振り切る。その後も、走行距離が増して燃料が減っているはずにもかかわらず燃料計がｆｕｌｌ位置のまま変動しない。
154,2022年04月08日,福島,ＨＰ,三菱,ふそうスーパーグレート２５Ｔ,2015年06月,"956,175 Km",QPG-FS64VZ,6R10,動力伝達,２０２２年３月３１日,信号にて停車中にギアが入らなくなった。
155,2022年04月08日,長野,ＨＰ,日野,メルファ,2008年06月,"471,484 Km",BDG-RR7JJBA,J07E,エンジン,２０２２年３月２６日,一般道を走行中に突然エンジンが高回転し、大量の黒煙が発生して制御不能となったため、後部エンジンルームを開けて手動でエンジンを停止させた。
156,2022年04月08日,石川,ＨＰ,ニッサン,ジューク,2010年11月,"152,884 Km",DBA-YF15,HR15,動力伝達,２０１７年１１月,タイヤの回転に同期するカタカタといった異音、加速時滑りを起こしているようなもたつきを感じた。ディーラーで確認したところ、ＣＶＴの故障で交換が必要と診断された。
157,2022年04月08日,東京,電話,プジョー,ｅ２００８,2020年11月,不明,ZAA-P24ZK01,ZK01,電動機(モーター),２０２２年４月,システムを起動し、１００ｍくらい走行したところで車が警告ランプがついて突然止まってしまい、走行不能になった。
158,2022年04月08日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｒ１２５０Ｇ,2020年05月,"8,160 Km",2BL-R12MA,A74B12M,エンジン,不明,車庫から出した最初の始動時は正常に始動するのに、数分走行してエンジンが暖まると、次のエンジン始動時にセルが回るだけで、なかなか始動しなくなる症状があり、酷い場合には再始動に５～１０分ほどかかることがある。電圧計は１２．２Ｖ～１２．４Ｖの間を推移。時間を置き、再度、セルボタンを押すとエンジンがかかる。
159,2022年04月08日,群馬,ﾌﾘｰﾀﾞｲｱﾙ,フィアット,５００チンクエチェント,2015年10月,"35,000 Km",ABA-31212,169A4,動力伝達,２０１８年、２０２２年の２回,デュアロジックの不良により、走行中に突然ギアがニュートラルになり、そのまま失速した。ディーラーで一度修理を受けたが、４年後に同じ症状で走行不能になった。
160,2022年04月08日,静岡,電話,スズキ,ワゴンＲ,2012年12月,不明,DBA-MH34S,R06A,その他,２０２１年１０月頃、２０２２年４月,アイドリングで休憩中にボンネットから大きな音がして白い煙が発生した。整備工場で確認したところエアコンの高圧ホースが破れていた。
161,2022年04月08日,岐阜,ＨＰ,プジョー,ｅ－２０８,2020年11月,不明,ZAA-P21ZK01,ZK01,電動機(モーター),２０２２年３月,走行中に突然警告音が鳴り始め、エラーなどが表示され、「Ｐ」へ入り突然停車した。その後は何をしてもシステムが起動しなくなったため、レッカーにて販売店に移送した。
162,2022年04月07日,北海道,ＨＰ,プジョー,３０８,2019年09月,"47,681 Km",LDA-T9WYH01,YH01,燃料装置,２０２２年４月,エンジンルーム点検時、燃料の臭いがした。ディーラーで確認したところ、インジェクターとホースから燃料が漏れていた。
163,2022年04月07日,北海道,ＨＰ,ニッサン,デイズ,2013年09月,"52,000 Km",DBA-B21W,3B20,緩衝装置,２０２２年４月のタイヤ交換時に発見,タイヤ交換時にフロントショックアブソーバー防塵ブーツに輪ゴム状の亀裂が無数有るのを発見した。
164,2022年04月07日,東京,ﾌﾘｰﾀﾞｲｱﾙ,日野,デュトロ,2021年06月,不明,2RG-XZU600T,N04C,エンジン,２０２１年１１月２５日、２０２２年３月１,リモートキーの通信不良により、エンジンがかからなくなる。ディーラーでセンサーや鍵の部分の交換も行ったが、再発している。
165,2022年04月07日,埼玉,ＨＰ,ニッサン,エクストレイル,2005年12月,"145,000 Km",CBA-NT30,QR20,燃料装置,２０２２年４月２日,燃料を給油したところ車体下部の燃料パイプの亀裂から漏れを発見した。
166,2022年04月07日,埼玉,ﾌﾘｰﾀﾞｲｱﾙ,ランドローバー,レンジローバー,2009年02月,"113,400 Km",ABA-LM44,448PN,制動装置,１ヶ月以内,ブレーキに違和感があり、その後メーターパネルにて、ｃｈｅｃｋ　ｂｒａｋｅ　ｆｌｕｉｄの文字が表示され、ブレーキが効かなくなった。車を確認したところ、車体下のブレーキパイプが腐食し、ブレーキオイルが漏れていた。
167,2022年04月07日,茨城,ＨＰ,ヤマハ,ＴＲＩＣＩＴＹ　ＭＷ１２５Ａ,不明,不明,EBJ-SE82J,E3P4E,エンジン,２０１９年１２月,エンストした。
168,2022年04月07日,栃木,ﾌﾘｰﾀﾞｲｱﾙ,スズキ,ランディ,2012年10月,"70,000 Km",DAA-SHC26,MR20-SM23,電気装置,不明,オルタネーターの故障により、ガラガラ音がするようになった。
169,2022年04月07日,静岡,ＨＰ,ニッサン,セレナ,2014年10月,"55,099 Km",DAA-HFC26,MR20-SM23,電気装置,２０２２年３月頃,エンジンルームから大きな異音がするため販売店で確認したところ、オルタネーターが故障しかけていると診断された。
170,2022年04月07日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ミラ,2010年03月,"89,900 Km",DBA-L275S,KF,乗車装置,２０２２年４月３日,山道を走行中、速度を出しすぎて塀に真正面から衝突し、廃車になるほどの破損となったが、エアバッグが開いていなかった。
171,2022年04月07日,岡山,ＨＰ,ニッサンＭＴ,キックスｅ－ＰＯＷＥＲ,2021年11月,"3,900 Km",6AA-P15,HR12-EM57,電動機(モーター),２０２２年３月８日,ワンペダルＳモードで運転し、目的地へ到着後、左折し駐車場へ５ｋｍ／ｈで進入し、後輪が入り止まると思った瞬間、急加速して駐車場前方の段差へ突進、崖に衝突して停車した。
172,2022年04月07日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,アウディ,Ｑ５,不明,"120,000 Km",ABA-8RCDNF,CDN,エンジン,不明,煤の固着によりエンストし、再始動出来なくなった。
173,2022年04月07日,不明,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＧＬＡ３５,不明,"10,000 Km",4BA-247751M,不明,エンジン,半年前、先週,エンジン冷間時にアイドリングストップから再始動出来なくなる。
174,2022年04月06日,福島,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2014年09月,"18,000 Km",DBA-JF1,S07A,車枠・車体,不明,高速道路を１００ｋｍ／ｈを超えて走行している時や、対向１車線道路で大きな車とすれ違った時に車体からキーキーと異音が出る。
175,2022年04月06日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ジープ,コンパス,不明,不明,-,不明,その他,不明,納車された車を見たところ、塗装ムラや内装に傷などの不備が多数発見された。
176,2022年04月06日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,リーフＥプラス,2019年07月,不明,ZAA-ZE1,EM57,車枠・車体,不明,助手席前方のガラス部、ドライブシャフト、減速機から異音が出ている。
177,2022年04月06日,岐阜,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,カローラツーリング,2021年05月,不明,6AA-ZWE214W,2ZR-1NM-1MM,走行装置,２０２２年,車載工具と電動工具にてタイヤ交換を行ったところ、左後輪のハブボルトが１本折損した。
178,2022年04月06日,京都,ＨＰ,スズキ,エブリイ,2018年08月,"56,400 Km",HBD-DA17V,R06A,かじ取り,２０２２年３月,４０分～１時間位走行すると直進時付近のハンドル操作が段々と重くなる。整備工場にてステアリングシャフトのユニバーサルジョイント他の錆や油切れ等の点検したが異常はなかった。
179,2022年04月06日,京都,ＨＰ,マツダ,アテンザ,2014年02月,"85,000 Km",LDA-GJ2FW,SH,保安灯火,２０２２年２月２７日,自動防眩ルームミラーにボツボツした焼けがあり昼間の後方視認に支障あることに気付いた。
180,2022年04月06日,兵庫,ＨＰ,スバル,エクシーガ,2016年06月,"60,000 Km",DBA-YAM,不明,制動装置,購入時から頻繁に発生,カーブ路での対向車や路外障害物に対しシステムが衝突対象として過敏に反応することがある。そのため、意図しないところで障害物との接近を知らせる警報音が鳴り、衝突被害軽減ブレーキが作動する事が頻繁にある。毎日通勤で同じ道を同じ時間帯に同じスピードで走っているが、作動するときと作動しないときがある。
181,2022年04月06日,鳥取,来訪,三菱,ふそうスーパーグレート,2018年03月,"535,303 Km",2PG-FS74HZ,6R20,走行装置,２０２１年,運行中、右前輪からおびただしい白煙が上がったため整備工場へ入庫したところ、前輪右２軸目のハブＡｓｓｙの交換となった。
