番号,受付日,住所,申告方法,車名,通称名,初度登録年月,総走行距離,型式,原動機型式,不具合装置,発生時期,申告内容の要約
89,2022年07月22日,北海道,ＨＰ,ホンダ,ＣＲＦ１１００Ｌ　Ａｆｒｉｃａ　Ｔｗｉｎ,2022年04月,"5,000 Km",8BL-SD10,SD08E,動力伝達,新車購入時から,下り坂で停止して地面に足を付く時にステップの前側に足が出るので高温のミッションケースに足が触れて火傷した。
90,2022年07月22日,宮城,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2019年03月,"19,000 Km",6AA-AZSH20,A25A-1KM,動力伝達,不明,点検整備に出したところ、右後輪ドライブシャフトのブーツが破れていることが判った。
91,2022年07月22日,岩手,ＨＰ,スズキ,キャリイ,2006年05月,"75,000 Km",EBD-DA36T,K6A,動力伝達,不明,デフ内部から異音が発生する。３年くらい前に一度修理をしたが、再発した。
92,2022年07月22日,岩手,ＨＰ,スズキ,キャリイ,2006年05月,"75,000 Km",EBD-DA36T,K6A,保安灯火,年に数回,リヤテールランプの球切れが年に数回起こる。自分で電球の交換を行っているが、数ヶ月するとまた切れている。
93,2022年07月22日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,スバル,レガシィ,2013年03月,"47,600 Km",DBA-BRG,FA20,制動装置,不明,ブレーキマスターバッグの負圧保持不良により、ブレーキペダルの踏みごたえが固くなり、踏みこめずに始動困難に陥る。
94,2022年07月22日,茨城,ＨＰ,ニッサン,ノート,2017年01月,"41,000 Km",DAA-HE12,HR12-EM57,その他,２０２１年の夏、２０２２年の夏,一般道を走行中、エアコンの効きが悪く、設定温度を下げるも熱風が送風された。ディーラーで修理を受け２０２１年は持ち直したが、２０２２年は完全に熱風の噴出のみとなった。
95,2022年07月22日,愛知,ＨＰ,ルノー,アルピーヌＡ１１０,2021年09月,"4,300 Km",7BA-DFM5P,M5P,燃料装置,２０２２年７月１８日,アイドリング中にエンジンが突然停止した。始動ボタンを押してもセルが回るだけで始動しない。ディスプレイには＇ｅｎｇｉｎｅ　ｆａｉｌｅｒ　ｈａｚａｒｄ＇が表示され、続いて＇ｉｇｎｉｔｉｏｎ　ｅｒｒｏｒ＇が表示された。
96,2022年07月22日,愛知,ＨＰ,スバル,レヴォーグ,2021年04月,"6,843 Km",4BA-VN5,CB18,電気装置,２０２２年５月９日,バック中にバックソナーが作動しなくなった。メーターを確認したところ「ＲＡＢＯＦＦ」「Ｐソナーオフ」の表示が点灯していた。車両設定を開きＲＡＢ、ＰソナーをＯＮにしようと試みたができなかった。その後、３回ほどエンジンの再始動を試したところ復帰した。
97,2022年07月22日,岐阜,ＨＰ,ルノー,アルピーヌＡ１１０,2021年07月,"16,000 Km",7BA-DFM5P,M5P,燃料装置,２０２２年７月２０日,燃料ポンプのリコールを済ませた車で、走行中に前触れなくエンジンが停止し、警告表示が出た。
98,2022年07月22日,京都,ＨＰ,マツダ,ＣＸ－５,2013年09月,"72,000 Km",LDA-KE2FW,SH,保安灯火,２０１９年、２０２１年、２０２２年７月２,左右のドアミラーが電動格納できなくなった。
99,2022年07月22日,奈良,ＨＰ,メルセデス・ベンツ,メルセデスＡＭＧ　ＧＴ５３　４Ｍ＋,2022年05月,"2,200 Km",4AA-290661,256-EM0014,エンジン,２０２２年７月５日,出発時、低速走行の状態で、アイドリングが不安定になりエンジン回転があがらなくなりパワーが出ない状態になった。エンジンを掛け直したところ、その後一時的に回復したが高速の料金所や渋滞で低速走行になると、同じ症状が出て、結果的にアイドリングが不安定となりエンストし路肩に停車した。
100,2022年07月22日,宮崎,ﾌﾘｰﾀﾞｲｱﾙ,マツダ,デミオ,2015年03月,"73,400 Km",LDA-DJ5FS,S5,制動装置,不明,自分でブレーキパッドを変えようと思い、前輪を点検したところ、右前輪ブレーキローターが左前輪に比べて径の小さいものが装着されていた。
101,2022年07月21日,東京,ＨＰ,ルノー,アルピーヌＡ１１０,2019年04月,"19,700 Km",ABA-DFM5P,M5P,電気装置,２０２０年１回,オルタネーターの不良により走行中、突然エンジンエラーメッセージと警告音がなり、エンジンが止まる。
102,2022年07月21日,東京,ＨＰ,ルノー,アルピーヌＡ１１０,2019年04月,"19,700 Km",ABA-DFM5P,M5P,燃料装置,２０１９年１回、２０２１年１回、２０２２,燃料ポンプのリコール対象で修理を済ませた車において、燃料ポンプが故障して走行中に突然エンジンエラーメッセージと警告音がなり、エンジンが止まった。
103,2022年07月21日,東京,ＨＰ,トヨタ,ヴァンガード,2007年09月,"90,600 Km",DBA-GSA33W,2GR,かじ取り,２０２２年６月２１日,車体にかじとり装置を固定するブラケットに関わるリコール（国２９１４）について対象外の車で、走行中にハンドルが下に脱落し、舵取り不能になった。
104,2022年07月21日,東京,ﾌﾘｰﾀﾞｲｱﾙ,ニッサンＭＴ,キックスｅ－ＰＯＷＥＲ,2021年02月,不明,6AA-P15,HR12-EM57,制動装置,購入して間もなくから,走行中、特に衝突の危険が無いのにも関わらず、衝突被害軽減ブレーキが作動することがある。
105,2022年07月21日,埼玉,ＨＰ,トヨタ,ライズ,2020年02月,不明,5BA-A200A,1KR,エンジン,２０２２年７月１８日,発進時にいつもより加速が遅く、アクセル全開にしても加速しなかった。ディーラーでＥＣＵの書き換えを依頼したところ、その後、通常に戻った。
106,2022年07月21日,愛知,ＨＰ,ボルボ,ボルボ　Ｖ４０,2015年12月,"51,800 Km",LDA-MD4204T,D4204T,車枠・車体,納車時から,車を駐車場に止めて、休憩のため運転席シートを倒し靴と靴下を脱いで思いっきり背伸びしたところ、左足の上辺りの高温の配管に足の甲が接触し火傷した。
107,2022年07月21日,愛知,ＨＰ,ルノー,アルピーヌ　Ａ１１０,2020年04月,"11,500 Km",ABA-DFM5P,M5P,電気装置,２０２２年１月,走行中に充電系のエラー表示が点灯した。路側帯に退避したところ、エンジンと電気系の全てがオフになった。ディーラーで確認したところ、オルタネーターのプーリー部の不具合で発電していない状態と診断された。
108,2022年07月21日,岐阜,ＨＰ,ＢＭＷ,ＢＭＷ１１６ｉ,2012年09月,"115,200 Km",DBA-1A16,N13B16A,保安灯火,不明,雨天時、ヘッドライト内に水が溜まる。
109,2022年07月21日,大阪,ＨＰ,フォルクスワーゲン,ＶＷゴルフ　トゥーラン１．４　１０３ｋＷ,2011年12月,"59,300 Km",DBA-1TCAV,CAV,エンジン,２０２２年７月２０日,ウォーターポンプからのガタつき音鳴りが発生した。
110,2022年07月21日,香川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2015年02月,"110,000 Km",DAA-HFC26,MR20-SM23,電気装置,２０２２年７月,オルタネーターの不良により、走行中に異音が出るようになり、その後モニターに異常表示が出て通常の走行が出来なくなった。
111,2022年07月20日,北海道,ＨＰ,ホンダ,エリシオン,2004年06月,"191,200 Km",DBA-RR4,J30A,動力伝達,２０２２年６月ごろ,走行していると突然エンジン回転数が上がり、アクセルペダルを踏んでいても速度が上がらず、どんどん速度が落ちていき、そのまま一度停止してしまうとＤやＲにギアを入れてアクセルペダルを踏んでも車が進まなくなる。
112,2022年07月20日,北海道,ＨＰ,トヨタ,ノア,2022年06月,不明,6AA-ZWR95W,2ZR-1VM-1WM,制動装置,新車購入当初から,ブレーキの効きが悪く、ブレーキペダルを踏んでも車が流れて強く踏まないと止まりきらない。
113,2022年07月20日,北海道,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2020年10月,不明,QDF-GDH206V,1GD,電気装置,不明,冬季や雨天走行時にドライブスタートコントロール障害という警告が出たり、オートライトが作動した際に前進中であるのにバックカメラが作動したりする。
114,2022年07月20日,宮城,ＨＰ,スバル,エクシーガ,2011年01月,"92,800 Km",DBA-YA5,EJ20,動力伝達,２０１９年,高速道路走行中に警告灯点灯し、アクセルの反応が無くなり、空走状態から突然後方からの衝撃と共に車が押し出されるようになった。
115,2022年07月20日,東京,電話,トヨタ,ヴォクシー,2021年12月,不明,6AA-ZWR80W,2ZR-5JM,制動装置,不明,ブレーキが効いたままになってしまい、発進時にエンジン回転を上げなければならず、燃費悪化、エンジン音大きい、ブレーキパッドが摩耗する。
116,2022年07月20日,東京,ＨＰ,ルノー,アルピーヌ　Ａ１１０,2019年08月,不明,ABA-DFM5P,M5P,その他,２０２２年７月,エンジン始動後数分でメーターに表示されているトリップメーターが意図せずリセットされる。
117,2022年07月20日,愛知,ＨＰ,ニッサン,セレナ,2016年04月,"66,000 Km",DAA-HFC26,MR20-SM23,エンジン,２０２２年７月１７日から,エンジンかけてすぐにエンジンルームから唸り音がする。
118,2022年07月20日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＷＧＮ,2021年03月,不明,6BA-JH4,S07B,車枠・車体,購入当初から,アクセルペダルを踏みこんだ際に車室内に振動が発生し、ルームミラーに映る景色がぼやけてしまうほどになる。
119,2022年07月20日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年01月,"60,000 Km",DAA-HC26,MR20-SM23,電気装置,１～２か月,オルタネーターの不良により、エンジンルームからガラガラと異音が出るようになった。
120,2022年07月20日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,Ｎ－ＢＯＸ,2012年06月,"106,500 Km",DBA-JF1,S07A,動力伝達,不明,前後に動く際にＣＶＴ内部から激しい異音が出る。
121,2022年07月20日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,セレナ,2013年01月,"60,000 Km",DAA-HC26,MR20-SM23,電気装置,１～２か月,オルタネーターの不良により、エンジンルームからガラガラと異音が出るようになった。
122,2022年07月20日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,テスラ,モデルＸ,不明,不明,不明,不明,保安灯火,２０２２年７月１９日,ワイパーを動かそうとしたところ、助手席側ワーパーアームの軸が外れ、動かなくなったために運転席側のアームと接触して破損した。
123,2022年07月20日,広島,ＨＰ,アバルト,５９５,2019年12月,"23,815 Km",ABA-31214T,312B4,エンジン,２０２１年６月２２日,エンジンスタート時にアイドリングが安定せず、エンジン警告灯が約１０秒点滅し、その後、アイドリングが安定しアラームが消える。
124,2022年07月20日,香川,ＨＰ,ニッサン,セレナ,2014年01月,"159,000 Km",DAA-HC26,MR20-SM23,電気装置,２０２２年７月,オルタネータ付近から異音がする。
125,2022年07月20日,佐賀,ＨＰ,ルノー,アルピーヌＡ１１０,2021年06月,"18,000 Km",7BA-DFM5P1,M5P,燃料装置,２０２２年６月３０日,交差点でアイドリングストップからエンジンがかからなくなった。ディーラーで、燃料ポンプの交換をして貰った。
126,2022年07月20日,熊本,ＨＰ,ランボルギーニ,ウラカン　ＬＰ５８０－２,2016年05月,"30,500 Km",ABA-ZFCSJB,CSJ,その他,２０２２年７月,エアコンの表示パネルが表示しなくなり、温度等の確認をすることが出来なくなった。
127,2022年07月19日,神奈川,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,エクストレイル,2016年08月,"100,000 Km",DAA-HNT32,MR20-RM31,動力伝達,２０１８年９月１９日、２０２２年６月２５,ＣＶＴの不良により走行中に車が動かなくなった。２０１８年に一度ＣＶＴを交換したが、２０２２年に再び故障し、走行不能になった。
128,2022年07月19日,埼玉,ＨＰ,トヨタ,アクア,2013年03月,"135,300 Km",DAA-NHP10,1NZ-1LM,保安灯火,２０２１年,リアテールレンズの剥離により水がたまる。
129,2022年07月19日,静岡,ＨＰ,ニッサン,セレナ,2017年02月,"33,845 Km",DAA-GFC27,MR20-SM24,燃料装置,２０２２年７月１８日,渋滞で低速走行中にエンジン警告が点灯して停止直前にエンストし、その直後に制動不良になった。ディーラーで確認したところ、４つのインジェクターの１つが不良になったと診断された。
130,2022年07月19日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,トゥアレグハイブリッド,不明,不明,DAA-7PCGEA,CGE-EACA,エンジン,不明,交差点などで減速をしていくと、コースティング制御でエンジンが止まるが、その後、アクセルペダルを踏みこんでもエンジンが再始動せず、エンスト状態で停止してしまうことがある。ディーラーへ申告しＯＢＤ診断を受けるが何も記録が残っていない。
131,2022年07月19日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,フォルクスワーゲン,トゥアレグハイブリッド,不明,不明,DAA-7PCGEA,CGE-EACA,動力伝達,不明,ブレーキをかけて停車するときにゴンッと音がし、それ以降、アクセルペダルを踏んでもギアが固定されたような状態になり、加速しなくなる。この時、メーターパネルには何も警告が出ず、ディーラーへ申告しＯＢＤ診断を受けるが何も記録が残っていない。
132,2022年07月19日,兵庫,ＨＰ,ニッサン,セレナ,2016年02月,"77,000 Km",DAA-HC26,MR20-SM23,電気装置,２０２２年６月,エンジンから異音がし、ディーラーに持ちこんだところ、オルタネーター、ベルトが破損していると診断された。
133,2022年07月19日,兵庫,ＨＰ,ホンダ,ＰＣＸ,不明,不明,2BK-KF30,KF30E,その他,２０２２年７月,朝始動したところメーターのパネルだけつかなかった。
134,2022年07月19日,兵庫,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＰＣＸ１２５,不明,不明,2BJ-JK05,JK05E,かじ取り,不明,新車購入１ヶ月程度でハンドル回りにさびが発生した。
135,2022年07月19日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,クラウン,2013年07月,"100,000 Km",DBA-GRS210,4GR,動力伝達,２０２２年７月３日,シフトレバーのメッキが剥がれ、鋭利な状態で突出していたため、指を負傷した。
136,2022年07月18日,宮城,ＨＰ,ホンダ,ステップワゴン,2010年04月,"58,300 Km",DBA-RK1,R20A,エンジン,２０２２年６月,一般道を運転中に一時停止したところ急にエンジンが止まり車が交差点で動かなくなった。エンジンの回転数が急に落ちた。ディーラーで確認したところ、エンジンオイルが消費したことによるものと診断された。
137,2022年07月18日,東京,ＨＰ,マツダ,ＣＸ－５,2022年01月,"7,176 Km",3DA-KF2P,SH,動力伝達,２０２２年６月２３日,ゆるい上り坂で加速せずに速度が下がったため、ギアを下げて無理やり加速した。高速道路を巡航中にノッキングを頻発した。ディーラーで確認を受けたところ、ＭＴ車のみフェイルセーフモードになることがあり、ＥＣＵプログラムの改修する必要があると診断された。
138,2022年07月18日,神奈川,ＨＰ,ルノー,アルピーヌ　Ａ１１０,2019年09月,"14,000 Km",ABA-DFM5P,M5P,燃料装置,２０２２年５月２９日,高速道路から降りた直後にエンジン警告灯が点灯するとともにエンジンが停止し、路上で立ち往生した。燃料ポンプのリコール対策済みであったが、同じ症状が発生した。
139,2022年07月18日,千葉,ＨＰ,ニッサン,セレナ,2013年02月,"30,700 Km",DAA-HFC26,MR20-SM23,車枠・車体,２０２２年６月,ボンネット及び屋根部分の塗装がぶつけたわけでもないのに、パリパリと剥がれてくる。
140,2022年07月18日,群馬,ＨＰ,スズキ,スプラッシュ,2009年03月,"134,000 Km",DBA-XB32S,K12B,動力伝達,２０２２年６月,運転中発進時に変速ショックのような振動があり、その後エンジンが空回りするような音が出て時速４０ｋｍ／ｈ以上加速しなくなった。警告灯は出なかった。ディーラーで点検の結果、ＣＶＴ本体とコントローラーの交換が必要と診断された。
141,2022年07月18日,栃木,ＨＰ,ニッサン,デイズ,2018年01月,"40,000 Km",DBA-B21W,3B20,保安灯火,２０２２年７月１８日,左ドアミラー開閉不良に伴い、バッテリー上がりが発生し、エアコンを停止しなければエンジンがスタート出来なくなった。
142,2022年07月18日,奈良,ＨＰ,プジョー,３０８,2017年04月,"49,191 Km",LDA-T9WAH01,AH01,排ｶﾞｽ･騒音,２０２２年７月１日,走行中にＥｍｉｓｓｉｏｎｓ　ｃｏｎｔｒｏｌ　ｆａｕｌｔ　：Ｓｔａｒｔｉｎｇ　ｐｒｅｖｅｎｔｅｄ　ｉｎ　１１００ｋｍの表示が出た。車載式故障診断装置ＯＢＤにて診断の結果、アドブルーを送るポンプの圧力の低下によるもので交換が必要と診断された。
143,2022年07月18日,岡山,ＨＰ,ルノー,キャプチャー,2014年03月,"34,890 Km",ABA-2RH5F,H5F,動力伝達,２０２２年７月１３日,ＣＨＥＣＫ　ＡＵＴＯ　ＧＥＡＲ　ＢＯＸのエラー表示が出て１、３、５速に入らず、２、４、６速での走行となったため、発進が遅く、車速が乗るまで高回転まで引っ張って変速するようになった。ディーラーで確認したところ、ＥＤＣ（ＤＣＴ）故障と診断された。
144,2022年07月18日,熊本,ＨＰ,マツダ,アクセラ,2016年08月,"15,478 Km",DBA-BM5FP,P5,保安灯火,２０２２年５月２５日,左右のテールランプ内に水が浸入し、テールランプに水滴や曇りが発生し、バックランプ灯火が見えない。
145,2022年07月17日,福島,ＨＰ,スバル,フォレスター,2007年08月,"110,000 Km",TA-SG5,EJ20,保安灯火,２０２２年７月,ヘッドライトユニット内に雨水が浸水し底部に溜まる。そこにあるバラスト（高電圧部品）に雨水が入る事で部品が破損した。
146,2022年07月17日,千葉,ＨＰ,ＭＩＮＩ,ＭＩＮＩ　Ｃｏｏｐｅｒ　クロスオーバー,2011年07月,"53,058 Km",DBA-ZA16,N16B16A,エンジン,２０２１年８、９月に４回　それ以前に１回,赤信号停止時や、走行中（減速・惰性走行時）にエンジンが停止する。
147,2022年07月17日,埼玉,ＨＰ,メルセデス・ベンツ,メルセデス　ＡＭＧ　ＧＴ　ロードスター,2020年09月,"2,000 Km",ABA-190477,178,動力伝達,２０２２年３月２８日、４月１１日、６月１,今までに１回高速道路走行中、２回一般道走行中にトランスミッション故障と赤文字で表示され、ギアが抜けて走行不能になった。
148,2022年07月17日,大阪,ＨＰ,フォルクスワーゲン,ＶＷゴルフヴァリアント　１．２／７７ｋＷ,2016年09月,"79,483 Km",DBA-AUCJZ,CJZ,保安灯火,２０２２年７月１７日,車に乗り込んで発車しようと右のドアミラーを見たらミラーパネルが剥がれてドアミラーの下部に引っかかっていた。
149,2022年07月16日,福島,ＨＰ,シトロエン,Ｃ４,2017年04月,"35,609 Km",LDA-B7BH01,BH01,排ｶﾞｽ･騒音,２０２２年７月,メーターにエンジンチェックランプとＵＲＥＡランプが点灯し、走行可能距離が１１００ｋｍと出てしまうようになった。アドブルータンクのエラーでリセットや充填作業しても翌日には再発している。
150,2022年07月16日,岩手,ＨＰ,ニッサン,セレナ,2017年03月,"47,900 Km",DAA-GFNC27,MR20-SM24,エンジン,２０２２年７月１５日,エンジン始動時にガソリン臭がした、エンジン回転数が安定しない、ブレーキペダルの踏み込みが浅い、停車時にガタガタした挙動がある、異常メッセージが表示され警告灯が点灯した。
151,2022年07月16日,東京,ＨＰ,ホンダ,ＣＲＦ－２５０Ｌ,2021年12月,"1,050 Km",2BK-MD47,MD47E,エンジン,２０２２年７月２日,走行中にエンジンが停止。シフトダウンやアップするとエンジンは復活していたのだが、ついには完全に停止した。ニュートラルでのエンジン始動はできるが、ギアを入れるとエンジンが停止。少し時間を置いてエンジンをかけてギアを入れてみるとギアが入った。このような症状がこの日は頻繁に起こった。
152,2022年07月16日,埼玉,ＨＰ,フォルクスワーゲン,ＶＷゴルフ　１．４／１０３ｋＷ,2014年02月,"58,000 Km",DBA-AUCPT,CPT,保安灯火,２０２２年７月１０日,運転席ドアを閉めた際に、右ドアミラーのミラーが剥がれて落下した。
153,2022年07月16日,埼玉,ＨＰ,ニッサン,セレナ,2014年04月,"25,500 Km",DAA-HFC26,MR20-SM23,動力伝達,購入当初より,ＣＶＴの不良により、低速回転で車を走らせ始めるとにガタガタとノッキングする。
154,2022年07月16日,埼玉,ＨＰ,プジョー,３０８,2016年11月,"51,925 Km",LDA-T9WBH01,BH01,排ｶﾞｽ･騒音,２０２２年６月２６日,一般道を走行中、排ガス制御システムの故障ランプが点灯し、その後、エンジンの機能失陥警告灯も点灯するようになった。ディーラーでコンピュータ診断の結果、「アドブルー圧力一時低下」「アドブルーポンプ圧力低下」が履歴にあり、処置としてはアドブルータンク交換との見積もりになった。
155,2022年07月16日,埼玉,ＨＰ,マツダ,デミオ,2015年09月,"35,000 Km",LDA-DJ5FS,S5,エンジン,２０２２年２月頃,ウォッシャーポンプからウォッシャー液が漏れた。
156,2022年07月16日,栃木,ＨＰ,トヨタ,パッソ,2009年10月,"92,500 Km",DBA-KGC10,1KR,制動装置,２０２２年７月１６日,ブレーキペダルを踏んでＡＢＳ作動後、ブレーキが効かなくなくなり車に衝突した。ＡＢＳランプ点灯、事故後ブレーキペダルを確認すると奥の方まで入ってしまう状態だった。
157,2022年07月16日,静岡,24時間電話,ホンダ,Ｎ－ＢＯＸ,2018年02月,"46,000 Km",DBA-JF3,S07B,エンジン,不明,セルの焼き付きでエンジンがかからなくなった。
158,2022年07月16日,岐阜,ＨＰ,ニッサン,セレナ,2016年03月,"64,850 Km",DAA-HFC26,MR20-SM23,電気装置,２０２２年７月,走行中にアクセルと同調してウイーンという異音が発生した。整備工場で確認したところオルタネーターの故障交換が必要と診断された。
159,2022年07月16日,兵庫,ＨＰ,スバル,エクシーガＧ,2010年08月,"112,300 Km",DBA-YA5,EJ20,動力伝達,２０２１年４月から現在,２速→３速に変速する際に、大きな衝撃が発生した。ディーラーで確認したところ、ＡＴコントロールバルブの交換が見積もられたが、その２～３日後に変速ショックがあり、警告灯が点灯したため、再度、診断が行われた結果、回転センサー２　エラーコードＰ１７１０　ハーネスＳＵＢ　ａｓｓｙ交換のログが確認された。
160,2022年07月16日,和歌山,ＨＰ,ニッサン,セレナ,2015年10月,"45,620 Km",DAA-HFC26,MR20-SM23,電気装置,２０２２年６月ごろ,一般道路走行中に普段とは違う異音に気付いた。ディーラーで確認したところ、オルタネーターからの異音と診断され、交換になった。
161,2022年07月15日,石川,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,アコード,2012年01月,"77,000 Km",-,不明,かじ取り,２０２２年７月,走行中にパワーステアリングモーターが故障したため、交差点を右折時に突然ハンドルが回せなくなった。
162,2022年07月15日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ＢＭＷ,Ｘ１,2018年08月,不明,ABA-JG15,B38A15A,エンジン,２０２２年７月,サーモマネジメントモジュールが故障したため、警告灯が点灯した。
163,2022年07月15日,埼玉,ＨＰ,ホンダ,Ｎ－ＢＯＸ　Ｃｕｓｔｏｍ,2020年02月,"18,000 Km",6BA-JF3,S07B,制動装置,２０２１年１０月頃から,一般道路走行中、対向車、ヒト、自転車など障害物が無いにも関わらず衝突軽減装置が働き突然ブレーキがかかる。同じ場所を同条件で走行しても再現しないが、これまでに１０回以上発生している。
164,2022年07月15日,愛知,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ブーン,2018年12月,"50,400 Km",5BA-M700S,1KR,その他,２０２２年７月,フロントガラスに装着されているスマートアシストのセンサー部分がボロンと落ちてきた。
165,2022年07月15日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ハイエース,2022年01月,不明,3DF-GDH206V,1GD,制動装置,購入して間もなくから,低速走行時、ブレーキペダルを踏んでいくと、ペダルがどんどん奥に入り込み、床に着くぐらいまで深くなる。
166,2022年07月15日,静岡,ﾌﾘｰﾀﾞｲｱﾙ,メルセデス・ベンツ,ＣＬＳ４５０,2020年08月,不明,DAA-257359,256-EM0014,制動装置,不明,洗車後や、雨天走行後、１週間くらい乗らないで止めておくと駐車ブレーキが張り付き、次の運転開始時にアクセルを踏んでも車が動き出せなくなる現象が発生する。販売店に申告したところ、症状は知っていたが、対応策がないので、アクセルを大きく踏み込んで力で剥がし、車が動いたらすぐにブレーキをかけて止めるという操作をして欲しいと説明された。
167,2022年07月15日,福井,ＨＰ,ニッサン,ＮＶ２００バネット,2019年07月,"33,062 Km",DBF-VM20,HR16,エンジン,２０２２年７月１３日,フロントカバーとエンジン本体との当たりが弱い部分があるために、整備で当該部位を分解後の組付け時に部分的に液体ガスケットの塗布量を多くしないとオイル漏れを起こす。
168,2022年07月15日,大阪,ﾌﾘｰﾀﾞｲｱﾙ,ホンダ,ＶＥＺＥＬ,2021年10月,不明,6AA-RV5,LEC-H5,エンジン,２０２２年７月１３日,ドラッグストアの駐車場に止めるため、バックをしたところ、車が意図せず急加速し、そのまま店舗に衝突してしまった。
169,2022年07月15日,京都,ＨＰ,アウディ,アウディ　Ａ１　１．４／１０３ｋｗ,2015年01月,"13,600 Km",DBA-8XCPT,CPT,動力伝達,２０２２年６月,Ｓトロニックの不良により、走行中に警告灯が点灯した後、アクセル空ぶかし状態になり路肩に停車した。
170,2022年07月15日,滋賀,ﾌﾘｰﾀﾞｲｱﾙ,ニッサン,ＲＯＯＸ,不明,不明,B45A,不明,その他,不明,日産純正のドライブレコーダーが、一般的なドライブレコーダーで反応する衝撃程度では全く作動せず、レコーダー本体を殴打するくらいでやっと作動する。
171,2022年07月15日,奈良,ＨＰ,メルセデス・ベンツ,Ｂ１８０,2019年07月,"13,000 Km",5BA-247084,282,その他,２０２２年７月１３日,走行中に速度メーター等の表示される運転席前方の液晶パネルが黒く消えて、速度表示灯が見れない。
172,2022年07月15日,和歌山,ＨＰ,ルノー,ルーテシア,2015年09月,"59,000 Km",ABA-RH5F,H5F,動力伝達,２０２２年５月,メーターパネルに警告が表示され、前進変速不調、後進作動不能が発生した。エンジンを止めてキーを抜き電源を完全に切り暫く放置すると復帰した。２ヶ月後に症状が再発し、その後毎日発生したため、ディーラーに持ちこんだところ、ＣＰＵ交換が必要と診断された。
173,2022年07月15日,高知,ＨＰ,ニッサン,セレナ,2013年03月,"168,300 Km",DAA-HFC26,MR20-SM23,電気装置,不明,エンジンルームから、かなり大きい異音がするようになった。ディーラーで確認したところ、オルタネーターからの異音と診断され、交換を行った。
174,2022年07月15日,福岡,ﾌﾘｰﾀﾞｲｱﾙ,ボルボ,Ｖ９０　Ｄ４　インスクリプション,2021年03月,"6,000 Km",LDA-PD4204T,D4204T,その他,２０２２年７月１４日,自動駐車機能を使ってバックで駐車を行ったところ、駐車場所の柱にぶつかった。
175,2022年07月15日,長崎,ＨＰ,ニッサン,セレナ,2014年10月,"43,000 Km",DAA-HFC26,MR20-SM23,動力伝達,２０２２年６月,アクセルペダルを踏み込んでも加速が鈍く、エンジンの回転数だけがあがる。ディーラーで確認したところ、ＣＶＴ本体の交換が必要と見積られた。
176,2022年07月15日,不明,ﾌﾘｰﾀﾞｲｱﾙ,その他,コムテック　ドライブレコーダー,不明,不明,-,不明,装置その他,不明,コムテック社製ドライブレコーダーの取り付け説明書で、本体をガラスに張り付けるにあたり、「脱落の恐れがあるので気泡を残すと剥がれの原因となるので気泡は残さないでください」と書いているにもかかわらず、構造上気泡を残さずに貼り付けることが出来ない。
177,2022年07月14日,千葉,ﾌﾘｰﾀﾞｲｱﾙ,ダイハツ,ハイゼットカーゴ,2018年12月,"93,000 Km",EBD-S321V,KF,保安灯火,２～３週間くらい前から,ウインカーレバーの遊びが大きくなったため、車線変更などでウインカーを使用後、戻そうとすると左右逆側を点滅させてしまいやすくなった。
178,2022年07月14日,京都,ＨＰ,アバルト,５９５,2020年12月,"5,600 Km",ABA-31214T,312A3,保安灯火,２０２２年１月、２０２２年７月,フロントフォグランプのメッキが割れていた。２０２２年１月に交換してもらったが、２０２２年７月にまた同様のメッキ割れが発生した。
179,2022年07月14日,京都,ﾌﾘｰﾀﾞｲｱﾙ,トヨタ,ＲＡＶ４,2019年07月,不明,6AA-AXAH54,A25A-3NM-4NM,保安灯火,不明,ＴＲＤのデイライト付きエアロパーツの装着車で、デイライト内部がレアショートのような状態になり、ＬＥＤが点灯しなくなるとともにレンズやケースが溶損した。
180,2022年07月14日,兵庫,ＨＰ,ホンダ,Ｎ－ＯＮＥ,2014年08月,"87,500 Km",DBA-JG1,S07A,動力伝達,２０１７年頃から、酷くなったのは２０２２,一定速度での走行やアクセルペダルから足を離した時に異音がする。近くでスクーターが走ってる様な音がする。最初は気のせいだと思っていたが数年後には大きな異音となった。ディーラーで確認したところ、無段変速機ドリブンプーリーベアリングの異音でありＣＶＴの交換が必要と診断された。
